회사명,거래소코드,회계년도,당기매출액(IFRS연결),전기매출액(IFRS연결),당기매출액(IFRS개별),전기매출액(IFRS개별)
(주)한국가구,4590,Dec-15,48165256,48165256,10246169,10246169
(주)한국가구,4590,Dec-16,57492409,57492409,10173707,10173707
(주)한국가구,4590,Dec-17,54766260,54766260,9407047,9407047
(주)한국가구,4590,Dec-18,60244251,60244251,11772088,11772088
(주)한국가구,4590,Dec-19,65652789,65652789,10924737,10924737
(주)한국경제티브이,39340,Dec-11,67770157,67770157,71005343,71005343
(주)한국경제티브이,39340,Dec-12,66100506,66100506,68563030,68563030
(주)한국경제티브이,39340,Dec-13,55454165,55454165,54667384,54667384
(주)한국경제티브이,39340,Dec-14,58361506,58361506,57192654,57192654
(주)한국경제티브이,39340,Dec-15,72163980,72163980,70109215,70109215
(주)한국경제티브이,39340,Dec-16,75275382,75275382,71295429,71295429
(주)한국경제티브이,39340,Dec-17,64845019,64845019,61105576,61105576
(주)한국경제티브이,39340,Dec-18,84503886,84503886,80724320,80724320
(주)한국경제티브이,39340,Dec-19,77771130,77771130,76224204,76224204
(주)한국비엔씨,256840,Dec-16,,,,
(주)한국비엔씨,256840,Dec-17,,,,
(주)한국비엔씨,256840,Dec-18,,,,
(주)한국비엔씨,256840,Dec-19,,,17668446,17668446
(주)한국전자홀딩스,6200,Dec-11,317844853,317844853,10021604,10021604
(주)한국전자홀딩스,6200,Dec-12,246537005,246537005,9910613,9910613
(주)한국전자홀딩스,6200,Dec-13,238172983,238172983,8949469,8949469
(주)한국전자홀딩스,6200,Dec-14,189530544,189530544,6286824,6286824
(주)한국전자홀딩스,6200,Dec-15,149195543,132395456,7436390,7436390
(주)한국전자홀딩스,6200,Dec-16,139431519,240857456,8542234,8142234
(주)한국전자홀딩스,6200,Dec-17,257369643,246446397,7778096,7778096
(주)한국전자홀딩스,6200,Dec-18,234220979,234220979,4753640,5609536
(주)한국전자홀딩스,6200,Dec-19,217023310,217023310,5248401,5248401
(주)한국종합기술,23350,Dec-11,,,178015158,178015158
(주)한국종합기술,23350,Dec-12,,,180763714,180763714
(주)한국종합기술,23350,Dec-13,,,171018837,171018837
(주)한국종합기술,23350,Dec-14,,,164370497,164370497
(주)한국종합기술,23350,Dec-15,,,183988185,183988185
(주)한국종합기술,23350,Dec-16,,,199370928,199370928
(주)한국종합기술,23350,Dec-17,,,199604542,199604542
(주)한국종합기술,23350,Dec-18,,,190942038,190942038
(주)한국종합기술,23350,Dec-19,,,218943295,218943295
(주)한국카본,17960,Dec-11,131214243,131214243,107843639,107843639
(주)한국카본,17960,Dec-12,163292483,163292483,163282135,163282135
(주)한국카본,17960,Dec-13,240836184,240836184,240270248,240270248
(주)한국카본,17960,Dec-14,231067207,231067207,229643136,229643136
(주)한국카본,17960,Dec-15,242541950,242541950,241307334,241307334
(주)한국카본,17960,Dec-16,257626475,257626475,255166979,255166979
(주)한국카본,17960,Dec-17,239057382,239057382,237633170,237633170
(주)한국카본,17960,Dec-18,226695050,226695050,225982162,225982162
(주)한국카본,17960,Dec-19,273402503,273402503,273130285,273130285
(주)한국코퍼레이션,50540,Dec-11,124528777,,117722262,124528777
(주)한국코퍼레이션,50540,Dec-12,,140208196,140208196,135565024
(주)한국코퍼레이션,50540,Dec-13,131406554,131406554,129339890,129339890
(주)한국코퍼레이션,50540,Dec-14,138806294,138806294,134982988,134982988
(주)한국코퍼레이션,50540,Dec-15,134587210,134587210,127888439,127888439
(주)한국코퍼레이션,50540,Dec-16,150491365,150491365,142614687,142614687
(주)한국코퍼레이션,50540,Dec-17,128538699,128538699,128538699,128538699
(주)한국코퍼레이션,50540,Dec-18,128411737,128411737,127369660,127369660
(주)한국코퍼레이션,50540,Dec-19,121548545,121146299,115984156,115581909
(주)한국큐빅,21650,Dec-11,107245770,107245770,21170459,21170459
(주)한국큐빅,21650,Dec-12,103072423,103072423,17804775,17804775
(주)한국큐빅,21650,Dec-13,99132240,99132240,18500025,18500025
(주)한국큐빅,21650,Dec-14,94838532,94838532,17583908,17583908
(주)한국큐빅,21650,Dec-15,110058837,110058837,17465742,17465742
(주)한국큐빅,21650,Dec-16,122930620,122930620,19730981,19730981
(주)한국큐빅,21650,Dec-17,153762523,153762523,25500278,25500278
(주)한국큐빅,21650,Dec-18,164332875,164332875,25879759,25879759
(주)한국큐빅,21650,Dec-19,156801233,156801233,30164022,30164022
(주)한국테크놀로지,53590,Dec-11,5137925,,5137925,5137925
(주)한국테크놀로지,53590,Dec-12,,,5655633,5655633
(주)한국테크놀로지,53590,Dec-13,,,6227658,6227658
(주)한국테크놀로지,53590,Dec-14,,,20935527,20935527
(주)한국테크놀로지,53590,Dec-15,,,7208124,7208124
(주)한국테크놀로지,53590,Dec-16,,,4478417,4478417
(주)한국테크놀로지,53590,Dec-17,,,9629681,9629681
(주)한국테크놀로지,53590,Dec-18,,11557270,11557270,11557270
(주)한국테크놀로지,53590,Dec-19,216247925,216247925,4631738,4631738
(주)한국특강,7280,Dec-11,,,694955436,694955436
(주)한국특강,7280,Dec-12,,,647612376,647612376
(주)한국특강,7280,Dec-13,,,563315975,563315975
(주)한국특강,7280,Dec-14,,,433240152,433240152
(주)한국특강,7280,Dec-15,,,280303244,280303244
(주)한국특강,7280,Dec-16,,,247193160,247193160
(주)한국특강,7280,Dec-17,,,346266581,346266581
(주)한국특강,7280,Dec-18,,,364964702,364964702
(주)한국특강,7280,Dec-19,,,390966862,390966862
(주)한국팩키지,37230,Dec-11,,,59734863,59734863
(주)한국팩키지,37230,Dec-12,,,51424697,51424697
(주)한국팩키지,37230,Dec-13,,,49224173,49224173
(주)한국팩키지,37230,Dec-14,,,48879439,48879439
(주)한국팩키지,37230,Dec-15,,,55937917,55937917
(주)한국팩키지,37230,Dec-16,,,59078483,59078483
(주)한국팩키지,37230,Dec-17,,,56972317,56972317
(주)한국팩키지,37230,Dec-18,,,56852305,56852305
(주)한국팩키지,37230,Dec-19,,,58376992,58376992
(주)한국화장품제조,3350,Dec-11,,,26026970,26026970
(주)한국화장품제조,3350,Dec-12,,,31270181,31270181
(주)한국화장품제조,3350,Dec-13,,,31112773,31112773
(주)한국화장품제조,3350,Dec-14,,,35457341,35457341
(주)한국화장품제조,3350,Dec-15,,,45478447,45478447
(주)한국화장품제조,3350,Dec-16,,,64948683,64948683
(주)한국화장품제조,3350,Dec-17,,,67175473,67175473
(주)한국화장품제조,3350,Dec-18,,,88233207,88233207
(주)한국화장품제조,3350,Dec-19,,,76491978,76491978
(주)한글과컴퓨터,30520,Dec-11,56981223,56981223,57315868,57315868
(주)한글과컴퓨터,30520,Dec-12,65609745,65609745,65928157,65928157
(주)한글과컴퓨터,30520,Dec-13,71797881,68525312,68845615,68845615
(주)한글과컴퓨터,30520,Dec-14,75836690,75836690,76170162,76170162
(주)한글과컴퓨터,30520,Dec-15,84941460,84941460,84539303,84539303
(주)한글과컴퓨터,30520,Dec-16,101244103,101244103,89920951,89920951
(주)한글과컴퓨터,30520,Dec-17,134111283,121181616,94824117,94824117
(주)한글과컴퓨터,30520,Dec-18,215760750,212857873,96670831,96670831
(주)한글과컴퓨터,30520,Dec-19,319255505,319255505,100395826,100395826
(주)한네트,52600,Dec-11,,,31027773,31027773
(주)한네트,52600,Dec-12,,,27130214,27130214
(주)한네트,52600,Dec-13,,,28296872,28296872
(주)한네트,52600,Dec-14,,,27716217,27716217
(주)한네트,52600,Dec-15,,,28229484,28229484
(주)한네트,52600,Dec-16,,,28849127,28849127
(주)한네트,52600,Dec-17,,,27605285,27605285
(주)한네트,52600,Dec-18,,,27170017,27170017
(주)한네트,52600,Dec-19,,,25948122,25948122
(주)한농화성,11500,Dec-11,,,206450036,206450036
(주)한농화성,11500,Dec-12,,,211200074,211200074
(주)한농화성,11500,Dec-13,,,224375279,224375279
(주)한농화성,11500,Dec-14,,,217779954,217779954
(주)한농화성,11500,Dec-15,,,200994244,200994244
(주)한농화성,11500,Dec-16,,,204984259,204984259
(주)한농화성,11500,Dec-17,,,236295858,236295858
(주)한농화성,11500,Dec-18,,,223214119,223214119
(주)한농화성,11500,Dec-19,,,204694663,204694663
(주)한독,2390,Dec-11,333172636,333059365,332903154,332789882
(주)한독,2390,Dec-12,314647673,314647673,314646329,314646329
(주)한독,2390,Dec-13,327936251,,327935993,327936251
(주)한독,2390,Dec-14,,348310911,348310911,348310911
(주)한독,2390,Dec-15,358447724,358447724,358476926,358476926
(주)한독,2390,Dec-16,396134014,396134014,396252889,396252889
(주)한독,2390,Dec-17,417970014,417970014,413449630,413449630
(주)한독,2390,Dec-18,446731041,446731041,440098077,440098077
(주)한독,2390,Dec-19,473000100,473000100,466401406,466401406
(주)한독크린텍,256150,Dec-19,,,48359058,48359058
(주)한라,14790,Dec-11,1728538634,1728538634,1685994382,1685994382
(주)한라,14790,Dec-12,1986349612,1986349612,1873504639,1873504639
(주)한라,14790,Dec-13,2002724809,2002724809,1465457395,1465457395
(주)한라,14790,Dec-14,1903285090,1903285090,1407803255,1407803255
(주)한라,14790,Dec-15,1855269348,1855269348,1353398558,1353398558
(주)한라,14790,Dec-16,1831824054,1831824054,1358236270,1358236270
(주)한라,14790,Dec-17,1920605105,1641452593,1454675129,1454675129
(주)한라,14790,Dec-18,1320997313,1299707063,1165275545,1165275545
(주)한라,14790,Dec-19,1304889862,1304889862,1198490841,1198490841
(주)한라홀딩스,60980,Dec-11,4560126715,4560126715,2823879385,2823879385
(주)한라홀딩스,60980,Dec-12,5059281113,5059281113,3140669328,3124549273
(주)한라홀딩스,60980,Dec-13,5633845230,928753770,3197984100,0
(주)한라홀딩스,60980,Dec-14,918655690,918655690,9653630,9653630
(주)한라홀딩스,60980,Dec-15,892102731,892102731,268757423,301083224
(주)한라홀딩스,60980,Dec-16,1001167189,844545329,618047873,618047873
(주)한라홀딩스,60980,Dec-17,922195940,890725940,657849448,657849448
(주)한라홀딩스,60980,Dec-18,886548283,886548283,676634635,676634635
(주)한라홀딩스,60980,Dec-19,798365159,798365159,620603274,620603274
(주)한미글로벌건축사사무소,53690,Dec-11,182945775,182945775,130157970,130157970
(주)한미글로벌건축사사무소,53690,Dec-12,207246374,207246374,161993619,161993619
(주)한미글로벌건축사사무소,53690,Dec-13,182533119,182533119,108717082,108717082
(주)한미글로벌건축사사무소,53690,Dec-14,165403995,165403995,91869475,91869475
(주)한미글로벌건축사사무소,53690,Dec-15,166822814,166822814,106927745,106927745
(주)한미글로벌건축사사무소,53690,Dec-16,169053494,169053494,104558383,104558383
(주)한미글로벌건축사사무소,53690,Dec-17,200835862,200835862,110345097,110345097
(주)한미글로벌건축사사무소,53690,Dec-18,207721612,207721612,126301947,126301947
(주)한미글로벌건축사사무소,53690,Dec-19,294657922,294657922,101759309,101759309
(주)한빛소프트,47080,Dec-11,43458546,43458546,32219889,32219889
(주)한빛소프트,47080,Dec-12,40166122,40166122,28715359,28715359
(주)한빛소프트,47080,Dec-13,29506704,29506704,23470147,23470147
(주)한빛소프트,47080,Dec-14,26289454,26289454,21445617,21445617
(주)한빛소프트,47080,Dec-15,22137281,22137281,19229210,19229210
(주)한빛소프트,47080,Dec-16,30726796,30726796,27092790,27092790
(주)한빛소프트,47080,Dec-17,39295854,39295854,32845297,32845297
(주)한빛소프트,47080,Dec-18,39835691,37178978,30659088,30659088
(주)한빛소프트,47080,Dec-19,43542409,43780703,32988265,33226559
(주)한샘,9240,Dec-11,709337324,712843528,676890921,680397125
(주)한샘,9240,Dec-12,783239874,783239874,733566771,733566771
(주)한샘,9240,Dec-13,1006945858,1006945858,955957542,955957542
(주)한샘,9240,Dec-14,1325043301,1325043301,1265508559,1265508559
(주)한샘,9240,Dec-15,1710544310,1710544310,1631046866,1631046866
(주)한샘,9240,Dec-16,1934547149,1934547149,1855003163,1855003163
(주)한샘,9240,Dec-17,2062514512,2062514512,1973868806,1973868806
(주)한샘,9240,Dec-18,1928463279,1928463279,1847989367,1847989367
(주)한샘,9240,Dec-19,1698372285,1698372285,1605551061,1605551061
(주)한섬,20000,Dec-11,508799634,497041255,501007869,489249490
(주)한섬,20000,Dec-12,496351481,496351481,489550165,489550165
(주)한섬,20000,Dec-13,470811788,470811788,462603717,462603717
(주)한섬,20000,Dec-14,524898580,510020574,509179833,509179833
(주)한섬,20000,Dec-15,616755898,616755898,615393890,615393890
(주)한섬,20000,Dec-16,711998209,711998209,710321856,710321856
(주)한섬,20000,Dec-17,1228675786,1228675786,765914995,765914995
(주)한섬,20000,Dec-18,1299209402,1299209402,766644345,766644345
(주)한섬,20000,Dec-19,1259801685,1259801685,994560576,994560576
(주)한솔케미칼,14680,Dec-11,297031934,297031934,278623403,278623403
(주)한솔케미칼,14680,Dec-12,318850692,318850692,293809915,293809915
(주)한솔케미칼,14680,Dec-13,317046839,317046839,286157035,286157035
(주)한솔케미칼,14680,Dec-14,336115038,336115038,277931459,277931459
(주)한솔케미칼,14680,Dec-15,368026063,368026063,290202958,290202958
(주)한솔케미칼,14680,Dec-16,460400870,460400870,315815438,315815438
(주)한솔케미칼,14680,Dec-17,521574392,521574392,341858961,341858961
(주)한솔케미칼,14680,Dec-18,581947486,581947486,409357852,409357852
(주)한솔케미칼,14680,Dec-19,587561120,544307364,401866639,401866639
(주)한솔홈데코,25750,Dec-11,172508366,172508366,172508366,172508366
(주)한솔홈데코,25750,Dec-12,189199921,189199921,189199921,189199921
(주)한솔홈데코,25750,Dec-13,233952458,233952458,233952458,233952458
(주)한솔홈데코,25750,Dec-14,235256768,235256768,235256768,235256768
(주)한솔홈데코,25750,Dec-15,241490721,241490721,239246344,239246344
(주)한솔홈데코,25750,Dec-16,235363284,235363284,234363347,234363347
(주)한솔홈데코,25750,Dec-17,254330113,254330113,253915092,253915092
(주)한솔홈데코,25750,Dec-18,296884850,296884850,290916765,290916765
(주)한솔홈데코,25750,Dec-19,263886367,263886367,256728513,256728513
(주)한송네오텍,226440,Dec-15,,,,
(주)한송네오텍,226440,Dec-16,,,,
(주)한송네오텍,226440,Dec-17,,,,
(주)한송네오텍,226440,Dec-18,,,38337462,38337462
(주)한송네오텍,226440,Dec-19,,21519923,21519923,21519923
(주)한익스프레스,14130,Dec-11,242880518,242880518,235054445,235054445
(주)한익스프레스,14130,Dec-12,263452874,,251733998,251733998
(주)한익스프레스,14130,Dec-13,321653147,321653147,308693089,308693089
(주)한익스프레스,14130,Dec-14,358675119,358675119,346462220,346462220
(주)한익스프레스,14130,Dec-15,436704030,436704030,421853267,421853267
(주)한익스프레스,14130,Dec-16,467922261,467922261,451168903,451168903
(주)한익스프레스,14130,Dec-17,527872746,527872746,509003081,509003081
(주)한익스프레스,14130,Dec-18,565826800,565926325,543385385,543385385
(주)한익스프레스,14130,Dec-19,577355359,577355359,548988971,548988971
(주)한일진공,123840,Dec-11,,,,
(주)한일진공,123840,Dec-12,,,,
(주)한일진공,123840,Dec-13,42014889,42014889,42013925,42013925
(주)한일진공,123840,Dec-14,12661254,12661254,12681331,12681331
(주)한일진공,123840,Dec-15,26128455,26128455,26123443,26123443
(주)한일진공,123840,Dec-16,19941437,19941437,19867070,19867070
(주)한일진공,123840,Dec-17,22873827,22873827,21692056,21692056
(주)한일진공,123840,Dec-18,51064090,51064090,47511529,47511529
(주)한일진공,123840,Dec-19,26220461,26220461,20434927,20434927
(주)한진,2320,Dec-11,1390687502,1390687502,1191850513,1191850513
(주)한진,2320,Dec-12,1437380000,1437380000,1209784533,1209784533
(주)한진,2320,Dec-13,1499623169,1499623169,1255118807,1255118807
(주)한진,2320,Dec-14,1532812219,1532812219,1306361161,1306361161
(주)한진,2320,Dec-15,1641702370,1641702370,1542211179,1542211179
(주)한진,2320,Dec-16,1764803679,1764803679,1583942390,1583942390
(주)한진,2320,Dec-17,1812603434,1812603434,1611776815,1611776815
(주)한진,2320,Dec-18,1950771934,1950771934,1716217907,1716217907
(주)한진,2320,Dec-19,2062344427,2062344427,1811710880,1811710880
(주)한진중공업홀딩스,3480,Dec-11,1056129000,1057551000,13705000,13705000
(주)한진중공업홀딩스,3480,Dec-12,1139471000,,13727000,13727000
(주)한진중공업홀딩스,3480,Dec-13,1198416000,1198416000,16522000,16522000
(주)한진중공업홀딩스,3480,Dec-14,1520058000,1520058000,15091000,15091000
(주)한진중공업홀딩스,3480,Dec-15,1292145000,275196000,15233000,15233000
(주)한진중공업홀딩스,3480,Dec-16,299984000,968254000,11484000,11484000
(주)한진중공업홀딩스,3480,Dec-17,906723000,906723000,10984000,10984000
(주)한진중공업홀딩스,3480,Dec-18,946003000,946003000,4192000,4192000
(주)한진중공업홀딩스,3480,Dec-19,877642000,877642000,8533000,8533000
(주)한진칼,180640,Dec-13,241375290,241375290,14710852,14710852
(주)한진칼,180640,Dec-14,624969749,624969749,41815085,41815085
(주)한진칼,180640,Dec-15,722309232,722309232,41638210,41638210
(주)한진칼,180640,Dec-16,991024369,991024369,60147377,60147377
(주)한진칼,180640,Dec-17,1149657255,1149657255,58767782,58767782
(주)한진칼,180640,Dec-18,1304892515,1304892515,61814665,61814665
(주)한진칼,180640,Dec-19,1203497717,1203497717,65099543,65099543
(주)한창,5110,Dec-11,13654402,13654402,12796477,12796477
(주)한창,5110,Dec-12,16789740,16789740,14785925,14785925
(주)한창,5110,Dec-13,22515364,22515364,18149866,18149866
(주)한창,5110,Dec-14,19164151,16854179,12877101,12877101
(주)한창,5110,Dec-15,17167065,17167065,10225337,10225337
(주)한창,5110,Dec-16,50460142,50460142,9542988,9542988
(주)한창,5110,Dec-17,112028726,112028726,9052935,9052935
(주)한창,5110,Dec-18,99100978,98175480,9692139,8766641
(주)한창,5110,Dec-19,69033371,60125705,6249010,6249010
(주)한창바이오텍,43090,Dec-11,19545311,19122571,19318106,18895366
(주)한창바이오텍,43090,Dec-12,22544497,22544497,22548847,22548847
(주)한창바이오텍,43090,Dec-13,21432712,21432712,21435592,21435592
(주)한창바이오텍,43090,Dec-14,20672073,,20672073,20672073
(주)한창바이오텍,43090,Dec-15,,,18873841,18873841
(주)한창바이오텍,43090,Dec-16,,,15718627,15718627
(주)한창바이오텍,43090,Dec-17,,,19592676,19592676
(주)한창바이오텍,43090,Dec-18,,,11244635,11244635
(주)한창바이오텍,43090,Dec-19,,7378379,7378379,7378379
(주)한창제지,9460,Dec-11,,,162586332,162586332
(주)한창제지,9460,Dec-12,,,163264437,163264437
(주)한창제지,9460,Dec-13,,,181296219,181296219
(주)한창제지,9460,Dec-14,,,174241539,174241539
(주)한창제지,9460,Dec-15,,,176897274,176897274
(주)한창제지,9460,Dec-16,,,194532816,194532816
(주)한창제지,9460,Dec-17,,,200923606,200923606
(주)한창제지,9460,Dec-18,,,200018844,200018844
(주)한창제지,9460,Dec-19,,,181407722,181407722
(주)한컴위드,54920,Dec-11,23596784,23596784,23452687,23452687
(주)한컴위드,54920,Dec-12,20106396,,19656396,20106396
(주)한컴위드,54920,Dec-13,,,21379278,21379278
(주)한컴위드,54920,Dec-14,,,18139491,18139491
(주)한컴위드,54920,Dec-15,,,14530244,14530244
(주)한컴위드,54920,Dec-16,,,14475417,14475417
(주)한컴위드,54920,Dec-17,,16388738,16388738,16388738
(주)한컴위드,54920,Dec-18,15712618,15712618,15703527,15703527
(주)한컴위드,54920,Dec-19,15828868,15828868,15493868,15493868
(주)한탑,2680,Dec-11,99068570,99179938,97011930,97011930
(주)한탑,2680,Dec-12,105499019,105630184,96579193,96579193
(주)한탑,2680,Dec-13,108200234,108102654,89488847,89488847
(주)한탑,2680,Dec-14,110436355,110419349,74376922,74376922
(주)한탑,2680,Dec-15,125204546,125248627,83887984,83887984
(주)한탑,2680,Dec-16,128079970,128105265,86762394,86762394
(주)한탑,2680,Dec-17,125094326,125036322,82297638,82297638
(주)한탑,2680,Dec-18,109877404,109877404,74388800,74388800
(주)한탑,2680,Dec-19,92248979,92248979,64344067,64344067
(주)한화,880,Dec-11,12185910706,12185910706,5426938737,5426938737
(주)한화,880,Dec-12,11503205580,35651974453,5242016462,5242016462
(주)한화,880,Dec-13,38724968314,38724968314,5340878642,5340878642
(주)한화,880,Dec-14,37456840937,37456840937,5057047290,5057047290
(주)한화,880,Dec-15,41376287959,41376288000,5098918832,5098918832
(주)한화,880,Dec-16,47120215000,47120215000,5101851157,5101851157
(주)한화,880,Dec-17,50404436000,50404436000,4639964555,4639964555
(주)한화,880,Dec-18,48740153000,48740153000,5224247719,5224247719
(주)한화,880,Dec-19,50412399000,50412399000,4433163051,4433163051
(주)핸디소프트,220180,Dec-16,36873136,36873136,36883856,36883856
(주)핸디소프트,220180,Dec-17,40148155,40148155,40261885,40261885
(주)핸디소프트,220180,Dec-18,42044475,42044475,41549624,41549624
(주)핸디소프트,220180,Dec-19,34759649,,34655270,34759649
(주)헥토이노베이션,214180,Dec-15,,26624895,26624895,26624895
(주)헥토이노베이션,214180,Dec-16,40689675,40689675,35128632,35128632
(주)헥토이노베이션,214180,Dec-17,80478876,80478876,40834832,40834832
(주)헥토이노베이션,214180,Dec-18,107326162,107326162,49486600,49486600
(주)헥토이노베이션,214180,Dec-19,123737897,123737897,57206898,57206898
(주)헥토파이낸셜,234340,Dec-19,,65559474,65559474,65559474
(주)헬릭스미스,84990,Dec-11,3805288,3805288,3805288,3805288
(주)헬릭스미스,84990,Dec-12,3888131,3888131,3888131,3888131
(주)헬릭스미스,84990,Dec-13,5745712,,5745712,5745712
(주)헬릭스미스,84990,Dec-14,,,6138023,6138023
(주)헬릭스미스,84990,Dec-15,,,7695186,7695186
(주)헬릭스미스,84990,Dec-16,,,6844032,6844032
(주)헬릭스미스,84990,Dec-17,,3157909,3157909,3157909
(주)헬릭스미스,84990,Dec-18,5280860,3127119,3187119,3187119
(주)헬릭스미스,84990,Dec-19,4454516,4454516,4454516,4454516
(주)현대공업,170030,Dec-13,153895745,153895745,98615293,98615293
(주)현대공업,170030,Dec-14,180410314,180410314,116832667,116832667
(주)현대공업,170030,Dec-15,197997561,197997561,132754413,132754413
(주)현대공업,170030,Dec-16,213171116,213171116,138134928,138134928
(주)현대공업,170030,Dec-17,176625545,176625545,129582299,129582299
(주)현대공업,170030,Dec-18,158585743,158585743,129000735,129000735
(주)현대공업,170030,Dec-19,166710367,166710367,147107628,147107628
(주)현대그린푸드,5440,Dec-11,1336962474,1336962474,795547334,795547334
(주)현대그린푸드,5440,Dec-12,1556583114,1556583114,1168077989,1168077989
(주)현대그린푸드,5440,Dec-13,1762796387,1762796387,1276037993,1276037993
(주)현대그린푸드,5440,Dec-14,1965858753,1965858753,1364599706,1364599706
(주)현대그린푸드,5440,Dec-15,2112759665,2112759665,1476015810,1476015810
(주)현대그린푸드,5440,Dec-16,2521747634,2521747634,1554226963,1554226963
(주)현대그린푸드,5440,Dec-17,2533968139,2533968139,1477451922,1477451922
(주)현대그린푸드,5440,Dec-18,3251741146,3251741146,1514615128,1514615128
(주)현대그린푸드,5440,Dec-19,3124339158,3124339158,1542730568,1542730568
(주)현대리바트,79430,Dec-11,521164775,521164775,493195013,493195013
(주)현대리바트,79430,Dec-12,504927936,504927936,485168241,485168241
(주)현대리바트,79430,Dec-13,554574292,554574292,525828071,525828071
(주)현대리바트,79430,Dec-14,642865784,642865784,631152776,631152776
(주)현대리바트,79430,Dec-15,694209637,694209637,695731542,695731542
(주)현대리바트,79430,Dec-16,735644905,735644905,731440764,731440764
(주)현대리바트,79430,Dec-17,888417178,889830952,883174999,884588772
(주)현대리바트,79430,Dec-18,1351703360,1351703360,1321083185,1321083185
(주)현대리바트,79430,Dec-19,1237572971,1237572971,1217035684,1217035684
(주)현대미포조선,10620,Dec-11,4623857520,4623857520,4173777473,4173777473
(주)현대미포조선,10620,Dec-12,4415350944,,4003284825,4003284825
(주)현대미포조선,10620,Dec-13,3985834602,3985834602,3487039719,3487039719
(주)현대미포조선,10620,Dec-14,3967477475,3967477475,3365276976,3365276976
(주)현대미포조선,10620,Dec-15,4652431643,4652431643,3701784128,3701784128
(주)현대미포조선,10620,Dec-16,4219552229,3446458484,3442178901,3442178901
(주)현대미포조선,10620,Dec-17,2453432922,2453432922,2441346314,2441346314
(주)현대미포조선,10620,Dec-18,2403016269,2403016269,2405066642,2405066642
(주)현대미포조선,10620,Dec-19,2994100904,2994100904,2999488385,2999488385
(주)현대바이오랜드,52260,Dec-11,68437166,68437166,67958150,67958150
(주)현대바이오랜드,52260,Dec-12,73026078,73026078,72843574,72843574
(주)현대바이오랜드,52260,Dec-13,71029779,71029779,70687908,70687908
(주)현대바이오랜드,52260,Dec-14,76987846,76987846,76738272,76738272
(주)현대바이오랜드,52260,Dec-15,80902059,80902059,80417579,80417579
(주)현대바이오랜드,52260,Dec-16,97808342,97808342,95716334,95716334
(주)현대바이오랜드,52260,Dec-17,102557180,102557180,98467385,98467385
(주)현대바이오랜드,52260,Dec-18,100589346,100589346,94215056,94215056
(주)현대바이오랜드,52260,Dec-19,106310862,106310862,100673588,100673588
(주)현대백화점,69960,Dec-11,1439148214,1439148214,959778417,959778417
(주)현대백화점,69960,Dec-12,1519972872,1519972872,1026100820,1026100820
(주)현대백화점,69960,Dec-13,1533735006,1533735006,1126786722,1126786722
(주)현대백화점,69960,Dec-14,1551860911,1551860911,1121049622,1121049622
(주)현대백화점,69960,Dec-15,1656960042,1656960042,1216059039,1216059039
(주)현대백화점,69960,Dec-16,1831801786,1831801786,1370588692,1370588692
(주)현대백화점,69960,Dec-17,1848140316,1848140316,1376510551,1376510551
(주)현대백화점,69960,Dec-18,1862205782,1862205782,1376063517,1376063517
(주)현대백화점,69960,Dec-19,2198949660,2198949660,1385243797,1385243797
(주)현대에버다임,41440,Dec-11,186833618,186833618,186168618,186168618
(주)현대에버다임,41440,Dec-12,229272081,229272081,237630416,237630416
(주)현대에버다임,41440,Dec-13,297668268,297668268,270750792,270750792
(주)현대에버다임,41440,Dec-14,316121026,316121026,291612069,291612069
(주)현대에버다임,41440,Dec-15,327817239,327817239,298961204,298961204
(주)현대에버다임,41440,Dec-16,337351568,337351568,299199052,299199052
(주)현대에버다임,41440,Dec-17,340266775,340266775,315435868,315435868
(주)현대에버다임,41440,Dec-18,311160553,311160553,287298836,287298836
(주)현대에버다임,41440,Dec-19,248611599,248611599,225779535,225779535
(주)현대이지웰,90850,Dec-13,,,32569357,32569357
(주)현대이지웰,90850,Dec-14,,33957243,33957243,33957243
(주)현대이지웰,90850,Dec-15,40925678,40925678,40902955,40902955
(주)현대이지웰,90850,Dec-16,52319004,52319004,50564901,50564901
(주)현대이지웰,90850,Dec-17,58370401,58370401,54172708,54172708
(주)현대이지웰,90850,Dec-18,73064827,73064827,67875815,67875815
(주)현대이지웰,90850,Dec-19,82316730,76320601,76432271,76432271
(주)현대퓨처넷,126560,Dec-11,248696679,248696679,38149071,38149071
(주)현대퓨처넷,126560,Dec-12,275384725,275384725,41574611,41574611
(주)현대퓨처넷,126560,Dec-13,302442595,305074576,41372898,41728249
(주)현대퓨처넷,126560,Dec-14,306221305,306221305,41820334,41820334
(주)현대퓨처넷,126560,Dec-15,291198623,291198623,41995340,41995340
(주)현대퓨처넷,126560,Dec-16,292115551,292115551,94396710,94396710
(주)현대퓨처넷,126560,Dec-17,290236289,290236289,271860829,271860829
(주)현대퓨처넷,126560,Dec-18,289738546,289738546,271329817,271329817
(주)현대퓨처넷,126560,Dec-19,292866372,292866372,269753683,269753683
(주)현대홈쇼핑,57050,Dec-11,711600730,,711443009,711600730
(주)현대홈쇼핑,57050,Dec-12,,,760488596,760488596
(주)현대홈쇼핑,57050,Dec-13,,,799862373,799862373
(주)현대홈쇼핑,57050,Dec-14,,867891756,867891756,867891756
(주)현대홈쇼핑,57050,Dec-15,895978566,895978566,890760608,890760608
(주)현대홈쇼핑,57050,Dec-16,969434288,969434288,961339683,961339683
