회사명,거래소코드,회계년도,매출액(IFRS연결),자본(IFRS연결),매출액(IFRS개별),자본(IFRS개별)
에스넷시스템(주),38680,Dec-13,188807640,69595198,133636885,59865477
에스넷시스템(주),38680,Dec-14,217651039,73118189,132547018,61901796
에스넷시스템(주),38680,Dec-15,197935874,73167871,116935327,61117230
에스넷시스템(주),38680,Dec-16,209358473,70655239,109164036,59474883
에스넷시스템(주),38680,Dec-17,213417889,71631058,121733922,59828588
에스넷시스템(주),38680,Dec-18,270809012,74830361,165493986,66436276
에스넷시스템(주),38680,Dec-19,316779316,78417087,176442663,66151102
에스디엔(주),99220,Dec-11,150017876,67925738,149382866,63133138
에스디엔(주),99220,Dec-12,29662282,42526672,29809996,38373099
에스디엔(주),99220,Dec-13,39842569,51994280,39148752,44884138
에스디엔(주),99220,Dec-14,42294518,45913400,41981844,41378820
에스디엔(주),99220,Dec-15,48181735,48233628,47165352,45820041
에스디엔(주),99220,Dec-16,36206832,49091708,34268004,46147591
에스디엔(주),99220,Dec-17,52641983,53621064,50699381,51071807
에스디엔(주),99220,Dec-18,60887354,66933586,58915895,63400460
에스디엔(주),99220,Dec-19,65023507,76025258,62982298,73819673
에스맥(주),97780,Dec-11,446499001,83753546,470008847,80428624
에스맥(주),97780,Dec-12,485403838,106980443,448137959,103571610
에스맥(주),97780,Dec-13,556456126,133320171,547801352,135610040
에스맥(주),97780,Dec-14,234948437,119234669,275785693,119624970
에스맥(주),97780,Dec-15,199648369,76367846,220073272,69441942
에스맥(주),97780,Dec-16,139482358,100814589,111541535,108041378
에스맥(주),97780,Dec-17,168217687,137097496,118507794,134567589
에스맥(주),97780,Dec-18,141385799,236747538,83404331,219659576
에스맥(주),97780,Dec-19,168039893,235968900,74766484,210967537
에스비더블유생명과학(주),151910,Dec-12,132053117,37233652,96810241,34968221
에스비더블유생명과학(주),151910,Dec-13,230467451,57704168,216006741,56895765
에스비더블유생명과학(주),151910,Dec-14,189046476,60917198,172378613,60952358
에스비더블유생명과학(주),151910,Dec-15,90289360,33822031,85988748,41397133
에스비더블유생명과학(주),151910,Dec-16,39674511,27985425,39711662,46282987
에스비더블유생명과학(주),151910,Dec-17,35770222,33944973,31351194,45248938
에스비더블유생명과학(주),151910,Dec-18,61102246,28745934,58999471,44363102
에스비더블유생명과학(주),151910,Dec-19,52623027,37468769,48802634,50580207
에스씨아이평가정보(주),36120,Dec-11,,,40797154,12327622
에스씨아이평가정보(주),36120,Dec-12,,,36755760,12643919
에스씨아이평가정보(주),36120,Dec-13,,,37027963,13194882
에스씨아이평가정보(주),36120,Dec-14,,,36917164,13356396
에스씨아이평가정보(주),36120,Dec-15,,,35887860,14072311
에스씨아이평가정보(주),36120,Dec-16,35281188,13704930,33945258,15177571
에스씨아이평가정보(주),36120,Dec-17,42768733,18477826,39915717,16170824
에스씨아이평가정보(주),36120,Dec-18,49863975,19269408,46527546,18694493
에스씨아이평가정보(주),36120,Dec-19,52569945,24379036,48708533,23102554
에스엔유프리시젼(주),80000,Dec-11,,,77413303,98910382
에스엔유프리시젼(주),80000,Dec-12,,,44216410,72941488
에스엔유프리시젼(주),80000,Dec-13,,,101386475,81098279
에스엔유프리시젼(주),80000,Dec-14,,,83360381,68212435
에스엔유프리시젼(주),80000,Dec-15,,,70032140,69722252
에스엔유프리시젼(주),80000,Dec-16,,,57862612,89640453
에스엔유프리시젼(주),80000,Dec-17,,,116215632,95203999
에스엔유프리시젼(주),80000,Dec-18,82572761,107738572,82551448,107955875
에스엔유프리시젼(주),80000,Dec-19,64349005,115408569,64233361,115423834
에스엔케이폴리텍(주),91340,Dec-11,,,15602926,42648310
에스엔케이폴리텍(주),91340,Dec-12,,,14052791,41517768
에스엔케이폴리텍(주),91340,Dec-13,15923489,45092792,13466081,40739285
에스엔케이폴리텍(주),91340,Dec-14,22477556,46017305,21634413,43408342
에스엔케이폴리텍(주),91340,Dec-15,25584533,48945582,23669857,48303555
에스엔케이폴리텍(주),91340,Dec-16,63430728,58171028,30431302,52213972
에스엔케이폴리텍(주),91340,Dec-17,178587054,69439854,23928430,59788635
에스엔케이폴리텍(주),91340,Dec-18,282148096,73610224,20917815,60016714
에스엔케이폴리텍(주),91340,Dec-19,338044206,88786786,25933907,59212321
에스엘(주),5850,Mar-11,966091270,510357202,525578544,439834248
에스엘(주),5850,Dec-12,1162486576,614703402,578105017,468590996
에스엘(주),5850,Dec-13,1241660948,689734164,577337584,501187473
에스엘(주),5850,Dec-14,1359380094,778144387,561760086,534201496
에스엘(주),5850,Dec-15,1395133199,845567690,593583766,578353088
에스엘(주),5850,Dec-16,1620581391,955397522,638836988,631420619
에스엘(주),5850,Dec-17,1489427601,1023185128,720851055,754369082
에스엘(주),5850,Dec-18,1598634354,1022815937,735139558,758878805
에스엘(주),5850,Dec-19,2262212221,1378718062,1407091294,1126775354
에스와이(주),109610,Dec-15,261724632,50627066,165623552,44117596
에스와이(주),109610,Dec-16,306116510,56546328,181798357,42196480
에스와이(주),109610,Dec-17,393503262,113855360,298641671,101576988
에스와이(주),109610,Dec-18,419928752,122623286,343028329,110608595
에스와이(주),109610,Dec-19,380109486,121685010,294915037,101360409
에스지씨에너지(주),5090,Dec-11,,,280723959,220243514
에스지씨에너지(주),5090,Dec-12,,,285221128,240027140
에스지씨에너지(주),5090,Dec-13,290031609,264362452,288199000,230276447
에스지씨에너지(주),5090,Dec-14,297812164,286874665,283829621,235268424
에스지씨에너지(주),5090,Dec-15,310295324,318428608,296449058,248952203
에스지씨에너지(주),5090,Dec-16,297458693,329901603,278126586,242458532
에스지씨에너지(주),5090,Dec-17,319961347,323321407,310927507,223245325
에스지씨에너지(주),5090,Dec-18,346781204,317419861,335600373,193207485
에스지씨에너지(주),5090,Dec-19,284244835,312593748,273589905,181487367
에스지씨이테크건설(주),16250,Dec-11,699059559,164472492,670297194,139848563
에스지씨이테크건설(주),16250,Dec-12,785541865,181719002,695594773,146740758
에스지씨이테크건설(주),16250,Dec-13,667502467,259730631,504100742,122163138
에스지씨이테크건설(주),16250,Dec-14,877234227,298559765,677698634,131615758
에스지씨이테크건설(주),16250,Dec-15,1100688301,335396851,788563315,140884386
에스지씨이테크건설(주),16250,Dec-16,1191570073,388640990,843579329,152894453
에스지씨이테크건설(주),16250,Dec-17,1465750842,444629248,841221413,164514939
에스지씨이테크건설(주),16250,Dec-18,1487904768,498705035,881992820,161867522
에스지씨이테크건설(주),16250,Dec-19,1698474766,519244305,1242048953,321683526
에스지에이(주),49470,Dec-11,40943094,26709007,40661943,25404145
에스지에이(주),49470,Dec-12,33987255,29544415,32213681,27782614
에스지에이(주),49470,Dec-13,51076987,35583409,43180692,31645349
에스지에이(주),49470,Dec-14,58218926,42119677,40940421,33656136
에스지에이(주),49470,Dec-15,72075046,75515631,43618539,46943352
에스지에이(주),49470,Dec-16,109262777,85719152,33463478,51272015
에스지에이(주),49470,Dec-17,98081509,78939336,37759225,43540783
에스지에이(주),49470,Dec-18,88885999,68827311,44351155,46246681
에스지에이(주),49470,Dec-19,81471003,38067472,38700581,37575040
에스지에이솔루션즈(주),184230,Jun-14,,,,
에스지에이솔루션즈(주),184230,Jun-15,19994383,28589583,19994383,28602555
에스지에이솔루션즈(주),184230,Dec-16,49543830,41150944,28402273,39212321
에스지에이솔루션즈(주),184230,Dec-17,55343525,50443505,20466860,51072111
에스지에이솔루션즈(주),184230,Dec-18,45381803,38817791,17856882,47535406
에스지에이솔루션즈(주),184230,Dec-19,45088761,16522857,21614762,26670414
에스지이(주),255220,Dec-18,145839541,60463930,118477483,49926059
에스지이(주),255220,Dec-19,132776115,72588258,111440249,59805859
에스케이(주),34730,Dec-11,1701763922,2257373069,1619101478,1122445921
에스케이(주),34730,Dec-12,2241803020,2236902608,1528627922,968302888
에스케이(주),34730,Dec-13,2301754740,2280511774,1805743164,946625679
에스케이(주),34730,Dec-14,2425966528,2602367171,1974143344,1064481846
에스케이(주),34730,Dec-15,39569775000,40077250000,2065032000,11481677000
에스케이(주),34730,Dec-16,83617494000,42326724000,3113719000,11925701000
에스케이(주),34730,Dec-17,93296368000,45756420000,2477840000,12332701000
에스케이(주),34730,Dec-18,1.01502E+11,50887872000,2672412000,13168136000
에스케이(주),34730,Dec-19,99264574000,52182635000,3245516000,13402562000
에스케이가스(주),18670,Dec-11,7222787081,818634040,5470288720,789173247
에스케이가스(주),18670,Dec-12,7583747014,976698962,5090631429,946939165
에스케이가스(주),18670,Dec-13,6672246520,1118795690,4196769654,1070424377
에스케이가스(주),18670,Dec-14,5943465084,1406049198,4313542450,1113458091
에스케이가스(주),18670,Dec-15,4078985548,1627543315,2826941690,1135614927
에스케이가스(주),18670,Dec-16,5254738369,1711296251,3366245664,1218271001
에스케이가스(주),18670,Dec-17,6689683934,1783441874,4151828216,1329253674
에스케이가스(주),18670,Dec-18,6859163776,1642782208,4808642481,1490430493
에스케이가스(주),18670,Dec-19,4931073628,1660821772,3973394871,1512567176
에스케이네트웍스(주),1740,Dec-11,27535570532,3273394677,26224418960,3130044047
에스케이네트웍스(주),1740,Dec-12,27935503372,3066374668,25511199449,3007070276
에스케이네트웍스(주),1740,Dec-13,25975361370,2565084762,23739620447,2436771155
에스케이네트웍스(주),1740,Dec-14,22408068204,2518242921,20460418440,2390521780
에스케이네트웍스(주),1740,Dec-15,20355840898,2519385756,18681721369,2444411790
에스케이네트웍스(주),1740,Dec-16,18457381000,2405536529,17333736978,2356358282
에스케이네트웍스(주),1740,Dec-17,15202346000,2348501000,13613184000,2245374000
에스케이네트웍스(주),1740,Dec-18,13986475000,2311870000,12409359000,2216116000
에스케이네트웍스(주),1740,Dec-19,13054240000,2305253000,10574129000,2092381000
에스케이디스커버리(주),6120,Dec-11,8864966852,1620428644,1546107695,922126004
에스케이디스커버리(주),6120,Dec-12,9160084618,1738211755,1476191493,948257979
에스케이디스커버리(주),6120,Dec-13,8256550008,1783544452,1484565401,963104729
에스케이디스커버리(주),6120,Dec-14,7283608289,2006099602,1232853528,934812431
에스케이디스커버리(주),6120,Dec-15,5269175685,2585779063,1039863882,1247535390
에스케이디스커버리(주),6120,Dec-16,6526064902,2662430030,1146625579,1249363764
에스케이디스커버리(주),6120,Dec-17,6746687325,2124535178,16556123,633040577
에스케이디스커버리(주),6120,Dec-18,6939172193,2318569224,15265064,977592975
에스케이디스커버리(주),6120,Dec-19,5021067628,2323214585,24968480,965926553
에스케이디앤디(주),210980,Dec-15,231300372,254216850,231300372,178247063
에스케이디앤디(주),210980,Dec-16,276376332,285536456,277311332,211394957
에스케이디앤디(주),210980,Dec-17,330812048,258594640,329931250,258553964
에스케이디앤디(주),210980,Dec-18,562772314,347808368,555534240,351057833
에스케이디앤디(주),210980,Dec-19,454720099,361424752,356862251,366839098
에스케이렌터카(주),68400,Dec-12,401375627,169347449,373312720,165052889
에스케이렌터카(주),68400,Dec-13,475737139,190205490,443528022,185296460
에스케이렌터카(주),68400,Dec-14,570015231,208743280,492211906,203938810
에스케이렌터카(주),68400,Dec-15,632145882,227412789,510633263,221376749
에스케이렌터카(주),68400,Dec-16,647644444,234353224,544644476,234709751
에스케이렌터카(주),68400,Dec-17,636765266,246283009,591543123,251805811
에스케이렌터카(주),68400,Dec-18,652521822,246961205,603999912,247666106
에스케이렌터카(주),68400,Dec-19,640883399,344739643,640883399,344739643
에스케이씨(주),11790,Dec-11,2473525635,1149297154,1687461201,1102679177
에스케이씨(주),11790,Dec-12,2629170921,1191625749,1760998038,1162959451
에스케이씨(주),11790,Dec-13,2641403172,1205454126,1851143652,1206512363
에스케이씨(주),11790,Dec-14,2802235022,1301005063,1899152025,1269667123
에스케이씨(주),11790,Dec-15,2564762025,1556304070,1616227687,1505081601
에스케이씨(주),11790,Dec-16,2359440144,1523921106,1380829846,1542608953
에스케이씨(주),11790,Dec-17,2653544415,1593575326,1403473051,1538755652
에스케이씨(주),11790,Dec-18,2767834347,1694800412,1415180089,1548505874
에스케이씨(주),11790,Dec-19,2539766499,1726373837,1229900590,1530950564
에스케이케미칼(주),285130,Dec-18,1367719213,725560466,1205342468,766542506
에스케이케미칼(주),285130,Dec-19,1427185611,718706293,1184206016,684443837
에스케이텔레콤(주),17670,Dec-11,15938548860,12732709047,12551255630,11966301712
에스케이텔레콤(주),17670,Dec-12,16300479280,12854782317,12332719444,12377048253
에스케이텔레콤(주),17670,Dec-13,16602053960,14166557348,12860379475,13315408252
에스케이텔레콤(주),17670,Dec-14,17163798000,15248270000,13012644000,13542221000
에스케이텔레콤(주),17670,Dec-15,17136734000,15374096000,12556979000,13779460000
에스케이텔레콤(주),17670,Dec-16,17091816000,16116430000,12350479000,14256954000
에스케이텔레콤(주),17670,Dec-17,17520013000,18029195000,12468035000,15007391000
에스케이텔레콤(주),17670,Dec-18,16873960000,22349250000,11705639000,16887487000
에스케이텔레콤(주),17670,Dec-19,17743702000,22823536000,11416215000,17389739000
에스케이하이닉스(주),660,Dec-11,10395811000,7875271000,10188162000,8203061000
에스케이하이닉스(주),660,Dec-12,10162210000,9739442000,10001783000,9959643000
에스케이하이닉스(주),660,Dec-13,14165102000,13066859000,13896309000,13202611000
에스케이하이닉스(주),660,Dec-14,17125566000,18036303000,16893716000,17674664000
에스케이하이닉스(주),660,Dec-15,18797998000,21387703000,18780792000,20682465000
에스케이하이닉스(주),660,Dec-16,17197975000,24023530000,16733111000,23091513000
에스케이하이닉스(주),660,Dec-17,30109434000,33820919000,29718939000,32771875000
에스케이하이닉스(주),660,Dec-18,40445066000,46852331000,40324651000,45660893000
에스케이하이닉스(주),660,Dec-19,26990733000,47943195000,25320755000,46044221000
에스텍(주),69510,Dec-11,223212467,79372186,190214017,64813836
에스텍(주),69510,Dec-12,210492995,83683462,184144696,71549536
에스텍(주),69510,Dec-13,222346732,90241449,175654714,79834285
에스텍(주),69510,Dec-14,274936759,100682030,201921665,86526381
에스텍(주),69510,Dec-15,270210815,111937277,176000409,91558904
에스텍(주),69510,Dec-16,290549074,124146823,179847089,96827406
에스텍(주),69510,Dec-17,300390875,124455630,177710032,100577993
에스텍(주),69510,Dec-18,306433025,138966894,197107076,104893708
에스텍(주),69510,Dec-19,337971674,153991875,216795154,106584555
에스트래픽(주),234300,Dec-17,77300035,44600870,114932721,50835329
에스트래픽(주),234300,Dec-18,40678386,40864560,41549628,48886581
에스트래픽(주),234300,Dec-19,79673572,31383569,76244500,47156111
에스티팜(주),237690,Dec-16,200361533,313244677,200361533,313444159
에스티팜(주),237690,Dec-17,202800435,351082785,202622882,351905248
에스티팜(주),237690,Dec-18,97738456,331568973,97299230,331625363
에스티팜(주),237690,Dec-19,93256825,303679808,92995881,303351282
에스퓨얼셀(주),288620,Dec-18,,,31491977,30136714
에스퓨얼셀(주),288620,Dec-19,,,37953636,31967151
에쓰-오일(주),10950,Dec-11,31913863000,5225324000,31913863000,5226354000
에쓰-오일(주),10950,Dec-12,34723291000,5376042000,34723291000,5371991000
에쓰-오일(주),10950,Dec-13,31158528000,5354007000,31158528000,5349605000
에쓰-오일(주),10950,Dec-14,28557562000,4909017000,28557562000,4904217000
에쓰-오일(주),10950,Dec-15,17890272000,5389917000,17890272000,5381891000
에쓰-오일(주),10950,Dec-16,16321843000,6391585000,16321843000,6385247000
에쓰-오일(주),10950,Dec-17,20891374000,6842620000,20891340000,6839099000
에쓰-오일(주),10950,Dec-18,25463295000,6469234000,25463122000,6461589000
에쓰-오일(주),10950,Dec-19,24394173000,6496626000,24393980000,6486120000
에쓰씨엔지니어링(주),23960,Dec-11,309382937,125376106,96446551,60144778
에쓰씨엔지니어링(주),23960,Dec-12,318810978,120201343,39220930,53319077
에쓰씨엔지니어링(주),23960,Dec-13,254339138,94843730,78791216,53478358
에쓰씨엔지니어링(주),23960,Dec-14,250358394,62616806,50088871,42301380
에쓰씨엔지니어링(주),23960,Dec-15,410707049,116827809,144148044,45043476
에쓰씨엔지니어링(주),23960,Dec-16,310315231,162946905,91064415,32885394
에쓰씨엔지니어링(주),23960,Dec-17,251692538,158198691,96990710,34032115
에쓰씨엔지니어링(주),23960,Dec-18,250825145,145261325,118564793,41072491
에쓰씨엔지니어링(주),23960,Dec-19,240133541,155310976,58736694,31202556
에어부산(주),298690,Dec-18,,,653567219,152296942
에어부산(주),298690,Dec-19,,,633183493,108109070
에이비엘바이오(주),298380,Dec-18,,,1257884,156962235
에이비엘바이오(주),298380,Dec-19,,,3988956,132008196
에이에프더블류(주),312610,Dec-19,,,25961807,72650548
에이치디씨(주),12630,Dec-11,4107921252,2482817710,3101561027,2555400627
에이치디씨(주),12630,Dec-12,3334053764,2427813570,2207250948,2514165800
에이치디씨(주),12630,Dec-13,4216933755,2202327376,2877143363,2281102221
에이치디씨(주),12630,Dec-14,4477376534,2272942498,3152019200,2311858031
에이치디씨(주),12630,Dec-15,4602608742,2470972078,3347031663,2443423092
에이치디씨(주),12630,Dec-16,4749886366,2754901863,3507253656,2679219136
에이치디씨(주),12630,Dec-17,5358684697,2962479201,4125907855,2820443739
에이치디씨(주),12630,Dec-18,1547840799,2106090485,49613873,1870813641
에이치디씨(주),12630,Dec-19,1616692249,2351210377,50099435,1963690002
에이치디씨랩스(주),39570,Dec-15,174566214,159504452,173673786,148364919
에이치디씨랩스(주),39570,Dec-16,188892823,175826201,188861789,155901771
에이치디씨랩스(주),39570,Dec-17,264001124,196750944,263952128,167399836
에이치디씨랩스(주),39570,Dec-18,271978422,207625903,271869137,198313566
에이치디씨랩스(주),39570,Dec-19,252410792,168626933,252314717,168913381
에이치디씨현대산업개발(주),294870,Dec-18,2792736856,1844363617,2793597716,1838646656
에이치디씨현대산업개발(주),294870,Dec-19,4216489504,2231733596,4211144007,2238474489
에이치디씨현대이피(주),89470,Dec-11,718632804,113502920,628188134,111090399
에이치디씨현대이피(주),89470,Dec-12,807113596,129009965,688785527,123610644
에이치디씨현대이피(주),89470,Dec-13,918199522,149843048,793359521,141866039
에이치디씨현대이피(주),89470,Dec-14,945020584,178934185,795561560,160641227
에이치디씨현대이피(주),89470,Dec-15,867748204,218672046,700460337,185632162
에이치디씨현대이피(주),89470,Dec-16,861159023,265049043,692807092,213498431
에이치디씨현대이피(주),89470,Dec-17,914353503,279821507,774372188,227991209
에이치디씨현대이피(주),89470,Dec-18,910809614,282267486,772372911,233165417
에이치디씨현대이피(주),89470,Dec-19,835108421,283455125,696887363,243171777
에이치에스디엔진(주),82740,Dec-11,2005252618,573683732,2003793073,590298168
에이치에스디엔진(주),82740,Dec-12,1378777833,747771453,1377618958,644479412
에이치에스디엔진(주),82740,Dec-13,743878585,790037462,743104362,679935587
에이치에스디엔진(주),82740,Dec-14,888825955,700701677,887764720,646019121
에이치에스디엔진(주),82740,Dec-15,693645086,574672722,692276967,538573623
에이치에스디엔진(주),82740,Dec-16,802916583,534264862,804680106,551044865
에이치에스디엔진(주),82740,Dec-17,768870297,543169929,761831507,555965115
에이치에스디엔진(주),82740,Dec-18,511302114,231028961,509321425,242073759
에이치에스디엔진(주),82740,Dec-19,674278133,188520288,673324747,185708860
에이치엘비(주),28300,Dec-11,69517785,21191463,18856657,22660950
에이치엘비(주),28300,Dec-12,51673997,18603904,17626105,26266333
에이치엘비(주),28300,Dec-13,31451550,15502336,30615224,14426365
에이치엘비(주),28300,Dec-14,37185748,23020056,37178698,21957241
에이치엘비(주),28300,Dec-15,38460684,114389739,38451533,62569092
에이치엘비(주),28300,Dec-16,30138867,124073255,30089605,67937895
에이치엘비(주),28300,Dec-17,23006912,113678799,22994053,66093464
에이치엘비(주),28300,Dec-18,36185983,209523536,27271379,183685460
에이치엘비(주),28300,Dec-19,38420748,189242166,29775778,408751607
에이치엘비글로벌(주),3580,Dec-11,23387120,40957652,10046678,36297626
에이치엘비글로벌(주),3580,Dec-12,21625906,36658788,10812053,33821213
에이치엘비글로벌(주),3580,Dec-13,19571564,27411140,9905278,26570140
에이치엘비글로벌(주),3580,Dec-14,22864464,26119382,11993735,26885362
에이치엘비글로벌(주),3580,Dec-15,,,15301018,37526424
에이치엘비글로벌(주),3580,Dec-16,,,18255841,44315814
에이치엘비글로벌(주),3580,Dec-17,,,15686212,62846105
에이치엘비글로벌(주),3580,Dec-18,13237690,72355372,10347565,72300049
에이치엘비글로벌(주),3580,Dec-19,35025713,81066993,10988830,71412365
에이치엘비생명과학(주),67630,Dec-11,,,40953192,15233757
에이치엘비생명과학(주),67630,Dec-12,12534642,7041413,8997538,6890785
에이치엘비생명과학(주),67630,Dec-13,19955555,11034434,19955555,11063584
에이치엘비생명과학(주),67630,Dec-14,36560353,13441167,24230766,12476525
에이치엘비생명과학(주),67630,Dec-15,27323398,25895032,17930565,27886728
에이치엘비생명과학(주),67630,Dec-16,42234395,27684971,11585620,28505621
에이치엘비생명과학(주),67630,Dec-17,106445238,52826406,16697768,50383982
에이치엘비생명과학(주),67630,Dec-18,102475886,206114173,4270701,211458656
에이치엘비생명과학(주),67630,Dec-19,114018502,334424815,12431173,345517037
에이치엘비제약(주),47920,Dec-15,,,17713121,12176958
에이치엘비제약(주),47920,Dec-16,,,20346370,18898523
에이치엘비제약(주),47920,Dec-17,,,15557535,16801594
에이치엘비제약(주),47920,Dec-18,20540682,16998462,20540682,16583188
에이치엘비제약(주),47920,Dec-19,36099923,17902894,35501259,17358951
에이치엘비테라퓨틱스(주),115450,Dec-11,15781890,18379414,11294157,19650326
에이치엘비테라퓨틱스(주),115450,Dec-12,59301145,14087188,5561014,14180242
에이치엘비테라퓨틱스(주),115450,Dec-13,38538055,10378706,9060237,10074174
에이치엘비테라퓨틱스(주),115450,Dec-14,17617925,22516473,14367559,23418546
에이치엘비테라퓨틱스(주),115450,Dec-15,16781578,33486304,13330851,31735618
에이치엘비테라퓨틱스(주),115450,Dec-16,17710432,36962139,14417168,36331118
에이치엘비테라퓨틱스(주),115450,Dec-17,17152270,44012238,14496915,46845187
에이치엘비테라퓨틱스(주),115450,Dec-18,46357029,81431763,43900567,80217131
에이치엘비테라퓨틱스(주),115450,Dec-19,58966186,76096296,59034986,79096161
에이치엠엠(주),11200,Dec-11,7420767000,1746463000,7187858000,1699926000
에이치엠엠(주),11200,Dec-12,8046896000,1095290000,7713825000,879678000
에이치엠엠(주),11200,Dec-13,8149334000,687700000,6908325000,457925000
에이치엠엠(주),11200,Dec-14,6778608000,685533000,6271630000,649518000
에이치엠엠(주),11200,Dec-15,5768581000,228635000,5509307000,298095000
에이치엠엠(주),11200,Dec-16,4584810000,951322000,4348724000,1032046000
에이치엠엠(주),11200,Dec-17,5028016000,896920000,4925843000,924241000
에이치엠엠(주),11200,Dec-18,5222124000,1039671000,5052816000,1065295000
에이치엠엠(주),11200,Dec-19,5513089000,1090309000,5333534000,1070034000
에이케이홀딩스(주),6840,Dec-11,1403847321,354017007,851803597,322604705
에이케이홀딩스(주),6840,Dec-12,428068164,412264640,2610613,340692715
에이케이홀딩스(주),6840,Dec-13,2240972021,635021459,10592857,371635629
에이케이홀딩스(주),6840,Dec-14,2873874157,827012591,18896018,451077782
에이케이홀딩스(주),6840,Dec-15,2807147867,901593459,20353037,468196619
에이케이홀딩스(주),6840,Dec-16,2921831064,1011420745,23291349,474910787
에이케이홀딩스(주),6840,Dec-17,3392454611,1152064058,28130386,485074432
에이케이홀딩스(주),6840,Dec-18,3711183103,1473897641,33692663,509339267
에이케이홀딩스(주),6840,Dec-19,3759542063,1429938888,33947769,517879022
에이테크솔루션(주),71670,Dec-11,195329177,74350307,169004589,70537859
에이테크솔루션(주),71670,Dec-12,200144659,70634163,170620454,65107366
에이테크솔루션(주),71670,Dec-13,203827570,69158140,182270708,66612955
에이테크솔루션(주),71670,Dec-14,217286673,68848794,198511682,67198908
에이테크솔루션(주),71670,Dec-15,179934202,65872936,161495254,65906069
에이테크솔루션(주),71670,Dec-16,229079838,67378085,201247464,67437537
에이테크솔루션(주),71670,Dec-17,212932770,66938285,163293921,66627175
에이테크솔루션(주),71670,Dec-18,193979393,68569005,156240495,67504013
에이테크솔루션(주),71670,Dec-19,228200653,70821508,184674928,67883769
에이프로젠제약(주),3060,Dec-11,50122955,73488442,43352077,72696417
에이프로젠제약(주),3060,Dec-12,33769678,68507770,26218720,64703212
에이프로젠제약(주),3060,Dec-13,29543262,56546728,23418405,58254145
에이프로젠제약(주),3060,Dec-14,33092222,62113230,23797814,64410876
에이프로젠제약(주),3060,Dec-15,40324275,67745287,29825176,68970709
에이프로젠제약(주),3060,Dec-16,44122493,78120481,29443668,78328384
에이프로젠제약(주),3060,Dec-17,46100952,77860648,30859683,84587575
에이프로젠제약(주),3060,Dec-18,45395389,150510886,30961038,148138491
에이프로젠제약(주),3060,Dec-19,50903821,347636971,33609132,246928877
에이피시스템(주),265520,Dec-17,962422667,89489340,962422667,89495663
에이피시스템(주),265520,Dec-18,714239793,106415129,714057287,106305418
에이피시스템(주),265520,Dec-19,462077779,114122896,460248240,113375746
에이피에스홀딩스(주),54620,Dec-11,224720261,83404326,222443967,81770926
에이피에스홀딩스(주),54620,Dec-12,217495659,87492063,213990128,87890622
에이피에스홀딩스(주),54620,Dec-13,254086979,101741558,247692912,99001864
에이피에스홀딩스(주),54620,Dec-14,175386050,99822836,168935685,97591199
에이피에스홀딩스(주),54620,Dec-15,293175235,109625297,276679529,106932861
에이피에스홀딩스(주),54620,Dec-16,554987947,206954851,512046195,203761823
에이피에스홀딩스(주),54620,Dec-17,87934027,183276182,3634412,181281887
에이피에스홀딩스(주),54620,Dec-18,28416310,235589605,3239249,226162124
에이피에스홀딩스(주),54620,Dec-19,23151386,214785742,3396432,209969587
에이피위성(주),211270,Dec-16,,,24891104,80681588
에이피위성(주),211270,Dec-17,,,30047518,82051819
에이피위성(주),211270,Dec-18,,,42843708,81500563
에이피위성(주),211270,Dec-19,,,45653106,82259394
에이피티씨(주),89970,Dec-18,,,61038365,53425129
에이피티씨(주),89970,Dec-19,59326131,59502222,59326131,59396787
에코바이오홀딩스(주),38870,Dec-11,42197853,27118104,6870025,27030307
에코바이오홀딩스(주),38870,Dec-12,56466457,30828290,12807454,31475752
에코바이오홀딩스(주),38870,Dec-13,42903260,34081686,13854089,31626989
에코바이오홀딩스(주),38870,Dec-14,29121265,46209074,16979677,33847973
에코바이오홀딩스(주),38870,Dec-15,38256653,54930029,32353578,41384442
에코바이오홀딩스(주),38870,Dec-16,18971810,70165632,14157121,55405570
에코바이오홀딩스(주),38870,Dec-17,31671940,48161514,32528833,47117587
에코바이오홀딩스(주),38870,Dec-18,21982008,54319334,18372405,56865376
에코바이오홀딩스(주),38870,Dec-19,17268700,61721295,14052288,63914196
에코캡(주),128540,Dec-18,76493497,65243385,74044941,65315990
에코캡(주),128540,Dec-19,66939883,66324896,66785476,66101667
에코플라스틱(주),38110,Dec-11,724150067,104306434,530070481,95727238
에코플라스틱(주),38110,Dec-12,832053560,112917396,527045606,96406387
에코플라스틱(주),38110,Dec-13,968193889,116817157,539265555,101437744
에코플라스틱(주),38110,Dec-14,1075933447,124374297,613904423,107433334
에코플라스틱(주),38110,Dec-15,1140340644,130031246,681594557,109846199
에코플라스틱(주),38110,Dec-16,1093090039,136505901,669385704,115031306
에코플라스틱(주),38110,Dec-17,1042561059,130358900,645605097,116354097
에코플라스틱(주),38110,Dec-18,1084278617,118234090,642052365,114742032
에코플라스틱(주),38110,Dec-19,1216291299,117475216,704806691,116311087
에프엔에스테크(주),83500,Dec-17,,,69420189,38190244
에프엔에스테크(주),83500,Dec-18,,,46350228,42422896
에프엔에스테크(주),83500,Dec-19,,,34096408,45888151
엑스큐어(주),70300,Dec-11,,,26018306,22120536
엑스큐어(주),70300,Dec-12,,,13024261,21480304
엑스큐어(주),70300,Dec-13,,,18868190,23638792
엑스큐어(주),70300,Dec-14,,,10563888,20650866
엑스큐어(주),70300,Dec-15,,,16393500,22171163
