회사명,거래소코드,회계년도,당기순이익(IFRS연결),당기자본(IFRS연결),전기자본(IFRS연결),당기순이익(IFRS개별),당기자본(IFRS개별),전기자본(IFRS개별)
에스지씨이테크건설(주),16250,Dec-14,44607158,298559765,298559765,6611647,131615758,131615758
에스지씨이테크건설(주),16250,Dec-15,41751716,335396851,335396851,11287137,140884386,140884386
에스지씨이테크건설(주),16250,Dec-16,60705309,388640990,388640990,15138950,152894453,152894453
에스지씨이테크건설(주),16250,Dec-17,65210573,444629248,444629248,13111089,164514939,164514939
에스지씨이테크건설(주),16250,Dec-18,71126973,498705035,498705035,8070010,161867522,302062244
에스지씨이테크건설(주),16250,Dec-19,31525629,519244305,519244305,27595183,321683526,321683526
에스지에이(주),49470,Dec-11,807763,26709007,26709007,267386,25404145,25404145
에스지에이(주),49470,Dec-12,-1812034,29544415,29544415,-1868178,27782614,27782614
에스지에이(주),49470,Dec-13,1321187,35583409,35583409,143269,31645349,31645349
에스지에이(주),49470,Dec-14,4876423,42119677,42119677,126540,33656136,33656136
에스지에이(주),49470,Dec-15,449406,75515631,75515631,-2205102,46943352,46943352
에스지에이(주),49470,Dec-16,2280881,85719152,85719152,680184,51272015,51272015
에스지에이(주),49470,Dec-17,-17768449,78939336,78939336,-9228766,43540783,43540783
에스지에이(주),49470,Dec-18,-14341575,68827311,68827311,-72363,46246681,46246681
에스지에이(주),49470,Dec-19,-30392468,38067472,38067472,-9626467,37575040,37575040
에스지에이솔루션즈(주),184230,Jun-14,,,,,,
에스지에이솔루션즈(주),184230,Jun-15,3536653,28589583,28589583,3549625,28602555,28602555
에스지에이솔루션즈(주),184230,Dec-16,3166048,41150944,41150944,3015498,39212321,39212321
에스지에이솔루션즈(주),184230,Dec-17,2221076,50443505,50443505,1475662,51072111,51072111
에스지에이솔루션즈(주),184230,Dec-18,-13443325,38817791,38817791,-6831031,47535406,47535406
에스지에이솔루션즈(주),184230,Dec-19,-28587262,16522857,16522857,-23612013,26670414,26670414
에스지이(주),255220,Dec-18,9619134,60463930,60463930,9574843,49926059,49926059
에스지이(주),255220,Dec-19,9606579,72588258,72588258,8521423,59805859,59805859
에스케이(주),34730,Dec-11,438250486,2257373069,2257373069,147902436,1122445921,1122445921
에스케이(주),34730,Dec-12,356182416,2236902608,2236902608,127083613,968302888,968302888
에스케이(주),34730,Dec-13,188954572,2280511774,2500803776,124651228,946625679,946625679
에스케이(주),34730,Dec-14,129898846,2602367171,2602368000,240347409,1064481846,1064482000
에스케이(주),34730,Dec-15,5549259000,40077250000,40077250000,5821064000,11481677000,11481677000
에스케이(주),34730,Dec-16,2822484000,42326724000,42326724000,641694000,11925701000,11925701000
에스케이(주),34730,Dec-17,5066482000,45756420000,45756420000,612121000,12332701000,12332701000
에스케이(주),34730,Dec-18,6151141000,50887872000,50887872000,1453631000,13168136000,13168136000
에스케이(주),34730,Dec-19,1607249000,52182635000,52176032000,1420543000,13402562000,13402562000
에스케이가스(주),18670,Dec-11,107802944,818634040,818634040,85483188,789173247,789173247
에스케이가스(주),18670,Dec-12,95825228,976698962,976698962,84474873,946939165,946939165
에스케이가스(주),18670,Dec-13,102473575,1118795690,1118795690,84620425,1070424377,1070424377
에스케이가스(주),18670,Dec-14,99106344,1406049198,1406049198,87932765,1113458091,1113458091
에스케이가스(주),18670,Dec-15,73231558,1627543315,1627543315,59278385,1135614927,1135614927
에스케이가스(주),18670,Dec-16,188170059,1711296251,1711296251,86885652,1218271001,1218271001
에스케이가스(주),18670,Dec-17,149899107,1783441874,1783441874,83803786,1329253674,1329253674
에스케이가스(주),18670,Dec-18,55438443,1642782208,1642782208,87766233,1490430493,1490430493
에스케이가스(주),18670,Dec-19,154118608,1660821772,1660821772,75505265,1512567176,1512567176
에스케이네트웍스(주),1740,Dec-11,141754586,3273394677,3273394677,138054125,3130044047,3130044047
에스케이네트웍스(주),1740,Dec-12,11944308,3066374668,,-85791826,3007070276,3007070276
에스케이네트웍스(주),1740,Dec-13,-591815229,2565084762,2565084762,-530626190,2436771155,2436771155
에스케이네트웍스(주),1740,Dec-14,31618236,2518242921,2518242921,11666678,2390521780,2390521780
에스케이네트웍스(주),1740,Dec-15,73038777,2519385756,2519385756,78091578,2444411790,2444411790
에스케이네트웍스(주),1740,Dec-16,-81572253,2405536529,2405537000,-69305757,2356358282,2356358000
에스케이네트웍스(주),1740,Dec-17,34610000,2348501000,2348501000,-22927000,2245374000,2245374000
에스케이네트웍스(주),1740,Dec-18,7667000,2311870000,2311870000,5027000,2216116000,2216116000
에스케이네트웍스(주),1740,Dec-19,-122613000,2305253000,2305253000,-85962000,2092381000,2092381000
에스케이디스커버리(주),6120,Dec-11,190929716,1620428644,1620428644,30835818,922126004,922126004
에스케이디스커버리(주),6120,Dec-12,156586832,1738211755,1738211755,39324562,948257979,948257979
에스케이디스커버리(주),6120,Dec-13,7814763,1783544452,1783544452,26467837,963104729,963104729
에스케이디스커버리(주),6120,Dec-14,13964297,2006099602,2006099602,-20128249,934812431,934812431
에스케이디스커버리(주),6120,Dec-15,94370549,2585779063,2585779063,119949986,1247535390,1247535390
에스케이디스커버리(주),6120,Dec-16,175864770,2662430030,2662430030,11686714,1249363764,1249363764
에스케이디스커버리(주),6120,Dec-17,802346169,2124535178,2143595365,612657837,633040577,633040577
에스케이디스커버리(주),6120,Dec-18,97686062,2318569224,2318569224,33298771,977592975,977592975
에스케이디스커버리(주),6120,Dec-19,250196740,2323214585,2323214585,-1319324,965926553,965926553
에스케이디앤디(주),210980,Dec-15,20158355,254216850,254216850,20292505,178247063,178247063
에스케이디앤디(주),210980,Dec-16,26341219,285536456,285536456,28165117,211394957,211394957
에스케이디앤디(주),210980,Dec-17,65009795,258594640,258594640,53668801,258553964,258553964
에스케이디앤디(주),210980,Dec-18,52411697,347808368,347808368,55701837,351057833,351057833
에스케이디앤디(주),210980,Dec-19,44903286,361424752,361424752,30707946,366839098,366839098
에스케이렌터카(주),68400,Dec-12,17327889,169347449,169347449,16373356,165052889,165052889
에스케이렌터카(주),68400,Dec-13,18008835,190205490,190205490,17396151,185296460,185296460
에스케이렌터카(주),68400,Dec-14,19037051,208743280,208743280,18651092,203938810,203938810
에스케이렌터카(주),68400,Dec-15,17141928,227412789,227412789,18738282,221376749,221376749
에스케이렌터카(주),68400,Dec-16,6830557,234353224,234353224,13292559,234709751,238179617
에스케이렌터카(주),68400,Dec-17,12271401,246283009,241922608,13621199,251805811,247445410
에스케이렌터카(주),68400,Dec-18,3295367,246961205,246961205,-342564,247666106,247666106
에스케이렌터카(주),68400,Dec-19,16301184,344739643,344739643,15575297,344739643,344739643
에스케이씨(주),11790,Dec-11,78040129,1149297154,1149297154,139263041,1102679177,1102679177
에스케이씨(주),11790,Dec-12,31810662,1191625749,1191625749,80996500,1162959451,1162959451
에스케이씨(주),11790,Dec-13,25737659,1205454126,1205454126,62847300,1206512363,1206512363
에스케이씨(주),11790,Dec-14,43307997,1301005063,1301005063,78013735,1269667123,1269667123
에스케이씨(주),11790,Dec-15,245594084,1556304070,1556304070,250480330,1505081601,1505081601
에스케이씨(주),11790,Dec-16,29262916,1523921106,1523921106,87738460,1542608953,1542608953
에스케이씨(주),11790,Dec-17,136346625,1593575326,1593575326,37918446,1538755652,1538755652
에스케이씨(주),11790,Dec-18,141041715,1694800412,1694800412,48495794,1548505874,1548505874
에스케이씨(주),11790,Dec-19,67392287,1726373837,1726373837,14016265,1530950564,1530950564
에스케이케미칼(주),285130,Dec-18,-16419748,725560466,725560466,16598553,766542506,766542506
에스케이케미칼(주),285130,Dec-19,5021554,718706293,718706293,27097053,684443837,684443837
에스케이텔레콤(주),17670,Dec-11,1582073280,12732709047,12732709047,1694363093,11966301712,11966301712
에스케이텔레콤(주),17670,Dec-12,1115662553,12854782317,12854782317,1242767480,12377048253,12377048253
에스케이텔레콤(주),17670,Dec-13,1609549453,14166557348,14166557000,910156661,13315408252,13315408000
에스케이텔레콤(주),17670,Dec-14,1799320000,15248270000,15248270000,1028541000,13542221000,13542221000
에스케이텔레콤(주),17670,Dec-15,1515885000,15374096000,15374096000,1106761000,13779460000,13779460000
에스케이텔레콤(주),17670,Dec-16,1660101000,16116430000,16116430000,1217274000,14256954000,14256954000
에스케이텔레콤(주),17670,Dec-17,2657595000,18029195000,18029195000,1331114000,15007391000,15007391000
에스케이텔레콤(주),17670,Dec-18,3131988000,22349250000,22349250000,933902000,16887487000,16887487000
에스케이텔레콤(주),17670,Dec-19,861942000,22823536000,22816934000,980338000,17389739000,17383899000
에스케이하이닉스(주),660,Dec-11,-55971000,7875271000,7875271000,129142000,8203061000,8203061000
에스케이하이닉스(주),660,Dec-12,-158795000,9739442000,9739442000,-489990000,9959643000,9959643000
에스케이하이닉스(주),660,Dec-13,2872857000,13066859000,13066859000,2796967000,13202611000,13202611000
에스케이하이닉스(주),660,Dec-14,4195169000,18036303000,18036303000,3771761000,17674664000,17674664000
에스케이하이닉스(주),660,Dec-15,4323595000,21387703000,21387703000,4019080000,20682465000,20682465000
에스케이하이닉스(주),660,Dec-16,2960483000,24023530000,24023530000,2655022000,23091513000,23091513000
에스케이하이닉스(주),660,Dec-17,10642219000,33820919000,33820919000,10110797000,32771875000,32771875000
에스케이하이닉스(주),660,Dec-18,15539984000,46852331000,46852331000,15407086000,45660893000,45660893000
에스케이하이닉스(주),660,Dec-19,2016391000,47943195000,47935882000,1484294000,46044221000,46036908000
에스텍(주),69510,Dec-11,12144197,79372186,79372186,13291624,64813836,64813836
에스텍(주),69510,Dec-12,8838232,83683462,83683462,9045462,71549536,71549536
에스텍(주),69510,Dec-13,10086407,90241449,90241449,11324342,79834285,79834285
에스텍(주),69510,Dec-14,13020712,100682030,100682030,10280194,86526381,86526381
에스텍(주),69510,Dec-15,14184852,111937277,111937277,8620757,91558904,91558904
에스텍(주),69510,Dec-16,14748422,124146823,124146823,8109468,96827406,96827406
에스텍(주),69510,Dec-17,9906763,124455630,124455630,6376845,100577993,100577993
에스텍(주),69510,Dec-18,19953774,138966894,138966894,10885327,104893708,104893708
에스텍(주),69510,Dec-19,17199546,153991875,153991875,6349994,106584555,106584555
에스트래픽(주),234300,Dec-17,2926985,44600870,44600870,8692310,50835329,50835329
에스트래픽(주),234300,Dec-18,-9009158,40864560,40864560,-7296394,48886581,48886581
에스트래픽(주),234300,Dec-19,-9372758,31383569,31383569,-1692956,47156111,47156111
에스티팜(주),237690,Dec-16,61425868,313244677,313244677,61670556,313444159,313444159
에스티팜(주),237690,Dec-17,44996926,351082785,351082785,45451708,351905248,351905248
에스티팜(주),237690,Dec-18,-9267935,331568973,331568973,-9969399,331625363,331625363
에스티팜(주),237690,Dec-19,-18528696,303679808,303209298,-18528695,303351282,303351282
에스퓨얼셀(주),288620,Dec-18,,,,1486632,30136714,30136714
에스퓨얼셀(주),288620,Dec-19,,,31967151,1486567,31967151,31967151
에쓰-오일(주),10950,Dec-11,1190976000,5225324000,5225324000,1192426000,5226354000,5226354000
에쓰-오일(주),10950,Dec-12,585160000,5376042000,,580015000,5371991000,5371991000
에쓰-오일(주),10950,Dec-13,289639000,5354007000,5354007000,289306000,5349605000,5349605000
에쓰-오일(주),10950,Dec-14,-287828000,4909017000,4909017000,-288165000,4904217000,4904217000
에쓰-오일(주),10950,Dec-15,631322000,5389917000,5389917000,628136000,5381891000,5381891000
에쓰-오일(주),10950,Dec-16,1205364000,6391585000,6391585000,1207083000,6385247000,6385247000
에쓰-오일(주),10950,Dec-17,1246489000,6842620000,6842620000,1249156000,6839099000,6839099000
에쓰-오일(주),10950,Dec-18,258035000,6469234000,6469234000,253777000,6461589000,6461589000
에쓰-오일(주),10950,Dec-19,65429000,6496626000,6496626000,62602000,6486120000,6486120000
에쓰씨엔지니어링(주),23960,Dec-11,-25140714,125376106,125376106,4042536,60144778,60144778
에쓰씨엔지니어링(주),23960,Dec-12,-1792605,120201343,120201343,-4740164,53319077,53319077
에쓰씨엔지니어링(주),23960,Dec-13,-24505301,94843730,94843730,149646,53478358,53478358
에쓰씨엔지니어링(주),23960,Dec-14,-30703847,62616806,62616806,-10121147,42301380,42301380
에쓰씨엔지니어링(주),23960,Dec-15,4711155,116827809,116827809,1646714,45043476,45043476
에쓰씨엔지니어링(주),23960,Dec-16,-22206689,162946905,168178186,-12328026,32885394,38116675
에쓰씨엔지니어링(주),23960,Dec-17,-14438802,158198691,158198691,-6470772,34032115,34032115
에쓰씨엔지니어링(주),23960,Dec-18,-11719950,145261325,145261325,2333946,41072491,41072491
에쓰씨엔지니어링(주),23960,Dec-19,-4376262,155310976,,-9772257,31202556,155310976
에어부산(주),298690,Dec-18,,,,20294184,152296942,152296942
에어부산(주),298690,Dec-19,,,108109070,-72910218,108109070,108109070
에이비엘바이오(주),298380,Dec-18,,,,-117234140,156962235,156962235
에이비엘바이오(주),298380,Dec-19,,,,-37004631,132008196,132008196
에이에프더블류(주),312610,Dec-19,,,,5599362,72650548,72650548
에이치디씨(주),12630,Dec-11,224727589,2482817710,2482817710,226416394,2555400627,2555400627
에이치디씨(주),12630,Dec-12,5572836,2427813570,2427813570,9758852,2514165800,2514165800
에이치디씨(주),12630,Dec-13,-201220785,2202327376,2202327376,-210731733,2281102221,2281102221
에이치디씨(주),12630,Dec-14,83320380,2272942498,2272942498,40410446,2311858031,2311858031
에이치디씨(주),12630,Dec-15,238581069,2470972078,2470972078,170590539,2443423092,2443423092
에이치디씨(주),12630,Dec-16,330961363,2754901863,2754901863,277282841,2679219136,2679219136
에이치디씨(주),12630,Dec-17,413666376,2962479201,2962479201,339035541,2820443739,2820443739
에이치디씨(주),12630,Dec-18,931303213,2106090485,2106090484,850072002,1870813641,1870813641
에이치디씨(주),12630,Dec-19,275086282,2351210377,2351210377,97671722,1963690002,1963690002
에이치디씨랩스(주),39570,Dec-15,14108197,159504452,159504452,8627818,148364919,148364919
에이치디씨랩스(주),39570,Dec-16,18859405,175826201,175826201,10074556,155901771,155901771
에이치디씨랩스(주),39570,Dec-17,23758455,196750944,196750944,13441832,167399836,167399836
에이치디씨랩스(주),39570,Dec-18,24238968,207625903,207625903,39940132,198313566,198313566
에이치디씨랩스(주),39570,Dec-19,-5896574,168626933,168626933,2956216,168913381,168913381
에이치디씨현대산업개발(주),294870,Dec-18,229852941,1844363617,1844363617,227725550,1838646656,1838646656
에이치디씨현대산업개발(주),294870,Dec-19,413669803,2231733596,2231733596,425722728,2238474489,2238474489
에이치디씨현대이피(주),89470,Dec-11,13896311,113502920,113502920,14932659,111090399,111090399
에이치디씨현대이피(주),89470,Dec-12,18999595,129009965,129009965,14269072,123610644,123610644
에이치디씨현대이피(주),89470,Dec-13,22130965,149843048,149843048,20407390,141866039,141866039
에이치디씨현대이피(주),89470,Dec-14,27927873,178934185,178934185,22903659,160641227,160641227
에이치디씨현대이피(주),89470,Dec-15,44857061,218672046,218672046,29482283,185632162,185632162
에이치디씨현대이피(주),89470,Dec-16,51137731,265049043,265049043,33878094,213498431,213498431
에이치디씨현대이피(주),89470,Dec-17,31042186,279821507,279821507,24508338,227991209,227991209
에이치디씨현대이피(주),89470,Dec-18,8496107,282267486,282267486,8899099,233165417,233165417
에이치디씨현대이피(주),89470,Dec-19,13170850,283455125,283455125,23134724,243171777,243171777
에이치에스디엔진(주),82740,Dec-11,224775863,573683732,573683732,209636480,590298168,590298168
에이치에스디엔진(주),82740,Dec-12,190379558,747771453,747771453,54366505,644479412,644479412
에이치에스디엔진(주),82740,Dec-13,-5236332,790037462,790037462,-6151839,679935587,679935587
에이치에스디엔진(주),82740,Dec-14,-42230894,700701677,700701677,-31056428,646019121,646019121
에이치에스디엔진(주),82740,Dec-15,-125442489,574672722,574672722,-134427816,538573623,538573623
에이치에스디엔진(주),82740,Dec-16,-181226463,534264862,534264862,-28793277,551044865,551044865
에이치에스디엔진(주),82740,Dec-17,-10343240,543169929,543169929,-14159762,555965115,555965115
에이치에스디엔진(주),82740,Dec-18,-18680216,231028961,231028961,-20481983,242073759,242073759
에이치에스디엔진(주),82740,Dec-19,-41444358,188520288,188520288,-55096570,185708860,185708860
에이치엘비(주),28300,Dec-11,-7473564,21191463,21191463,-1431516,22660950,22660950
에이치엘비(주),28300,Dec-12,-8246945,18603904,21585791,-3237266,26266333,26266333
에이치엘비(주),28300,Dec-13,-10777272,15502336,15502336,-8308658,14426365,14426365
에이치엘비(주),28300,Dec-14,-3247510,23020056,23020056,-3223501,21957241,21957241
에이치엘비(주),28300,Dec-15,10449937,114389739,114389739,-7356072,62569092,62569092
에이치엘비(주),28300,Dec-16,-23251533,124073255,124073255,-6323230,67937895,67937895
에이치엘비(주),28300,Dec-17,-21327894,113678799,113678799,-14109736,66093464,66093464
에이치엘비(주),28300,Dec-18,13520304,209523536,209523536,41894751,183685460,183685460
에이치엘비(주),28300,Dec-19,-59660076,189242166,189242166,-31227849,408751607,408751607
에이치엘비글로벌(주),3580,Dec-11,-10113216,40957652,40957652,-8831289,36297626,36297626
에이치엘비글로벌(주),3580,Dec-12,-4928547,36658788,36658788,-2492645,33821213,33821213
에이치엘비글로벌(주),3580,Dec-13,-9133709,27411140,27411140,-7236489,26570140,26570140
에이치엘비글로벌(주),3580,Dec-14,-1233511,26119382,,333271,26885362,26119382
에이치엘비글로벌(주),3580,Dec-15,,,,216541,37526424,37526424
에이치엘비글로벌(주),3580,Dec-16,,,,-2299975,44315814,43496212
에이치엘비글로벌(주),3580,Dec-17,,,62846105,-739375,62846105,62846105
에이치엘비글로벌(주),3580,Dec-18,-11915113,72355372,72355372,-7860173,72300049,72300049
에이치엘비글로벌(주),3580,Dec-19,-22868905,81066993,81066993,-29300587,71412365,71412365
에이치엘비생명과학(주),67630,Dec-11,,,15233757,-4022889,15233757,15233757
에이치엘비생명과학(주),67630,Dec-12,-8350037,7041413,7041413,-8500664,6890785,6890785
에이치엘비생명과학(주),67630,Dec-13,-4073954,11034434,11034434,-3894176,11063584,11063584
에이치엘비생명과학(주),67630,Dec-14,1403064,13441167,13441167,404600,12476525,12476525
에이치엘비생명과학(주),67630,Dec-15,-17040985,25895032,25895032,-14086178,27886728,27886728
에이치엘비생명과학(주),67630,Dec-16,-1251318,27684971,27684971,-2387691,28505621,28505621
에이치엘비생명과학(주),67630,Dec-17,7760946,52826406,52826406,5884833,50383982,50383982
에이치엘비생명과학(주),67630,Dec-18,-18423925,206114173,206114173,-9311061,211458656,211458656
에이치엘비생명과학(주),67630,Dec-19,7562007,334424815,334424815,10563650,345517037,345517037
에이치엘비제약(주),47920,Dec-15,,,,-2364844,12176958,12176958
에이치엘비제약(주),47920,Dec-16,,,,577412,18898523,18898523
에이치엘비제약(주),47920,Dec-17,,,16801594,-5446970,16801594,16801594
에이치엘비제약(주),47920,Dec-18,-7059643,16998462,16998462,-7474916,16583188,16583188
에이치엘비제약(주),47920,Dec-19,472654,17902894,,343983,17358951,17902894
에이치엘비테라퓨틱스(주),115450,Dec-11,-33212313,18379414,18379414,-32289352,19650326,19650326
에이치엘비테라퓨틱스(주),115450,Dec-12,-5544350,14087188,14087188,-6882119,14180242,14180242
에이치엘비테라퓨틱스(주),115450,Dec-13,-3946835,10378706,10378706,-4838919,10074174,10074174
에이치엘비테라퓨틱스(주),115450,Dec-14,-1553008,22516473,22516473,-406247,23418546,23418546
에이치엘비테라퓨틱스(주),115450,Dec-15,-4311250,33486304,33486304,-3499439,31735618,31735618
에이치엘비테라퓨틱스(주),115450,Dec-16,-5397176,36962139,36962139,-3575269,36331118,36331118
에이치엘비테라퓨틱스(주),115450,Dec-17,-5215101,44012238,44012238,-4997868,46845187,46845187
에이치엘비테라퓨틱스(주),115450,Dec-18,4195640,81431763,81431763,1104133,80217131,80217131
에이치엘비테라퓨틱스(주),115450,Dec-19,-17179911,76096296,76096296,-11327845,79096161,79096161
에이치엠엠(주),11200,Dec-11,-534314000,1746463000,1746463000,-473244000,1699926000,1699926000
에이치엠엠(주),11200,Dec-12,-988556000,1095290000,1095290000,-998938000,879678000,879678000
에이치엠엠(주),11200,Dec-13,-714020000,687700000,687700000,-585881000,457925000,457925000
에이치엠엠(주),11200,Dec-14,21759000,685533000,685533000,63741000,649518000,649518000
에이치엠엠(주),11200,Dec-15,-680458000,228635000,228635000,-679051000,298095000,298095000
에이치엠엠(주),11200,Dec-16,-458201000,951322000,951322000,-489940000,1032046000,1059546000
에이치엠엠(주),11200,Dec-17,-1190740000,896920000,896920000,-1207388000,924241000,924241000
에이치엠엠(주),11200,Dec-18,-790563000,1039671000,1039671000,-805175000,1065295000,1065295000
에이치엠엠(주),11200,Dec-19,-589837000,1090309000,1090309000,-663717000,1070034000,1070034000
에이케이홀딩스(주),6840,Dec-11,44150973,354017007,350996759,29909571,322604705,322604705
에이케이홀딩스(주),6840,Dec-12,190249473,412264640,510815136,180199540,340692715,340692715
에이케이홀딩스(주),6840,Dec-13,108312126,635021459,635021459,16129876,371635629,371635629
에이케이홀딩스(주),6840,Dec-14,94294011,827012591,827012591,8081272,451077782,451077782
에이케이홀딩스(주),6840,Dec-15,-37443062,901593459,901593459,21822775,468196619,468196619
에이케이홀딩스(주),6840,Dec-16,133322341,1011420745,1011420745,13180701,474910787,474910787
에이케이홀딩스(주),6840,Dec-17,185414017,1152064058,1152064058,17112877,485074432,485074432
에이케이홀딩스(주),6840,Dec-18,206620399,1473897641,1473897641,21698205,509339267,509339267
에이케이홀딩스(주),6840,Dec-19,57377833,1429938888,1429938888,18720798,517879022,517879022
에이테크솔루션(주),71670,Dec-11,11296567,74350307,74350307,10824217,70537859,70537859
에이테크솔루션(주),71670,Dec-12,-4139572,70634163,70634163,-4399310,65107366,65107366
에이테크솔루션(주),71670,Dec-13,-1340002,69158140,69158140,1034667,66612955,66612955
에이테크솔루션(주),71670,Dec-14,489720,68848794,68848794,1562181,67198908,67198908
에이테크솔루션(주),71670,Dec-15,-3043123,65872936,65872936,-1520733,65906069,65906069
에이테크솔루션(주),71670,Dec-16,1284565,67378085,67378085,1475357,67437537,67437537
에이테크솔루션(주),71670,Dec-17,-467720,66938285,66938285,-931095,66627175,66627175
에이테크솔루션(주),71670,Dec-18,652060,68569005,68569005,85706,67504013,67504013
에이테크솔루션(주),71670,Dec-19,1545515,70821508,70821508,265369,67883769,67883769
에이프로젠제약(주),3060,Dec-11,-4560115,73488442,73488442,-4667081,72696417,72696417
에이프로젠제약(주),3060,Dec-12,-24870962,68507770,,-25264516,64703212,64703212
에이프로젠제약(주),3060,Dec-13,-20852021,56546728,56546728,-14898469,58254145,58254145
에이프로젠제약(주),3060,Dec-14,-4395891,62113230,62113230,-3853239,64410876,64410876
에이프로젠제약(주),3060,Dec-15,1552630,67745287,67745287,894664,68970709,68970709
에이프로젠제약(주),3060,Dec-16,-4766947,78120481,78120481,-5231765,78328384,78328384
에이프로젠제약(주),3060,Dec-17,-16890912,77860648,76813689,-7562310,84587575,83540617
에이프로젠제약(주),3060,Dec-18,-1215413,150510886,150510886,-10300681,148138491,148138491
에이프로젠제약(주),3060,Dec-19,-3466524,347636971,347636971,-5832641,246928877,246928877
에이피시스템(주),265520,Dec-17,19088065,89489340,89489340,19094247,89495663,89495663
에이피시스템(주),265520,Dec-18,25227012,106415129,106415129,25049358,106305418,106305418
에이피시스템(주),265520,Dec-19,9451469,114122896,114122896,8856648,113375746,113375746
에이피에스홀딩스(주),54620,Dec-11,11194285,83404326,83404326,11741208,81770926,81770926
에이피에스홀딩스(주),54620,Dec-12,11390791,87492063,87492063,13342447,87890622,87890622
에이피에스홀딩스(주),54620,Dec-13,15228028,101741558,101741558,12033762,99001864,99001864
에이피에스홀딩스(주),54620,Dec-14,1034918,99822836,99822836,1741367,97591199,97591199
에이피에스홀딩스(주),54620,Dec-15,7804344,109625297,109625297,9376157,106932861,106932861
에이피에스홀딩스(주),54620,Dec-16,27483961,206954851,206954851,27938221,203761823,203761823
에이피에스홀딩스(주),54620,Dec-17,670121253,183276182,183276182,666883448,181281887,181281887
에이피에스홀딩스(주),54620,Dec-18,1166724,235589605,235589605,-5183869,226162124,226162124
에이피에스홀딩스(주),54620,Dec-19,-4601038,214785742,214785742,-628176,209969587,209969587
에이피위성(주),211270,Dec-16,,,,5955123,80681588,80681588
에이피위성(주),211270,Dec-17,,,,65521,82051819,82051819
에이피위성(주),211270,Dec-18,,,,-664742,81500563,81500563
에이피위성(주),211270,Dec-19,,,,713709,82259394,82259394
에이피티씨(주),89970,Dec-18,,,53425129,17476845,53425129,53425129
에이피티씨(주),89970,Dec-19,14158282,59502222,59502222,14158196,59396787,59396787
에코바이오홀딩스(주),38870,Dec-11,536445,27118104,27118104,-7591307,27030307,27030307
에코바이오홀딩스(주),38870,Dec-12,3734357,30828290,30828290,4452820,31475752,31475752
에코바이오홀딩스(주),38870,Dec-13,2662386,34081686,34081686,242316,31626989,31626989
에코바이오홀딩스(주),38870,Dec-14,12172885,46209074,46209074,2260711,33847973,33847973
에코바이오홀딩스(주),38870,Dec-15,8951503,54930029,54930029,7653962,41384442,41384442
에코바이오홀딩스(주),38870,Dec-16,-9830932,70165632,73124848,-10944519,55405570,58364785
에코바이오홀딩스(주),38870,Dec-17,-21876221,48161514,48161514,-8323705,47117587,47117587
에코바이오홀딩스(주),38870,Dec-18,-2864628,54319334,54319334,694059,56865376,56865376
에코바이오홀딩스(주),38870,Dec-19,7107007,61721295,61721295,6346181,63914196,63914196
에코캡(주),128540,Dec-18,1816849,65243385,65243385,1728920,65315990,65315990
에코캡(주),128540,Dec-19,1052456,66324896,66324896,592269,66101667,66101667
에코플라스틱(주),38110,Dec-11,14615260,104306434,104306434,5968034,95727238,95727238
에코플라스틱(주),38110,Dec-12,2856051,112917396,112917396,3122113,96406387,96406387
에코플라스틱(주),38110,Dec-13,2170557,116817157,116817157,3480875,101437744,101437744
에코플라스틱(주),38110,Dec-14,5713136,124374297,124374297,3422830,107433334,107433334
에코플라스틱(주),38110,Dec-15,4799182,130031246,130031246,1494438,109846199,109846199
에코플라스틱(주),38110,Dec-16,5093309,136505901,136505901,3654068,115031306,115031306
에코플라스틱(주),38110,Dec-17,-9020099,130358900,130358900,-274463,116354097,116354097
에코플라스틱(주),38110,Dec-18,-11987483,118234090,118234090,-5003178,114742032,114742032
에코플라스틱(주),38110,Dec-19,-530480,117475216,117475216,2721347,116311087,116311087
에프엔에스테크(주),83500,Dec-17,,,,-10199194,38190244,38190244
에프엔에스테크(주),83500,Dec-18,,,,3207393,42422896,42422896
에프엔에스테크(주),83500,Dec-19,,,45888151,1442504,45888151,45888151
엑스큐어(주),70300,Dec-11,,,,4921586,22120536,22120536
엑스큐어(주),70300,Dec-12,,,,-525929,21480304,21480304
엑스큐어(주),70300,Dec-13,,,,2084022,23638792,23638792
엑스큐어(주),70300,Dec-14,,,,-2892336,20650866,20650866
엑스큐어(주),70300,Dec-15,,,,2106190,22171163,22171163
엑스큐어(주),70300,Dec-16,,,,-7842990,14132224,14132224
엑스큐어(주),70300,Dec-17,,,,5397642,27274329,27274329
엑스큐어(주),70300,Dec-18,,,,-4919981,21952685,21952685
엑스큐어(주),70300,Dec-19,,,,1285956,23311834,23311834
엔브이에이치코리아(주),67570,Dec-13,17127392,143208811,143208811,14786883,131455856,143199978
엔브이에이치코리아(주),67570,Dec-14,-9494952,136385404,136385404,1486826,144258323,144258323
엔브이에이치코리아(주),67570,Dec-15,-6716565,130930422,130930422,20151203,160726354,160726354
엔브이에이치코리아(주),67570,Dec-16,31100329,155103238,155103238,23902162,171747955,171747955
엔브이에이치코리아(주),67570,Dec-17,6421573,179445468,179445468,10729685,169008124,169008124
엔브이에이치코리아(주),67570,Dec-18,-16035776,178488361,178488361,-9999631,138463371,138463371
엔브이에이치코리아(주),67570,Dec-19,12419235,182906973,182906973,5321033,142150317,142150317
