회사명,거래소코드,회계년도,이자비용(IFRS연결),장기차입금(IFRS연결),단기차입금(IFRS연결),회사채(IFRS연결),이자비용(IFRS개별),장기차입금(IFRS개별),단기차입금(IFRS개별),회사채(IFRS개별)
(주)진매트릭스,109820,Dec-13,0,0,193271,0,0,0,0,0
(주)진매트릭스,109820,Dec-14,0,0,3700000,0,0,0,3600000,0
(주)진매트릭스,109820,Dec-15,0,0,4100000,0,0,0,4000000,0
(주)진매트릭스,109820,Dec-16,0,0,4100000,0,0,0,4000000,0
(주)진매트릭스,109820,Dec-17,0,0,4100000,0,0,0,4000000,0
(주)진매트릭스,109820,Dec-18,0,0,3700000,0,0,0,3600000,0
(주)진매트릭스,109820,Dec-19,,,,,0,0,3600000,0
(주)진바이오텍,86060,Dec-11,0,9698300,6863133,0,0,1008000,3736069,0
(주)진바이오텍,86060,Dec-12,0,7630515,5804667,0,0,41600,3311849,0
(주)진바이오텍,86060,Dec-13,0,7635265,5389764,0,0,0,3344247,0
(주)진바이오텍,86060,Dec-14,0,8252888,5078611,0,0,300000,2377178,0
(주)진바이오텍,86060,Dec-15,0,8948408,3271070,0,0,0,1295641,0
(주)진바이오텍,86060,Dec-16,0,8743691,3312379,0,0,0,155788,0
(주)진바이오텍,86060,Dec-17,0,7751751,4816489,0,0,0,116478,0
(주)진바이오텍,86060,Dec-18,0,8089633,3970834,0,0,0,0,0
(주)진바이오텍,86060,Dec-19,0,9549043,2738115,0,0,0,0,0
(주)진성티이씨,36890,Dec-11,0,13272830,15873440,0,0,5399320,9152100,0
(주)진성티이씨,36890,Dec-12,0,8521907,9550784,0,0,3437640,7352100,0
(주)진성티이씨,36890,Dec-13,0,11911531,955268,0,0,8837867,0,0
(주)진성티이씨,36890,Dec-14,0,10695277,6165520,0,0,8423287,5300000,0
(주)진성티이씨,36890,Dec-15,0,8220000,8086210,0,0,8220000,7500000,0
(주)진성티이씨,36890,Dec-16,0,6585000,15668000,0,0,6585000,6000000,0
(주)진성티이씨,36890,Dec-17,0,8347865,19214000,0,0,5750000,8500000,0
(주)진성티이씨,36890,Dec-18,0,17269199,37532544,0,0,4981600,4000000,0
(주)진성티이씨,36890,Dec-19,0,12866814,48953971,0,0,2942460,4000000,0
(주)진양홀딩스,100250,Dec-11,0,10827332,12044836,19792399,0,0,0,19792399
(주)진양홀딩스,100250,Dec-12,0,597040,14993022,0,0,0,0,0
(주)진양홀딩스,100250,Dec-13,0,1947400,22545602,0,0,0,0,0
(주)진양홀딩스,100250,Dec-14,0,2223152,20698504,0,0,0,0,0
(주)진양홀딩스,100250,Dec-15,0,1103006,33791176,0,0,0,0,0
(주)진양홀딩스,100250,Dec-16,0,579232,35527331,0,0,0,0,0
(주)진양홀딩스,100250,Dec-17,0,4144472,30452222,0,0,0,454874,0
(주)진양홀딩스,100250,Dec-18,0,2153174,53777496,0,0,0,25236143,0
(주)진양홀딩스,100250,Dec-19,0,11890729,51849362,0,0,0,25129210,0
(주)진에어,272450,Dec-17,,,,,0,0,0,0
(주)진에어,272450,Dec-18,0,0,0,0,0,0,0,0
(주)진에어,272450,Dec-19,,,,,0,0,0,0
(주)차바이오텍,85660,Dec-11,0,24766511,700000,0,0,135417,0,0
(주)차바이오텍,85660,Dec-12,0,13293575,3232612,0,0,0,0,0
(주)차바이오텍,85660,Dec-13,0,812740,3000000,0,0,0,0,0
(주)차바이오텍,85660,Dec-14,0,11810657,3605451,0,0,0,0,0
(주)차바이오텍,85660,Dec-15,0,3323967,3006273,0,0,0,0,0
(주)차바이오텍,85660,Dec-16,0,918061,3000000,0,0,0,0,0
(주)차바이오텍,85660,Dec-17,0,47505535,5372775,0,0,0,0,0
(주)차바이오텍,85660,Dec-18,0,66578600,5532500,0,0,0,0,0
(주)차바이오텍,85660,Dec-19,0,129345415,10317350,0,0,0,0,0
(주)창해에탄올,4650,Dec-14,0,10401050,46874424,0,0,0,8463684,0
(주)창해에탄올,4650,Dec-15,0,20760126,26521412,0,0,0,4416991,0
(주)창해에탄올,4650,Dec-16,0,48754050,99522488,0,0,20000000,39908315,0
(주)창해에탄올,4650,Dec-17,0,39750280,75942017,0,0,0,38031066,0
(주)창해에탄올,4650,Dec-18,0,61170039,80547141,0,0,0,43300000,0
(주)창해에탄올,4650,Dec-19,0,5352778,46788145,0,0,0,35833189,0
(주)천보,278280,Dec-19,0,0,0,0,0,0,0,0
(주)천일고속,650,Dec-11,,,,,0,0,0,0
(주)천일고속,650,Dec-12,,,,,0,0,0,0
(주)천일고속,650,Dec-13,,,,,0,0,0,0
(주)천일고속,650,Dec-14,,,,,0,0,0,0
(주)천일고속,650,Dec-15,,,,,0,0,0,0
(주)천일고속,650,Dec-16,,,,,0,0,0,0
(주)천일고속,650,Dec-17,,,,,0,0,0,0
(주)천일고속,650,Dec-18,,,,,0,0,1575194,0
(주)천일고속,650,Dec-19,,,,,0,0,8352924,0
(주)체리부로,66360,Dec-17,0,35417354,65608487,1284442,0,11170914,50058487,1284442
(주)체리부로,66360,Dec-18,0,42255991,80395780,0,0,11630194,62945780,0
(주)체리부로,66360,Dec-19,0,36960436,93898134,0,0,9814543,71348134,0
(주)체시스,33250,Jun-11,0,15521656,13205000,0,0,15521656,13205000,0
(주)체시스,33250,Jun-12,0,18733533,3900000,0,0,18733533,3900000,0
(주)체시스,33250,Jun-13,0,17438976,7400000,0,0,17438976,7400000,0
(주)체시스,33250,Jun-14,0,20247004,17900000,0,0,20247004,17900000,0
(주)체시스,33250,Jun-15,0,12148008,23000000,0,0,12148008,23000000,0
(주)체시스,33250,Jun-16,0,11461301,20000000,0,0,11461301,20000000,0
(주)체시스,33250,Jun-17,0,11922418,20350772,0,0,11922418,20350772,0
(주)체시스,33250,Jun-18,0,9715822,25920000,0,0,9715822,25920000,0
(주)체시스,33250,Jun-19,0,12676314,26250000,0,0,12676314,26250000,0
(주)초록뱀미디어,47820,Dec-11,0,0,0,0,0,0,0,0
(주)초록뱀미디어,47820,Dec-12,0,0,0,0,0,0,0,0
(주)초록뱀미디어,47820,Dec-13,0,0,0,0,0,0,0,0
(주)초록뱀미디어,47820,Dec-14,0,0,2939696,0,0,0,2939696,0
(주)초록뱀미디어,47820,Dec-15,0,432019,1502000,0,0,0,0,0
(주)초록뱀미디어,47820,Dec-16,0,432019,812000,0,0,0,0,0
(주)초록뱀미디어,47820,Dec-17,0,432019,2756000,0,0,0,0,0
(주)초록뱀미디어,47820,Dec-18,0,0,0,0,0,0,0,0
(주)초록뱀미디어,47820,Dec-19,0,0,0,0,0,0,0,0
(주)초록뱀이앤엠,131100,Dec-11,,,,,0,7158100,9430772,0
(주)초록뱀이앤엠,131100,Dec-12,0,13749660,17815000,0,0,11049660,15800000,0
(주)초록뱀이앤엠,131100,Dec-13,0,21700692,31675720,0,0,18105692,27980147,0
(주)초록뱀이앤엠,131100,Dec-14,0,27830234,27835082,0,0,21584795,22450000,0
(주)초록뱀이앤엠,131100,Dec-15,0,18969439,25289057,0,0,15916740,19700000,0
(주)초록뱀이앤엠,131100,Dec-16,0,5475000,12924992,0,0,5475000,12344991,0
(주)초록뱀이앤엠,131100,Dec-17,0,0,3703200,0,0,0,3703200,0
(주)초록뱀이앤엠,131100,Dec-18,0,14070,0,0,0,0,9603511,0
(주)초록뱀컴퍼니,52300,Dec-11,0,0,200000,0,0,0,0,0
(주)초록뱀컴퍼니,52300,Dec-12,0,1972011,0,0,0,0,0,0
(주)초록뱀컴퍼니,52300,Dec-13,0,1700357,1210000,0,0,0,0,0
(주)초록뱀컴퍼니,52300,Dec-14,0,60000,1090000,0,0,60000,0,0
(주)초록뱀컴퍼니,52300,Dec-15,0,52539,11737302,0,0,52539,0,0
(주)초록뱀컴퍼니,52300,Dec-16,0,44736,16000000,0,0,44736,16000000,0
(주)초록뱀컴퍼니,52300,Dec-17,0,15785910,3698352,0,0,15785910,3698352,0
(주)초록뱀컴퍼니,52300,Dec-18,0,15194436,2000000,0,0,15194436,2000000,0
(주)초록뱀컴퍼니,52300,Dec-19,0,14694825,1500000,0,0,14694825,0,0
(주)초록뱀헬스케어,118000,Dec-11,,,,,0,0,9226000,0
(주)초록뱀헬스케어,118000,Dec-12,,,,,0,0,1800000,0
(주)초록뱀헬스케어,118000,Dec-13,0,0,2954561,0,0,0,2495779,0
(주)초록뱀헬스케어,118000,Dec-14,0,0,1211284,0,0,0,1058088,0
(주)초록뱀헬스케어,118000,Dec-15,0,0,783145,0,0,0,730000,0
(주)초록뱀헬스케어,118000,Dec-16,0,0,1353145,0,0,0,0,0
(주)초록뱀헬스케어,118000,Dec-17,0,0,8756679,0,0,0,0,0
(주)초록뱀헬스케어,118000,Dec-18,0,0,8459914,0,0,0,0,0
(주)초록뱀헬스케어,118000,Dec-19,0,0,4369560,0,0,0,0,0
(주)칩스앤미디어,94360,Dec-13,0,0,0,0,0,0,0,0
(주)칩스앤미디어,94360,Dec-14,0,0,0,0,0,0,0,0
(주)칩스앤미디어,94360,Dec-15,0,0,0,0,0,0,0,0
(주)칩스앤미디어,94360,Dec-16,0,0,0,0,0,0,0,0
(주)칩스앤미디어,94360,Dec-17,0,0,0,0,0,0,0,0
(주)칩스앤미디어,94360,Dec-18,0,0,0,0,0,0,0,0
(주)칩스앤미디어,94360,Dec-19,0,0,0,0,0,0,0,0
(주)카나리아바이오,16790,Dec-18,,,,,0,0,25070539,0
(주)카나리아바이오,16790,Dec-19,,,,,0,1630300,24774801,0
(주)카스,16920,Dec-11,0,9266914,22597100,0,0,9266914,20679630,0
(주)카스,16920,Dec-12,0,8943409,38691829,0,0,8943409,36755821,0
(주)카스,16920,Dec-13,0,27832950,24485842,0,0,27832950,23189628,0
(주)카스,16920,Dec-14,0,18231120,33912167,0,0,18231120,29769271,0
(주)카스,16920,Dec-15,0,4120400,48956186,0,0,4120400,42951836,0
(주)카스,16920,Dec-16,0,2761893,41166614,0,0,2287550,35355092,0
(주)카스,16920,Dec-17,0,1164218,36929268,0,0,825000,31460825,0
(주)카스,16920,Dec-18,0,228248,38393336,0,0,0,34112528,0
(주)카스,16920,Dec-19,0,2996126,37627750,0,0,0,34814281,0
(주)카이노스메드,284620,Dec-18,,,,,,,,
(주)카이노스메드,284620,Dec-19,,,,,,,,
(주)카카오,35720,Dec-17,0,620807914,174372256,0,0,392973915,378088216,0
(주)카카오,35720,Dec-18,0,2672184,29127485,0,0,0,0,0
(주)카카오,35720,Dec-19,0,7418107,7528695,0,0,0,0,0
(주)카프로,6380,Dec-11,,,,,0,46250000,34107000,0
(주)카프로,6380,Dec-12,,,,,0,67500000,32500000,0
(주)카프로,6380,Dec-13,,,,,0,140000000,37500000,0
(주)카프로,6380,Dec-14,,,,,0,30000000,139500000,0
(주)카프로,6380,Dec-15,,,,,0,0,130000000,0
(주)카프로,6380,Dec-16,,,,,0,0,121786905,0
(주)카프로,6380,Dec-17,,,,,0,0,84000000,0
(주)카프로,6380,Dec-18,,,,,0,0,79000000,0
(주)카프로,6380,Dec-19,,,,,0,10000000,93000000,0
(주)캐리소프트,317530,Dec-19,0,0,1000000,0,0,0,1000000,0
(주)캐스텍코리아,71850,Dec-14,0,5943080,43429651,0,0,5943080,30849795,0
(주)캐스텍코리아,71850,Dec-15,0,6743120,69408167,0,0,6743120,55925343,0
(주)캐스텍코리아,71850,Dec-16,0,22683680,58466960,0,0,17840960,44765247,0
(주)캐스텍코리아,71850,Dec-17,0,24344688,65835206,0,0,20047600,49347849,0
(주)캐스텍코리아,71850,Dec-18,0,27880242,78123589,0,0,17673000,57819558,0
(주)캐스텍코리아,71850,Dec-19,0,14372204,95305105,0,0,12049889,62536871,0
(주)캠시스,50110,Dec-11,0,7200000,7500000,0,0,7200000,7500000,0
(주)캠시스,50110,Dec-12,0,0,33681076,0,0,0,28244240,0
(주)캠시스,50110,Dec-13,0,26774061,36752880,0,0,26774061,28444240,0
(주)캠시스,50110,Dec-14,0,16145921,50045438,0,0,6280976,36940240,0
(주)캠시스,50110,Dec-15,0,19888841,58153720,0,0,1136840,47450611,0
(주)캠시스,50110,Dec-16,0,15932240,50430047,0,0,372802,48013047,0
(주)캠시스,50110,Dec-17,0,5823075,70365102,0,0,600000,40104060,0
(주)캠시스,50110,Dec-18,0,3978338,58940884,0,0,3000000,41279460,0
(주)캠시스,50110,Dec-19,0,3570000,68825539,0,0,3570000,36512245,0
(주)컴투스,78340,Dec-11,0,0,0,0,0,0,0,0
(주)컴투스,78340,Dec-12,0,0,0,0,0,0,0,0
(주)컴투스,78340,Dec-13,0,0,0,0,0,0,0,0
(주)컴투스,78340,Dec-14,0,0,0,0,0,0,0,0
(주)컴투스,78340,Dec-15,0,0,0,0,0,0,0,0
(주)컴투스,78340,Dec-16,0,0,0,0,0,0,0,0
(주)컴투스,78340,Dec-17,0,0,0,0,0,0,0,0
(주)컴투스,78340,Dec-18,0,0,0,0,0,0,0,0
(주)컴투스,78340,Dec-19,0,0,0,0,0,0,0,0
(주)컴투스홀딩스,63080,Dec-11,0,793400,0,0,0,793400,0,0
(주)컴투스홀딩스,63080,Dec-12,0,463000,0,0,0,463000,0,0
(주)컴투스홀딩스,63080,Dec-13,0,100000,0,0,0,100000,0,0
(주)컴투스홀딩스,63080,Dec-14,0,0,9557671,0,0,0,9000000,0
(주)컴투스홀딩스,63080,Dec-15,0,45000000,52156987,0,0,45000000,52000000,0
(주)컴투스홀딩스,63080,Dec-16,0,33000000,1200000,0,0,33000000,0,0
(주)컴투스홀딩스,63080,Dec-17,0,16666660,1200000,0,0,16666660,0,0
(주)컴투스홀딩스,63080,Dec-18,0,20000000,6788960,0,0,20000000,5000000,0
(주)컴투스홀딩스,63080,Dec-19,0,39651967,21789000,0,0,39651967,16000000,0
(주)케스피온,79190,Dec-11,0,8485036,13407868,0,0,8485036,13407868,0
(주)케스피온,79190,Dec-12,0,3729100,17485308,0,0,3729100,17485308,0
(주)케스피온,79190,Dec-13,,,,,0,6177850,23474893,0
(주)케스피온,79190,Dec-14,0,14772365,28682164,0,0,9200550,28682164,0
(주)케스피온,79190,Dec-15,0,22757145,19118884,0,0,16844440,19096451,0
(주)케스피온,79190,Dec-16,0,16913563,21338500,145000,0,14145380,16951545,145000
(주)케스피온,79190,Dec-17,0,9694574,19076961,200000,0,7700672,16092370,200000
(주)케스피온,79190,Dec-18,0,5698514,16867796,0,0,4784254,15960370,0
(주)케스피온,79190,Dec-19,0,1260660,4200796,0,0,1260660,3272370,0
(주)케어랩스,263700,Dec-18,0,14000000,0,0,0,14000000,0,0
(주)케어랩스,263700,Dec-19,0,14337500,767250,0,0,14000000,0,0
(주)케어젠,214370,Dec-15,,,,,0,0,0,0
(주)케어젠,214370,Dec-16,0,0,0,0,0,0,0,0
(주)케어젠,214370,Dec-17,0,0,0,0,0,0,0,0
(주)케어젠,214370,Dec-18,0,0,0,0,0,0,0,0
(주)케어젠,214370,Dec-19,0,0,0,0,0,0,0,0
(주)케이비지,318000,Dec-19,,,,,0,0,0,0
(주)케이사인,192250,Dec-14,0,66660,900000,800750,0,66660,900000,800750
(주)케이사인,192250,Dec-15,0,0,0,300750,0,0,0,300750
(주)케이사인,192250,Dec-16,0,0,0,1300750,0,0,0,1300750
(주)케이사인,192250,Dec-17,0,0,150000,300750,0,0,0,300750
(주)케이사인,192250,Dec-18,0,0,570132,0,0,0,0,0
(주)케이사인,192250,Dec-19,0,0,435000,0,0,0,0,0
(주)케이씨,29460,Dec-11,0,0,5000000,0,0,0,5000000,0
(주)케이씨,29460,Dec-12,0,0,0,0,0,0,0,0
(주)케이씨,29460,Dec-13,0,0,0,0,0,0,0,0
(주)케이씨,29460,Dec-14,0,2260000,0,0,0,0,0,0
(주)케이씨,29460,Dec-15,0,1612470,231683,0,0,0,0,0
(주)케이씨,29460,Dec-16,0,2979980,0,0,0,0,0,0
(주)케이씨,29460,Dec-17,0,2263330,4636995,0,0,0,0,0
(주)케이씨,29460,Dec-18,0,8315600,0,0,0,0,0,0
(주)케이씨,29460,Dec-19,0,7915600,0,0,0,0,0,0
(주)케이씨씨,2380,Dec-11,0,117244756,69501110,0,0,93025660,58837281,0
(주)케이씨씨,2380,Dec-12,0,137465090,78036537,0,0,119304500,71576879,0
(주)케이씨씨,2380,Dec-13,0,131104858,137030682,0,0,118523678,130498848,0
(주)케이씨씨,2380,Dec-14,0,131373398,195383356,0,0,123675818,193169868,0
(주)케이씨씨,2380,Dec-15,0,233529456,810166473,0,0,233529456,810166473,0
(주)케이씨씨,2380,Dec-16,0,333635208,963184673,0,0,333635208,963184673,0
(주)케이씨씨,2380,Dec-17,0,110174920,1248242729,0,0,110174920,1248242729,0
(주)케이씨씨,2380,Dec-18,0,111755154,564361598,0,0,108344555,564361598,0
(주)케이씨씨,2380,Dec-19,0,110214897,1190212175,0,0,106719282,1190212175,0
(주)케이씨씨건설,21320,Dec-11,0,50000000,96511210,0,0,50000000,96511210,0
(주)케이씨씨건설,21320,Dec-12,0,11364624,87388440,0,0,11364624,87388440,0
(주)케이씨씨건설,21320,Dec-13,0,76568210,132544875,0,0,76568210,132544875,0
(주)케이씨씨건설,21320,Dec-14,0,30000000,102146760,0,0,30000000,102146760,0
(주)케이씨씨건설,21320,Dec-15,0,115000000,52930247,0,0,115000000,52930247,0
(주)케이씨씨건설,21320,Dec-16,0,43400000,35000000,0,0,43400000,35000000,0
(주)케이씨씨건설,21320,Dec-17,0,65800000,64000000,0,0,65800000,64000000,0
(주)케이씨씨건설,21320,Dec-18,0,0,73000000,0,0,0,73000000,0
(주)케이씨씨건설,21320,Dec-19,,,,,0,0,117200000,0
(주)케이씨아이,36670,Dec-11,,,,,0,8664770,9427550,0
(주)케이씨아이,36670,Dec-12,,,,,0,6449270,9500000,0
(주)케이씨아이,36670,Dec-13,,,,,0,1715356,9600000,0
(주)케이씨아이,36670,Dec-14,,,,,0,1069609,9699200,0
(주)케이씨아이,36670,Dec-15,,,,,0,121250,7500000,0
(주)케이씨아이,36670,Dec-16,,,,,0,101850,8500000,0
(주)케이씨아이,36670,Dec-17,,,,,0,82450,10500000,0
(주)케이씨아이,36670,Dec-18,,,,,0,3000000,1000000,0
(주)케이씨아이,36670,Dec-19,,,,,0,0,4000000,0
(주)케이씨에스,115500,Dec-11,,,,,0,0,0,0
(주)케이씨에스,115500,Dec-12,,,,,0,0,0,0
(주)케이씨에스,115500,Dec-13,,,,,0,0,0,0
(주)케이씨에스,115500,Dec-14,,,,,0,0,0,0
(주)케이씨에스,115500,Dec-15,,,,,0,0,0,0
(주)케이씨에스,115500,Dec-16,,,,,0,0,0,0
(주)케이씨에스,115500,Dec-17,,,,,0,0,0,0
(주)케이씨에스,115500,Dec-18,,,,,0,0,0,0
(주)케이씨에스,115500,Dec-19,,,,,0,0,0,0
(주)케이씨텍,281820,Dec-17,,,,,0,0,0,0
(주)케이씨텍,281820,Dec-18,,,,,0,0,0,0
(주)케이씨텍,281820,Dec-19,,,,,0,0,0,0
(주)케이씨티,89150,Dec-11,,,,,0,0,0,0
(주)케이씨티,89150,Dec-12,,,,,0,0,0,0
(주)케이씨티,89150,Dec-13,,,,,0,0,0,0
(주)케이씨티,89150,Dec-14,,,,,0,0,0,0
(주)케이씨티,89150,Dec-15,,,,,0,14000000,0,0
(주)케이씨티,89150,Dec-16,,,,,0,13000000,0,0
(주)케이씨티,89150,Dec-17,,,,,0,13000000,0,0
(주)케이씨티,89150,Dec-18,,,,,0,12000000,0,0
(주)케이씨티,89150,Dec-19,,,,,0,0,0,0
(주)케이씨티시,9070,Dec-11,0,47139150,9500000,0,0,36618750,9500000,0
(주)케이씨티시,9070,Dec-12,0,40653400,8000000,0,0,28577000,8000000,0
(주)케이씨티시,9070,Dec-13,0,63595533,6546668,0,0,54785133,5000000,0
(주)케이씨티시,9070,Dec-14,0,56941865,41172081,0,0,48141266,40000000,0
(주)케이씨티시,9070,Dec-15,0,48901490,66140134,0,0,41150000,65000000,0
(주)케이씨티시,9070,Dec-16,0,39207984,50652628,0,0,31945000,50000000,0
(주)케이씨티시,9070,Dec-17,0,31846564,68152656,0,0,25788800,66776000,0
(주)케이씨티시,9070,Dec-18,0,61281142,49232408,0,0,50242600,48000000,0
(주)케이씨티시,9070,Dec-19,0,55001664,61320000,0,0,44384178,54000000,0
(주)케이씨피드,25880,Dec-11,0,6276865,20642255,0,0,959000,20642255,0
(주)케이씨피드,25880,Dec-12,0,15836150,32628722,0,0,2070650,32534592,0
(주)케이씨피드,25880,Dec-13,0,17610976,26308301,0,0,2572620,26308301,0
(주)케이씨피드,25880,Dec-14,0,15565421,46958292,0,0,2435640,43912740,0
(주)케이씨피드,25880,Dec-15,0,15708073,28127002,0,0,5227230,25255334,0
(주)케이씨피드,25880,Dec-16,0,12298066,27395314,0,0,4216106,27395313,0
(주)케이씨피드,25880,Dec-17,0,6636391,24370875,0,0,6526971,24370875,0
(주)케이씨피드,25880,Dec-18,0,12211797,23214086,0,0,12129737,23214086,0
(주)케이씨피드,25880,Dec-19,0,9126203,23717795,0,0,7176503,23717795,0
(주)케이아이엔엑스,93320,Dec-11,0,0,0,0,0,0,0,0
(주)케이아이엔엑스,93320,Dec-12,0,0,0,0,0,0,0,0
(주)케이아이엔엑스,93320,Dec-13,0,0,0,0,0,0,0,0
(주)케이아이엔엑스,93320,Dec-14,0,0,0,0,0,0,0,0
(주)케이아이엔엑스,93320,Dec-15,0,0,0,0,0,0,0,0
(주)케이아이엔엑스,93320,Dec-16,0,0,0,0,0,0,0,0
(주)케이아이엔엑스,93320,Dec-17,0,0,0,0,0,0,0,0
(주)케이아이엔엑스,93320,Dec-18,0,615000,384367,0,0,0,0,0
(주)케이아이엔엑스,93320,Dec-19,0,4084818,0,0,0,3737174,0,0
(주)케이에스에스해운,44450,Dec-11,0,0,25660925,0,0,0,25660925,0
(주)케이에스에스해운,44450,Dec-12,0,0,7379607,0,0,0,7359607,0
(주)케이에스에스해운,44450,Dec-13,0,0,282000,0,0,0,282000,0
(주)케이에스에스해운,44450,Dec-14,,,,,0,0,8646816,0
(주)케이에스에스해운,44450,Dec-15,0,14943000,26120760,0,0,14943000,26120760,0
(주)케이에스에스해운,44450,Dec-16,0,26551685,17806250,0,0,26551685,17806250,0
(주)케이에스에스해운,44450,Dec-17,0,18182492,54420772,0,0,18182492,54420772,0
(주)케이에스에스해운,44450,Dec-18,0,13384527,32306118,0,0,13384527,32306118,0
(주)케이에스에스해운,44450,Dec-19,0,495178629,55576290,0,0,495178629,55576290,0
(주)케이에스피,73010,Dec-11,,,,,0,97000,0,0
(주)케이에스피,73010,Dec-12,,,,,0,322000,1076068,0
(주)케이에스피,73010,Dec-13,,,,,0,322000,917314,0
(주)케이에스피,73010,Dec-14,,,,,0,24719156,4665539,0
(주)케이에스피,73010,Dec-15,,,,,0,23331568,5796696,0
(주)케이에스피,73010,Dec-16,,,,,0,199900,4552311,0
(주)케이에스피,73010,Dec-17,,,,,0,0,0,0
(주)케이에스피,73010,Dec-18,,,,,0,0,0,0
(주)케이에스피,73010,Dec-19,,,,,0,0,15500000,0
(주)케이에이치바텍,60720,Dec-11,0,28112745,0,0,0,4613200,0,0
(주)케이에이치바텍,60720,Dec-12,0,39207201,71075777,0,0,5000000,7069260,0
(주)케이에이치바텍,60720,Dec-13,0,24917986,81032559,0,0,0,0,0
(주)케이에이치바텍,60720,Dec-14,0,12952154,71053620,0,0,0,0,0
(주)케이에이치바텍,60720,Dec-15,0,3909533,69175422,0,0,0,0,0
(주)케이에이치바텍,60720,Dec-16,0,0,67329624,0,0,0,9042500,0
(주)케이에이치바텍,60720,Dec-17,0,1472850,28793163,0,0,0,5000000,0
(주)케이에이치바텍,60720,Dec-18,0,7333304,28528803,0,0,3333304,13500000,0
(주)케이에이치바텍,60720,Dec-19,0,13584665,25660077,0,0,1666664,21900000,0
(주)케이에이치필룩스,33180,Dec-11,0,750000,15362548,0,0,750000,14057200,0
(주)케이에이치필룩스,33180,Dec-12,0,0,16644268,0,0,0,14972029,0
(주)케이에이치필룩스,33180,Dec-13,0,0,14777884,0,0,0,14053487,0
(주)케이에이치필룩스,33180,Dec-14,0,1000000,12328556,0,0,1000000,12000000,0
(주)케이에이치필룩스,33180,Dec-15,0,2708250,14594532,0,0,0,13000000,0
(주)케이에이치필룩스,33180,Dec-16,0,2900000,25594712,0,0,2900000,22147029,0
(주)케이에이치필룩스,33180,Dec-17,0,20300000,16607369,0,0,16900000,12196733,0
(주)케이에이치필룩스,33180,Dec-18,0,6230000,11613079,0,0,0,9497199,0
(주)케이에이치필룩스,33180,Dec-19,0,2000000,69582686,0,0,2000000,67428066,0
(주)케이엑스이노베이션,122450,Dec-11,0,0,0,0,0,0,0,0
(주)케이엑스이노베이션,122450,Dec-12,0,0,0,0,0,0,0,0
(주)케이엑스이노베이션,122450,Dec-13,0,0,9812576,0,0,0,9500000,0
(주)케이엑스이노베이션,122450,Dec-14,0,0,15235760,0,0,0,14850000,0
(주)케이엑스이노베이션,122450,Dec-15,0,0,9500000,0,0,0,9500000,0
(주)케이엑스이노베이션,122450,Dec-16,0,30203978,23596802,0,0,0,20180351,0
(주)케이엑스이노베이션,122450,Dec-17,0,41988555,7852323,0,0,6000000,2500000,0
(주)케이엑스이노베이션,122450,Dec-18,0,26181953,75712212,0,0,6000000,27500000,0
(주)케이엑스이노베이션,122450,Dec-19,0,50505471,69167878,0,0,0,44500000,0
(주)케이엑스하이텍,52900,Dec-11,0,1396266,24637205,0,0,1396266,24637205,0
(주)케이엑스하이텍,52900,Dec-12,0,10136008,14870000,0,0,3136008,12870000,0
(주)케이엑스하이텍,52900,Dec-13,0,12545638,21740000,0,0,4775134,21740000,0
(주)케이엑스하이텍,52900,Dec-14,0,3095896,2600000,0,0,2513671,2600000,0
(주)케이엑스하이텍,52900,Dec-15,0,2432604,4000000,0,0,2055401,4000000,0
(주)케이엑스하이텍,52900,Dec-16,0,583610,2000000,0,0,280000,2000000,0
(주)케이엑스하이텍,52900,Dec-17,0,521475,6209125,0,0,280000,5800000,0
(주)케이엑스하이텍,52900,Dec-18,0,448593,3602212,0,0,196000,3000000,0
(주)케이엑스하이텍,52900,Dec-19,0,205718,2167878,0,0,140000,2000000,0
(주)케이엔더블유,105330,Dec-11,0,2873016,3030000,0,0,2802980,3030000,0
(주)케이엔더블유,105330,Dec-12,0,5157660,5000000,0,0,5157660,5000000,0
(주)케이엔더블유,105330,Dec-13,0,3748000,6470000,0,0,3748000,6470000,0
(주)케이엔더블유,105330,Dec-14,0,2828300,6124736,0,0,2828300,6124736,0
(주)케이엔더블유,105330,Dec-15,0,2400000,8578400,0,0,2400000,6000000,0
(주)케이엔더블유,105330,Dec-16,0,1809624,8658700,0,0,1800000,6000000,0
(주)케이엔더블유,105330,Dec-17,0,1200000,8829072,0,0,1200000,6471992,0
(주)케이엔더블유,105330,Dec-18,0,3750000,7998100,0,0,3750000,5050000,0
(주)케이엔더블유,105330,Dec-19,0,3050000,7742828,0,0,3050000,5000000,0
(주)케이엔엔,58400,Dec-11,0,0,0,0,0,0,0,0
(주)케이엔엔,58400,Dec-12,0,0,0,0,0,0,0,0
(주)케이엔엔,58400,Dec-13,0,0,0,0,0,0,0,0
(주)케이엔엔,58400,Dec-14,0,0,0,0,0,0,0,0
(주)케이엔엔,58400,Dec-15,0,0,0,0,0,0,0,0
(주)케이엔엔,58400,Dec-16,0,0,0,0,0,0,0,0
(주)케이엔엔,58400,Dec-17,0,0,0,0,0,0,0,0
(주)케이엔엔,58400,Dec-18,0,0,0,0,0,0,0,0
(주)케이엔엔,58400,Dec-19,0,0,0,0,0,0,0,0
(주)케이엔제이,272110,Dec-19,0,5440000,11185000,0,0,5440000,11185000,0
(주)케이엘넷,39420,Dec-11,,,,,0,0,2397874,0
(주)케이엘넷,39420,Dec-12,,,,,0,0,0,0
