회사명,거래소코드,회계년도,유동부채(IFRS연결),부채(IFRS연결),유동부채(IFRS개별),부채(IFRS개별)
영신금속공업(주),7530,Dec-17,75009809,108124868,67403532,91236142
영신금속공업(주),7530,Dec-18,67303827,97975601,63433155,86938526
영신금속공업(주),7530,Dec-19,74047702,91189780,69397163,81747730
영진약품(주),3520,Dec-11,,,37534218,67907199
영진약품(주),3520,Dec-12,,,38379682,70882495
영진약품(주),3520,Dec-13,,,39397705,66888852
영진약품(주),3520,Dec-14,,,42950067,78179532
영진약품(주),3520,Dec-15,,,42220015,93271468
영진약품(주),3520,Dec-16,,,42918060,93186384
영진약품(주),3520,Dec-17,,,37468910,84196374
영진약품(주),3520,Dec-18,,,38102514,84508421
영진약품(주),3520,Dec-19,,,39787136,84694521
영풍정밀(주),36560,Dec-11,,,27800681,67375326
영풍정밀(주),36560,Dec-12,,,25545632,70759029
영풍정밀(주),36560,Dec-13,,,16885094,59487685
영풍정밀(주),36560,Dec-14,,,16097765,63586464
영풍정밀(주),36560,Dec-15,,,13029076,61698967
영풍정밀(주),36560,Dec-16,,,13722107,60667469
영풍정밀(주),36560,Dec-17,,,11450291,58989646
영풍정밀(주),36560,Dec-18,,,13905236,51436910
영풍정밀(주),36560,Dec-19,,,14655971,50621092
영풍제지(주),6740,Dec-11,,,7768220,16871233
영풍제지(주),6740,Dec-12,,,10074043,19578823
영풍제지(주),6740,Dec-13,,,8299437,16041820
영풍제지(주),6740,Dec-14,,,13093809,16984072
영풍제지(주),6740,Dec-15,,,15972651,25765161
영풍제지(주),6740,Dec-16,,,18445386,26992875
영풍제지(주),6740,Dec-17,,,29495599,30343495
영풍제지(주),6740,Dec-18,,,26003876,27812435
영풍제지(주),6740,Dec-19,17013787,19838156,17011405,19796822
영화금속(주),12280,Dec-11,68863744,76565173,47352384,52704666
영화금속(주),12280,Dec-12,49750701,61066543,33668645,42246919
영화금속(주),12280,Dec-13,41630771,49489299,30193699,35402035
영화금속(주),12280,Dec-14,,,37423322,51861749
영화금속(주),12280,Dec-15,,,37720976,54537236
영화금속(주),12280,Dec-16,,,40950070,70140039
영화금속(주),12280,Dec-17,,,54458412,109623537
영화금속(주),12280,Dec-18,,,77482984,138829453
영화금속(주),12280,Dec-19,,,64349858,131162599
영화테크(주),265560,Dec-17,12373418,14561222,9085868,11273673
영화테크(주),265560,Dec-18,8913460,11363100,6907755,9357395
영화테크(주),265560,Dec-19,9214201,10644097,8423873,9853769
예스이십사(주),53280,Dec-11,62102857,66832398,62102857,66832398
예스이십사(주),53280,Dec-12,,,68628214,78818654
예스이십사(주),53280,Dec-13,,,70098741,77203118
예스이십사(주),53280,Dec-14,182134912,206829895,77169508,98509912
예스이십사(주),53280,Dec-15,86390629,93213090,80559283,87067103
예스이십사(주),53280,Dec-16,104259164,112173839,97883257,105473020
예스이십사(주),53280,Dec-17,118033126,126132672,112502231,120319763
예스이십사(주),53280,Dec-18,127604992,136568214,123659332,132148230
예스이십사(주),53280,Dec-19,152981229,175512025,146656437,165164490
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-15,26953981,27161023,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-16,27189426,27543689,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-17,27987942,28292254,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-18,27014582,27151494,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-19,23991068,25474678,,
오로라월드(주),39830,Dec-11,64682185,101097385,51007441,66712801
오로라월드(주),39830,Dec-12,63414877,97285382,40287472,56564223
오로라월드(주),39830,Dec-13,86970855,108750518,49966690,65584312
오로라월드(주),39830,Dec-14,67845469,109206256,50036353,63466606
오로라월드(주),39830,Dec-15,81435188,115013658,49367460,65895773
오로라월드(주),39830,Dec-16,82197654,118365910,52096046,72786789
오로라월드(주),39830,Dec-17,93328573,127375677,62145168,83048265
오로라월드(주),39830,Dec-18,83870395,126988378,59931188,79345039
오로라월드(주),39830,Dec-19,111465750,144699074,78282218,97421467
오상자이엘(주),53980,Dec-11,23682562,25334232,18645342,20004926
오상자이엘(주),53980,Dec-12,17174304,31630190,20824593,29306611
오상자이엘(주),53980,Dec-13,21914074,29636633,25315894,31865894
오상자이엘(주),53980,Dec-14,26550051,31219457,30977080,34027040
오상자이엘(주),53980,Dec-15,21972420,24559557,27394590,28377910
오상자이엘(주),53980,Dec-16,32964111,34164602,38600836,38660836
오상자이엘(주),53980,Dec-17,31009620,31581630,32725607,32775607
오상자이엘(주),53980,Dec-18,34105364,34195364,33198096,33288096
오상자이엘(주),53980,Dec-19,36047817,36059688,33841791,33852469
오성첨단소재(주),52420,Dec-11,190445418,424285619,56822440,226308661
오성첨단소재(주),52420,Dec-12,155973915,245989290,155922476,245937850
오성첨단소재(주),52420,Dec-13,197101169,272443755,196981333,272323920
오성첨단소재(주),52420,Dec-14,19396609,50020961,19267009,49891362
오성첨단소재(주),52420,Dec-15,22041180,37405919,21981947,37346685
오성첨단소재(주),52420,Dec-16,9294352,22079876,9195805,21981328
오성첨단소재(주),52420,Dec-17,25338286,35265415,25221295,35148424
오성첨단소재(주),52420,Dec-18,6399850,15343481,6393123,15356754
오성첨단소재(주),52420,Dec-19,9741347,53801607,9562831,29297231
오션브릿지(주),241790,Dec-16,,,4870885,4870885
오션브릿지(주),241790,Dec-17,17736784,19482252,14701257,14708407
오션브릿지(주),241790,Dec-18,26492784,26492784,19654369,19654369
오션브릿지(주),241790,Dec-19,13038160,13094511,7785739,7836320
오스템임플란트(주),48260,Dec-11,161945254,168843320,132764992,138175949
오스템임플란트(주),48260,Dec-12,187992919,202595678,136471172,149581052
오스템임플란트(주),48260,Dec-13,198941774,225911134,144326458,169892948
오스템임플란트(주),48260,Dec-14,252349907,273140396,181481606,200965906
오스템임플란트(주),48260,Dec-15,243932811,280981743,187561925,200917680
오스템임플란트(주),48260,Dec-16,324868246,363525679,229537243,277797018
오스템임플란트(주),48260,Dec-17,352273769,435302260,265296923,343882376
오스템임플란트(주),48260,Dec-18,479642954,523930414,340279206,396946453
오스템임플란트(주),48260,Dec-19,531560995,715048824,372018492,534904146
올리패스(주),244460,Dec-19,21623398,35905845,13028204,24817349
올릭스(주),226950,Dec-18,314094,698938,312712,697556
올릭스(주),226950,Dec-19,2754476,3399951,3410114,3892199
옴니시스템(주),57540,Dec-11,29540579,34754612,17403346,22059208
옴니시스템(주),57540,Dec-12,19929823,22642466,10341989,12610686
옴니시스템(주),57540,Dec-13,17738112,19026366,9977171,11019524
옴니시스템(주),57540,Dec-14,18467570,22840091,12954439,17308496
옴니시스템(주),57540,Dec-15,21311537,29691219,16548723,24958404
옴니시스템(주),57540,Dec-16,25862805,33194587,21940501,28892283
옴니시스템(주),57540,Dec-17,45292218,52506975,42675659,47560417
옴니시스템(주),57540,Dec-18,28507287,47538522,25825641,42776876
옴니시스템(주),57540,Dec-19,35154559,40695403,32628191,36005068
옵티시스(주),109080,Dec-11,,,3150720,5040789
옵티시스(주),109080,Dec-12,,,2092886,6523182
옵티시스(주),109080,Dec-13,,,5391851,6832645
옵티시스(주),109080,Dec-14,,,4747895,6350892
옵티시스(주),109080,Dec-15,,,4810189,6467035
옵티시스(주),109080,Dec-16,,,6018027,6090161
옵티시스(주),109080,Dec-17,,,3823578,3944785
옵티시스(주),109080,Dec-18,,,3294086,3382311
옵티시스(주),109080,Dec-19,,,3878854,4228885
와이더블유(주),51390,Dec-11,4256155,5501716,4004906,5250467
와이더블유(주),51390,Dec-12,9014919,17077908,8241889,16320150
와이더블유(주),51390,Dec-13,8218250,16237881,8137315,16172217
와이더블유(주),51390,Dec-14,14010305,15668783,13971724,15630202
와이더블유(주),51390,Dec-15,11201360,21808048,11193947,21800636
와이더블유(주),51390,Dec-16,5286924,24931191,5176432,24820699
와이더블유(주),51390,Dec-17,19681498,31076193,19628997,31023692
와이더블유(주),51390,Dec-18,12839174,37544350,12784758,37489934
와이더블유(주),51390,Dec-19,17510413,41197813,17463430,41150830
와이아이케이(주),232140,Dec-15,,,,
와이아이케이(주),232140,Dec-16,,,,
와이아이케이(주),232140,Dec-17,41714479,52040592,40116740,50362076
와이아이케이(주),232140,Dec-18,23780291,72548525,4150096,50117648
와이아이케이(주),232140,Dec-19,76697101,89972726,54317699,64100867
와이엠씨(주),155650,Dec-12,,,6726216,11862567
와이엠씨(주),155650,Dec-13,6064277,10398317,6183370,10517410
와이엠씨(주),155650,Dec-14,7142214,11817725,5876268,9130348
와이엠씨(주),155650,Dec-15,10318103,13924966,6540064,8671764
와이엠씨(주),155650,Dec-16,42168694,47916534,38297693,42585881
와이엠씨(주),155650,Dec-17,148505867,149998533,144665252,145274151
와이엠씨(주),155650,Dec-18,88797759,90958814,85535299,85646299
와이엠씨(주),155650,Dec-19,44484457,46440214,44405439,44606752
와이엠티(주),251370,Dec-17,24209113,47472410,20806912,37348091
와이엠티(주),251370,Dec-18,25975523,52667366,19431898,42516415
와이엠티(주),251370,Dec-19,45463225,73495148,34337767,63226941
와토스코리아(주),79000,Dec-11,,,3629202,5797088
와토스코리아(주),79000,Dec-12,,,2110519,3460078
와토스코리아(주),79000,Dec-13,,,2361597,3434593
와토스코리아(주),79000,Dec-14,,,2349241,3350431
와토스코리아(주),79000,Dec-15,,,1582190,2606745
와토스코리아(주),79000,Dec-16,,,1547778,2622633
와토스코리아(주),79000,Dec-17,,,1732696,3048444
와토스코리아(주),79000,Dec-18,,,1933325,3160469
와토스코리아(주),79000,Dec-19,,,1470273,3124875
우리바이오(주),82850,Dec-11,113043780,186579568,48343457,48553457
우리바이오(주),82850,Dec-12,171138741,221055864,3149129,3359129
우리바이오(주),82850,Dec-13,329852969,413131860,17142920,40685073
우리바이오(주),82850,Dec-14,500186248,552458516,23690257,56705430
우리바이오(주),82850,Dec-15,613048905,674450828,26453289,57142308
우리바이오(주),82850,Dec-16,534554271,586618827,50976945,61378956
우리바이오(주),82850,Dec-17,429625883,451452843,23138618,30273433
우리바이오(주),82850,Dec-18,443396245,484832622,20662628,22945253
우리바이오(주),82850,Dec-19,437678076,482780768,13346380,20796123
우리산업(주),215360,Dec-15,117074988,131463221,117074988,131463221
우리산업(주),215360,Dec-16,110262951,122212814,110259504,122209367
우리산업(주),215360,Dec-17,120148622,132005315,116492951,126458757
우리산업(주),215360,Dec-18,129944828,138251444,127444798,134305072
우리산업(주),215360,Dec-19,118504537,129203492,116286399,125960895
우리산업홀딩스(주),72470,Dec-11,102130666,110780175,90949643,99122176
우리산업홀딩스(주),72470,Dec-12,98713168,115190389,90393785,106831404
우리산업홀딩스(주),72470,Dec-13,107982724,123273516,93119312,108605854
우리산업홀딩스(주),72470,Dec-14,131946322,158065198,115608239,141400321
우리산업홀딩스(주),72470,Dec-15,137484239,160249224,5173909,9923418
우리산업홀딩스(주),72470,Dec-16,133576772,151617783,3834879,5115098
우리산업홀딩스(주),72470,Dec-17,141107593,157825034,190421,6504125
우리산업홀딩스(주),72470,Dec-18,150196288,168078925,204921,6580132
우리산업홀딩스(주),72470,Dec-19,144410089,173111595,211092,990750
우리손에프앤지농업회사법인(주),73560,Dec-16,80053141,127737556,22945315,34504342
우리손에프앤지농업회사법인(주),73560,Dec-17,78056521,126311470,27445321,37592489
우리손에프앤지농업회사법인(주),73560,Dec-18,125586990,171854212,36422830,46344385
우리손에프앤지농업회사법인(주),73560,Dec-19,146234745,183012716,41306025,51299528
우리엔터프라이즈(주),37400,Dec-11,14941492,29188161,14648234,27648560
우리엔터프라이즈(주),37400,Dec-12,10495570,30155799,10397624,29413365
우리엔터프라이즈(주),37400,Dec-13,340580983,443103009,12325805,31359481
우리엔터프라이즈(주),37400,Dec-14,506877742,581090957,9560646,31564657
우리엔터프라이즈(주),37400,Dec-15,625454472,694038439,14616856,35179980
우리엔터프라이즈(주),37400,Dec-16,553153296,608966971,20114892,38885325
우리엔터프라이즈(주),37400,Dec-17,443033882,487299100,14819687,37208674
우리엔터프라이즈(주),37400,Dec-18,455136011,517614310,12767176,33555108
우리엔터프라이즈(주),37400,Dec-19,449619204,509875852,15145320,33225661
우리이앤엘(주),153490,Dec-13,121320945,175137453,110334690,148230059
우리이앤엘(주),153490,Dec-14,129582967,144374100,132468421,147037763
우리이앤엘(주),153490,Dec-15,110803280,113183448,91820777,94117167
우리이앤엘(주),153490,Dec-16,90028165,94914361,87856223,92708272
우리이앤엘(주),153490,Dec-17,73324493,73968610,62065928,62686582
우리이앤엘(주),153490,Dec-18,63682413,66752236,63667098,66736922
우리이앤엘(주),153490,Dec-19,36163497,36954489,38828732,39619723
우림피티에스(주),101170,Dec-11,18271470,23113742,18271470,23010859
우림피티에스(주),101170,Dec-12,10259734,14773213,10259734,14718130
우림피티에스(주),101170,Dec-13,13090805,16499786,13090805,16499786
우림피티에스(주),101170,Dec-14,,,14324930,14829052
우림피티에스(주),101170,Dec-15,,,10885757,11484688
우림피티에스(주),101170,Dec-16,,,8338070,9101358
우림피티에스(주),101170,Dec-17,,,9539798,10461416
우림피티에스(주),101170,Dec-18,,,7772863,9227300
우림피티에스(주),101170,Dec-19,,,9187527,11428376
우수AMS(주),66590,Dec-11,98776525,104773891,83344551,88546341
우수AMS(주),66590,Dec-12,96319237,102301420,70911951,75965713
우수AMS(주),66590,Dec-13,99146871,113848548,79930182,93615507
우수AMS(주),66590,Dec-14,103301706,106006309,85571770,87121898
우수AMS(주),66590,Dec-15,108544714,112540956,88676041,91495856
우수AMS(주),66590,Dec-16,84907641,97188653,60224334,71386615
우수AMS(주),66590,Dec-17,86245622,97951171,65573010,76376075
우수AMS(주),66590,Dec-18,96261278,105298078,77926833,86137067
우수AMS(주),66590,Dec-19,107247490,120564109,84528124,91908870
우원개발(주),46940,Dec-11,66597752,68737409,57174825,58791608
우원개발(주),46940,Dec-12,71669243,74203449,66453041,67473131
우원개발(주),46940,Dec-13,71333877,73112893,68764056,70148978
우원개발(주),46940,Dec-14,69278098,71777709,67763225,69811837
우원개발(주),46940,Dec-15,65928863,69473200,65324997,68360952
우원개발(주),46940,Dec-16,54847006,57991926,48615834,50874997
우원개발(주),46940,Dec-17,67715961,130274154,50286135,83343732
우원개발(주),46940,Dec-18,105739392,125009001,55567248,73504077
우원개발(주),46940,Dec-19,108270745,118756101,63405011,69695894
우진비앤지(주),18620,Dec-11,,,5792897,8064825
우진비앤지(주),18620,Dec-12,,,5759933,7620392
우진비앤지(주),18620,Dec-13,,,6490077,8395862
우진비앤지(주),18620,Dec-14,,,5011785,8390615
우진비앤지(주),18620,Dec-15,,,7035662,20337051
우진비앤지(주),18620,Dec-16,,,11201929,36007597
우진비앤지(주),18620,Dec-17,,,24746597,37598587
우진비앤지(주),18620,Dec-18,21394010,33536329,18012965,19679446
우진비앤지(주),18620,Dec-19,30783799,46429842,15805872,30033721
원텍(주),336570,Dec-19,,,,
원풍물산(주),8290,Dec-11,,,27258968,30050020
원풍물산(주),8290,Dec-12,,,27947547,29836347
원풍물산(주),8290,Dec-13,27990376,33439717,27082802,32236364
원풍물산(주),8290,Dec-14,26400666,33638586,25532815,32459354
원풍물산(주),8290,Dec-15,,,15895916,18592184
원풍물산(주),8290,Dec-16,,,16783271,18157458
원풍물산(주),8290,Dec-17,,,14249786,16792843
원풍물산(주),8290,Dec-18,,,19845546,22153519
원풍물산(주),8290,Dec-19,,,17020997,18493221
웰바이오텍(주),10600,Dec-11,24931037,31479028,9868078,16228339
웰바이오텍(주),10600,Dec-12,19680440,25773307,7609453,13480920
웰바이오텍(주),10600,Dec-13,19602436,20539410,7467254,8419270
웰바이오텍(주),10600,Dec-14,24658622,26132414,13808762,14588823
웰바이오텍(주),10600,Dec-15,21340366,22515700,12384851,12849897
웰바이오텍(주),10600,Dec-16,25374372,26006729,14896321,15412052
웰바이오텍(주),10600,Dec-17,58746374,60156618,47690961,48870113
웰바이오텍(주),10600,Dec-18,34198398,34755553,23979512,24263349
웰바이오텍(주),10600,Dec-19,32844942,44187470,20973246,22536923
웹케시(주),53580,Dec-19,,,8048024,9047742
위즈코프(주),38620,Dec-11,433613,1051977,427804,460336
위즈코프(주),38620,Dec-12,398532,1153870,392562,488176
위즈코프(주),38620,Dec-13,379408,6114718,377083,5745713
위즈코프(주),38620,Dec-14,5369107,6090413,5367683,5888988
위즈코프(주),38620,Dec-15,904206,1695027,903431,1474252
위즈코프(주),38620,Dec-16,4283119,5332136,1126804,1843843
위즈코프(주),38620,Dec-17,4218588,4783772,1357052,1755994
위즈코프(주),38620,Dec-18,3659918,4176007,1067578,1499639
위즈코프(주),38620,Dec-19,1101256,1717907,1101184,1717835
윈텍(주),320000,Dec-19,,,,
윙입푸드홀딩스,900340,Dec-18,24206714,26064542,,
윙입푸드홀딩스,900340,Dec-19,23470745,26064013,,
유네코(주),64510,Dec-18,30133167,64990392,28069766,60784042
유네코(주),64510,Dec-19,52776334,62529131,50009270,58525536
유니셈(주),36200,Dec-11,38029938,46082235,37567028,45619326
유니셈(주),36200,Dec-12,27733575,33578435,26447671,32292531
유니셈(주),36200,Dec-13,36441169,44880204,35956586,44395621
유니셈(주),36200,Dec-14,33627612,42745369,32887204,41963068
유니셈(주),36200,Dec-15,27904939,31855565,28028702,31893126
유니셈(주),36200,Dec-16,23212432,27613799,22820461,27046704
유니셈(주),36200,Dec-17,42196063,43196063,41598581,42598581
유니셈(주),36200,Dec-18,37033245,37033245,36462406,36462406
유니셈(주),36200,Dec-19,41008312,43936455,39863551,41471394
유니슨(주),18000,Dec-11,151649972,235502772,177554560,258173405
유니슨(주),18000,Dec-12,110056886,198894673,110597897,199313261
유니슨(주),18000,Dec-13,159542926,229486992,159705032,229577241
유니슨(주),18000,Dec-14,188890009,260344334,192292077,263635733
유니슨(주),18000,Dec-15,159911261,196412198,157524254,193925920
유니슨(주),18000,Dec-16,95347251,210851442,99156110,214695204
유니슨(주),18000,Dec-17,201841518,222165070,201408727,221767183
유니슨(주),18000,Dec-18,137481384,157638685,136929961,157122166
유니슨(주),18000,Dec-19,77586750,165157726,76066091,163824991
유니온머티리얼(주),47400,Dec-11,32179513,48283643,32179513,48283643
유니온머티리얼(주),47400,Dec-12,36496336,55715702,31306175,49882051
유니온머티리얼(주),47400,Dec-13,31016805,53266725,26002298,48004986
유니온머티리얼(주),47400,Dec-14,30803774,53997100,25854212,48818212
유니온머티리얼(주),47400,Dec-15,27678585,50792664,23289603,46208209
유니온머티리얼(주),47400,Dec-16,24636506,45497701,20843390,41515605
유니온머티리얼(주),47400,Dec-17,34741964,49353202,30619257,45042848
유니온머티리얼(주),47400,Dec-18,49520223,65725036,47000973,63003833
유니온머티리얼(주),47400,Dec-19,54153000,88749617,48486699,72993210
유니퀘스트(주),77500,Dec-11,47318366,56650616,45972820,47898173
유니퀘스트(주),77500,Dec-12,55788081,68992084,55491376,57899582
유니퀘스트(주),77500,Dec-13,55315675,71905712,53801176,55073705
유니퀘스트(주),77500,Dec-14,53723670,71498776,53413539,54446874
유니퀘스트(주),77500,Dec-15,54511236,75019724,54206168,54993405
유니퀘스트(주),77500,Dec-16,74256466,101822564,71550673,73291436
유니퀘스트(주),77500,Dec-17,58120179,86252933,55640431,57055022
유니퀘스트(주),77500,Dec-18,113333659,132517383,109935438,111244314
유니퀘스트(주),77500,Dec-19,127481856,135266547,125005680,126306320
유비벨록스(주),89850,Dec-11,10169643,34399273,9941188,34075515
유비벨록스(주),89850,Dec-12,25334967,40611092,23822295,38958241
유비벨록스(주),89850,Dec-13,44276984,54083025,42595435,52341241
유비벨록스(주),89850,Dec-14,28539759,44723247,27099319,43282807
유비벨록스(주),89850,Dec-15,42730233,53510250,28032931,38139998
유비벨록스(주),89850,Dec-16,46406877,51414132,32698954,34197599
유비벨록스(주),89850,Dec-17,56991338,59411785,50681483,51404421
유비벨록스(주),89850,Dec-18,103324272,119225766,59477642,59705303
유비벨록스(주),89850,Dec-19,84746469,109195140,34561098,43624599
유성기업(주),2920,Dec-11,87510223,130540787,77716615,100507783
유성기업(주),2920,Dec-12,53384270,109583933,56704289,88904784
유성기업(주),2920,Dec-13,57051937,104049016,56882287,83346231
유성기업(주),2920,Dec-14,64096389,110444316,56064794,89468621
유성기업(주),2920,Dec-15,46332024,91217997,46930225,81881869
유성기업(주),2920,Dec-16,42064638,88189248,42712870,82105272
유성기업(주),2920,Dec-17,39850754,90978942,39428326,86983111
유성기업(주),2920,Dec-18,39103335,85161640,38828753,81685078
유성기업(주),2920,Dec-19,43966666,90542760,40082178,83759344
유아이엘(주),49520,Dec-11,23674619,24792806,17436774,18274828
유아이엘(주),49520,Dec-12,25371808,27125913,16208187,17670043
유아이엘(주),49520,Dec-13,47737506,64834317,23936565,38769071
유아이엘(주),49520,Dec-14,87113576,96871296,56519182,60097337
유아이엘(주),49520,Dec-15,77294385,91912089,60119934,62913943
유아이엘(주),49520,Dec-16,61616950,77704747,39475213,42701518
유아이엘(주),49520,Dec-17,55420987,70118433,30047489,30810055
유아이엘(주),49520,Dec-18,37695820,52236042,13237009,14595101
유아이엘(주),49520,Dec-19,27102376,41928476,8176500,9631715
유엔젤(주),72130,Dec-11,10578623,10612260,9713460,9713460
유엔젤(주),72130,Dec-12,11860899,11890930,10589237,10589237
유엔젤(주),72130,Dec-13,8293011,8301857,7396333,7396333
유엔젤(주),72130,Dec-14,7193141,7226036,6347790,6347790
유엔젤(주),72130,Dec-15,9379073,9404040,7028077,7028077
유엔젤(주),72130,Dec-16,12000584,12015467,9236596,9236596
유엔젤(주),72130,Dec-17,11359317,11407379,10430353,10458516
유엔젤(주),72130,Dec-18,10084328,10200149,9470873,9575579
유엔젤(주),72130,Dec-19,8946662,10751209,8260210,8782323
유진기업(주),23410,Dec-11,790604745,1122260924,739247443,1049992885
유진기업(주),23410,Dec-12,631221531,692787778,553899572,575320075
유진기업(주),23410,Dec-13,502677436,653233074,377261625,500052611
유진기업(주),23410,Dec-14,393383675,667668786,319537085,425966147
유진기업(주),23410,Dec-15,692726099,791692040,498796206,518765296
유진기업(주),23410,Dec-16,769115711,871606296,555187863,622471586
유진기업(주),23410,Dec-17,657316156,2951207138,520216271,710576466
유진기업(주),23410,Dec-18,800959202,3355137559,647407485,739766788
유진기업(주),23410,Dec-19,637154244,3736492992,468552081,665233472
율촌화학(주),8730,Dec-11,,,76725314,94646290
율촌화학(주),8730,Dec-12,,,81586322,140436903
율촌화학(주),8730,Dec-13,,,143869758,203967916
율촌화학(주),8730,Dec-14,,,161456051,252130944
율촌화학(주),8730,Dec-15,,,108400251,200403714
율촌화학(주),8730,Dec-16,,,183227888,205573594
율촌화학(주),8730,Dec-17,,,179278281,241934566
율촌화학(주),8730,Dec-18,195907289,277998255,186692498,268769003
율촌화학(주),8730,Dec-19,129920076,264507839,120164502,254742265
이건산업(주),8250,Dec-11,154198240,250686761,121559676,158967703
이건산업(주),8250,Dec-12,141755850,228229051,123626451,150099863
이건산업(주),8250,Dec-13,109348236,219416060,97553244,141736095
이건산업(주),8250,Dec-14,120206034,262526947,101088173,141156495
이건산업(주),8250,Dec-15,148882288,307162933,124573044,185869935
이건산업(주),8250,Dec-16,196929585,309255122,135894465,184014470
이건산업(주),8250,Dec-17,178967915,285937908,138656382,195675285
이건산업(주),8250,Dec-18,166623423,253686086,123030718,166348934
이건산업(주),8250,Dec-19,154248349,244131946,111524373,151869055
이구산업(주),25820,Dec-11,,,142426142,190106859
이구산업(주),25820,Dec-12,,,154271901,185426930
이구산업(주),25820,Dec-13,,,140214577,168905318
이구산업(주),25820,Dec-14,,,140906832,166035007
이구산업(주),25820,Dec-15,,,128633207,152772135
이구산업(주),25820,Dec-16,,,147199149,160871148
이구산업(주),25820,Dec-17,,,141897594,159383215
이구산업(주),25820,Dec-18,,,136883191,155945724
이구산업(주),25820,Dec-19,,,142632824,162112438
이노시스(주),56090,Dec-15,,,6499826,14577704
이노시스(주),56090,Dec-16,4378230,7094971,4323946,7040687
이노시스(주),56090,Dec-17,5346827,24787198,4299807,22150428
이노시스(주),56090,Dec-18,18248060,35661532,17508601,34780341
이노시스(주),56090,Dec-19,9808468,33093047,8600986,31703481
이니텍(주),53350,Dec-11,42160384,75871340,7809134,9005152
이니텍(주),53350,Dec-12,70079623,113801636,9779100,11673487
이니텍(주),53350,Dec-13,65599490,104518592,10867496,11982830
이니텍(주),53350,Dec-14,63489600,64987905,10502156,11280868
이니텍(주),53350,Dec-15,62441768,63545703,14170233,15407674
이니텍(주),53350,Dec-16,63578242,73050778,17743456,18867663
이니텍(주),53350,Dec-17,39721810,58886988,9582649,10627432
이니텍(주),53350,Dec-18,42687677,54634220,10490426,11875330
이니텍(주),53350,Dec-19,43881832,59078575,7245075,9267837
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-11,28267026,29234945,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-12,30760651,54882178,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-13,54349423,55966127,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-14,59333618,60979482,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-15,38077296,39753991,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-16,20348507,21957503,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-17,18981673,20501425,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-18,8199681,16484363,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-19,15667801,17206962,,
이엠코리아(주),95190,Dec-11,48947622,76589416,46777972,74304066
이엠코리아(주),95190,Dec-12,47399215,73909308,45592301,71460994
이엠코리아(주),95190,Dec-13,60646328,82706961,58995559,80385493
이엠코리아(주),95190,Dec-14,70430121,105095045,69829128,101786545
이엠코리아(주),95190,Dec-15,71654999,105026857,71472815,102131055
이엠코리아(주),95190,Dec-16,79120529,115326088,63405119,96705960
이엠코리아(주),95190,Dec-17,101684892,118901323,80371252,91358475
이엠코리아(주),95190,Dec-18,65704501,94879161,50968052,66858332
이엠코리아(주),95190,Dec-19,64208189,109683023,46235574,85674347
이연제약(주),102460,Dec-11,,,27471563,28732413
이연제약(주),102460,Dec-12,,,27696676,30567413
이연제약(주),102460,Dec-13,,,33221801,38005207
이연제약(주),102460,Dec-14,,,29856203,35739934
이연제약(주),102460,Dec-15,,,20478724,43100990
이연제약(주),102460,Dec-16,,,18688377,30440061
이연제약(주),102460,Dec-17,15477796,71178763,15484796,71181839
이연제약(주),102460,Dec-18,42505863,77774823,42475443,77744403
이연제약(주),102460,Dec-19,33034527,52190654,32804041,51656275
이원다이애그노믹스(주),245620,Dec-18,21682330,23598626,2239095,2239095
이원다이애그노믹스(주),245620,Dec-19,43572187,48588546,21904815,22057352
이원컴포텍(주),88290,Dec-11,7764142,8171583,7764142,8171583
이원컴포텍(주),88290,Dec-12,,,5756765,7202697
이원컴포텍(주),88290,Dec-13,13472328,16008690,13009426,14473776
이원컴포텍(주),88290,Dec-14,17367359,19458989,14785473,15785755
이원컴포텍(주),88290,Dec-15,16742538,21302616,17016427,18810587
이원컴포텍(주),88290,Dec-16,13801862,18192225,12058653,13794777
이원컴포텍(주),88290,Dec-17,17257477,26291141,14841789,21368434
이원컴포텍(주),88290,Dec-18,18183999,24242756,15121939,21180696
이원컴포텍(주),88290,Dec-19,12918443,18187440,13788859,19057856
이지케어텍(주),99750,Mar-19,6290710,11690739,6305645,11705673
이트론(주),96040,Dec-11,1107557,1268157,298297,438377
이트론(주),96040,Dec-12,4069746,4203792,1007909,1501718
이트론(주),96040,Dec-13,23577494,30844791,6037508,13251701
이트론(주),96040,Dec-14,,,4870417,9743298
이트론(주),96040,Dec-15,,,11525910,11565910
이트론(주),96040,Dec-16,,,7416129,7447129
이트론(주),96040,Dec-17,,,4367107,4383107
