회사명,거래소코드,회계년도,유형자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),건설중인자산(IFRS연결)(천원),건설중인자산(IFRS)(천원),합계_기말인원(명),기계장치(IFRS연결)(천원),기계장치(IFRS)(천원),자산(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),인건비(IFRS연결)(백만원),인건비(IFRS)(백만원),부가가치(IFRS연결)(백만원),부가가치(IFRS)(백만원),매출액(수익)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원)
(주)케이티서브마린,060370,2011/12,,67339540,,3736256,51,,28742096,,127062884,,5800.64,,25104.24,,111453207
(주)케이티서브마린,060370,2012/12,,71945846,,42161,64,,39181254,,109787421,,6480.53,,25873.58,,68900018
(주)케이티서브마린,060370,2013/12,,66097802,,191861,68,,38592942,,115781500,,6743.17,,34446.34,,82640020
(주)케이티서브마린,060370,2014/12,,65453424,,4501765,68,,39823580,,111876658,,7065.13,,34362.88,,76652943
(주)케이티서브마린,060370,2015/12,,132182399,,191861,70,,55044863,,160313879,,6642.79,,27069.03,,66418207
(주)케이티서브마린,060370,2016/12,,128477063,,42161,72,,59748963,,156993480,,7176.06,,29588.64,,83959506
(주)케이티서브마린,060370,2017/12,,121954625,,517468,77,,60010964,,142796539,,7882.37,,32920.59,,73738393
(주)케이티서브마린,060370,2018/12,,109762777,,0,75,,60416048,,130714616,,6792.2,,19088.55,,61278284
(주)케이티서브마린,060370,2019/12,,96977068,,200067,67,,60494996,,120947251,,8563.06,,23298.24,,55167641
(주)케이티스카이라이프,053210,2011/12,202734452,199673416,12281315,12281315,286,45309395,42816494,537329655,522876016,0,0,36185.16,40547.65,476053233,464375704
(주)케이티스카이라이프,053210,2012/12,248645813,245591044,16110064,16110064,290,38609124,36213013,637337095,622779307,0,0,70167.94,70240.01,566456120,551270456
(주)케이티스카이라이프,053210,2013/12,291150028,288636818,23602865,23602865,298,253158345,251191949,684443966,667562460,34237.38,29543.47,215055.24,198967.92,623394599,600302209
(주)케이티스카이라이프,053210,2014/12,311458056,309353271,43797736,43797736,308,143758980,139461820,683008720,670211420,38918.69,33966.77,205492.54,185383.35,652787112,622800455
(주)케이티스카이라이프,053210,2015/12,311027803,297714652,13684436,13684437,329,163351999,157516065,711294113,698264524,40503.69,35119.58,247839.94,220201.26,660956583,626397946
(주)케이티스카이라이프,053210,2016/12,298371655,283525219,15791454,15791454,320,159386706,151191463,777948019,762816413,43086.2,36937.4,239011.62,206502.72,665053007,625125897
(주)케이티스카이라이프,053210,2017/12,287608825,273946509,17991186,17991186,333,165173882,156989369,792893054,774826396,45955.14,38992.65,233495.82,201090.78,685821509,646816149
(주)케이티스카이라이프,053210,2018/12,268467078,255855648,16661992,16661992,351,173506457,165623136,816001170,797807232,50186.79,42508.03,232588.94,199918.45,690820836,657494816
(주)케이티스카이라이프,053210,2019/12,237372561,225585259,15660375,15660373,356,172781781,162953205,848276023,820895109,51645.13,43563.97,217068.19,179439.35,694637003,658296891
(주)케이티씨에스,058850,2011/12,,8443138,,0,8902,,5098796,,170379540,,243491.44,,277362.31,,380506038
(주)케이티씨에스,058850,2012/12,,14374698,,0,9838,,5252266,,181146569,,0,,20556.37,,384172317
(주)케이티씨에스,058850,2013/12,,13277245,,0,10167,,5327903,,180109378,,255611.53,,284857.67,,396223232
(주)케이티씨에스,058850,2014/12,15676239,15324625,0,0,10968,6056710,4887171,303735131,201733148,269120.21,267867.54,314647.96,310439.07,594727818,438037867
(주)케이티씨에스,058850,2015/12,18583309,18248583,0,0,10832,5303133,4019195,346998300,206664471,313014.4,304729.97,368374.33,351370.34,1065846503,481741429
(주)케이티씨에스,058850,2016/12,18807972,15902203,0,0,10221,5605124,3196471,322769885,207071165,307725.78,298022.37,361031.71,349194.99,953674070,458278860
(주)케이티씨에스,058850,2017/12,18032700,14905389,0,0,9633,6400704,3402619,348333930,212924815,300915.91,290171.33,351845.42,338538.96,967759848,468806488
(주)케이티씨에스,058850,2018/12,18158996,17065384,0,0,9951,5617462,3516758,350279655,230706882,329042.71,317514.67,377892.44,364042.33,1016085167,529392970
(주)케이티씨에스,058850,2019/12,76769422,71695453,0,0,8985,4224535,2142251,378104046,290786415,343506.01,331927.06,387275.37,372977.64,944861713,534472629
(주)케이티아이에스,058860,2011/12,,9153032,,0,8013,,13028652,,173763860,,194251.05,,234122.01,,373403318
(주)케이티아이에스,058860,2012/12,,6135659,,0,9197,,13495918,,177525579,,211210.03,,247789.8,,388426804
(주)케이티아이에스,058860,2013/12,,3658054,,0,9648,,6858990,,181576207,,224555.22,,255872.38,,387720013
(주)케이티아이에스,058860,2014/12,,4567950,,0,10205,,7067123,,216233937,,232110.75,,278121.93,,450663134
(주)케이티아이에스,058860,2015/12,,57207923,,298800,9852,,7244018,,211279655,,240811.05,,294106.31,,461098334
(주)케이티아이에스,058860,2016/12,,57613209,,0,9166,,5032030,,221406433,,234987.08,,285437.52,,436729584
(주)케이티아이에스,058860,2017/12,,57580732,,0,8353,,5032030,,223818296,,228542.31,,275246.61,,438130711
(주)케이티아이에스,058860,2018/12,,57105626,,0,8529,,5292000,,229246050,,243911.88,,289340.66,,450826031
(주)케이티아이에스,058860,2019/12,,46922905,,0,8147,,5526028,,311822912,,259086.67,,299738.54,,451026613
(주)케이티알파,036030,2011/12,24747200,23889519,0,0,563,34898501,33783662,249729771,202345858,36879.58,30292.03,51659.94,30709.73,463031685,130723222
(주)케이티알파,036030,2012/12,21842169,21241034,0,0,523,36253410,35129571,249230651,190518802,33865.24,28111.54,41349.47,32578.58,443430601,126939445
(주)케이티알파,036030,2013/12,18443460,18039592,0,0,356,21495113,20326475,293664862,211037465,32959.6,26501.61,49512.53,40636.7,579987227,130337273
(주)케이티알파,036030,2014/12,,16654486,,0,345,,20764434,,226994616,,24589.28,,54600.56,,136077573
(주)케이티알파,036030,2015/12,,16250473,,0,543,,19406032,,235756960,,26115.39,,61044.78,,160544616
(주)케이티알파,036030,2016/12,,17243825,,0,589,,20034107,,249202154,,30026.1,,57487.12,,198739475
(주)케이티알파,036030,2017/12,,24113927,,0,603,,26339917,,258240378,,32197.73,,58413.62,,227631252
(주)케이티알파,036030,2018/12,,22879691,,0,624,,27436028,,272768636,,35098.47,,60988.82,,278887617
(주)케이티알파,036030,2019/12,,22126151,,0,656,,28984131,,279817890,,40390.58,,72007.86,,322320928
(주)케이티앤지,033780,2011/12,1563058642,1165838465,113549000,42561000,4313,1040904000,846600000,6159204020,5417488461,0,0,1111452.36,925951.84,3722965820,2490830816
(주)케이티앤지,033780,2012/12,1615820826,1167998167,110914000,55462000,4313,1120416000,911778000,6713312669,5917563261,606363,406438,1751731.96,1475127.73,3911818275,2616190249
(주)케이티앤지,033780,2013/12,1608173027,1184946962,108703000,82788000,4235,1166373000,940615000,7002640648,6062645011,612254,395494,1629602.95,1197791.3,3782629860,2510632525
(주)케이티앤지,033780,2014/12,1672142568,1212760754,146386000,54893000,4158,1211365000,972679000,7317144547,6272323470,628153,415593,1882963.27,1527193.32,4101425018,2763666783
(주)케이티앤지,033780,2015/12,1710135120,1241759034,121825000,116081000,4102,1265494000,991848000,8586509523,7401609376,667611,446758,2209372.8,1794548.27,4134035080,2821671433
(주)케이티앤지,033780,2016/12,1631937344,1039954610,49710000,29906000,4145,1312285000,1023827000,9729918448,8439013831,681218,428999,2355831.77,1895070.26,4468855746,2968174762
(주)케이티앤지,033780,2017/12,1775724005,1171775208,109736000,96391000,4295,1313901005,986214208,10020315627,8664675098,685036,427570,2193126.18,1664871.24,4667193482,3000087863
(주)케이티앤지,033780,2018/12,1819169337,1200906524,137567000,119633000,4433,1364906337,989507000,10197870417,8729915634,742597,447898,2185943.41,1610196.3,4471515592,2624616093
(주)케이티앤지,033780,2019/12,1753739294,1116325197,134621000,113758000,4623,1499540294,1091126197,10752439456,9112777640,757354,450321,2362898.7,1739901.14,4963202297,2942618858
(주)케이프,064820,2011/12,,84497000,,3192066,113,,34393414,,169831871,,6989.11,,16800.35,,36596504
(주)케이프,064820,2012/12,79027538,78895038,3103466,3103466,113,34654346,34654346,184397072,183488983,8286.04,7443.02,17532,17571.43,25761770,25543690
(주)케이프,064820,2013/12,74937296,74823976,3074066,3074066,97,34864246,34864246,195506672,189387581,7370.51,5984.63,887.2,2286.85,18065990,17497020
(주)케이프,064820,2014/12,72211213,72135531,2778119,2778119,122,35834246,35834246,159760766,161354622,8117.73,6608.13,11790.27,9836.36,22434042,21522026
(주)케이프,064820,2015/12,68806508,68724266,2199635,2199635,131,36165906,36165906,155383724,155448194,8185.67,6968.41,8985.02,6174.29,19294891,18685951
(주)케이프,064820,2016/12,92671801,92621510,2199635,2199635,133,36176795,36176795,1469790849,214856780,22260.83,5607.84,45052.19,19141.07,122114121,22656003
(주)케이프,064820,2017/12,91132022,91100580,2312817,2312817,131,36206795,36206795,1323297080,211073594,44777.13,6313.2,63812.98,12916.05,230559392,22104069
(주)케이프,064820,2018/12,90226653,90215546,2453217,2453217,155,36380197,36380197,2219167295,220344632,46280.25,7969.27,63396.21,12617.03,254635658,28790269
(주)케이프,064820,2019/12,94649562,94636146,2438077,2438077,180,37190894,37190894,1949680859,223469194,50226.06,10106.8,74646.72,19902.58,351484046,39001401
(주)케이피에스,256940,2017/12,,5811931,,484781,77,,1197621,,32501006,,3048.33,,6594.76,,24042883
(주)케이피에스,256940,2018/12,10698216,10692065,147124,147124,99,1437621,1437621,38228065,38217338,6667.87,6624.58,15434.62,15374.54,40627706,40627706
(주)케이피에스,256940,2019/12,10300846,10296306,157924,157924,87,1437621,1437621,38650675,38681294,6604.83,6276.22,7162.86,6865.14,14191010,14191010
(주)케이피에프,024880,2011/12,80823659,65439351,9802658,6145433,294,25745988,20491838,255408515,244197068,22522.49,16675.95,43487.08,37022.78,281117065,247332110
(주)케이피에프,024880,2012/12,120146336,76397926,18536974,5821390,342,42669950,26318321,330265493,314365131,28128.21,19609.65,44838.97,41571.61,308344030,277566720
(주)케이피에프,024880,2013/12,135359919,84537914,15313865,11915790,398,48309454,25162267,367653962,352759546,34539.18,24108.65,52561.08,37934.78,340776901,283984138
(주)케이피에프,024880,2014/12,136075974,90212758,12453801,6597508,433,54024312,36478970,366848675,333099121,32302.85,25680.95,35736.3,23540.7,313687726,279601598
(주)케이피에프,024880,2015/12,137617981,88814109,10517633,9324429,432,52545887,32165627,380368115,360164606,32734.45,27142.75,71640.96,54223.66,329085096,279540742
(주)케이피에프,024880,2016/12,137027766,88711384,3992063,3764615,447,61966592,39770984,395895492,361482582,36204.24,28420.67,58102.84,69503.15,340186800,268991913
(주)케이피에프,024880,2017/12,126595500,84946349,10875747,10121983,442,56633664,38037256,418037497,367650469,37158.83,29750.4,70552.89,50055.24,365411324,274970804
(주)케이피에프,024880,2018/12,111502413,71739896,6598415,5480265,494,50152601,32704740,408582628,358386608,39616.5,31121.95,70862.01,52455.11,375029991,269881295
(주)케이피에프,024880,2019/12,112016561,67142528,4196083,526944,491,46993304,28545198,415789843,369936102,41262.36,33205.81,71151.87,54523.19,376261557,274798671
(주)케이피엠테크,042040,2011/12,26864626,17608741,0,0,107,7657912,5170813,90855164,80318228,5096.02,4926.36,4852.96,4298.77,75514436,75930193
(주)케이피엠테크,042040,2012/12,32445416,16353559,0,0,80,9645086,4202421,85165983,64800425,8517.56,4374.48,-4096.77,-9592.55,85417091,49027935
(주)케이피엠테크,042040,2013/12,15303355,14839369,0,0,66,10639334,9919334,36983986,36571570,9189.3,3214.62,-661.63,-8059.51,20869190,20917393
(주)케이피엠테크,042040,2014/12,14117209,13756852,0,0,80,10165183,9445184,50500518,50245956,3797.64,3510.83,10506.29,9957.53,39124781,39989666
(주)케이피엠테크,042040,2015/12,13375902,13105711,0,0,84,10251034,9531034,35542101,36117303,4760.86,4414.49,9358.8,9187.78,48058393,49097899
(주)케이피엠테크,042040,2016/12,12809808,12629656,0,0,74,10403584,9683584,83271028,83031676,4346.49,4039.36,2803.41,2190.75,21916246,22924013
(주)케이피엠테크,042040,2017/12,11561761,11421651,0,0,63,10336186,9610823,121781612,130401752,5564.45,5285.82,6606.37,7887.59,29040534,29986004
(주)케이피엠테크,042040,2018/12,16966105,11189994,15931,0,55,15057022,9685822,199152116,165953122,4988.07,4155.05,45338.35,41798.62,29535233,31397318
(주)케이피엠테크,042040,2019/12,15043738,11480636,445412,0,70,11533023,9717206,162104920,148280154,6229.64,3920.69,-25988,-23603.67,17724886,17385217
(주)케이피티유,054410,2011/12,8458468,8458468,0,0,59,8854106,8854106,44664421,53014572,2147.3,2147.3,3461.86,3536.52,16000643,16000643
(주)케이피티유,054410,2012/12,8546436,8546436,0,0,63,9332605,9332605,50076757,51342680,2398.01,2398.01,2228.99,4285.14,16988809,16988809
(주)케이피티유,054410,2013/12,,9617549,,0,81,,9569108,,53939304,,3031.59,,5211.96,,22047381
(주)케이피티유,054410,2014/12,,11025035,,0,82,,10880818,,58008678,,3822.01,,8384.87,,20172039
(주)케이피티유,054410,2015/12,,10822653,,0,82,,11288376,,56953026,,4221.28,,11754.58,,22419174
(주)케이피티유,054410,2016/12,,11416463,,0,63,,11389876,,59504325,,4025.28,,9568.7,,21301367
(주)케이피티유,054410,2017/12,14527163,10755417,0,0,59,13787380,10356062,68247260,65296002,3079.16,3009.19,9417.77,8754.58,26423859,24860037
(주)케이피티유,054410,2018/12,11524384,11524384,0,0,66,11492082,11492082,65556115,65556115,2537.32,2532.08,6457.53,4756.46,25144665,23757498
(주)케이피티유,054410,2019/12,,10968913,,0,59,,11520582,,62232910,,2797.07,,2851.19,,24269610
(주)케일럼,258610,2017/12,,23042113,,120000,25,,3186783,,41844935,,1765.14,,3722.33,,24015544
(주)케일럼,258610,2018/12,22931773,22931224,110000,110000,29,3630783,3630783,53906961,53298455,1773.23,1713.08,6776.55,6859.02,23521557,23521557
(주)케일럼,258610,2019/12,24683729,24683729,231622,231622,29,5527313,5527313,48622782,48622782,1828.59,1811.05,2424.31,2307.78,20471120,20471120
(주)켐온,217600,2015/12,,,,,,,,,,,,,,,
(주)켐온,217600,2016/12,,,,,,,,,,,,,,,
(주)켐온,217600,2017/12,,21996580,,100000,167,,0,,39462658,,7423.63,,6505.79,,15549166
(주)켐온,217600,2018/12,,22964436,,0,190,,0,,42473049,,9461.65,,11808.94,,19450820
(주)켐온,217600,2019/12,,24600185,,2089497,199,,0,,44622023,,9939.76,,13732.57,,20914334
(주)켐트로닉스,089010,2011/12,75133016,50313858,6141761,1692560,253,29645957,17168597,169037298,151263310,12286.36,8753.96,35069.21,27098.93,236418100,225962461
(주)켐트로닉스,089010,2012/12,72511289,49046769,294630,218580,283,33934838,20762811,183194327,169146216,15773.7,9783.33,45752.19,39121.49,249814454,232682725
(주)켐트로닉스,089010,2013/12,104904401,80204140,2664766,2652510,350,57837479,41502594,218954005,198122684,21554.96,12446.59,60256.61,52120.34,314826741,292718336
(주)켐트로닉스,089010,2014/12,110932606,85940882,2618109,1524508,347,65258364,48537351,222796373,203205230,23105.94,13611.88,32412.29,17503.35,278686699,255967546
(주)켐트로닉스,089010,2015/12,107872847,79663834,2179920,2008600,307,63665902,51056594,234894280,205823668,17969.67,13267.69,22347.85,16373.27,265622473,253978692
(주)켐트로닉스,089010,2016/12,114240120,78677089,1411640,1328720,297,75323686,55039498,226427988,194364534,19929.01,11757.18,30710.66,23372.11,246122176,210147887
(주)켐트로닉스,089010,2017/12,106430355,70839378,435081,134600,307,80362660,57289643,220667821,192638240,21018.5,12412,21758.59,7262.31,292775238,220133828
(주)켐트로닉스,089010,2018/12,99064149,64275435,3911673,3567035,357,82941756,58271359,231561350,202953282,21959.88,14238.83,43298.81,30239.45,337353792,236207391
(주)켐트로닉스,089010,2019/12,117662239,74982722,4739512,4175510,413,102379688,68309901,294088094,223363903,33294.16,19440.68,73542.19,32445.22,403474312,247394020
(주)켐트로스,220260,2015/12,,,,,,,,,,,,,,,
(주)켐트로스,220260,2016/12,,,,,,,,,,,,,,,
(주)켐트로스,220260,2017/12,,24202299,,1319773,106,,7788064,,51518272,,5201.6,,8453.15,,43454513
(주)켐트로스,220260,2018/12,,27053884,,1846538,123,,11234705,,64888243,,6647.04,,14587.99,,44434675
(주)켐트로스,220260,2019/12,,42233605,,17712799,131,,11824755,,68065771,,7978.13,,9474.03,,43771231
(주)코다코,046070,2011/12,,100421904,,608003,265,,57928826,,168601036,,13139.81,,31894.73,,186944176
(주)코다코,046070,2012/12,,114636154,,3201844,300,,72401395,,190484129,,15090.92,,38015.41,,203596639
(주)코다코,046070,2013/12,159321679,145127763,24933456,24933456,355,93202634,86574246,251475508,232226580,20541.77,17228.44,50078.78,44048.31,224973669,218178525
(주)코다코,046070,2014/12,178661210,164636669,1014717,1014717,348,116683757,109391370,287239248,265384921,23099.35,19224.13,56483.35,50213.73,242111802,234407456
(주)코다코,046070,2015/12,195750611,181391257,0,0,365,146253055,138412355,317285357,296397060,22950.65,19473.74,62231.65,56421.37,265056276,258851751
(주)코다코,046070,2016/12,223438489,190277589,15092891,2023,369,170033388,159513626,383368845,326454285,25024.32,20614.33,71697.4,64467.12,286354375,279122144
(주)코다코,046070,2017/12,241981731,190043937,2020092,0,358,193620585,166170169,417416923,373944688,26401.88,21385.05,60418.13,63101,267845912,278087301
(주)코다코,046070,2018/12,251462984,187909456,4564110,4036569,343,214896541,172787269,393660081,346822339,26672.05,21982.36,39874.99,32957.89,258632562,251895555
(주)코다코,046070,2019/12,232541822,156968282,1441423,1418846,316,217587461,156387594,330178369,302184821,24639.87,20748.75,44962.67,45623.69,223364645,220350350
(주)코데즈컴바인,047770,2011/12,25692277,25537344,0,0,890,3817,3817,192631415,197171164,30964.18,27121.18,37004.72,42897.13,222266382,203046047
(주)코데즈컴바인,047770,2012/12,24475827,24335959,0,0,695,0,0,176408636,180903099,29443.92,28113.68,33825.57,32242.39,199637681,189107083
(주)코데즈컴바인,047770,2013/12,22587700,22566571,0,0,616,0,0,133178256,137662912,23357.18,21322.23,16438.52,14523.81,151340518,142737969
(주)코데즈컴바인,047770,2014/12,18300375,17816543,0,0,468,0,0,70992802,70188407,15265.27,12449.14,6446.8,-3624.34,103195043,96755819
(주)코데즈컴바인,047770,2015/12,11995721,11995721,0,0,23,0,0,29137618,29204450,5208.66,4661.03,7540.43,7061.15,17642711,17260722
(주)코데즈컴바인,047770,2016/12,11809673,11809673,0,0,24,0,0,29020844,29049053,1145.5,1145.5,3390.47,3475,16337467,16337467
(주)코데즈컴바인,047770,2017/12,973621,973621,0,0,37,0,0,31578877,31568837,1522.3,1522.3,4323.93,4388.92,21234364,21234364
(주)코데즈컴바인,047770,2018/12,1504190,1383474,0,0,49,0,0,64408803,35836762,2278.89,2044.64,7434.87,7300.91,29343056,27947604
(주)코데즈컴바인,047770,2019/12,3377310,3282955,0,0,59,0,0,71633747,44274213,2932.65,2610.6,9385.66,8794.72,35815190,33826223
(주)코디,080530,2011/12,,14910135,,2305415,117,,2238213,,46365002,,3076.29,,7624.36,,24952010
(주)코디,080530,2012/12,23966962,19728459,0,0,93,2349295,2130781,59948013,49196321,5968.43,3324.4,307.94,-565.05,39147750,15916206
(주)코디,080530,2013/12,23077065,19150933,0,0,84,2349295,2130781,73197699,57718306,5219.59,3420.65,7899.71,6177.14,43944030,18476452
(주)코디,080530,2014/12,23443063,19739855,0,0,68,2392595,2130781,71869254,50230694,5272.48,3060.87,8812.52,3428.73,53717688,15624306
(주)코디,080530,2015/12,19909879,15779306,0,0,41,1807882,1528723,61653715,45493046,5106.24,2060.54,3831.37,-1997.56,54946269,8189948
(주)코디,080530,2016/12,24631544,23380659,0,0,162,2476092,2067536,86510616,75090109,2151.1,2143.42,-22075.01,-4949.6,8087303,8005552
(주)코디,080530,2017/12,28519908,27383203,0,0,121,2885207,2442336,42501591,41279052,5001.05,4767.44,-11906.78,-10856.19,12264264,12025946
(주)코디,080530,2018/12,39380305,38355397,0,0,100,7449403,5284421,81954473,76094627,4409.87,3624.54,-4953.58,-6256.25,20265908,14460587
(주)코디,080530,2019/12,25309792,15027588,0,0,85,8149458,4282062,75932355,70681476,7120.64,3206.6,6273.78,4069.62,49308692,27937167
(주)코디엠,224060,2015/12,,4058906,,0,75,,222504,,20082514,,2851.93,,5526.27,,46652166
(주)코디엠,224060,2016/12,5225870,4812859,0,0,98,337467,222504,68181742,66363876,4634.66,4532.5,511.14,550.25,44257148,44087609
(주)코디엠,224060,2017/12,4173216,3773243,40764,40764,92,573295,129004,60951343,63642121,7674.97,5173.07,6801.41,9754.02,73499954,68893805
(주)코디엠,224060,2018/12,7854408,7634740,15000,15000,80,483334,310582,93910822,93249224,6355.97,4628.61,-2704.98,-7351.19,36581926,33229693
(주)코디엠,224060,2019/12,5691271,4918932,0,0,56,389322,389321,117030999,99756487,5227.81,2965.33,12952.96,4604.44,11785340,10994170
(주)코렌텍,104540,2013/12,10443467,10440531,752452,752452,117,5604646,5604646,60227570,60395989,5298.84,5094.58,9166.37,9160.89,28262583,26816847
(주)코렌텍,104540,2014/12,13673974,13668166,2733461,2733461,130,5749037,5749037,70512556,70867317,7172.68,6851.59,10447.43,10297.18,26582778,25057681
(주)코렌텍,104540,2015/12,14856120,14716294,3321762,3321762,167,6105156,6105156,71517889,73096731,7586.99,6600.72,12515.55,12677.06,30346648,28022669
(주)코렌텍,104540,2016/12,19989840,19854924,5969597,5969597,151,7039852,7039852,97043566,99565637,7794.19,6846.94,14499.19,14303.77,35974058,33128629
(주)코렌텍,104540,2017/12,31150662,30926016,13024444,12893518,170,8541370,8541370,100577807,104081744,9536.1,8161.36,7673.57,7337.18,37848863,34489999
(주)코렌텍,104540,2018/12,14992505,15010826,4947006,5062359,136,9184791,9184791,64259905,61569703,9874.7,8721.66,-13079.31,-19720.05,33405771,33162333
(주)코렌텍,104540,2019/12,13894942,13763784,5138633,5138633,140,5867585,5867585,62778527,60803833,9006.23,8083.7,14878.97,13621.83,40189165,40160881
(주)코리아나화장품,027050,2011/12,45735390,44635979,2013894,2013895,331,0,0,116062305,116578021,14648.99,13277.07,23701.53,22625.97,105626347,98241147
(주)코리아나화장품,027050,2012/12,50282472,49385613,8132118,8132118,344,0,0,97333543,94488684,13427.11,12073.12,37001.52,31226.13,97725699,91874297
(주)코리아나화장품,027050,2013/12,60851952,60048317,20355415,20209560,344,0,0,113212596,109765089,13215.29,12116.97,22821.98,21030.02,95705637,90802891
(주)코리아나화장품,027050,2014/12,62244093,60476706,1631055,271200,331,0,0,114446178,111361525,14181.1,13075.93,17982.95,16280.49,101113985,95875695
(주)코리아나화장품,027050,2015/12,65625855,58917109,6313556,63600,360,0,0,121613975,120298535,13589.6,12662.79,29618.03,28661.59,136517442,132265577
(주)코리아나화장품,027050,2016/12,66762405,59678697,1130524,1130523,363,0,0,118519738,116975574,14156.04,13331.37,27349.5,26007.84,124019612,117715807
(주)코리아나화장품,027050,2017/12,63264645,56725071,68000,68000,344,12335462,9527054,121097694,118189904,13828.3,12976.62,24629.66,21900.27,111708970,104418987
(주)코리아나화장품,027050,2018/12,62817219,56789986,0,0,310,12389552,9527054,122612031,119444340,14306.26,13335.47,25559.59,23062.05,115727727,103382174
(주)코리아나화장품,027050,2019/12,60041840,54224758,0,0,280,12762279,9697454,122298260,118570683,14646.37,13524.87,19926.27,17997.26,117202282,104498899
(주)코리아센터,290510,2019/12,57218268,35150055,168317,168317,421,3620094,1127948,344866909,289601314,46669.04,22106.91,70854.98,31571.65,251498425,60654091
(주)코리아써키트,007810,2011/12,167397241,142994968,3041282,3018482,433,236964959,213370973,419488244,340400022,33408.16,26555.43,70750.54,51281.47,402015466,348086886
(주)코리아써키트,007810,2012/12,184762929,162362686,8517115,8408083,489,261046548,239258145,462312486,358964874,28512.12,23051.61,118386.77,82217.84,519497206,439777883
(주)코리아써키트,007810,2013/12,212743615,185242988,24767157,24462536,538,296790122,266966830,551207964,437456608,33250.34,26902.44,116850.97,96225.05,547056321,461211813
(주)코리아써키트,007810,2014/12,219240008,194354765,8769548,8769547,520,178852097,146588870,542551001,435293020,37673.93,29304.7,91131.65,88346.95,553161676,446627051
(주)코리아써키트,007810,2015/12,211889352,190190995,2731580,2104883,584,213239608,180632581,526992026,458321359,38270.74,31475.14,101041.44,112671.96,564337230,479113668
(주)코리아써키트,007810,2016/12,195093588,175206846,6913954,6374954,596,226937197,193559673,520500737,474901058,37775.02,32351.74,72097.41,82133.24,545300471,473115281
(주)코리아써키트,007810,2017/12,201647651,182427734,3161448,3015249,705,264606348,230300019,556503135,490634591,42265.09,35766.9,115019.92,81248.58,591598882,520449531
(주)코리아써키트,007810,2018/12,182901219,158029885,2629668,2140164,597,268511846,233885818,500488797,424573323,43516.98,36822.9,45444.61,26112.23,535824715,470282408
(주)코리아써키트,007810,2019/12,163011180,139037748,731830,616751,528,270511712,235910685,478120049,419683120,41292.5,32916.09,71173.34,79661.69,543423599,464928460
(주)코리아에스이,101670,2011/12,,5724566,,0,55,,1784453,,31839539,,0,,3273.71,,17043512
(주)코리아에스이,101670,2012/12,,8896622,,3418364,53,,1784453,,32442231,,0,,1551.86,,15021697
(주)코리아에스이,101670,2013/12,,8764762,,3456407,49,,1784453,,32848207,,0,,1723.92,,15303457
(주)코리아에스이,101670,2014/12,,10044953,,3456407,51,,1829453,,32300334,,0,,60.29,,10057353
(주)코리아에스이,101670,2015/12,,9837425,,0,47,,2540444,,33123010,,0,,845.23,,13625089
(주)코리아에스이,101670,2016/12,,9378146,,0,52,,2543386,,32251323,,0,,850.59,,14685102
(주)코리아에스이,101670,2017/12,17700056,8728112,0,0,51,12352499,2545886,41482384,32323515,0,0,3365.64,-307.56,15575053,13030513
(주)코리아에스이,101670,2018/12,16340320,8494779,0,0,54,12639649,2548386,38971319,31810812,0,0,-2923.47,-999.32,14292442,11525626
(주)코리아에스이,101670,2019/12,14517992,8229212,0,0,55,12270433,2457318,35532474,31419853,0,0,-2484.11,432.29,13269092,11770769
(주)코맥스,036690,2011/12,24614200,23316244,0,0,158,1359193,1359193,85058009,82421529,7086.79,6048,17180.49,16291.23,97232046,92576852
(주)코맥스,036690,2012/12,24196778,23220156,0,0,166,1359193,1359193,77308571,78345348,8554.86,6816,18387.22,17801.82,88535834,88318606
(주)코맥스,036690,2013/12,24607352,23696239,0,0,185,1393073,1393073,83485160,84340852,9812.77,8205.27,20366.27,18516.05,101190432,100650673
(주)코맥스,036690,2014/12,24916698,24065627,0,0,193,1393073,1393073,85749893,87857145,11044.24,9240.61,19653.48,16677.83,109601468,108511513
(주)코맥스,036690,2015/12,24943739,24152807,0,0,193,1503873,1503873,89131049,91621910,12302.05,10437.38,21653.84,18198.5,114259254,114588992
(주)코맥스,036690,2016/12,25406239,24716342,0,0,206,1503873,1503873,96774640,99980155,12999.33,11017.62,26666.68,23868.59,131799755,130828797
(주)코맥스,036690,2017/12,26049005,25186315,0,0,223,1535001,1535001,104882960,106655383,14666.09,12312.8,27191.46,26525.54,140191670,140251626
(주)코맥스,036690,2018/12,25764259,24978549,0,0,212,1621916,1621916,105445314,104635175,16088.76,13724.89,22999.84,20417.2,144404504,143251522
(주)코맥스,036690,2019/12,25323505,24620622,0,0,191,1622866,1622866,110179684,110227306,14794.24,12750.85,22013.83,19680.05,143101259,141560724
(주)코메론,049430,2011/12,29551866,19218939,879356,562988,67,15503537,5857732,92395037,80060805,8022.27,3188.88,14865.51,8480.55,71184833,41509338
(주)코메론,049430,2012/12,23601358,9100095,788917,253099,89,17368058,6553380,95687089,84688990,8717.86,3789.89,19062.42,11112.95,64721357,40747857
(주)코메론,049430,2013/12,20690714,12165787,14375,14375,98,19199918,9832110,102537204,90611510,8571.91,4453.12,17166.62,10376.65,57260368,44168185
