회사명,거래소코드,회계년도,매출액(IFRS연결),유동자산(IFRS연결),매출액(IFRS개별),유동자산(IFRS개별)
티제이미디어(주),32540,Dec-18,68523824,35319988,63176679,32595234
티제이미디어(주),32540,Dec-19,75419429,33374673,69728502,29413340
티케이지애강(주),22220,Dec-11,182361623,64972012,182352223,62175093
티케이지애강(주),22220,Dec-12,115892382,53516811,115892382,53508490
티케이지애강(주),22220,Dec-13,85566237,54999450,85289554,54683868
티케이지애강(주),22220,Dec-14,85748510,37099840,84008066,36938707
티케이지애강(주),22220,Dec-15,51913546,34216899,51757340,34209190
티케이지애강(주),22220,Dec-16,69283697,29638668,69283697,29643535
티케이지애강(주),22220,Dec-17,78234490,34217725,78234490,34217725
티케이지애강(주),22220,Dec-18,64950179,39946332,64950179,39946332
티케이지애강(주),22220,Dec-19,71371711,52368989,71371711,52368989
티케이지휴켐스(주),69260,Dec-11,566909489,331910630,566909489,308046762
티케이지휴켐스(주),69260,Dec-12,713347820,379462567,706733204,345074666
티케이지휴켐스(주),69260,Dec-13,795714488,402379039,778228813,362007490
티케이지휴켐스(주),69260,Dec-14,716638988,318618688,695241180,282353873
티케이지휴켐스(주),69260,Dec-15,600426024,368934116,582815681,323147447
티케이지휴켐스(주),69260,Dec-16,598231742,319280225,582859339,277112620
티케이지휴켐스(주),69260,Dec-17,715764958,505731798,694440659,473354795
티케이지휴켐스(주),69260,Dec-18,762875404,529637193,762875404,480574297
티케이지휴켐스(주),69260,Dec-19,659772632,426835642,659772632,394302988
팅크웨어(주),84730,Dec-11,,,192367312,99041534
팅크웨어(주),84730,Dec-12,,,179321996,113418581
팅크웨어(주),84730,Dec-13,177426513,131732964,175006438,131164572
팅크웨어(주),84730,Dec-14,159488141,121444571,158132062,122346279
팅크웨어(주),84730,Dec-15,151259007,114428530,150192163,117970662
팅크웨어(주),84730,Dec-16,185038714,119344920,179019992,118145896
팅크웨어(주),84730,Dec-17,197920594,116155502,187816531,116075426
팅크웨어(주),84730,Dec-18,194443885,110749730,183116475,109974539
팅크웨어(주),84730,Dec-19,182220910,118477611,167438665,113157702
파나케이아(주),58530,Dec-11,20855740,23292583,20765605,23234390
파나케이아(주),58530,Dec-12,21581673,18875368,21506783,18038675
파나케이아(주),58530,Dec-13,24822195,19123497,22799224,17572227
파나케이아(주),58530,Dec-14,22539775,19198900,19276228,17796783
파나케이아(주),58530,Dec-15,23408912,26522702,20266832,26408756
파나케이아(주),58530,Dec-16,59798412,60559309,29605264,42513319
파나케이아(주),58530,Dec-17,96694384,82988555,41311639,63144968
파나케이아(주),58530,Dec-18,70689133,49115430,53718179,44413796
파나케이아(주),58530,Dec-19,41111222,34099315,28091389,41021105
파미셀(주),5690,Dec-11,10282424,15028762,9663140,14950556
파미셀(주),5690,Dec-12,11111800,33499615,10885750,23552544
파미셀(주),5690,Dec-13,33405394,13919475,24734227,12231766
파미셀(주),5690,Dec-14,,,20155408,32204088
파미셀(주),5690,Dec-15,,,25176280,25769128
파미셀(주),5690,Dec-16,,,27839156,30528713
파미셀(주),5690,Dec-17,,,25197459,25850467
파미셀(주),5690,Dec-18,,,28351801,32533270
파미셀(주),5690,Dec-19,,,32481967,34652511
팜젠사이언스(주),4720,Dec-11,27911913,31550494,27911913,31532105
팜젠사이언스(주),4720,Dec-12,30291621,32447305,30183490,32261405
팜젠사이언스(주),4720,Dec-13,38971053,30679777,38971053,30508337
팜젠사이언스(주),4720,Dec-14,44203012,33794965,44201301,33677971
팜젠사이언스(주),4720,Dec-15,60405445,38196176,60405295,38003501
팜젠사이언스(주),4720,Dec-16,71545613,53087056,71545613,52938250
팜젠사이언스(주),4720,Dec-17,79894497,55321867,79846194,54949787
팜젠사이언스(주),4720,Dec-18,89101640,80954729,89101640,80572999
팜젠사이언스(주),4720,Dec-19,95137669,50615111,95137669,50310102
패션플랫폼(주),225590,Dec-15,,,,
패션플랫폼(주),225590,Dec-16,,,,
패션플랫폼(주),225590,Dec-17,,,,
패션플랫폼(주),225590,Dec-18,,,74307199,32687634
패션플랫폼(주),225590,Dec-19,,,79379158,39292878
팬오션(주),28670,Dec-11,5742168000,1701788000,5059026000,1419959000
팬오션(주),28670,Dec-12,5417846000,1286290000,4919476000,1147107000
팬오션(주),28670,Dec-13,2691198000,762164000,2428186000,620135000
팬오션(주),28670,Dec-14,1645571000,971667000,1555024000,855625000
팬오션(주),28670,Dec-15,1819313000,626182000,1760590000,536397000
팬오션(주),28670,Dec-16,1873986000,573324000,1606337000,500167000
팬오션(주),28670,Dec-17,2336240000,613206000,2013013000,514559000
팬오션(주),28670,Dec-18,2668353000,692157000,2337517000,608323000
팬오션(주),28670,Dec-19,2467891000,679531000,2155925000,598779000
퍼스텍(주),10820,Dec-11,83953089,38256881,81844543,35557342
퍼스텍(주),10820,Dec-12,91483076,55260457,87041323,52184919
퍼스텍(주),10820,Dec-13,108779044,67268291,103177413,63688451
퍼스텍(주),10820,Dec-14,115615170,108842993,109200880,103602549
퍼스텍(주),10820,Dec-15,138760454,104704163,128176888,96615026
퍼스텍(주),10820,Dec-16,151319205,99678822,136347089,90811685
퍼스텍(주),10820,Dec-17,161959020,91192280,140054580,84178097
퍼스텍(주),10820,Dec-18,,,131578010,72345641
퍼스텍(주),10820,Dec-19,,,126313854,95573022
펌텍코리아(주),251970,Dec-19,175371909,171658109,161858814,124740936
페이퍼코리아(주),1020,Dec-11,247106244,119649103,230743809,116057563
페이퍼코리아(주),1020,Dec-12,255472972,129034789,233549266,110803471
페이퍼코리아(주),1020,Dec-13,271256395,129516903,230731110,112366574
페이퍼코리아(주),1020,Dec-14,250621474,168339596,211072604,148186280
페이퍼코리아(주),1020,Dec-15,245776625,215714298,242767827,129683478
페이퍼코리아(주),1020,Dec-16,421933898,210154564,288293772,120005911
페이퍼코리아(주),1020,Dec-17,556516272,390380180,242063630,244451493
페이퍼코리아(주),1020,Dec-18,412274754,337697980,192974617,238192246
페이퍼코리아(주),1020,Dec-19,265642044,372899056,228103790,193649405
평화산업(주),90080,Dec-11,108560950,56614731,108560950,55674543
평화산업(주),90080,Dec-12,128505235,60463614,128505235,59335508
평화산업(주),90080,Dec-13,134699098,57727437,134635731,58115597
평화산업(주),90080,Dec-14,239245093,66584312,237249540,66820162
평화산업(주),90080,Dec-15,320039001,68938784,318052080,69960094
평화산업(주),90080,Dec-16,327043762,63818026,325424343,66428782
평화산업(주),90080,Dec-17,324536135,63328668,322734832,65914112
평화산업(주),90080,Dec-18,335829007,93361179,334999257,94559487
평화산업(주),90080,Dec-19,353267057,103943293,352026053,102665464
평화홀딩스(주),10770,Dec-11,538746369,295049678,10366657,87971769
평화홀딩스(주),10770,Dec-12,570649070,264597506,11962626,73943513
평화홀딩스(주),10770,Dec-13,570390311,264672190,11579982,65471811
평화홀딩스(주),10770,Dec-14,561303322,167308099,12790710,56202066
평화홀딩스(주),10770,Dec-15,574194659,182272411,14360755,54424800
평화홀딩스(주),10770,Dec-16,590882479,171163722,15496930,54081971
평화홀딩스(주),10770,Dec-17,550059577,170621153,19769657,39951052
평화홀딩스(주),10770,Dec-18,556014771,196958781,19804324,62292565
평화홀딩스(주),10770,Dec-19,581079856,204655593,17412862,33608679
포스코스틸리온(주),58430,Dec-11,,,956179165,257885459
포스코스틸리온(주),58430,Dec-12,,,853499448,217561003
포스코스틸리온(주),58430,Dec-13,821182872,207364635,821182872,204061432
포스코스틸리온(주),58430,Dec-14,802617533,203658830,801981821,200737436
포스코스틸리온(주),58430,Dec-15,801646714,215080846,788694303,208880117
포스코스틸리온(주),58430,Dec-16,798007442,231237284,771337083,220567822
포스코스틸리온(주),58430,Dec-17,912059768,244983597,885160456,235640784
포스코스틸리온(주),58430,Dec-18,940305020,251894807,918002838,243533462
포스코스틸리온(주),58430,Dec-19,916744848,307750186,889444843,282641476
포스코홀딩스(주),5490,Dec-11,68938725064,33556910427,39171703426,13924795314
포스코홀딩스(주),5490,Dec-12,63604150874,31566116095,35664933133,12609470892
포스코홀딩스(주),5490,Dec-13,61864649859,31666211066,30543544661,11953479014
포스코홀딩스(주),5490,Dec-14,65098445304,32627381902,29218854280,11623129859
포스코홀딩스(주),5490,Dec-15,58192344561,29180888772,25607220942,11427638423
포스코홀딩스(주),5490,Dec-16,53083512926,29303834312,24324933260,11732675843
포스코홀딩스(주),5490,Dec-17,60655099617,31127418057,28553814576,14840421236
포스코홀딩스(주),5490,Dec-18,64977777434,33651002030,30659425434,16796400047
포스코홀딩스(주),5490,Dec-19,64366847808,34842373722,30373510739,18216066010
풍국주정공업(주),23900,Dec-11,80509553,30371567,46044525,21331092
풍국주정공업(주),23900,Dec-12,91829495,32286934,47984672,19698236
풍국주정공업(주),23900,Dec-13,100286996,39319357,48762191,24454150
풍국주정공업(주),23900,Dec-14,107827610,43050080,51105140,27397522
풍국주정공업(주),23900,Dec-15,101463025,47391780,52272095,33584082
풍국주정공업(주),23900,Dec-16,96762579,54761528,50710006,40298403
풍국주정공업(주),23900,Dec-17,107554087,72904392,50195733,57452231
풍국주정공업(주),23900,Dec-18,120452943,66115656,49394447,51651272
풍국주정공업(주),23900,Dec-19,121430700,64882462,48096508,50822224
피씨엘(주),241820,Dec-17,,,506145,12804370
피씨엘(주),241820,Dec-18,,,128541,5342370
피씨엘(주),241820,Dec-19,,,35811,10231344
피앤씨테크(주),237750,Dec-16,,,28072115,48123851
피앤씨테크(주),237750,Dec-17,,,29829395,38373072
피앤씨테크(주),237750,Dec-18,,,22774807,37708239
피앤씨테크(주),237750,Dec-19,,,21401365,41314026
피에스케이(주),319660,Dec-19,154611977,169815139,137720048,157546678
피에스케이홀딩스(주),31980,Dec-11,91127167,102720802,87113882,100750876
피에스케이홀딩스(주),31980,Dec-12,84368260,90876342,70475484,70989494
피에스케이홀딩스(주),31980,Dec-13,129058637,125108570,101084383,103513589
피에스케이홀딩스(주),31980,Dec-14,148566798,123583967,134430579,105342280
피에스케이홀딩스(주),31980,Dec-15,138364038,129079814,113559991,108977685
피에스케이홀딩스(주),31980,Dec-16,163071754,162018578,140248959,141770282
피에스케이홀딩스(주),31980,Dec-17,275390545,203881129,251543817,185460306
피에스케이홀딩스(주),31980,Dec-18,328682010,228216663,303846799,204903212
피에스케이홀딩스(주),31980,Dec-19,42078133,53196440,31627114,35272372
피에스텍(주),2230,Dec-11,39168582,36697877,39168582,24839965
피에스텍(주),2230,Dec-12,25953033,36543924,25953033,24757611
피에스텍(주),2230,Dec-13,39265957,119925978,39265957,114514178
피에스텍(주),2230,Dec-14,42532118,98444519,42532118,96497491
피에스텍(주),2230,Dec-15,56079485,109799708,56079485,107857196
피에스텍(주),2230,Dec-16,50707843,100943088,50707843,99045237
피에스텍(주),2230,Dec-17,70833779,105530714,70833779,100730642
피에스텍(주),2230,Dec-18,61651717,109933912,61651717,107713795
피에스텍(주),2230,Dec-19,50670723,106629392,50561176,97943672
피에이치에이(주),43370,Dec-11,694260991,289858220,417636924,173144053
피에이치에이(주),43370,Dec-12,882762961,326209190,480725449,177269565
피에이치에이(주),43370,Dec-13,998578386,357685357,508043195,177937510
피에이치에이(주),43370,Dec-14,1056796279,406275016,534963360,184538297
피에이치에이(주),43370,Dec-15,1149093865,459474028,622841010,225960107
피에이치에이(주),43370,Dec-16,1222491908,486159776,667100217,239553506
피에이치에이(주),43370,Dec-17,1053836517,488156291,617166173,241318808
피에이치에이(주),43370,Dec-18,1066543292,524896463,628611155,297258453
피에이치에이(주),43370,Dec-19,1088426363,477960511,626711569,239759318
하나마이크론(주),67310,Dec-11,294559784,65549439,293571475,64433679
하나마이크론(주),67310,Dec-12,258806666,52179753,257358519,55318108
하나마이크론(주),67310,Dec-13,278115010,88121202,236715724,70497828
하나마이크론(주),67310,Dec-14,294532159,95312463,259743909,87672323
하나마이크론(주),67310,Dec-15,286239109,91199341,230239944,76567337
하나마이크론(주),67310,Dec-16,252294498,87633460,190480064,70079273
하나마이크론(주),67310,Dec-17,365813664,133189515,259183617,139527442
하나마이크론(주),67310,Dec-18,479948865,144439764,319166384,131263353
하나마이크론(주),67310,Dec-19,498198003,167918673,298685547,110090568
하나머티리얼즈(주),166090,Dec-17,,,102914201,28039105
하나머티리얼즈(주),166090,Dec-18,,,175561922,40973688
하나머티리얼즈(주),166090,Dec-19,,,154826023,66495618
하나제약(주),293480,Dec-18,,,152832774,171571778
하나제약(주),293480,Dec-19,,,166346999,158888033
하이록코리아(주),13030,Dec-11,146358961,146144943,142760601,140434231
하이록코리아(주),13030,Dec-12,187888401,167333466,184830916,161743878
하이록코리아(주),13030,Dec-13,187583211,196392437,183099501,187559996
하이록코리아(주),13030,Dec-14,193030849,218110117,182801444,207178435
하이록코리아(주),13030,Dec-15,209241088,237623547,201999326,226235005
하이록코리아(주),13030,Dec-16,177120063,248533511,169615369,237253396
하이록코리아(주),13030,Dec-17,182699987,261529812,178137893,237014230
하이록코리아(주),13030,Dec-18,124267408,252324223,116850548,228623314
하이록코리아(주),13030,Dec-19,142113513,269227063,133142496,244749121
하이즈항공(주),221840,Dec-15,,,30765905,71845077
하이즈항공(주),221840,Dec-16,,,32862640,51829330
하이즈항공(주),221840,Dec-17,44684830,53864193,41116758,50434583
하이즈항공(주),221840,Dec-18,51699966,51232442,45888251,45135012
하이즈항공(주),221840,Dec-19,73686265,59359037,53029222,48692015
하이트진로(주),80,Dec-11,1373664296,1030882874,984947019,778902122
하이트진로(주),80,Dec-12,2034625757,811948777,1674527255,652782687
하이트진로(주),80,Dec-13,1897468864,797394866,1628737709,665942509
하이트진로(주),80,Dec-14,1872333383,732583913,1605639274,622300528
하이트진로(주),80,Dec-15,1907480760,851937709,1663246297,716126225
하이트진로(주),80,Dec-16,1890232768,957650663,1637185183,818526814
하이트진로(주),80,Dec-17,1889910216,1110999896,1664922295,976313955
하이트진로(주),80,Dec-18,1885626109,1064966843,1657621698,867586289
하이트진로(주),80,Dec-19,2035063967,782267639,1830147019,643041403
하이트진로홀딩스(주),140,Dec-11,2112233714,1053368141,62145974,8269674
하이트진로홀딩스(주),140,Dec-12,2081670796,840714134,54868892,1850209
하이트진로홀딩스(주),140,Dec-13,1942883418,836354265,52206285,1420977
하이트진로홀딩스(주),140,Dec-14,1889746031,757315078,67132025,1236149
하이트진로홀딩스(주),140,Dec-15,1927124745,881305661,43572042,3676509
하이트진로홀딩스(주),140,Dec-16,1895436534,986589919,43690552,16008823
하이트진로홀딩스(주),140,Dec-17,1881222643,1128847079,37733325,1514968
하이트진로홀딩스(주),140,Dec-18,1876650205,1083713642,33230349,1496326
하이트진로홀딩스(주),140,Dec-19,2026315991,805127511,33791462,1616299
한국가스공사(주),36460,Dec-11,28493663405,11982501495,28254770684,11489561624
한국가스공사(주),36460,Dec-12,35031319144,11785655291,34516666309,11071305555
한국가스공사(주),36460,Dec-13,38062712699,12239446870,37442516727,11525220943
한국가스공사(주),36460,Dec-14,37284866761,13791330038,36733400632,13040918736
한국가스공사(주),36460,Dec-15,26052723828,10014573909,25481992525,9400819007
한국가스공사(주),36460,Dec-16,21108115739,8543873479,20177352361,7459431960
한국가스공사(주),36460,Dec-17,22172305487,7582189943,21055675649,6797610037
한국가스공사(주),36460,Dec-18,26185037651,9924942161,24985604339,9120718504
한국가스공사(주),36460,Dec-19,24982639515,9232764529,23903847012,8427929743
한국공항(주),5430,Dec-11,421603394,148335352,398402615,86457309
한국공항(주),5430,Dec-12,,,426258048,128372796
한국공항(주),5430,Dec-13,,,421743029,122710121
한국공항(주),5430,Dec-14,438214373,162488130,438214373,155132773
한국공항(주),5430,Dec-15,455699544,183345965,429133611,176262486
한국공항(주),5430,Dec-16,472598316,165200873,442187449,155176056
한국공항(주),5430,Dec-17,485444523,187253278,440085182,176812606
한국공항(주),5430,Dec-18,526113112,201497896,480294796,189719577
한국공항(주),5430,Dec-19,528998204,203736502,486232896,195127896
한국기업평가(주),34950,Sep-11,59766324,69595441,42914829,48504504
한국기업평가(주),34950,Sep-12,67354892,75697965,49083507,53067627
한국기업평가(주),34950,Dec-13,64396802,75795159,41612506,47808968
한국기업평가(주),34950,Dec-14,64635376,77685784,41465008,47233194
한국기업평가(주),34950,Dec-15,66481428,88759072,41033843,56822500
한국기업평가(주),34950,Dec-16,74261681,95972949,42847417,57710005
한국기업평가(주),34950,Dec-17,78518123,101576536,44543251,58471598
한국기업평가(주),34950,Dec-18,84153909,103236121,46995509,53633288
한국기업평가(주),34950,Dec-19,92749504,129534222,51873852,75615063
한국내화(주),10040,Dec-11,,,233437654,70642273
한국내화(주),10040,Dec-12,,,252277491,67725582
한국내화(주),10040,Dec-13,,,267096490,67263739
한국내화(주),10040,Dec-14,,,262810943,67621234
한국내화(주),10040,Dec-15,,,267581833,63338135
한국내화(주),10040,Dec-16,,,258404974,71412670
한국내화(주),10040,Dec-17,,,270434847,80536940
한국내화(주),10040,Dec-18,,,239657974,67811470
한국내화(주),10040,Dec-19,,,223874327,70234539
한국단자공업(주),25540,Dec-11,458713598,244177044,409828171,223749699
한국단자공업(주),25540,Dec-12,482862235,238067791,439215116,213511685
한국단자공업(주),25540,Dec-13,566022781,270572034,496822183,236253549
한국단자공업(주),25540,Dec-14,604518782,281751920,555384319,239147965
한국단자공업(주),25540,Dec-15,661271369,320640360,605381377,261859983
한국단자공업(주),25540,Dec-16,714241350,427911925,671580655,362542908
한국단자공업(주),25540,Dec-17,744446391,415062554,716851120,362966057
한국단자공업(주),25540,Dec-18,746382909,418866909,721901349,343854295
한국단자공업(주),25540,Dec-19,772133925,399432421,748119899,310019186
한국맥널티(주),222980,Dec-15,,,27131081,22193228
한국맥널티(주),222980,Dec-16,32505046,20234432,32505046,20183581
한국맥널티(주),222980,Dec-17,32906558,17432393,32906558,17385397
한국맥널티(주),222980,Dec-18,33220129,15341727,32101989,13923419
한국맥널티(주),222980,Dec-19,42843624,22730555,34791773,20631013
한국석유공업(주),4090,Dec-11,389725652,108519248,197877165,64665225
한국석유공업(주),4090,Dec-12,369268390,90318899,192932875,54830743
한국석유공업(주),4090,Dec-13,398803860,108183192,218612339,63093020
한국석유공업(주),4090,Dec-14,379318454,108556096,202468168,64319846
한국석유공업(주),4090,Dec-15,388817022,115198371,183862863,63714250
한국석유공업(주),4090,Dec-16,402717351,123741516,188120670,65769680
한국석유공업(주),4090,Dec-17,424489452,137327359,196624312,62386986
한국석유공업(주),4090,Dec-18,481298175,152510069,234341728,75290853
한국석유공업(주),4090,Dec-19,485386597,141615905,247958108,80591266
한국선재(주),25550,Dec-11,,,239363291,127203096
한국선재(주),25550,Dec-12,204695215,95780084,202375133,91611290
한국선재(주),25550,Dec-13,169168008,87685918,164232755,82527310
한국선재(주),25550,Dec-14,155479605,86742130,147150691,78653755
한국선재(주),25550,Dec-15,142182083,73713119,132802191,66473776
한국선재(주),25550,Dec-16,153374570,72255571,142921919,63581053
한국선재(주),25550,Dec-17,166652792,84949209,151466095,78765476
한국선재(주),25550,Dec-18,192671344,94660241,168694586,76656624
한국선재(주),25550,Dec-19,185477689,92285021,149106313,65547619
한국수출포장공업(주),2200,Dec-11,248243781,76192548,246832655,75284770
한국수출포장공업(주),2200,Dec-12,260281725,67993879,258434925,66489521
한국수출포장공업(주),2200,Dec-13,236572511,65619770,234309970,63357643
한국수출포장공업(주),2200,Dec-14,231514075,61221380,229214008,58305919
한국수출포장공업(주),2200,Dec-15,230679365,69269621,228083237,66075173
한국수출포장공업(주),2200,Dec-16,228260407,69952512,225028932,66281032
한국수출포장공업(주),2200,Dec-17,244383794,74174476,241341645,71671770
한국수출포장공업(주),2200,Dec-18,280201271,86074007,276450973,82508825
한국수출포장공업(주),2200,Dec-19,271561779,96587845,267674406,92994326
한국쉘석유(주),2960,Dec-11,,,295622945,103575449
한국쉘석유(주),2960,Dec-12,,,278463040,101373061
한국쉘석유(주),2960,Dec-13,,,246758057,106446841
한국쉘석유(주),2960,Dec-14,,,238682289,98527578
한국쉘석유(주),2960,Dec-15,,,223816848,108910827
한국쉘석유(주),2960,Dec-16,,,210901755,105043501
한국쉘석유(주),2960,Dec-17,,,210536210,111860781
한국쉘석유(주),2960,Dec-18,,,219753603,119949157
한국쉘석유(주),2960,Dec-19,,,211845125,110606230
한국알콜산업(주),17890,Dec-11,202298450,114214697,198105182,106556447
한국알콜산업(주),17890,Dec-12,207349244,82577289,201870774,80205815
한국알콜산업(주),17890,Dec-13,194292212,102832422,189889105,85048753
한국알콜산업(주),17890,Dec-14,186290687,113756860,181800360,93948713
한국알콜산업(주),17890,Dec-15,190847845,104337235,186013845,80848638
한국알콜산업(주),17890,Dec-16,188568376,127164250,183824399,101835439
한국알콜산업(주),17890,Dec-17,212403478,102770285,207028807,99781079
한국알콜산업(주),17890,Dec-18,255981311,117715858,249918169,112892760
한국알콜산업(주),17890,Dec-19,291435153,134385579,240070314,112575904
한국앤컴퍼니(주),240,Dec-11,6488973253,3776632319,3955397485,2287454666
한국앤컴퍼니(주),240,Dec-12,,,39331049,522025304
한국앤컴퍼니(주),240,Dec-13,,,153514281,429558230
한국앤컴퍼니(주),240,Dec-14,,,229263916,455726687
한국앤컴퍼니(주),240,Dec-15,,,223646645,462803421
한국앤컴퍼니(주),240,Dec-16,690029633,735097408,90300328,513074620
한국앤컴퍼니(주),240,Dec-17,824846244,495375041,87426603,201226919
한국앤컴퍼니(주),240,Dec-18,847957281,590386119,74873650,212340695
한국앤컴퍼니(주),240,Dec-19,847609750,524366995,82651352,217280496
한국유나이티드제약(주),33270,Dec-11,145453053,87950091,145445762,88100872
한국유나이티드제약(주),33270,Dec-12,134829851,93183965,134816216,92921345
한국유나이티드제약(주),33270,Dec-13,136891130,92825198,136884560,92631525
한국유나이티드제약(주),33270,Dec-14,155189553,111427276,151485470,111406573
한국유나이티드제약(주),33270,Dec-15,,,162045985,112131902
한국유나이티드제약(주),33270,Dec-16,,,176905090,115385108
한국유나이티드제약(주),33270,Dec-17,,,197023264,127815618
한국유나이티드제약(주),33270,Dec-18,,,211935530,152454566
한국유나이티드제약(주),33270,Dec-19,,,221310875,164516968
한국유니온제약(주),80720,Dec-18,54662340,61361213,54662340,60907823
한국유니온제약(주),80720,Dec-19,51264403,52339604,51264403,51663559
한국전력공사(주),15760,Dec-11,43532302000,14125902000,43214858000,6501384000
한국전력공사(주),15760,Dec-12,49421513000,13933483000,49334873000,7204171000
한국전력공사(주),15760,Dec-13,54037795000,15269078000,53692406000,7773201000
한국전력공사(주),15760,Dec-14,57474883000,16819855000,57334440000,9898537000
한국전력공사(주),15760,Dec-15,58957722000,22025325000,58540389000,13948785000
한국전력공사(주),15760,Dec-16,60190384000,19708526000,60289581000,9953230000
한국전력공사(주),15760,Dec-17,59814862000,19141707000,59965739000,9344127000
한국전력공사(주),15760,Dec-18,60627610000,19745068000,60271500000,8916468000
한국전력공사(주),15760,Dec-19,59172890000,19483001000,58933180000,8741190000
한국전력기술(주),52690,Dec-11,,,663334830,542495338
한국전력기술(주),52690,Dec-12,,,785585937,637560492
한국전력기술(주),52690,Dec-13,,,755483851,478851129
한국전력기술(주),52690,Dec-14,,,841917293,355292164
한국전력기술(주),52690,Dec-15,,,657603285,320404814
한국전력기술(주),52690,Dec-16,,,506012235,255846357
한국전력기술(주),52690,Dec-17,,,490192814,257528889
한국전력기술(주),52690,Dec-18,,,433700598,281389537
한국전력기술(주),52690,Dec-19,,,448634709,257592435
한국전자금융(주),63570,Dec-11,129111230,57107365,117870363,52681367
한국전자금융(주),63570,Dec-12,140338073,62857943,124351520,55708582
한국전자금융(주),63570,Dec-13,137882895,66822583,136509617,65018860
한국전자금융(주),63570,Dec-14,140202046,81939817,139554553,80216124
한국전자금융(주),63570,Dec-15,152512435,102481396,142168323,81504598
한국전자금융(주),63570,Dec-16,215501525,138811795,138114376,114449658
한국전자금융(주),63570,Dec-17,241043736,249932832,153091197,132767276
한국전자금융(주),63570,Dec-18,294423482,237660647,208903837,204554949
한국전자금융(주),63570,Dec-19,282876178,220297476,223334469,197220429
한국전자인증(주),41460,Dec-11,,,18854130,25332250
한국전자인증(주),41460,Dec-12,21788251,30131904,21788171,27416371
한국전자인증(주),41460,Dec-13,23372237,32104228,23334374,28486980
한국전자인증(주),41460,Dec-14,24409197,33988318,24277881,28389346
한국전자인증(주),41460,Dec-15,25223248,37891446,25124271,33279755
한국전자인증(주),41460,Dec-16,26595766,42194869,26473889,35361089
한국전자인증(주),41460,Dec-17,26724833,42440158,26685497,38489612
한국전자인증(주),41460,Dec-18,26569095,46473931,26353041,42552548
한국전자인증(주),41460,Dec-19,28670274,52480625,28465774,49068591
한국정밀기계(주),101680,Dec-11,,,147208861,176761360
한국정밀기계(주),101680,Dec-12,,,100215290,163681449
한국정밀기계(주),101680,Dec-13,,,48066259,150262197
한국정밀기계(주),101680,Dec-14,,,59755789,136262143
한국정밀기계(주),101680,Dec-15,,,35571865,109441453
한국정밀기계(주),101680,Dec-16,,,23000968,95831436
한국정밀기계(주),101680,Dec-17,,,44688539,81034507
한국정밀기계(주),101680,Dec-18,,,42878767,68017363
한국정밀기계(주),101680,Dec-19,,,45269694,63194052
한국정보공학(주),39740,Dec-11,167883253,61171684,155500393,51885244
한국정보공학(주),39740,Dec-12,177043239,67839812,159873303,66618718
한국정보공학(주),39740,Dec-13,167137393,60479205,149528296,58944853
한국정보공학(주),39740,Dec-14,154762421,62209384,135694347,56758837
한국정보공학(주),39740,Dec-15,156702208,59538421,138073994,50626519
한국정보공학(주),39740,Dec-16,128523179,49273649,112055665,47019728
한국정보공학(주),39740,Dec-17,161555482,65879553,143411686,61878545
한국정보공학(주),39740,Dec-18,176139687,36468867,163806779,29509595
한국정보공학(주),39740,Dec-19,161734399,55701049,150497146,49548614
한국정보인증(주),53300,Dec-14,29531353,41136977,29394464,40894887
한국정보인증(주),53300,Dec-15,32405585,42761963,32405585,42427477
한국정보인증(주),53300,Dec-16,34922138,64747439,34922138,64350293
한국정보인증(주),53300,Dec-17,36125042,49845153,36125042,49596371
한국정보인증(주),53300,Dec-18,38912669,69693958,38912669,68426527
한국정보인증(주),53300,Dec-19,42606443,73242007,42589991,72639350
한국정보통신(주),25770,Dec-11,157579191,57725596,157119530,50668338
한국정보통신(주),25770,Dec-12,184380094,71070941,183472644,66567043
한국정보통신(주),25770,Dec-13,206750520,88472113,205725119,86450198
한국정보통신(주),25770,Dec-14,227078373,107278078,226055675,103483450
한국정보통신(주),25770,Dec-15,271599514,134646049,268799794,131118237
한국정보통신(주),25770,Dec-16,336422790,159269495,333129563,154116825
한국정보통신(주),25770,Dec-17,376594860,180571202,373961730,176650290
한국정보통신(주),25770,Dec-18,443528825,216186032,440800501,214871231
한국정보통신(주),25770,Dec-19,498756811,264830064,494677892,267753024
한국조선해양(주),9540,Dec-11,53711665784,23076370100,25019604058,11605944248
한국조선해양(주),9540,Dec-12,54973701392,25278627247,25055014302,13260608268
한국조선해양(주),9540,Dec-13,54188096316,29254183750,24282737183,14815737605
한국조선해양(주),9540,Dec-14,52582404205,29871608665,23463461064,14778729467
한국조선해양(주),9540,Dec-15,46317640151,27096467095,24472344053,13387654798
한국조선해양(주),9540,Dec-16,39320377292,25864818442,19541421822,12372120461
한국조선해양(주),9540,Dec-17,15468835510,17663719902,10105838945,8552688501
한국조선해양(주),9540,Dec-18,13119891213,12316692940,8066701721,8499955820
한국조선해양(주),9540,Dec-19,15182553166,12545988679,3356828769,1425352407
한국주강(주),25890,Dec-11,,,44414471,47140128
한국주강(주),25890,Dec-12,,,46845156,44598193
한국주강(주),25890,Dec-13,,,35097159,43927129
한국주강(주),25890,Dec-14,,,37779006,39408757
한국주강(주),25890,Dec-15,,,35572028,34783257
한국주강(주),25890,Dec-16,,,26502235,39239016
한국주강(주),25890,Dec-17,,,29920640,33987247
한국주강(주),25890,Dec-18,,,39136733,13551638
