회사명,거래소코드,회계년도,재고자산(IFRS연결),유동자산(IFRS연결),재고자산(IFRS개별),유동자산(IFRS개별)
유진기업(주),23410,Dec-12,6262206,627390266,4706359,608167022
유진기업(주),23410,Dec-13,6515477,522060056,5205352,488907903
유진기업(주),23410,Dec-14,6776898,369514135,5333131,284525744
유진기업(주),23410,Dec-15,5551713,445958923,4304805,334299994
유진기업(주),23410,Dec-16,5873980,408606854,5313907,309363775
유진기업(주),23410,Dec-17,7153071,473640673,6677733,365173204
유진기업(주),23410,Dec-18,9725072,467444051,8768268,371612094
유진기업(주),23410,Dec-19,8568573,411657733,7671413,316688414
율촌화학(주),8730,Dec-11,,,41429629,168534411
율촌화학(주),8730,Dec-12,,,40234738,177921636
율촌화학(주),8730,Dec-13,,,52536156,197513075
율촌화학(주),8730,Dec-14,,,62008090,239162281
율촌화학(주),8730,Dec-15,,,52676334,196804173
율촌화학(주),8730,Dec-16,,,46446447,205444927
율촌화학(주),8730,Dec-17,,,52974782,206667598
율촌화학(주),8730,Dec-18,55411127,207064558,52278843,200040469
율촌화학(주),8730,Dec-19,58269287,208445037,54167824,200072765
이건산업(주),8250,Dec-11,52897538,131611157,45550654,111001815
이건산업(주),8250,Dec-12,43995081,119171902,36554053,96810089
이건산업(주),8250,Dec-13,50017536,137128629,41221971,92989493
이건산업(주),8250,Dec-14,55825529,132304972,39486789,88443421
이건산업(주),8250,Dec-15,56336230,135695311,36373646,89089069
이건산업(주),8250,Dec-16,51033757,132861069,37412738,86983356
이건산업(주),8250,Dec-17,43603912,121105342,33191054,92448138
이건산업(주),8250,Dec-18,48366830,116580279,30870875,75101465
이건산업(주),8250,Dec-19,38098747,99821023,22347065,65798518
이구산업(주),25820,Dec-11,,,94738652,148916803
이구산업(주),25820,Dec-12,,,83626273,138114774
이구산업(주),25820,Dec-13,,,68022135,118225744
이구산업(주),25820,Dec-14,,,71991946,118941848
이구산업(주),25820,Dec-15,,,59469115,96906264
이구산업(주),25820,Dec-16,,,72485326,135200935
이구산업(주),25820,Dec-17,,,95353802,143055538
이구산업(주),25820,Dec-18,,,89790476,134601916
이구산업(주),25820,Dec-19,,,104316284,139156702
이노시스(주),56090,Dec-15,,,9344802,60821187
이노시스(주),56090,Dec-16,12271309,47020672,9112058,50968197
이노시스(주),56090,Dec-17,13061296,45630595,8308232,43663532
이노시스(주),56090,Dec-18,14323975,36637533,9812989,25994365
이노시스(주),56090,Dec-19,15069042,32842043,10082876,23957767
이니텍(주),53350,Dec-11,907105,70459576,131993,26092274
이니텍(주),53350,Dec-12,1417155,100487358,342000,32006111
이니텍(주),53350,Dec-13,1606232,114001136,107420,46490346
이니텍(주),53350,Dec-14,1603407,92306754,0,20111125
이니텍(주),53350,Dec-15,5944984,94061487,49800,27494385
이니텍(주),53350,Dec-16,11222996,113586877,4765878,35472158
이니텍(주),53350,Dec-17,3183718,134905704,434833,30893752
이니텍(주),53350,Dec-18,3342551,151727954,483782,31257812
이니텍(주),53350,Dec-19,2585159,191690550,144332,29985195
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-11,6377921,125429013,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-12,5424175,138464999,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-13,6741794,148745785,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-14,7351893,148537065,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-15,5825921,185265366,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-16,5055909,186926035,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-17,4735075,183932270,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-18,4460663,198818540,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-19,3195722,206598477,,
이엠코리아(주),95190,Dec-11,16735785,40664187,16701870,40093775
이엠코리아(주),95190,Dec-12,15833375,42084986,15765500,41690155
이엠코리아(주),95190,Dec-13,22253679,43847559,22805938,44008076
이엠코리아(주),95190,Dec-14,29521635,54337807,30799341,53964961
이엠코리아(주),95190,Dec-15,31885787,52113701,31656062,49509873
이엠코리아(주),95190,Dec-16,31391690,59060387,24183126,46025438
이엠코리아(주),95190,Dec-17,29219903,76137784,24166107,59585844
이엠코리아(주),95190,Dec-18,23803948,48590444,18194420,44585408
이엠코리아(주),95190,Dec-19,16998627,64772851,13881496,44603681
이연제약(주),102460,Dec-11,,,18460675,108411892
이연제약(주),102460,Dec-12,,,17499931,109838837
이연제약(주),102460,Dec-13,,,23032279,119958968
이연제약(주),102460,Dec-14,,,19393352,125324321
이연제약(주),102460,Dec-15,,,21898047,119829336
이연제약(주),102460,Dec-16,,,21002462,114841829
이연제약(주),102460,Dec-17,21688615,161692089,21688615,151813251
이연제약(주),102460,Dec-18,20798001,224421820,20798001,221666459
이연제약(주),102460,Dec-19,24006261,131584786,24006261,128846434
이원다이애그노믹스(주),245620,Dec-18,5013612,41706536,693653,21562522
이원다이애그노믹스(주),245620,Dec-19,3922195,46020515,768330,25069447
이원컴포텍(주),88290,Dec-11,1770146,13943290,1770146,13943290
이원컴포텍(주),88290,Dec-12,,,1632010,11039694
이원컴포텍(주),88290,Dec-13,3771823,13758997,1977043,12908738
이원컴포텍(주),88290,Dec-14,5320439,14811862,2044644,12237583
이원컴포텍(주),88290,Dec-15,6255389,16991310,2457747,15283144
이원컴포텍(주),88290,Dec-16,5095820,12356227,2467527,8778945
이원컴포텍(주),88290,Dec-17,5831789,14152775,3132924,10488447
이원컴포텍(주),88290,Dec-18,4992991,14230951,3204011,13045274
이원컴포텍(주),88290,Dec-19,3646474,18264003,2677990,19436262
이지케어텍(주),99750,Mar-19,0,42439589,0,42402179
이트론(주),96040,Dec-11,0,8474090,0,8130313
이트론(주),96040,Dec-12,0,8618806,0,7340751
이트론(주),96040,Dec-13,5042791,25367374,1995816,16402566
이트론(주),96040,Dec-14,,,2573820,26156773
이트론(주),96040,Dec-15,,,2986634,30140220
이트론(주),96040,Dec-16,,,2641922,47119811
이트론(주),96040,Dec-17,,,760945,47790465
이트론(주),96040,Dec-18,,,470953,15984161
이트론(주),96040,Dec-19,3370386,49795761,3370386,45795615
이화공영(주),1840,Dec-11,,,1043085,31310835
이화공영(주),1840,Dec-12,,,1049316,44640336
이화공영(주),1840,Dec-13,,,976108,40744346
이화공영(주),1840,Dec-14,,,694417,52668034
이화공영(주),1840,Dec-15,,,430462,44032790
이화공영(주),1840,Dec-16,,,139325,62680030
이화공영(주),1840,Dec-17,,,152599,62336472
이화공영(주),1840,Dec-18,,,198074,52843079
이화공영(주),1840,Dec-19,,,211748,62202365
이화산업(주),760,Mar-11,12396635,63690235,12301635,48537183
이화산업(주),760,Mar-12,12902042,60898472,12780620,45386069
이화산업(주),760,Mar-13,9321508,62368009,9208796,40984691
이화산업(주),760,Mar-14,12633635,50460249,12526973,40506022
이화산업(주),760,Mar-15,11630802,53539286,11448289,42768591
이화산업(주),760,Mar-16,10695926,51373363,10654741,41111189
이화산업(주),760,Dec-17,11438175,44882352,11438175,38226863
이화산업(주),760,Dec-18,11531797,45673579,11531797,39324347
이화산업(주),760,Dec-19,11623336,42669444,11623336,35254624
이화전기공업(주),24810,Dec-11,28424621,79413121,13850020,38445594
이화전기공업(주),24810,Dec-12,13353626,57809086,12292895,34599174
이화전기공업(주),24810,Dec-13,13316302,40729807,12167328,29812205
이화전기공업(주),24810,Dec-14,10882122,35711422,10882122,39921694
이화전기공업(주),24810,Dec-15,,,13215137,29382093
이화전기공업(주),24810,Dec-16,,,12643074,34440560
이화전기공업(주),24810,Dec-17,,,13556839,74165809
이화전기공업(주),24810,Dec-18,,,17929990,130036148
이화전기공업(주),24810,Dec-19,,,15279835,111963783
인베니아(주),79950,Dec-11,,,2263273,72370299
인베니아(주),79950,Dec-12,1463932,42323019,1413764,41961225
인베니아(주),79950,Dec-13,2057447,81882913,1763752,81054290
인베니아(주),79950,Dec-14,814136,65725885,793004,63400626
인베니아(주),79950,Dec-15,1488244,60624520,1464787,60259734
인베니아(주),79950,Dec-16,2312035,85366154,2289264,84833044
인베니아(주),79950,Dec-17,2442788,107008140,2421280,106773272
인베니아(주),79950,Dec-18,41848194,118587511,40315129,116379907
인베니아(주),79950,Dec-19,53145520,145536299,53123738,138905574
인선이엔티(주),60150,Dec-11,2143460,43761315,332483,31600147
인선이엔티(주),60150,Dec-12,1525774,34502276,281299,37114755
인선이엔티(주),60150,Dec-13,1547896,38483909,291515,43032443
인선이엔티(주),60150,Dec-14,6543148,39996867,466806,36811037
인선이엔티(주),60150,Dec-15,12714094,47089447,712849,29990887
인선이엔티(주),60150,Dec-16,15958428,55892017,319655,34594661
인선이엔티(주),60150,Dec-17,13231722,54148068,328561,31604610
인선이엔티(주),60150,Dec-18,11722277,69081355,345848,44368116
인선이엔티(주),60150,Dec-19,10544226,78604506,225700,55522812
인지컨트롤스(주),23800,Dec-11,57657645,354728894,13872916,78686154
인지컨트롤스(주),23800,Dec-12,34640382,144148393,15831663,85884928
인지컨트롤스(주),23800,Dec-13,34767267,159717171,15890283,89925359
인지컨트롤스(주),23800,Dec-14,41792392,186228939,14488375,101830256
인지컨트롤스(주),23800,Dec-15,43727704,201002972,14404475,113250508
인지컨트롤스(주),23800,Dec-16,46205241,213094786,13807357,110534259
인지컨트롤스(주),23800,Dec-17,42555497,187477278,16918897,114185761
인지컨트롤스(주),23800,Dec-18,45692910,175859107,16673353,115353942
인지컨트롤스(주),23800,Dec-19,39547126,188436405,14149797,115493512
인천도시가스(주),34590,Dec-11,,,148250,158875113
인천도시가스(주),34590,Dec-12,,,369469,189991067
인천도시가스(주),34590,Dec-13,,,234084,174473969
인천도시가스(주),34590,Dec-14,,,290649,213365133
인천도시가스(주),34590,Dec-15,,,310789,163302365
인천도시가스(주),34590,Dec-16,,,293125,187271299
인천도시가스(주),34590,Dec-17,,,317647,212789277
인천도시가스(주),34590,Dec-18,316934,170885914,316934,170458569
인천도시가스(주),34590,Dec-19,482864,170462219,482281,169577788
인크로스(주),216050,Dec-16,0,83383755,0,83288521
인크로스(주),216050,Dec-17,0,115296389,0,109507191
인크로스(주),216050,Dec-18,0,111020949,0,107516541
인크로스(주),216050,Dec-19,0,133740880,0,128423287
인탑스(주),49070,Dec-11,12779210,223830389,5212670,151470245
인탑스(주),49070,Dec-12,32300743,277393668,13741633,195175344
인탑스(주),49070,Dec-13,39891573,239246662,14953866,134381883
인탑스(주),49070,Dec-14,32389062,255296157,14549847,149079505
인탑스(주),49070,Dec-15,9134174,248716261,2282050,143666875
인탑스(주),49070,Dec-16,17313055,270345674,3930631,137760000
인탑스(주),49070,Dec-17,18673333,275861561,6789124,152891026
인탑스(주),49070,Dec-18,23712402,330884706,7024283,151144477
인탑스(주),49070,Dec-19,25707582,390487697,11172034,173643920
인터지스(주),129260,Dec-11,1781960,121736848,1781960,112456598
인터지스(주),129260,Dec-12,6537661,136757196,6537661,127322713
인터지스(주),129260,Dec-13,6151038,153389967,6093907,147783765
인터지스(주),129260,Dec-14,17869420,187022917,17861361,179297850
인터지스(주),129260,Dec-15,4277506,190930594,4171125,186315265
인터지스(주),129260,Dec-16,2462827,176375767,2342680,172556765
인터지스(주),129260,Dec-17,1779997,172633003,1478423,162346341
인터지스(주),129260,Dec-18,3926320,179145335,3446063,164842512
인터지스(주),129260,Dec-19,3546352,154921170,3321667,137446743
인포뱅크(주),39290,Dec-11,,,0,32600319
인포뱅크(주),39290,Dec-12,,,0,31312150
인포뱅크(주),39290,Dec-13,61504,34307413,30667,30314855
인포뱅크(주),39290,Dec-14,36932,31117478,0,25567512
인포뱅크(주),39290,Dec-15,4282,29479102,0,24471017
인포뱅크(주),39290,Dec-16,2407,34308666,0,28413048
인포뱅크(주),39290,Dec-17,1615,32858868,0,25476037
인포뱅크(주),39290,Dec-18,0,32830902,0,25313639
인포뱅크(주),39290,Dec-19,0,30711828,0,23575266
인화정공(주),101930,Dec-11,13323627,51125990,12419147,44233599
인화정공(주),101930,Dec-12,12831864,71723065,10793250,55790297
인화정공(주),101930,Dec-13,12821427,86738108,9633466,55415429
인화정공(주),101930,Dec-14,45325903,129240424,10517098,56832363
인화정공(주),101930,Dec-15,30344147,114092303,7974026,56053672
인화정공(주),101930,Dec-16,35107257,114724720,9531039,54695874
인화정공(주),101930,Dec-17,32725114,139413469,6517197,70393510
인화정공(주),101930,Dec-18,38835882,106839646,9804084,37867008
인화정공(주),101930,Dec-19,36436783,96512595,9052899,31576046
일동제약(주),249420,Dec-16,61201631,218700114,61201631,217838688
일동제약(주),249420,Dec-17,59983472,205024764,59983472,203322607
일동제약(주),249420,Dec-18,53200023,210455515,53200023,208624765
일동제약(주),249420,Dec-19,69744233,233367305,69744233,231059684
일동홀딩스(주),230,Dec-11,48009889,237029569,45312841,211584574
일동홀딩스(주),230,Dec-12,55983873,229780935,53719274,210338199
일동홀딩스(주),230,Dec-13,59722186,276352236,56912668,258518202
일동홀딩스(주),230,Dec-14,77728196,244800246,74820947,227213890
일동홀딩스(주),230,Dec-15,76149385,301273836,73856472,283330778
일동홀딩스(주),230,Dec-16,4933798,79510403,0,48351799
일동홀딩스(주),230,Dec-17,5374367,58316551,0,30742370
일동홀딩스(주),230,Dec-18,5516873,54890858,0,31339140
일동홀딩스(주),230,Dec-19,78029316,263282499,0,7061437
일성건설(주),13360,Dec-11,49290408,182373269,47474332,181749091
일성건설(주),13360,Dec-12,54864567,184900203,44798108,184667823
일성건설(주),13360,Dec-13,42682235,185367002,27077040,182005201
일성건설(주),13360,Dec-14,61359189,159181241,46609140,156396314
일성건설(주),13360,Dec-15,40215184,160804990,30759982,163698938
일성건설(주),13360,Dec-16,32253392,174723577,21091424,176536408
일성건설(주),13360,Dec-17,23260078,207241786,17327159,208474303
일성건설(주),13360,Dec-18,19405653,212143231,14118642,213654564
일성건설(주),13360,Dec-19,15576680,238227543,13141888,240420091
일성신약(주),3120,Dec-11,,,21376283,44805929
일성신약(주),3120,Dec-12,,,17870028,50694337
일성신약(주),3120,Dec-13,,,20130113,138367136
일성신약(주),3120,Dec-14,,,17688842,142839153
일성신약(주),3120,Dec-15,,,17856890,301604064
일성신약(주),3120,Dec-16,,,20109534,270170748
일성신약(주),3120,Dec-17,,,23022722,278810035
일성신약(주),3120,Dec-18,,,15386048,279421732
일성신약(주),3120,Dec-19,,,14147009,272440820
일신방직(주),3200,Dec-11,109066580,290491269,90692482,185083375
일신방직(주),3200,Dec-12,77980458,264876353,57270116,152590957
일신방직(주),3200,Dec-13,81187915,307951879,59149383,176829034
일신방직(주),3200,Dec-14,87142585,325863299,61974809,172296339
일신방직(주),3200,Dec-15,100291238,341592824,64294741,173901725
일신방직(주),3200,Dec-16,100221749,359937982,68091262,179600563
일신방직(주),3200,Dec-17,87650070,354556978,60315407,168607461
일신방직(주),3200,Dec-18,121009732,358281815,80025484,175362418
일신방직(주),3200,Dec-19,120554359,383837272,76654114,161000055
일양약품(주),7570,Mar-11,,,23590534,109463219
일양약품(주),7570,Mar-12,,,27931597,126691753
일양약품(주),7570,Mar-13,,,27312402,127239386
일양약품(주),7570,Mar-14,,,29764479,129806972
일양약품(주),7570,Mar-15,47223200,158517973,38448799,132907506
일양약품(주),7570,Dec-16,48408612,147671966,39260876,114200164
일양약품(주),7570,Dec-17,51817309,166135283,42196318,130074703
일양약품(주),7570,Dec-18,49542367,161380657,38501278,110810521
일양약품(주),7570,Dec-19,53450353,171407305,40770062,108741186
일정실업(주),8500,Dec-11,9836891,33607361,5715461,22372747
일정실업(주),8500,Dec-12,11747717,40504881,7965180,27112086
일정실업(주),8500,Dec-13,10094508,37440933,6289115,23117072
일정실업(주),8500,Dec-14,8400911,33123114,4422312,18245111
일정실업(주),8500,Dec-15,9810168,36758004,5552839,22414456
일정실업(주),8500,Dec-16,11045215,38795019,7387524,24160501
일정실업(주),8500,Dec-17,11618311,39115649,8742052,27500136
일정실업(주),8500,Dec-18,14071158,40664429,11479024,31011578
일정실업(주),8500,Dec-19,11418165,31532799,9172220,26938086
일진다이아몬드(주),81000,Dec-11,33101469,68807809,29608422,62490433
일진다이아몬드(주),81000,Dec-12,32438944,66076780,25613151,53331245
일진다이아몬드(주),81000,Dec-13,32585541,69495434,25789717,57935985
일진다이아몬드(주),81000,Dec-14,34632704,75130092,25975838,58997004
일진다이아몬드(주),81000,Dec-15,42204948,80001444,30527835,63344892
일진다이아몬드(주),81000,Dec-16,37837274,85421885,26183581,67800465
일진다이아몬드(주),81000,Dec-17,36996699,89661635,24921390,70857514
일진다이아몬드(주),81000,Dec-18,34759017,96619576,24199588,74835504
일진다이아몬드(주),81000,Dec-19,33047700,175265994,18484867,113531020
일진디스플레이(주),20760,Dec-11,,,27885263,95671269
일진디스플레이(주),20760,Dec-12,,,24854385,158426282
일진디스플레이(주),20760,Dec-13,,,30323960,83744865
일진디스플레이(주),20760,Dec-14,,,26422907,77557614
일진디스플레이(주),20760,Dec-15,,,20551867,62918879
일진디스플레이(주),20760,Dec-16,,,9972889,49572342
일진디스플레이(주),20760,Dec-17,,,8554294,67788900
일진디스플레이(주),20760,Dec-18,,,8998874,64012868
일진디스플레이(주),20760,Dec-19,4314898,30599636,4218241,29881723
일진머티리얼즈(주),20150,Dec-11,85221396,130245423,85031568,124578189
일진머티리얼즈(주),20150,Dec-12,79487482,156293333,72794591,129025182
일진머티리얼즈(주),20150,Dec-13,82475733,176154324,66646219,110210995
일진머티리얼즈(주),20150,Dec-14,88134364,219936718,72233484,134696799
일진머티리얼즈(주),20150,Dec-15,70540799,199215948,55533927,123497210
일진머티리얼즈(주),20150,Dec-16,51501953,147803910,48137258,108367231
일진머티리얼즈(주),20150,Dec-17,58531598,394514637,49588848,329668548
일진머티리얼즈(주),20150,Dec-18,51158242,357483184,41469948,366090789
일진머티리얼즈(주),20150,Dec-19,83940516,592714091,47312655,250799326
일진전기(주),103590,Dec-11,72512603,284631771,72512603,284379395
일진전기(주),103590,Dec-12,98929334,313284178,97648355,313082221
일진전기(주),103590,Dec-13,74170667,287455665,72422900,286803667
일진전기(주),103590,Dec-14,87895251,270819669,75632787,262960065
일진전기(주),103590,Dec-15,76395864,225993622,69420630,219801893
일진전기(주),103590,Dec-16,75725272,253630145,72082272,247710581
일진전기(주),103590,Dec-17,81034336,278689502,76300420,272704999
일진전기(주),103590,Dec-18,82881119,295303716,75635045,288024931
일진전기(주),103590,Dec-19,70497174,304053029,68545009,298597328
일진홀딩스(주),15860,Dec-11,108931304,380313103,0,3547160
일진홀딩스(주),15860,Dec-12,133848199,405635048,0,5151211
일진홀딩스(주),15860,Dec-13,116519483,385616165,0,6471162
일진홀딩스(주),15860,Dec-14,137528149,396485893,0,12861314
일진홀딩스(주),15860,Dec-15,134721888,365754416,0,9190711
일진홀딩스(주),15860,Dec-16,127432433,408742371,0,5025955
일진홀딩스(주),15860,Dec-17,129875269,422672536,0,4172543
일진홀딩스(주),15860,Dec-18,127229508,459807899,0,26407675
일진홀딩스(주),15860,Dec-19,110750687,530335698,0,14059757
잉글우드랩(주),950140,Dec-16,20802643,65173812,0,49703181
잉글우드랩(주),950140,Dec-17,20360843,46463978,19089145,41985219
잉글우드랩(주),950140,Dec-18,32014094,59275700,30767350,54035156
잉글우드랩(주),950140,Dec-19,29603554,70525502,27845342,53966472
자이글(주),234920,Dec-16,,,3599916,35322210
자이글(주),234920,Dec-17,2669397,26028961,2669397,25792381
자이글(주),234920,Dec-18,4620592,33851989,4620592,33688976
자이글(주),234920,Dec-19,,,5292186,19042910
자이에스앤디(주),317400,Dec-19,,,724245,177191685
자화전자(주),33240,Dec-11,35508416,154199881,16771513,122729874
자화전자(주),33240,Dec-12,24763440,199276558,12022049,153727753
자화전자(주),33240,Dec-13,31570624,235967120,22465720,190843622
자화전자(주),33240,Dec-14,17623975,226950955,8769930,183278591
자화전자(주),33240,Dec-15,19931697,232425866,7949091,183996630
자화전자(주),33240,Dec-16,19868884,238347311,7085672,199810990
자화전자(주),33240,Dec-17,24865676,285668399,13460991,258250083
자화전자(주),33240,Dec-18,28172002,196162218,15457520,167947504
자화전자(주),33240,Dec-19,31554255,179625364,16819456,164198987
재영솔루텍(주),49630,Dec-11,15101959,60540020,9734975,53917132
재영솔루텍(주),49630,Dec-12,14007732,47293736,9895271,39810798
재영솔루텍(주),49630,Dec-13,16675606,57084506,13638061,54370644
재영솔루텍(주),49630,Dec-14,23489399,71319102,15267876,64343497
재영솔루텍(주),49630,Dec-15,16914843,63199468,11475071,57956829
재영솔루텍(주),49630,Dec-16,23032393,65191636,16871899,62608461
재영솔루텍(주),49630,Dec-17,20749101,51160376,16096428,54221554
재영솔루텍(주),49630,Dec-18,13431264,65916501,11510436,65694873
재영솔루텍(주),49630,Dec-19,8060208,66683857,7258508,67289911
전방(주),950,Dec-11,75657256,129591986,67506510,116225071
전방(주),950,Dec-12,67818685,109988401,60476657,97315361
전방(주),950,Dec-13,69293086,112274187,62058285,101513050
전방(주),950,Dec-14,60343765,104865195,54673707,93181359
전방(주),950,Dec-15,56912353,89561536,49635608,78135605
전방(주),950,Dec-16,47375274,78374961,41447527,68608775
전방(주),950,Dec-17,36567962,63250626,36452596,62816512
전방(주),950,Dec-18,44634302,63996336,44574257,63785446
전방(주),950,Dec-19,26245628,40731933,26170459,40683685
전진바이오팜(주),110020,Dec-18,,,641582,6117769
전진바이오팜(주),110020,Dec-19,,,332034,4532629
제너셈(주),217190,Dec-15,,,4866680,27440328
제너셈(주),217190,Dec-16,,,6753974,22787574
제너셈(주),217190,Dec-17,,,5233746,17426606
제너셈(주),217190,Dec-18,,,7979423,16349692
제너셈(주),217190,Dec-19,,,7437055,18213940
제룡산업(주),147830,Dec-12,,,4773713,14391116
제룡산업(주),147830,Dec-13,,,6222701,21553286
제룡산업(주),147830,Dec-14,,,2633241,22621772
제룡산업(주),147830,Dec-15,,,2894810,27537862
제룡산업(주),147830,Dec-16,,,2430539,33413193
제룡산업(주),147830,Dec-17,,,2754651,42043199
제룡산업(주),147830,Dec-18,,,3160861,42267157
제룡산업(주),147830,Dec-19,,,2218743,52685252
제룡전기(주),33100,Dec-11,,,8568915,21207859
제룡전기(주),33100,Dec-12,,,8020807,21766496
제룡전기(주),33100,Dec-13,,,7225236,25846451
제룡전기(주),33100,Dec-14,,,10350766,39808479
제룡전기(주),33100,Dec-15,,,9909800,34311470
제룡전기(주),33100,Dec-16,,,9386400,29626332
제룡전기(주),33100,Dec-17,,,4306839,27281361
제룡전기(주),33100,Dec-18,,,4762088,31095884
제룡전기(주),33100,Dec-19,,,4703808,38524051
제이더블유생명과학(주),234080,Dec-16,13825755,47252547,12688198,46401724
제이더블유생명과학(주),234080,Dec-17,12150893,54960134,10616103,51698238
제이더블유생명과학(주),234080,Dec-18,14670413,57926150,12225158,53407639
제이더블유생명과학(주),234080,Dec-19,15776703,59855690,14146317,56093831
제이더블유신약(주),67290,Dec-11,10153139,31630076,10153139,33730144
제이더블유신약(주),67290,Dec-12,15861647,40917713,15701957,42609835
제이더블유신약(주),67290,Dec-13,11158147,52622172,10951081,51357427
제이더블유신약(주),67290,Dec-14,7702601,49467740,7526066,48172176
제이더블유신약(주),67290,Dec-15,6945986,51021428,6783970,54652572
제이더블유신약(주),67290,Dec-16,10987933,70221435,10689800,63914685
제이더블유신약(주),67290,Dec-17,11080907,55141034,10822465,44946824
제이더블유신약(주),67290,Dec-18,12757118,44702156,11645141,37089381
제이더블유신약(주),67290,Dec-19,12957797,73481999,11268931,68275291
제이더블유중외제약(주),1060,Dec-11,85916567,402830112,85916567,402824363
제이더블유중외제약(주),1060,Dec-12,70137870,331899775,70137870,331748192
제이더블유중외제약(주),1060,Dec-13,75113135,324094728,75113135,324084294
제이더블유중외제약(주),1060,Dec-14,71346382,348376608,71346382,348078370
제이더블유중외제약(주),1060,Dec-15,82436725,376174401,82436725,375500968
제이더블유중외제약(주),1060,Dec-16,97585485,422640946,97585485,421612706
제이더블유중외제약(주),1060,Dec-17,106626801,411366934,106626801,410292589
제이더블유중외제약(주),1060,Dec-18,101367134,373910080,101367134,372635988
제이더블유중외제약(주),1060,Dec-19,90442489,335057455,90356378,327581640
제이더블유홀딩스(주),96760,Dec-11,111479389,495130457,0,41736572
제이더블유홀딩스(주),96760,Dec-12,106512002,463493124,0,19827714
제이더블유홀딩스(주),96760,Dec-13,108171366,509672605,5847897,40440763
제이더블유홀딩스(주),96760,Dec-14,95517472,543605157,1979858,42312465
제이더블유홀딩스(주),96760,Dec-15,110195243,572264183,3626563,49277713
제이더블유홀딩스(주),96760,Dec-16,133282964,694619834,0,38641198
제이더블유홀딩스(주),96760,Dec-17,160706554,659153431,0,38470877
제이더블유홀딩스(주),96760,Dec-18,168748000,643472441,0,72190732
제이더블유홀딩스(주),96760,Dec-19,166596393,590052450,0,46496466
제이스코홀딩스(주),23440,Dec-11,,,1711886,20505569
제이스코홀딩스(주),23440,Dec-12,,,13575455,26070632
제이스코홀딩스(주),23440,Dec-13,,,11366688,26548329
제이스코홀딩스(주),23440,Dec-14,,,15890193,26015431
제이스코홀딩스(주),23440,Dec-15,,,10243322,24939745
제이스코홀딩스(주),23440,Dec-16,,,2893724,16350725
제이스코홀딩스(주),23440,Dec-17,,,10047004,15590410
제이스코홀딩스(주),23440,Dec-18,,,9475679,16275771
제이스코홀딩스(주),23440,Dec-19,,,9546676,14022355
제이씨케미칼(주),137950,Dec-11,,,8252893,42283306
제이씨케미칼(주),137950,Dec-12,11112765,19580972,11067109,18923974
제이씨케미칼(주),137950,Dec-13,6233439,27070992,6090120,25600353
제이씨케미칼(주),137950,Dec-14,7444602,40899737,7251521,36915109
제이씨케미칼(주),137950,Dec-15,12393557,45289118,12300220,34879135
제이씨케미칼(주),137950,Dec-16,16098251,38056385,14331508,32587863
제이씨케미칼(주),137950,Dec-17,15078255,42434441,12859645,36070551
제이씨케미칼(주),137950,Dec-18,16084788,48524330,15085149,45887350
제이씨케미칼(주),137950,Dec-19,28807688,65852925,27952137,60307352
제이씨현시스템(주),33320,Dec-11,14297819,47570698,13853798,39117442
제이씨현시스템(주),33320,Dec-12,14379734,50849462,13966989,42240767
제이씨현시스템(주),33320,Dec-13,13070572,56363936,11226507,46163123
제이씨현시스템(주),33320,Dec-14,14855722,57675888,12034411,46149419
제이씨현시스템(주),33320,Dec-15,17534512,65147044,14339660,54532200
제이씨현시스템(주),33320,Dec-16,17216905,76053046,13837733,60764005
제이씨현시스템(주),33320,Dec-17,16784823,88411167,13106508,68372180
제이씨현시스템(주),33320,Dec-18,27324605,108232926,23307043,86642459
제이씨현시스템(주),33320,Dec-19,26295063,105353005,21034684,80940729
제이엔케이히터(주),126880,Dec-11,5537930,86969434,5138588,82209097
제이엔케이히터(주),126880,Dec-12,14422462,98524365,14254880,83941439
제이엔케이히터(주),126880,Dec-13,16287956,86048018,16245325,68067412
제이엔케이히터(주),126880,Dec-14,5424710,104914490,5326683,81076759
제이엔케이히터(주),126880,Dec-15,3996242,95447429,3896364,71943558
제이엔케이히터(주),126880,Dec-16,654511,114279348,567637,88931602
제이엔케이히터(주),126880,Dec-17,84871,81328675,84871,77571316
제이엔케이히터(주),126880,Dec-18,58462545,133518265,58462545,128437573
제이엔케이히터(주),126880,Dec-19,1680637,102598927,1680637,92726285
제이엠아이(주),33050,Dec-11,20315230,133179323,1616302,61160945
제이엠아이(주),33050,Dec-12,14339923,76426183,749196,47276937
제이엠아이(주),33050,Dec-13,17675689,90483868,574721,17166824
제이엠아이(주),33050,Dec-14,12487135,76484889,463058,19369434
제이엠아이(주),33050,Dec-15,11283138,67677403,1293623,19159902
제이엠아이(주),33050,Dec-16,9939236,69049186,672086,20597112
제이엠아이(주),33050,Dec-17,15159008,70102799,644791,20327342
