회사명,거래소코드,회계년도,재고자산(IFRS연결),유동자산(IFRS연결),유동부채(IFRS연결),재고자산(IFRS개별),유동자산(IFRS개별),유동부채(IFRS개별)
에스케이하이닉스(주),660,Dec-13,1178300000,6653124000,3078239000,920590000,5798909000,0
에스케이하이닉스(주),660,Dec-14,1497563000,10363514000,5765304000,1217282000,8641074000,0
에스케이하이닉스(주),660,Dec-15,1923376000,9760030000,4840698000,1407614000,8421984000,0
에스케이하이닉스(주),660,Dec-16,2026198000,9838982000,4160849000,1698723000,7933301000,0
에스케이하이닉스(주),660,Dec-17,2640439000,17310444000,8116133000,2224740000,15338930000,0
에스케이하이닉스(주),660,Dec-18,4422733000,19894146000,13031852000,3721521000,15897819000,0
에스케이하이닉스(주),660,Dec-19,5295835000,14457602000,7874033000,4354732000,11725531000,0
에스텍(주),69510,Dec-11,26733946,104792421,46728370,5718981,66536127,0
에스텍(주),69510,Dec-12,23359967,105213274,43445953,5534890,70088116,0
에스텍(주),69510,Dec-13,25089611,116786773,51465765,5937744,72407001,0
에스텍(주),69510,Dec-14,33117653,136972281,66197383,7283563,84998843,0
에스텍(주),69510,Dec-15,36001351,139610624,61913666,6947088,73879416,0
에스텍(주),69510,Dec-16,33246149,150537793,64506482,7130731,82561063,0
에스텍(주),69510,Dec-17,32720060,143606359,56235965,5733371,80125021,0
에스텍(주),69510,Dec-18,36022632,156098768,52421121,6470749,93560792,0
에스텍(주),69510,Dec-19,39582020,169228833,54255969,6934056,99297254,0
에스트래픽(주),234300,Dec-17,386064,53460614,32269675,386064,47380383,0
에스트래픽(주),234300,Dec-18,266541,41669889,37650446,261525,39657222,0
에스트래픽(주),234300,Dec-19,3118918,60778291,62157181,2642304,58512785,0
에스티팜(주),237690,Dec-16,91371223,224875179,51473395,91371223,223828475,0
에스티팜(주),237690,Dec-17,57974615,225205294,28637976,57974615,223726727,0
에스티팜(주),237690,Dec-18,40659270,167298559,9954316,40659270,165129083,0
에스티팜(주),237690,Dec-19,40925358,144152390,16227316,40672855,133880674,0
에스퓨얼셀(주),288620,Dec-18,,,,6207282,54524502,0
에스퓨얼셀(주),288620,Dec-19,,,,13556056,60018494,0
에쓰-오일(주),10950,Dec-11,4617119000,8824353000,7235988000,4617119000,8823100000,0
에쓰-오일(주),10950,Dec-12,4385878000,8581519000,6275121000,4385878000,8580342000,0
에쓰-오일(주),10950,Dec-13,4237915000,7912505000,5884823000,4237915000,7911340000,0
에쓰-오일(주),10950,Dec-14,2415448000,5707508000,3955145000,2415448000,5706292000,0
에쓰-오일(주),10950,Dec-15,1598710000,5689780000,3222157000,1598710000,5688480000,0
에쓰-오일(주),10950,Dec-16,2423440000,7974398000,4832781000,2423440000,7973051000,0
에쓰-오일(주),10950,Dec-17,2790742000,6774846000,4544416000,2790742000,6769402000,0
에쓰-오일(주),10950,Dec-18,3139082000,5854506000,5789047000,3139082000,5850562000,0
에쓰-오일(주),10950,Dec-19,3196033000,5628862000,5748660000,3196033000,5623541000,0
에쓰씨엔지니어링(주),23960,Dec-11,21124949,205948847,246262262,547957,42113977,0
에쓰씨엔지니어링(주),23960,Dec-12,15444614,189999705,218255347,1535106,16872725,0
에쓰씨엔지니어링(주),23960,Dec-13,14481022,137933854,166185923,1179758,20791142,0
에쓰씨엔지니어링(주),23960,Dec-14,13316621,151086565,242136220,1516328,19452776,0
에쓰씨엔지니어링(주),23960,Dec-15,15531536,228923058,263053474,1340724,53010166,0
에쓰씨엔지니어링(주),23960,Dec-16,10243555,140947256,192015081,840096,24792413,0
에쓰씨엔지니어링(주),23960,Dec-17,10502124,116273471,169457582,745420,24452059,0
에쓰씨엔지니어링(주),23960,Dec-18,24925118,145284353,177375175,371906,33931374,0
에쓰씨엔지니어링(주),23960,Dec-19,10307483,156392087,146131910,323188,15790631,0
에어부산(주),298690,Dec-18,,,,3999225,105633987,0
에어부산(주),298690,Dec-19,,,,6111458,112510125,0
에이비엘바이오(주),298380,Dec-18,,,,0,161091085,0
에이비엘바이오(주),298380,Dec-19,,,,0,134656977,0
에이에프더블류(주),312610,Dec-19,,,,1037879,54141405,0
에이치디씨(주),12630,Dec-11,2228883826,5002486395,2614177549,2045514083,4497366703,0
에이치디씨(주),12630,Dec-12,2222885278,4746428005,2550811764,2019309505,4138141452,0
에이치디씨(주),12630,Dec-13,1981655182,4461145879,2736961288,1701425716,3793066185,0
에이치디씨(주),12630,Dec-14,1458677620,3981410898,2567941616,1269418553,3418643912,0
에이치디씨(주),12630,Dec-15,997730578,3409424275,2019510061,808627844,2790497069,0
에이치디씨(주),12630,Dec-16,767972258,3645213672,2263964208,615490126,3094732721,0
에이치디씨(주),12630,Dec-17,574267783,4186158929,2414785355,430193818,3586700917,0
에이치디씨(주),12630,Dec-18,268105633,967155060,688185445,0,165785820,0
에이치디씨(주),12630,Dec-19,238083686,1072404021,934362389,0,227667317,0
에이치디씨랩스(주),39570,Dec-15,0,124784500,52784428,0,124247650,0
에이치디씨랩스(주),39570,Dec-16,0,138976625,57970438,0,138394150,0
에이치디씨랩스(주),39570,Dec-17,0,161750147,72052154,0,161230218,0
에이치디씨랩스(주),39570,Dec-18,0,151668117,71831746,0,151206611,0
에이치디씨랩스(주),39570,Dec-19,9892056,142147975,67625792,9892056,141733317,0
에이치디씨현대산업개발(주),294870,Dec-18,775160829,3839524961,2444816866,774928221,3832027287,0
에이치디씨현대산업개발(주),294870,Dec-19,502195114,3235333824,1726495743,502060904,3223728496,0
에이치디씨현대이피(주),89470,Dec-11,94823169,302526881,247337895,71106753,232805787,0
에이치디씨현대이피(주),89470,Dec-12,90896276,307629813,261907002,67446876,241759670,0
에이치디씨현대이피(주),89470,Dec-13,114113628,365839221,309657880,88929617,295497637,0
에이치디씨현대이피(주),89470,Dec-14,101573806,365843925,364304750,77132976,288562821,0
에이치디씨현대이피(주),89470,Dec-15,88626477,356051256,288053714,67173530,261183089,0
에이치디씨현대이피(주),89470,Dec-16,94818364,365387171,269732917,73901147,261764602,0
에이치디씨현대이피(주),89470,Dec-17,123269206,389973778,292904893,99990492,290609591,0
에이치디씨현대이피(주),89470,Dec-18,139901018,381127761,261197053,116780482,289757186,0
에이치디씨현대이피(주),89470,Dec-19,88778799,358583317,217135089,74694038,266278240,0
에이치에스디엔진(주),82740,Dec-11,247442035,993824779,1216980979,247231575,982127631,0
에이치에스디엔진(주),82740,Dec-12,205075590,641107650,717758283,205200841,633297122,0
에이치에스디엔진(주),82740,Dec-13,178073680,489182921,538142917,176548148,486070489,0
에이치에스디엔진(주),82740,Dec-14,198526847,437417145,529674787,197396445,432289553,0
에이치에스디엔진(주),82740,Dec-15,198981404,444332008,530319316,198874020,441992787,0
에이치에스디엔진(주),82740,Dec-16,203788761,429877936,672775012,202825078,429715453,0
에이치에스디엔진(주),82740,Dec-17,170562947,318257476,526315397,170421035,315523665,0
에이치에스디엔진(주),82740,Dec-18,152154073,281842030,490257811,152749415,287974888,0
에이치에스디엔진(주),82740,Dec-19,230728305,380184333,620724987,230929162,379068537,0
에이치엘비(주),28300,Dec-11,6943070,27848873,29254510,35447,9326731,0
에이치엘비(주),28300,Dec-12,4214389,16906341,18644404,82885,7171181,0
에이치엘비(주),28300,Dec-13,4540528,18898199,18179305,4540528,16999429,0
에이치엘비(주),28300,Dec-14,7673624,34502318,22346628,7673624,32847407,285000
에이치엘비(주),28300,Dec-15,5305831,29901635,24441072,5305831,20423772,0
에이치엘비(주),28300,Dec-16,3854580,27111793,15423828,3854580,15912302,0
에이치엘비(주),28300,Dec-17,4142909,35324284,42332831,4142909,16558300,0
에이치엘비(주),28300,Dec-18,3860254,117127033,20917581,3055621,99003565,0
에이치엘비(주),28300,Dec-19,4918446,69679047,67698778,4027321,40640692,0
에이치엘비글로벌(주),3580,Dec-11,2368014,32147351,24686930,414770,28885822,0
에이치엘비글로벌(주),3580,Dec-12,1626651,28475763,20390350,49211,26490759,0
에이치엘비글로벌(주),3580,Dec-13,1000931,30235076,22350312,170022,28468260,0
에이치엘비글로벌(주),3580,Dec-14,1096093,32361876,23126206,82101,29274600,0
에이치엘비글로벌(주),3580,Dec-15,,,,124550,29709899,0
에이치엘비글로벌(주),3580,Dec-16,,,,67373,26844967,0
에이치엘비글로벌(주),3580,Dec-17,,,,325232,35772218,0
에이치엘비글로벌(주),3580,Dec-18,3178463,87933978,62377170,0,83028921,0
에이치엘비글로벌(주),3580,Dec-19,4516977,58047356,31399540,569379,47103104,0
에이치엘비생명과학(주),67630,Dec-11,,,,2658,28826771,0
에이치엘비생명과학(주),67630,Dec-12,946456,19277363,23901201,0,18524684,0
에이치엘비생명과학(주),67630,Dec-13,0,35698159,29656975,0,33816968,0
에이치엘비생명과학(주),67630,Dec-14,2646224,17171353,15231731,562873,11561999,0
에이치엘비생명과학(주),67630,Dec-15,3452523,32017710,14532922,0,27635317,0
에이치엘비생명과학(주),67630,Dec-16,7178057,54959986,36721095,0,15101335,0
에이치엘비생명과학(주),67630,Dec-17,4911399,74450909,36550926,51811,29568036,0
에이치엘비생명과학(주),67630,Dec-18,5853507,239086216,48638695,0,200595914,0
에이치엘비생명과학(주),67630,Dec-19,7149488,223667024,39844715,0,121511579,0
에이치엘비제약(주),47920,Dec-15,,,,2792666,15052017,0
에이치엘비제약(주),47920,Dec-16,,,,2824828,24360993,0
에이치엘비제약(주),47920,Dec-17,,,,4883833,23266981,0
에이치엘비제약(주),47920,Dec-18,5381859,21275395,16223556,5233087,18574807,0
에이치엘비제약(주),47920,Dec-19,5647885,29018187,23091634,5647885,29016630,0
에이치엘비테라퓨틱스(주),115450,Dec-11,2565811,29427083,41180958,2326991,14702427,0
에이치엘비테라퓨틱스(주),115450,Dec-12,2057913,25369126,32532028,0,4912637,0
에이치엘비테라퓨틱스(주),115450,Dec-13,1679030,10057826,23738624,1427143,6324317,0
에이치엘비테라퓨틱스(주),115450,Dec-14,1447991,44008741,30808252,1344431,20024388,0
에이치엘비테라퓨틱스(주),115450,Dec-15,1594323,16412780,4545938,1454107,16088984,0
에이치엘비테라퓨틱스(주),115450,Dec-16,1747649,9330885,13073035,1578870,13910593,0
에이치엘비테라퓨틱스(주),115450,Dec-17,1833202,12560522,16804904,1586994,27671338,0
에이치엘비테라퓨틱스(주),115450,Dec-18,4341588,38843642,23685877,4114901,36882062,0
에이치엘비테라퓨틱스(주),115450,Dec-19,3310471,62028102,60107619,3310471,71198422,0
에이치엠엠(주),11200,Dec-11,412715000,2340425000,1847885000,406038000,2204663000,0
에이치엠엠(주),11200,Dec-12,320371000,2413718000,2069425000,311557000,2136915000,0
에이치엠엠(주),11200,Dec-13,276024000,2367774000,4369680000,256393000,1765697000,0
에이치엠엠(주),11200,Dec-14,201357000,1632047000,3869042000,184689000,1370994000,0
에이치엠엠(주),11200,Dec-15,94882000,1151212000,3212153000,92259000,1004173000,0
에이치엠엠(주),11200,Dec-16,118150000,1289991000,810295000,113769000,1163466000,0
에이치엠엠(주),11200,Dec-17,112700000,1386678000,680218000,107291000,1246284000,0
에이치엠엠(주),11200,Dec-18,131521000,1747647000,1105603000,125405000,1423575000,0
에이치엠엠(주),11200,Dec-19,135256000,1427203000,1683674000,129819000,1178039000,0
에이케이홀딩스(주),6840,Dec-11,100459041,368464610,371846821,52619298,199790189,0
에이케이홀딩스(주),6840,Dec-12,39074703,145786527,151177557,0,10808994,0
에이케이홀딩스(주),6840,Dec-13,141634818,702558263,1351772260,0,5982017,0
에이케이홀딩스(주),6840,Dec-14,229358723,860690585,1273322616,0,2795802,0
에이케이홀딩스(주),6840,Dec-15,203315762,969178974,1232855273,0,3956856,0
에이케이홀딩스(주),6840,Dec-16,197859303,1179857738,1314767741,0,4450476,0
에이케이홀딩스(주),6840,Dec-17,217784154,1218481945,1307593984,0,5745957,0
에이케이홀딩스(주),6840,Dec-18,227029929,1306700266,1331030391,0,6821442,0
에이케이홀딩스(주),6840,Dec-19,253714985,1327786612,1565481508,0,6195149,0
에이테크솔루션(주),71670,Dec-11,43157346,75142169,81651344,35469129,65427957,0
에이테크솔루션(주),71670,Dec-12,50962488,92159129,109151443,46344480,83053709,0
에이테크솔루션(주),71670,Dec-13,46134349,83026142,93647042,41430476,74603275,0
에이테크솔루션(주),71670,Dec-14,46243775,89000959,103576600,41126657,82157924,0
에이테크솔루션(주),71670,Dec-15,46686923,80447095,99476298,42910498,74064430,0
에이테크솔루션(주),71670,Dec-16,42179663,74279888,80890726,35217354,64933786,0
에이테크솔루션(주),71670,Dec-17,52259229,83062106,89378854,47098570,73395315,0
에이테크솔루션(주),71670,Dec-18,63168926,96079666,103318049,55853938,83558811,0
에이테크솔루션(주),71670,Dec-19,71322399,107491653,113185763,62378507,94772201,0
에이프로젠제약(주),3060,Dec-11,5605472,64973024,34067475,3567775,60518854,0
에이프로젠제약(주),3060,Dec-12,7645773,64834758,18826230,4868092,64319868,0
에이프로젠제약(주),3060,Dec-13,5710736,43404286,9544634,5852813,42998006,0
에이프로젠제약(주),3060,Dec-14,6670588,48582396,10399388,6301970,50803836,0
에이프로젠제약(주),3060,Dec-15,6490194,49137382,9885038,6359925,52300562,0
에이프로젠제약(주),3060,Dec-16,8114066,83068680,45150062,8038168,86115077,0
에이프로젠제약(주),3060,Dec-17,8836159,66007717,33969562,8788157,63258757,0
에이프로젠제약(주),3060,Dec-18,8398542,87286944,62042788,8259766,82559425,0
에이프로젠제약(주),3060,Dec-19,8758126,213546101,10814790,7906225,157807887,0
에이피시스템(주),265520,Dec-17,52439641,324465332,342537438,52439641,324460462,0
에이피시스템(주),265520,Dec-18,141833641,284424737,291103024,141828002,282257349,0
에이피시스템(주),265520,Dec-19,134134276,252429049,286807571,134029234,249272777,0
에이피에스홀딩스(주),54620,Dec-11,12898550,218322042,165828498,13562865,213533383,0
에이피에스홀딩스(주),54620,Dec-12,20001283,128004764,100990615,19741283,124928333,0
에이피에스홀딩스(주),54620,Dec-13,21760959,89165010,56939361,21174927,84523871,0
에이피에스홀딩스(주),54620,Dec-14,45628058,110027953,60178015,45217897,106114885,0
에이피에스홀딩스(주),54620,Dec-15,38789175,151996284,157801626,36723067,139164323,0
에이피에스홀딩스(주),54620,Dec-16,30392656,355280215,295503323,27108458,331110056,0
에이피에스홀딩스(주),54620,Dec-17,905650,83530218,21478413,0,64435891,0
에이피에스홀딩스(주),54620,Dec-18,1344845,54504524,20784120,0,39265918,0
에이피에스홀딩스(주),54620,Dec-19,585929,56460963,43557314,0,33462622,0
에이피위성(주),211270,Dec-16,,,,5979698,65862604,0
에이피위성(주),211270,Dec-17,,,,10495426,83805747,0
에이피위성(주),211270,Dec-18,,,,10490786,82489531,0
에이피위성(주),211270,Dec-19,,,,8461502,86937091,0
에이피티씨(주),89970,Dec-18,,,,17525662,58448080,0
에이피티씨(주),89970,Dec-19,16687407,59896266,5793140,16687407,36921386,0
에코바이오홀딩스(주),38870,Dec-11,0,41421200,34846042,0,9219717,0
에코바이오홀딩스(주),38870,Dec-12,0,58049288,53080652,0,13596331,0
에코바이오홀딩스(주),38870,Dec-13,0,72177628,62947567,0,24208177,0
에코바이오홀딩스(주),38870,Dec-14,0,82907015,67456599,0,26535230,0
에코바이오홀딩스(주),38870,Dec-15,0,81545868,49279474,0,21353801,0
에코바이오홀딩스(주),38870,Dec-16,0,91282017,31806313,0,29354120,0
에코바이오홀딩스(주),38870,Dec-17,0,32659481,24408983,0,56005791,0
에코바이오홀딩스(주),38870,Dec-18,0,107679523,63235225,0,58484341,0
에코바이오홀딩스(주),38870,Dec-19,0,35080496,10343642,0,39126649,0
에코캡(주),128540,Dec-18,12368637,70912174,36257731,11018479,69081658,0
에코캡(주),128540,Dec-19,17667444,68461836,40952956,14401177,66564282,0
에코플라스틱(주),38110,Dec-11,15064710,145027805,175634778,9794675,106403916,0
에코플라스틱(주),38110,Dec-12,35053074,158854590,269902875,10454705,74378478,0
에코플라스틱(주),38110,Dec-13,38923942,171546665,253119736,14233001,90839408,0
에코플라스틱(주),38110,Dec-14,36758457,191558133,340109471,11421768,100462297,0
에코플라스틱(주),38110,Dec-15,43130120,213111766,341283646,14405407,112798947,0
에코플라스틱(주),38110,Dec-16,53182931,200268182,370690028,16017534,95682816,0
에코플라스틱(주),38110,Dec-17,49802592,199872686,376712375,18758987,91264060,0
에코플라스틱(주),38110,Dec-18,50785903,192777641,418719379,12248472,84459084,0
에코플라스틱(주),38110,Dec-19,51157993,213288699,439243978,12724209,107538008,0
에프엔에스테크(주),83500,Dec-17,,,,7248875,21640061,0
에프엔에스테크(주),83500,Dec-18,,,,5216312,28397655,0
에프엔에스테크(주),83500,Dec-19,,,,7149059,38538295,0
엑스큐어(주),70300,Dec-11,,,,2142554,21851719,0
엑스큐어(주),70300,Dec-12,,,,3049102,18723586,0
엑스큐어(주),70300,Dec-13,,,,1759801,8497674,0
엑스큐어(주),70300,Dec-14,,,,1750874,6194907,0
엑스큐어(주),70300,Dec-15,,,,4186941,11118549,0
엑스큐어(주),70300,Dec-16,,,,2380145,8299485,0
엑스큐어(주),70300,Dec-17,,,,612502,26402946,0
엑스큐어(주),70300,Dec-18,,,,245976,20992544,0
엑스큐어(주),70300,Dec-19,,,,501235,21537047,0
엔브이에이치코리아(주),67570,Dec-13,23337885,210210092,174304306,2127083,136854787,0
엔브이에이치코리아(주),67570,Dec-14,16375938,176888188,159037526,2200596,106630120,0
엔브이에이치코리아(주),67570,Dec-15,15273477,215133337,215121061,2452649,166192628,0
엔브이에이치코리아(주),67570,Dec-16,20873978,235567488,257867116,2607934,127007651,0
엔브이에이치코리아(주),67570,Dec-17,23071033,232236332,221809658,1987007,113030328,0
엔브이에이치코리아(주),67570,Dec-18,26660897,313017479,364176844,1014145,71446409,0
엔브이에이치코리아(주),67570,Dec-19,25486215,307902142,437600737,858524,77444792,0
엔시트론(주),101400,Dec-11,5113956,20776237,11293088,5113956,20976717,0
엔시트론(주),101400,Dec-12,6249298,19486913,15057580,6214869,18100276,0
엔시트론(주),101400,Dec-13,5461326,16701154,19471428,4317593,13565268,0
엔시트론(주),101400,Dec-14,10431600,25265572,28810357,5464504,21345680,0
엔시트론(주),101400,Dec-15,9570805,18629052,19822623,6087593,16142046,0
엔시트론(주),101400,Dec-16,7059397,20307208,15827230,3955549,20138255,0
엔시트론(주),101400,Dec-17,6699274,19701188,13527992,4325476,20909330,0
엔시트론(주),101400,Dec-18,3118685,12175923,9770139,3014977,11479176,0
엔시트론(주),101400,Dec-19,2404596,8949072,9109702,2309562,8014042,0
엔에이치엔(주),181710,Dec-13,0,678078828,119680670,0,445081914,0
엔에이치엔(주),181710,Dec-14,0,467006149,152020248,0,181330627,0
엔에이치엔(주),181710,Dec-15,0,682729816,232901428,0,244787829,0
엔에이치엔(주),181710,Dec-16,21874212,749525215,267565458,0,284483541,0
엔에이치엔(주),181710,Dec-17,16648013,947651956,396358599,0,201419759,0
엔에이치엔(주),181710,Dec-18,37641719,1006318314,562479428,0,162545152,0
엔에이치엔(주),181710,Dec-19,38170637,1058720659,532787711,1968261,84462121,0
엔에이치엔한국사이버결제(주),60250,Dec-11,1203886,45090045,35845402,1203886,44129983,0
엔에이치엔한국사이버결제(주),60250,Dec-12,350612,48910666,39225372,350612,47622252,0
엔에이치엔한국사이버결제(주),60250,Dec-13,208984,51880276,42901810,208984,47577006,0
엔에이치엔한국사이버결제(주),60250,Dec-14,1668276,104428728,64799097,1301904,101146071,0
엔에이치엔한국사이버결제(주),60250,Dec-15,3063893,117270723,67620467,2191272,114267411,0
엔에이치엔한국사이버결제(주),60250,Dec-16,3140375,131915000,88103050,1690381,126212270,0
엔에이치엔한국사이버결제(주),60250,Dec-17,2399848,142454628,97789708,1780441,140012404,0
엔에이치엔한국사이버결제(주),60250,Dec-18,5779825,201542526,145915288,3808733,198996827,0
엔에이치엔한국사이버결제(주),60250,Dec-19,3407119,243351805,179874224,3275073,240406057,0
엔피씨(주),4250,Dec-11,22697708,109717368,81998956,20316957,99718734,0
엔피씨(주),4250,Dec-12,24332953,102631814,83539108,19469740,85784002,0
엔피씨(주),4250,Dec-13,25458227,110787728,87419276,20697964,93301796,0
엔피씨(주),4250,Dec-14,27029493,110274576,91347704,23492150,94880296,0
엔피씨(주),4250,Dec-15,22683228,128248337,120119718,19348531,109533598,0
엔피씨(주),4250,Dec-16,24101394,171153721,140659938,19573160,145800025,0
엔피씨(주),4250,Dec-17,31851349,171803325,119201699,24950339,148876694,0
엔피씨(주),4250,Dec-18,41861729,173386989,122451650,26544928,125893491,0
엔피씨(주),4250,Dec-19,36843339,166425321,99474773,22944571,111245318,0
엘브이엠씨홀딩스(주),900140,Dec-11,61652756,99161173,16155235,,,
엘브이엠씨홀딩스(주),900140,Dec-12,59263997,111652800,27014541,,,
엘브이엠씨홀딩스(주),900140,Dec-13,71059301,271227828,46385728,,,
엘브이엠씨홀딩스(주),900140,Dec-14,70953338,229603056,84999242,,,
엘브이엠씨홀딩스(주),900140,Dec-15,113601373,262927375,156434872,,,
엘브이엠씨홀딩스(주),900140,Dec-16,115530408,280486371,250391737,,,
엘브이엠씨홀딩스(주),900140,Dec-17,159902490,335991187,175773250,,,
엘브이엠씨홀딩스(주),900140,Dec-18,168123992,367562180,227045129,,,
엘브이엠씨홀딩스(주),900140,Dec-19,145943622,327677679,280278660,,,
엘비세미콘(주),61970,Dec-11,,,,10549547,42788909,0
엘비세미콘(주),61970,Dec-12,,,,14484742,59146901,0
엘비세미콘(주),61970,Dec-13,,,,32997389,84221293,0
엘비세미콘(주),61970,Dec-14,,,,11260132,55618527,0
엘비세미콘(주),61970,Dec-15,,,,10624363,59442030,0
엘비세미콘(주),61970,Dec-16,,,,6616657,52120619,0
엘비세미콘(주),61970,Dec-17,,,,7567083,79655935,0
엘비세미콘(주),61970,Dec-18,11639493,101420250,147457844,6504262,56002420,0
엘비세미콘(주),61970,Dec-19,15460611,122589619,187744742,9458287,66757241,0
엘아이지넥스원(주),79550,Dec-15,96537052,1051253271,1129887428,95863575,1050141790,0
엘아이지넥스원(주),79550,Dec-16,128088476,1026934838,1129808129,127302397,1026421729,0
엘아이지넥스원(주),79550,Dec-17,95606463,1167247873,1138936901,95648360,1166416892,0
엘아이지넥스원(주),79550,Dec-18,,,,105302270,1419793306,0
엘아이지넥스원(주),79550,Dec-19,130469425,1380852282,1237491234,129645024,1380372678,0
엘에스전선아시아(주),229640,Dec-16,59163701,199495996,138184068,0,11856475,0
엘에스전선아시아(주),229640,Dec-17,75527118,209151242,136569958,0,9127637,0
엘에스전선아시아(주),229640,Dec-18,93938162,240220502,189516864,0,7652599,0
엘에스전선아시아(주),229640,Dec-19,115587515,244732803,191705559,0,8823653,0
엘지디스플레이(주),34220,Dec-11,2317370000,7858065000,9911434000,1912710000,7326764000,0
엘지디스플레이(주),34220,Dec-12,2390007000,8914685000,9206158000,1947945000,8432253000,0
엘지디스플레이(주),34220,Dec-13,1933241000,7731788000,6788919000,1586642000,6877367000,0
엘지디스플레이(주),34220,Dec-14,2754098000,9240629000,7549556000,2046675000,8291088000,0
엘지디스플레이(주),34220,Dec-15,2351669000,9531634000,6606712000,1850213000,8246330000,0
엘지디스플레이(주),34220,Dec-16,2287785000,10484186000,7058219000,1706983000,8712575000,0
엘지디스플레이(주),34220,Dec-17,2350084000,10473703000,8978682000,1682245000,8381074000,0
엘지디스플레이(주),34220,Dec-18,2691203000,8800127000,9954483000,1951155000,6378339000,0
엘지디스플레이(주),34220,Dec-19,2051155000,10248315000,10984976000,1526299000,7081228000,0
엘지전자(주),66570,Dec-11,4947160000,15783126000,14214522000,885730000,8153774000,0
엘지전자(주),66570,Dec-12,4599422000,14554289000,12815912000,921828000,7550670000,0
엘지전자(주),66570,Dec-13,4838830000,16325058000,15014004000,916581000,7853223000,0
엘지전자(주),66570,Dec-14,5711273000,17482698000,15754349000,1116123000,8934379000,0
엘지전자(주),66570,Dec-15,4872676000,16397613000,14779691000,1057967000,8268810000,0
엘지전자(주),66570,Dec-16,5171015000,16990563000,15744364000,1186521000,8311565000,0
엘지전자(주),66570,Dec-17,5908437000,19194969000,17536470000,1343666000,9515895000,0
엘지전자(주),66570,Dec-18,6021356000,19362854000,17135029000,1505385000,7838343000,0
엘지전자(주),66570,Dec-19,5863418000,19753485000,17657916000,1195260000,7700203000,0
엘컴텍(주),37950,Dec-11,36078373,87295778,150596648,24443636,53623459,0
엘컴텍(주),37950,Dec-12,19784036,36887297,135681893,14246907,28767792,0
엘컴텍(주),37950,Dec-13,2016720,20546563,28332263,1611837,11344948,0
엘컴텍(주),37950,Dec-14,2173301,24721982,30355645,1992691,11653699,0
엘컴텍(주),37950,Dec-15,6382806,30652833,19650052,6067273,18752227,0
엘컴텍(주),37950,Dec-16,4198058,24016680,10724710,3770913,17804681,0
엘컴텍(주),37950,Dec-17,3944579,22582888,11128718,3908961,14590940,0
엘컴텍(주),37950,Dec-18,2384416,14186521,5151004,2347621,10016498,0
엘컴텍(주),37950,Dec-19,3150962,15963323,7113286,3118379,14998140,0
엘티씨(주),170920,Dec-13,,,,3047870,55469264,0
엘티씨(주),170920,Dec-14,3429332,56365382,8750283,3310802,47322679,0
엘티씨(주),170920,Dec-15,4657128,45198937,28683000,3155667,34747609,0
엘티씨(주),170920,Dec-16,6766625,49466648,26650483,5308196,40170706,0
엘티씨(주),170920,Dec-17,9149153,47650649,31500816,6673599,41222741,0
엘티씨(주),170920,Dec-18,11590798,65618770,49427163,9270493,40224192,0
엘티씨(주),170920,Dec-19,7632217,69526271,51983221,5024639,40000085,0
엠에프엠코리아(주),323230,Dec-19,,,,,,
엠케이전자(주),33160,Dec-11,72198920,217229753,183205684,67815241,188670022,0
엠케이전자(주),33160,Dec-12,56927063,206308493,155134475,49516833,160809862,0
엠케이전자(주),33160,Dec-13,47155886,175341071,189667213,42034134,127934178,0
엠케이전자(주),33160,Dec-14,49532602,184173702,213152633,43739713,125057053,0
엠케이전자(주),33160,Dec-15,48479605,770451365,400868901,43535855,111237980,0
엠케이전자(주),33160,Dec-16,53038462,996706111,511062208,43444757,116579285,0
엠케이전자(주),33160,Dec-17,51800176,182693219,292113294,41165305,108178752,0
엠케이전자(주),33160,Dec-18,55600010,209596389,328957909,42788905,116873100,0
엠케이전자(주),33160,Dec-19,57520461,197652368,337541775,46601918,116673989,0
영보화학(주),14440,Dec-11,11783545,51430977,40558912,9187033,42373186,0
영보화학(주),14440,Dec-12,10887598,58712248,57919091,8054793,45004469,0
영보화학(주),14440,Dec-13,12338512,69373771,65371719,9813091,56531781,0
영보화학(주),14440,Dec-14,11668580,77297670,63739368,7443498,55561425,0
영보화학(주),14440,Dec-15,11857341,79226549,61172297,6793678,52959908,0
영보화학(주),14440,Dec-16,11441854,91081131,63875625,6033839,53516953,0
영보화학(주),14440,Dec-17,11407426,88010289,35224207,7338310,68307321,0
영보화학(주),14440,Dec-18,11662610,73876341,32246184,8758620,46713794,0
영보화학(주),14440,Dec-19,13454264,76295818,33567904,7816023,51677386,0
영신금속공업(주),7530,Dec-11,,,,10849363,29140330,0
영신금속공업(주),7530,Dec-12,,,,10465877,31073712,0
영신금속공업(주),7530,Dec-13,11672376,30377932,46103544,11622506,30098959,0
영신금속공업(주),7530,Dec-14,11416346,32983918,48291282,11374150,29496759,0
영신금속공업(주),7530,Dec-15,12123476,36619044,48729387,12011678,32591261,0
영신금속공업(주),7530,Dec-16,15875945,39018808,61347830,12741837,33690815,0
영신금속공업(주),7530,Dec-17,15736476,37585048,75009809,11780484,30974021,0
영신금속공업(주),7530,Dec-18,15878752,45587067,67303827,12338967,41372106,0
영신금속공업(주),7530,Dec-19,16722952,45594397,74047702,14235732,41395924,0
영진약품(주),3520,Dec-11,,,,25412516,69758309,0
영진약품(주),3520,Dec-12,,,,29281355,74720638,0
