회사명,거래소코드,회계년도,부가가치(IFRS연결),자산(IFRS연결),부가가치(IFRS개별),자산(IFRS개별)
(주)기산텔레콤,35460,Dec-15,13704.04,76012528,4511.8,53901387
(주)기산텔레콤,35460,Dec-16,8198.87,74209973,872.71,47117435
(주)기산텔레콤,35460,Dec-17,5297.23,70137339,92.18,44554117
(주)기산텔레콤,35460,Dec-18,6896.81,56180491,-3696.12,34219394
(주)기산텔레콤,35460,Dec-19,14112.52,66789756,3924.58,40025881
(주)까뮤이앤씨,13700,Dec-11,,,-122120.12,248885092
(주)까뮤이앤씨,13700,Dec-12,,,14011.09,203481478
(주)까뮤이앤씨,13700,Dec-13,,,7169.45,167635146
(주)까뮤이앤씨,13700,Dec-14,,,21334.21,129647729
(주)까뮤이앤씨,13700,Dec-15,,,24424.32,129465385
(주)까뮤이앤씨,13700,Dec-16,,,21906.17,142978398
(주)까뮤이앤씨,13700,Dec-17,,,28463.66,139937930
(주)까뮤이앤씨,13700,Dec-18,,,23964.65,142240175
(주)까뮤이앤씨,13700,Dec-19,,,37205.53,168876167
(주)까스텔바작,308100,Dec-19,15994.76,89005071,15887.32,88614189
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,307.33,99495652,-3296.41,72593232
(주)나노,187790,Dec-16,-8126.85,83440884,-6650.9,57351009
(주)나노,187790,Dec-17,12355.94,91574665,4214.26,59149648
(주)나노,187790,Dec-18,13817.93,108261295,-266.3,66624058
(주)나노,187790,Dec-19,17902.91,116141232,5846.68,73016346
(주)나노브릭,286750,Dec-19,3244.81,24551526,3240.76,24551526
(주)나노신소재,121600,Dec-11,12209.81,73056413,12167.9,73039188
(주)나노신소재,121600,Dec-12,8523.49,68351781,8416.93,68451247
(주)나노신소재,121600,Dec-13,10555.15,67523690,10271.09,67590589
(주)나노신소재,121600,Dec-14,14718.05,71678554,14462.16,71672677
(주)나노신소재,121600,Dec-15,22092.3,83449448,21687.95,82685704
(주)나노신소재,121600,Dec-16,19819.21,84239207,19229.47,84288643
(주)나노신소재,121600,Dec-17,21499.89,88963512,20854.1,89013566
(주)나노신소재,121600,Dec-18,24478.31,98480424,23824.17,98056917
(주)나노신소재,121600,Dec-19,22990.99,101893569,22292.22,101777474
(주)나노엔텍,39860,Dec-11,-6137.88,49649382,-6578.5,50081334
(주)나노엔텍,39860,Dec-12,-519.47,44437103,-1227.78,44443980
(주)나노엔텍,39860,Dec-13,5043.95,44803627,5802.11,46319139
(주)나노엔텍,39860,Dec-14,4994.25,43261142,4697.89,46185844
(주)나노엔텍,39860,Dec-15,959.69,52687009,1705.9,58551326
(주)나노엔텍,39860,Dec-16,-2104.22,45707894,-6186.83,47792785
(주)나노엔텍,39860,Dec-17,7586.63,42369896,8202.27,45400592
(주)나노엔텍,39860,Dec-18,12485.41,42161682,12337.06,45657059
(주)나노엔텍,39860,Dec-19,13810.17,46639328,13514.36,50554981
(주)나무가,190510,Dec-15,55687.05,203857810,27508.15,147630953
(주)나무가,190510,Dec-16,26473.96,195912474,-2.98,114797114
(주)나무가,190510,Dec-17,-2154.56,142414320,-38337.19,73845257
(주)나무가,190510,Dec-18,36700.85,118767661,15338.37,78000824
(주)나무가,190510,Dec-19,40271.1,194518538,11887.72,157114377
(주)나스미디어,89600,Dec-13,,,17511.14,97139620
(주)나스미디어,89600,Dec-14,,,21471.53,97502238
(주)나스미디어,89600,Dec-15,,,28019.87,141732627
(주)나스미디어,89600,Dec-16,39192.26,263925022,32710.84,192274757
(주)나스미디어,89600,Dec-17,82131.9,315966980,48901.29,239540352
(주)나스미디어,89600,Dec-18,74878.56,303112420,42908.74,229196776
(주)나스미디어,89600,Dec-19,90204.12,356236026,55604.26,279587256
(주)나이벡,138610,Dec-11,,,-410.68,17401025
(주)나이벡,138610,Dec-12,,,932.19,16460027
(주)나이벡,138610,Dec-13,,,-379.65,17054924
(주)나이벡,138610,Dec-14,,,-214.21,14148441
(주)나이벡,138610,Dec-15,,,1131.55,19428914
(주)나이벡,138610,Dec-16,,,1536.61,22969642
(주)나이벡,138610,Dec-17,,,1664.48,25750373
(주)나이벡,138610,Dec-18,,,870.14,22317590
(주)나이벡,138610,Dec-19,,,2430.7,35734880
(주)나이스디앤비,130580,Dec-11,,,2855.23,22641623
(주)나이스디앤비,130580,Dec-12,,,11069.9,24790683
(주)나이스디앤비,130580,Dec-13,,,11474.58,27132117
(주)나이스디앤비,130580,Dec-14,,,12561.75,31070259
(주)나이스디앤비,130580,Dec-15,15545.1,37168676,14683.11,34806859
(주)나이스디앤비,130580,Dec-16,21438.08,40466208,16115.07,37343939
(주)나이스디앤비,130580,Dec-17,27129.37,46928148,20717.13,43008000
(주)나이스디앤비,130580,Dec-18,35814.8,56660361,28949.33,51102350
(주)나이스디앤비,130580,Dec-19,49110.99,78675556,33696.45,60523112
(주)나이스홀딩스,34310,Dec-11,46386.31,427573951,8388.02,329687222
(주)나이스홀딩스,34310,Dec-12,42272.48,496053949,12981.58,326573175
(주)나이스홀딩스,34310,Dec-13,301111.75,865450175,16063.55,340424811
(주)나이스홀딩스,34310,Dec-14,354425.2,1191004551,19654.9,374466879
(주)나이스홀딩스,34310,Dec-15,415451.55,1242453840,18582.85,379918653
(주)나이스홀딩스,34310,Dec-16,512429.77,1408253173,26503.26,388557495
(주)나이스홀딩스,34310,Dec-17,514360.35,1742367144,16037.76,384843529
(주)나이스홀딩스,34310,Dec-18,613122.87,2172977804,-7672.26,423389599
(주)나이스홀딩스,34310,Dec-19,671888,2564827369,13794.04,438147427
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,73754.96,259574975,42881.21,224292636
(주)남선알미늄,8350,Dec-12,,,31588.47,236720122
(주)남선알미늄,8350,Dec-13,,,62843.09,237576875
(주)남선알미늄,8350,Dec-14,,,67681.11,240321965
(주)남선알미늄,8350,Dec-15,,,74048.82,286102329
(주)남선알미늄,8350,Dec-16,,,83776.73,283413750
(주)남선알미늄,8350,Dec-17,,,84099.99,284649401
(주)남선알미늄,8350,Dec-18,78595.8,303023071,78751.44,294949630
(주)남선알미늄,8350,Dec-19,67563.47,295529661,59891.36,292559970
(주)남성,4270,Dec-11,11101.87,222934371,9685.99,185361070
(주)남성,4270,Dec-12,12353.26,221414593,9282.81,189440992
(주)남성,4270,Dec-13,12703.54,200078722,9355.11,170466140
(주)남성,4270,Dec-14,8655.57,195514519,6343.87,170614606
(주)남성,4270,Dec-15,12441.33,201740627,8546.68,176973347
(주)남성,4270,Dec-16,14645.17,204535206,8586.2,169335721
(주)남성,4270,Dec-17,16197.48,203435953,9198.32,170016707
(주)남성,4270,Dec-18,10649.03,205083689,2423.54,168663357
(주)남성,4270,Dec-19,11557.03,204791617,2351.91,168351672
(주)내츄럴엔도텍,168330,Dec-13,,,27186.24,68289681
(주)내츄럴엔도텍,168330,Dec-14,,,30011.29,88718019
(주)내츄럴엔도텍,168330,Dec-15,-13754.39,69432771,-15481.52,68048870
(주)내츄럴엔도텍,168330,Dec-16,-8503.89,85875253,-8182.65,84785249
(주)내츄럴엔도텍,168330,Dec-17,-176.81,85682820,-677.33,76003964
(주)내츄럴엔도텍,168330,Dec-18,-13777.77,61165965,-9287.13,58376529
(주)내츄럴엔도텍,168330,Dec-19,-6952.26,48783961,-7877.87,46385446
(주)네오리진,94860,Dec-11,7931.32,50506702,6125.85,38211632
(주)네오리진,94860,Dec-12,,,886.32,43332725
(주)네오리진,94860,Dec-13,,,-1360.77,41590190
(주)네오리진,94860,Dec-14,,,-7414.14,30254515
(주)네오리진,94860,Dec-15,,,4919.77,15421277
(주)네오리진,94860,Dec-16,,,5490.02,15595920
(주)네오리진,94860,Dec-17,5251.17,17683620,5158.42,17731465
(주)네오리진,94860,Dec-18,,,1319.77,14691632
(주)네오리진,94860,Dec-19,,,2486.74,14066760
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,8008.12,64170222,922.32,61104654
(주)네오오토,212560,Dec-15,,,33858.31,120456080
(주)네오오토,212560,Dec-16,,,36793.53,134856787
(주)네오오토,212560,Dec-17,,,29910.6,137106556
(주)네오오토,212560,Dec-18,,,24369.03,142507781
(주)네오오토,212560,Dec-19,,,24407.34,141061458
(주)네오위즈,95660,Dec-11,214266.9,626224593,188175.08,591341137
(주)네오위즈,95660,Dec-12,179996.8,625813964,122607.51,617354527
(주)네오위즈,95660,Dec-13,175124.17,506848572,128577.9,551249191
(주)네오위즈,95660,Dec-14,80754.13,423334499,45984.77,461517570
(주)네오위즈,95660,Dec-15,53385.75,374371339,25296.45,449105231
(주)네오위즈,95660,Dec-16,84472.01,317438639,32591.95,384869735
(주)네오위즈,95660,Dec-17,66106.93,304359379,-9733.05,358084232
(주)네오위즈,95660,Dec-18,103944.85,366712258,10744.48,369637231
(주)네오위즈,95660,Dec-19,115022.96,398001624,43613.63,364839362
(주)네오위즈홀딩스,42420,Dec-11,257242.44,699856916,29207.71,281363732
(주)네오위즈홀딩스,42420,Dec-12,224993.09,689645348,20091.03,293245166
(주)네오위즈홀딩스,42420,Dec-13,198668.51,588519102,-11516.35,262710442
(주)네오위즈홀딩스,42420,Dec-14,176915.2,573964611,1431.98,272391992
(주)네오위즈홀딩스,42420,Dec-15,147023.74,570887893,74127.08,368262016
(주)네오위즈홀딩스,42420,Dec-16,67451.76,533357640,-8628.39,328583153
(주)네오위즈홀딩스,42420,Dec-17,67266.19,524777876,-11814.31,313767777
(주)네오위즈홀딩스,42420,Dec-18,121200.69,590591987,-7209.9,306379044
(주)네오위즈홀딩스,42420,Dec-19,129323.1,622123554,7670.51,305733563
(주)네오크레마,311390,Dec-19,5647.24,47211442,5626.87,45863302
(주)네오티스,85910,Dec-11,,,14501.07,68203366
(주)네오티스,85910,Dec-12,,,16627.16,70371168
(주)네오티스,85910,Dec-13,15818.52,85206045,14149.88,82403567
(주)네오티스,85910,Dec-14,17394.94,84630312,14836.14,80613277
(주)네오티스,85910,Dec-15,10808.29,84946749,7917.15,80839473
(주)네오티스,85910,Dec-16,14518.18,84886956,11637.75,81259493
(주)네오티스,85910,Dec-17,9968.29,81029245,6475.07,78550459
(주)네오티스,85910,Dec-18,21344.3,86639875,17244.61,84260526
(주)네오티스,85910,Dec-19,20427.71,86911739,16495.77,84509470
(주)네오팜,92730,Dec-11,,,5096.28,34000642
(주)네오팜,92730,Dec-12,,,5103.08,34141789
(주)네오팜,92730,Dec-13,,,6981.52,34758707
(주)네오팜,92730,Dec-14,,,8927.44,35836403
(주)네오팜,92730,Dec-15,,,11423.03,40409458
(주)네오팜,92730,Dec-16,17549.92,46509145,17934.97,46991314
(주)네오팜,92730,Dec-17,22945.15,56694807,23257.17,57785337
(주)네오팜,92730,Dec-18,29921.98,72928484,30067.01,74458661
(주)네오팜,92730,Dec-19,34992.71,122741537,33604.25,123245965
(주)네오펙트,290660,Dec-18,-4587.09,35920416,-6811.79,41288317
(주)네오펙트,290660,Dec-19,-1668.6,47016455,-12445.6,43811943
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,17338.3,33226391
(주)네이블커뮤니케이션즈,153460,Dec-13,,,12978.41,29331445
(주)네이블커뮤니케이션즈,153460,Dec-14,13216.4,30322642,13095.24,30283653
(주)네이블커뮤니케이션즈,153460,Dec-15,,,12311.35,30741693
(주)네이블커뮤니케이션즈,153460,Dec-16,,,11945.77,38055743
(주)네이블커뮤니케이션즈,153460,Dec-17,,,6183.57,30886559
(주)네이블커뮤니케이션즈,153460,Dec-18,,,9961.92,28037387
(주)네이블커뮤니케이션즈,153460,Dec-19,,,9250.89,25949215
(주)네이처셀,7390,Dec-11,,,2060.55,26205792
(주)네이처셀,7390,Dec-12,,,2357.55,24824589
(주)네이처셀,7390,Dec-13,,,2619.73,23016530
(주)네이처셀,7390,Dec-14,,,4744.01,24536576
(주)네이처셀,7390,Dec-15,,,4565.64,45969748
(주)네이처셀,7390,Dec-16,,,4927.14,52666628
(주)네이처셀,7390,Dec-17,,,7333.38,51440663
(주)네이처셀,7390,Dec-18,,,8016.32,52875422
(주)네이처셀,7390,Dec-19,,,7468.65,93110328
(주)네패스,33640,Dec-11,67797.72,319659039,62554.48,268636973
(주)네패스,33640,Dec-12,85831.24,338761029,75940.18,313471403
(주)네패스,33640,Dec-13,59763.9,395087608,34983.35,308568404
(주)네패스,33640,Dec-14,81181.29,385538915,25329.72,308801673
(주)네패스,33640,Dec-15,79091.96,355858618,77057.33,287262174
(주)네패스,33640,Dec-16,112008.03,298597454,77589.15,275811611
(주)네패스,33640,Dec-17,106564.29,308121193,91255.36,292764814
(주)네패스,33640,Dec-18,122099.44,281991633,113885.4,286763961
(주)네패스,33640,Dec-19,141561.85,521648374,104860.9,392537623
(주)넥센,5720,Dec-11,87133.24,521959112,42209.37,428934662
(주)넥센,5720,Dec-12,129601.22,720858644,51126.4,553189087
(주)넥센,5720,Dec-13,135952.07,787194782,63431.46,550327802
(주)넥센,5720,Dec-14,147095.72,837243995,79002.22,568520715
(주)넥센,5720,Dec-15,143793.38,883064033,71959.69,569535605
(주)넥센,5720,Dec-16,170607.96,970602747,78577.85,581253078
(주)넥센,5720,Dec-17,153499.78,1085451848,96416.83,653953608
(주)넥센,5720,Dec-18,419815.35,3825103267,80078.83,660401955
(주)넥센,5720,Dec-19,869329.33,4098014996,81841.91,651025593
(주)넥스턴바이오사이언스,89140,Dec-11,,,7219.52,30761087
(주)넥스턴바이오사이언스,89140,Dec-12,,,6391.85,28408118
(주)넥스턴바이오사이언스,89140,Dec-13,,,7091.24,30594123
(주)넥스턴바이오사이언스,89140,Dec-14,,,7748.79,33483189
(주)넥스턴바이오사이언스,89140,Dec-15,,,5465.26,33210149
(주)넥스턴바이오사이언스,89140,Dec-16,,,27369,98533684
(주)넥스턴바이오사이언스,89140,Dec-17,,,11139.14,94752881
(주)넥스턴바이오사이언스,89140,Dec-18,,,10349.5,113520280
(주)넥스턴바이오사이언스,89140,Dec-19,,,10788.64,105169657
(주)넥스트아이,137940,Dec-11,,,7831.97,26466732
(주)넥스트아이,137940,Dec-12,9305.42,34121513,8902.02,32953013
(주)넥스트아이,137940,Dec-13,9515.35,40616025,8781.17,39741543
(주)넥스트아이,137940,Dec-14,9097.04,44377477,8587.71,43788615
(주)넥스트아이,137940,Dec-15,8379.92,46268860,6980.21,44416952
(주)넥스트아이,137940,Dec-16,12677.06,98887814,8245.42,84181290
(주)넥스트아이,137940,Dec-17,12595.23,138956473,5201.03,112900563
(주)넥스트아이,137940,Dec-18,17399.04,177572044,-4162.67,96931481
(주)넥스트아이,137940,Dec-19,13838.16,174552667,-742.83,99320936
(주)넥스트엔터테인먼트월드,160550,Dec-14,12854.12,179333543,9410.39,173642958
(주)넥스트엔터테인먼트월드,160550,Dec-15,4010.23,200430116,4023.76,192488791
(주)넥스트엔터테인먼트월드,160550,Dec-16,22300.26,230523945,12302.46,218017170
(주)넥스트엔터테인먼트월드,160550,Dec-17,9782.51,256463072,-570.83,223093076
(주)넥스트엔터테인먼트월드,160550,Dec-18,9473.99,256522672,-689.8,210370784
(주)넥스트엔터테인먼트월드,160550,Dec-19,14412.74,313341346,4929.83,212129385
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,17113.98,42988788
(주)넥슨게임즈,225570,Dec-18,,,21019.93,29415924
(주)넥슨게임즈,225570,Dec-19,,,25829.92,72946033
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,7325.84,47885328,4710.57,43886650
(주)넵튠,217270,Dec-17,59478.89,110288332,57203.45,105560625
(주)넵튠,217270,Dec-18,-15781.62,129607837,-25145.34,123729011
(주)넵튠,217270,Dec-19,-21193.4,115667487,-24130.4,113005518
(주)노랑풍선,104620,Dec-19,28645.34,114981929,27582.76,114665477
(주)노루페인트,90350,Dec-11,64470.39,490240264,57762.77,473071190
(주)노루페인트,90350,Dec-12,77675.62,527545682,68522.31,511877762
(주)노루페인트,90350,Dec-13,86637.59,528887786,73821.79,507427528
(주)노루페인트,90350,Dec-14,103238.81,544220095,86716.79,518168929
(주)노루페인트,90350,Dec-15,134846.89,572890897,98758.67,526081263
(주)노루페인트,90350,Dec-16,113275.79,570582358,91977,543186736
(주)노루페인트,90350,Dec-17,142304.93,591817509,98869.25,541017214
(주)노루페인트,90350,Dec-18,126651.21,607444943,98566.58,555644322
(주)노루페인트,90350,Dec-19,129772.7,627342505,99976.82,570495808
(주)노루홀딩스,320,Dec-11,131871.91,787102842,19474.16,253906367
(주)노루홀딩스,320,Dec-12,150459.26,835907566,28660.69,264856913
(주)노루홀딩스,320,Dec-13,172540.92,852424599,33861.88,281605639
(주)노루홀딩스,320,Dec-14,194994.12,899883032,30213.71,290205704
(주)노루홀딩스,320,Dec-15,280716.87,986460689,26957.08,296813243
(주)노루홀딩스,320,Dec-16,199659.14,970205089,72269.06,358239741
(주)노루홀딩스,320,Dec-17,270864.96,988648437,25974.65,360020678
(주)노루홀딩스,320,Dec-18,203866.24,987142342,17977.23,359065830
(주)노루홀딩스,320,Dec-19,225548.5,1007372302,17632.15,358530733
(주)노바렉스,194700,Dec-18,33036.93,106320975,33773.93,107314076
(주)노바렉스,194700,Dec-19,45125.93,154372405,45026.8,155770082
(주)노바텍,285490,Dec-18,10618.14,33247538,10286.11,32623828
(주)노바텍,285490,Dec-19,11279.92,39961029,8958.86,44428906
(주)노블엠앤비,106520,Dec-12,28762.34,91658984,29730.99,92004066
(주)노블엠앤비,106520,Dec-13,50300.08,129473218,47197,128993822
(주)노블엠앤비,106520,Dec-14,22797.41,104172101,17574.78,103247253
(주)노블엠앤비,106520,Dec-15,6679.53,161827043,6786.45,128981670
(주)노블엠앤비,106520,Dec-16,-17961.58,124085655,-33116.84,93648196
(주)노블엠앤비,106520,Dec-17,-2818.71,118174546,-11803.5,97888905
(주)노블엠앤비,106520,Dec-18,-15440.81,110217014,-23212.97,89145551
(주)노블엠앤비,106520,Dec-19,12390.94,106373832,3335.44,93644281
(주)노터스,278650,Dec-19,14013.1,61530652,10971.36,57879362
(주)녹십자,6280,Dec-11,183376.89,860353832,165234.27,814582371
(주)녹십자,6280,Dec-12,181147.01,954379520,155543.51,904287417
(주)녹십자,6280,Dec-13,215841.12,1104264801,186428.72,1040802954
(주)녹십자,6280,Dec-14,265287.35,1330351374,202573.65,1232228382
(주)녹십자,6280,Dec-15,297479.37,1415128446,277778.67,1323117870
(주)녹십자,6280,Dec-16,265617.72,1550614664,217424.26,1422757264
(주)녹십자,6280,Dec-17,279712.05,1703581525,226696.66,1575759046
(주)녹십자,6280,Dec-18,264809.58,1723409866,222088.63,1580579529
(주)녹십자,6280,Dec-19,230927.09,1959299528,192330.4,1742374171
(주)녹십자엠에스,142280,Dec-14,,,12972.78,52098526
(주)녹십자엠에스,142280,Dec-15,11874.72,72607494,10458.41,67895027
(주)녹십자엠에스,142280,Dec-16,11114.44,63605007,8775.03,60320733
(주)녹십자엠에스,142280,Dec-17,12373.77,61564417,9182.42,57624087
(주)녹십자엠에스,142280,Dec-18,5466.85,63972829,3461.7,60982362
(주)녹십자엠에스,142280,Dec-19,-1697.49,88866125,-5086.84,85901362
(주)녹십자웰빙,234690,Dec-19,,,23811.88,106715710
(주)녹십자홀딩스,5250,Dec-11,215501.79,4603216704,23992.48,880446935
(주)녹십자홀딩스,5250,Dec-12,165007.15,1446337218,68600.38,699470921
(주)녹십자홀딩스,5250,Dec-13,262011.5,1624124363,36414.2,766055042
(주)녹십자홀딩스,5250,Dec-14,320051.11,1790874896,42132.05,722616440
(주)녹십자홀딩스,5250,Dec-15,370272.8,2058661120,44743.65,829703432
(주)녹십자홀딩스,5250,Dec-16,344808.42,2249277259,59801.16,846282314
(주)녹십자홀딩스,5250,Dec-17,372497.8,2560695918,51058.8,958660032
(주)녹십자홀딩스,5250,Dec-18,342443.06,2628599972,51871.45,993043941
(주)녹십자홀딩스,5250,Dec-19,317910.59,2773868507,69484.23,928991658
(주)녹원씨엔아이,65560,Dec-11,10618.42,20810938,8669.41,19339665
(주)녹원씨엔아이,65560,Dec-12,6345.68,19329646,1204.36,14679657
(주)녹원씨엔아이,65560,Dec-13,-413.65,12655063,-2177.5,11575507
(주)녹원씨엔아이,65560,Dec-14,-1680.42,21914387,-1525.56,15797399
(주)녹원씨엔아이,65560,Dec-15,-4094.76,24796543,-11441.84,18468597
(주)녹원씨엔아이,65560,Dec-16,-8947.59,11148825,-9294.73,11147971
(주)녹원씨엔아이,65560,Dec-17,10130.26,114012404,-3159.08,74655878
(주)녹원씨엔아이,65560,Dec-18,26818.2,125078941,15034.34,107122043
(주)녹원씨엔아이,65560,Dec-19,7326.32,103930553,87.69,88797759
