회사명,거래소코드,회계년도,장기차입금(IFRS연결),단기차입금(IFRS연결),자산(IFRS연결),장기차입금(IFRS개별),단기차입금(IFRS개별),자산(IFRS개별)
(주)에스아이리소스,65420,Dec-14,6390702,2120008,35087844,0,1948800,34579219
(주)에스아이리소스,65420,Dec-15,6013360,0,28186692,0,0,16796879
(주)에스아이리소스,65420,Dec-16,119940,45000,32219662,0,0,13742124
(주)에스아이리소스,65420,Dec-17,1769864,0,29671701,0,0,18409070
(주)에스아이리소스,65420,Dec-18,48240,0,28831411,0,0,21387789
(주)에스아이리소스,65420,Dec-19,,,,0,0,13041168
(주)에스앤더블류,103230,Dec-11,,,,250000,13032875,95587808
(주)에스앤더블류,103230,Dec-12,,,,50000,6500000,85865763
(주)에스앤더블류,103230,Dec-13,,,,300000,11500000,77677252
(주)에스앤더블류,103230,Dec-14,,,,5257040,2500000,76988604
(주)에스앤더블류,103230,Dec-15,,,,171360,1100000,72344893
(주)에스앤더블류,103230,Dec-16,,,,0,1260640,70213694
(주)에스앤더블류,103230,Dec-17,,,,0,0,64140404
(주)에스앤더블류,103230,Dec-18,,,,0,0,57861674
(주)에스앤더블류,103230,Dec-19,,,,0,0,55567064
(주)에스앤에스텍,101490,Dec-11,19325963,18056908,131192786,11192963,13356908,112793046
(주)에스앤에스텍,101490,Dec-12,16381212,18709730,134403705,14603712,8309730,113074627
(주)에스앤에스텍,101490,Dec-13,21060750,30054702,128650209,15461052,10954702,101033959
(주)에스앤에스텍,101490,Dec-14,16597243,7131968,86299417,16597243,7131968,85746959
(주)에스앤에스텍,101490,Dec-15,,,,4980279,5101882,96314119
(주)에스앤에스텍,101490,Dec-16,,,,17887221,3561494,120973700
(주)에스앤에스텍,101490,Dec-17,,,,20524669,5694517,120963274
(주)에스앤에스텍,101490,Dec-18,,,,11892500,11817768,123812954
(주)에스앤에스텍,101490,Dec-19,,,,6862500,18745361,135575184
(주)에스에너지,95910,Dec-11,27089385,18159825,152988034,21554000,12393754,143039704
(주)에스에너지,95910,Dec-12,19056500,16659285,167821602,19056500,12000000,164547900
(주)에스에너지,95910,Dec-13,33519300,42930020,186533788,25002550,27463091,162410584
(주)에스에너지,95910,Dec-14,28806951,46004793,223973693,18871010,26504437,194020181
(주)에스에너지,95910,Dec-15,40136112,46494255,279520612,17249840,26695551,220812738
(주)에스에너지,95910,Dec-16,49350954,38135579,345540954,18194720,16194374,280636715
(주)에스에너지,95910,Dec-17,46239246,49460695,301905196,13946200,39207408,227789606
(주)에스에너지,95910,Dec-18,26701035,49894555,320447393,11275480,32525523,210249847
(주)에스에너지,95910,Dec-19,28528266,59273391,327670045,12204760,32036040,207600721
(주)에스에스알,275630,Dec-18,,,,0,1200000,25867810
(주)에스에스알,275630,Dec-19,,,,0,0,26461298
(주)에스에이엠티,31330,Dec-11,0,141206972,243433800,0,137156199,233156168
(주)에스에이엠티,31330,Dec-12,0,102179057,224389894,0,102179057,213875015
(주)에스에이엠티,31330,Dec-13,0,98712191,243734370,0,98712191,229734758
(주)에스에이엠티,31330,Dec-14,0,95868258,239185009,0,95868258,233320056
(주)에스에이엠티,31330,Dec-15,0,73465162,243387665,0,73465162,225219901
(주)에스에이엠티,31330,Dec-16,0,38100000,282323482,0,38100000,259013003
(주)에스에이엠티,31330,Dec-17,0,30000000,285611568,0,30000000,255376737
(주)에스에이엠티,31330,Dec-18,0,44000000,321534151,0,44000000,284278599
(주)에스에이엠티,31330,Dec-19,0,21000000,285718635,0,21000000,238982306
(주)에스에이티,60540,Dec-11,3571174,0,55047596,871585,0,42772451
(주)에스에이티,60540,Dec-12,1116434,7500000,52372813,600085,7000000,42827886
(주)에스에이티,60540,Dec-13,1072554,6567835,49563802,556205,6567835,50033436
(주)에스에이티,60540,Dec-14,569009,576531,63590390,52660,542565,62071478
(주)에스에이티,60540,Dec-15,516349,5931420,85656313,0,76883,63217469
(주)에스에이티,60540,Dec-16,516349,8596755,93367231,0,0,68109159
(주)에스에이티,60540,Dec-17,3661349,20948411,123940681,0,0,71640551
(주)에스에이티,60540,Dec-18,1516349,14156345,123134971,0,0,75775796
(주)에스에이티,60540,Dec-19,3741667,18422769,135282080,0,0,79829335
(주)에스에프에이,56190,Dec-11,0,2000000,572412763,0,0,558693510
(주)에스에프에이,56190,Dec-12,0,0,578497795,0,0,560504038
(주)에스에프에이,56190,Dec-13,0,0,588738541,0,0,566882755
(주)에스에프에이,56190,Dec-14,0,8205715,613179405,0,0,584502904
(주)에스에프에이,56190,Dec-15,209053604,90979635,1189374520,0,0,604325817
(주)에스에프에이,56190,Dec-16,186286645,0,1505259885,0,0,875502496
(주)에스에프에이,56190,Dec-17,192161849,0,1810808943,0,0,1216504602
(주)에스에프에이,56190,Dec-18,187197923,42763325,1660531818,0,0,1042220701
(주)에스에프에이,56190,Dec-19,4970845,38584751,1805907173,0,0,1191212985
(주)에스에프에이반도체,36540,Dec-11,147527279,169109900,599495211,48998925,149824875,462007293
(주)에스에프에이반도체,36540,Dec-12,132398890,193531264,720274926,49572440,119166640,545201057
(주)에스에프에이반도체,36540,Dec-13,145992653,226315787,761704719,55204000,133357440,534879837
(주)에스에프에이반도체,36540,Dec-14,144298976,271689215,813251267,82602000,172245000,611442667
(주)에스에프에이반도체,36540,Dec-15,209053603,85612004,726706965,175872284,12754949,536598043
(주)에스에프에이반도체,36540,Dec-16,186286645,84246838,676174765,173243767,0,515339112
(주)에스에프에이반도체,36540,Dec-17,177861849,32470068,632921458,174013315,0,518921419
(주)에스에프에이반도체,36540,Dec-18,175897923,11393021,627366723,175897923,0,521235257
(주)에스에프에이반도체,36540,Dec-19,4970845,180842626,661228514,4970845,0,564429867
(주)에스엘바이오닉스,214310,Dec-15,4437111,1000000,48661379,4437111,1000000,48126701
(주)에스엘바이오닉스,214310,Dec-16,0,814248,70810853,0,480492,69870377
(주)에스엘바이오닉스,214310,Dec-17,0,3796421,56424586,0,519421,52542796
(주)에스엘바이오닉스,214310,Dec-18,0,150000,64473790,0,0,63643034
(주)에스엘바이오닉스,214310,Dec-19,0,4500000,41920291,0,4500000,42746226
(주)에스엠라이프디자인그룹,63440,Dec-11,,,,0,3500000,37118867
(주)에스엠라이프디자인그룹,63440,Dec-12,,,,0,3500000,30675175
(주)에스엠라이프디자인그룹,63440,Dec-13,177083,6159917,36821317,0,6000000,37877798
(주)에스엠라이프디자인그룹,63440,Dec-14,60578,5700000,26704445,0,5700000,24913678
(주)에스엠라이프디자인그룹,63440,Dec-15,0,4750000,23228524,0,4750000,22276928
(주)에스엠라이프디자인그룹,63440,Dec-16,0,0,43573095,0,0,43573095
(주)에스엠라이프디자인그룹,63440,Dec-17,0,0,45895630,0,0,44234219
(주)에스엠라이프디자인그룹,63440,Dec-18,0,0,56362574,0,0,55274000
(주)에스엠라이프디자인그룹,63440,Dec-19,1000000,3406214,60354837,0,0,53864446
(주)에스엠벡셀,10580,Dec-11,,,,9582500,9990000,66549354
(주)에스엠벡셀,10580,Dec-12,,,,5787500,12590000,64101045
(주)에스엠벡셀,10580,Dec-13,,,,11640500,18590000,78621373
(주)에스엠벡셀,10580,Dec-14,,,,15462380,16870728,72913292
(주)에스엠벡셀,10580,Dec-15,,,,14797040,14326667,64289391
(주)에스엠벡셀,10580,Dec-16,,,,8140920,9549999,60354102
(주)에스엠벡셀,10580,Dec-17,,,,5064220,3100000,53447698
(주)에스엠벡셀,10580,Dec-18,,,,12450000,3550000,63715894
(주)에스엠벡셀,10580,Dec-19,,,,9950000,11490923,73825419
(주)에스엠엔터테인먼트,41510,Dec-11,988315,2341600,168109393,0,2205896,154320026
(주)에스엠엔터테인먼트,41510,Dec-12,648494,2205896,322844435,0,2205896,265990300
(주)에스엠엔터테인먼트,41510,Dec-13,6306506,2210609,392328202,4409600,2205896,302106277
(주)에스엠엔터테인먼트,41510,Dec-14,10767561,2205896,382685413,4409600,2205896,286912768
(주)에스엠엔터테인먼트,41510,Dec-15,34637830,2585200,459709220,27600000,2175000,340797077
(주)에스엠엔터테인먼트,41510,Dec-16,10776900,10892455,525082697,0,2175000,392374869
(주)에스엠엔터테인먼트,41510,Dec-17,4997083,10682053,797509024,0,7175000,436117975
(주)에스엠엔터테인먼트,41510,Dec-18,3261248,7333494,1002473550,0,2175000,534318733
(주)에스엠엔터테인먼트,41510,Dec-19,2711561,6874641,1115620587,0,0,565047824
(주)에스엠컬처앤콘텐츠,48550,Dec-11,0,1936167,28643718,0,0,24091513
(주)에스엠컬처앤콘텐츠,48550,Dec-12,9350,0,50180167,0,0,50280008
(주)에스엠컬처앤콘텐츠,48550,Dec-13,0,1870,84175031,0,0,87547226
(주)에스엠컬처앤콘텐츠,48550,Dec-14,4687000,0,84563920,4687000,0,86602102
(주)에스엠컬처앤콘텐츠,48550,Dec-15,3192720,0,86046315,3192720,0,87651331
(주)에스엠컬처앤콘텐츠,48550,Dec-16,1630400,0,81197459,1630400,0,82348022
(주)에스엠컬처앤콘텐츠,48550,Dec-17,0,0,300762940,0,0,300770279
(주)에스엠컬처앤콘텐츠,48550,Dec-18,0,0,314532889,0,0,314691180
(주)에스엠컬처앤콘텐츠,48550,Dec-19,0,0,350709749,0,0,349836222
(주)에스엠코어,7820,Dec-11,2225640,0,68403884,2225640,0,68224897
(주)에스엠코어,7820,Dec-12,1633330,1810902,68539806,1633330,1810902,68401035
(주)에스엠코어,7820,Dec-13,1190458,0,77000419,1190458,0,76638344
(주)에스엠코어,7820,Dec-14,711766,0,79092863,711766,0,78842862
(주)에스엠코어,7820,Dec-15,0,0,85673251,0,0,84751052
(주)에스엠코어,7820,Dec-16,0,500000,59712919,0,500000,60157185
(주)에스엠코어,7820,Dec-17,0,9992,99113905,0,9992,98589612
(주)에스엠코어,7820,Dec-18,0,0,105559788,0,0,105600135
(주)에스엠코어,7820,Dec-19,0,3034391,106789669,0,3034391,106711792
(주)에스원,12750,Dec-11,0,0,1057718910,0,0,987476360
(주)에스원,12750,Dec-12,0,0,1080945262,0,0,987553477
(주)에스원,12750,Dec-13,0,0,1154080548,0,0,1045437251
(주)에스원,12750,Dec-14,0,190000000,1460060972,0,190000000,1335864866
(주)에스원,12750,Dec-15,0,0,1394426507,0,0,1371979845
(주)에스원,12750,Dec-16,0,0,1460376647,0,0,1437728384
(주)에스원,12750,Dec-17,0,0,1581536979,0,0,1556037333
(주)에스원,12750,Dec-18,0,0,1682854294,0,0,1645982513
(주)에스원,12750,Dec-19,0,0,1794959719,0,0,1751616977
(주)에스제이그룹,306040,Dec-19,11552,0,91857647,11552,0,89588318
(주)에스제이엠,123700,Dec-11,0,10000000,156713776,0,10000000,133013441
(주)에스제이엠,123700,Dec-12,0,8107039,162096067,0,8000000,135919187
(주)에스제이엠,123700,Dec-13,0,3442016,162337419,0,3165900,142171768
(주)에스제이엠,123700,Dec-14,0,3297600,173039392,0,3297600,142498395
(주)에스제이엠,123700,Dec-15,0,0,185776445,0,0,141675206
(주)에스제이엠,123700,Dec-16,0,0,205931303,0,0,156197867
(주)에스제이엠,123700,Dec-17,0,0,205071053,0,0,157580976
(주)에스제이엠,123700,Dec-18,0,750000,200078252,0,750000,158013091
(주)에스제이엠,123700,Dec-19,0,0,220444686,0,0,155954333
(주)에스제이엠홀딩스,25530,Dec-11,500000,10509944,227097338,0,0,107513275
(주)에스제이엠홀딩스,25530,Dec-12,0,8607039,229808762,0,0,107725366
(주)에스제이엠홀딩스,25530,Dec-13,0,4942016,230129109,0,0,106995311
(주)에스제이엠홀딩스,25530,Dec-14,0,3297600,239584139,0,0,123105426
(주)에스제이엠홀딩스,25530,Dec-15,12000000,0,260302124,12000000,0,140922798
(주)에스제이엠홀딩스,25530,Dec-16,12117327,150000,278845875,12117327,0,146760561
(주)에스제이엠홀딩스,25530,Dec-17,469309,0,291719709,469309,0,159987153
(주)에스제이엠홀딩스,25530,Dec-18,0,12750000,289533520,0,12000000,161496727
(주)에스제이엠홀딩스,25530,Dec-19,0,12000000,308888413,0,12000000,164937967
(주)에스지글로벌,1380,Dec-11,1531626,31604678,188826231,1531626,28473369,159373016
(주)에스지글로벌,1380,Dec-12,22023058,10881045,186004029,22023058,8524205,161365928
(주)에스지글로벌,1380,Dec-13,11629051,8261024,196480577,9518451,5521668,170191459
(주)에스지글로벌,1380,Dec-14,22995585,25635627,201184232,20797185,22814851,172505127
(주)에스지글로벌,1380,Dec-15,2344000,30904860,203147148,0,22337890,170488070
(주)에스지글로벌,1380,Dec-16,0,58581003,210143168,0,43696632,177616991
(주)에스지글로벌,1380,Dec-17,0,39185445,197415490,0,25688061,169782157
(주)에스지글로벌,1380,Dec-18,10000000,30356661,199625376,10000000,14103592,168763709
(주)에스지글로벌,1380,Dec-19,0,24549763,204066348,0,10000000,177518701
(주)에스지세계물산,4060,Dec-11,3459900,37614981,305271605,3459900,34155081,304816917
(주)에스지세계물산,4060,Dec-12,0,28384717,291832827,0,27420727,298365911
(주)에스지세계물산,4060,Dec-13,0,25806428,285580123,0,24856658,290365335
(주)에스지세계물산,4060,Dec-14,0,36896328,289973999,0,35357448,288872180
(주)에스지세계물산,4060,Dec-15,0,38575734,291667618,0,36407534,291470303
(주)에스지세계물산,4060,Dec-16,6500000,43387230,302004755,6500000,41332780,301415889
(주)에스지세계물산,4060,Dec-17,36000000,43401692,324261308,36000000,42105298,321749845
(주)에스지세계물산,4060,Dec-18,36500000,52561900,334422865,36500000,52338280,333290661
(주)에스지세계물산,4060,Dec-19,0,39839614,287724874,0,39550164,281900130
(주)에스지엔지,40610,Dec-11,16074806,208784747,918313724,0,3800000,93167304
(주)에스지엔지,40610,Dec-12,79948056,161229460,943499695,0,2000000,93642626
(주)에스지엔지,40610,Dec-13,34579051,157564858,993396772,0,6000000,101315755
(주)에스지엔지,40610,Dec-14,37995585,216895924,1012835164,0,17800000,116153331
(주)에스지엔지,40610,Dec-15,9344000,245310659,1086138691,0,19000000,120343288
(주)에스지엔지,40610,Dec-16,6500000,292004233,1279921140,0,18500000,123898414
(주)에스지엔지,40610,Dec-17,37423326,242445677,1234294674,1350000,18000000,130881255
(주)에스지엔지,40610,Dec-18,74395000,233924850,1223906290,10150000,18000000,138318881
(주)에스지엔지,40610,Dec-19,65604959,138352409,1121522424,20000000,16000000,145844940
(주)에스코넥,96630,Dec-11,113330,21098000,112956928,0,20135124,109794443
(주)에스코넥,96630,Dec-12,0,23538363,122521356,0,21989810,113548743
(주)에스코넥,96630,Dec-13,7000000,27432675,157264265,7000000,22650830,134637534
(주)에스코넥,96630,Dec-14,7000000,29478477,166430389,7000000,22099120,136069592
(주)에스코넥,96630,Dec-15,7556667,25106139,158937190,7556667,17889200,136777990
(주)에스코넥,96630,Dec-16,2583333,23010175,178346876,2583333,17929350,134607919
(주)에스코넥,96630,Dec-17,0,33256259,169031564,0,28430000,125468639
(주)에스코넥,96630,Dec-18,6666665,35325170,177107754,6666665,32060000,123875362
(주)에스코넥,96630,Dec-19,6333333,27966310,162129965,6333333,24570000,115856763
(주)에스텍파마,41910,Dec-11,,,,5010000,5800000,77683161
(주)에스텍파마,41910,Dec-12,,,,14200000,10300000,103882943
(주)에스텍파마,41910,Dec-13,6100000,12800000,104369538,6100000,12800000,104215688
(주)에스텍파마,41910,Dec-14,0,13000000,114555068,0,13000000,114550725
(주)에스텍파마,41910,Dec-15,6000000,7000000,91363579,6000000,7000000,91465973
(주)에스텍파마,41910,Dec-16,6000000,7000000,97473231,6000000,7000000,97447399
(주)에스텍파마,41910,Dec-17,0,0,96850991,0,0,96826832
(주)에스텍파마,41910,Dec-18,0,0,98344936,0,0,98258635
(주)에스텍파마,41910,Dec-19,0,0,116425611,0,0,115960615
(주)에스티아이,39440,Dec-11,350000,2000000,48013888,0,2000000,45384958
(주)에스티아이,39440,Dec-12,0,4700000,49150984,0,4700000,46766075
(주)에스티아이,39440,Dec-13,1200000,4800000,59112358,1200000,4000000,56597951
(주)에스티아이,39440,Dec-14,1000000,2736737,76267902,1000000,2000000,72808805
(주)에스티아이,39440,Dec-15,600000,6284695,101705541,600000,5000000,96685702
(주)에스티아이,39440,Dec-16,200000,4256886,144367199,200000,2400000,131862902
(주)에스티아이,39440,Dec-17,0,3798265,164687148,0,2000000,151167373
(주)에스티아이,39440,Dec-18,0,45104175,254794070,0,41500000,243375990
(주)에스티아이,39440,Dec-19,0,12776546,265663605,0,9000000,253139385
(주)에스티오,98660,Dec-11,2983329,16666000,84665635,2983329,14400000,82098354
(주)에스티오,98660,Dec-12,1600000,19615411,79453859,1600000,17288600,79029724
(주)에스티오,98660,Dec-13,800000,16097375,76319515,800000,14774831,81156634
(주)에스티오,98660,Dec-14,2666664,17939495,78253392,2666664,17939495,77568133
(주)에스티오,98660,Dec-15,6066660,12637451,76037540,6066660,12637451,75409374
(주)에스티오,98660,Dec-16,4466664,16545642,75460359,4466664,16545642,74537177
(주)에스티오,98660,Dec-17,200000,10705000,70331254,200000,10705000,69460621
(주)에스티오,98660,Dec-18,0,9780000,68589039,0,9780000,68041780
(주)에스티오,98660,Dec-19,0,9238230,68168878,0,9238230,67483861
(주)에스티큐브,52020,Dec-11,699930,1766951,15413969,699930,668225,16176246
(주)에스티큐브,52020,Dec-12,299970,1038975,13711349,299970,1038975,16690582
(주)에스티큐브,52020,Dec-13,0,1600000,27553328,0,1600000,27951391
(주)에스티큐브,52020,Dec-14,0,2500000,31165886,0,2500000,31428037
(주)에스티큐브,52020,Dec-15,0,0,23364922,0,0,24258955
(주)에스티큐브,52020,Dec-16,0,0,40774788,0,0,43250905
(주)에스티큐브,52020,Dec-17,0,0,26457389,0,0,35677384
(주)에스티큐브,52020,Dec-18,0,0,58615483,0,0,69524514
(주)에스티큐브,52020,Dec-19,0,0,52377928,0,0,56802206
(주)에스폴리텍,50760,Dec-11,6018000,28344581,106870477,6018000,27067011,104196133
(주)에스폴리텍,50760,Dec-12,7288326,29524092,109663026,7288326,19670830,96468758
(주)에스폴리텍,50760,Dec-13,4341167,26190657,104507526,3541167,21700326,97971145
(주)에스폴리텍,50760,Dec-14,1100000,36816326,99899292,0,32399200,95770019
(주)에스폴리텍,50760,Dec-15,1100000,37172000,98859089,0,37172000,102116336
(주)에스폴리텍,50760,Dec-16,696018,33683500,105713980,0,33408500,104297494
(주)에스폴리텍,50760,Dec-17,6252000,32971400,108019265,5827000,32971400,108597362
(주)에스폴리텍,50760,Dec-18,6750000,33118100,103386407,6600000,33118100,103583700
(주)에스폴리텍,50760,Dec-19,3520000,26400000,109458241,3520000,26400000,112049382
(주)에스피시스템스,317830,Dec-19,7199450,6368456,59090833,6709450,3900000,56744844
(주)에스피씨삼립,5610,Dec-11,0,28400000,360572786,0,28400000,361190490
(주)에스피씨삼립,5610,Dec-12,100000000,101500000,545770666,50000000,0,389000191
(주)에스피씨삼립,5610,Dec-13,60000000,119377856,554470820,10000000,35000000,410494917
(주)에스피씨삼립,5610,Dec-14,20000000,103250000,571738945,20000000,38000000,409080769
(주)에스피씨삼립,5610,Dec-15,60000000,107990000,612875035,10000000,27000000,383727049
(주)에스피씨삼립,5610,Dec-16,42900000,89830000,674649804,20000000,45900000,420244594
(주)에스피씨삼립,5610,Dec-17,42000000,128820000,734419791,42000000,67700000,449076257
(주)에스피씨삼립,5610,Dec-18,22900000,117516844,752266530,22900000,92516844,594160857
