회사명,거래소코드,회계년도,당기순이익(IFRS연결),자산(IFRS연결),당기순이익(IFRS개별),자산(IFRS개별)
(주)휴맥스홀딩스,28080,Dec-15,-23700293,222112084,-37372005,179738302
(주)휴맥스홀딩스,28080,Dec-16,-2440783,221495411,-7058438,176500399
(주)휴맥스홀딩스,28080,Dec-17,-29113224,192627732,-659818,177292471
(주)휴맥스홀딩스,28080,Dec-18,,,-13728436,164180834
(주)휴맥스홀딩스,28080,Dec-19,5832166,169615218,-7364911,157699568
(주)휴먼엔,32860,Dec-11,,,1582485,116327366
(주)휴먼엔,32860,Dec-12,,,-13946005,106102386
(주)휴먼엔,32860,Dec-13,,,-28423979,116800268
(주)휴먼엔,32860,Dec-14,,,-33633119,79141211
(주)휴먼엔,32860,Dec-15,,,-34709037,31319838
(주)휴먼엔,32860,Dec-16,-6325225,39209451,-6003416,38659245
(주)휴먼엔,32860,Dec-17,273197,35772874,274185,30945584
(주)휴먼엔,32860,Dec-18,-9968876,43608959,-11836217,34819290
(주)휴먼엔,32860,Dec-19,-3486175,41243344,-1003671,41532330
(주)휴메딕스,200670,Dec-14,,,6641897,59164573
(주)휴메딕스,200670,Dec-15,,,11622598,115899950
(주)휴메딕스,200670,Dec-16,10470224,131158762,10104567,131955777
(주)휴메딕스,200670,Dec-17,13376373,128628462,9726714,125719462
(주)휴메딕스,200670,Dec-18,10760132,124465533,7724123,118538659
(주)휴메딕스,200670,Dec-19,12129999,138421305,8768923,128693249
(주)휴비스,79980,Dec-12,52620551,825460304,48722970,712409706
(주)휴비스,79980,Dec-13,37421375,826273454,29182711,716851751
(주)휴비스,79980,Dec-14,28410731,899690574,21718322,753176423
(주)휴비스,79980,Dec-15,21119901,856589052,21927639,710393053
(주)휴비스,79980,Dec-16,9069810,914125281,10702744,785703592
(주)휴비스,79980,Dec-17,23164068,900280058,13939621,787780989
(주)휴비스,79980,Dec-18,18991820,958085427,3764532,831852513
(주)휴비스,79980,Dec-19,-293324,877170813,8430816,790141113
(주)휴비츠,65510,Dec-11,9465874,68114368,7337181,63544174
(주)휴비츠,65510,Dec-12,11792085,83869333,9607767,77169028
(주)휴비츠,65510,Dec-13,326768,101636272,-1575721,93087311
(주)휴비츠,65510,Dec-14,1618849,106844080,914673,94415923
(주)휴비츠,65510,Dec-15,7420541,114546553,4757568,103552897
(주)휴비츠,65510,Dec-16,11370199,139518252,10466712,123725320
(주)휴비츠,65510,Dec-17,3461194,140883447,2435801,125371685
(주)휴비츠,65510,Dec-18,7550013,141664239,6130102,126713990
(주)휴비츠,65510,Dec-19,8334022,151897854,6909967,135835558
(주)휴센텍,215090,Dec-15,,,,
(주)휴센텍,215090,Dec-16,,,,
(주)휴센텍,215090,Dec-17,,,,
(주)휴센텍,215090,Dec-18,,,-1555238,30350835
(주)휴센텍,215090,Dec-19,,,-5782475,22265439
(주)휴스틸,5010,Dec-11,35440965,536914288,32950549,539773563
(주)휴스틸,5010,Dec-12,25882232,556020140,29280353,558215549
(주)휴스틸,5010,Dec-13,6185710,561572715,7646624,558465365
(주)휴스틸,5010,Dec-14,15041925,578697467,13961188,575472621
(주)휴스틸,5010,Dec-15,693208,513959347,1980263,499998336
(주)휴스틸,5010,Dec-16,-556247,586849321,2137411,580520323
(주)휴스틸,5010,Dec-17,3685364,659077191,6658085,663724584
(주)휴스틸,5010,Dec-18,17184417,603455402,8729207,591912001
(주)휴스틸,5010,Dec-19,-12543042,579096387,-4752871,558633995
(주)휴엠앤씨,263920,Dec-17,,,685114,27274039
(주)휴엠앤씨,263920,Dec-18,-66820,32822274,135431,32987226
(주)휴엠앤씨,263920,Dec-19,-5069758,88369871,-5937116,85663805
(주)휴온스,243070,Dec-16,14814752,179343040,16454306,174106732
(주)휴온스,243070,Dec-17,34087057,211253286,35979307,207190964
(주)휴온스,243070,Dec-18,44595080,251370718,43415147,239937239
(주)휴온스,243070,Dec-19,37412975,300341675,40647144,284082527
(주)휴온스글로벌,84110,Dec-11,,,4875488,154079616
(주)휴온스글로벌,84110,Dec-12,7196043,185518366,6345993,158238215
(주)휴온스글로벌,84110,Dec-13,22845434,206224739,12342500,165287574
(주)휴온스글로벌,84110,Dec-14,24491213,254514940,17462194,185657276
(주)휴온스글로벌,84110,Dec-15,40509543,314131465,27096687,211353421
(주)휴온스글로벌,84110,Dec-16,526207281,557060993,506066815,305195105
(주)휴온스글로벌,84110,Dec-17,48799151,602890427,10219900,316883967
(주)휴온스글로벌,84110,Dec-18,60762312,672876687,10753747,346265338
(주)휴온스글로벌,84110,Dec-19,57348919,742152517,9926852,352227677
(주)흥국,10240,Dec-11,7056788,90183212,5456907,77762295
(주)흥국,10240,Dec-12,3525892,89487387,2771908,79992886
(주)흥국,10240,Dec-13,3254945,84044788,1697429,73024970
(주)흥국,10240,Dec-14,1669997,79126537,1538305,70266509
(주)흥국,10240,Dec-15,1410304,73403371,1552149,66103992
(주)흥국,10240,Dec-16,3618605,69485368,2913815,61217790
(주)흥국,10240,Dec-17,6952612,78035451,4516747,65870681
(주)흥국,10240,Dec-18,8316697,88337240,6645575,71094222
(주)흥국,10240,Dec-19,7002937,92358267,4490031,73234366
(주)흥국에프엔비,189980,Dec-15,6602856,75093404,7161700,75254510
(주)흥국에프엔비,189980,Dec-16,3347480,66906282,2664279,66429599
(주)흥국에프엔비,189980,Dec-17,2619599,70226523,2233591,69276739
(주)흥국에프엔비,189980,Dec-18,2760835,81852143,3108837,80436245
(주)흥국에프엔비,189980,Dec-19,5303380,89302191,4912882,88207405
(주)희림종합건축사사무소,37440,Dec-11,,,-3582613,116710978
(주)희림종합건축사사무소,37440,Dec-12,,,1030421,127549999
(주)희림종합건축사사무소,37440,Dec-13,1306698,129241142,1146678,129289986
(주)희림종합건축사사무소,37440,Dec-14,-13960890,138944137,-13630896,138768538
(주)희림종합건축사사무소,37440,Dec-15,3648859,142496032,3873519,142458688
(주)희림종합건축사사무소,37440,Dec-16,2147517,143417384,2561454,143707207
(주)희림종합건축사사무소,37440,Dec-17,3702817,134552824,3519433,134709705
(주)희림종합건축사사무소,37440,Dec-18,3957145,134523704,3901758,134684923
(주)희림종합건축사사무소,37440,Dec-19,3571420,161634028,3873552,160207151
(주)힘스,238490,Dec-17,,,12117169,72458776
(주)힘스,238490,Dec-18,,,-1021721,65194765
(주)힘스,238490,Dec-19,,,8442232,86740548
AJ네트웍스(주),95570,Dec-15,28991066,1725200198,19084591,612887634
AJ네트웍스(주),95570,Dec-16,17079187,2081316853,15964700,806211458
AJ네트웍스(주),95570,Dec-17,20647180,2354233735,17777708,974532773
AJ네트웍스(주),95570,Dec-18,37268842,2575139461,-22339664,1075577283
AJ네트웍스(주),95570,Dec-19,42128594,1803255226,50738603,1231565485
CS홀딩스(주),590,Dec-11,11767923,188753459,1901585,156447456
CS홀딩스(주),590,Dec-12,6548398,191295610,1053974,158255760
CS홀딩스(주),590,Dec-13,13013047,233929444,950543,160068546
CS홀딩스(주),590,Dec-14,14362390,260355830,1399221,170117491
CS홀딩스(주),590,Dec-15,29603865,284933124,10569056,173456317
CS홀딩스(주),590,Dec-16,17138786,293927435,585576,171585884
CS홀딩스(주),590,Dec-17,14264795,302433875,1254772,172056738
CS홀딩스(주),590,Dec-18,12641149,304418193,1694355,172815100
CS홀딩스(주),590,Dec-19,16603892,314291513,1801570,174070675
HD현대(주),267250,Dec-17,1013033249,20888570158,219486624,7750711883
HD현대(주),267250,Dec-18,283985348,23347820007,130596457,8150735598
HD현대(주),267250,Dec-19,115347380,25715535189,590858298,8583906445
KB오토시스(주),24120,Dec-11,1592531,106963254,4771281,103118585
KB오토시스(주),24120,Dec-12,4047834,104467698,6121303,103507294
KB오토시스(주),24120,Dec-13,4179425,115087030,6353904,113372359
KB오토시스(주),24120,Dec-14,3580251,115725365,4939476,112239821
KB오토시스(주),24120,Dec-15,5402075,127235494,9958278,129780423
KB오토시스(주),24120,Dec-16,14273201,141949450,13660728,149398680
KB오토시스(주),24120,Dec-17,12277116,149757134,8304823,155666545
KB오토시스(주),24120,Dec-18,12750202,145564580,12239790,151193035
KB오토시스(주),24120,Dec-19,10692459,143851954,5219659,144464067
KD(주),44180,Dec-11,-14992301,76044743,1094448,34676750
KD(주),44180,Dec-12,-19934634,23718000,-20329372,15948424
KD(주),44180,Dec-13,-6977539,23227897,-2472165,21340772
KD(주),44180,Dec-14,-5577755,26825055,-5189163,25922891
KD(주),44180,Dec-15,614557,38509704,936467,36596507
KD(주),44180,Dec-16,19499,59541799,320261,57633343
KD(주),44180,Dec-17,-16710270,98824540,-16986927,83744227
KD(주),44180,Dec-18,-17026825,148470847,-11681501,119654852
KD(주),44180,Dec-19,9251212,138272305,1933843,104497661
KG스틸(주),16380,Dec-11,-216895612,5310309984,-225325395,5106166432
KG스틸(주),16380,Dec-12,-110201126,5259720757,-48844721,4954671949
KG스틸(주),16380,Dec-13,-140522544,5241508648,-141813087,4841857720
KG스틸(주),16380,Dec-14,-1281183446,3393941146,-1341090529,2892223363
KG스틸(주),16380,Dec-15,-48068315,2890468536,-25421390,2475759225
KG스틸(주),16380,Dec-16,-72710584,2823220556,-88810885,2410632934
KG스틸(주),16380,Dec-17,-124509403,2684673883,-148383192,2323882283
KG스틸(주),16380,Dec-18,-66060479,2506058874,-64063256,2108622029
KG스틸(주),16380,Dec-19,-33537540,2355272182,-30861360,2045911368
KISCO홀딩스(주),1940,Dec-11,-26317444,779731867,-3311110,500308440
KISCO홀딩스(주),1940,Dec-12,35286922,789682784,8087392,501960961
KISCO홀딩스(주),1940,Dec-13,19980320,1377429174,8910049,507369880
KISCO홀딩스(주),1940,Dec-14,14865818,1379712311,9477601,513145712
KISCO홀딩스(주),1940,Dec-15,78046193,1407103545,19867380,530577609
KISCO홀딩스(주),1940,Dec-16,77864434,1493955210,11828126,540248636
KISCO홀딩스(주),1940,Dec-17,-7241887,1488800280,11998690,548751136
KISCO홀딩스(주),1940,Dec-18,36319782,1545159970,11893811,556395695
KISCO홀딩스(주),1940,Dec-19,62889043,1557313864,12938277,565058325
LG이노텍(주),11070,Dec-11,-145374519,4409966704,-164340442,4246930050
LG이노텍(주),11070,Dec-12,-25004592,4886285404,-41089087,4668317759
LG이노텍(주),11070,Dec-13,15541927,4581270749,-50039155,4260285191
LG이노텍(주),11070,Dec-14,112676677,4428761037,58869183,4104519473
LG이노텍(주),11070,Dec-15,95091926,3914337673,43578086,3598752653
LG이노텍(주),11070,Dec-16,4952970,4323719058,12165924,4022156823
LG이노텍(주),11070,Dec-17,174778426,5877488987,180414448,5391209318
LG이노텍(주),11070,Dec-18,163100029,5756067241,128117716,5062817017
LG이노텍(주),11070,Dec-19,102300471,5770780510,80658023,5070125627
LS일렉트릭(주),10120,Dec-11,69721028,1769390133,58827629,1623026422
LS일렉트릭(주),10120,Dec-12,97263372,2020324063,100886002,1885861070
LS일렉트릭(주),10120,Dec-13,113990999,2101280444,110778939,1961236234
LS일렉트릭(주),10120,Dec-14,105145672,2294355146,93904072,2151083199
LS일렉트릭(주),10120,Dec-15,70553628,2251673935,69452478,2107925177
LS일렉트릭(주),10120,Dec-16,80747592,2261805558,57881723,2095351107
LS일렉트릭(주),10120,Dec-17,106004533,2255821411,94808192,2086912499
LS일렉트릭(주),10120,Dec-18,132234958,2405835525,119393549,2211787822
LS일렉트릭(주),10120,Dec-19,103042612,2538144407,109361356,2328541203
OCI(주),10060,Dec-11,864738303,7205013146,729164872,5663590062
OCI(주),10060,Dec-12,12709190,7283049629,52480364,5939458718
OCI(주),10060,Dec-13,-287777262,7302290651,-305346338,5716069793
OCI(주),10060,Dec-14,42334700,7418713804,22167902,5472100247
OCI(주),10060,Dec-15,182068544,7298775478,-191074697,5229793782
OCI(주),10060,Dec-16,219407537,6248555403,347625441,5159099465
OCI(주),10060,Dec-17,232640722,6077824637,168896194,5268314789
OCI(주),10060,Dec-18,103818814,5659590446,70724240,4757819272
OCI(주),10060,Dec-19,-807386477,4811211712,-717594874,3796677716
SK이노베이션(주),96770,Dec-11,3175843551,35026880858,1703394396,14885809811
SK이노베이션(주),96770,Dec-12,1182351665,33831080372,953729175,15303734943
SK이노베이션(주),96770,Dec-13,778733149,35288869208,237032450,14486694282
SK이노베이션(주),96770,Dec-14,-537165529,35101313814,138616777,14508603389
SK이노베이션(주),96770,Dec-15,867676735,31359835736,-5617027,14474189652
SK이노베이션(주),96770,Dec-16,1721434289,32581330983,-344199209,13561837741
SK이노베이션(주),96770,Dec-17,2145101728,34243603274,1600004912,14795190020
SK이노베이션(주),96770,Dec-18,1709984041,36085384070,1675000252,15846830095
SK이노베이션(주),96770,Dec-19,65774590,39526056607,792139635,16355886773
SNT모티브(주),64960,Dec-11,40654399,899406231,40034756,793147491
SNT모티브(주),64960,Dec-12,15707791,895055890,24274325,810948117
SNT모티브(주),64960,Dec-13,29894402,1206018423,34373356,855126771
SNT모티브(주),64960,Dec-14,63510039,1115027090,45571478,874061412
SNT모티브(주),64960,Dec-15,97385183,1172763190,77854752,912895157
SNT모티브(주),64960,Dec-16,34344246,1248155630,32570193,945873236
SNT모티브(주),64960,Dec-17,59056157,1226311096,47656061,953781276
SNT모티브(주),64960,Dec-18,57225145,1196519724,53098946,950075631
SNT모티브(주),64960,Dec-19,3698578,1038905998,61690347,1020642968
SNT중공업(주),3570,Dec-11,56600554,1182293020,54082685,927780346
SNT중공업(주),3570,Dec-12,43739685,1156625435,31596587,923730965
SNT중공업(주),3570,Dec-13,22626749,935742233,3800273,909582822
SNT중공업(주),3570,Dec-14,2593959,914416684,775663,886803688
SNT중공업(주),3570,Dec-15,32623127,921662680,32212254,889873771
SNT중공업(주),3570,Dec-16,-24435794,890522084,-23625343,860133260
SNT중공업(주),3570,Dec-17,-30924389,838427549,-28425565,813215285
SNT중공업(주),3570,Dec-18,19818448,845671572,16332935,819413362
SNT중공업(주),3570,Dec-19,16645499,841373802,19378460,820998787
STX엔진(주),77970,Dec-11,74938265,3513992968,63931174,2086714065
STX엔진(주),77970,Dec-12,-59079376,3213865730,-58633303,2027727458
STX엔진(주),77970,Dec-13,-932064244,1232540949,-941580798,1200268912
STX엔진(주),77970,Dec-14,-74401707,994049394,-57699353,993727127
STX엔진(주),77970,Dec-15,,,36440341,933607603
STX엔진(주),77970,Dec-16,-27950900,830228814,-26125989,821375702
STX엔진(주),77970,Dec-17,-6015686,817766542,-1187642,820067933
STX엔진(주),77970,Dec-18,27898724,864147954,24843550,867032188
STX엔진(주),77970,Dec-19,20377063,828375562,15939294,817081809
STX중공업(주),71970,Dec-11,7349912,1137453340,6706957,1130451424
STX중공업(주),71970,Dec-12,2561546,1049278969,2366478,1042187712
STX중공업(주),71970,Dec-13,-455714104,1679370786,-567091943,1684881803
STX중공업(주),71970,Dec-14,-125791882,1486441146,-136007435,1482857528
STX중공업(주),71970,Dec-15,-4918846,1419848489,-5103325,1416330345
STX중공업(주),71970,Dec-16,-718303976,849906703,-718601922,846362315
STX중공업(주),71970,Dec-17,735481673,744314393,737241309,744332662
STX중공업(주),71970,Dec-18,-104718213,567197923,-105684411,567037791
STX중공업(주),71970,Dec-19,-35895797,447548959,-35849931,447396474
가온미디어(주),78890,Dec-11,-8972729,111123276,-9461482,111641334
가온미디어(주),78890,Dec-12,4403357,151904186,5552071,153263314
가온미디어(주),78890,Dec-13,7488293,132534576,5429382,132829305
가온미디어(주),78890,Dec-14,11275022,188725721,14101659,186419611
가온미디어(주),78890,Dec-15,9334204,221714093,9414709,222880424
가온미디어(주),78890,Dec-16,17526167,239295207,16150320,239313265
가온미디어(주),78890,Dec-17,6177781,266959847,8646384,267598875
가온미디어(주),78890,Dec-18,5173367,325750423,2671453,325081118
가온미디어(주),78890,Dec-19,17797830,307629967,17232425,306839004
가온전선(주),500,Dec-11,-12724112,509900791,-12019432,510404190
가온전선(주),500,Dec-12,4225902,517141282,6870109,519993633
가온전선(주),500,Dec-13,8324324,539789322,10836606,513647072
가온전선(주),500,Dec-14,-563224,511258653,520493,486088759
가온전선(주),500,Dec-15,2135800,520474259,1517366,489897296
가온전선(주),500,Dec-16,3988606,519225689,2286445,486618623
가온전선(주),500,Dec-17,1454588,538955918,841734,505917314
가온전선(주),500,Dec-18,98902,526494275,363095,494369790
가온전선(주),500,Dec-19,5462904,512573535,5858884,485428366
감성코퍼레이션(주),36620,Dec-11,,,-13995733,47818535
감성코퍼레이션(주),36620,Dec-12,,,-1238032,46143043
감성코퍼레이션(주),36620,Dec-13,,,-6860387,39759911
감성코퍼레이션(주),36620,Dec-14,,,-10955720,55808633
감성코퍼레이션(주),36620,Dec-15,,,-14034233,40636905
감성코퍼레이션(주),36620,Dec-16,,,9028619,33978649
감성코퍼레이션(주),36620,Dec-17,,,-3061247,20440706
감성코퍼레이션(주),36620,Dec-18,-6783528,16450114,-6645334,16291428
감성코퍼레이션(주),36620,Dec-19,-5950124,39221444,-4466101,40412370
강남제비스코(주),860,Dec-11,24747256,382288039,17039364,286325042
강남제비스코(주),860,Dec-12,28497818,416128544,21932596,306197123
강남제비스코(주),860,Dec-13,40186670,460559150,23054749,330201735
강남제비스코(주),860,Dec-14,38535135,490785440,26900728,347627353
강남제비스코(주),860,Dec-15,40256389,522260145,26066569,363868620
강남제비스코(주),860,Dec-16,34680195,560934377,22368899,387165023
강남제비스코(주),860,Dec-17,23186504,584684282,16654666,406632324
강남제비스코(주),860,Dec-18,38842325,657866050,3308075,401452063
강남제비스코(주),860,Dec-19,17412514,672270313,561596,396593056
갤럭시아머니트리(주),94480,Dec-11,-41209258,193470119,-37038596,90083820
갤럭시아머니트리(주),94480,Dec-12,-9413505,170244342,458951,85631042
갤럭시아머니트리(주),94480,Dec-13,-13812475,169018358,-211376,97234615
갤럭시아머니트리(주),94480,Dec-14,25081676,105194915,1306777,94719729
갤럭시아머니트리(주),94480,Dec-15,1511472,124025960,2124825,122222416
갤럭시아머니트리(주),94480,Dec-16,3679659,143345214,3779032,142134327
갤럭시아머니트리(주),94480,Dec-17,3072893,183457161,4636625,183407717
갤럭시아머니트리(주),94480,Dec-18,4824908,229962293,4855829,229961761
갤럭시아머니트리(주),94480,Dec-19,8838255,240358046,8838457,240366929
경남스틸(주),39240,Dec-11,,,9351705,122103002
경남스틸(주),39240,Dec-12,,,6340604,117823647
경남스틸(주),39240,Dec-13,,,6005799,114814004
경남스틸(주),39240,Dec-14,,,7247344,137170495
경남스틸(주),39240,Dec-15,,,8175314,146327097
경남스틸(주),39240,Dec-16,,,839290,130501358
경남스틸(주),39240,Dec-17,,,4254726,148087552
경남스틸(주),39240,Dec-18,,,5376211,141729071
경남스틸(주),39240,Dec-19,,,4638328,141926691
경남제약(주),53950,Dec-11,,,-3727150,82192619
경남제약(주),53950,Dec-12,,,5160,78921985
경남제약(주),53950,Dec-13,,,-16609370,52634683
경남제약(주),53950,Dec-14,,,581418,47896460
경남제약(주),53950,Dec-15,,,2111411,47037092
경남제약(주),53950,Dec-16,,,129813,45175775
경남제약(주),53950,Dec-17,,,-3478499,53756663
경남제약(주),53950,Dec-18,3720205,53157002,3888407,53322421
경남제약(주),53950,Dec-19,-4546329,74460268,-4375637,74761331
경동제약(주),11040,Dec-11,20294824,185721629,20243398,185585287
경동제약(주),11040,Dec-12,8100941,189234624,7961491,185621031
경동제약(주),11040,Dec-13,18465582,200386087,18742273,196693747
경동제약(주),11040,Dec-14,24320705,227679294,24960170,223515359
경동제약(주),11040,Dec-15,13277249,233410410,13717808,229329310
경동제약(주),11040,Dec-16,16949412,238488083,16851776,235095901
경동제약(주),11040,Dec-17,20226268,251427545,20164400,249085399
경동제약(주),11040,Dec-18,5318406,257792241,3486971,249277620
경동제약(주),11040,Dec-19,22830839,287589289,19940390,277175622
경인전자(주),9140,Dec-11,923827,63394446,1196942,58503866
경인전자(주),9140,Dec-12,1149091,63740263,571599,58812637
경인전자(주),9140,Dec-13,1654392,66000530,893194,58269577
경인전자(주),9140,Dec-14,-994757,61733225,292045,57142142
경인전자(주),9140,Dec-15,1335440,64239944,1254084,57157206
경인전자(주),9140,Dec-16,2953065,64297759,-67764,56184686
경인전자(주),9140,Dec-17,-2979590,59851412,-484126,55800565
경인전자(주),9140,Dec-18,-680755,57418578,174939,54456065
경인전자(주),9140,Dec-19,243036,56871284,487901,54260449
경창산업(주),24910,Dec-11,5185677,380989102,2451167,368414785
경창산업(주),24910,Dec-12,12113004,393499127,9411480,378147721
경창산업(주),24910,Dec-13,27318406,433768423,23054359,413981315
경창산업(주),24910,Dec-14,24860193,475258491,21147261,449931505
경창산업(주),24910,Dec-15,13541743,579875469,5472865,461849484
경창산업(주),24910,Dec-16,9823560,614039328,13638632,500213206
경창산업(주),24910,Dec-17,-24335836,667099775,-21315430,555301171
경창산업(주),24910,Dec-18,-26617168,638157624,-46002791,506725016
경창산업(주),24910,Dec-19,-76529123,564865660,-61792227,452015739
계룡건설산업(주),13580,Dec-11,11854301,1561234850,5510907,1372691739
계룡건설산업(주),13580,Dec-12,4439648,1619835867,2581420,1329508773
계룡건설산업(주),13580,Dec-13,-82612731,1481928439,-92177386,1195615003
계룡건설산업(주),13580,Dec-14,-111067310,1238256092,-119632224,994976139
계룡건설산업(주),13580,Dec-15,16899683,1224683471,10278814,983648373
계룡건설산업(주),13580,Dec-16,18620153,1513435499,17539236,1147929298
계룡건설산업(주),13580,Dec-17,56453189,1582918161,44411500,1215806878
계룡건설산업(주),13580,Dec-18,94529276,1726211682,63792928,1320126167
계룡건설산업(주),13580,Dec-19,74556838,2006740305,83077813,1534677300
계양전기(주),12200,Dec-11,6618445,170610595,8364400,165706645
계양전기(주),12200,Dec-12,5000243,174553310,8354810,175236447
계양전기(주),12200,Dec-13,5944588,180806076,7819318,181843772
계양전기(주),12200,Dec-14,6500770,204236124,5278544,202218613
계양전기(주),12200,Dec-15,9581186,211584625,9581186,207971019
계양전기(주),12200,Dec-16,17233731,243982899,17197676,232513279
계양전기(주),12200,Dec-17,7746601,253948487,7303305,248233750
계양전기(주),12200,Dec-18,7700773,273358875,7364980,260405484
계양전기(주),12200,Dec-19,-2538605,281736766,-2517868,265634755
고려산업(주),2140,Dec-11,4366811,124894379,4158772,123414609
고려산업(주),2140,Dec-12,7767098,148320365,4694567,143910173
고려산업(주),2140,Dec-13,4744577,148377505,3758816,142727158
고려산업(주),2140,Dec-14,9047449,156033056,8209829,148009044
고려산업(주),2140,Dec-15,5400031,159959339,4798166,145460494
고려산업(주),2140,Dec-16,6852573,167843756,4879802,146939216
고려산업(주),2140,Dec-17,5070273,183124063,5123273,169236176
고려산업(주),2140,Dec-18,3713061,213622767,3041508,198356340
고려산업(주),2140,Dec-19,4728661,206489850,4098127,191884060
고려신용정보(주),49720,Dec-11,,,2272782,19006602
고려신용정보(주),49720,Dec-12,869769,20051534,1019257,18490040
고려신용정보(주),49720,Dec-13,297463,20619089,673800,20877923
고려신용정보(주),49720,Dec-14,1188702,23046577,1388245,23511755
고려신용정보(주),49720,Dec-15,4013474,25217577,3376246,25076210
고려신용정보(주),49720,Dec-16,3716543,27431309,3794232,27368295
고려신용정보(주),49720,Dec-17,,,3582646,27167648
고려신용정보(주),49720,Dec-18,,,4673849,32970957
고려신용정보(주),49720,Dec-19,6621135,48729768,6907084,45764350
고려아연(주),10130,Dec-11,713725941,4606179546,676786476,3901068009
고려아연(주),10130,Dec-12,568030947,4940542141,596362414,4486814791
고려아연(주),10130,Dec-13,452757832,5120964733,467666897,4690739690
고려아연(주),10130,Dec-14,504874328,5642418565,462447445,5138172323
고려아연(주),10130,Dec-15,513990324,5907933007,490113815,5423762309
고려아연(주),10130,Dec-16,594584342,6482637892,537489126,5879657815
고려아연(주),10130,Dec-17,634031143,7038142273,530648641,6304117204
고려아연(주),10130,Dec-18,534814939,7225894144,460562560,6454453449
고려아연(주),10130,Dec-19,638613352,7840561222,567066366,6942417554
고려제강(주),2240,Dec-11,107293364,1823262406,33416925,1209355861
고려제강(주),2240,Dec-12,43849714,1813977723,90329431,1303152096
고려제강(주),2240,Dec-13,36741588,1823962847,24056370,1355729605
고려제강(주),2240,Dec-14,298383955,2524438036,13927791,1407270945
고려제강(주),2240,Dec-15,18346364,2425786817,18546247,1354595929
고려제강(주),2240,Dec-16,40289727,2453092338,31257345,1401983391
고려제강(주),2240,Dec-17,22450877,2400558034,18868400,1381863487
고려제강(주),2240,Dec-18,1876027,2387466225,19244519,1374719467
고려제강(주),2240,Dec-19,6058332,2353652421,20207606,1403851194
고려제약(주),14570,Dec-11,,,3786931,66682383
고려제약(주),14570,Dec-12,,,1503858,65942813
고려제약(주),14570,Dec-13,,,709040,63542138
고려제약(주),14570,Dec-14,,,2151405,62174510
고려제약(주),14570,Dec-15,,,1773790,59197379
고려제약(주),14570,Dec-16,,,5050062,63411164
고려제약(주),14570,Dec-17,,,4683288,66794035
고려제약(주),14570,Dec-18,,,6562473,72962058
고려제약(주),14570,Dec-19,,,3895309,75849501
광동제약(주),9290,Dec-11,29893847,321682097,29028173,313871405
광동제약(주),9290,Dec-12,27761563,389433837,26677805,382069331
광동제약(주),9290,Dec-13,21998584,425675174,21435421,416785331
광동제약(주),9290,Dec-14,35063257,442528217,34483307,431945180
광동제약(주),9290,Dec-15,36083163,663786481,33362959,511611731
광동제약(주),9290,Dec-16,27899595,679780115,29168626,545597886
광동제약(주),9290,Dec-17,23083088,722699738,23850108,584095470
광동제약(주),9290,Dec-18,21974420,732056804,22991600,589159068
광동제약(주),9290,Dec-19,22655802,792776013,22924353,656040076
광전자(주),17900,Dec-11,-44009069,350230397,-42129746,338082356
광전자(주),17900,Dec-12,-13430211,282485538,-13147971,268245635
광전자(주),17900,Dec-13,-4789880,269369303,-8184273,248434979
광전자(주),17900,Dec-14,-10661940,278247542,-8628751,253872419
광전자(주),17900,Dec-15,-5148022,240272144,-3220835,235663842
광전자(주),17900,Dec-16,2022186,242283949,1297638,238192323
광전자(주),17900,Dec-17,2924404,238229947,2007988,235532492
광전자(주),17900,Dec-18,6337707,262117704,10302396,259675091
광전자(주),17900,Dec-19,3363538,260279875,1830389,254266728
광진실업(주),26910,Dec-11,,,4272567,58463219
광진실업(주),26910,Dec-12,,,1169019,53523073
광진실업(주),26910,Dec-13,,,-581892,45454432
광진실업(주),26910,Dec-14,,,625545,43513960
광진실업(주),26910,Dec-15,,,-125414,42529115
광진실업(주),26910,Dec-16,,,-18513,40534776
광진실업(주),26910,Dec-17,,,542277,38836372
광진실업(주),26910,Dec-18,,,266637,36242698
광진실업(주),26910,Dec-19,,,-978930,36126776
국도화학(주),7690,Dec-11,24928454,567444580,21896617,466990359
국도화학(주),7690,Dec-12,29920111,547775296,26371469,464358947
국도화학(주),7690,Dec-13,31387225,590442007,28109803,488596159
국도화학(주),7690,Dec-14,20935128,637431455,15218366,520694820
국도화학(주),7690,Dec-15,56315040,681283306,51428810,566483934
국도화학(주),7690,Dec-16,26558800,682784695,20618110,567679558
국도화학(주),7690,Dec-17,42033007,788549500,33844005,651933266
국도화학(주),7690,Dec-18,46630413,854418441,32407069,709428899
국도화학(주),7690,Dec-19,35110068,905420095,31091041,747581703
국일신동(주),60480,Dec-14,,,1310562,53599347
국일신동(주),60480,Dec-15,,,664778,47883444
국일신동(주),60480,Dec-16,,,382725,45148560
국일신동(주),60480,Dec-17,,,2978285,47608413
국일신동(주),60480,Dec-18,,,1012330,47313454
국일신동(주),60480,Dec-19,,,-103390,53370196
국일제지(주),78130,Dec-11,-13287738,259336270,2593091,86310097
국일제지(주),78130,Dec-12,-6275802,220027962,-5710220,89230354
국일제지(주),78130,Dec-13,60475,125124563,1110200,72049453
국일제지(주),78130,Dec-14,-5623507,115399598,-608341,67550206
국일제지(주),78130,Dec-15,,,14592969,100913988
국일제지(주),78130,Dec-16,,,-316143,101989432
