회사명,거래소코드,회계년도,당기자산(IFRS연결),전기자산(IFRS연결),당기자산(IFRS개별),전기자산(IFRS개별)
에스와이(주),109610,Dec-15,217301617,217301617,119309267,119309267
에스와이(주),109610,Dec-16,274493159,274493159,144704393,144704393
에스와이(주),109610,Dec-17,342995527,342995527,281624350,281624350
에스와이(주),109610,Dec-18,334983387,334983387,264718429,264718429
에스와이(주),109610,Dec-19,361603998,361603998,284866273,284866273
에스지씨에너지(주),5090,Dec-11,,,534693452,534693452
에스지씨에너지(주),5090,Dec-12,,629665378,629665378,618573491
에스지씨에너지(주),5090,Dec-13,766651288,766651288,637747576,637747576
에스지씨에너지(주),5090,Dec-14,813320785,813320785,635812999,635812999
에스지씨에너지(주),5090,Dec-15,841187064,841187064,650473073,650473073
에스지씨에너지(주),5090,Dec-16,854268059,843055542,642835253,631622737
에스지씨에너지(주),5090,Dec-17,797747001,797747001,601086049,601086049
에스지씨에너지(주),5090,Dec-18,759129159,759129159,541268519,541268519
에스지씨에너지(주),5090,Dec-19,695852509,,474044598,
에스지씨이테크건설(주),16250,Dec-11,381122959,381122959,350000009,350000009
에스지씨이테크건설(주),16250,Dec-12,476917725,476917725,422527209,422527209
에스지씨이테크건설(주),16250,Dec-13,1027960171,1027960171,432590243,432590243
에스지씨이테크건설(주),16250,Dec-14,1315550522,1315550522,452936449,452936449
에스지씨이테크건설(주),16250,Dec-15,1495405569,1495405569,394047776,394047776
에스지씨이테크건설(주),16250,Dec-16,1642373302,1642267832,408629703,408629703
에스지씨이테크건설(주),16250,Dec-17,1781197619,1781197619,505201217,505201217
에스지씨이테크건설(주),16250,Dec-18,1912963647,1912963647,615541338,755736060
에스지씨이테크건설(주),16250,Dec-19,2034408015,2034408015,798493788,798493788
에스지에이(주),49470,Dec-11,39550406,39550406,37508040,37508040
에스지에이(주),49470,Dec-12,54090756,54090756,50579550,50579550
에스지에이(주),49470,Dec-13,70859880,70859880,53866598,53866598
에스지에이(주),49470,Dec-14,82677087,82677087,62261227,62261227
에스지에이(주),49470,Dec-15,125358210,125358210,65245212,65245212
에스지에이(주),49470,Dec-16,163921391,163921391,75821014,75821014
에스지에이(주),49470,Dec-17,147318940,147318940,85285137,85285137
에스지에이(주),49470,Dec-18,132956451,132956451,76328494,76328494
에스지에이(주),49470,Dec-19,100663770,100663770,68945413,68945413
에스지에이솔루션즈(주),184230,Jun-14,,,,
에스지에이솔루션즈(주),184230,Jun-15,33627078,33627078,33640051,33640051
에스지에이솔루션즈(주),184230,Dec-16,93876011,93876011,67220488,67220488
에스지에이솔루션즈(주),184230,Dec-17,83033096,83033096,65460188,65460188
에스지에이솔루션즈(주),184230,Dec-18,78073694,78073694,67492620,67492620
에스지에이솔루션즈(주),184230,Dec-19,47971816,47971816,44762141,44762141
에스지이(주),255220,Dec-18,200180759,200180759,192673053,192673053
에스지이(주),255220,Dec-19,227974975,227974975,212279438,212279438
에스케이(주),34730,Dec-11,4621266049,4621266049,3096692637,3096692637
에스케이(주),34730,Dec-12,5121976177,5121976177,3348649302,3348649302
에스케이(주),34730,Dec-13,5002307081,5292929775,3184093646,3184093646
에스케이(주),34730,Dec-14,5307038715,5307039000,3176861131,3176860000
에스케이(주),34730,Dec-15,96633809000,96633809000,17593083000,17593083000
에스케이(주),34730,Dec-16,1.03047E+11,1.03047E+11,18380808000,18380808000
에스케이(주),34730,Dec-17,1.09777E+11,1.09783E+11,19959061000,19959061000
에스케이(주),34730,Dec-18,1.19457E+11,1.19457E+11,21376668000,21376668000
에스케이(주),34730,Dec-19,1.32021E+11,1.32611E+11,22535086000,22535086000
에스케이가스(주),18670,Dec-11,2036113922,2036113922,1923140319,1923140319
에스케이가스(주),18670,Dec-12,2892299703,2892299703,2602671244,2602671244
에스케이가스(주),18670,Dec-13,2628349553,2628349553,2046272501,2046272501
에스케이가스(주),18670,Dec-14,3337842683,3337842683,2117657314,2117657314
에스케이가스(주),18670,Dec-15,4079951416,4079951416,2286360144,2286360144
에스케이가스(주),18670,Dec-16,4070915648,4070915648,2452252526,2452252526
에스케이가스(주),18670,Dec-17,4351747561,4351747561,2809724466,2809724466
에스케이가스(주),18670,Dec-18,3755607242,3755607242,3191135866,3191135866
에스케이가스(주),18670,Dec-19,4082417323,4082417323,3607988902,3607988902
에스케이네트웍스(주),1740,Dec-11,11109763424,11109763424,10266831121,10266831121
에스케이네트웍스(주),1740,Dec-12,10627073278,,9822542561,9822542561
에스케이네트웍스(주),1740,Dec-13,8879374864,8879374864,8168923062,8168923062
에스케이네트웍스(주),1740,Dec-14,8504709345,8504709345,7883422775,7883422775
에스케이네트웍스(주),1740,Dec-15,8203152084,8203152084,7704567342,7704567342
에스케이네트웍스(주),1740,Dec-16,8620316668,8620317000,7892425667,7892426000
에스케이네트웍스(주),1740,Dec-17,7227372000,7227372000,6417584000,6417584000
에스케이네트웍스(주),1740,Dec-18,7769042000,7769042000,6878643000,6878643000
에스케이네트웍스(주),1740,Dec-19,10138772000,10138772000,7673322000,7673322000
에스케이디스커버리(주),6120,Dec-11,4034521357,4034521357,2033751541,2033751541
에스케이디스커버리(주),6120,Dec-12,4993944780,4993944780,2194265707,2194265707
에스케이디스커버리(주),6120,Dec-13,4860277787,4860277787,2403408040,2403408040
에스케이디스커버리(주),6120,Dec-14,5554776885,5554776885,2344300438,2344300438
에스케이디스커버리(주),6120,Dec-15,6595000077,6595000076,2554139591,2554139591
에스케이디스커버리(주),6120,Dec-16,6545936444,6545936444,2449228388,2449228388
에스케이디스커버리(주),6120,Dec-17,5028014185,5051598144,897273545,897273545
에스케이디스커버리(주),6120,Dec-18,4805607747,4805607747,1257968520,1257968520
에스케이디스커버리(주),6120,Dec-19,5000106972,5000106972,1119310492,1119310492
에스케이디앤디(주),210980,Dec-15,755184959,755184959,450268668,450268668
에스케이디앤디(주),210980,Dec-16,1021405102,1021405102,716103965,716103965
에스케이디앤디(주),210980,Dec-17,941320392,941320392,854153140,854153140
에스케이디앤디(주),210980,Dec-18,1490079875,1490079875,1324537213,1324537213
에스케이디앤디(주),210980,Dec-19,1396932627,1396932627,1213006564,1213006564
에스케이렌터카(주),68400,Dec-12,682227219,682227219,667826408,667826408
에스케이렌터카(주),68400,Dec-13,785727185,785727185,770690292,770690292
에스케이렌터카(주),68400,Dec-14,887193337,887193337,868731480,868731480
에스케이렌터카(주),68400,Dec-15,1033758137,1033758137,1003304886,1003304886
에스케이렌터카(주),68400,Dec-16,1157648506,1157648506,1136147639,1139617505
에스케이렌터카(주),68400,Dec-17,1216524911,1212164510,1181160079,1176799678
에스케이렌터카(주),68400,Dec-18,1173209251,1173209251,1171620640,1171620640
에스케이렌터카(주),68400,Dec-19,1645170544,1645170544,1641880312,1641880312
에스케이씨(주),11790,Dec-11,3179610657,3179610657,2252726086,2252726086
에스케이씨(주),11790,Dec-12,3491296172,3491296172,2547551827,2547551827
에스케이씨(주),11790,Dec-13,3585799683,3585799683,2571837860,2571837860
에스케이씨(주),11790,Dec-14,3686751079,3686751079,2572343226,2572343226
에스케이씨(주),11790,Dec-15,3688196894,3688196894,2635264803,2635264803
에스케이씨(주),11790,Dec-16,3528839514,3528839514,2695396995,2695396995
에스케이씨(주),11790,Dec-17,3667311814,3667311814,2690926470,2690926470
에스케이씨(주),11790,Dec-18,3833128681,3833128681,2764203087,2764203087
에스케이씨(주),11790,Dec-19,3972988752,3972988752,2833521463,2833521463
에스케이케미칼(주),285130,Dec-18,1950805011,1950805011,1578243617,1578243617
에스케이케미칼(주),285130,Dec-19,2131709150,2131709150,1902471752,1902471752
에스케이텔레콤(주),17670,Dec-11,24366036429,24366036429,20520527405,20520527405
에스케이텔레콤(주),17670,Dec-12,25595559623,25595559623,22249502341,22249502341
에스케이텔레콤(주),17670,Dec-13,26576515239,26576515000,22827419888,22827419000
에스케이텔레콤(주),17670,Dec-14,27941233000,27941233000,22712462000,22712462000
에스케이텔레콤(주),17670,Dec-15,28581387000,28581387000,23146940000,23146940000
에스케이텔레콤(주),17670,Dec-16,31297663000,31297663000,25448574000,25448574000
에스케이텔레콤(주),17670,Dec-17,33428669000,33428669000,25557522000,25557522000
에스케이텔레콤(주),17670,Dec-18,42369111000,42369111000,28848023000,28848023000
에스케이텔레콤(주),17670,Dec-19,44611620000,45202368000,30839367000,31617632000
에스케이하이닉스(주),660,Dec-11,17238148000,17238148000,16393910000,16393910000
에스케이하이닉스(주),660,Dec-12,18648693000,18648693000,18203484000,18203484000
에스케이하이닉스(주),660,Dec-13,20797298000,20797298000,19896259000,19896259000
에스케이하이닉스(주),660,Dec-14,26883278000,26883278000,25348900000,25348900000
에스케이하이닉스(주),660,Dec-15,29677906000,29677906000,28742198000,28742198000
에스케이하이닉스(주),660,Dec-16,32216026000,32216026000,31399093000,31399093000
에스케이하이닉스(주),660,Dec-17,45418464000,45418464000,44312846000,44312846000
에스케이하이닉스(주),660,Dec-18,63658335000,63658335000,60980608000,60980608000
에스케이하이닉스(주),660,Dec-19,64789494000,65248350000,57710070000,58168926000
에스텍(주),69510,Dec-11,132322825,132322825,98902789,98902789
에스텍(주),69510,Dec-12,133039103,133039103,104828503,104828503
에스텍(주),69510,Dec-13,149518230,149518230,112838331,112838331
에스텍(주),69510,Dec-14,172725473,172725473,126478615,126478615
에스텍(주),69510,Dec-15,177229596,177229596,125621471,125621471
에스텍(주),69510,Dec-16,191306259,191306259,135513748,135513748
에스텍(주),69510,Dec-17,184421038,184421038,135295726,135295726
에스텍(주),69510,Dec-18,195157174,195157174,146863428,146863428
에스텍(주),69510,Dec-19,213913142,213913142,151829797,151829797
에스트래픽(주),234300,Dec-17,106709873,106709873,94315693,94315693
에스트래픽(주),234300,Dec-18,101672766,101672766,106314918,106314918
에스트래픽(주),234300,Dec-19,121068654,121068654,130404854,130404854
에스티팜(주),237690,Dec-16,367778548,367778548,368007137,368007137
에스티팜(주),237690,Dec-17,381504269,381504269,382298311,382298311
에스티팜(주),237690,Dec-18,345505352,345505352,345551799,345551799
에스티팜(주),237690,Dec-19,341080335,340609825,335639355,335639355
에스퓨얼셀(주),288620,Dec-18,,,56426179,56426179
에스퓨얼셀(주),288620,Dec-19,,69684421,69684421,69684421
에쓰-오일(주),10950,Dec-11,13202741000,13202741000,13204101000,13204101000
에쓰-오일(주),10950,Dec-12,12497379000,,12492041000,12492041000
에쓰-오일(주),10950,Dec-13,11920735000,11920735000,11914935000,11914935000
에쓰-오일(주),10950,Dec-14,10255738000,10255738000,10249414000,10249414000
에쓰-오일(주),10950,Dec-15,10795526000,10795526000,10784946000,10784946000
에쓰-오일(주),10950,Dec-16,13959027000,13959027000,13950676000,13950676000
에쓰-오일(주),10950,Dec-17,15087451000,15087451000,15077563000,15077563000
에쓰-오일(주),10950,Dec-18,15955044000,15955044000,16081512000,16081512000
에쓰-오일(주),10950,Dec-19,16333401000,16333401000,16455433000,16455433000
에쓰씨엔지니어링(주),23960,Dec-11,405239276,405239276,107438264,107438264
에쓰씨엔지니어링(주),23960,Dec-12,385510001,385510001,83717388,83717388
에쓰씨엔지니어링(주),23960,Dec-13,316915013,316915013,83191503,83191503
에쓰씨엔지니어링(주),23960,Dec-14,328101533,328101533,84624647,84624647
에쓰씨엔지니어링(주),23960,Dec-15,403709399,403709399,123313613,123313613
에쓰씨엔지니어링(주),23960,Dec-16,405773646,405773646,98115157,98115157
에쓰씨엔지니어링(주),23960,Dec-17,374160400,374160400,93154869,93154869
에쓰씨엔지니어링(주),23960,Dec-18,367044258,367044258,102093438,102093438
에쓰씨엔지니어링(주),23960,Dec-19,373872725,,73478490,373872725
에어부산(주),298690,Dec-18,,,302699757,302699757
에어부산(주),298690,Dec-19,,985775844,985775844,985775844
에이비엘바이오(주),298380,Dec-18,,,168869115,168869115
에이비엘바이오(주),298380,Dec-19,,,142902745,142902745
에이에프더블류(주),312610,Dec-19,,,78308245,78308245
에이치디씨(주),12630,Dec-11,6736281104,6736281104,5923368984,5923368984
에이치디씨(주),12630,Dec-12,6638455523,6638455523,5648965373,5648965373
에이치디씨(주),12630,Dec-13,6420822396,6420822396,5376148211,5376148211
에이치디씨(주),12630,Dec-14,5936510229,5936510229,4954688148,4954688148
에이치디씨(주),12630,Dec-15,5510084233,5510084233,4484707903,4484707903
에이치디씨(주),12630,Dec-16,5784577179,5784577179,4789026878,4789026878
에이치디씨(주),12630,Dec-17,6539447494,6539447494,5352177077,5352177077
에이치디씨(주),12630,Dec-18,3409742247,3409742247,1917052649,1917052649
에이치디씨(주),12630,Dec-19,4208951128,4208951128,2037641903,2037641903
에이치디씨랩스(주),39570,Dec-15,218330908,218330908,204608906,204608906
에이치디씨랩스(주),39570,Dec-16,240035200,240035200,217137042,217137042
에이치디씨랩스(주),39570,Dec-17,275908813,275908813,242217146,242217146
에이치디씨랩스(주),39570,Dec-18,290040645,290040645,278452697,278452697
에이치디씨랩스(주),39570,Dec-19,237219485,237219485,237425754,237425754
에이치디씨현대산업개발(주),294870,Dec-18,4863355064,4863355064,4852055260,4852055260
에이치디씨현대산업개발(주),294870,Dec-19,4409550765,4409550765,4407263472,4407263472
에이치디씨현대이피(주),89470,Dec-11,385162508,385162508,317223048,317223047
에이치디씨현대이피(주),89470,Dec-12,483464434,483464434,418286901,418286901
에이치디씨현대이피(주),89470,Dec-13,547238482,547238482,478849200,478849200
에이치디씨현대이피(주),89470,Dec-14,563822640,563822640,479764283,479764283
에이치디씨현대이피(주),89470,Dec-15,560624379,560624379,454361654,454361654
에이치디씨현대이피(주),89470,Dec-16,577184630,577184630,465101487,465101487
에이치디씨현대이피(주),89470,Dec-17,612710406,612710406,500512091,500512091
에이치디씨현대이피(주),89470,Dec-18,600353780,600353780,497424109,497424109
에이치디씨현대이피(주),89470,Dec-19,547277769,547277769,463065619,463065619
에이치에스디엔진(주),82740,Dec-11,2049817947,2049817947,2051480612,2051480612
에이치에스디엔진(주),82740,Dec-12,1786202789,1786202789,1672968309,1672968309
에이치에스디엔진(주),82740,Dec-13,1662608607,1662608607,1538917385,1538917385
에이치에스디엔진(주),82740,Dec-14,1540296588,1540296588,1469042556,1469042556
에이치에스디엔진(주),82740,Dec-15,1406041511,1406041511,1355773319,1355773319
에이치에스디엔진(주),82740,Dec-16,1356449525,1356449525,1363026957,1363026957
에이치에스디엔진(주),82740,Dec-17,1231347087,1231347087,1238012247,1238012247
에이치에스디엔진(주),82740,Dec-18,743406486,743406486,752885124,752885124
에이치에스디엔진(주),82740,Dec-19,830139139,830139139,825575152,825575152
에이치엘비(주),28300,Dec-11,54250115,54250115,34276192,34276192
에이치엘비(주),28300,Dec-12,38243458,49980245,31684011,31684011
에이치엘비(주),28300,Dec-13,36102881,36102881,33834772,33834772
에이치엘비(주),28300,Dec-14,54251209,54251209,51958212,51958212
에이치엘비(주),28300,Dec-15,185171918,185171918,91733815,91733815
에이치엘비(주),28300,Dec-16,186707061,186707061,87303619,87303619
에이치엘비(주),28300,Dec-17,188193255,188193255,108126937,108126937
에이치엘비(주),28300,Dec-18,304040778,304040778,238044210,238044210
에이치엘비(주),28300,Dec-19,362612148,362612148,494080693,494080693
에이치엘비글로벌(주),3580,Dec-11,71972091,71972091,53771866,53771866
에이치엘비글로벌(주),3580,Dec-12,65291329,65291329,50876889,50876889
에이치엘비글로벌(주),3580,Dec-13,58528489,58528489,46429433,46429433
에이치엘비글로벌(주),3580,Dec-14,56795640,,46518700,56795640
에이치엘비글로벌(주),3580,Dec-15,,,58354657,58354657
에이치엘비글로벌(주),3580,Dec-16,,,57821449,57821449
에이치엘비글로벌(주),3580,Dec-17,,74925487,74925487,74925487
에이치엘비글로벌(주),3580,Dec-18,159993622,159993622,151988538,151988538
에이치엘비글로벌(주),3580,Dec-19,129401749,129401749,115161883,115161883
에이치엘비생명과학(주),67630,Dec-11,,62885191,62885191,62885191
에이치엘비생명과학(주),67630,Dec-12,45868022,45868022,44615573,44615573
에이치엘비생명과학(주),67630,Dec-13,48225407,48225407,46344215,46344215
에이치엘비생명과학(주),67630,Dec-14,33394395,33394395,29383399,29383399
에이치엘비생명과학(주),67630,Dec-15,42698934,42698934,39890072,39890072
에이치엘비생명과학(주),67630,Dec-16,82678312,82678312,48603616,48603616
에이치엘비생명과학(주),67630,Dec-17,99018088,99018088,58310885,58310885
에이치엘비생명과학(주),67630,Dec-18,371130438,371130438,332792766,332792766
에이치엘비생명과학(주),67630,Dec-19,404935130,404935130,372491577,372491577
에이치엘비제약(주),47920,Dec-15,,,24847348,24847348
에이치엘비제약(주),47920,Dec-16,,,41237832,41237832
에이치엘비제약(주),47920,Dec-17,,39846376,39846376,39846376
에이치엘비제약(주),47920,Dec-18,36423231,36423231,34198002,34198002
에이치엘비제약(주),47920,Dec-19,45845869,,46394311,45845869
에이치엘비테라퓨틱스(주),115450,Dec-11,62232659,62232659,43059902,43059902
에이치엘비테라퓨틱스(주),115450,Dec-12,54317286,54317286,30252121,30252121
에이치엘비테라퓨틱스(주),115450,Dec-13,36686245,36686245,24894819,24894819
에이치엘비테라퓨틱스(주),115450,Dec-14,58518034,58518034,35247793,35247793
에이치엘비테라퓨틱스(주),115450,Dec-15,50347291,50347291,48162184,48162184
에이치엘비테라퓨틱스(주),115450,Dec-16,51648096,51648096,50576891,50576891
에이치엘비테라퓨틱스(주),115450,Dec-17,62711128,62711128,65007372,65007372
에이치엘비테라퓨틱스(주),115450,Dec-18,107657274,107657274,105766946,105766946
에이치엘비테라퓨틱스(주),115450,Dec-19,139519008,139519008,141801037,141801037
에이치엠엠(주),11200,Dec-11,8799439000,8799439000,8432299000,8432299000
에이치엠엠(주),11200,Dec-12,8982427000,8982427000,7908884000,7908884000
에이치엠엠(주),11200,Dec-13,8842585000,8842585000,6854879000,6854879000
에이치엠엠(주),11200,Dec-14,7265782000,7265782000,6476768000,6476768000
에이치엠엠(주),11200,Dec-15,5942501000,5942501000,5854097000,5854097000
에이치엠엠(주),11200,Dec-16,4398098000,4398098000,4439709000,4439709000
에이치엠엠(주),11200,Dec-17,3602418000,3602418000,3409882000,3409882000
에이치엠엠(주),11200,Dec-18,4121440000,4121440000,3884416000,3884416000
에이치엠엠(주),11200,Dec-19,7160187000,7160187000,6343498000,6343498000
에이케이홀딩스(주),6840,Dec-11,800231504,797395267,499907143,499907143
에이케이홀딩스(주),6840,Dec-12,618727330,1062012676,346947543,346947543
에이케이홀딩스(주),6840,Dec-13,2374994472,2374994472,461246825,461246825
에이케이홀딩스(주),6840,Dec-14,2773153876,2773153876,490889041,490889041
에이케이홀딩스(주),6840,Dec-15,2495514993,2495514993,522296161,522296161
에이케이홀딩스(주),6840,Dec-16,2741946503,2741946503,525540232,525540232
에이케이홀딩스(주),6840,Dec-17,2944784347,2944784347,536075239,536075239
에이케이홀딩스(주),6840,Dec-18,3397931239,3397931239,551445154,551445154
에이케이홀딩스(주),6840,Dec-19,4327964555,4327964555,611531296,611531296
에이테크솔루션(주),71670,Dec-11,168113199,168113199,151459449,151459449
에이테크솔루션(주),71670,Dec-12,189225693,189225693,171923944,171923944
에이테크솔루션(주),71670,Dec-13,181148025,181148025,165922410,165922410
에이테크솔루션(주),71670,Dec-14,184201078,184201078,169366687,169366687
에이테크솔루션(주),71670,Dec-15,172053764,172053764,158916194,158916194
에이테크솔루션(주),71670,Dec-16,159801563,159801563,144116749,144116749
에이테크솔루션(주),71670,Dec-17,166862523,166862523,151053787,151053787
에이테크솔루션(주),71670,Dec-18,176520983,176520983,155849722,155849722
에이테크솔루션(주),71670,Dec-19,188963883,188963883,165752187,165752187
에이프로젠제약(주),3060,Dec-11,116333667,116333667,109012601,109012601
에이프로젠제약(주),3060,Dec-12,93082911,,81313385,81313385
에이프로젠제약(주),3060,Dec-13,78259220,78259220,77349222,77349222
에이프로젠제약(주),3060,Dec-14,84828018,84828018,83249160,83249160
에이프로젠제약(주),3060,Dec-15,85221295,85221295,81444812,81444812
에이프로젠제약(주),3060,Dec-16,128690599,128690599,123304213,123304213
에이프로젠제약(주),3060,Dec-17,158272087,157225128,161423595,160376636
에이프로젠제약(주),3060,Dec-18,217062048,217062048,211237497,211237497
에이프로젠제약(주),3060,Dec-19,365282978,365282978,284427963,284427963
에이피시스템(주),265520,Dec-17,468030720,468030720,468037043,468037043
에이피시스템(주),265520,Dec-18,420986943,420986943,420588797,420588797
에이피시스템(주),265520,Dec-19,420965874,420965874,419365629,419365629
에이피에스홀딩스(주),54620,Dec-11,277171155,277171155,272996340,272996340
에이피에스홀딩스(주),54620,Dec-12,205510005,205510005,204771644,204771644
에이피에스홀딩스(주),54620,Dec-13,182192905,182192905,177894663,177894663
에이피에스홀딩스(주),54620,Dec-14,215611420,215611420,211430492,211430492
에이피에스홀딩스(주),54620,Dec-15,298965609,298965609,261462888,261462888
에이피에스홀딩스(주),54620,Dec-16,566224746,566224746,515771999,515771999
에이피에스홀딩스(주),54620,Dec-17,231782971,231782971,199560642,199560642
에이피에스홀딩스(주),54620,Dec-18,283203879,283203879,233535689,233535689
에이피에스홀딩스(주),54620,Dec-19,297708244,297708244,242094234,242094234
에이피위성(주),211270,Dec-16,,,85989622,85989622
에이피위성(주),211270,Dec-17,,,103715771,103715771
에이피위성(주),211270,Dec-18,,,99703731,99703731
에이피위성(주),211270,Dec-19,,,102642813,102642813
에이피티씨(주),89970,Dec-18,,64674902,64674902,64674902
에이피티씨(주),89970,Dec-19,65533033,65533033,65427482,65427482
에코바이오홀딩스(주),38870,Dec-11,137591214,137591214,64938679,64938679
에코바이오홀딩스(주),38870,Dec-12,148171959,148171959,68877149,68877149
에코바이오홀딩스(주),38870,Dec-13,151825463,151825463,77790575,77790575
에코바이오홀딩스(주),38870,Dec-14,149023718,149023718,77203181,77203181
에코바이오홀딩스(주),38870,Dec-15,131799788,131799788,66658071,66658071
에코바이오홀딩스(주),38870,Dec-16,116787686,117373617,68623295,69209226
에코바이오홀딩스(주),38870,Dec-17,110443550,110443550,85628571,85628571
에코바이오홀딩스(주),38870,Dec-18,124022274,124022274,91806568,91806568
에코바이오홀딩스(주),38870,Dec-19,74587723,74587723,71575223,71575223
에코캡(주),128540,Dec-18,108542237,108542237,105572451,105572451
에코캡(주),128540,Dec-19,120238341,120238341,114142466,114142466
에코플라스틱(주),38110,Dec-11,325007534,325007534,229756474,229756474
에코플라스틱(주),38110,Dec-12,430150835,430150835,218929822,218929822
에코플라스틱(주),38110,Dec-13,472497290,472497290,256936401,256936401
에코플라스틱(주),38110,Dec-14,520197408,520197408,280990926,280990926
에코플라스틱(주),38110,Dec-15,579549679,579549679,324939102,324939102
에코플라스틱(주),38110,Dec-16,592445508,592445508,331218479,331218479
에코플라스틱(주),38110,Dec-17,579703237,579703237,312761273,312761273
에코플라스틱(주),38110,Dec-18,613232696,613232696,336201082,336201082
에코플라스틱(주),38110,Dec-19,628079080,628079080,361734176,361734176
에프엔에스테크(주),83500,Dec-17,,,58060531,58060531
에프엔에스테크(주),83500,Dec-18,,,68708846,68708846
에프엔에스테크(주),83500,Dec-19,,78080139,78080139,78080139
엑스큐어(주),70300,Dec-11,,,26449533,26449533
엑스큐어(주),70300,Dec-12,,,23981443,23981443
엑스큐어(주),70300,Dec-13,,,25863010,25863010
엑스큐어(주),70300,Dec-14,,,23787450,23787450
엑스큐어(주),70300,Dec-15,,,26514894,26514894
엑스큐어(주),70300,Dec-16,,,17878832,17878832
엑스큐어(주),70300,Dec-17,,,30076421,30076421
엑스큐어(주),70300,Dec-18,,,24327492,24327492
엑스큐어(주),70300,Dec-19,,,25281637,25281637
엔브이에이치코리아(주),67570,Dec-13,338703945,338703945,246602316,258346437
엔브이에이치코리아(주),67570,Dec-14,313476694,313476694,238378915,238378915
엔브이에이치코리아(주),67570,Dec-15,372185613,372185613,308647774,308647774
엔브이에이치코리아(주),67570,Dec-16,442982963,442982963,283125390,283125390
엔브이에이치코리아(주),67570,Dec-17,466432213,466432213,298743983,298743983
엔브이에이치코리아(주),67570,Dec-18,723704127,723704127,345225931,345225931
엔브이에이치코리아(주),67570,Dec-19,794647172,794647172,375522084,375522084
엔시트론(주),101400,Dec-11,42469070,42469070,43068871,43068871
엔시트론(주),101400,Dec-12,43461735,43461735,44623752,44623752
엔시트론(주),101400,Dec-13,37486353,37486353,39640116,39640116
엔시트론(주),101400,Dec-14,39717506,39717506,40940106,40940106
엔시트론(주),101400,Dec-15,32723325,32723325,31745023,31745023
엔시트론(주),101400,Dec-16,34591052,34591052,36541980,36541980
엔시트론(주),101400,Dec-17,39971398,39971398,43713656,43713656
엔시트론(주),101400,Dec-18,31714878,31714878,26483430,26483430
엔시트론(주),101400,Dec-19,34970285,34970285,32610292,32610292
엔에이치엔(주),181710,Dec-13,1178344777,1178344777,1151633141,1151633141
엔에이치엔(주),181710,Dec-14,1272857912,1272857912,1172524857,1172524857
엔에이치엔(주),181710,Dec-15,1833329513,1833329513,1638541410,1638541410
엔에이치엔(주),181710,Dec-16,1838187142,1838187142,1651663250,1651663250
엔에이치엔(주),181710,Dec-17,2117583867,2117583867,1716300590,1716300590
엔에이치엔(주),181710,Dec-18,2494654242,2494654242,1666936188,1666936188
엔에이치엔(주),181710,Dec-19,2500321249,2500321249,1566658554,1566658554
엔에이치엔한국사이버결제(주),60250,Dec-11,61330705,61330705,60935432,60935432
엔에이치엔한국사이버결제(주),60250,Dec-12,70065811,70065811,69172598,69172598
엔에이치엔한국사이버결제(주),60250,Dec-13,82245871,82245871,79937527,79937527
엔에이치엔한국사이버결제(주),60250,Dec-14,149766140,149766140,147887837,147887837
엔에이치엔한국사이버결제(주),60250,Dec-15,161631760,161631760,160692980,160692980
엔에이치엔한국사이버결제(주),60250,Dec-16,185611494,185611494,183784502,183784502
엔에이치엔한국사이버결제(주),60250,Dec-17,221346640,221346640,221909829,221909829
엔에이치엔한국사이버결제(주),60250,Dec-18,279705509,279705509,280890513,280890513
엔에이치엔한국사이버결제(주),60250,Dec-19,311913210,311913210,311859100,311859100
엔피씨(주),4250,Dec-11,238925909,238925909,229279245,229279245
엔피씨(주),4250,Dec-12,255229143,258055159,232589394,232589394
엔피씨(주),4250,Dec-13,305246755,305246755,253084614,253084614
엔피씨(주),4250,Dec-14,305664451,305664451,257970313,257970313
엔피씨(주),4250,Dec-15,343957222,0,285552532,285552532
엔피씨(주),4250,Dec-16,399309178,399309178,340991582,340991582
엔피씨(주),4250,Dec-17,380369494,380369494,353100549,353100549
엔피씨(주),4250,Dec-18,392840424,392840424,353111365,353111365
엔피씨(주),4250,Dec-19,403765363,403765363,357716910,357716910
엘브이엠씨홀딩스(주),900140,Dec-11,111667155,111667155,,
엘브이엠씨홀딩스(주),900140,Dec-12,142648802,142648802,,
엘브이엠씨홀딩스(주),900140,Dec-13,342630203,342630203,,
엘브이엠씨홀딩스(주),900140,Dec-14,457477778,457477778,,
엘브이엠씨홀딩스(주),900140,Dec-15,600232755,600232755,,
엘브이엠씨홀딩스(주),900140,Dec-16,690100493,690100493,,
엘브이엠씨홀딩스(주),900140,Dec-17,630622659,630622659,,
엘브이엠씨홀딩스(주),900140,Dec-18,653661541,653661541,,
엘브이엠씨홀딩스(주),900140,Dec-19,678847944,678847944,,
엘비세미콘(주),61970,Dec-11,,,160424576,160424576
엘비세미콘(주),61970,Dec-12,,,211791006,211791006
엘비세미콘(주),61970,Dec-13,,,265357350,265357350
엘비세미콘(주),61970,Dec-14,,,228745634,228745634
엘비세미콘(주),61970,Dec-15,,,225273449,225273449
엘비세미콘(주),61970,Dec-16,,,212304648,212304648
엘비세미콘(주),61970,Dec-17,,236459436,236459436,236459436
엘비세미콘(주),61970,Dec-18,379402418,379402418,304997040,304997040
엘비세미콘(주),61970,Dec-19,478594872,478594872,376889562,376889562
엘아이지넥스원(주),79550,Dec-15,1754273777,1754273777,1754053470,1754053470
