회사명,거래소코드,회계년도,당기유동자산(IFRS연결),전기유동자산(IFRS연결),당기유동자산(IFRS개별),전기유동자산(IFRS개별)
(주)코센,9730,Dec-11,,,32996474,32996474
(주)코센,9730,Dec-12,,,26395413,26395413
(주)코센,9730,Dec-13,,,32708285,32708285
(주)코센,9730,Dec-14,39349590,39349590,40708899,40708899
(주)코센,9730,Dec-15,37199997,37199997,37349484,37349484
(주)코센,9730,Dec-16,33995036,33995036,33895696,33895696
(주)코센,9730,Dec-17,32779767,32779767,32779704,32779704
(주)코센,9730,Dec-18,32631602,32631602,32631595,32631595
(주)코센,9730,Dec-19,32638370,32638370,31104686,31104686
(주)코스나인,82660,Dec-11,8587778,8587778,9820545,9820545
(주)코스나인,82660,Dec-12,51146864,51146864,33324712,33324712
(주)코스나인,82660,Dec-13,101503298,101503298,50214540,50214540
(주)코스나인,82660,Dec-14,88505797,88505797,37404951,37404951
(주)코스나인,82660,Dec-15,94318875,94318875,38105293,38105293
(주)코스나인,82660,Dec-16,93875580,93875580,49610356,49610356
(주)코스나인,82660,Dec-17,106329317,106329317,37204464,37204464
(주)코스나인,82660,Dec-18,61237170,,53813912,61237170
(주)코스나인,82660,Dec-19,,10359712,10359712,10359712
(주)코스메카코리아,241710,Dec-16,101397407,101397407,91395357,91395357
(주)코스메카코리아,241710,Dec-17,90526613,90526613,73025022,73025022
(주)코스메카코리아,241710,Dec-18,122449782,122449782,50196100,50196100
(주)코스메카코리아,241710,Dec-19,138459672,138459672,59013390,59013390
(주)코스온,69110,Dec-11,,,7431734,7431734
(주)코스온,69110,Dec-12,,,12025784,12025784
(주)코스온,69110,Dec-13,,,13097253,13097253
(주)코스온,69110,Dec-14,,,25966251,25966251
(주)코스온,69110,Dec-15,,51109088,51109088,51109088
(주)코스온,69110,Dec-16,65679404,65679404,59839009,59839009
(주)코스온,69110,Dec-17,87335695,87335695,76248671,76248671
(주)코스온,69110,Dec-18,129903382,129903382,106755301,106755301
(주)코스온,69110,Dec-19,95604973,95604973,76595011,76595011
(주)코썬바이오,204990,Dec-16,,43022298,43022298,43022298
(주)코썬바이오,204990,Dec-17,48642838,48642838,39322117,39322117
(주)코썬바이오,204990,Dec-18,25297143,32130175,24635106,28179190
(주)코썬바이오,204990,Dec-19,5173126,,3592144,
(주)코아스,71950,Dec-11,,72913442,72913442,72913442
(주)코아스,71950,Dec-12,70227879,70227879,69999092,69999092
(주)코아스,71950,Dec-13,63960405,63960405,62700142,62700142
(주)코아스,71950,Dec-14,65993045,65993045,64907403,64907403
(주)코아스,71950,Dec-15,53918865,53918865,52808933,52808933
(주)코아스,71950,Dec-16,39500732,39500732,39195376,39195376
(주)코아스,71950,Dec-17,37590743,37590743,36632258,36632258
(주)코아스,71950,Dec-18,38438820,38438820,36481178,36481178
(주)코아스,71950,Dec-19,35843533,35843533,34135576,34135576
(주)코아시아,45970,Dec-11,159664332,159664332,10660784,10660784
(주)코아시아,45970,Dec-12,164010033,164010033,11129058,11129058
(주)코아시아,45970,Dec-13,183112339,183112339,14097854,14097854
(주)코아시아,45970,Dec-14,146862086,146862086,7500534,7500534
(주)코아시아,45970,Dec-15,165941804,165941804,7221734,7221734
(주)코아시아,45970,Dec-16,147964980,147964980,5102501,5102501
(주)코아시아,45970,Dec-17,155225084,155225084,4092108,4092108
(주)코아시아,45970,Dec-18,134732393,134732393,4092178,4092178
(주)코아시아,45970,Dec-19,133696308,133696308,42218106,42218106
(주)코아시아옵틱스,196450,Dec-14,52657324,52657324,47615629,47615629
(주)코아시아옵틱스,196450,Dec-15,44403697,44403697,40058305,40058305
(주)코아시아옵틱스,196450,Dec-16,29091333,29091333,27583499,27583499
(주)코아시아옵틱스,196450,Dec-17,21241886,21241886,19803476,19803476
(주)코아시아옵틱스,196450,Dec-18,15384954,15384954,15311943,15311943
(주)코아시아옵틱스,196450,Dec-19,35572594,35572594,37523250,37523250
(주)코엔텍,29960,Dec-11,17747710,17747710,9922591,9922591
(주)코엔텍,29960,Dec-12,29079685,29079685,19728197,19728197
(주)코엔텍,29960,Dec-13,32230049,32230049,21296558,21296558
(주)코엔텍,29960,Dec-14,29196595,29196595,17223326,17223326
(주)코엔텍,29960,Dec-15,27114109,27114109,13109712,13109712
(주)코엔텍,29960,Dec-16,51114217,51114217,36272991,36272991
(주)코엔텍,29960,Dec-17,74921431,74921431,58505500,58505500
(주)코엔텍,29960,Dec-18,114519287,,113495246,114519287
(주)코엔텍,29960,Dec-19,,,118208593,118208593
(주)코오롱,2020,Dec-11,2255123940,2255123940,6215853,6215853
(주)코오롱,2020,Dec-12,2209070688,2245480317,21102519,21102519
(주)코오롱,2020,Dec-13,1780103745,1780103745,13035713,13035713
(주)코오롱,2020,Dec-14,1547206146,1547206146,6627433,6627433
(주)코오롱,2020,Dec-15,1301171160,1301171160,7588910,7588910
(주)코오롱,2020,Dec-16,1276747098,1276747098,14019886,14019886
(주)코오롱,2020,Dec-17,1433920365,1433920365,25292719,25292719
(주)코오롱,2020,Dec-18,1255533870,1255533870,9702912,9702912
(주)코오롱,2020,Dec-19,1320349301,1320349301,8654107,8654107
(주)코원플레이,56000,Dec-11,47314328,47314328,45398463,45398463
(주)코원플레이,56000,Dec-12,32931247,32931247,37597564,37597564
(주)코원플레이,56000,Dec-13,23610053,23610053,26145321,26145321
(주)코원플레이,56000,Dec-14,25696300,25696300,26940731,26940731
(주)코원플레이,56000,Dec-15,13483965,,11566317,13483965
(주)코원플레이,56000,Dec-16,,41481235,41481235,41481235
(주)코원플레이,56000,Dec-17,19500064,19500064,11616653,11616653
(주)코원플레이,56000,Dec-18,20281730,20281730,10935453,10935453
(주)코원플레이,56000,Dec-19,18675445,18675445,12410398,12410398
(주)코윈테크,282880,Dec-19,89227829,89227829,88967402,88967402
(주)코이즈,121850,Dec-12,22143405,22143405,22250700,22250700
(주)코이즈,121850,Dec-13,27762398,27762398,28452706,28452706
(주)코이즈,121850,Dec-14,22630955,22630955,26116651,26116651
(주)코이즈,121850,Dec-15,23291318,23291319,20887777,20887778
(주)코이즈,121850,Dec-16,23651610,23651610,19958048,19958048
(주)코이즈,121850,Dec-17,17075926,17075926,13923119,13923119
(주)코이즈,121850,Dec-18,14887486,14887486,11949311,11949311
(주)코이즈,121850,Dec-19,17916283,17916283,13802159,13802159
(주)코콤,15710,Dec-11,39304632,39304632,38321110,38321110
(주)코콤,15710,Dec-12,43004495,43004495,42479252,42479252
(주)코콤,15710,Dec-13,42024954,42024954,42004288,42004288
(주)코콤,15710,Dec-14,36746243,36746243,36727584,36727584
(주)코콤,15710,Dec-15,42184755,42184755,42181939,42181939
(주)코콤,15710,Dec-16,45164091,45164091,45162327,45162327
(주)코콤,15710,Dec-17,56083032,56083032,56082045,56082045
(주)코콤,15710,Dec-18,74380442,74380442,74379714,74379714
(주)코콤,15710,Dec-19,73917417,73917417,73916810,73916810
(주)코텍,52330,Dec-11,,,109326917,109326917
(주)코텍,52330,Dec-12,,,116361585,112286746
(주)코텍,52330,Dec-13,,,124982060,124982060
(주)코텍,52330,Dec-14,,,120929969,120929969
(주)코텍,52330,Dec-15,,,177581626,177581626
(주)코텍,52330,Dec-16,,,219528365,219528365
(주)코텍,52330,Dec-17,,,248312129,248312129
(주)코텍,52330,Dec-18,,252552953,252552953,252552953
(주)코텍,52330,Dec-19,242090363,242090363,237603009,237603009
(주)코퍼스코리아,322780,Dec-19,,,,
(주)코프라,126600,Dec-11,,,35017787,35017787
(주)코프라,126600,Dec-12,,35693101,35693101,35693101
(주)코프라,126600,Dec-13,47114680,47114680,46637527,46637527
(주)코프라,126600,Dec-14,52086982,52086982,55303227,55303227
(주)코프라,126600,Dec-15,71992779,71992779,75515344,75515344
(주)코프라,126600,Dec-16,88595872,88595872,85296766,85296766
(주)코프라,126600,Dec-17,106901891,106901891,97308414,97308414
(주)코프라,126600,Dec-18,127469675,127469675,99144514,99144514
(주)코프라,126600,Dec-19,118649849,118649849,94894659,94894659
(주)콘텐트리중앙,36420,Dec-19,236758745,236758745,113953174,113953174
(주)콤텍시스템,31820,Dec-11,91386256,91386256,89707058,89707058
(주)콤텍시스템,31820,Dec-12,97656330,97656330,95787558,95787558
(주)콤텍시스템,31820,Dec-13,99579590,99579590,97848809,97848809
(주)콤텍시스템,31820,Dec-14,91590512,91590512,89704977,89704977
(주)콤텍시스템,31820,Dec-15,76141127,76141127,74160056,74160056
(주)콤텍시스템,31820,Dec-16,100747522,100747522,98797010,98797010
(주)콤텍시스템,31820,Dec-17,79057846,,77080576,79057846
(주)콤텍시스템,31820,Dec-18,,,87497127,87497127
(주)콤텍시스템,31820,Dec-19,,118868880,118868880,118868880
(주)큐로,15590,Dec-11,164845213,164845213,161170328,161170328
(주)큐로,15590,Dec-12,149657523,149657523,142556211,142556211
(주)큐로,15590,Dec-13,157033901,157033901,152840603,152840603
(주)큐로,15590,Dec-14,188159216,,176353997,188159216
(주)큐로,15590,Dec-15,,,176346292,176346292
(주)큐로,15590,Dec-16,,,148976773,148976773
(주)큐로,15590,Dec-17,,,114821365,114821365
(주)큐로,15590,Dec-18,,96950418,96950418,96950418
(주)큐로,15590,Dec-19,134715655,,133176179,134715655
(주)큐로컴,40350,Dec-11,29454018,29454018,33274264,33274264
(주)큐로컴,40350,Dec-12,28707652,31033206,34559291,34559291
(주)큐로컴,40350,Dec-13,25767123,25767123,38239370,38239370
(주)큐로컴,40350,Dec-14,24999840,24999840,33585332,33585332
(주)큐로컴,40350,Dec-15,11128478,11128478,26297108,26297108
(주)큐로컴,40350,Dec-16,51108883,51108883,18034038,18034038
(주)큐로컴,40350,Dec-17,17450067,17450067,11766016,11766016
(주)큐로컴,40350,Dec-18,9311855,9311855,5232186,5232186
(주)큐로컴,40350,Dec-19,4942838,4942838,6550332,6550332
(주)큐로홀딩스,51780,Dec-11,10275666,10275666,17398914,17398914
(주)큐로홀딩스,51780,Dec-12,10859714,10859714,18899306,18899306
(주)큐로홀딩스,51780,Dec-13,6383200,6383200,15997209,15997209
(주)큐로홀딩스,51780,Dec-14,5636667,5636667,17133544,17133544
(주)큐로홀딩스,51780,Dec-15,11590835,11590835,9108384,9108384
(주)큐로홀딩스,51780,Dec-16,11363427,11363427,11507800,11507800
(주)큐로홀딩스,51780,Dec-17,12832124,12832124,11060090,11060090
(주)큐로홀딩스,51780,Dec-18,21567915,21567915,16890113,16890113
(주)큐로홀딩스,51780,Dec-19,14138936,14138936,11949042,11949042
(주)큐리언트,115180,Dec-16,,,25778524,25778524
(주)큐리언트,115180,Dec-17,,,15187091,15187091
(주)큐리언트,115180,Dec-18,,,42368976,42368976
(주)큐리언트,115180,Dec-19,,18909327,18909327,18909327
(주)큐브엔터테인먼트,182360,Dec-13,,,,
(주)큐브엔터테인먼트,182360,Dec-14,,,,
(주)큐브엔터테인먼트,182360,Dec-15,20788619,20788619,19983619,19983619
(주)큐브엔터테인먼트,182360,Dec-16,15266255,15266255,14670846,14670846
(주)큐브엔터테인먼트,182360,Dec-17,16493661,16493661,16419273,16419273
(주)큐브엔터테인먼트,182360,Dec-18,18630419,18630419,18412059,18412059
(주)큐브엔터테인먼트,182360,Dec-19,15659460,15659460,15455258,15455258
(주)큐에스아이,66310,Dec-11,,25567059,25089142,25567059
(주)큐에스아이,66310,Dec-12,29571245,29031218,27106635,26566608
(주)큐에스아이,66310,Dec-13,31560617,31560617,29419000,29419000
(주)큐에스아이,66310,Dec-14,34917018,34917018,31802193,31802193
(주)큐에스아이,66310,Dec-15,32385505,32385505,30282777,30282777
(주)큐에스아이,66310,Dec-16,32256858,32256858,29501772,29501772
(주)큐에스아이,66310,Dec-17,27753762,27753762,25312332,25312332
(주)큐에스아이,66310,Dec-18,22843625,23382271,20553619,21092265
(주)큐에스아이,66310,Dec-19,28988422,28470395,20985984,20985984
(주)크라운제과,264900,Dec-17,,,105653474,105653474
(주)크라운제과,264900,Dec-18,,,103699372,103699372
(주)크라운제과,264900,Dec-19,,,92517323,92517323
(주)크라운해태홀딩스,5740,Dec-11,315486145,315486145,104298111,104298111
(주)크라운해태홀딩스,5740,Dec-12,284462685,,100827739,100827739
(주)크라운해태홀딩스,5740,Dec-13,306751218,306751218,105142566,105142566
(주)크라운해태홀딩스,5740,Dec-14,283787806,283787806,103728262,103728262
(주)크라운해태홀딩스,5740,Dec-15,285082302,285082302,97724683,97724683
(주)크라운해태홀딩스,5740,Dec-16,312917489,312917489,106098079,106098079
(주)크라운해태홀딩스,5740,Dec-17,312707560,312707560,1701076,1701076
(주)크라운해태홀딩스,5740,Dec-18,280982586,280982586,1305074,1305074
(주)크라운해태홀딩스,5740,Dec-19,244047734,244047734,1658264,1658264
(주)크레버스,96240,Dec-11,40121131,40121131,39747445,39747445
(주)크레버스,96240,Dec-12,35785995,37744930,30969400,30969400
(주)크레버스,96240,Dec-13,52650296,52650296,41610916,41610916
(주)크레버스,96240,Dec-14,40164424,40164424,32601022,32601022
(주)크레버스,96240,Dec-15,49788197,49788197,33507424,33507424
(주)크레버스,96240,Dec-16,54143448,54143448,33655440,33655440
(주)크레버스,96240,Dec-17,43158368,43158368,28072371,28072371
(주)크레버스,96240,Dec-18,45900138,45900138,31246722,31246722
(주)크레버스,96240,Dec-19,58226462,58226462,40612903,40612903
(주)크리스에프앤씨,110790,Dec-18,189787341,189787341,189060522,189060522
(주)크리스에프앤씨,110790,Dec-19,184531285,184531285,183342356,183342356
(주)크린앤사이언스,45520,Dec-11,24190863,24190863,24033990,24033990
(주)크린앤사이언스,45520,Dec-12,23204273,23204273,22921243,22921243
(주)크린앤사이언스,45520,Dec-13,25269831,25269831,25003912,25003912
(주)크린앤사이언스,45520,Dec-14,26370526,26370526,25716917,25716917
(주)크린앤사이언스,45520,Dec-15,27691023,27691023,27061162,27061162
(주)크린앤사이언스,45520,Dec-16,34639567,34639567,34268696,34268696
(주)크린앤사이언스,45520,Dec-17,40988670,40988670,40800019,40800019
(주)크린앤사이언스,45520,Dec-18,50070600,50070600,49951728,49951728
(주)크린앤사이언스,45520,Dec-19,60597079,60597079,60467735,60467735
(주)클라우드에어,36170,Dec-11,,27615285,40584209,26322152
(주)클라우드에어,36170,Dec-12,52072845,52072845,50852149,50852149
(주)클라우드에어,36170,Dec-13,51692996,51692996,48546921,48546921
(주)클라우드에어,36170,Dec-14,55007935,55007935,51093837,51093837
(주)클라우드에어,36170,Dec-15,52407535,52407535,51055953,51055953
(주)클라우드에어,36170,Dec-16,43995621,43995621,40296260,40296260
(주)클라우드에어,36170,Dec-17,69502575,69502575,69387525,69387525
(주)클라우드에어,36170,Dec-18,84946855,84946855,84915791,84915791
(주)클라우드에어,36170,Dec-19,54285479,54285479,39075841,39075841
(주)클래시스,214150,Dec-15,,,,
(주)클래시스,214150,Dec-16,,,,
(주)클래시스,214150,Dec-17,27683050,27683050,27228340,27228340
(주)클래시스,214150,Dec-18,26600328,26596474,26158138,26154284
(주)클래시스,214150,Dec-19,57647142,57647142,57123146,57123146
(주)클리오,237880,Dec-16,198663845,198663845,197068649,197068649
(주)클리오,237880,Dec-17,183286615,183286615,180174282,180174282
(주)클리오,237880,Dec-18,117580278,117580278,115464235,115464235
(주)클리오,237880,Dec-19,140657411,140657411,135508682,135508682
(주)키다리스튜디오,20120,Dec-11,,,7978320,7978320
(주)키다리스튜디오,20120,Dec-12,,,17732940,17732940
(주)키다리스튜디오,20120,Dec-13,,13634030,13634030,13634030
(주)키다리스튜디오,20120,Dec-14,19218710,19218710,17069881,17069881
(주)키다리스튜디오,20120,Dec-15,17783384,,16143684,17783384
(주)키다리스튜디오,20120,Dec-16,,12665956,12665956,12665956
(주)키다리스튜디오,20120,Dec-17,12138200,,10238250,12138200
(주)키다리스튜디오,20120,Dec-18,,0,7178926,7178926
(주)키다리스튜디오,20120,Dec-19,22268714,22268714,20554073,20554073
(주)키이스트,54780,Dec-11,,13500434,13500434,12879893
(주)키이스트,54780,Dec-12,53002285,52252116,17118942,17118942
(주)키이스트,54780,Dec-13,35986278,35986278,15271437,15271437
(주)키이스트,54780,Dec-14,46014481,46014481,23836823,23836823
(주)키이스트,54780,Dec-15,55950671,55950671,27395656,27395656
(주)키이스트,54780,Dec-16,65459935,65459935,23141282,23141282
(주)키이스트,54780,Dec-17,63841810,63841810,18294692,18294692
(주)키이스트,54780,Dec-18,50611373,50611373,16566842,16566842
(주)키이스트,54780,Dec-19,60579844,60579844,36370500,36370500
(주)타이거일렉,219130,Dec-15,23035368,,22281810,23035368
(주)타이거일렉,219130,Dec-16,,,20290110,20290110
(주)타이거일렉,219130,Dec-17,,,23278274,23278274
(주)타이거일렉,219130,Dec-18,,,22014537,22014537
(주)타이거일렉,219130,Dec-19,,,27855935,27855935
(주)탑엔지니어링,65130,Dec-11,104047028,104047028,96547298,96547298
(주)탑엔지니어링,65130,Dec-12,78044180,78044180,68399299,68399299
(주)탑엔지니어링,65130,Dec-13,74079433,74079433,58014694,58014694
(주)탑엔지니어링,65130,Dec-14,76830760,76830760,59440256,59440256
(주)탑엔지니어링,65130,Dec-15,96996919,96996919,82925527,82925527
(주)탑엔지니어링,65130,Dec-16,95064313,95064313,82054718,82054718
(주)탑엔지니어링,65130,Dec-17,246727304,246727304,85041253,85041253
(주)탑엔지니어링,65130,Dec-18,310632332,310632332,121464069,121464069
(주)탑엔지니어링,65130,Dec-19,343391274,343391274,129641635,129641635
(주)탑코미디어,134580,Dec-13,51710859,51710859,51552751,51552751
(주)탑코미디어,134580,Dec-14,65504192,65504192,64505016,64505016
(주)탑코미디어,134580,Dec-15,53877260,53877260,52993394,52993394
(주)탑코미디어,134580,Dec-16,48961341,48961341,48155981,48155981
(주)탑코미디어,134580,Dec-17,32439138,32439138,32218827,32218827
(주)탑코미디어,134580,Dec-18,38468829,,38180449,38468829
(주)탑코미디어,134580,Dec-19,,,29293909,29293909
(주)태경비케이,14580,Dec-11,,,52565998,52565998
(주)태경비케이,14580,Dec-12,,,46697510,46697510
(주)태경비케이,14580,Dec-13,,,45359931,45359931
(주)태경비케이,14580,Dec-14,,,41590425,41590425
(주)태경비케이,14580,Dec-15,,36381271,36381271,36381271
(주)태경비케이,14580,Dec-16,78809658,78809658,57915021,57915021
(주)태경비케이,14580,Dec-17,67409259,67409259,48663879,48663879
(주)태경비케이,14580,Dec-18,78412959,78412959,58726716,58726716
(주)태경비케이,14580,Dec-19,103098154,103098154,52038327,52038327
(주)태광,23160,Dec-11,,,292154177,292154177
(주)태광,23160,Dec-12,,,305454402,305454402
(주)태광,23160,Dec-13,,,301537671,301537671
(주)태광,23160,Dec-14,,,304785198,304785198
(주)태광,23160,Dec-15,,,320090642,320090642
(주)태광,23160,Dec-16,,,309894863,309894863
(주)태광,23160,Dec-17,,275317796,275317796,275317796
(주)태광,23160,Dec-18,276750691,276750691,276736756,276736756
(주)태광,23160,Dec-19,283458998,283458998,275501322,275501322
(주)태성,323280,Dec-19,,,,
(주)태양,53620,Dec-11,61809501,61809501,61211830,61211830
(주)태양,53620,Dec-12,69735112,69735112,69161628,69161628
(주)태양,53620,Dec-13,75496020,75496020,74849569,74849569
(주)태양,53620,Dec-14,80137258,80137258,79562602,79562602
(주)태양,53620,Dec-15,61843721,61843721,61687119,61687119
(주)태양,53620,Dec-16,68495527,68495527,68130735,68130735
(주)태양,53620,Dec-17,73554907,73554907,73234875,73234875
(주)태양,53620,Dec-18,63551340,63551340,63163623,63163623
(주)태양,53620,Dec-19,71052947,71052947,70982287,70982287
(주)태영건설,9410,Dec-11,1261700061,1261700061,806595910,806595910
(주)태영건설,9410,Dec-12,1175991322,1175991322,835278159,835278159
(주)태영건설,9410,Dec-13,1137758914,1137758914,749561419,749561419
(주)태영건설,9410,Dec-14,1062233253,1062233253,627423883,627423883
(주)태영건설,9410,Dec-15,1178681699,1178681699,580418032,580418032
(주)태영건설,9410,Dec-16,1692419629,1692419629,592990738,592990738
(주)태영건설,9410,Dec-17,2637587185,2637587185,717320378,717320378
(주)태영건설,9410,Dec-18,2790791907,2790791907,1057040445,1057040445
(주)태영건설,9410,Dec-19,3528391047,3528391047,1536276045,1536276045
(주)태웅,44490,Dec-11,,,488486366,488486366
(주)태웅,44490,Dec-12,,,406514318,406514318
(주)태웅,44490,Dec-13,,,393038535,393038535
(주)태웅,44490,Dec-14,,,378669502,378669502
(주)태웅,44490,Dec-15,,,329309230,329309230
(주)태웅,44490,Dec-16,,,331155795,331155795
(주)태웅,44490,Dec-17,,,373811621,373811621
(주)태웅,44490,Dec-18,,,403032990,403032990
(주)태웅,44490,Dec-19,,,396039466,388421186
(주)태웅로직스,124560,Dec-19,73625608,73625608,69408930,69408930
(주)테라젠이텍스,66700,Dec-11,62055412,62055412,38992875,38992875
(주)테라젠이텍스,66700,Dec-12,74649027,74649027,53634165,53634165
(주)테라젠이텍스,66700,Dec-13,81737201,81737201,48991422,48991422
(주)테라젠이텍스,66700,Dec-14,86364354,86364354,50213561,50213561
(주)테라젠이텍스,66700,Dec-15,90210344,90210344,58337561,58337561
(주)테라젠이텍스,66700,Dec-16,79268862,79268862,51529564,51529564
(주)테라젠이텍스,66700,Dec-17,80570091,80570091,53071075,53071075
(주)테라젠이텍스,66700,Dec-18,105014858,105014858,64450119,64450119
(주)테라젠이텍스,66700,Dec-19,110095386,110095386,65754205,65754205
(주)테스,95610,Dec-11,,,40861184,40861184
(주)테스,95610,Dec-12,,52932244,52932244,52932244
(주)테스,95610,Dec-13,50683924,50683924,50580021,50580021
(주)테스,95610,Dec-14,70455813,70455813,69899617,69899617
(주)테스,95610,Dec-15,79520363,79520363,78537826,78537826
(주)테스,95610,Dec-16,127095608,127095608,126691201,126691201
(주)테스,95610,Dec-17,171599307,171599307,171816615,171816615
(주)테스,95610,Dec-18,170337150,170337150,169389317,169389317
(주)테스,95610,Dec-19,182497520,182497520,181542124,181542124
(주)테이팩스,55490,Dec-17,26513253,26513253,26908498,26908498
(주)테이팩스,55490,Dec-18,30444528,30444528,31041159,31041159
(주)테이팩스,55490,Dec-19,47135530,47135530,46053903,46053903
(주)테크윙,89030,Dec-11,,,77761671,77761672
(주)테크윙,89030,Dec-12,,66114916,66114916,66114916
(주)테크윙,89030,Dec-13,62989031,62989031,60427587,60427587
(주)테크윙,89030,Dec-14,75794571,75794571,73152834,73152834
(주)테크윙,89030,Dec-15,92679144,92679144,92469352,92469352
(주)테크윙,89030,Dec-16,105333028,105333028,103588429,103588429
(주)테크윙,89030,Dec-17,175708977,175708977,170474875,170474875
(주)테크윙,89030,Dec-18,148244634,148244634,145303225,145303225
(주)테크윙,89030,Dec-19,169308490,169308490,150527180,150527180
(주)텔레칩스,54450,Dec-11,,,65318827,65318827
(주)텔레칩스,54450,Dec-12,,,63176979,63176979
(주)텔레칩스,54450,Dec-13,,,60191574,60191574
(주)텔레칩스,54450,Dec-14,,,63304455,63304455
(주)텔레칩스,54450,Dec-15,,57471148,57471148,57471148
(주)텔레칩스,54450,Dec-16,60916552,60916552,60717644,60717644
(주)텔레칩스,54450,Dec-17,75544327,75544327,75324975,75324975
(주)텔레칩스,54450,Dec-18,73992342,73992342,72850527,72850527
(주)텔레칩스,54450,Dec-19,80310605,80310605,79638608,79638608
(주)텔레필드,91440,Dec-11,,,28359035,28359035
(주)텔레필드,91440,Dec-12,,,25514225,25514225
(주)텔레필드,91440,Dec-13,,,29258332,29258332
(주)텔레필드,91440,Dec-14,,,35147271,35147271
(주)텔레필드,91440,Dec-15,,40210077,40210077,40210077
(주)텔레필드,91440,Dec-16,39735701,39735701,38259789,38259789
(주)텔레필드,91440,Dec-17,39088863,39088863,37792120,37792120
(주)텔레필드,91440,Dec-18,34558459,34558459,35193876,35193876
(주)텔레필드,91440,Dec-19,43312955,43312955,38151045,38151045
(주)텔콘알에프제약,200230,Dec-14,43546463,43546463,43683254,43683254
(주)텔콘알에프제약,200230,Dec-15,41313400,41313400,40460034,40460034
(주)텔콘알에프제약,200230,Dec-16,38168652,38168652,23439025,23439025
(주)텔콘알에프제약,200230,Dec-17,51679950,51679950,23394723,23394723
(주)텔콘알에프제약,200230,Dec-18,25623916,25623916,20695629,20695629
(주)텔콘알에프제약,200230,Dec-19,32592795,32592795,26751351,26751351
(주)토니모리,214420,Dec-15,110003011,110003011,104326154,104326154
(주)토니모리,214420,Dec-16,116422772,116422772,109290837,109290837
(주)토니모리,214420,Dec-17,108292870,108292870,100859239,100859239
(주)토니모리,214420,Dec-18,100464981,100464981,93555400,93555400
(주)토니모리,214420,Dec-19,120845339,120845339,110129514,110129514
(주)토박스코리아,215480,Dec-15,,,,
(주)토박스코리아,215480,Dec-16,,,,
(주)토박스코리아,215480,Dec-17,,,28669694,28669694
(주)토박스코리아,215480,Dec-18,,,25806866,25806866
(주)토박스코리아,215480,Dec-19,,,29806458,29806458
(주)토비스,51360,Dec-11,83688143,83688143,82509433,82509432
(주)토비스,51360,Dec-12,95824692,95824692,93893689,93893689
(주)토비스,51360,Dec-13,110802826,110802826,108068426,108068426
(주)토비스,51360,Dec-14,186388454,186388454,184581583,184581583
(주)토비스,51360,Dec-15,133565964,133565964,133304105,133304105
(주)토비스,51360,Dec-16,185271712,185271712,185840392,185840392
(주)토비스,51360,Dec-17,165596398,165596398,161597465,161597465
(주)토비스,51360,Dec-18,187361757,187361757,183168927,183168927
(주)토비스,51360,Dec-19,181896293,181896293,177584869,177584869
(주)토탈소프트뱅크,45340,Dec-11,,,11147079,11147079
(주)토탈소프트뱅크,45340,Dec-12,,,8808702,8808702
(주)토탈소프트뱅크,45340,Dec-13,,,5170583,5170583
(주)토탈소프트뱅크,45340,Dec-14,,,5040097,5040097
(주)토탈소프트뱅크,45340,Dec-15,,,4242599,4242599
(주)토탈소프트뱅크,45340,Dec-16,,,5439945,5439945
(주)토탈소프트뱅크,45340,Dec-17,,,6029490,6029490
(주)토탈소프트뱅크,45340,Dec-18,,,9746600,9746600
(주)토탈소프트뱅크,45340,Dec-19,,,11123158,11123158
(주)톱텍,108230,Dec-11,,83037493,83037493,83037493
(주)톱텍,108230,Dec-12,96832145,96832145,96852216,96852216
(주)톱텍,108230,Dec-13,153939119,153939119,149846643,149846643
(주)톱텍,108230,Dec-14,127091815,127091815,128271616,128271616
(주)톱텍,108230,Dec-15,130867715,130867715,137018067,137018067
(주)톱텍,108230,Dec-16,376689307,376689307,385721551,385721551
(주)톱텍,108230,Dec-17,350687950,350687950,353368618,353368618
(주)톱텍,108230,Dec-18,284796132,284796132,276499722,276499722
(주)톱텍,108230,Dec-19,275113836,275113836,293913077,293913077
(주)투비소프트,79970,Dec-11,,14734887,14734887,14734887
(주)투비소프트,79970,Dec-12,17079118,17079118,16788109,16788109
(주)투비소프트,79970,Dec-13,25362978,25362978,19871935,19871935
(주)투비소프트,79970,Dec-14,18208881,18208881,16017501,16017501
(주)투비소프트,79970,Dec-15,19379146,19379146,16934913,16934913
(주)투비소프트,79970,Dec-16,34492673,34492673,32574205,32574205
(주)투비소프트,79970,Dec-17,30265848,30265848,22689810,22689810
(주)투비소프트,79970,Dec-18,49221824,49221824,39241217,39241217
(주)투비소프트,79970,Dec-19,42693791,42693791,37681124,37681124
(주)트루윈,105550,Dec-14,,,25761233,25761233
(주)트루윈,105550,Dec-15,,,19636619,19636619
(주)트루윈,105550,Dec-16,,,25853849,25853849
(주)트루윈,105550,Dec-17,,,22447712,22447712
(주)트루윈,105550,Dec-18,,,12948984,12948984
(주)트루윈,105550,Dec-19,,19486842,19486842,19486842
(주)특수건설,26150,Dec-11,,,67822103,67822103
(주)특수건설,26150,Dec-12,,,84382488,84382488
(주)특수건설,26150,Dec-13,,,91273589,91273589
(주)특수건설,26150,Dec-14,,,85107145,85107145
(주)특수건설,26150,Dec-15,,,78260432,78260432
(주)특수건설,26150,Dec-16,,82232129,82232129,82232129
