회사명,거래소코드,회계년도,매출액(IFRS연결),재고자산(IFRS연결),매출액(IFRS개별),재고자산(IFRS개별)
아시아나아이디티(주),267850,Dec-18,245356818,0,244021772,0
아시아나아이디티(주),267850,Dec-19,246148801,0,246147141,0
아시아나항공(주),20560,Dec-11,5609398420,158412921,5331003266,157675606
아시아나항공(주),20560,Dec-12,5887872743,161225835,5638068844,160332722
아시아나항공(주),20560,Dec-13,5723506384,178755249,5463294739,177904612
아시아나항공(주),20560,Dec-14,5836234762,182764795,5552678452,180048870
아시아나항공(주),20560,Dec-15,5795271417,205691696,5204308625,202024080
아시아나항공(주),20560,Dec-16,5763550963,210002203,5401372841,207410910
아시아나항공(주),20560,Dec-17,6227064628,233690686,5788844197,230993309
아시아나항공(주),20560,Dec-18,7183387208,262653758,6201229298,255781889
아시아나항공(주),20560,Dec-19,6965788767,225534662,5924465030,216323196
아이쓰리시스템(주),214430,Dec-15,38981760,13518578,38981760,13518578
아이쓰리시스템(주),214430,Dec-16,51110409,17593019,51110409,17593019
아이쓰리시스템(주),214430,Dec-17,69607526,20128935,69607526,20128935
아이쓰리시스템(주),214430,Dec-18,,,69164997,24942275
아이쓰리시스템(주),214430,Dec-19,,,51862039,24176870
아이에스동서(주),10780,Dec-11,468877995,189970620,376867126,187065764
아이에스동서(주),10780,Dec-12,646588330,352556691,527221717,349227126
아이에스동서(주),10780,Dec-13,684764290,298065241,564608916,293373698
아이에스동서(주),10780,Dec-14,801592098,268718811,664247895,264075733
아이에스동서(주),10780,Dec-15,945846998,761915237,780108971,750675871
아이에스동서(주),10780,Dec-16,1724101422,536931436,1538978855,529038413
아이에스동서(주),10780,Dec-17,1832961032,448656028,1651678799,439656753
아이에스동서(주),10780,Dec-18,1715600368,640004505,1525427316,628317580
아이에스동서(주),10780,Dec-19,964111880,704800406,789731521,685296005
아이진(주),185490,Dec-15,,,107562,0
아이진(주),185490,Dec-16,,,267235,0
아이진(주),185490,Dec-17,,,301034,0
아이진(주),185490,Dec-18,,,2035288,206487
아이진(주),185490,Dec-19,4245380,311131,4245380,311131
아이큐어(주),175250,Dec-18,33320492,4562420,30315287,3908895
아이큐어(주),175250,Dec-19,60922490,14167168,41074208,8835923
아이크래프트(주),52460,Dec-11,,,48630655,11085830
아이크래프트(주),52460,Dec-12,,,60036379,2128985
아이크래프트(주),52460,Dec-13,52170966,3221993,52159047,3221993
아이크래프트(주),52460,Dec-14,53407164,5486058,53358174,5486058
아이크래프트(주),52460,Dec-15,68367109,8689452,68026006,8689452
아이크래프트(주),52460,Dec-16,79856301,8945156,79343272,8939657
아이크래프트(주),52460,Dec-17,92532326,7269521,90680419,5435663
아이크래프트(주),52460,Dec-18,73149612,6845234,67530472,4869003
아이크래프트(주),52460,Dec-19,73758133,6276935,64937461,3339262
아이텍(주),119830,Dec-11,,,23767408,0
아이텍(주),119830,Dec-12,,,21429007,0
아이텍(주),119830,Dec-13,,,22199667,0
아이텍(주),119830,Dec-14,,,24416376,0
아이텍(주),119830,Dec-15,,,22953873,0
아이텍(주),119830,Dec-16,,,25780106,0
아이텍(주),119830,Dec-17,,,25847625,0
아이텍(주),119830,Dec-18,30905307,0,30905307,0
아이텍(주),119830,Dec-19,47026177,484139,40942046,0
아진산업(주),13310,Dec-15,337731062,22003420,130823476,3104233
아진산업(주),13310,Dec-16,505965513,30350787,150087219,3695572
아진산업(주),13310,Dec-17,427926771,27574621,128150279,8176060
아진산업(주),13310,Dec-18,396944683,24469595,216584478,8109891
아진산업(주),13310,Dec-19,440797612,31797815,277654918,11205243
안국약품(주),1540,Dec-11,129946385,26407183,121222378,25081580
안국약품(주),1540,Dec-12,140828314,27708282,130953905,26684855
안국약품(주),1540,Dec-13,154099983,34129643,139101575,33685781
안국약품(주),1540,Dec-14,167936479,37336919,164231101,35866847
안국약품(주),1540,Dec-15,197735826,24997975,195230730,24339249
안국약품(주),1540,Dec-16,174002376,20709728,171293704,18030210
안국약품(주),1540,Dec-17,183599893,19932350,178849877,18070407
안국약품(주),1540,Dec-18,185745622,21669504,180052799,18312764
안국약품(주),1540,Dec-19,155851757,23504988,149279874,20728706
알리코제약(주),260660,Dec-18,,,95337599,12043807
알리코제약(주),260660,Dec-19,,,115793215,12566911
알서포트(주),131370,Dec-11,,,,
알서포트(주),131370,Dec-12,,,,
알서포트(주),131370,Dec-13,21511955,63497,21001067,40207
알서포트(주),131370,Dec-14,20748768,50183,16373102,34670
알서포트(주),131370,Dec-15,18531431,68034,15416933,14818
알서포트(주),131370,Dec-16,21430529,122173,18238665,88844
알서포트(주),131370,Dec-17,23077016,135021,19642142,64923
알서포트(주),131370,Dec-18,24704712,590165,21402240,485692
알서포트(주),131370,Dec-19,28486918,389115,23290832,369438
알에스오토메이션(주),140670,Dec-17,87447208,16439158,81353849,15923329
알에스오토메이션(주),140670,Dec-18,98664317,17565002,91178001,17114055
알에스오토메이션(주),140670,Dec-19,82169975,15583631,75825511,15203406
알에프머트리얼즈(주),327260,Dec-19,,,16211219,4583275
알에프에이치아이씨(주),218410,Dec-15,,,,
알에프에이치아이씨(주),218410,Dec-16,,,,
알에프에이치아이씨(주),218410,Dec-17,62055228,49662704,60031868,47327079
알에프에이치아이씨(주),218410,Dec-18,108101224,47306037,97867984,45007437
알에프에이치아이씨(주),218410,Dec-19,107768754,52135823,99143847,48905551
압타바이오(주),293780,Dec-19,,,1018572,0
애경산업(주),18250,Dec-18,699584480,76730310,697333018,74770053
애경산업(주),18250,Dec-19,701336794,87242125,698096024,84539721
애경케미칼(주),161000,Dec-12,413887982,77088382,320522671,65992840
애경케미칼(주),161000,Dec-13,1176144492,75838633,975934857,65803426
애경케미칼(주),161000,Dec-14,1161070476,89650730,944152738,82682218
애경케미칼(주),161000,Dec-15,912104906,58940144,746340396,55365454
애경케미칼(주),161000,Dec-16,867743146,62998220,725561490,59325263
애경케미칼(주),161000,Dec-17,959818485,84211743,784131827,80963702
애경케미칼(주),161000,Dec-18,1031357749,88102553,863420792,85510312
애경케미칼(주),161000,Dec-19,1017022178,84961950,807463497,79219118
애니젠(주),196300,Dec-16,,,4176582,2355948
애니젠(주),196300,Dec-17,,,4551873,3463096
애니젠(주),196300,Dec-18,,,4114385,1927058
애니젠(주),196300,Dec-19,,,6276912,1827193
애머릿지코퍼레이션,900100,Dec-11,109731039,13030077,82429708,8779232
애머릿지코퍼레이션,900100,Dec-12,93046878,12003481,65777625,8572178
애머릿지코퍼레이션,900100,Dec-13,69956686,10221186,48257176,7955076
애머릿지코퍼레이션,900100,Dec-14,66179843,9056840,52786838,6565423
애머릿지코퍼레이션,900100,Dec-15,74092752,13072932,60557098,7047190
애머릿지코퍼레이션,900100,Dec-16,61682825,7927578,42661163,5559890
애머릿지코퍼레이션,900100,Dec-17,37592098,4675221,37319589,4675221
애머릿지코퍼레이션,900100,Dec-18,27003367,431233,26074470,286096
애머릿지코퍼레이션,900100,Dec-19,39829870,8244294,21819287,4337989
앱클론(주),174900,Dec-17,,,3532425,18213
앱클론(주),174900,Dec-18,,,3920790,17964
앱클론(주),174900,Dec-19,,,14375025,32652
어보브반도체(주),102120,Dec-11,67905754,14477692,47811991,11344807
어보브반도체(주),102120,Dec-12,73675318,15984395,54906756,11861973
어보브반도체(주),102120,Dec-13,88348721,18947945,87520752,16272622
어보브반도체(주),102120,Dec-14,92016677,18056291,88539487,16010284
어보브반도체(주),102120,Dec-15,96919277,13885975,93908940,11530117
어보브반도체(주),102120,Dec-16,103201219,12425402,99524410,10296129
어보브반도체(주),102120,Dec-17,105824401,16357075,103291890,13948702
어보브반도체(주),102120,Dec-18,109543014,14064324,104878234,12870604
어보브반도체(주),102120,Dec-19,126805890,18379058,124723168,15833616
에스넷시스템(주),38680,Dec-11,169358533,10572385,124598266,9438573
에스넷시스템(주),38680,Dec-12,141832826,11135598,92164644,9988355
에스넷시스템(주),38680,Dec-13,188807640,17489695,133636885,13560009
에스넷시스템(주),38680,Dec-14,217651039,16319377,132547018,9894907
에스넷시스템(주),38680,Dec-15,197935874,12133562,116935327,8837126
에스넷시스템(주),38680,Dec-16,209358473,7560108,109164036,4676073
에스넷시스템(주),38680,Dec-17,213417889,14287524,121733922,10866676
에스넷시스템(주),38680,Dec-18,270809012,11055271,165493986,8559280
에스넷시스템(주),38680,Dec-19,316779316,25305890,176442663,23164847
에스디엔(주),99220,Dec-11,150017876,10729108,149382866,10729108
에스디엔(주),99220,Dec-12,29662282,11256491,29809996,11256491
에스디엔(주),99220,Dec-13,39842569,7619435,39148752,7619435
에스디엔(주),99220,Dec-14,42294518,9407870,41981844,9407870
에스디엔(주),99220,Dec-15,48181735,8171460,47165352,8171460
에스디엔(주),99220,Dec-16,36206832,8058024,34268004,8058024
에스디엔(주),99220,Dec-17,52641983,7332692,50699381,7332692
에스디엔(주),99220,Dec-18,60887354,7489153,58915895,7489153
에스디엔(주),99220,Dec-19,65023507,13091300,62982298,13091300
에스맥(주),97780,Dec-11,446499001,30591284,470008847,10897254
에스맥(주),97780,Dec-12,485403838,23951732,448137959,10618317
에스맥(주),97780,Dec-13,556456126,21804794,547801352,12903897
에스맥(주),97780,Dec-14,234948437,16590316,275785693,3979794
에스맥(주),97780,Dec-15,199648369,10809077,220073272,2423183
에스맥(주),97780,Dec-16,139482358,6738171,111541535,1418212
에스맥(주),97780,Dec-17,168217687,7929693,118507794,2848936
에스맥(주),97780,Dec-18,141385799,18638097,83404331,199894
에스맥(주),97780,Dec-19,168039893,20474548,74766484,1432650
에스비더블유생명과학(주),151910,Dec-12,132053117,16749809,96810241,10604645
에스비더블유생명과학(주),151910,Dec-13,230467451,36737954,216006741,30907825
에스비더블유생명과학(주),151910,Dec-14,189046476,50126945,172378613,44376739
에스비더블유생명과학(주),151910,Dec-15,90289360,59744640,85988748,53224736
에스비더블유생명과학(주),151910,Dec-16,39674511,4926235,39711662,4666850
에스비더블유생명과학(주),151910,Dec-17,35770222,5661875,31351194,4961633
에스비더블유생명과학(주),151910,Dec-18,61102246,6126075,58999471,3273924
에스비더블유생명과학(주),151910,Dec-19,52623027,8338798,48802634,3166232
에스씨아이평가정보(주),36120,Dec-11,,,40797154,0
에스씨아이평가정보(주),36120,Dec-12,,,36755760,0
에스씨아이평가정보(주),36120,Dec-13,,,37027963,0
에스씨아이평가정보(주),36120,Dec-14,,,36917164,0
에스씨아이평가정보(주),36120,Dec-15,,,35887860,0
에스씨아이평가정보(주),36120,Dec-16,35281188,0,33945258,0
에스씨아이평가정보(주),36120,Dec-17,42768733,0,39915717,0
에스씨아이평가정보(주),36120,Dec-18,49863975,0,46527546,0
에스씨아이평가정보(주),36120,Dec-19,52569945,0,48708533,0
에스엔유프리시젼(주),80000,Dec-11,,,77413303,5104050
에스엔유프리시젼(주),80000,Dec-12,,,44216410,3528175
에스엔유프리시젼(주),80000,Dec-13,,,101386475,3729453
에스엔유프리시젼(주),80000,Dec-14,,,83360381,3457125
에스엔유프리시젼(주),80000,Dec-15,,,70032140,2280061
에스엔유프리시젼(주),80000,Dec-16,,,57862612,1565306
에스엔유프리시젼(주),80000,Dec-17,,,116215632,665168
에스엔유프리시젼(주),80000,Dec-18,82572761,8098834,82551448,8102304
에스엔유프리시젼(주),80000,Dec-19,64349005,13667931,64233361,13667931
에스엔케이폴리텍(주),91340,Dec-11,,,15602926,4553660
에스엔케이폴리텍(주),91340,Dec-12,,,14052791,4249980
에스엔케이폴리텍(주),91340,Dec-13,15923489,6509182,13466081,4220311
에스엔케이폴리텍(주),91340,Dec-14,22477556,5579182,21634413,2521005
에스엔케이폴리텍(주),91340,Dec-15,25584533,5286615,23669857,2545771
에스엔케이폴리텍(주),91340,Dec-16,63430728,10471517,30431302,2743407
에스엔케이폴리텍(주),91340,Dec-17,178587054,26829486,23928430,2619494
에스엔케이폴리텍(주),91340,Dec-18,282148096,31929528,20917815,4018650
에스엔케이폴리텍(주),91340,Dec-19,338044206,37747585,25933907,3907629
에스엘(주),5850,Mar-11,966091270,83259960,525578544,31126086
에스엘(주),5850,Dec-12,1162486576,102860446,578105017,38393776
에스엘(주),5850,Dec-13,1241660948,103121422,577337584,41119782
에스엘(주),5850,Dec-14,1359380094,139318555,561760086,51528739
에스엘(주),5850,Dec-15,1395133199,137862683,593583766,56317661
에스엘(주),5850,Dec-16,1620581391,145818314,638836988,55860064
에스엘(주),5850,Dec-17,1489427601,142917886,720851055,58184958
에스엘(주),5850,Dec-18,1598634354,170253629,735139558,69909674
에스엘(주),5850,Dec-19,2262212221,247838975,1407091294,120527554
에스와이(주),109610,Dec-15,261724632,18001400,165623552,6111635
에스와이(주),109610,Dec-16,306116510,38872340,181798357,9106939
에스와이(주),109610,Dec-17,393503262,45965040,298641671,21126803
에스와이(주),109610,Dec-18,419928752,55258109,343028329,28407989
에스와이(주),109610,Dec-19,380109486,55854662,294915037,24281591
에스지씨에너지(주),5090,Dec-11,,,280723959,57662305
에스지씨에너지(주),5090,Dec-12,,,285221128,68980341
에스지씨에너지(주),5090,Dec-13,290031609,90506170,288199000,87432142
에스지씨에너지(주),5090,Dec-14,297812164,109588931,283829621,105356565
에스지씨에너지(주),5090,Dec-15,310295324,128055765,296449058,121527655
에스지씨에너지(주),5090,Dec-16,297458693,131970135,278126586,123282025
에스지씨에너지(주),5090,Dec-17,319961347,109948188,310927507,105333400
에스지씨에너지(주),5090,Dec-18,346781204,74429944,335600373,71138708
에스지씨에너지(주),5090,Dec-19,284244835,71525607,273589905,67496865
에스지씨이테크건설(주),16250,Dec-11,699059559,334392,670297194,278880
에스지씨이테크건설(주),16250,Dec-12,785541865,1873464,695594773,278880
에스지씨이테크건설(주),16250,Dec-13,667502467,4774520,504100742,278880
에스지씨이테크건설(주),16250,Dec-14,877234227,5797171,677698634,216359
에스지씨이테크건설(주),16250,Dec-15,1100688301,2812798,788563315,0
에스지씨이테크건설(주),16250,Dec-16,1191570073,10569827,843579329,0
에스지씨이테크건설(주),16250,Dec-17,1465750842,28908248,841221413,0
에스지씨이테크건설(주),16250,Dec-18,1487904768,83888076,881992820,25614051
에스지씨이테크건설(주),16250,Dec-19,1698474766,78623144,1242048953,32881952
에스지에이(주),49470,Dec-11,40943094,924934,40661943,924934
에스지에이(주),49470,Dec-12,33987255,5115605,32213681,5405084
에스지에이(주),49470,Dec-13,51076987,1985673,43180692,1615523
에스지에이(주),49470,Dec-14,58218926,3858228,40940421,3319972
에스지에이(주),49470,Dec-15,72075046,10869240,43618539,1055957
에스지에이(주),49470,Dec-16,109262777,13228491,33463478,3730850
에스지에이(주),49470,Dec-17,98081509,11783791,37759225,3170288
에스지에이(주),49470,Dec-18,88885999,8000743,44351155,2840902
에스지에이(주),49470,Dec-19,81471003,3037804,38700581,1397450
에스지에이솔루션즈(주),184230,Jun-14,,,,
에스지에이솔루션즈(주),184230,Jun-15,19994383,1205168,19994383,1205168
에스지에이솔루션즈(주),184230,Dec-16,49543830,9161776,28402273,6417830
에스지에이솔루션즈(주),184230,Dec-17,55343525,8362054,20466860,6785559
에스지에이솔루션즈(주),184230,Dec-18,45381803,5159842,17856882,3573520
에스지에이솔루션즈(주),184230,Dec-19,45088761,1331582,21614762,1237365
에스지이(주),255220,Dec-18,145839541,2598311,118477483,1455148
에스지이(주),255220,Dec-19,132776115,3324242,111440249,1981534
에스케이(주),34730,Dec-11,1701763922,1047051,1619101478,141305
에스케이(주),34730,Dec-12,2241803020,58231729,1528627922,343512
에스케이(주),34730,Dec-13,2301754740,83675410,1805743164,80325146
에스케이(주),34730,Dec-14,2425966528,141779521,1974143344,76234201
에스케이(주),34730,Dec-15,39569775000,5643327000,2065032000,83198000
에스케이(주),34730,Dec-16,83617494000,6018855000,3113719000,98580000
에스케이(주),34730,Dec-17,93296368000,8177933000,2477840000,785000
에스케이(주),34730,Dec-18,1.01502E+11,8992740000,2672412000,172000
에스케이(주),34730,Dec-19,99264574000,9138361000,3245516000,147000
에스케이가스(주),18670,Dec-11,7222787081,319177931,5470288720,319233247
에스케이가스(주),18670,Dec-12,7583747014,405176733,5090631429,405239143
에스케이가스(주),18670,Dec-13,6672246520,319530244,4196769654,319599971
에스케이가스(주),18670,Dec-14,5943465084,326325305,4313542450,213825276
에스케이가스(주),18670,Dec-15,4078985548,599655701,2826941690,186755091
에스케이가스(주),18670,Dec-16,5254738369,393550533,3366245664,131724787
에스케이가스(주),18670,Dec-17,6689683934,548411278,4151828216,228803002
에스케이가스(주),18670,Dec-18,6859163776,305724973,4808642481,178088520
에스케이가스(주),18670,Dec-19,4931073628,377511628,3973394871,243618479
에스케이네트웍스(주),1740,Dec-11,27535570532,1331634700,26224418960,1097442297
에스케이네트웍스(주),1740,Dec-12,27935503372,1432551314,25511199449,1157080046
에스케이네트웍스(주),1740,Dec-13,25975361370,979452191,23739620447,806527173
에스케이네트웍스(주),1740,Dec-14,22408068204,948187291,20460418440,754453600
에스케이네트웍스(주),1740,Dec-15,20355840898,1141744144,18681721369,1006337178
에스케이네트웍스(주),1740,Dec-16,18457381000,550070860,17333736978,417150023
에스케이네트웍스(주),1740,Dec-17,15202346000,635348000,13613184000,539719000
에스케이네트웍스(주),1740,Dec-18,13986475000,1008017000,12409359000,841599000
에스케이네트웍스(주),1740,Dec-19,13054240000,731912000,10574129000,577113000
에스케이디스커버리(주),6120,Dec-11,8864966852,555313294,1546107695,224972275
에스케이디스커버리(주),6120,Dec-12,9160084618,653391356,1476191493,239855146
에스케이디스커버리(주),6120,Dec-13,8256550008,581769879,1484565401,252481703
에스케이디스커버리(주),6120,Dec-14,7283608289,647230205,1232853528,275241880
에스케이디스커버리(주),6120,Dec-15,5269175685,882096914,1039863882,200142049
에스케이디스커버리(주),6120,Dec-16,6526064902,665324557,1146625579,175601898
에스케이디스커버리(주),6120,Dec-17,6746687325,574459893,16556123,0
에스케이디스커버리(주),6120,Dec-18,6939172193,347679102,15265064,0
에스케이디스커버리(주),6120,Dec-19,5021067628,427900737,24968480,0
에스케이디앤디(주),210980,Dec-15,231300372,427483763,231300372,150328658
에스케이디앤디(주),210980,Dec-16,276376332,267839353,277311332,257001207
에스케이디앤디(주),210980,Dec-17,330812048,321185141,329931250,321159342
에스케이디앤디(주),210980,Dec-18,562772314,470416012,555534240,470448679
에스케이디앤디(주),210980,Dec-19,454720099,437678209,356862251,393889443
에스케이렌터카(주),68400,Dec-12,401375627,8042797,373312720,6142654
에스케이렌터카(주),68400,Dec-13,475737139,9942862,443528022,8473629
에스케이렌터카(주),68400,Dec-14,570015231,11061108,492211906,8584428
에스케이렌터카(주),68400,Dec-15,632145882,11152121,510633263,6205582
에스케이렌터카(주),68400,Dec-16,647644444,6935195,544644476,5810220
에스케이렌터카(주),68400,Dec-17,636765266,7844836,591543123,6042552
에스케이렌터카(주),68400,Dec-18,652521822,7788191,603999912,7788191
에스케이렌터카(주),68400,Dec-19,640883399,21375463,640883399,21375463
에스케이씨(주),11790,Dec-11,2473525635,300485472,1687461201,178896384
에스케이씨(주),11790,Dec-12,2629170921,344281857,1760998038,206320716
에스케이씨(주),11790,Dec-13,2641403172,324533616,1851143652,198642179
에스케이씨(주),11790,Dec-14,2802235022,325590805,1899152025,158174693
에스케이씨(주),11790,Dec-15,2564762025,283755028,1616227687,138948018
에스케이씨(주),11790,Dec-16,2359440144,253488994,1380829846,124750313
에스케이씨(주),11790,Dec-17,2653544415,299316350,1403473051,129232074
에스케이씨(주),11790,Dec-18,2767834347,353201995,1415180089,153877626
에스케이씨(주),11790,Dec-19,2539766499,385658113,1229900590,148290116
에스케이케미칼(주),285130,Dec-18,1367719213,328951762,1205342468,213626086
에스케이케미칼(주),285130,Dec-19,1427185611,330606088,1184206016,259448122
에스케이텔레콤(주),17670,Dec-11,15938548860,219589981,12551255630,8407299
에스케이텔레콤(주),17670,Dec-12,16300479280,242145567,12332719444,15994537
에스케이텔레콤(주),17670,Dec-13,16602053960,177120481,12860379475,24595750
에스케이텔레콤(주),17670,Dec-14,17163798000,267667000,13012644000,23694000
에스케이텔레콤(주),17670,Dec-15,17136734000,273556000,12556979000,45991000
에스케이텔레콤(주),17670,Dec-16,17091816000,259846000,12350479000,32479000
에스케이텔레콤(주),17670,Dec-17,17520013000,272403000,12468035000,29837000
에스케이텔레콤(주),17670,Dec-18,16873960000,288053000,11705639000,22079000
에스케이텔레콤(주),17670,Dec-19,17743702000,162882000,11416215000,11125000
에스케이하이닉스(주),660,Dec-11,10395811000,1183608000,10188162000,928891000
에스케이하이닉스(주),660,Dec-12,10162210000,1509331000,10001783000,1199485000
에스케이하이닉스(주),660,Dec-13,14165102000,1178300000,13896309000,920590000
에스케이하이닉스(주),660,Dec-14,17125566000,1497563000,16893716000,1217282000
에스케이하이닉스(주),660,Dec-15,18797998000,1923376000,18780792000,1407614000
에스케이하이닉스(주),660,Dec-16,17197975000,2026198000,16733111000,1698723000
에스케이하이닉스(주),660,Dec-17,30109434000,2640439000,29718939000,2224740000
에스케이하이닉스(주),660,Dec-18,40445066000,4422733000,40324651000,3721521000
에스케이하이닉스(주),660,Dec-19,26990733000,5295835000,25320755000,4354732000
에스텍(주),69510,Dec-11,223212467,26733946,190214017,5718981
에스텍(주),69510,Dec-12,210492995,23359967,184144696,5534890
에스텍(주),69510,Dec-13,222346732,25089611,175654714,5937744
에스텍(주),69510,Dec-14,274936759,33117653,201921665,7283563
에스텍(주),69510,Dec-15,270210815,36001351,176000409,6947088
에스텍(주),69510,Dec-16,290549074,33246149,179847089,7130731
에스텍(주),69510,Dec-17,300390875,32720060,177710032,5733371
에스텍(주),69510,Dec-18,306433025,36022632,197107076,6470749
에스텍(주),69510,Dec-19,337971674,39582020,216795154,6934056
에스트래픽(주),234300,Dec-17,77300035,386064,114932721,386064
에스트래픽(주),234300,Dec-18,40678386,266541,41549628,261525
에스트래픽(주),234300,Dec-19,79673572,3118918,76244500,2642304
에스티팜(주),237690,Dec-16,200361533,91371223,200361533,91371223
에스티팜(주),237690,Dec-17,202800435,57974615,202622882,57974615
에스티팜(주),237690,Dec-18,97738456,40659270,97299230,40659270
에스티팜(주),237690,Dec-19,93256825,40925358,92995881,40672855
에스퓨얼셀(주),288620,Dec-18,,,31491977,6207282
에스퓨얼셀(주),288620,Dec-19,,,37953636,13556056
에쓰-오일(주),10950,Dec-11,31913863000,4617119000,31913863000,4617119000
에쓰-오일(주),10950,Dec-12,34723291000,4385878000,34723291000,4385878000
에쓰-오일(주),10950,Dec-13,31158528000,4237915000,31158528000,4237915000
에쓰-오일(주),10950,Dec-14,28557562000,2415448000,28557562000,2415448000
에쓰-오일(주),10950,Dec-15,17890272000,1598710000,17890272000,1598710000
에쓰-오일(주),10950,Dec-16,16321843000,2423440000,16321843000,2423440000
에쓰-오일(주),10950,Dec-17,20891374000,2790742000,20891340000,2790742000
에쓰-오일(주),10950,Dec-18,25463295000,3139082000,25463122000,3139082000
에쓰-오일(주),10950,Dec-19,24394173000,3196033000,24393980000,3196033000
에쓰씨엔지니어링(주),23960,Dec-11,309382937,21124949,96446551,547957
에쓰씨엔지니어링(주),23960,Dec-12,318810978,15444614,39220930,1535106
에쓰씨엔지니어링(주),23960,Dec-13,254339138,14481022,78791216,1179758
에쓰씨엔지니어링(주),23960,Dec-14,250358394,13316621,50088871,1516328
에쓰씨엔지니어링(주),23960,Dec-15,410707049,15531536,144148044,1340724
에쓰씨엔지니어링(주),23960,Dec-16,310315231,10243555,91064415,840096
에쓰씨엔지니어링(주),23960,Dec-17,251692538,10502124,96990710,745420
에쓰씨엔지니어링(주),23960,Dec-18,250825145,24925118,118564793,371906
에쓰씨엔지니어링(주),23960,Dec-19,240133541,10307483,58736694,323188
에어부산(주),298690,Dec-18,,,653567219,3999225
에어부산(주),298690,Dec-19,,,633183493,6111458
에이비엘바이오(주),298380,Dec-18,,,1257884,0
에이비엘바이오(주),298380,Dec-19,,,3988956,0
에이에프더블류(주),312610,Dec-19,,,25961807,1037879
에이치디씨(주),12630,Dec-11,4107921252,2228883826,3101561027,2045514083
에이치디씨(주),12630,Dec-12,3334053764,2222885278,2207250948,2019309505
에이치디씨(주),12630,Dec-13,4216933755,1981655182,2877143363,1701425716
에이치디씨(주),12630,Dec-14,4477376534,1458677620,3152019200,1269418553
에이치디씨(주),12630,Dec-15,4602608742,997730578,3347031663,808627844
에이치디씨(주),12630,Dec-16,4749886366,767972258,3507253656,615490126
에이치디씨(주),12630,Dec-17,5358684697,574267783,4125907855,430193818
에이치디씨(주),12630,Dec-18,1547840799,268105633,49613873,0
에이치디씨(주),12630,Dec-19,1616692249,238083686,50099435,0
에이치디씨랩스(주),39570,Dec-15,174566214,0,173673786,0
에이치디씨랩스(주),39570,Dec-16,188892823,0,188861789,0
에이치디씨랩스(주),39570,Dec-17,264001124,0,263952128,0
에이치디씨랩스(주),39570,Dec-18,271978422,0,271869137,0
에이치디씨랩스(주),39570,Dec-19,252410792,9892056,252314717,9892056
에이치디씨현대산업개발(주),294870,Dec-18,2792736856,775160829,2793597716,774928221
에이치디씨현대산업개발(주),294870,Dec-19,4216489504,502195114,4211144007,502060904
에이치디씨현대이피(주),89470,Dec-11,718632804,94823169,628188134,71106753
에이치디씨현대이피(주),89470,Dec-12,807113596,90896276,688785527,67446876
에이치디씨현대이피(주),89470,Dec-13,918199522,114113628,793359521,88929617
에이치디씨현대이피(주),89470,Dec-14,945020584,101573806,795561560,77132976
에이치디씨현대이피(주),89470,Dec-15,867748204,88626477,700460337,67173530
에이치디씨현대이피(주),89470,Dec-16,861159023,94818364,692807092,73901147
에이치디씨현대이피(주),89470,Dec-17,914353503,123269206,774372188,99990492
에이치디씨현대이피(주),89470,Dec-18,910809614,139901018,772372911,116780482
에이치디씨현대이피(주),89470,Dec-19,835108421,88778799,696887363,74694038
에이치에스디엔진(주),82740,Dec-11,2005252618,247442035,2003793073,247231575
에이치에스디엔진(주),82740,Dec-12,1378777833,205075590,1377618958,205200841
에이치에스디엔진(주),82740,Dec-13,743878585,178073680,743104362,176548148
에이치에스디엔진(주),82740,Dec-14,888825955,198526847,887764720,197396445
에이치에스디엔진(주),82740,Dec-15,693645086,198981404,692276967,198874020
에이치에스디엔진(주),82740,Dec-16,802916583,203788761,804680106,202825078
에이치에스디엔진(주),82740,Dec-17,768870297,170562947,761831507,170421035
에이치에스디엔진(주),82740,Dec-18,511302114,152154073,509321425,152749415
에이치에스디엔진(주),82740,Dec-19,674278133,230728305,673324747,230929162
에이치엘비(주),28300,Dec-11,69517785,6943070,18856657,35447
에이치엘비(주),28300,Dec-12,51673997,4214389,17626105,82885
에이치엘비(주),28300,Dec-13,31451550,4540528,30615224,4540528
에이치엘비(주),28300,Dec-14,37185748,7673624,37178698,7673624
에이치엘비(주),28300,Dec-15,38460684,5305831,38451533,5305831
에이치엘비(주),28300,Dec-16,30138867,3854580,30089605,3854580
에이치엘비(주),28300,Dec-17,23006912,4142909,22994053,4142909
에이치엘비(주),28300,Dec-18,36185983,3860254,27271379,3055621
에이치엘비(주),28300,Dec-19,38420748,4918446,29775778,4027321
에이치엘비글로벌(주),3580,Dec-11,23387120,2368014,10046678,414770
에이치엘비글로벌(주),3580,Dec-12,21625906,1626651,10812053,49211
에이치엘비글로벌(주),3580,Dec-13,19571564,1000931,9905278,170022
에이치엘비글로벌(주),3580,Dec-14,22864464,1096093,11993735,82101
에이치엘비글로벌(주),3580,Dec-15,,,15301018,124550
에이치엘비글로벌(주),3580,Dec-16,,,18255841,67373
에이치엘비글로벌(주),3580,Dec-17,,,15686212,325232
에이치엘비글로벌(주),3580,Dec-18,13237690,3178463,10347565,0
에이치엘비글로벌(주),3580,Dec-19,35025713,4516977,10988830,569379
에이치엘비생명과학(주),67630,Dec-11,,,40953192,2658
에이치엘비생명과학(주),67630,Dec-12,12534642,946456,8997538,0
