회사명,거래소코드,회계년도,당기순이익(IFRS연결),매출액(IFRS연결),당기순이익(IFRS개별),매출액(IFRS개별)
(주)까뮤이앤씨,13700,Dec-15,,,5169039,132370311
(주)까뮤이앤씨,13700,Dec-16,,,3256253,139708060
(주)까뮤이앤씨,13700,Dec-17,,,8436815,172176860
(주)까뮤이앤씨,13700,Dec-18,,,1738796,116296828
(주)까뮤이앤씨,13700,Dec-19,,,13494869,283420655
(주)까스텔바작,308100,Dec-19,6869624,81358617,7090294,81068234
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,-8990586,29901810,-10306565,14881694
(주)나노,187790,Dec-16,-24388859,48175171,-18008880,18480121
(주)나노,187790,Dec-17,89291,73089292,-2829878,29944292
(주)나노,187790,Dec-18,-467314,81942719,-5616504,34238747
(주)나노,187790,Dec-19,-298564,73694955,475680,38421023
(주)나노브릭,286750,Dec-19,-780552,7775408,-763049,7775408
(주)나노신소재,121600,Dec-11,4687969,33480756,4707958,33480756
(주)나노신소재,121600,Dec-12,-1446732,23644347,-1346877,23644347
(주)나노신소재,121600,Dec-13,1166791,27009014,1129993,26827489
(주)나노신소재,121600,Dec-14,3793548,27926752,3733441,27926752
(주)나노신소재,121600,Dec-15,7655911,43140425,7723716,43140425
(주)나노신소재,121600,Dec-16,5940058,41111800,5955088,41111800
(주)나노신소재,121600,Dec-17,6827889,45568866,6795716,45568866
(주)나노신소재,121600,Dec-18,7671621,52249960,7577945,52249960
(주)나노신소재,121600,Dec-19,5801286,48892961,5848754,48892961
(주)나노엔텍,39860,Dec-11,-12202620,13153879,-11866915,13088091
(주)나노엔텍,39860,Dec-12,-5883367,13435035,-6417553,13561450
(주)나노엔텍,39860,Dec-13,-1236713,19084457,332876,19071599
(주)나노엔텍,39860,Dec-14,-2464001,19498657,-1173219,20255673
(주)나노엔텍,39860,Dec-15,-7471283,24839316,-4272310,18652444
(주)나노엔텍,39860,Dec-16,-14798956,22205895,-17339841,19928840
(주)나노엔텍,39860,Dec-17,-2072184,23809593,-799389,22133358
(주)나노엔텍,39860,Dec-18,3308228,25796821,3683640,24871160
(주)나노엔텍,39860,Dec-19,5749945,26255836,6191104,25099090
(주)나무가,190510,Dec-15,8484512,403847036,7763897,330071994
(주)나무가,190510,Dec-16,-4188413,292613003,-3614485,189575941
(주)나무가,190510,Dec-17,-40918809,257564977,-43568385,169353908
(주)나무가,190510,Dec-18,3585210,312824892,10339276,199656907
(주)나무가,190510,Dec-19,-585939,362063863,3214583,275379664
(주)나스미디어,89600,Dec-13,,,5614730,24754414
(주)나스미디어,89600,Dec-14,,,7956451,29855317
(주)나스미디어,89600,Dec-15,,,9916024,45490455
(주)나스미디어,89600,Dec-16,11972406,69943009,11499887,61749724
(주)나스미디어,89600,Dec-17,26676052,120275391,20237979,84283178
(주)나스미디어,89600,Dec-18,20596334,106607030,15458417,71877991
(주)나스미디어,89600,Dec-19,22484088,117006838,18656401,78372579
(주)나이벡,138610,Dec-11,,,-1834811,2702416
(주)나이벡,138610,Dec-12,,,-1407065,3875799
(주)나이벡,138610,Dec-13,,,-3849754,2271977
(주)나이벡,138610,Dec-14,,,-3620685,4786118
(주)나이벡,138610,Dec-15,,,-2425875,4173528
(주)나이벡,138610,Dec-16,,,-3027189,4804232
(주)나이벡,138610,Dec-17,,,-2567612,6302575
(주)나이벡,138610,Dec-18,,,-4146156,5207877
(주)나이벡,138610,Dec-19,,,-2726636,9287488
(주)나이스디앤비,130580,Dec-11,,,2483308,17447086
(주)나이스디앤비,130580,Dec-12,,,3024750,19285428
(주)나이스디앤비,130580,Dec-13,,,3012799,19592150
(주)나이스디앤비,130580,Dec-14,,,3625754,21139275
(주)나이스디앤비,130580,Dec-15,4366625,25675101,4269809,23685546
(주)나이스디앤비,130580,Dec-16,5728563,33964917,4342227,24018056
(주)나이스디앤비,130580,Dec-17,6414092,42282947,4960968,32327045
(주)나이스디앤비,130580,Dec-18,9299592,52040929,7840104,42167015
(주)나이스디앤비,130580,Dec-19,11280367,77330430,9097679,50280560
(주)나이스홀딩스,34310,Dec-11,33822237,194810015,6505010,27906675
(주)나이스홀딩스,34310,Dec-12,44822114,211902144,17518136,32479387
(주)나이스홀딩스,34310,Dec-13,63730747,754166289,8548366,24585959
(주)나이스홀딩스,34310,Dec-14,53713407,936827214,8735163,24855128
(주)나이스홀딩스,34310,Dec-15,62915097,1090840202,6822102,30358130
(주)나이스홀딩스,34310,Dec-16,90779251,1346411434,18359912,33693212
(주)나이스홀딩스,34310,Dec-17,92750994,1450068987,5118791,37458486
(주)나이스홀딩스,34310,Dec-18,99301937,1611892148,-16465295,40325277
(주)나이스홀딩스,34310,Dec-19,77665757,1877743691,5118265,44669568
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,24748177,302410988,-2024012,302410988
(주)남선알미늄,8350,Dec-12,,,-16536943,308547177
(주)남선알미늄,8350,Dec-13,,,9655705,353378515
(주)남선알미늄,8350,Dec-14,,,17604236,341293036
(주)남선알미늄,8350,Dec-15,,,14881686,350317585
(주)남선알미늄,8350,Dec-16,,,20399638,400734305
(주)남선알미늄,8350,Dec-17,,,21742400,400667879
(주)남선알미늄,8350,Dec-18,25220519,347834921,25376157,347834921
(주)남선알미늄,8350,Dec-19,14479409,324782177,8338512,324782177
(주)남성,4270,Dec-11,-1822084,66156225,2680768,55212184
(주)남성,4270,Dec-12,-6862343,68020409,1286317,55616541
(주)남성,4270,Dec-13,-732650,73072002,1381106,56628063
(주)남성,4270,Dec-14,-3975359,69059783,-700522,59274363
(주)남성,4270,Dec-15,-520743,75864783,1848869,62237269
(주)남성,4270,Dec-16,1327730,83724292,1360255,70870441
(주)남성,4270,Dec-17,1356665,91991880,1354923,78335735
(주)남성,4270,Dec-18,-3576375,83251810,-3506408,63605003
(주)남성,4270,Dec-19,-2196177,72953026,-2135357,57819890
(주)내츄럴엔도텍,168330,Dec-13,,,19279883,84281121
(주)내츄럴엔도텍,168330,Dec-14,,,20760517,124067457
(주)내츄럴엔도텍,168330,Dec-15,-15644528,44506401,-16896629,44506401
(주)내츄럴엔도텍,168330,Dec-16,-13177152,6556020,-12887062,6556020
(주)내츄럴엔도텍,168330,Dec-17,-8860824,9238808,-9645005,9238808
(주)내츄럴엔도텍,168330,Dec-18,-23238141,8928362,-16506112,8892649
(주)내츄럴엔도텍,168330,Dec-19,-16008383,6580460,-15322638,6615116
(주)네오리진,94860,Dec-11,649924,42947694,667150,23311768
(주)네오리진,94860,Dec-12,,,-2791896,24667502
(주)네오리진,94860,Dec-13,,,-12396768,41569623
(주)네오리진,94860,Dec-14,,,-18212371,34582751
(주)네오리진,94860,Dec-15,,,-3377781,12413198
(주)네오리진,94860,Dec-16,,,674598,10654596
(주)네오리진,94860,Dec-17,166207,9263380,218915,9032026
(주)네오리진,94860,Dec-18,,,-3781297,9064462
(주)네오리진,94860,Dec-19,,,-2726564,11270250
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,-1569501,27225588,-1740980,25334754
(주)네오오토,212560,Dec-15,,,7651072,115393747
(주)네오오토,212560,Dec-16,,,7883058,140544448
(주)네오오토,212560,Dec-17,,,4135626,128249343
(주)네오오토,212560,Dec-18,,,5798405,115243742
(주)네오오토,212560,Dec-19,,,2497866,118441501
(주)네오위즈,95660,Dec-11,72509057,667748340,79218344,592103340
(주)네오위즈,95660,Dec-12,5785127,674589550,3779378,588447125
(주)네오위즈,95660,Dec-13,46864398,442897817,52818309,371656266
(주)네오위즈,95660,Dec-14,-8177160,201029653,1272651,139550248
(주)네오위즈,95660,Dec-15,-21852100,190070606,-3653848,125990929
(주)네오위즈,95660,Dec-16,9853329,191038418,3632162,117653566
(주)네오위즈,95660,Dec-17,-2143713,174045348,-25872555,106849588
(주)네오위즈,95660,Dec-18,33524295,215490230,-4753411,155574255
(주)네오위즈,95660,Dec-19,27623322,254498033,6495544,202617148
(주)네오위즈홀딩스,42420,Dec-11,76477186,727227250,25370700,13097599
(주)네오위즈홀딩스,42420,Dec-12,13920271,742971136,23060658,19093083
(주)네오위즈홀딩스,42420,Dec-13,59898207,512084970,-2832876,3582577
(주)네오위즈홀딩스,42420,Dec-14,57500868,262205577,6541508,1582089
(주)네오위즈홀딩스,42420,Dec-15,49969692,199471968,64723380,634975
(주)네오위즈홀딩스,42420,Dec-16,-8386452,201698095,-6839712,543311
(주)네오위즈홀딩스,42420,Dec-17,-6798711,184864190,-10240089,551698
(주)네오위즈홀딩스,42420,Dec-18,43566139,228327081,-4969594,693917
(주)네오위즈홀딩스,42420,Dec-19,40857864,253948130,5768056,1860715
(주)네오크레마,311390,Dec-19,1025691,19776649,1258938,18448423
(주)네오티스,85910,Dec-11,,,3975553,29184036
(주)네오티스,85910,Dec-12,,,4313757,34980811
(주)네오티스,85910,Dec-13,2426104,36116964,2230587,36283655
(주)네오티스,85910,Dec-14,3063380,37658799,2581243,37658799
(주)네오티스,85910,Dec-15,-3593014,35730680,-4379435,35730680
(주)네오티스,85910,Dec-16,-1601111,40161938,-1560928,40161938
(주)네오티스,85910,Dec-17,-7249334,43473210,-7269754,43473210
(주)네오티스,85910,Dec-18,3178419,45195339,3000159,45195339
(주)네오티스,85910,Dec-19,1456670,42409365,1372323,42566577
(주)네오팜,92730,Dec-11,,,904242,16944305
(주)네오팜,92730,Dec-12,,,647763,18774372
(주)네오팜,92730,Dec-13,,,1895050,20137821
(주)네오팜,92730,Dec-14,,,2568482,25602822
(주)네오팜,92730,Dec-15,,,3407145,35964570
(주)네오팜,92730,Dec-16,7742494,42368623,8190762,42257057
(주)네오팜,92730,Dec-17,11559211,53633507,12152804,53553213
(주)네오팜,92730,Dec-18,15369685,66274582,15804253,66336414
(주)네오팜,92730,Dec-19,19245382,83240333,18153826,83586492
(주)네오펙트,290660,Dec-18,-9634328,5653093,-9665824,4556630
(주)네오펙트,290660,Dec-19,-15875139,12311251,-17139135,5240117
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,5755091,28494249
(주)네이블커뮤니케이션즈,153460,Dec-13,,,1181896,21933881
(주)네이블커뮤니케이션즈,153460,Dec-14,487174,23696900,512899,23815420
(주)네이블커뮤니케이션즈,153460,Dec-15,,,393860,22857730
(주)네이블커뮤니케이션즈,153460,Dec-16,,,150592,21590435
(주)네이블커뮤니케이션즈,153460,Dec-17,,,-6335770,13473262
(주)네이블커뮤니케이션즈,153460,Dec-18,,,-2345577,15833273
(주)네이블커뮤니케이션즈,153460,Dec-19,,,-372930,12360704
(주)네이처셀,7390,Dec-11,,,-1623029,22793853
(주)네이처셀,7390,Dec-12,,,-1898931,27205250
(주)네이처셀,7390,Dec-13,,,-3508978,29208214
(주)네이처셀,7390,Dec-14,,,1895130,25355151
(주)네이처셀,7390,Dec-15,,,-1335361,30553552
(주)네이처셀,7390,Dec-16,,,-3223414,26787767
(주)네이처셀,7390,Dec-17,,,-460739,27215252
(주)네이처셀,7390,Dec-18,,,2234809,26715298
(주)네이처셀,7390,Dec-19,,,902009,23072026
(주)네패스,33640,Dec-11,-2295720,276089822,15313134,215792824
(주)네패스,33640,Dec-12,11958578,290541326,19308651,257273977
(주)네패스,33640,Dec-13,-45807816,364128942,-18712505,229529877
(주)네패스,33640,Dec-14,-11628273,328792875,-35342960,191486707
(주)네패스,33640,Dec-15,-16324419,279220555,8781335,219352855
(주)네패스,33640,Dec-16,17966353,254535006,6876296,223644590
(주)네패스,33640,Dec-17,3941829,285034101,6296840,261721389
(주)네패스,33640,Dec-18,22949184,273317888,21916076,267505341
(주)네패스,33640,Dec-19,31091671,356317076,22314275,343577304
(주)넥센,5720,Dec-11,39245536,281033576,9964307,239883610
(주)넥센,5720,Dec-12,74432025,285150563,15215163,218800500
(주)넥센,5720,Dec-13,69078325,379858452,17335573,223755894
(주)넥센,5720,Dec-14,78942509,354340603,24869201,214828028
(주)넥센,5720,Dec-15,77791797,306141351,19983341,193901062
(주)넥센,5720,Dec-16,99387101,321408358,24424330,192727587
(주)넥센,5720,Dec-17,81842411,314030027,37984229,212026557
(주)넥센,5720,Dec-18,88542209,1360025189,31162898,341728815
(주)넥센,5720,Dec-19,113665525,2291341654,11175516,352221398
(주)넥스턴바이오사이언스,89140,Dec-11,,,3078865,27402406
(주)넥스턴바이오사이언스,89140,Dec-12,,,2432506,21342061
(주)넥스턴바이오사이언스,89140,Dec-13,,,2843876,22017749
(주)넥스턴바이오사이언스,89140,Dec-14,,,3200426,20512028
(주)넥스턴바이오사이언스,89140,Dec-15,,,1360343,16181653
(주)넥스턴바이오사이언스,89140,Dec-16,,,17172998,74373034
(주)넥스턴바이오사이언스,89140,Dec-17,,,6779440,43707618
(주)넥스턴바이오사이언스,89140,Dec-18,,,5548998,26649697
(주)넥스턴바이오사이언스,89140,Dec-19,,,5757745,32446754
(주)넥스트아이,137940,Dec-11,,,4436962,17766393
(주)넥스트아이,137940,Dec-12,4846342,25700825,4973794,23002665
(주)넥스트아이,137940,Dec-13,4256862,27906402,4206747,23926935
(주)넥스트아이,137940,Dec-14,3488533,29162012,3692020,26827608
(주)넥스트아이,137940,Dec-15,3027494,26565766,2269930,23004561
(주)넥스트아이,137940,Dec-16,3542939,39439948,1070111,22779239
(주)넥스트아이,137940,Dec-17,-2700789,59482937,-2569261,26394171
(주)넥스트아이,137940,Dec-18,-6984417,87218818,-14184474,26390218
(주)넥스트아이,137940,Dec-19,-3034500,87989318,-8985430,24578616
(주)넥스트엔터테인먼트월드,160550,Dec-14,3053001,61981056,4239621,54388887
(주)넥스트엔터테인먼트월드,160550,Dec-15,917304,82586150,4591969,76567592
(주)넥스트엔터테인먼트월드,160550,Dec-16,3565697,125723993,2515577,103941613
(주)넥스트엔터테인먼트월드,160550,Dec-17,-7461325,94538544,-4091348,57004350
(주)넥스트엔터테인먼트월드,160550,Dec-18,-14763933,161222834,-10409333,87625568
(주)넥스트엔터테인먼트월드,160550,Dec-19,-11086371,149180097,-5267791,65461700
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,-3074434,22407505
(주)넥슨게임즈,225570,Dec-18,,,-12575177,23584094
(주)넥슨게임즈,225570,Dec-19,,,-17072539,28498282
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,-3993819,18335549,-2146368,7345180
(주)넵튠,217270,Dec-17,32090781,20528450,38706591,7112477
(주)넵튠,217270,Dec-18,-36924774,18174243,-31935240,6580514
(주)넵튠,217270,Dec-19,-20788823,18037054,-22287179,7858331
(주)노랑풍선,104620,Dec-19,-1655833,76779803,-1660509,75861593
(주)노루페인트,90350,Dec-11,8855546,387059408,4962284,360300788
(주)노루페인트,90350,Dec-12,4594714,418644745,4036807,388476033
(주)노루페인트,90350,Dec-13,11801316,433477073,9642871,397752527
(주)노루페인트,90350,Dec-14,15348682,458147572,12562677,415584075
(주)노루페인트,90350,Dec-15,32736913,461646501,15892098,419623762
(주)노루페인트,90350,Dec-16,9500106,478935529,26154809,432008469
(주)노루페인트,90350,Dec-17,29444479,551409798,20214700,479767969
(주)노루페인트,90350,Dec-18,12742107,614726256,14431267,537142428
(주)노루페인트,90350,Dec-19,18899753,647452120,15600123,564410946
(주)노루홀딩스,320,Dec-11,16898358,547974061,4834014,24611009
(주)노루홀딩스,320,Dec-12,18920682,585634923,14310884,25779927
(주)노루홀딩스,320,Dec-13,35979220,613234216,19472343,39806209
(주)노루홀딩스,320,Dec-14,37093086,669995655,14922978,35964059
(주)노루홀딩스,320,Dec-15,88213849,683481222,10109745,34672425
(주)노루홀딩스,320,Dec-16,20862481,690144458,69700225,81209820
(주)노루홀딩스,320,Dec-17,61978338,771302006,13031523,42261655
(주)노루홀딩스,320,Dec-18,2664076,835993399,5080181,32516984
(주)노루홀딩스,320,Dec-19,19914490,884292309,3506339,29788835
(주)노바렉스,194700,Dec-18,9151951,107311222,10479899,107299812
(주)노바렉스,194700,Dec-19,14506483,159100863,14933775,159077916
(주)노바텍,285490,Dec-18,6867267,25883507,6735210,25865920
(주)노바텍,285490,Dec-19,5493009,26133499,5445767,24833626
(주)노블엠앤비,106520,Dec-12,7906235,85612148,9129624,83617749
(주)노블엠앤비,106520,Dec-13,17180083,153755286,15474487,152712125
(주)노블엠앤비,106520,Dec-14,-4693738,77158349,-6355661,77158349
(주)노블엠앤비,106520,Dec-15,-12191197,70713722,-11029188,64856256
(주)노블엠앤비,106520,Dec-16,-48675871,63662855,-53658104,52251867
(주)노블엠앤비,106520,Dec-17,-26087212,60316673,-28548691,55483850
(주)노블엠앤비,106520,Dec-18,-41279668,64349679,-42255446,58748007
(주)노블엠앤비,106520,Dec-19,-13979836,75340573,-11980056,64600882
(주)노터스,278650,Dec-19,4553784,46039645,3744943,32452769
(주)녹십자,6280,Dec-11,57600774,767911771,54075048,698866474
(주)녹십자,6280,Dec-12,55611788,811774313,54533187,715596640
(주)녹십자,6280,Dec-13,72027708,888168207,68451075,793754169
(주)녹십자,6280,Dec-14,86789123,975327106,60660754,854258393
(주)녹십자,6280,Dec-15,95687082,1047812247,110601286,912910940
(주)녹십자,6280,Dec-16,65152451,1197903918,62902751,1033113771
(주)녹십자,6280,Dec-17,56711043,1287916286,54766059,1098478748
(주)녹십자,6280,Dec-18,34249900,1334877810,47932741,1141422783
(주)녹십자,6280,Dec-19,-11287400,1369709727,11840904,1146093542
(주)녹십자엠에스,142280,Dec-14,,,3716912,81334576
(주)녹십자엠에스,142280,Dec-15,603258,89298322,695175,89301322
(주)녹십자엠에스,142280,Dec-16,-2559573,86162555,-2046520,86162555
(주)녹십자엠에스,142280,Dec-17,-2344279,98389224,-2850890,98107431
(주)녹십자엠에스,142280,Dec-18,-11228629,86321905,-10571067,86321685
(주)녹십자엠에스,142280,Dec-19,-16350335,94085373,-16674516,94084564
(주)녹십자웰빙,234690,Dec-19,,,5699385,66937567
(주)녹십자홀딩스,5250,Dec-11,57069439,817952804,16025365,34013200
(주)녹십자홀딩스,5250,Dec-12,90112725,856575203,37284191,30842528
(주)녹십자홀딩스,5250,Dec-13,80790983,938298393,16195004,34467648
(주)녹십자홀딩스,5250,Dec-14,101469183,1044768160,19640775,36775636
(주)녹십자홀딩스,5250,Dec-15,112848610,1132876997,17801560,47791895
(주)녹십자홀딩스,5250,Dec-16,74263537,1354466206,26794034,98335182
(주)녹십자홀딩스,5250,Dec-17,70728142,1465489007,20576338,115366471
(주)녹십자홀딩스,5250,Dec-18,19378934,1548714795,19510510,140083966
(주)녹십자홀딩스,5250,Dec-19,-30476552,1524799074,28053008,63553295
(주)녹원씨엔아이,65560,Dec-11,865590,31094117,557744,27504233
(주)녹원씨엔아이,65560,Dec-12,-4716733,27705495,-6866524,18312284
(주)녹원씨엔아이,65560,Dec-13,-5649832,15090112,-4121071,12938738
(주)녹원씨엔아이,65560,Dec-14,-5026045,5068245,-3579800,3251585
(주)녹원씨엔아이,65560,Dec-15,-13827215,7329185,-13401601,7489388
(주)녹원씨엔아이,65560,Dec-16,-11030251,3875841,-11377390,3875841
