회사명,거래소코드,회계년도,자산(IFRS연결),자산(IFRS개별),합계_기말인원
(주)코다코,46070,16-Dec,383368845,326454285,369
(주)코다코,46070,17-Dec,417416923,373944688,358
(주)코다코,46070,18-Dec,393660081,346822339,343
(주)코다코,46070,19-Dec,330178369,302184821,316
(주)코데즈컴바인,47770,11-Dec,192631415,197171164,890
(주)코데즈컴바인,47770,12-Dec,176408636,180903099,695
(주)코데즈컴바인,47770,13-Dec,133178256,137662912,616
(주)코데즈컴바인,47770,14-Dec,70992802,70188407,468
(주)코데즈컴바인,47770,15-Dec,29137618,29204450,23
(주)코데즈컴바인,47770,16-Dec,29020844,29049053,24
(주)코데즈컴바인,47770,17-Dec,31578877,31568837,37
(주)코데즈컴바인,47770,18-Dec,64408803,35836762,49
(주)코데즈컴바인,47770,19-Dec,71633747,44274213,59
(주)코디,80530,11-Dec,,46365002,117
(주)코디,80530,12-Dec,59948013,49196321,93
(주)코디,80530,13-Dec,73197699,57718306,84
(주)코디,80530,14-Dec,71869254,50230694,68
(주)코디,80530,15-Dec,61653715,45493046,41
(주)코디,80530,16-Dec,86510616,75090109,162
(주)코디,80530,17-Dec,42501591,41279052,121
(주)코디,80530,18-Dec,81954473,76094627,100
(주)코디,80530,19-Dec,75932355,70681476,85
(주)코디엠,224060,15-Dec,,20082514,75
(주)코디엠,224060,16-Dec,68181742,66363876,98
(주)코디엠,224060,17-Dec,60951343,63642121,92
(주)코디엠,224060,18-Dec,93910822,93249224,80
(주)코디엠,224060,19-Dec,117030999,99756487,56
(주)코렌텍,104540,13-Dec,60227570,60395989,117
(주)코렌텍,104540,14-Dec,70512556,70867317,130
(주)코렌텍,104540,15-Dec,71517889,73096731,167
(주)코렌텍,104540,16-Dec,97043566,99565637,151
(주)코렌텍,104540,17-Dec,100577807,104081744,170
(주)코렌텍,104540,18-Dec,64259905,61569703,136
(주)코렌텍,104540,19-Dec,62778527,60803833,140
(주)코리아나화장품,27050,11-Dec,116062305,116578021,331
(주)코리아나화장품,27050,12-Dec,97333543,94488684,344
(주)코리아나화장품,27050,13-Dec,113212596,109765089,344
(주)코리아나화장품,27050,14-Dec,114446178,111361525,331
(주)코리아나화장품,27050,15-Dec,121613975,120298535,360
(주)코리아나화장품,27050,16-Dec,118519738,116975574,363
(주)코리아나화장품,27050,17-Dec,121097694,118189904,344
(주)코리아나화장품,27050,18-Dec,122612031,119444340,310
(주)코리아나화장품,27050,19-Dec,122298260,118570683,280
(주)코리아센터,290510,19-Dec,344866909,289601314,421
(주)코리아써키트,7810,11-Dec,419488244,340400022,433
(주)코리아써키트,7810,12-Dec,462312486,358964874,489
(주)코리아써키트,7810,13-Dec,551207964,437456608,538
(주)코리아써키트,7810,14-Dec,542551001,435293020,520
(주)코리아써키트,7810,15-Dec,526992026,458321359,584
(주)코리아써키트,7810,16-Dec,520500737,474901058,596
(주)코리아써키트,7810,17-Dec,556503135,490634591,705
(주)코리아써키트,7810,18-Dec,500488797,424573323,597
(주)코리아써키트,7810,19-Dec,478120049,419683120,528
(주)코리아에스이,101670,11-Dec,,31839539,55
(주)코리아에스이,101670,12-Dec,,32442231,53
(주)코리아에스이,101670,13-Dec,,32848207,49
(주)코리아에스이,101670,14-Dec,,32300334,51
(주)코리아에스이,101670,15-Dec,,33123010,47
(주)코리아에스이,101670,16-Dec,,32251323,52
(주)코리아에스이,101670,17-Dec,41482384,32323515,51
(주)코리아에스이,101670,18-Dec,38971319,31810812,54
(주)코리아에스이,101670,19-Dec,35532474,31419853,55
(주)코맥스,36690,11-Dec,85058009,82421529,158
(주)코맥스,36690,12-Dec,77308571,78345348,166
(주)코맥스,36690,13-Dec,83485160,84340852,185
(주)코맥스,36690,14-Dec,85749893,87857145,193
(주)코맥스,36690,15-Dec,89131049,91621910,193
(주)코맥스,36690,16-Dec,96774640,99980155,206
(주)코맥스,36690,17-Dec,104882960,106655383,223
(주)코맥스,36690,18-Dec,105445314,104635175,212
(주)코맥스,36690,19-Dec,110179684,110227306,191
(주)코메론,49430,11-Dec,92395037,80060805,67
(주)코메론,49430,12-Dec,95687089,84688990,89
(주)코메론,49430,13-Dec,102537204,90611510,98
(주)코메론,49430,14-Dec,110437411,96982463,97
(주)코메론,49430,15-Dec,116526898,99793969,100
(주)코메론,49430,16-Dec,136746192,121683156,103
(주)코메론,49430,17-Dec,139135359,128677892,99
(주)코메론,49430,18-Dec,142536732,131102656,104
(주)코메론,49430,19-Dec,153773823,139321513,102
(주)코미코,183300,17-Dec,121072950,107469975,370
(주)코미코,183300,18-Dec,232717205,192706409,508
(주)코미코,183300,19-Dec,292076428,219618361,516
(주)코미팜,41960,11-Dec,64118373,63862358,107
(주)코미팜,41960,12-Dec,76977313,75454549,116
(주)코미팜,41960,13-Dec,108796731,108552947,132
(주)코미팜,41960,14-Dec,124397607,123833297,145
(주)코미팜,41960,15-Dec,133389118,132664026,155
(주)코미팜,41960,16-Dec,149843271,129362509,162
(주)코미팜,41960,17-Dec,149268453,130076692,174
(주)코미팜,41960,18-Dec,139903685,124823223,152
(주)코미팜,41960,19-Dec,125644473,117266964,150
(주)코세스,89890,11-Dec,,51223430,214
(주)코세스,89890,12-Dec,,44657581,211
(주)코세스,89890,13-Dec,,44475967,195
(주)코세스,89890,14-Dec,,41946083,178
(주)코세스,89890,15-Dec,,36744393,137
(주)코세스,89890,16-Dec,,27340392,148
(주)코세스,89890,17-Dec,,33041534,134
(주)코세스,89890,18-Dec,,58280091,167
(주)코세스,89890,19-Dec,,54005557,197
(주)코센,9730,11-Dec,,49522297,147
(주)코센,9730,12-Dec,,47949209,121
(주)코센,9730,13-Dec,,54362478,79
(주)코센,9730,14-Dec,64057472,64673696,80
(주)코센,9730,15-Dec,58921631,59592393,83
(주)코센,9730,16-Dec,60000751,59382953,90
(주)코센,9730,17-Dec,57162040,57150089,77
(주)코센,9730,18-Dec,55576704,55961553,80
(주)코센,9730,19-Dec,84205795,85173019,91
(주)코스나인,82660,11-Dec,55915463,51717753,131
(주)코스나인,82660,12-Dec,113926933,81217642,197
(주)코스나인,82660,13-Dec,183177965,111676298,267
(주)코스나인,82660,14-Dec,179680497,108814269,204
(주)코스나인,82660,15-Dec,193477266,116789204,131
(주)코스나인,82660,16-Dec,197249708,127906327,110
(주)코스나인,82660,17-Dec,181360692,103432210,91
(주)코스나인,82660,18-Dec,79381517,59229592,37
(주)코스나인,82660,19-Dec,,51820707,108
(주)코스메카코리아,241710,16-Dec,143045906,136293484,428
(주)코스메카코리아,241710,17-Dec,151059278,143768583,505
(주)코스메카코리아,241710,18-Dec,315034709,209034455,725
(주)코스메카코리아,241710,19-Dec,350909520,236253555,560
(주)코스온,69110,11-Dec,,8919999,4
(주)코스온,69110,12-Dec,,12406078,4
(주)코스온,69110,13-Dec,,23090426,18
(주)코스온,69110,14-Dec,,40522770,74
(주)코스온,69110,15-Dec,,73978304,149
(주)코스온,69110,16-Dec,101838339,97746430,227
(주)코스온,69110,17-Dec,139432991,130244325,248
(주)코스온,69110,18-Dec,221447294,188453474,247
(주)코스온,69110,19-Dec,239961867,199014917,259
(주)코썬바이오,204990,16-Dec,,50534728,106
(주)코썬바이오,204990,17-Dec,128032491,120440135,102
(주)코썬바이오,204990,18-Dec,65519401,70686827,75
(주)코썬바이오,204990,19-Dec,14760523,10592988,49
(주)코아스,71950,11-Dec,,105316982,244
(주)코아스,71950,12-Dec,103422937,103282530,232
(주)코아스,71950,13-Dec,98569947,97482840,257
(주)코아스,71950,14-Dec,101027896,100115022,301
(주)코아스,71950,15-Dec,89438043,88639409,308
(주)코아스,71950,16-Dec,76929028,77108379,307
(주)코아스,71950,17-Dec,79069618,78598722,325
(주)코아스,71950,18-Dec,78534357,77054399,256
(주)코아스,71950,19-Dec,77314339,76111816,280
(주)코아시아,45970,11-Dec,230066991,111755480,2
(주)코아시아,45970,12-Dec,238163639,112377746,2
(주)코아시아,45970,13-Dec,272680457,115254162,2
(주)코아시아,45970,14-Dec,242015229,120624578,2
(주)코아시아,45970,15-Dec,351679808,156388729,5
(주)코아시아,45970,16-Dec,325515778,133251418,13
(주)코아시아,45970,17-Dec,331114667,133209216,11
(주)코아시아,45970,18-Dec,327476522,116806123,18
(주)코아시아,45970,19-Dec,326298702,184988248,347
(주)코아시아옵틱스,196450,14-Dec,92040010,89124159,128
(주)코아시아옵틱스,196450,15-Dec,99856404,94222143,135
(주)코아시아옵틱스,196450,16-Dec,69867088,66168487,24
(주)코아시아옵틱스,196450,17-Dec,68339098,65341499,15
(주)코아시아옵틱스,196450,18-Dec,57405388,57201104,30
(주)코아시아옵틱스,196450,19-Dec,114274762,98098809,129
(주)코엔텍,29960,11-Dec,73048836,68789564,60
(주)코엔텍,29960,12-Dec,83764683,78052674,61
(주)코엔텍,29960,13-Dec,93103166,85854792,60
(주)코엔텍,29960,14-Dec,104498650,96224387,62
(주)코엔텍,29960,15-Dec,130554728,120353597,73
(주)코엔텍,29960,16-Dec,153917415,142900118,70
(주)코엔텍,29960,17-Dec,172746242,160299247,69
(주)코엔텍,29960,18-Dec,196343451,195319411,76
(주)코엔텍,29960,19-Dec,,198228800,84
(주)코오롱,2020,11-Dec,3808664515,998424446,53
(주)코오롱,2020,12-Dec,3859498968,1055339333,43
(주)코오롱,2020,13-Dec,3775562705,1134535689,65
(주)코오롱,2020,14-Dec,3578435131,1066497398,85
(주)코오롱,2020,15-Dec,3291820462,1085223517,90
(주)코오롱,2020,16-Dec,3333623695,1120301952,93
(주)코오롱,2020,17-Dec,3699363238,1247050373,100
(주)코오롱,2020,18-Dec,3480352009,1277774548,86
(주)코오롱,2020,19-Dec,3618574587,1272530112,76
(주)코원플레이,56000,11-Dec,83607085,66931615,163
(주)코원플레이,56000,12-Dec,70015194,57309176,136
(주)코원플레이,56000,13-Dec,69714471,56727202,109
(주)코원플레이,56000,14-Dec,66975754,56426301,77
(주)코원플레이,56000,15-Dec,37467433,35188647,67
(주)코원플레이,56000,16-Dec,,43231967,78
(주)코원플레이,56000,17-Dec,22125522,23050028,15
(주)코원플레이,56000,18-Dec,22337356,22369181,17
(주)코원플레이,56000,19-Dec,21161057,19803544,21
(주)코윈테크,282880,19-Dec,115217985,114961957,175
(주)코이즈,121850,12-Dec,45898891,45878622,131
(주)코이즈,121850,13-Dec,59114075,58728253,142
(주)코이즈,121850,14-Dec,57527978,58475979,123
(주)코이즈,121850,15-Dec,58006987,58278463,99
(주)코이즈,121850,16-Dec,54923992,52987628,100
(주)코이즈,121850,17-Dec,45676171,43549826,84
(주)코이즈,121850,18-Dec,46448349,38880214,71
(주)코이즈,121850,19-Dec,41096583,31624080,72
(주)코콤,15710,11-Dec,90597063,90313541,129
(주)코콤,15710,12-Dec,101942031,101690010,154
(주)코콤,15710,13-Dec,111496084,111412316,134
(주)코콤,15710,14-Dec,105861241,105704698,124
(주)코콤,15710,15-Dec,110081235,110078419,133
(주)코콤,15710,16-Dec,117782559,117780795,132
(주)코콤,15710,17-Dec,128890686,128889699,159
(주)코콤,15710,18-Dec,147620181,147619453,167
(주)코콤,15710,19-Dec,147422080,147421473,159
(주)코텍,52330,11-Dec,,168796129,226
(주)코텍,52330,12-Dec,,175146977,251
(주)코텍,52330,13-Dec,,183907166,271
(주)코텍,52330,14-Dec,,182316630,286
(주)코텍,52330,15-Dec,,235394690,351
(주)코텍,52330,16-Dec,,275769907,390
(주)코텍,52330,17-Dec,,301919377,421
(주)코텍,52330,18-Dec,,325293762,395
(주)코텍,52330,19-Dec,353091372,350021731,384
(주)코퍼스코리아,322780,19-Dec,,,
(주)코프라,126600,11-Dec,,51213975,56
(주)코프라,126600,12-Dec,,53792911,67
(주)코프라,126600,13-Dec,65785053,65840892,69
(주)코프라,126600,14-Dec,83860843,77307034,85
(주)코프라,126600,15-Dec,107225279,100668705,96
(주)코프라,126600,16-Dec,124690917,113450352,100
(주)코프라,126600,17-Dec,142292865,127817900,107
(주)코프라,126600,18-Dec,167381777,133262073,107
(주)코프라,126600,19-Dec,156410475,127804904,100
(주)콘텐트리중앙,36420,19-Dec,1161637852,453070601,2026
(주)콤텍시스템,31820,11-Dec,116722640,113022814,169
(주)콤텍시스템,31820,12-Dec,119691215,112422527,329
(주)콤텍시스템,31820,13-Dec,119842093,113625897,397
(주)콤텍시스템,31820,14-Dec,116860847,108884243,321
(주)콤텍시스템,31820,15-Dec,107817629,100684705,164
(주)콤텍시스템,31820,16-Dec,130290045,121692895,400
(주)콤텍시스템,31820,17-Dec,106679920,97952410,349
(주)콤텍시스템,31820,18-Dec,,113538546,372
(주)콤텍시스템,31820,19-Dec,,161498210,479
(주)큐로,15590,11-Dec,279382747,271155189,506
(주)큐로,15590,12-Dec,262270166,250864739,503
(주)큐로,15590,13-Dec,262833068,254862388,508
(주)큐로,15590,14-Dec,295677320,279364255,543
(주)큐로,15590,15-Dec,,276443469,508
(주)큐로,15590,16-Dec,,235945208,465
(주)큐로,15590,17-Dec,,204688025,272
(주)큐로,15590,18-Dec,,197265760,244
(주)큐로,15590,19-Dec,217020142,208547614,250
(주)큐로컴,40350,11-Dec,60713769,73522391,40
(주)큐로컴,40350,12-Dec,57672285,75161749,34
(주)큐로컴,40350,13-Dec,62028853,87423665,34
(주)큐로컴,40350,14-Dec,61413743,88812662,36
(주)큐로컴,40350,15-Dec,91858522,125409658,36
(주)큐로컴,40350,16-Dec,110467974,136391663,38
(주)큐로컴,40350,17-Dec,117709804,112522617,30
(주)큐로컴,40350,18-Dec,94049808,88048304,25
(주)큐로컴,40350,19-Dec,96606780,86436445,28
(주)큐로홀딩스,51780,11-Dec,75379028,73421151,40
(주)큐로홀딩스,51780,12-Dec,83406346,78743980,46
(주)큐로홀딩스,51780,13-Dec,76369512,74208211,68
(주)큐로홀딩스,51780,14-Dec,76809885,76904701,34
(주)큐로홀딩스,51780,15-Dec,92194788,67182115,42
(주)큐로홀딩스,51780,16-Dec,91308534,69016329,59
(주)큐로홀딩스,51780,17-Dec,54861347,42640584,84
(주)큐로홀딩스,51780,18-Dec,51629331,44601651,86
(주)큐로홀딩스,51780,19-Dec,49234096,41168709,47
(주)큐리언트,115180,16-Dec,,26238994,17
(주)큐리언트,115180,17-Dec,,15678094,17
(주)큐리언트,115180,18-Dec,,43196042,20
(주)큐리언트,115180,19-Dec,,20513537,22
(주)큐브엔터테인먼트,182360,13-Dec,,,
(주)큐브엔터테인먼트,182360,14-Dec,,,
(주)큐브엔터테인먼트,182360,15-Dec,27649412,27746144,68
(주)큐브엔터테인먼트,182360,16-Dec,21470633,22548539,82
(주)큐브엔터테인먼트,182360,17-Dec,22136132,22050841,73
(주)큐브엔터테인먼트,182360,18-Dec,28829632,28593708,81
(주)큐브엔터테인먼트,182360,19-Dec,32002669,31782787,83
(주)큐에스아이,66310,11-Dec,,40984732,125
(주)큐에스아이,66310,12-Dec,49460598,49760178,128
(주)큐에스아이,66310,13-Dec,53599411,54619590,132
(주)큐에스아이,66310,14-Dec,56888043,57753809,137
(주)큐에스아이,66310,15-Dec,55734972,57587462,129
(주)큐에스아이,66310,16-Dec,55524032,57398514,126
(주)큐에스아이,66310,17-Dec,55024425,57733520,129
(주)큐에스아이,66310,18-Dec,54017004,54564654,115
(주)큐에스아이,66310,19-Dec,58462417,58836161,123
(주)크라운제과,264900,17-Dec,,328674242,1455
(주)크라운제과,264900,18-Dec,,332756097,1442
(주)크라운제과,264900,19-Dec,,332902890,1407
(주)크라운해태홀딩스,5740,11-Dec,1109065713,528160951,1494
(주)크라운해태홀딩스,5740,12-Dec,1087996254,546220034,1517
(주)크라운해태홀딩스,5740,13-Dec,1091834196,531020480,1497
(주)크라운해태홀딩스,5740,14-Dec,1089820120,527050712,1493
(주)크라운해태홀딩스,5740,15-Dec,1121569714,526896368,1585
(주)크라운해태홀딩스,5740,16-Dec,1177800258,570432943,1497
(주)크라운해태홀딩스,5740,17-Dec,1311341477,355141412,52
(주)크라운해태홀딩스,5740,18-Dec,1286504596,357022501,53
(주)크라운해태홀딩스,5740,19-Dec,1238166154,335836913,57
(주)크레버스,96240,11-Dec,78469329,83239100,345
(주)크레버스,96240,12-Dec,96164604,89358686,330
(주)크레버스,96240,13-Dec,121921363,114671218,305
(주)크레버스,96240,14-Dec,120806152,111306392,332
(주)크레버스,96240,15-Dec,125382465,106310821,527
(주)크레버스,96240,16-Dec,148986377,99078551,605
(주)크레버스,96240,17-Dec,145606600,92111892,520
(주)크레버스,96240,18-Dec,166309402,91648911,632
(주)크레버스,96240,19-Dec,193391054,105364226,677
(주)크리스에프앤씨,110790,18-Dec,272079008,271346304,260
(주)크리스에프앤씨,110790,19-Dec,277284707,276302179,287
(주)크린앤사이언스,45520,11-Dec,41053258,41024264,150
(주)크린앤사이언스,45520,12-Dec,38875115,38657012,130
(주)크린앤사이언스,45520,13-Dec,39632733,39438344,138
(주)크린앤사이언스,45520,14-Dec,39294982,38715839,133
(주)크린앤사이언스,45520,15-Dec,43603238,43048974,148
(주)크린앤사이언스,45520,16-Dec,50645236,50319076,141
(주)크린앤사이언스,45520,17-Dec,65672135,65542655,150
(주)크린앤사이언스,45520,18-Dec,81338496,81285005,165
(주)크린앤사이언스,45520,19-Dec,115940770,115859721,172
(주)클라우드에어,36170,11-Dec,,62819472,64
(주)클라우드에어,36170,12-Dec,97757567,96881143,201
(주)클라우드에어,36170,13-Dec,93303682,92634282,180
(주)클라우드에어,36170,14-Dec,96490084,94866496,167
(주)클라우드에어,36170,15-Dec,75826536,75223788,65
(주)클라우드에어,36170,16-Dec,69188584,69967830,68
(주)클라우드에어,36170,17-Dec,95146781,97432414,70
(주)클라우드에어,36170,18-Dec,111447884,113737586,53
(주)클라우드에어,36170,19-Dec,102245082,101412887,52
(주)클래시스,214150,15-Dec,,,
(주)클래시스,214150,16-Dec,,,
(주)클래시스,214150,17-Dec,63161123,63139777,139
(주)클래시스,214150,18-Dec,75677204,75670335,196
(주)클래시스,214150,19-Dec,113657441,113571284,196
(주)클리오,237880,16-Dec,241042273,241370743,243
(주)클리오,237880,17-Dec,232974676,235713564,278
(주)클리오,237880,18-Dec,188562122,185333519,280
(주)클리오,237880,19-Dec,236650518,231175716,279
(주)키다리스튜디오,20120,11-Dec,,10069904,53
(주)키다리스튜디오,20120,12-Dec,,27561464,77
(주)키다리스튜디오,20120,13-Dec,,28014609,60
(주)키다리스튜디오,20120,14-Dec,37934587,34949583,68
(주)키다리스튜디오,20120,15-Dec,42294543,43289174,71
(주)키다리스튜디오,20120,16-Dec,,21420375,42
(주)키다리스튜디오,20120,17-Dec,22697733,19273386,32
(주)키다리스튜디오,20120,18-Dec,,18702972,47
(주)키다리스튜디오,20120,19-Dec,41973984,39356151,97
(주)키이스트,54780,11-Dec,,22039510,55
(주)키이스트,54780,12-Dec,71946367,35142939,58
(주)키이스트,54780,13-Dec,52047838,41728099,53
(주)키이스트,54780,14-Dec,84344482,61361600,54
(주)키이스트,54780,15-Dec,96163224,69606894,54
(주)키이스트,54780,16-Dec,110688141,66536561,56
(주)키이스트,54780,17-Dec,106329813,61183883,37
(주)키이스트,54780,18-Dec,102570664,59855921,37
(주)키이스트,54780,19-Dec,108361218,70753806,49
(주)타이거일렉,219130,15-Dec,41887683,39175595,138
(주)타이거일렉,219130,16-Dec,,40002271,167
(주)타이거일렉,219130,17-Dec,,44924781,180
(주)타이거일렉,219130,18-Dec,,46931537,180
(주)타이거일렉,219130,19-Dec,,60479814,180
(주)탑엔지니어링,65130,11-Dec,203995403,205791104,220
(주)탑엔지니어링,65130,12-Dec,196271492,189446922,193
(주)탑엔지니어링,65130,13-Dec,194595626,192475863,189
(주)탑엔지니어링,65130,14-Dec,192494203,178601481,285
(주)탑엔지니어링,65130,15-Dec,223573384,215548323,310
(주)탑엔지니어링,65130,16-Dec,222160485,216371797,288
(주)탑엔지니어링,65130,17-Dec,462538541,237565190,319
(주)탑엔지니어링,65130,18-Dec,556986123,282258370,338
(주)탑엔지니어링,65130,19-Dec,596075358,304949490,349
(주)탑코미디어,134580,13-Dec,53725025,54063395,74
(주)탑코미디어,134580,14-Dec,68332603,67984581,81
(주)탑코미디어,134580,15-Dec,61489935,61267590,86
(주)탑코미디어,134580,16-Dec,56917275,57329887,50
(주)탑코미디어,134580,17-Dec,37292883,37744899,53
(주)탑코미디어,134580,18-Dec,38667067,38666252,51
(주)탑코미디어,134580,19-Dec,,29557322,52
(주)태경비케이,14580,11-Dec,,165124624,297
(주)태경비케이,14580,12-Dec,,169785218,308
(주)태경비케이,14580,13-Dec,,178992100,308
(주)태경비케이,14580,14-Dec,,178476606,306
(주)태경비케이,14580,15-Dec,,182474399,328
(주)태경비케이,14580,16-Dec,278843709,207379692,327
(주)태경비케이,14580,17-Dec,263546898,194279064,310
(주)태경비케이,14580,18-Dec,293751207,211876517,289
(주)태경비케이,14580,19-Dec,301367428,205432790,286
(주)태광,23160,11-Dec,,422467427,393
(주)태광,23160,12-Dec,,449366566,439
(주)태광,23160,13-Dec,,468623316,434
(주)태광,23160,14-Dec,,466624794,435
(주)태광,23160,15-Dec,,479839540,425
(주)태광,23160,16-Dec,,474731597,409
(주)태광,23160,17-Dec,,454010340,381
(주)태광,23160,18-Dec,460984822,457059153,372
(주)태광,23160,19-Dec,478658613,473114219,377
(주)태성,323280,19-Dec,,,
(주)태양,53620,11-Dec,144863219,139090641,249
(주)태양,53620,12-Dec,156933563,150834159,286
(주)태양,53620,13-Dec,162629832,155451961,297
(주)태양,53620,14-Dec,165139191,157238661,307
(주)태양,53620,15-Dec,192174332,183487885,294
(주)태양,53620,16-Dec,192953193,182940140,252
(주)태양,53620,17-Dec,188210060,178923751,265
(주)태양,53620,18-Dec,184230278,174721943,260
(주)태양,53620,19-Dec,187680294,178743066,259
(주)태영건설,9410,11-Dec,2936605061,2107149002,1358
(주)태영건설,9410,12-Dec,3014449935,2136326947,1436
(주)태영건설,9410,13-Dec,2994170059,2030013190,1281
(주)태영건설,9410,14-Dec,2879040735,1537058385,1017
(주)태영건설,9410,15-Dec,3011325836,1521212491,954
(주)태영건설,9410,16-Dec,3489336274,1557558857,1052
(주)태영건설,9410,17-Dec,4752049446,1872771813,1252
(주)태영건설,9410,18-Dec,4958571817,2281959182,1438
(주)태영건설,9410,19-Dec,5916135643,2849668896,1425
(주)태웅,44490,11-Dec,,755979760,259
(주)태웅,44490,12-Dec,,664287280,259
(주)태웅,44490,13-Dec,,649347397,276
(주)태웅,44490,14-Dec,,764084671,278
(주)태웅,44490,15-Dec,,860158579,330
(주)태웅,44490,16-Dec,,976860976,481
(주)태웅,44490,17-Dec,,1001617902,479
(주)태웅,44490,18-Dec,,1030652777,503
(주)태웅,44490,19-Dec,,993302352,493
(주)태웅로직스,124560,19-Dec,87503873,84472369,212
(주)테라젠이텍스,66700,11-Dec,100164920,80609716,189
(주)테라젠이텍스,66700,12-Dec,113823830,96274883,212
(주)테라젠이텍스,66700,13-Dec,120960408,97228879,196
(주)테라젠이텍스,66700,14-Dec,125691164,98750559,222
(주)테라젠이텍스,66700,15-Dec,137926051,105340142,252
(주)테라젠이텍스,66700,16-Dec,140956496,116638294,271
(주)테라젠이텍스,66700,17-Dec,145421347,121191673,288
(주)테라젠이텍스,66700,18-Dec,174677523,128232883,299
(주)테라젠이텍스,66700,19-Dec,241498170,197670323,316
(주)테스,95610,11-Dec,,80377513,157
(주)테스,95610,12-Dec,,99584848,169
(주)테스,95610,13-Dec,91584820,91627723,178
(주)테스,95610,14-Dec,110604045,111982772,204
(주)테스,95610,15-Dec,120616314,123001390,216
(주)테스,95610,16-Dec,184848259,184245552,241
(주)테스,95610,17-Dec,242492887,242893381,286
(주)테스,95610,18-Dec,241823486,241535356,310
(주)테스,95610,19-Dec,247901531,247930312,307
(주)테이팩스,55490,17-Dec,159780822,92489554,219
(주)테이팩스,55490,18-Dec,160224769,94288520,228
(주)테이팩스,55490,19-Dec,145029439,81029180,232
(주)테크윙,89030,11-Dec,,118557652,210
(주)테크윙,89030,12-Dec,,119500425,253
(주)테크윙,89030,13-Dec,149900548,141027717,298
(주)테크윙,89030,14-Dec,173475079,168402777,340
(주)테크윙,89030,15-Dec,211567795,209247379,388
(주)테크윙,89030,16-Dec,267644513,259106379,428
(주)테크윙,89030,17-Dec,342380078,337916673,533
(주)테크윙,89030,18-Dec,335916619,332823311,605
(주)테크윙,89030,19-Dec,379323830,345583053,588
(주)텔레칩스,54450,11-Dec,,109208220,264
(주)텔레칩스,54450,12-Dec,,109056123,260
(주)텔레칩스,54450,13-Dec,,90945996,259
(주)텔레칩스,54450,14-Dec,,95472159,262
(주)텔레칩스,54450,15-Dec,,99836035,271
(주)텔레칩스,54450,16-Dec,114139841,114154356,273
(주)텔레칩스,54450,17-Dec,123163202,123187722,276
(주)텔레칩스,54450,18-Dec,137933526,137851901,289
(주)텔레칩스,54450,19-Dec,155740434,155502638,321
(주)텔레필드,91440,11-Dec,,39394328,91
(주)텔레필드,91440,12-Dec,,37986110,94
(주)텔레필드,91440,13-Dec,,41630714,102
(주)텔레필드,91440,14-Dec,,45368972,116
(주)텔레필드,91440,15-Dec,,49062366,128
(주)텔레필드,91440,16-Dec,55166477,47782072,123
(주)텔레필드,91440,17-Dec,54836220,47471762,121
(주)텔레필드,91440,18-Dec,49441709,44398026,115
(주)텔레필드,91440,19-Dec,58220186,48812086,112
(주)텔콘알에프제약,200230,14-Dec,47758587,48600838,83
(주)텔콘알에프제약,200230,15-Dec,48154701,49187507,79
(주)텔콘알에프제약,200230,16-Dec,118443620,89791254,92
(주)텔콘알에프제약,200230,17-Dec,209642245,175297812,94
(주)텔콘알에프제약,200230,18-Dec,181794659,178134585,157
(주)텔콘알에프제약,200230,19-Dec,129486701,136705017,145
(주)토니모리,214420,15-Dec,155576269,156197682,199
(주)토니모리,214420,16-Dec,181861555,187857654,183
(주)토니모리,214420,17-Dec,199661831,208837949,166
(주)토니모리,214420,18-Dec,204183223,218945110,158
(주)토니모리,214420,19-Dec,240877330,256340365,167
(주)토박스코리아,215480,15-Dec,,,
(주)토박스코리아,215480,16-Dec,,,
(주)토박스코리아,215480,17-Dec,,31328838,44
(주)토박스코리아,215480,18-Dec,,27947088,47
(주)토박스코리아,215480,19-Dec,,32130003,39
(주)토비스,51360,11-Dec,123745929,123177034,211
(주)토비스,51360,12-Dec,133298477,133588010,220
(주)토비스,51360,13-Dec,162018464,160766531,213
(주)토비스,51360,14-Dec,241957150,242316794,251
(주)토비스,51360,15-Dec,228801762,211389120,246
(주)토비스,51360,16-Dec,288673594,275112130,245
(주)토비스,51360,17-Dec,264185622,242706062,260
(주)토비스,51360,18-Dec,292953530,269834950,280
(주)토비스,51360,19-Dec,281164074,261353852,244
(주)토탈소프트뱅크,45340,11-Dec,,17031478,138
(주)토탈소프트뱅크,45340,12-Dec,,15062114,113
(주)토탈소프트뱅크,45340,13-Dec,,10437374,116
(주)토탈소프트뱅크,45340,14-Dec,,13499709,106
(주)토탈소프트뱅크,45340,15-Dec,,13008142,101
(주)토탈소프트뱅크,45340,16-Dec,,15896505,93
(주)토탈소프트뱅크,45340,17-Dec,,16188431,97
(주)토탈소프트뱅크,45340,18-Dec,,20369435,105
(주)토탈소프트뱅크,45340,19-Dec,,21363966,105
(주)톱텍,108230,11-Dec,,133791452,268
(주)톱텍,108230,12-Dec,163595407,163752905,265
(주)톱텍,108230,13-Dec,226492457,230335537,317
(주)톱텍,108230,14-Dec,210187638,217201522,310
(주)톱텍,108230,15-Dec,209099390,222588992,320
(주)톱텍,108230,16-Dec,470737256,470448730,415
(주)톱텍,108230,17-Dec,445178864,440763827,473
(주)톱텍,108230,18-Dec,392793260,376496050,441
(주)톱텍,108230,19-Dec,451010686,411310357,421
(주)투비소프트,79970,11-Dec,,21792953,230
