회사명,거래소코드,회계년도,유동자산(IFRS연결),재고자산(IFRS연결),유동부채(IFRS연결),유동자산(IFRS개별),재고자산(IFRS개별),유동부채(IFRS개별)
에이치디씨현대이피(주),89470,Dec-11,302526881,94823169,247337895,232805787,71106753,189520871
에이치디씨현대이피(주),89470,Dec-12,307629813,90896276,261907002,241759670,67446876,208044343
에이치디씨현대이피(주),89470,Dec-13,365839221,114113628,309657880,295497637,88929617,253591848
에이치디씨현대이피(주),89470,Dec-14,365843925,101573806,364304750,288562821,77132976,304270157
에이치디씨현대이피(주),89470,Dec-15,356051256,88626477,288053714,261183089,67173530,221070394
에이치디씨현대이피(주),89470,Dec-16,365387171,94818364,269732917,261764602,73901147,215388911
에이치디씨현대이피(주),89470,Dec-17,389973778,123269206,292904893,290609591,99990492,237164070
에이치디씨현대이피(주),89470,Dec-18,381127761,139901018,261197053,289757186,116780482,212248056
에이치디씨현대이피(주),89470,Dec-19,358583317,88778799,217135089,266278240,74694038,184537366
에이치에스디엔진(주),82740,Dec-11,993824779,247442035,1216980979,982127631,247231575,1207088088
에이치에스디엔진(주),82740,Dec-12,641107650,205075590,717758283,633297122,205200841,710931856
에이치에스디엔진(주),82740,Dec-13,489182921,178073680,538142917,486070489,176548148,527886845
에이치에스디엔진(주),82740,Dec-14,437417145,198526847,529674787,432289553,197396445,513205062
에이치에스디엔진(주),82740,Dec-15,444332008,198981404,530319316,441992787,198874020,516006741
에이치에스디엔진(주),82740,Dec-16,429877936,203788761,672775012,429715453,202825078,662425148
에이치에스디엔진(주),82740,Dec-17,318257476,170562947,526315397,315523665,170421035,521501479
에이치에스디엔진(주),82740,Dec-18,281842030,152154073,490257811,287974888,152749415,488831759
에이치에스디엔진(주),82740,Dec-19,380184333,230728305,620724987,379068537,230929162,619009152
에이치엘비(주),28300,Dec-11,27848873,6943070,29254510,9326731,35447,11184036
에이치엘비(주),28300,Dec-12,16906341,4214389,18644404,7171181,82885,5072529
에이치엘비(주),28300,Dec-13,18898199,4540528,18179305,16999429,4540528,17077533
에이치엘비(주),28300,Dec-14,34502318,7673624,22346628,32847407,7673624,21207163
에이치엘비(주),28300,Dec-15,29901635,5305831,24441072,20423772,5305831,23280495
에이치엘비(주),28300,Dec-16,27111793,3854580,15423828,15912302,3854580,12654472
에이치엘비(주),28300,Dec-17,35324284,4142909,42332831,16558300,4142909,37164060
에이치엘비(주),28300,Dec-18,117127033,3860254,20917581,99003565,3055621,10073128
에이치엘비(주),28300,Dec-19,69679047,4918446,67698778,40640692,4027321,10054066
에이치엘비글로벌(주),3580,Dec-11,32147351,2368014,24686930,28885822,414770,15069859
에이치엘비글로벌(주),3580,Dec-12,28475763,1626651,20390350,26490759,49211,14672606
에이치엘비글로벌(주),3580,Dec-13,30235076,1000931,22350312,28468260,170022,17482956
에이치엘비글로벌(주),3580,Dec-14,32361876,1096093,23126206,29274600,82101,17405051
에이치엘비글로벌(주),3580,Dec-15,,,,29709899,124550,18589408
에이치엘비글로벌(주),3580,Dec-16,,,,26844967,67373,11161790
에이치엘비글로벌(주),3580,Dec-17,,,,35772218,325232,9695681
에이치엘비글로벌(주),3580,Dec-18,87933978,3178463,62377170,83028921,0,57620694
에이치엘비글로벌(주),3580,Dec-19,58047356,4516977,31399540,47103104,569379,29272439
에이치엘비생명과학(주),67630,Dec-11,,,,28826771,2658,27613158
에이치엘비생명과학(주),67630,Dec-12,19277363,946456,23901201,18524684,0,22824654
에이치엘비생명과학(주),67630,Dec-13,35698159,0,29656975,33816968,0,27746633
에이치엘비생명과학(주),67630,Dec-14,17171353,2646224,15231731,11561999,562873,12718549
에이치엘비생명과학(주),67630,Dec-15,32017710,3452523,14532922,27635317,0,10955974
에이치엘비생명과학(주),67630,Dec-16,54959986,7178057,36721095,15101335,0,4865142
에이치엘비생명과학(주),67630,Dec-17,74450909,4911399,36550926,29568036,51811,7505636
에이치엘비생명과학(주),67630,Dec-18,239086216,5853507,48638695,200595914,0,23638358
에이치엘비생명과학(주),67630,Dec-19,223667024,7149488,39844715,121511579,0,10221992
에이치엘비제약(주),47920,Dec-15,,,,15052017,2792666,6955369
에이치엘비제약(주),47920,Dec-16,,,,24360993,2824828,6858347
에이치엘비제약(주),47920,Dec-17,,,,23266981,4883833,17741176
에이치엘비제약(주),47920,Dec-18,21275395,5381859,16223556,18574807,5233087,14428447
에이치엘비제약(주),47920,Dec-19,29018187,5647885,23091634,29016630,5647885,24184020
에이치엘비테라퓨틱스(주),115450,Dec-11,29427083,2565811,41180958,14702427,2326991,21565737
에이치엘비테라퓨틱스(주),115450,Dec-12,25369126,2057913,32532028,4912637,0,15339044
에이치엘비테라퓨틱스(주),115450,Dec-13,10057826,1679030,23738624,6324317,1427143,13743191
에이치엘비테라퓨틱스(주),115450,Dec-14,44008741,1447991,30808252,20024388,1344431,6622057
에이치엘비테라퓨틱스(주),115450,Dec-15,16412780,1594323,4545938,16088984,1454107,4163353
에이치엘비테라퓨틱스(주),115450,Dec-16,9330885,1747649,13073035,13910593,1578870,12739491
에이치엘비테라퓨틱스(주),115450,Dec-17,12560522,1833202,16804904,27671338,1586994,16438405
에이치엘비테라퓨틱스(주),115450,Dec-18,38843642,4341588,23685877,36882062,4114901,23227862
에이치엘비테라퓨틱스(주),115450,Dec-19,62028102,3310471,60107619,71198422,3310471,59710760
에이치엠엠(주),11200,Dec-11,2340425000,412715000,1847885000,2204663000,406038000,1851395000
에이치엠엠(주),11200,Dec-12,2413718000,320371000,2069425000,2136915000,311557000,1854801000
에이치엠엠(주),11200,Dec-13,2367774000,276024000,4369680000,1765697000,256393000,3773266000
에이치엠엠(주),11200,Dec-14,1632047000,201357000,3869042000,1370994000,184689000,3649478000
에이치엠엠(주),11200,Dec-15,1151212000,94882000,3212153000,1004173000,92259000,3137329000
에이치엠엠(주),11200,Dec-16,1289991000,118150000,810295000,1163466000,113769000,803416000
에이치엠엠(주),11200,Dec-17,1386678000,112700000,680218000,1246284000,107291000,643832000
에이치엠엠(주),11200,Dec-18,1747647000,131521000,1105603000,1423575000,125405000,1085425000
에이치엠엠(주),11200,Dec-19,1427203000,135256000,1683674000,1178039000,129819000,1644247000
에이케이홀딩스(주),6840,Dec-11,368464610,100459041,371846821,199790189,52619298,163829115
에이케이홀딩스(주),6840,Dec-12,145786527,39074703,151177557,10808994,0,5228565
에이케이홀딩스(주),6840,Dec-13,702558263,141634818,1351772260,5982017,0,87779216
에이케이홀딩스(주),6840,Dec-14,860690585,229358723,1273322616,2795802,0,37578163
에이케이홀딩스(주),6840,Dec-15,969178974,203315762,1232855273,3956856,0,53165665
에이케이홀딩스(주),6840,Dec-16,1179857738,197859303,1314767741,4450476,0,49806004
에이케이홀딩스(주),6840,Dec-17,1218481945,217784154,1307593984,5745957,0,50854184
에이케이홀딩스(주),6840,Dec-18,1306700266,227029929,1331030391,6821442,0,41856055
에이케이홀딩스(주),6840,Dec-19,1327786612,253714985,1565481508,6195149,0,93390214
에이테크솔루션(주),71670,Dec-11,75142169,43157346,81651344,65427957,35469129,71458547
에이테크솔루션(주),71670,Dec-12,92159129,50962488,109151443,83053709,46344480,98637154
에이테크솔루션(주),71670,Dec-13,83026142,46134349,93647042,74603275,41430476,82707694
에이테크솔루션(주),71670,Dec-14,89000959,46243775,103576600,82157924,41126657,91389269
에이테크솔루션(주),71670,Dec-15,80447095,46686923,99476298,74064430,42910498,86911664
에이테크솔루션(주),71670,Dec-16,74279888,42179663,80890726,64933786,35217354,65383836
에이테크솔루션(주),71670,Dec-17,83062106,52259229,89378854,73395315,47098570,74166559
에이테크솔루션(주),71670,Dec-18,96079666,63168926,103318049,83558811,55853938,84041513
에이테크솔루션(주),71670,Dec-19,107491653,71322399,113185763,94772201,62378507,93362983
에이프로젠제약(주),3060,Dec-11,64973024,5605472,34067475,60518854,3567775,28553257
에이프로젠제약(주),3060,Dec-12,64834758,7645773,18826230,64319868,4868092,11938129
에이프로젠제약(주),3060,Dec-13,43404286,5710736,9544634,42998006,5852813,8187198
에이프로젠제약(주),3060,Dec-14,48582396,6670588,10399388,50803836,6301970,8847053
에이프로젠제약(주),3060,Dec-15,49137382,6490194,9885038,52300562,6359925,7194316
에이프로젠제약(주),3060,Dec-16,83068680,8114066,45150062,86115077,8038168,41966679
에이프로젠제약(주),3060,Dec-17,66007717,8836159,33969562,63258757,8788157,31534276
에이프로젠제약(주),3060,Dec-18,87286944,8398542,62042788,82559425,8259766,60079502
에이프로젠제약(주),3060,Dec-19,213546101,8758126,10814790,157807887,7906225,33842453
에이피시스템(주),265520,Dec-17,324465332,52439641,342537438,324460462,52439641,342537438
에이피시스템(주),265520,Dec-18,284424737,141833641,291103024,282257349,141828002,290814590
에이피시스템(주),265520,Dec-19,252429049,134134276,286807571,249272777,134029234,285970845
에이피에스홀딩스(주),54620,Dec-11,218322042,12898550,165828498,213533383,13562865,163447005
에이피에스홀딩스(주),54620,Dec-12,128004764,20001283,100990615,124928333,19741283,100162635
에이피에스홀딩스(주),54620,Dec-13,89165010,21760959,56939361,84523871,21174927,55601270
에이피에스홀딩스(주),54620,Dec-14,110027953,45628058,60178015,106114885,45217897,58759325
에이피에스홀딩스(주),54620,Dec-15,151996284,38789175,157801626,139164323,36723067,133685760
에이피에스홀딩스(주),54620,Dec-16,355280215,30392656,295503323,331110056,27108458,273445328
에이피에스홀딩스(주),54620,Dec-17,83530218,905650,21478413,64435891,0,4285818
에이피에스홀딩스(주),54620,Dec-18,54504524,1344845,20784120,39265918,0,4404454
에이피에스홀딩스(주),54620,Dec-19,56460963,585929,43557314,33462622,0,7673193
에이피위성(주),211270,Dec-16,,,,65862604,5979698,5112018
에이피위성(주),211270,Dec-17,,,,83805747,10495426,21208348
에이피위성(주),211270,Dec-18,,,,82489531,10490786,17916585
에이피위성(주),211270,Dec-19,,,,86937091,8461502,19525561
에이피티씨(주),89970,Dec-18,,,,58448080,17525662,11072338
에이피티씨(주),89970,Dec-19,59896266,16687407,5793140,36921386,16687407,5793025
에코바이오홀딩스(주),38870,Dec-11,41421200,0,34846042,9219717,0,9867850
에코바이오홀딩스(주),38870,Dec-12,58049288,0,53080652,13596331,0,15313199
에코바이오홀딩스(주),38870,Dec-13,72177628,0,62947567,24208177,0,29639899
에코바이오홀딩스(주),38870,Dec-14,82907015,0,67456599,26535230,0,34200161
에코바이오홀딩스(주),38870,Dec-15,81545868,0,49279474,21353801,0,23297081
에코바이오홀딩스(주),38870,Dec-16,91282017,0,31806313,29354120,0,12404656
에코바이오홀딩스(주),38870,Dec-17,32659481,0,24408983,56005791,0,16430441
에코바이오홀딩스(주),38870,Dec-18,107679523,0,63235225,58484341,0,32137343
에코바이오홀딩스(주),38870,Dec-19,35080496,0,10343642,39126649,0,6580018
에코캡(주),128540,Dec-18,70912174,12368637,36257731,69081658,11018479,33215340
에코캡(주),128540,Dec-19,68461836,17667444,40952956,66564282,14401177,35657034
에코플라스틱(주),38110,Dec-11,145027805,15064710,175634778,106403916,9794675,122992923
에코플라스틱(주),38110,Dec-12,158854590,35053074,269902875,74378478,10454705,111855606
에코플라스틱(주),38110,Dec-13,171546665,38923942,253119736,90839408,14233001,128861020
에코플라스틱(주),38110,Dec-14,191558133,36758457,340109471,100462297,11421768,148004552
에코플라스틱(주),38110,Dec-15,213111766,43130120,341283646,112798947,14405407,171511341
에코플라스틱(주),38110,Dec-16,200268182,53182931,370690028,95682816,16017534,163746225
에코플라스틱(주),38110,Dec-17,199872686,49802592,376712375,91264060,18758987,154894211
에코플라스틱(주),38110,Dec-18,192777641,50785903,418719379,84459084,12248472,173462963
에코플라스틱(주),38110,Dec-19,213288699,51157993,439243978,107538008,12724209,207590804
에프엔에스테크(주),83500,Dec-17,,,,21640061,7248875,12152057
에프엔에스테크(주),83500,Dec-18,,,,28397655,5216312,13609471
에프엔에스테크(주),83500,Dec-19,,,,38538295,7149059,21055327
엑스큐어(주),70300,Dec-11,,,,21851719,2142554,3187995
엑스큐어(주),70300,Dec-12,,,,18723586,3049102,1897414
엑스큐어(주),70300,Dec-13,,,,8497674,1759801,1707484
엑스큐어(주),70300,Dec-14,,,,6194907,1750874,2248755
엑스큐어(주),70300,Dec-15,,,,11118549,4186941,4066621
엑스큐어(주),70300,Dec-16,,,,8299485,2380145,3406819
엑스큐어(주),70300,Dec-17,,,,26402946,612502,2708135
엑스큐어(주),70300,Dec-18,,,,20992544,245976,2374808
엑스큐어(주),70300,Dec-19,,,,21537047,501235,1855865
엔브이에이치코리아(주),67570,Dec-13,210210092,23337885,174304306,136854787,2127083,93432380
엔브이에이치코리아(주),67570,Dec-14,176888188,16375938,159037526,106630120,2200596,75389950
엔브이에이치코리아(주),67570,Dec-15,215133337,15273477,215121061,166192628,2452649,128692123
엔브이에이치코리아(주),67570,Dec-16,235567488,20873978,257867116,127007651,2607934,91526999
엔브이에이치코리아(주),67570,Dec-17,232236332,23071033,221809658,113030328,1987007,79923441
엔브이에이치코리아(주),67570,Dec-18,313017479,26660897,364176844,71446409,1014145,164036787
엔브이에이치코리아(주),67570,Dec-19,307902142,25486215,437600737,77444792,858524,174764693
엔시트론(주),101400,Dec-11,20776237,5113956,11293088,20976717,5113956,11293088
엔시트론(주),101400,Dec-12,19486913,6249298,15057580,18100276,6214869,14855561
엔시트론(주),101400,Dec-13,16701154,5461326,19471428,13565268,4317593,18138007
엔시트론(주),101400,Dec-14,25265572,10431600,28810357,21345680,5464504,25737771
엔시트론(주),101400,Dec-15,18629052,9570805,19822623,16142046,6087593,18893005
엔시트론(주),101400,Dec-16,20307208,7059397,15827230,20138255,3955549,15907963
엔시트론(주),101400,Dec-17,19701188,6699274,13527992,20909330,4325476,14335383
엔시트론(주),101400,Dec-18,12175923,3118685,9770139,11479176,3014977,8044871
엔시트론(주),101400,Dec-19,8949072,2404596,9109702,8014042,2309562,7741488
엔에이치엔(주),181710,Dec-13,678078828,0,119680670,445081914,0,65488752
엔에이치엔(주),181710,Dec-14,467006149,0,152020248,181330627,0,39799803
엔에이치엔(주),181710,Dec-15,682729816,0,232901428,244787829,0,93024525
엔에이치엔(주),181710,Dec-16,749525215,21874212,267565458,284483541,0,116146930
엔에이치엔(주),181710,Dec-17,947651956,16648013,396358599,201419759,0,141945215
엔에이치엔(주),181710,Dec-18,1006318314,37641719,562479428,162545152,0,109956140
엔에이치엔(주),181710,Dec-19,1058720659,38170637,532787711,84462121,1968261,49479348
엔에이치엔한국사이버결제(주),60250,Dec-11,45090045,1203886,35845402,44129983,1203886,35844302
엔에이치엔한국사이버결제(주),60250,Dec-12,48910666,350612,39225372,47622252,350612,38886853
엔에이치엔한국사이버결제(주),60250,Dec-13,51880276,208984,42901810,47577006,208984,42549005
엔에이치엔한국사이버결제(주),60250,Dec-14,104428728,1668276,64799097,101146071,1301904,64583218
엔에이치엔한국사이버결제(주),60250,Dec-15,117270723,3063893,67620467,114267411,2191272,67229154
엔에이치엔한국사이버결제(주),60250,Dec-16,131915000,3140375,88103050,126212270,1690381,85325857
엔에이치엔한국사이버결제(주),60250,Dec-17,142454628,2399848,97789708,140012404,1780441,97049598
엔에이치엔한국사이버결제(주),60250,Dec-18,201542526,5779825,145915288,198996827,3808733,144968728
엔에이치엔한국사이버결제(주),60250,Dec-19,243351805,3407119,179874224,240406057,3275073,179575095
엔피씨(주),4250,Dec-11,109717368,22697708,81998956,99718734,20316957,73485227
엔피씨(주),4250,Dec-12,102631814,24332953,83539108,85784002,19469740,70915936
엔피씨(주),4250,Dec-13,110787728,25458227,87419276,93301796,20697964,70459306
엔피씨(주),4250,Dec-14,110274576,27029493,91347704,94880296,23492150,80685881
엔피씨(주),4250,Dec-15,128248337,22683228,120119718,109533598,19348531,103016384
엔피씨(주),4250,Dec-16,171153721,24101394,140659938,145800025,19573160,118209827
엔피씨(주),4250,Dec-17,171803325,31851349,119201699,148876694,24950339,100816145
엔피씨(주),4250,Dec-18,173386989,41861729,122451650,125893491,26544928,92928401
엔피씨(주),4250,Dec-19,166425321,36843339,99474773,111245318,22944571,70344110
엘브이엠씨홀딩스(주),900140,Dec-11,99161173,61652756,16155235,,,
엘브이엠씨홀딩스(주),900140,Dec-12,111652800,59263997,27014541,,,
엘브이엠씨홀딩스(주),900140,Dec-13,271227828,71059301,46385728,,,
엘브이엠씨홀딩스(주),900140,Dec-14,229603056,70953338,84999242,,,
엘브이엠씨홀딩스(주),900140,Dec-15,262927375,113601373,156434872,,,
엘브이엠씨홀딩스(주),900140,Dec-16,280486371,115530408,250391737,,,
엘브이엠씨홀딩스(주),900140,Dec-17,335991187,159902490,175773250,,,
엘브이엠씨홀딩스(주),900140,Dec-18,367562180,168123992,227045129,,,
엘브이엠씨홀딩스(주),900140,Dec-19,327677679,145943622,280278660,,,
엘비세미콘(주),61970,Dec-11,,,,42788909,10549547,41505817
엘비세미콘(주),61970,Dec-12,,,,59146901,14484742,59656992
엘비세미콘(주),61970,Dec-13,,,,84221293,32997389,86119311
엘비세미콘(주),61970,Dec-14,,,,55618527,11260132,76612582
엘비세미콘(주),61970,Dec-15,,,,59442030,10624363,89855061
엘비세미콘(주),61970,Dec-16,,,,52120619,6616657,75759636
엘비세미콘(주),61970,Dec-17,,,,79655935,7567083,92401432
엘비세미콘(주),61970,Dec-18,101420250,11639493,147457844,56002420,6504262,124103221
엘비세미콘(주),61970,Dec-19,122589619,15460611,187744742,66757241,9458287,153250365
엘아이지넥스원(주),79550,Dec-15,1051253271,96537052,1129887428,1050141790,95863575,1129695015
엘아이지넥스원(주),79550,Dec-16,1026934838,128088476,1129808129,1026421729,127302397,1129649084
엘아이지넥스원(주),79550,Dec-17,1167247873,95606463,1138936901,1166416892,95648360,1139036590
엘아이지넥스원(주),79550,Dec-18,,,,1419793306,105302270,1305868768
엘아이지넥스원(주),79550,Dec-19,1380852282,130469425,1237491234,1380372678,129645024,1235666498
엘에스전선아시아(주),229640,Dec-16,199495996,59163701,138184068,11856475,0,321633
엘에스전선아시아(주),229640,Dec-17,209151242,75527118,136569958,9127637,0,354655
엘에스전선아시아(주),229640,Dec-18,240220502,93938162,189516864,7652599,0,354140
엘에스전선아시아(주),229640,Dec-19,244732803,115587515,191705559,8823653,0,10579251
엘지디스플레이(주),34220,Dec-11,7858065000,2317370000,9911434000,7326764000,1912710000,9485333000
엘지디스플레이(주),34220,Dec-12,8914685000,2390007000,9206158000,8432253000,1947945000,9132943000
엘지디스플레이(주),34220,Dec-13,7731788000,1933241000,6788919000,6877367000,1586642000,6754175000
엘지디스플레이(주),34220,Dec-14,9240629000,2754098000,7549556000,8291088000,2046675000,7550330000
엘지디스플레이(주),34220,Dec-15,9531634000,2351669000,6606712000,8246330000,1850213000,6505979000
엘지디스플레이(주),34220,Dec-16,10484186000,2287785000,7058219000,8712575000,1706983000,6176344000
엘지디스플레이(주),34220,Dec-17,10473703000,2350084000,8978682000,8381074000,1682245000,7394605000
엘지디스플레이(주),34220,Dec-18,8800127000,2691203000,9954483000,6378339000,1951155000,7416630000
엘지디스플레이(주),34220,Dec-19,10248315000,2051155000,10984976000,7081228000,1526299000,9140483000
엘지전자(주),66570,Dec-11,15783126000,4947160000,14214522000,8153774000,885730000,8871191000
엘지전자(주),66570,Dec-12,14554289000,4599422000,12815912000,7550670000,921828000,8360961000
엘지전자(주),66570,Dec-13,16325058000,4838830000,15014004000,7853223000,916581000,9346331000
엘지전자(주),66570,Dec-14,17482698000,5711273000,15754349000,8934379000,1116123000,10044114000
엘지전자(주),66570,Dec-15,16397613000,4872676000,14779691000,8268810000,1057967000,9750390000
엘지전자(주),66570,Dec-16,16990563000,5171015000,15744364000,8311565000,1186521000,10543126000
엘지전자(주),66570,Dec-17,19194969000,5908437000,17536470000,9515895000,1343666000,11475924000
엘지전자(주),66570,Dec-18,19362854000,6021356000,17135029000,7838343000,1505385000,10758238000
엘지전자(주),66570,Dec-19,19753485000,5863418000,17657916000,7700203000,1195260000,10540720000
엘컴텍(주),37950,Dec-11,87295778,36078373,150596648,53623459,24443636,116672938
엘컴텍(주),37950,Dec-12,36887297,19784036,135681893,28767792,14246907,119737253
엘컴텍(주),37950,Dec-13,20546563,2016720,28332263,11344948,1611837,14157198
엘컴텍(주),37950,Dec-14,24721982,2173301,30355645,11653699,1992691,21968127
엘컴텍(주),37950,Dec-15,30652833,6382806,19650052,18752227,6067273,16201251
엘컴텍(주),37950,Dec-16,24016680,4198058,10724710,17804681,3770913,6864764
엘컴텍(주),37950,Dec-17,22582888,3944579,11128718,14590940,3908961,4837584
엘컴텍(주),37950,Dec-18,14186521,2384416,5151004,10016498,2347621,3757410
엘컴텍(주),37950,Dec-19,15963323,3150962,7113286,14998140,3118379,5972481
엘티씨(주),170920,Dec-13,,,,55469264,3047870,7593010
엘티씨(주),170920,Dec-14,56365382,3429332,8750283,47322679,3310802,7737773
엘티씨(주),170920,Dec-15,45198937,4657128,28683000,34747609,3155667,14894187
엘티씨(주),170920,Dec-16,49466648,6766625,26650483,40170706,5308196,13933653
엘티씨(주),170920,Dec-17,47650649,9149153,31500816,41222741,6673599,16984424
엘티씨(주),170920,Dec-18,65618770,11590798,49427163,40224192,9270493,25957405
엘티씨(주),170920,Dec-19,69526271,7632217,51983221,40000085,5024639,31161246
엠에프엠코리아(주),323230,Dec-19,,,,,,
엠케이전자(주),33160,Dec-11,217229753,72198920,183205684,188670022,67815241,156206515
엠케이전자(주),33160,Dec-12,206308493,56927063,155134475,160809862,49516833,112552467
엠케이전자(주),33160,Dec-13,175341071,47155886,189667213,127934178,42034134,107309004
엠케이전자(주),33160,Dec-14,184173702,49532602,213152633,125057053,43739713,99744942
엠케이전자(주),33160,Dec-15,770451365,48479605,400868901,111237980,43535855,118357362
엠케이전자(주),33160,Dec-16,996706111,53038462,511062208,116579285,43444757,143319369
엠케이전자(주),33160,Dec-17,182693219,51800176,292113294,108178752,41165305,128304395
엠케이전자(주),33160,Dec-18,209596389,55600010,328957909,116873100,42788905,169807819
엠케이전자(주),33160,Dec-19,197652368,57520461,337541775,116673989,46601918,177363218
영보화학(주),14440,Dec-11,51430977,11783545,40558912,42373186,9187033,39226356
영보화학(주),14440,Dec-12,58712248,10887598,57919091,45004469,8054793,49440309
영보화학(주),14440,Dec-13,69373771,12338512,65371719,56531781,9813091,58092260
영보화학(주),14440,Dec-14,77297670,11668580,63739368,55561425,7443498,54820399
영보화학(주),14440,Dec-15,79226549,11857341,61172297,52959908,6793678,51064111
영보화학(주),14440,Dec-16,91081131,11441854,63875625,53516953,6033839,46481858
영보화학(주),14440,Dec-17,88010289,11407426,35224207,68307321,7338310,29144794
영보화학(주),14440,Dec-18,73876341,11662610,32246184,46713794,8758620,21177370
영보화학(주),14440,Dec-19,76295818,13454264,33567904,51677386,7816023,18907664
영신금속공업(주),7530,Dec-11,,,,29140330,10849363,37400233
영신금속공업(주),7530,Dec-12,,,,31073712,10465877,42878539
영신금속공업(주),7530,Dec-13,30377932,11672376,46103544,30098959,11622506,46096301
영신금속공업(주),7530,Dec-14,32983918,11416346,48291282,29496759,11374150,42831533
영신금속공업(주),7530,Dec-15,36619044,12123476,48729387,32591261,12011678,48623825
영신금속공업(주),7530,Dec-16,39018808,15875945,61347830,33690815,12741837,58694869
영신금속공업(주),7530,Dec-17,37585048,15736476,75009809,30974021,11780484,67403532
영신금속공업(주),7530,Dec-18,45587067,15878752,67303827,41372106,12338967,63433155
영신금속공업(주),7530,Dec-19,45594397,16722952,74047702,41395924,14235732,69397163
영진약품(주),3520,Dec-11,,,,69758309,25412516,37534218
영진약품(주),3520,Dec-12,,,,74720638,29281355,38379682
영진약품(주),3520,Dec-13,,,,83557135,32880166,39397705
영진약품(주),3520,Dec-14,,,,82399153,30895742,42950067
영진약품(주),3520,Dec-15,,,,93804906,33105877,42220015
영진약품(주),3520,Dec-16,,,,122729859,44119416,42918060
영진약품(주),3520,Dec-17,,,,114018976,40687077,37468910
영진약품(주),3520,Dec-18,,,,109684624,47833455,38102514
영진약품(주),3520,Dec-19,,,,111330071,55956897,39787136
영풍정밀(주),36560,Dec-11,,,,91969196,27760620,27800681
영풍정밀(주),36560,Dec-12,,,,88854576,38279660,25545632
영풍정밀(주),36560,Dec-13,,,,74879806,30305078,16885094
영풍정밀(주),36560,Dec-14,,,,70309033,25021713,16097765
영풍정밀(주),36560,Dec-15,,,,68154615,21639856,13029076
영풍정밀(주),36560,Dec-16,,,,61595051,18060424,13722107
영풍정밀(주),36560,Dec-17,,,,71301288,17853671,11450291
영풍정밀(주),36560,Dec-18,,,,82190593,17280961,13905236
영풍정밀(주),36560,Dec-19,,,,88111586,20869918,14655971
영풍제지(주),6740,Dec-11,,,,59517745,12093157,7768220
영풍제지(주),6740,Dec-12,,,,68195960,11429816,10074043
영풍제지(주),6740,Dec-13,,,,55142283,13087761,8299437
영풍제지(주),6740,Dec-14,,,,51206973,11867084,13093809
영풍제지(주),6740,Dec-15,,,,33796610,10912169,15972651
영풍제지(주),6740,Dec-16,,,,50104199,9571322,18445386
영풍제지(주),6740,Dec-17,,,,70991478,9827198,29495599
영풍제지(주),6740,Dec-18,,,,82094763,8436298,26003876
영풍제지(주),6740,Dec-19,54134160,8711558,17013787,53577724,8711558,17011405
영화금속(주),12280,Dec-11,55916160,15004470,68863744,39970648,11647532,47352384
영화금속(주),12280,Dec-12,49910334,13678973,49750701,36675627,10579966,33668645
영화금속(주),12280,Dec-13,43663007,8212575,41630771,31602307,6639828,30193699
영화금속(주),12280,Dec-14,,,,44146097,6480752,37423322
영화금속(주),12280,Dec-15,,,,48750248,6567123,37720976
영화금속(주),12280,Dec-16,,,,55721600,10369210,40950070
영화금속(주),12280,Dec-17,,,,67130108,13157608,54458412
영화금속(주),12280,Dec-18,,,,79520148,18702759,77482984
영화금속(주),12280,Dec-19,,,,75544740,22871580,64349858
영화테크(주),265560,Dec-17,42774458,5156773,12373418,38973800,3700962,9085868
영화테크(주),265560,Dec-18,37869926,5502437,8913460,34879034,4026352,6907755
영화테크(주),265560,Dec-19,33812567,5747823,9214201,32558639,4433645,8423873
예스이십사(주),53280,Dec-11,54567481,20933595,62102857,54567481,20933595,62102857
예스이십사(주),53280,Dec-12,,,,87964964,21208591,68628214
예스이십사(주),53280,Dec-13,,,,82235181,26536906,70098741
예스이십사(주),53280,Dec-14,137315347,33088583,182134912,78691713,24909883,77169508
예스이십사(주),53280,Dec-15,102995066,29262350,86390629,101876397,28673519,80559283
예스이십사(주),53280,Dec-16,109748363,28905095,104259164,109026805,28259917,97883257
예스이십사(주),53280,Dec-17,112968171,31576007,118033126,112973547,31137093,112502231
예스이십사(주),53280,Dec-18,103117559,31799441,127604992,100605242,31240880,123659332
예스이십사(주),53280,Dec-19,97872289,34600500,152981229,95512630,34297403,146656437
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-15,72364850,9233296,26953981,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-16,157299467,6983365,27189426,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-17,181655143,4144745,27987942,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-18,209365283,5238944,27014582,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-19,222888135,6551477,23991068,,,
오로라월드(주),39830,Dec-11,62730027,27272048,64682185,48007841,3124047,51007441
오로라월드(주),39830,Dec-12,56878181,28197631,63414877,37787235,3809089,40287472
오로라월드(주),39830,Dec-13,70153294,33334981,86970855,51771451,4446094,49966690
오로라월드(주),39830,Dec-14,79361807,37811021,67845469,55354756,4489883,50036353
오로라월드(주),39830,Dec-15,89199602,45531128,81435188,60143301,7244806,49367460
오로라월드(주),39830,Dec-16,91732213,44194047,82197654,63271195,8629102,52096046
오로라월드(주),39830,Dec-17,93876257,43498658,93328573,61087655,9224191,62145168
