회사명,거래소코드,회계년도,유동자산(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),자산(IFRS개별)
(주)인팩,23810,Dec-19,127939826,294347209,44910553,141490704
(주)인포마크,175140,Dec-15,,,29545285,44241218
(주)인포마크,175140,Dec-16,,,29687215,45951826
(주)인포마크,175140,Dec-17,57075313,75998758,54438957,74028786
(주)인포마크,175140,Dec-18,36336120,51714008,33793568,50704426
(주)인포마크,175140,Dec-19,37346308,54511421,37641271,54806384
(주)인포바인,115310,Dec-11,,,40217647,40930932
(주)인포바인,115310,Dec-12,,,45451889,46126907
(주)인포바인,115310,Dec-13,,,68464592,69206129
(주)인포바인,115310,Dec-14,76449304,77714250,73302067,77910891
(주)인포바인,115310,Dec-15,63625107,67047202,62735908,67450627
(주)인포바인,115310,Dec-16,65241274,75542841,65068329,76874556
(주)인포바인,115310,Dec-17,67229352,76773467,65872451,78716808
(주)인포바인,115310,Dec-18,73765691,82058851,70885079,81631558
(주)인포바인,115310,Dec-19,79361594,90449856,77826192,89752580
(주)인피니트헬스케어,71200,Dec-11,74359900,106192859,48951169,77751202
(주)인피니트헬스케어,71200,Dec-12,54852607,91801592,32972304,66846737
(주)인피니트헬스케어,71200,Dec-13,49363426,81696675,37030235,69303414
(주)인피니트헬스케어,71200,Dec-14,47811944,78857194,39736047,68976605
(주)인피니트헬스케어,71200,Dec-15,59329228,82673761,49042651,73961252
(주)인피니트헬스케어,71200,Dec-16,66010128,90523158,57179567,82921510
(주)인피니트헬스케어,71200,Dec-17,69463078,90291874,60359213,82406801
(주)인피니트헬스케어,71200,Dec-18,72732279,92630176,64060296,84347526
(주)인피니트헬스케어,71200,Dec-19,71325183,106751660,59904861,94773931
(주)일승,333430,Dec-19,,,,
(주)일신바이오베이스,68330,Dec-11,,,10817818,27180638
(주)일신바이오베이스,68330,Dec-12,,,11328875,27614475
(주)일신바이오베이스,68330,Dec-13,10888831,26829866,10662507,26654582
(주)일신바이오베이스,68330,Dec-14,12885665,28221777,12408173,27801053
(주)일신바이오베이스,68330,Dec-15,14372085,29571965,14052198,29253670
(주)일신바이오베이스,68330,Dec-16,21756692,37658698,21442466,37267811
(주)일신바이오베이스,68330,Dec-17,22277236,38491508,22021946,38131265
(주)일신바이오베이스,68330,Dec-18,23106513,39530502,23103406,39453976
(주)일신바이오베이스,68330,Dec-19,28984536,45626018,28734171,45313493
(주)일신석재,7110,Dec-11,,,28776181,79468694
(주)일신석재,7110,Dec-12,,,25141507,76481976
(주)일신석재,7110,Dec-13,,,25394233,82370066
(주)일신석재,7110,Dec-14,,,23906056,81397962
(주)일신석재,7110,Dec-15,,,23758450,80302650
(주)일신석재,7110,Dec-16,,,27158979,78264674
(주)일신석재,7110,Dec-17,,,27009607,77760845
(주)일신석재,7110,Dec-18,,,29366462,80179667
(주)일신석재,7110,Dec-19,,,35559462,87279199
(주)일야,58450,Dec-11,14209968,38187686,10120883,33762453
(주)일야,58450,Dec-12,12010601,36581564,11909346,36361800
(주)일야,58450,Dec-13,,,12542181,39475006
(주)일야,58450,Dec-14,,,15537025,42112227
(주)일야,58450,Dec-15,,,13122661,37521971
(주)일야,58450,Dec-16,,,12615707,40618252
(주)일야,58450,Dec-17,,,9374850,32967782
(주)일야,58450,Dec-18,,,13179927,34868729
(주)일야,58450,Dec-19,20643351,43816892,12328558,35412863
(주)일지테크,19540,Dec-11,68461183,142116948,54665744,123104565
(주)일지테크,19540,Dec-12,109726254,221606669,71862535,136581479
(주)일지테크,19540,Dec-13,94872163,227363799,77264326,147010620
(주)일지테크,19540,Dec-14,129463223,316081674,90572816,166687900
(주)일지테크,19540,Dec-15,154935968,416109168,93312374,184173419
(주)일지테크,19540,Dec-16,153104981,416302908,101294454,208137109
(주)일지테크,19540,Dec-17,126930105,364128721,58486819,195237793
(주)일지테크,19540,Dec-18,104310046,344835985,58587937,208936158
(주)일지테크,19540,Dec-19,107986393,349635528,61460759,207799660
(주)일진파워,94820,Dec-11,,,45814691,102222349
(주)일진파워,94820,Dec-12,,,54301034,112691969
(주)일진파워,94820,Dec-13,,,51921769,109782458
(주)일진파워,94820,Dec-14,41346059,98413426,21685377,76316877
(주)일진파워,94820,Dec-15,45228422,104865241,21648726,79174569
(주)일진파워,94820,Dec-16,56094136,114728420,25761120,86050364
(주)일진파워,94820,Dec-17,56234313,115632738,33670975,99175191
(주)일진파워,94820,Dec-18,68191127,135439992,41584863,117821393
(주)일진파워,94820,Dec-19,75139032,148305572,45631596,129742172
(주)잇츠한불,226320,Dec-15,375228176,388023925,375157433,388088957
(주)잇츠한불,226320,Dec-16,350134478,368859153,349894513,368866961
(주)잇츠한불,226320,Dec-17,419075327,562415774,367158149,523135383
(주)잇츠한불,226320,Dec-18,390707892,535580626,322161790,474332073
(주)잇츠한불,226320,Dec-19,391093532,539412881,282412239,467064071
(주)잉크테크,49550,Dec-11,29793221,90808477,30123785,91371886
(주)잉크테크,49550,Dec-12,43655646,104605085,44009337,105158923
(주)잉크테크,49550,Dec-13,45907389,142253541,45841038,142219458
(주)잉크테크,49550,Dec-14,41587064,139156040,41348705,138971210
(주)잉크테크,49550,Dec-15,39128572,126698837,38822194,126379851
(주)잉크테크,49550,Dec-16,39907443,121160940,39753431,121052900
(주)잉크테크,49550,Dec-17,32121097,109585265,32336412,109850070
(주)잉크테크,49550,Dec-18,35677213,109509730,36459150,110316041
(주)잉크테크,49550,Dec-19,34019261,108136120,34202493,107911660
(주)자비스,254120,Dec-16,,,,
(주)자비스,254120,Dec-17,,,,
(주)자비스,254120,Dec-18,,,,
(주)자비스,254120,Dec-19,19138639,29076599,19100091,28657262
(주)자연과환경,43910,Dec-11,42440086,68513298,38704579,67249919
(주)자연과환경,43910,Dec-12,49012813,78323364,44441365,76934178
(주)자연과환경,43910,Dec-13,36715116,65413081,32498650,62456785
(주)자연과환경,43910,Dec-14,30619394,43676253,18926807,32256120
(주)자연과환경,43910,Dec-15,14399131,35988703,15148802,29347912
(주)자연과환경,43910,Dec-16,13332217,35620443,15461480,26429764
(주)자연과환경,43910,Dec-17,24692752,48195840,29005055,40807777
(주)자연과환경,43910,Dec-18,24713157,49568582,29089821,42442593
(주)자연과환경,43910,Dec-19,39301759,71998225,40672687,61219693
(주)장원테크,174880,Dec-16,41015074,100203874,38595823,60541999
(주)장원테크,174880,Dec-17,33408778,89240627,32307018,55463644
(주)장원테크,174880,Dec-18,40957283,102570898,40026814,62501834
(주)장원테크,174880,Dec-19,37544840,167185271,54067737,138346349
(주)정다운,208140,Dec-14,,,,
(주)정다운,208140,Dec-15,,,,
(주)정다운,208140,Dec-16,30954333,60729394,29769106,57755110
(주)정다운,208140,Dec-17,37442035,67378543,37108434,64418242
(주)정다운,208140,Dec-18,58536871,110631822,53880931,93953651
(주)정다운,208140,Dec-19,45405883,123003077,43712090,112861951
(주)정상제이엘에스,40420,Dec-11,23489067,69043637,22419523,68215879
(주)정상제이엘에스,40420,Dec-12,25263581,70912753,24286844,69208494
(주)정상제이엘에스,40420,Dec-13,20793661,70459620,19903494,68811453
(주)정상제이엘에스,40420,Dec-14,23286485,71103785,22248005,69317082
(주)정상제이엘에스,40420,Dec-15,22880680,72979835,21721877,70929353
(주)정상제이엘에스,40420,Dec-16,22158648,80819351,21033806,78936809
(주)정상제이엘에스,40420,Dec-17,19839410,82896490,19006096,81478261
(주)정상제이엘에스,40420,Dec-18,18076999,86304213,16220100,83313449
(주)정상제이엘에스,40420,Dec-19,18405699,110789767,16889139,108848242
(주)정원엔시스,45510,Dec-11,,,44363639,71442390
(주)정원엔시스,45510,Dec-12,,,35834749,61642002
(주)정원엔시스,45510,Dec-13,,,29173760,54474273
(주)정원엔시스,45510,Dec-14,,,47653368,72498265
(주)정원엔시스,45510,Dec-15,56875836,80855911,52636995,76248444
(주)정원엔시스,45510,Dec-16,54961457,78697123,48613956,72440237
(주)정원엔시스,45510,Dec-17,46475222,70032473,38846888,62899736
(주)정원엔시스,45510,Dec-18,54469889,77907893,45335162,69263657
(주)정원엔시스,45510,Dec-19,67646053,91101662,58698051,82586672
(주)제넥신,95700,Dec-11,15253110,39841235,15121966,39714852
(주)제넥신,95700,Dec-12,21066680,63377150,21066680,63401268
(주)제넥신,95700,Dec-13,,,8928427,55847108
(주)제넥신,95700,Dec-14,,,51699725,114111696
(주)제넥신,95700,Dec-15,,,43417237,142100586
(주)제넥신,95700,Dec-16,,,71864243,198711948
(주)제넥신,95700,Dec-17,,,28892436,140733592
(주)제넥신,95700,Dec-18,,,177517799,374811155
(주)제넥신,95700,Dec-19,,,95816744,358176683
(주)제넨바이오,72520,Dec-11,70798904,118347967,79494033,120549444
(주)제넨바이오,72520,Dec-12,73725058,128209663,80510012,126271249
(주)제넨바이오,72520,Dec-13,68361699,122241525,67853443,115790069
(주)제넨바이오,72520,Dec-14,35886442,93801667,30256861,77571533
(주)제넨바이오,72520,Dec-15,32206778,63342944,20031806,48223538
(주)제넨바이오,72520,Dec-16,14743193,60796540,7699880,52678376
(주)제넨바이오,72520,Dec-17,3114569,48592303,4109640,46628595
(주)제넨바이오,72520,Dec-18,23767143,72840014,24628343,70463510
(주)제넨바이오,72520,Dec-19,36582102,90027263,34700342,83980821
(주)제노레이,122310,Dec-18,43876631,58440831,42373753,57124240
(주)제노레이,122310,Dec-19,59006984,78518323,57186480,76754029
(주)제노포커스,187420,Dec-15,11729137,30523203,10934720,29795862
(주)제노포커스,187420,Dec-16,38790209,63225645,37821540,62334128
(주)제노포커스,187420,Dec-17,30160027,70150900,30118312,64023694
(주)제노포커스,187420,Dec-18,17002774,70334519,18404170,65028048
(주)제노포커스,187420,Dec-19,31065531,90202499,21067978,73772065
(주)제닉,123330,Dec-11,,,33690759,58792175
(주)제닉,123330,Dec-12,32457782,60066261,31875391,59789236
(주)제닉,123330,Dec-13,31947575,64948718,29180241,66996728
(주)제닉,123330,Dec-14,34823138,75502975,30848746,74356564
(주)제닉,123330,Dec-15,36763982,87010772,28189747,77209543
(주)제닉,123330,Dec-16,47393648,101564361,27657118,77747631
(주)제닉,123330,Dec-17,32599149,93382566,25175404,75252519
(주)제닉,123330,Dec-18,33586625,73312096,26999716,54093544
(주)제닉,123330,Dec-19,27123796,58148662,18545895,37553591
(주)제로투세븐,159580,Dec-13,83707882,97979708,71236568,82632341
(주)제로투세븐,159580,Dec-14,91640209,109615293,76797744,90014467
(주)제로투세븐,159580,Dec-15,103875228,125588918,81702064,100690372
(주)제로투세븐,159580,Dec-16,99354597,125201715,81453079,105717185
(주)제로투세븐,159580,Dec-17,80593520,92358397,68811106,81631296
(주)제로투세븐,159580,Dec-18,89436212,134940261,79118169,126266096
(주)제로투세븐,159580,Dec-19,70493912,127737817,67876193,124637296
(주)제우스,79370,Dec-11,130367565,184437225,81063196,132460228
(주)제우스,79370,Dec-12,105556938,161576654,60642095,111790627
(주)제우스,79370,Dec-13,156111081,214665536,83858190,140418852
(주)제우스,79370,Dec-14,146901572,236945033,84802548,166898487
(주)제우스,79370,Dec-15,155332498,252183275,99601788,184069973
(주)제우스,79370,Dec-16,192475007,290814358,112130069,199790682
(주)제우스,79370,Dec-17,221688599,337919035,135598971,240986004
(주)제우스,79370,Dec-18,278686496,402378729,161545158,275308527
(주)제우스,79370,Dec-19,245969680,381353568,129060360,250270864
(주)제이브이엠,54950,Dec-11,,,98859487,186841789
(주)제이브이엠,54950,Dec-12,,,73415275,163606906
(주)제이브이엠,54950,Dec-13,,,79718238,161776133
(주)제이브이엠,54950,Dec-14,74125015,169978846,73864483,161218189
(주)제이브이엠,54950,Dec-15,57128665,162327995,58635079,157078467
(주)제이브이엠,54950,Dec-16,69388073,176621064,71257664,172067283
(주)제이브이엠,54950,Dec-17,67567530,172422167,62661128,161555862
(주)제이브이엠,54950,Dec-18,75252842,176737139,67077308,162136181
(주)제이브이엠,54950,Dec-19,81571460,180112579,71097359,161920776
(주)제이스텍,90470,Dec-11,,,23402552,48145944
(주)제이스텍,90470,Dec-12,,,25322379,49676188
(주)제이스텍,90470,Dec-13,,,18521041,47817734
(주)제이스텍,90470,Dec-14,,,21671985,51031240
(주)제이스텍,90470,Dec-15,,,38767072,74826157
(주)제이스텍,90470,Dec-16,103672770,147314237,103737572,147497136
(주)제이스텍,90470,Dec-17,103537613,181942500,103664236,181988549
(주)제이스텍,90470,Dec-18,63043016,143329237,62819570,142915886
(주)제이스텍,90470,Dec-19,61813984,152785429,62013614,152849084
(주)제이시스메디칼,287410,Dec-18,,,,
(주)제이시스메디칼,287410,Dec-19,,,,
(주)제이에스코퍼레이션,194370,Dec-16,140731956,198836135,123718542,183509962
(주)제이에스코퍼레이션,194370,Dec-17,129613524,190454998,111115254,179359166
(주)제이에스코퍼레이션,194370,Dec-18,124296957,189468046,109898822,180144246
(주)제이에스코퍼레이션,194370,Dec-19,115705662,201631124,99879729,185510490
(주)제이에스티나,26040,Dec-11,66103988,89444440,62376227,88608125
(주)제이에스티나,26040,Dec-12,69934965,96326673,66085899,95579008
(주)제이에스티나,26040,Dec-13,74793584,104128753,70898990,103123755
(주)제이에스티나,26040,Dec-14,88037287,119804318,85032799,118734957
(주)제이에스티나,26040,Dec-15,97704949,130816043,94240117,129714712
(주)제이에스티나,26040,Dec-16,91424090,124877857,91955374,127513082
(주)제이에스티나,26040,Dec-17,70697569,109851511,70332699,112950166
(주)제이에스티나,26040,Dec-18,71359554,115242227,70653851,118194572
(주)제이에스티나,26040,Dec-19,40727231,82018191,40112116,81949085
(주)제이엘케이,322510,Dec-19,36626972,38698295,36098404,38878318
(주)제이와이피엔터테인먼트,35900,Jun-11,18647672,23035657,18647672,23035657
(주)제이와이피엔터테인먼트,35900,Dec-12,19450011,24581917,19407292,25528779
(주)제이와이피엔터테인먼트,35900,Dec-13,29155164,69003855,25611579,66042967
(주)제이와이피엔터테인먼트,35900,Dec-14,31549847,73883530,27146642,70451683
(주)제이와이피엔터테인먼트,35900,Dec-15,30009094,74088719,25491574,70750523
(주)제이와이피엔터테인먼트,35900,Dec-16,43960719,86571518,35775042,80723345
(주)제이와이피엔터테인먼트,35900,Dec-17,58395470,124428024,48724030,117958630
(주)제이와이피엔터테인먼트,35900,Dec-18,82595694,159341920,65160011,144849749
(주)제이와이피엔터테인먼트,35900,Dec-19,116257543,207839679,87433470,180392303
(주)제이웨이,58420,Dec-11,,,2640557,14272109
(주)제이웨이,58420,Dec-12,,,4694921,14716948
(주)제이웨이,58420,Dec-13,5535801,12513349,4561124,12405988
(주)제이웨이,58420,Dec-14,2684687,7863481,1351503,7203739
(주)제이웨이,58420,Dec-15,4721985,8904595,3512601,8313262
(주)제이웨이,58420,Dec-16,6176749,10418151,5799111,11176805
(주)제이웨이,58420,Dec-17,4479233,7887931,3608583,7708973
(주)제이웨이,58420,Dec-18,9337853,21496507,4430499,13796008
(주)제이웨이,58420,Dec-19,12175770,21075399,7732233,14038963
(주)제이티,89790,Dec-11,,,21547387,42611173
(주)제이티,89790,Dec-12,,,16556894,29298389
(주)제이티,89790,Dec-13,,,22693196,34842207
(주)제이티,89790,Dec-14,29531885,48910276,29508858,45035128
(주)제이티,89790,Dec-15,,,21490066,50777388
(주)제이티,89790,Dec-16,,,13473248,41611004
(주)제이티,89790,Dec-17,,,17754224,42425698
(주)제이티,89790,Dec-18,,,18893281,42019563
(주)제이티,89790,Dec-19,38150792,57029871,38149634,57029871
(주)제이티씨,950170,Feb-19,227473425,360103759,191214645,342925317
(주)제일기획,30000,Dec-11,1585690884,1810592894,993350560,1256493746
(주)제일기획,30000,Dec-12,1671636551,1994709278,787830397,1120437710
(주)제일기획,30000,Dec-13,1343932025,1704530969,711417978,1077774669
(주)제일기획,30000,Dec-14,1523221690,1843852104,872571587,1205698728
(주)제일기획,30000,Dec-15,1463892865,1866861902,709652324,1113192389
(주)제일기획,30000,Dec-16,1794811641,2151431627,805618449,1172119597
(주)제일기획,30000,Dec-17,1889096062,2238293235,795782710,1202886604
(주)제일기획,30000,Dec-18,1801626036,2172078164,808962547,1220020596
(주)제일기획,30000,Dec-19,1769877349,2252767352,809246489,1226491626
(주)제일바이오,52670,Dec-11,,,11874069,19299504
(주)제일바이오,52670,Dec-12,,,16238183,23485363
(주)제일바이오,52670,Dec-13,,,16034764,23370553
(주)제일바이오,52670,Dec-14,,,14914622,23761675
(주)제일바이오,52670,Dec-15,,,31339109,39334434
(주)제일바이오,52670,Dec-16,,,31318917,38200492
(주)제일바이오,52670,Dec-17,,,21760699,32880724
(주)제일바이오,52670,Dec-18,,,22942398,32331319
(주)제일바이오,52670,Dec-19,,,28098884,34648173
(주)제일테크노스,38010,Dec-11,27582954,95269202,27095196,94309291
(주)제일테크노스,38010,Dec-12,29022754,102431222,27949245,100526188
(주)제일테크노스,38010,Dec-13,34802712,122072027,33335035,119848419
(주)제일테크노스,38010,Dec-14,39326870,138967212,36894213,135566639
(주)제일테크노스,38010,Dec-15,40317852,144671637,37569029,139956198
(주)제일테크노스,38010,Dec-16,45939877,148643896,43304254,143887932
(주)제일테크노스,38010,Dec-17,57771642,157904818,55678235,153339422
(주)제일테크노스,38010,Dec-18,60564292,160194091,57187084,153030146
(주)제일테크노스,38010,Dec-19,65000599,159138352,63333448,152327093
(주)제주반도체,80220,Dec-11,43515783,61576489,43136415,62966645
(주)제주반도체,80220,Dec-12,38548827,53864706,38399848,55111809
(주)제주반도체,80220,Dec-13,41947719,55379872,41745712,57435236
(주)제주반도체,80220,Dec-14,50520518,61478486,49755028,60560292
(주)제주반도체,80220,Dec-15,77617588,86165615,70970735,78597492
(주)제주반도체,80220,Dec-16,79107677,87510890,77028140,83935351
(주)제주반도체,80220,Dec-17,78898639,93135313,78438191,92717884
(주)제주반도체,80220,Dec-18,161057264,226049083,118252556,157284062
(주)제주반도체,80220,Dec-19,170667946,224203060,122160838,156782564
(주)제주항공,89590,Dec-15,,,355477030,477740961
(주)제주항공,89590,Dec-16,437759825,600309976,436829397,600436987
(주)제주항공,89590,Dec-17,450081616,800417836,448807313,799844746
(주)제주항공,89590,Dec-18,478164185,1031605312,469944852,1024453309
(주)제주항공,89590,Dec-19,455740102,1467507641,446445991,1458265885
(주)제테마,216080,Dec-19,,,22277092,62286133
(주)젬백스&카엘,82270,Dec-11,47088575,131524668,37611671,110200110
(주)젬백스&카엘,82270,Dec-12,39935706,132988657,62251529,125192091
(주)젬백스&카엘,82270,Dec-13,65556221,144998535,59402826,164332920
(주)젬백스&카엘,82270,Dec-14,31282658,106287676,10015360,76709753
(주)젬백스&카엘,82270,Dec-15,51133234,180232735,20933281,106067933
(주)젬백스&카엘,82270,Dec-16,54892608,189682338,25407420,120017177
(주)젬백스&카엘,82270,Dec-17,75217233,159825713,73657680,170679167
(주)젬백스&카엘,82270,Dec-18,107172637,172592061,101471833,172138743
(주)젬백스&카엘,82270,Dec-19,110816123,163178085,104947263,174386962
(주)젬백스링크,64800,Dec-11,18944119,45112506,15597757,40825198
(주)젬백스링크,64800,Dec-12,15711741,40562867,13168300,36747980
(주)젬백스링크,64800,Dec-13,13312432,34516902,12802541,33045793
(주)젬백스링크,64800,Dec-14,14480148,30589858,13873580,29515938
(주)젬백스링크,64800,Dec-15,,,25284409,39734356
(주)젬백스링크,64800,Dec-16,52313060,73565806,49291478,71628127
(주)젬백스링크,64800,Dec-17,171746059,382407315,18554787,168091273
(주)젬백스링크,64800,Dec-18,65632619,188999659,54127602,201488645
(주)젬백스링크,64800,Dec-19,59000829,187733153,55389777,202478365
(주)조비,1550,Dec-11,,,43372761,84471791
(주)조비,1550,Dec-12,,,40700614,80896358
(주)조비,1550,Dec-13,,,41260322,81378985
(주)조비,1550,Dec-14,,,41852429,83262173
(주)조비,1550,Dec-15,,,45648386,86659967
(주)조비,1550,Dec-16,,,39522303,88744853
(주)조비,1550,Dec-17,,,42038736,93468380
(주)조비,1550,Dec-18,,,43008248,94027701
(주)조비,1550,Dec-19,,,40884588,91685510
(주)조이시티,67000,Dec-11,43495813,75830215,42325926,75876043
(주)조이시티,67000,Dec-12,60561574,82236957,59772661,85258458
(주)조이시티,67000,Dec-13,61097007,75412083,60861219,78302805
(주)조이시티,67000,Dec-14,55559677,72840333,55289742,75908301
(주)조이시티,67000,Dec-15,59824776,76678645,59642362,80075634
(주)조이시티,67000,Dec-16,41079079,58813729,40744207,61265982
(주)조이시티,67000,Dec-17,34978686,50633745,33635221,50312808
(주)조이시티,67000,Dec-18,38716380,55167707,36723364,55567993
(주)조이시티,67000,Dec-19,39158477,64930897,38138400,65213593
(주)조흥,2600,Dec-11,,,89187577,132879902
(주)조흥,2600,Dec-12,,,66836956,126574159
(주)조흥,2600,Dec-13,,,60788708,118038382
(주)조흥,2600,Dec-14,,,73099632,130588771
(주)조흥,2600,Dec-15,,,95221466,148992933
(주)조흥,2600,Dec-16,,,102760647,163459253
(주)조흥,2600,Dec-17,,,97883118,168471957
(주)조흥,2600,Dec-18,,,105522781,195310138
(주)조흥,2600,Dec-19,,,117784147,218025805
(주)종근당,185750,Dec-13,,,255302621,521951175
(주)종근당,185750,Dec-14,,,298435247,573754109
(주)종근당,185750,Dec-15,,,288365356,576286704
(주)종근당,185750,Dec-16,,,338757340,641698870
(주)종근당,185750,Dec-17,366904200,677205335,365751980,664781406
(주)종근당,185750,Dec-18,390331112,711494874,389970109,698149449
(주)종근당,185750,Dec-19,471135032,801352143,468203530,780736005
(주)종근당바이오,63160,Dec-11,,,86683581,198292672
(주)종근당바이오,63160,Dec-12,,,79486940,185424863
(주)종근당바이오,63160,Dec-13,,,76606965,175499039
(주)종근당바이오,63160,Dec-14,,,72802477,165068245
(주)종근당바이오,63160,Dec-15,,,76656236,170642857
(주)종근당바이오,63160,Dec-16,,,87531543,180911872
(주)종근당바이오,63160,Dec-17,,,84219380,179483384
(주)종근당바이오,63160,Dec-18,,,78263900,184519529
(주)종근당바이오,63160,Dec-19,80041894,233347513,79249328,233618184
(주)종근당홀딩스,1630,Dec-11,370912305,675483412,295059099,570853741
(주)종근당홀딩스,1630,Dec-12,366607731,708019120,282741682,590982649
(주)종근당홀딩스,1630,Dec-13,143378865,277523653,47154968,141264293
(주)종근당홀딩스,1630,Dec-14,145210358,302655737,36693077,136280120
(주)종근당홀딩스,1630,Dec-15,216369310,501005739,85755693,271888580
(주)종근당홀딩스,1630,Dec-16,295366126,705665535,70130818,315022666
(주)종근당홀딩스,1630,Dec-17,298640534,818863626,39733161,335052535
(주)종근당홀딩스,1630,Dec-18,288741337,871435736,13418460,346490425
(주)종근당홀딩스,1630,Dec-19,335757551,1074739605,16842876,376342710
(주)좋은사람들,33340,Dec-11,80259353,109720902,79525132,112105771
(주)좋은사람들,33340,Dec-12,87051302,117343841,86161891,121062041
(주)좋은사람들,33340,Dec-13,86862600,116700663,85729863,117321656
(주)좋은사람들,33340,Dec-14,87930970,115434509,87168145,116474518
(주)좋은사람들,33340,Dec-15,86389174,114251841,85716493,115420522
(주)좋은사람들,33340,Dec-16,86323978,111375699,86484794,113052559
(주)좋은사람들,33340,Dec-17,77477240,99097030,77477421,101661866
(주)좋은사람들,33340,Dec-18,82775526,102858972,82633488,105336258
(주)좋은사람들,33340,Dec-19,75404652,110237930,75211168,112005329
(주)주연테크,44380,Dec-11,,,34273616,38168437
(주)주연테크,44380,Dec-12,,,32781575,34688978
(주)주연테크,44380,Dec-13,,,30908930,32224379
(주)주연테크,44380,Dec-14,,,29244130,30633860
(주)주연테크,44380,Dec-15,,,27176223,28466994
(주)주연테크,44380,Dec-16,41621509,50471603,40494347,50050716
(주)주연테크,44380,Dec-17,34314107,55053384,35390454,53180600
(주)주연테크,44380,Dec-18,32324721,60682697,34016646,58467036
(주)주연테크,44380,Dec-19,39826231,61757553,31329343,51214333
(주)중앙디앤엠,51980,Dec-11,42237394,71131871,41838375,70732852
(주)중앙디앤엠,51980,Dec-12,34863818,62644746,34464799,61973493
(주)중앙디앤엠,51980,Dec-13,34230565,61029373,31886109,56281956
(주)중앙디앤엠,51980,Dec-14,16489750,39723229,14290794,36414856
(주)중앙디앤엠,51980,Dec-15,19493499,28807693,17845212,26371598
(주)중앙디앤엠,51980,Dec-16,11192847,19389945,9264542,17797433
(주)중앙디앤엠,51980,Dec-17,12918579,24219333,13130043,24379033
(주)중앙디앤엠,51980,Dec-18,10600953,22243206,10787872,21763141
(주)중앙디앤엠,51980,Dec-19,22295396,34959637,20901007,33330121
(주)중앙백신연구소,72020,Dec-11,,,22691678,42408054
(주)중앙백신연구소,72020,Dec-12,,,19270882,50817284
(주)중앙백신연구소,72020,Dec-13,,,23568987,57030564
(주)중앙백신연구소,72020,Dec-14,,,26746689,60598562
(주)중앙백신연구소,72020,Dec-15,,,28697803,62102501
(주)중앙백신연구소,72020,Dec-16,,,36359038,73542680
(주)중앙백신연구소,72020,Dec-17,,,33366338,81623823
(주)중앙백신연구소,72020,Dec-18,,,47328532,96743996
(주)중앙백신연구소,72020,Dec-19,,,42350069,96567450
(주)중앙에너비스,440,Sep-11,,,6008347,57335168
(주)중앙에너비스,440,Sep-12,,,7066931,57982474
(주)중앙에너비스,440,Sep-13,,,5401299,58030825
(주)중앙에너비스,440,Sep-14,14331780,74326412,6136450,62074618
(주)중앙에너비스,440,Dec-15,13384898,77370624,4947561,64796325
(주)중앙에너비스,440,Dec-16,14909269,77535141,5703007,64566806
(주)중앙에너비스,440,Dec-17,,,5099750,60493562
(주)중앙에너비스,440,Dec-18,,,4174206,58743738
(주)중앙에너비스,440,Dec-19,4675590,61575390,4585376,61525322
(주)지노믹트리,228760,Dec-19,102058117,113725029,91488575,113633385
(주)지누스,13890,Dec-19,531195101,755067850,285977229,468555415
(주)지니뮤직,43610,Dec-11,,,17858866,27840116
(주)지니뮤직,43610,Dec-12,45732558,73049967,38082924,65675123
(주)지니뮤직,43610,Dec-13,,,56759891,82996647
(주)지니뮤직,43610,Dec-14,,,64323189,83386241
(주)지니뮤직,43610,Dec-15,,,72488113,90517674
(주)지니뮤직,43610,Dec-16,,,90806340,110079575
(주)지니뮤직,43610,Dec-17,,,120002238,139493909
(주)지니뮤직,43610,Dec-18,136401244,222002409,134842489,222002409
(주)지니뮤직,43610,Dec-19,,,146412140,233880648
(주)지니틱스,303030,Dec-18,,,,
(주)지니틱스,303030,Dec-19,,,31685721,42753858
(주)지란지교시큐리티,208350,Dec-14,,,,
(주)지란지교시큐리티,208350,Dec-15,,,,
(주)지란지교시큐리티,208350,Dec-16,,,25433098,28133681
(주)지란지교시큐리티,208350,Dec-17,36244222,68111887,11082707,45583939
(주)지란지교시큐리티,208350,Dec-18,51063355,88003510,11407726,41372752
(주)지란지교시큐리티,208350,Dec-19,51430898,98467430,11018287,49049508
(주)지씨셀,144510,Dec-16,,,44934620,54513700
(주)지씨셀,144510,Dec-17,,,44116086,55355541
(주)지씨셀,144510,Dec-18,,,36017759,57268066
(주)지씨셀,144510,Dec-19,22865564,68064636,18479146,64917128
(주)지어소프트,51160,Dec-11,27942599,39302260,26520822,37910748
(주)지어소프트,51160,Dec-12,20778552,30173046,18820902,27770238
(주)지어소프트,51160,Dec-13,14462270,32210700,10482478,24136021
(주)지어소프트,51160,Dec-14,14083022,27814881,9998808,22296057
(주)지어소프트,51160,Dec-15,15395262,26339511,9423383,19282385
(주)지어소프트,51160,Dec-16,19768367,28645178,11413829,18564587
(주)지어소프트,51160,Dec-17,16679118,26928765,9018985,15843595
(주)지어소프트,51160,Dec-18,16629851,28388611,9629519,17228984
(주)지어소프트,51160,Dec-19,19445388,43117466,10244387,18839197
(주)지에스,78930,Dec-11,1991645000,10424837000,75209000,5391715000
(주)지에스,78930,Dec-12,2446093000,12712426000,29340000,5342898000
(주)지에스,78930,Dec-13,2323145000,12636266000,36314000,5380295000
(주)지에스,78930,Dec-14,2545853000,15072770000,49169000,5896182000
