회사명,거래소코드,회계년도,매출액(IFRS연결),매입채무(IFRS연결),매출액(IFRS개별),매입채무(IFRS개별)
비에이치아이(주),83650,Dec-13,621316992,65144012,616881645,64506964
비에이치아이(주),83650,Dec-14,506813904,71751064,495070960,71006134
비에이치아이(주),83650,Dec-15,356421041,38008907,353502050,37607048
비에이치아이(주),83650,Dec-16,313183104,40257109,310290805,39736803
비에이치아이(주),83650,Dec-17,325171694,39450809,325111461,39450495
비에이치아이(주),83650,Dec-18,211817910,21486325,206088984,21185878
비에이치아이(주),83650,Dec-19,222852344,26907702,218870226,26907702
비케이탑스(주),30790,Dec-11,,,159914101,21707236
비케이탑스(주),30790,Dec-12,322005355,92553762,319255328,91939972
비케이탑스(주),30790,Dec-13,491688166,89940494,412482226,80633972
비케이탑스(주),30790,Dec-14,143033549,15619311,113507856,6416946
비케이탑스(주),30790,Dec-15,112322747,15495329,87449960,5935427
비케이탑스(주),30790,Dec-16,94088047,13087139,89360389,4380019
비케이탑스(주),30790,Dec-17,86262068,3688499,80092427,3645047
비케이탑스(주),30790,Dec-18,69990785,5115571,66509764,5115571
비케이탑스(주),30790,Dec-19,,,55687268,3152113
비플라이소프트(주),148780,Dec-16,,,,
비플라이소프트(주),148780,Dec-17,19155572,642517,19155572,642517
비플라이소프트(주),148780,Dec-18,16602762,536472,16602762,536472
비플라이소프트(주),148780,Dec-19,19043099,1936823,15215720,1214687
빛샘전자(주),72950,Dec-12,,,31277276,2201715
빛샘전자(주),72950,Dec-13,,,29019102,2626596
빛샘전자(주),72950,Dec-14,28185523,4118523,25339473,2290369
빛샘전자(주),72950,Dec-15,53934856,6292175,26214360,2733752
빛샘전자(주),72950,Dec-16,58552618,5283685,29348340,2471337
빛샘전자(주),72950,Dec-17,56410452,4891048,26628251,2379708
빛샘전자(주),72950,Dec-18,47402504,3797474,23490677,2360249
빛샘전자(주),72950,Dec-19,46442406,3701234,25882186,1825353
사조동아원(주),8040,Dec-11,522939459,0,433926346,0
사조동아원(주),8040,Dec-12,611024857,36389880,512633814,27353291
사조동아원(주),8040,Dec-13,635570413,26747058,501344613,16564614
사조동아원(주),8040,Dec-14,646940058,34455494,459441374,24572567
사조동아원(주),8040,Dec-15,494319594,30505964,446850950,26731785
사조동아원(주),8040,Dec-16,414598645,23644996,363732805,21726450
사조동아원(주),8040,Dec-17,395105058,16578866,374082379,15845844
사조동아원(주),8040,Dec-18,422478552,16288876,407961401,16104952
사조동아원(주),8040,Dec-19,412225994,16961379,412516589,16897299
사조산업(주),7160,Dec-11,1021509338,0,412535548,11204086
사조산업(주),7160,Dec-12,1088615907,0,443278822,10144158
사조산업(주),7160,Dec-13,1566968038,84513783,376065868,7329010
사조산업(주),7160,Dec-14,1304989109,51731606,404706810,10409160
사조산업(주),7160,Dec-15,905167750,13831335,364162555,8725210
사조산업(주),7160,Dec-16,702112598,20588462,385747610,11154245
사조산업(주),7160,Dec-17,816027207,26815703,447088617,14190654
사조산업(주),7160,Dec-18,782090587,0,385775974,0
사조산업(주),7160,Dec-19,735428243,0,383643416,0
사조씨푸드(주),14710,Dec-12,281985807,5788311,281985807,5788311
사조씨푸드(주),14710,Dec-13,253698015,4053437,253698015,4053437
사조씨푸드(주),14710,Dec-14,263243560,6812012,263243560,6812012
사조씨푸드(주),14710,Dec-15,282571478,4179739,280821991,4179739
사조씨푸드(주),14710,Dec-16,,,323397153,7407769
사조씨푸드(주),14710,Dec-17,,,378216804,13815531
사조씨푸드(주),14710,Dec-18,,,397127002,19339291
사조씨푸드(주),14710,Dec-19,,,348873298,18586402
삼강엠앤티(주),100090,Dec-11,,,192691965,16575722
삼강엠앤티(주),100090,Dec-12,,,206396336,22587125
삼강엠앤티(주),100090,Dec-13,,,146249057,21654070
삼강엠앤티(주),100090,Dec-14,,,171655191,20481556
삼강엠앤티(주),100090,Dec-15,,,192360112,31397248
삼강엠앤티(주),100090,Dec-16,,,173052159,15926097
삼강엠앤티(주),100090,Dec-17,123068753,18597047,121818686,17770296
삼강엠앤티(주),100090,Dec-18,143966170,25483642,117539477,21478461
삼강엠앤티(주),100090,Dec-19,384531743,73239430,265255697,55592222
삼륭물산(주),14970,Dec-11,38433001,1149204,38444249,1151180
삼륭물산(주),14970,Dec-12,91803661,5259425,44812492,1619463
삼륭물산(주),14970,Dec-13,87581507,5189585,39305454,1205479
삼륭물산(주),14970,Dec-14,87765362,3399574,40554330,720180
삼륭물산(주),14970,Dec-15,92531905,4905574,41575315,1345016
삼륭물산(주),14970,Dec-16,101128526,5830747,40646308,956529
삼륭물산(주),14970,Dec-17,90524366,4647252,37183414,2276843
삼륭물산(주),14970,Dec-18,84959785,3188368,37831621,518559
삼륭물산(주),14970,Dec-19,88705130,4305439,39483021,1724240
삼목에스폼(주),18310,Dec-11,,,127224290,10091540
삼목에스폼(주),18310,Dec-12,,,145950930,14619111
삼목에스폼(주),18310,Dec-13,,,217853219,19837294
삼목에스폼(주),18310,Dec-14,,,251546157,21968643
삼목에스폼(주),18310,Dec-15,,,260350359,20188100
삼목에스폼(주),18310,Dec-16,,,268032154,24882653
삼목에스폼(주),18310,Dec-17,,,305094738,19518832
삼목에스폼(주),18310,Dec-18,,,188934728,7221968
삼목에스폼(주),18310,Dec-19,,,144218796,6477644
삼보모터스(주),53700,Dec-11,187679649,23239419,183485286,22998905
삼보모터스(주),53700,Dec-12,221974615,24232314,216472008,23679197
삼보모터스(주),53700,Dec-13,700667494,94885767,230939911,28269603
삼보모터스(주),53700,Dec-14,749612231,103542292,216210343,29241517
삼보모터스(주),53700,Dec-15,819772694,112717476,231578174,32977507
삼보모터스(주),53700,Dec-16,853920270,122068291,257923560,33955238
삼보모터스(주),53700,Dec-17,938693126,118064671,249909065,31364720
삼보모터스(주),53700,Dec-18,945874227,130632597,252644334,32396845
삼보모터스(주),53700,Dec-19,939458008,122453877,265070911,37413657
삼보산업(주),9620,Dec-11,,,304264762,16199043
삼보산업(주),9620,Dec-12,,,298362025,7692111
삼보산업(주),9620,Dec-13,311129096,11211303,280052191,10110699
삼보산업(주),9620,Dec-14,372952635,8546061,342536455,7590992
삼보산업(주),9620,Dec-15,363265085,6299057,330365956,5433847
삼보산업(주),9620,Dec-16,339945949,21653379,302752880,13130106
삼보산업(주),9620,Dec-17,345669981,18843595,308682930,15359568
삼보산업(주),9620,Dec-18,284529924,21676340,245340818,19627138
삼보산업(주),9620,Dec-19,319940542,22022309,262616975,17017170
삼부토건(주),1470,Dec-11,727979844,163682680,595682205,152214742
삼부토건(주),1470,Dec-12,613848003,149444604,529509266,142243475
삼부토건(주),1470,Dec-13,598411578,134115322,518447500,127497692
삼부토건(주),1470,Dec-14,607803195,146325099,526157700,139864164
삼부토건(주),1470,Dec-15,528046340,134883182,446798306,121930619
삼부토건(주),1470,Dec-16,390337423,43052489,389348496,43052489
삼부토건(주),1470,Dec-17,280423782,31550489,272149828,31550488
삼부토건(주),1470,Dec-18,177427227,25396760,177384282,25396760
삼부토건(주),1470,Dec-19,226287328,32810352,226244600,32810352
삼성SDI(주),6400,Dec-11,5443881395,379651306,4539033205,360729314
삼성SDI(주),6400,Dec-12,5771184920,361549375,4907778303,301640856
삼성SDI(주),6400,Dec-13,5016464902,296285301,3989091059,226646693
삼성SDI(주),6400,Dec-14,5474221641,385429907,4720208061,343531417
삼성SDI(주),6400,Dec-15,7569330840,378105662,6680135829,315541366
삼성SDI(주),6400,Dec-16,5200822510,341755706,4422860767,281092341
삼성SDI(주),6400,Dec-17,6321560922,461279987,5421388952,358738211
삼성SDI(주),6400,Dec-18,9158272455,638586622,8186909424,454514414
삼성SDI(주),6400,Dec-19,10097426164,611583693,8250811205,531455996
삼성공조(주),6660,Dec-11,167403198,46965168,108886243,35103792
삼성공조(주),6660,Dec-12,141483922,30904739,89351082,21578605
삼성공조(주),6660,Dec-13,118391517,33382237,80740133,23778570
삼성공조(주),6660,Dec-14,100648381,32367639,77899460,24002494
삼성공조(주),6660,Dec-15,92396092,30182597,74433440,21514915
삼성공조(주),6660,Dec-16,84675642,34952212,68041507,26741076
삼성공조(주),6660,Dec-17,91757950,35478803,77602683,29781045
삼성공조(주),6660,Dec-18,80861051,26705885,66968671,23782369
삼성공조(주),6660,Dec-19,75226695,23207365,61408104,21077854
삼성물산(주),28260,Dec-14,5129564426,267921135,3312659234,167189847
삼성물산(주),28260,Dec-15,13344675370,1738438473,8885125467,1359891555
삼성물산(주),28260,Dec-16,28102683823,1823809669,20001558969,1374742666
삼성물산(주),28260,Dec-17,29279045518,1785617350,20442825137,1232344860
삼성물산(주),28260,Dec-18,31155636887,1685644633,20833131447,1124029319
삼성물산(주),28260,Dec-19,30761501059,1558088614,19983631881,964096218
삼성바이오로직스(주),207940,Dec-16,,,294622021,1521209
삼성바이오로직스(주),207940,Dec-17,,,464629334,14479382
삼성바이오로직스(주),207940,Dec-18,,,535805801,1165581
삼성바이오로직스(주),207940,Dec-19,,,701591860,12289708
삼성에스디에스(주),18260,Dec-14,7897747592,361941382,4574778186,215864623
삼성에스디에스(주),18260,Dec-15,7853458731,392543289,4352976599,232052306
삼성에스디에스(주),18260,Dec-16,8180186861,389602937,4006911341,178749857
삼성에스디에스(주),18260,Dec-17,9299206130,443247815,4547167388,208189774
삼성에스디에스(주),18260,Dec-18,10034218901,553320727,5083718449,229095104
삼성에스디에스(주),18260,Dec-19,10719631804,544465103,5096158488,165445663
삼성엔지니어링(주),28050,Dec-11,9298184260,1853267517,8138208456,1719775179
삼성엔지니어링(주),28050,Dec-12,11440156745,1591727333,8867692358,1404007648
삼성엔지니어링(주),28050,Dec-13,9806322604,1696538774,8234670058,1437156715
삼성엔지니어링(주),28050,Dec-14,8911451188,1781349561,7472304062,1498609945
삼성엔지니어링(주),28050,Dec-15,6441250861,1462971661,4922722353,1276963094
삼성엔지니어링(주),28050,Dec-16,7010541653,798185175,5601508842,656565973
삼성엔지니어링(주),28050,Dec-17,5513446636,478088408,4482219762,358233364
삼성엔지니어링(주),28050,Dec-18,5466957803,502477317,4264918680,449637964
삼성엔지니어링(주),28050,Dec-19,6392058453,515715496,4795373705,439544063
삼성전기(주),9150,Dec-11,6031842092,396818926,4064237614,365845594
삼성전기(주),9150,Dec-12,7912829681,475995676,5469200412,396274754
삼성전기(주),9150,Dec-13,8256578863,393257843,6119486380,411875582
삼성전기(주),9150,Dec-14,7143745730,391168251,5182707973,429897417
삼성전기(주),9150,Dec-15,6176258144,272433166,5297402353,281626437
삼성전기(주),9150,Dec-16,6033040464,395772391,4690337158,323918089
삼성전기(주),9150,Dec-17,6838474133,281305654,5003041032,398842549
삼성전기(주),9150,Dec-18,8193023253,276666924,5682105030,279981775
삼성전기(주),9150,Dec-19,8040817646,263006724,5369118409,276471768
삼성전자(주),5930,Dec-11,1.65002E+11,10276727000,1.20816E+11,6983494000
삼성전자(주),5930,Dec-12,2.01104E+11,9489111000,1.41206E+11,5785104000
삼성전자(주),5930,Dec-13,2.28693E+11,8437139000,1.58372E+11,5742116000
삼성전자(주),5930,Dec-14,2.06206E+11,7914704000,1.37826E+11,4677527000
삼성전자(주),5930,Dec-15,2.00653E+11,6187291000,1.35205E+11,3887983000
삼성전자(주),5930,Dec-16,2.01867E+11,6485039000,1.33947E+11,6162650000
삼성전자(주),5930,Dec-17,2.39575E+11,9083907000,1.61915E+11,6398629000
삼성전자(주),5930,Dec-18,2.43771E+11,8479916000,1.70382E+11,7315631000
삼성전자(주),5930,Dec-19,2.30401E+11,8718222000,1.54773E+11,7547273000
삼성제약(주),1360,Dec-11,,,44078653,14405249
삼성제약(주),1360,Dec-12,,,47285859,14506262
삼성제약(주),1360,Dec-13,,,46920575,15317975
삼성제약(주),1360,Dec-14,,,30287782,4660592
삼성제약(주),1360,Dec-15,42164637,2720881,33202367,2413346
삼성제약(주),1360,Dec-16,48223430,4284952,40527279,3645790
삼성제약(주),1360,Dec-17,41919469,6211166,39064939,5606165
삼성제약(주),1360,Dec-18,46483649,4692344,42911270,3885294
삼성제약(주),1360,Dec-19,,,44566363,6972220
삼성중공업(주),10140,Dec-11,13391764073,829668790,13358610841,839957648
삼성중공업(주),10140,Dec-12,14489473629,1436067208,14423916279,1442953839
삼성중공업(주),10140,Dec-13,14834500942,1621593201,14706097960,1630782842
삼성중공업(주),10140,Dec-14,12879061899,1494781646,12584242743,1487268953
삼성중공업(주),10140,Dec-15,9714441844,1413719841,9332927411,1383452666
삼성중공업(주),10140,Dec-16,10414188640,1320711146,9883581890,1266189731
삼성중공업(주),10140,Dec-17,7901235155,642646767,7396888950,613320350
삼성중공업(주),10140,Dec-18,5265119547,635912474,4819075730,622842005
삼성중공업(주),10140,Dec-19,7349656036,651155518,7098805562,644475708
삼아알미늄(주),6110,Dec-11,,,158084045,11914148
삼아알미늄(주),6110,Dec-12,,,150091124,11067682
삼아알미늄(주),6110,Dec-13,,,128945237,11352912
삼아알미늄(주),6110,Dec-14,,,124979136,9978512
삼아알미늄(주),6110,Dec-15,,,124282725,9089087
삼아알미늄(주),6110,Dec-16,,,129273897,9520689
삼아알미늄(주),6110,Dec-17,,,136858720,12101301
삼아알미늄(주),6110,Dec-18,171318849,11585668,150217531,9344736
삼아알미늄(주),6110,Dec-19,191124194,11231163,145093300,7556926
삼아제약(주),9300,Dec-11,,,56857631,1953688
삼아제약(주),9300,Dec-12,,,56571987,1666339
삼아제약(주),9300,Dec-13,,,54636875,1744753
삼아제약(주),9300,Dec-14,,,56776453,1625232
삼아제약(주),9300,Dec-15,,,59658044,2794113
삼아제약(주),9300,Dec-16,,,65875510,4756453
삼아제약(주),9300,Dec-17,,,61792317,3321934
삼아제약(주),9300,Dec-18,,,66947399,3046247
삼아제약(주),9300,Dec-19,71560150,3893574,71560150,3893574
삼양식품(주),3230,Dec-11,298726295,38261482,294745405,38305185
삼양식품(주),3230,Dec-12,325842064,29780307,315255506,31207490
삼양식품(주),3230,Dec-13,302735875,30242159,292919936,30643462
삼양식품(주),3230,Dec-14,314631901,29060351,305966401,29495456
삼양식품(주),3230,Dec-15,290854624,28402003,284364518,29287204
삼양식품(주),3230,Dec-16,359321174,41702057,353966707,42791626
삼양식품(주),3230,Dec-17,458483886,62104460,454083619,64618978
삼양식품(주),3230,Dec-18,469355767,41411937,464179145,46718600
삼양식품(주),3230,Dec-19,543580958,48325138,535113844,56026219
삼양통상(주),2170,Dec-11,163949674,4422304,158952588,4323069
삼양통상(주),2170,Dec-12,162453427,5902990,158006567,5655683
삼양통상(주),2170,Dec-13,166429874,6969055,162762526,6798414
삼양통상(주),2170,Dec-14,199094655,9530379,196970886,9112850
삼양통상(주),2170,Dec-15,215039310,7263748,213859986,7004748
삼양통상(주),2170,Dec-16,195767306,4061983,189677527,3864874
삼양통상(주),2170,Dec-17,170589474,5945562,167857930,5704754
삼양통상(주),2170,Dec-18,183198269,3240826,182741093,2963987
삼양통상(주),2170,Dec-19,192107453,5171829,191990393,4813260
삼영무역(주),2810,Dec-11,280605135,23795903,277131809,23537501
삼영무역(주),2810,Dec-12,274500419,20050083,272339909,20055510
삼영무역(주),2810,Dec-13,266373614,26262069,264570803,27025030
삼영무역(주),2810,Dec-14,264551133,27590175,262569578,29163219
삼영무역(주),2810,Dec-15,225029375,19197519,223389607,20338392
삼영무역(주),2810,Dec-16,223951934,23058480,222134040,24034203
삼영무역(주),2810,Dec-17,259408652,27356585,257371495,29019047
삼영무역(주),2810,Dec-18,269261481,23590524,266955606,24966040
삼영무역(주),2810,Dec-19,274243608,47653766,246711799,23772125
삼영엠텍(주),54540,Dec-11,126022962,11121979,108344353,8698180
삼영엠텍(주),54540,Dec-12,115826836,14226748,106873400,12728121
삼영엠텍(주),54540,Dec-13,103242965,14467378,97374356,14281514
삼영엠텍(주),54540,Dec-14,107046661,13618775,90050990,11883914
삼영엠텍(주),54540,Dec-15,97183919,9419163,81661714,8549560
삼영엠텍(주),54540,Dec-16,71808499,7353804,61665893,6722351
삼영엠텍(주),54540,Dec-17,63471873,6213430,58083069,6469971
삼영엠텍(주),54540,Dec-18,69070992,6606017,62025742,7025697
삼영엠텍(주),54540,Dec-19,69805770,4794991,64054670,4745745
삼영이엔씨(주),65570,Dec-11,,,44020622,2780677
삼영이엔씨(주),65570,Dec-12,,,43431841,1478673
삼영이엔씨(주),65570,Dec-13,,,44909227,1472201
삼영이엔씨(주),65570,Dec-14,,,42752811,1762851
삼영이엔씨(주),65570,Dec-15,,,34723218,1040728
삼영이엔씨(주),65570,Dec-16,,,35840213,1271469
삼영이엔씨(주),65570,Dec-17,38016186,736086,38016186,728835
삼영이엔씨(주),65570,Dec-18,35285403,1136129,35285403,1136129
삼영이엔씨(주),65570,Dec-19,,,37032272,1907138
삼영전자공업(주),5680,Dec-11,322102681,12214660,259283755,6520599
삼영전자공업(주),5680,Dec-12,287139605,11769242,232610273,6253650
삼영전자공업(주),5680,Dec-13,271403494,9492692,225732317,6493813
삼영전자공업(주),5680,Dec-14,250993116,8687668,221904357,5406489
삼영전자공업(주),5680,Dec-15,221276799,10427054,190078097,14227608
삼영전자공업(주),5680,Dec-16,214931096,11258518,184019556,10005683
삼영전자공업(주),5680,Dec-17,229376305,12199317,195065085,7962088
삼영전자공업(주),5680,Dec-18,249682908,13521654,210167623,10924307
삼영전자공업(주),5680,Dec-19,200957322,9251224,171534808,6254214
삼영화학공업(주),3720,Dec-11,241019879,24278835,220282913,24191201
삼영화학공업(주),3720,Dec-12,215675811,24109425,171003495,21666547
삼영화학공업(주),3720,Dec-13,183823825,24905478,152316401,22890932
삼영화학공업(주),3720,Dec-14,159393666,19879817,131084570,14623460
삼영화학공업(주),3720,Dec-15,126120581,17413216,94795670,11323809
삼영화학공업(주),3720,Dec-16,113635691,20319418,93615503,14262071
삼영화학공업(주),3720,Dec-17,100355120,13336748,87938122,10570168
삼영화학공업(주),3720,Dec-18,102947885,10365160,89805317,8868874
삼영화학공업(주),3720,Dec-19,111144083,9564518,91604129,8809777
삼익티에이치케이(주),4380,Dec-11,,,276548528,51432315
삼익티에이치케이(주),4380,Dec-12,,,186820626,15691426
삼익티에이치케이(주),4380,Dec-13,,,196675140,19178608
삼익티에이치케이(주),4380,Dec-14,,,188481392,23196577
삼익티에이치케이(주),4380,Dec-15,,,230033162,21535623
삼익티에이치케이(주),4380,Dec-16,,,251074960,41687594
삼익티에이치케이(주),4380,Dec-17,,,371106644,33749258
삼익티에이치케이(주),4380,Dec-18,,,283067232,37890722
삼익티에이치케이(주),4380,Dec-19,,,232008253,31652875
삼일제약(주),520,Dec-11,94475808,7043467,93034790,7033791
삼일제약(주),520,Dec-12,91444317,6899970,88401144,6889145
삼일제약(주),520,Dec-13,89228924,5973434,85972599,5973434
삼일제약(주),520,Dec-14,85460673,5922081,84652989,5922246
삼일제약(주),520,Dec-15,88136459,6123116,87448378,6123116
삼일제약(주),520,Dec-16,96758066,5965266,96160627,5965266
삼일제약(주),520,Dec-17,92037815,9013990,91524136,9014610
삼일제약(주),520,Dec-18,94599866,9235647,94141479,9240086
삼일제약(주),520,Dec-19,121107086,9129708,120693841,9129708
삼정펄프(주),9770,Dec-11,,,163947262,12633510
삼정펄프(주),9770,Dec-12,,,161238070,6939571
삼정펄프(주),9770,Dec-13,,,144973453,7977031
삼정펄프(주),9770,Dec-14,,,145361014,8737761
삼정펄프(주),9770,Dec-15,,,152014617,8471824
삼정펄프(주),9770,Dec-16,152065391,9800257,152065391,9800257
삼정펄프(주),9770,Dec-17,143391797,8046999,143391797,8046999
삼정펄프(주),9770,Dec-18,135612627,9229453,135612627,9229453
삼정펄프(주),9770,Dec-19,,,147064265,6581567
삼지전자(주),37460,Dec-11,,,63113783,12831705
삼지전자(주),37460,Dec-12,,,71458564,5947986
삼지전자(주),37460,Dec-13,,,59194010,4913740
삼지전자(주),37460,Dec-14,,,34284091,4299599
삼지전자(주),37460,Dec-15,831807278,60026211,27722870,3607197
삼지전자(주),37460,Dec-16,1101581287,64337796,38461219,6733390
삼지전자(주),37460,Dec-17,1304640081,75783369,32224523,10541366
삼지전자(주),37460,Dec-18,1439625525,75332784,45484002,10036567
삼지전자(주),37460,Dec-19,1494980608,39947803,54526218,4765207
삼진제약(주),5500,Dec-11,,,201756104,15732007
삼진제약(주),5500,Dec-12,,,185702080,19427995
삼진제약(주),5500,Dec-13,,,192006713,12028008
삼진제약(주),5500,Dec-14,,,201305290,16149852
삼진제약(주),5500,Dec-15,,,216511472,15545669
삼진제약(주),5500,Dec-16,,,239312894,20506951
삼진제약(주),5500,Dec-17,,,245271928,21422391
삼진제약(주),5500,Dec-18,,,260016571,17947151
삼진제약(주),5500,Dec-19,,,241926177,15667088
삼천당제약(주),250,Dec-11,,,77565622,2932226
삼천당제약(주),250,Dec-12,76650143,4205240,76650143,2734892
삼천당제약(주),250,Dec-13,104543010,3302230,80391265,2188204
삼천당제약(주),250,Dec-14,118924048,7320192,91518179,4717614
삼천당제약(주),250,Dec-15,132062479,4770235,100514070,3434781
삼천당제약(주),250,Dec-16,147373000,3827532,111520809,2841108
삼천당제약(주),250,Dec-17,161111597,4434709,120421592,3126448
삼천당제약(주),250,Dec-18,159960312,3393207,121919884,2633229
삼천당제약(주),250,Dec-19,186602477,3617239,138758402,2664911
삼천리자전거(주),24950,Dec-11,,,89769966,30713
삼천리자전거(주),24950,Dec-12,,,108964429,247034
삼천리자전거(주),24950,Dec-13,,,110794531,1260247
삼천리자전거(주),24950,Dec-14,,,121947439,690303
삼천리자전거(주),24950,Dec-15,,,126743719,1312776
삼천리자전거(주),24950,Dec-16,142772046,2154815,102321230,277955
삼천리자전거(주),24950,Dec-17,111058056,1807547,77516846,1398521
삼천리자전거(주),24950,Dec-18,79612479,3788670,55958419,3296764
삼천리자전거(주),24950,Dec-19,87105784,2349112,70620031,2128975
삼현철강(주),17480,Dec-11,,,212328038,18540295
삼현철강(주),17480,Dec-12,,,247294843,21440605
삼현철강(주),17480,Dec-13,,,245093584,21907048
삼현철강(주),17480,Dec-14,,,223105496,19819297
삼현철강(주),17480,Dec-15,,,170938743,9364207
삼현철강(주),17480,Dec-16,,,140571783,14869147
삼현철강(주),17480,Dec-17,,,169208696,11907778
삼현철강(주),17480,Dec-18,,,227980186,16277893
삼현철강(주),17480,Dec-19,,,237603984,18318209
삼호개발(주),10960,Dec-11,185199950,24541843,183377376,24541843
삼호개발(주),10960,Dec-12,213076747,22681779,208666152,22681779
삼호개발(주),10960,Dec-13,236980111,1347640,230635764,21178056
삼호개발(주),10960,Dec-14,210837072,18545336,206658712,18545889
삼호개발(주),10960,Dec-15,266875785,25519335,263489064,25509874
삼호개발(주),10960,Dec-16,274457791,22493681,271296022,22506881
삼호개발(주),10960,Dec-17,265716560,24155618,262874513,24167005
삼호개발(주),10960,Dec-18,298667874,29618756,296298960,29629256
삼호개발(주),10960,Dec-19,364581696,29054298,360826473,28919791
삼화왕관(주),4450,Dec-11,,,91290258,8775087
삼화왕관(주),4450,Dec-12,,,93144703,7249503
삼화왕관(주),4450,Dec-13,,,93638093,7247484
삼화왕관(주),4450,Dec-14,,,96261971,6963587
삼화왕관(주),4450,Dec-15,,,96956950,6937911
삼화왕관(주),4450,Dec-16,,,101631217,8027285
삼화왕관(주),4450,Dec-17,,,104885994,9678219
삼화왕관(주),4450,Dec-18,,,108048039,7988472
삼화왕관(주),4450,Dec-19,115980220,9472239,110318451,7730856
삼화전기(주),9470,Dec-11,175698794,24634834,143449877,18191316
삼화전기(주),9470,Dec-12,181523689,27860217,147374635,21534521
삼화전기(주),9470,Dec-13,186325805,29368200,149827338,23149893
삼화전기(주),9470,Dec-14,168587371,26293824,135592578,23909242
삼화전기(주),9470,Dec-15,171306517,30655636,135970171,24613737
삼화전기(주),9470,Dec-16,199587558,39521712,144067046,30382430
삼화전기(주),9470,Dec-17,207039768,34999530,153869066,25666627
삼화전기(주),9470,Dec-18,204664225,28856627,144581902,21491013
삼화전기(주),9470,Dec-19,195087851,25465759,147247643,23448200
삼화전자공업(주),11230,Dec-11,51590675,10059875,41957854,6021728
삼화전자공업(주),11230,Dec-12,48299999,6492142,39000499,4589642
삼화전자공업(주),11230,Dec-13,44189549,6925828,34442937,5484794
삼화전자공업(주),11230,Dec-14,43938395,8379674,30269147,6333878
삼화전자공업(주),11230,Dec-15,36070299,6419724,23282338,3263683
삼화전자공업(주),11230,Dec-16,38819906,6324480,28021627,3428668
삼화전자공업(주),11230,Dec-17,44179995,8793094,31129045,4924478
삼화전자공업(주),11230,Dec-18,42084172,7037083,32049830,4418466
삼화전자공업(주),11230,Dec-19,41787723,6394837,31689603,3978911
삼화콘덴서공업(주),1820,Dec-11,165480781,21668579,119786144,5054884
삼화콘덴서공업(주),1820,Dec-12,169578215,22766581,117750269,4375533
삼화콘덴서공업(주),1820,Dec-13,175766892,20377635,122229644,6593398
삼화콘덴서공업(주),1820,Dec-14,162122161,15898617,111064899,13454973
삼화콘덴서공업(주),1820,Dec-15,158813273,21178548,116216062,18016323
삼화콘덴서공업(주),1820,Dec-16,172452362,22895252,128380617,20786930
삼화콘덴서공업(주),1820,Dec-17,199316582,29815944,153407440,27748511
삼화콘덴서공업(주),1820,Dec-18,274444671,30930305,226553882,26650099
삼화콘덴서공업(주),1820,Dec-19,254537567,23305292,187799184,15969380
삼화페인트공업(주),390,Dec-11,416800932,63484822,393078719,61946806
삼화페인트공업(주),390,Dec-12,434895966,65081292,411274076,64005795
삼화페인트공업(주),390,Dec-13,499092724,75312180,451858780,70959607
삼화페인트공업(주),390,Dec-14,526728516,76618265,467335289,73031672
삼화페인트공업(주),390,Dec-15,507187890,71456924,453640041,67419969
삼화페인트공업(주),390,Dec-16,482191530,70530765,442507882,64651927
삼화페인트공업(주),390,Dec-17,488121071,99892473,449697315,92644707
삼화페인트공업(주),390,Dec-18,524223807,101883064,477093761,94697898
삼화페인트공업(주),390,Dec-19,540276700,100352198,474149235,91013412
상신브레이크(주),41650,Dec-11,256005080,25584178,219214336,27163594
상신브레이크(주),41650,Dec-12,286267862,24699683,235099380,24257033
상신브레이크(주),41650,Dec-13,305341601,37302774,251897152,35788976
상신브레이크(주),41650,Dec-14,336506172,34712253,283668868,34740163
상신브레이크(주),41650,Dec-15,363028518,32653780,294441139,32853124
상신브레이크(주),41650,Dec-16,379554306,37972596,301380620,32174816
상신브레이크(주),41650,Dec-17,384512039,35080218,301012456,29613547
상신브레이크(주),41650,Dec-18,378699323,36150715,296088570,30722709
상신브레이크(주),41650,Dec-19,391905866,38951124,304956150,30280844
상신이디피(주),91580,Dec-11,122350433,9639078,104677854,7150060
상신이디피(주),91580,Dec-12,114514071,9058848,92063349,7159670
상신이디피(주),91580,Dec-13,116145598,8149995,92871266,5751419
상신이디피(주),91580,Dec-14,99108303,6762305,75538748,4685309
상신이디피(주),91580,Dec-15,77831736,5871804,58466420,5055601
상신이디피(주),91580,Dec-16,76825470,5452416,59372839,3911663
상신이디피(주),91580,Dec-17,99827047,11620138,68576416,6020349
상신이디피(주),91580,Dec-18,150148161,11674199,103857460,10129776
상신이디피(주),91580,Dec-19,141203717,6992066,99801512,6207725
상신전자(주),263810,Dec-17,84969004,12409168,78577126,11533097
상신전자(주),263810,Dec-18,83048455,9776612,77932496,9158257
상신전자(주),263810,Dec-19,81974667,7866521,76034690,7249730
새론오토모티브(주),75180,Dec-11,163053692,25236003,120233877,17271876
새론오토모티브(주),75180,Dec-12,176292449,21038566,128142885,13923701
새론오토모티브(주),75180,Dec-13,192758686,19710463,136132779,11820817
새론오토모티브(주),75180,Dec-14,199130616,18240270,139486691,10151023
새론오토모티브(주),75180,Dec-15,202725702,17867236,144051715,11789930
새론오토모티브(주),75180,Dec-16,197510586,18553488,139327369,10448057
새론오토모티브(주),75180,Dec-17,183457105,14910388,124970710,10901971
