회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(소분류),종업원수증가율,R & D 투자효율,무형자산처리무형자산개발비(천원),경상개발비(천원)
(주)세아베스틸지주,001430,2014/12,  1차 철강 제조업,2.73,0.3,0,6527146
(주)세아베스틸지주,001430,2015/12,  1차 철강 제조업,-1.17,0.41,0,7441814
(주)세아베스틸지주,001430,2016/12,  1차 철강 제조업,-2.3,0.46,0,7529377
(주)세아베스틸지주,001430,2017/12,  1차 철강 제조업,0.94,0.38,0,7237483
(주)세아베스틸지주,001430,2018/12,  1차 철강 제조업,1.66,0.36,0,7300000
(주)세아베스틸지주,001430,2019/12,  1차 철강 제조업,2.1,0.36,0,6409254
(주)세아제강,306200,2018/12,  1차 철강 제조업,,,0,0
(주)세아제강,306200,2019/12,  1차 철강 제조업,0,0,0,0
(주)세아제강지주,003030,2011/12,  회사 본부 및 경영 컨설팅 서비스업,-2.07,0.07,0,1234000
(주)세아제강지주,003030,2012/12,  회사 본부 및 경영 컨설팅 서비스업,3.05,0.09,0,1712000
(주)세아제강지주,003030,2013/12,  회사 본부 및 경영 컨설팅 서비스업,8.76,0.1,0,1641000
(주)세아제강지주,003030,2014/12,  회사 본부 및 경영 컨설팅 서비스업,-4.6,0.08,0,1513000
(주)세아제강지주,003030,2015/12,  회사 본부 및 경영 컨설팅 서비스업,-6.14,0.12,0,1682000
(주)세아제강지주,003030,2016/12,  회사 본부 및 경영 컨설팅 서비스업,0.82,0.13,0,1752000
(주)세아제강지주,003030,2017/12,  회사 본부 및 경영 컨설팅 서비스업,-15.06,0.13,0,2193000
(주)세아제강지주,003030,2018/12,  회사 본부 및 경영 컨설팅 서비스업,-97.41,0,,0
(주)세아제강지주,003030,2019/12,  회사 본부 및 경영 컨설팅 서비스업,21.05,0,,0
(주)세아특수강,019440,2011/12,  1차 철강 제조업,0,0,0,12742
(주)세아특수강,019440,2012/12,  1차 철강 제조업,1.71,0.01,0,39293
(주)세아특수강,019440,2013/12,  1차 철강 제조업,1.34,0.01,0,41988
(주)세아특수강,019440,2014/12,  1차 철강 제조업,2.98,0.01,0,53547
(주)세아특수강,019440,2015/12,  1차 철강 제조업,-1.61,0.01,0,67328
(주)세아특수강,019440,2016/12,  1차 철강 제조업,-0.98,0.03,0,155630
(주)세아특수강,019440,2017/12,  1차 철강 제조업,-0.33,0.02,0,134748
(주)세아특수강,019440,2018/12,  1차 철강 제조업,-3.64,0.01,0,54201
(주)세아특수강,019440,2019/12,  1차 철강 제조업,-1.37,0.01,0,56891
(주)세아홀딩스,058650,2011/12,  1차 철강 제조업,26.92,0,,0
(주)세아홀딩스,058650,2012/12,  1차 철강 제조업,21.21,0,,0
(주)세아홀딩스,058650,2013/12,  1차 철강 제조업,25,0,,0
(주)세아홀딩스,058650,2014/12,  1차 철강 제조업,-6,0,,0
(주)세아홀딩스,058650,2015/12,  1차 철강 제조업,-2.13,0,,0
(주)세아홀딩스,058650,2016/12,  1차 철강 제조업,15.22,0,,0
(주)세아홀딩스,058650,2017/12,  1차 철강 제조업,-7.55,0,,0
(주)세아홀딩스,058650,2018/12,  1차 철강 제조업,24.49,0,,0
(주)세아홀딩스,058650,2019/12,  1차 철강 제조업,4.92,0,,0
(주)세우글로벌,013000,2011/12,  기타 전문 도매업,28.57,0,,0
(주)세우글로벌,013000,2012/12,  기타 전문 도매업,-7.41,0,,0
(주)세우글로벌,013000,2013/12,  기타 전문 도매업,12,0,,0
(주)세우글로벌,013000,2014/12,  기타 전문 도매업,7.14,0,,0
(주)세우글로벌,013000,2015/12,  기타 전문 도매업,-6.67,0,,0
(주)세우글로벌,013000,2016/12,  기타 전문 도매업,7.14,0,,0
(주)세우글로벌,013000,2017/12,  기타 전문 도매업,-16.67,0,,0
(주)세우글로벌,013000,2018/12,  기타 전문 도매업,8,0,,0
(주)세우글로벌,013000,2019/12,  기타 전문 도매업,11.11,0,,0
(주)세운메디칼,100700,2011/12,  의료용품 및 기타 의약 관련제품 제조업,11.4,0.27,0,109058
(주)세운메디칼,100700,2012/12,  의료용품 및 기타 의약 관련제품 제조업,-1.4,0.14,194692,63747
(주)세운메디칼,100700,2013/12,  의료용품 및 기타 의약 관련제품 제조업,-1.42,0.67,188822,322260
(주)세운메디칼,100700,2014/12,  의료용품 및 기타 의약 관련제품 제조업,3.35,0.49,,244130
(주)세운메디칼,100700,2015/12,  의료용품 및 기타 의약 관련제품 제조업,-2.78,0.71,0,380501
(주)세운메디칼,100700,2016/12,  의료용품 및 기타 의약 관련제품 제조업,1.43,0.42,0,222691
(주)세운메디칼,100700,2017/12,  의료용품 및 기타 의약 관련제품 제조업,0,0.48,0,269266
(주)세운메디칼,100700,2018/12,  의료용품 및 기타 의약 관련제품 제조업,-5.16,0.42,0,242605
(주)세운메디칼,100700,2019/12,  의료용품 및 기타 의약 관련제품 제조업,9.41,0.54,0,326431
(주)세원물산,024830,2011/12,  자동차 신품 부품 제조업,5.96,0,0,0
(주)세원물산,024830,2012/12,  자동차 신품 부품 제조업,11.51,0,0,0
(주)세원물산,024830,2013/12,  자동차 신품 부품 제조업,2.29,0,0,0
(주)세원물산,024830,2014/12,  자동차 신품 부품 제조업,-5.16,0,0,0
(주)세원물산,024830,2015/12,  자동차 신품 부품 제조업,-10.87,0,0,0
(주)세원물산,024830,2016/12,  자동차 신품 부품 제조업,-0.8,0,0,0
(주)세원물산,024830,2017/12,  자동차 신품 부품 제조업,18.45,0,0,0
(주)세원물산,024830,2018/12,  자동차 신품 부품 제조업,9.48,0,0,0
(주)세원물산,024830,2019/12,  자동차 신품 부품 제조업,-0.41,0,0,0
(주)세원정공,021820,2011/06,  자동차 신품 부품 제조업,1.57,0,0,0
(주)세원정공,021820,2012/06,  자동차 신품 부품 제조업,12.02,0,0,0
(주)세원정공,021820,2013/06,  자동차 신품 부품 제조업,3.81,0,0,0
(주)세원정공,021820,2014/06,  자동차 신품 부품 제조업,-4.67,0,0,0
(주)세원정공,021820,2015/06,  자동차 신품 부품 제조업,3.15,0,0,0
(주)세원정공,021820,2016/06,  자동차 신품 부품 제조업,0.34,0,0,0
(주)세원정공,021820,2017/06,  자동차 신품 부품 제조업,-4.05,0,0,0
(주)세원정공,021820,2018/06,  자동차 신품 부품 제조업,-19.01,0,0,0
(주)세원정공,021820,2019/06,  자동차 신품 부품 제조업,-0.87,0,0,0
(주)세이브존아이앤씨,067830,2011/12,  종합 소매업,-10.69,0,,0
(주)세이브존아이앤씨,067830,2012/12,  종합 소매업,4.7,0,,0
(주)세이브존아이앤씨,067830,2013/12,  종합 소매업,-7.35,0,,0
(주)세이브존아이앤씨,067830,2014/12,  종합 소매업,-6.17,0,,0
(주)세이브존아이앤씨,067830,2015/12,  종합 소매업,2.35,0,,0
(주)세이브존아이앤씨,067830,2016/12,  종합 소매업,-10.55,0,,0
(주)세이브존아이앤씨,067830,2017/12,  종합 소매업,0.51,0,,0
(주)세이브존아이앤씨,067830,2018/12,  종합 소매업,-2.55,0,,0
(주)세이브존아이앤씨,067830,2019/12,  종합 소매업,7.33,0,,0
(주)세종메디칼,258830,2018/12,  의료용 기기 제조업,0,3.6,0,534549
(주)세종메디칼,258830,2019/12,  의료용 기기 제조업,9.24,5.75,0,933271
(주)세중,039310,2011/12,  여행사 및 기타 여행보조 서비스업,4.64,0,,0
(주)세중,039310,2012/12,  여행사 및 기타 여행보조 서비스업,-1.83,0,,0
(주)세중,039310,2013/12,  여행사 및 기타 여행보조 서비스업,-7.45,0,,0
(주)세중,039310,2014/12,  여행사 및 기타 여행보조 서비스업,-2.01,0,,0
(주)세중,039310,2015/12,  여행사 및 기타 여행보조 서비스업,1.47,0,,0
(주)세중,039310,2016/12,  여행사 및 기타 여행보조 서비스업,3.18,0,,0
(주)세중,039310,2017/12,  여행사 및 기타 여행보조 서비스업,-31.37,0,,0
(주)세중,039310,2018/12,  여행사 및 기타 여행보조 서비스업,-6.12,0,,0
(주)세중,039310,2019/12,  여행사 및 기타 여행보조 서비스업,-44.78,0,,0
(주)세진중공업,075580,2015/12,  선박 및 보트 건조업,0,0,,0
(주)세진중공업,075580,2016/12,  선박 및 보트 건조업,-20.64,0,,0
(주)세진중공업,075580,2017/12,  선박 및 보트 건조업,-2.48,0,,0
(주)세진중공업,075580,2018/12,  선박 및 보트 건조업,-6.03,0,,0
(주)세진중공업,075580,2019/12,  선박 및 보트 건조업,6.08,0,,0
(주)세진티에스,067770,2011/12,  전자부품 제조업,-16.67,0.51,0,234453
(주)세진티에스,067770,2012/12,  전자부품 제조업,-21.9,0.69,0,219399
(주)세진티에스,067770,2013/12,  전자부품 제조업,-2.44,0.78,0,164049
(주)세진티에스,067770,2014/12,  전자부품 제조업,-7.5,0.56,0,106803
(주)세진티에스,067770,2015/12,  전자부품 제조업,-9.46,0,,0
(주)세진티에스,067770,2016/12,  전자부품 제조업,-14.93,0,,0
(주)세진티에스,067770,2017/12,  전자부품 제조업,-14.04,0,,0
(주)세진티에스,067770,2018/12,  전자부품 제조업,-14.29,0,,0
(주)세진티에스,067770,2019/12,  전자부품 제조업,4.76,0,,0
(주)세코닉스,053450,2011/12,  사진장비 및 광학기기 제조업,23.58,9.97,0,8490992
(주)세코닉스,053450,2012/12,  사진장비 및 광학기기 제조업,43,6.93,0,10244438
(주)세코닉스,053450,2013/12,  사진장비 및 광학기기 제조업,54.98,4.52,0,9647261
(주)세코닉스,053450,2014/12,  사진장비 및 광학기기 제조업,-1.03,6.68,0,14548846
(주)세코닉스,053450,2015/12,  사진장비 및 광학기기 제조업,11.25,8.19,0,20044929
(주)세코닉스,053450,2016/12,  사진장비 및 광학기기 제조업,10.01,6.82,0,21417450
(주)세코닉스,053450,2017/12,  사진장비 및 광학기기 제조업,1.71,5.73,0,18419687
(주)세코닉스,053450,2018/12,  사진장비 및 광학기기 제조업,-3.82,3.87,0,15507226
(주)세코닉스,053450,2019/12,  사진장비 및 광학기기 제조업,20.74,4.04,0,15566327
(주)세토피아,222810,2015/12,  소프트웨어 개발 및 공급업,,,,
(주)세토피아,222810,2016/12,  소프트웨어 개발 및 공급업,0,12.43,277986,1834717
(주)세토피아,222810,2017/12,  소프트웨어 개발 및 공급업,28.72,9.53,205377,1421237
(주)세토피아,222810,2018/12,  소프트웨어 개발 및 공급업,0,11.2,87454,1490204
(주)세토피아,222810,2019/12,  소프트웨어 개발 및 공급업,0,10.11,0,1115988
(주)세화피앤씨,252500,2016/12,  기타 화학제품 제조업,,,,
(주)세화피앤씨,252500,2017/12,  기타 화학제품 제조업,0,0.3,0,97363
(주)세화피앤씨,252500,2018/12,  기타 화학제품 제조업,1.14,0.42,0,116177
(주)세화피앤씨,252500,2019/12,  기타 화학제품 제조업,-7.87,0.09,0,25855
(주)센트랄모텍,308170,2019/12,  자동차 신품 부품 제조업,0,0.9,0,1876564
(주)센트럴인사이트,012600,2011/12,  일반 목적용 기계 제조업,-26.42,6.9,0,6705094
(주)센트럴인사이트,012600,2012/12,  일반 목적용 기계 제조업,-42.56,8.1,0,4469487
(주)센트럴인사이트,012600,2013/12,  일반 목적용 기계 제조업,1.79,10.89,0,5847048
(주)센트럴인사이트,012600,2014/12,  일반 목적용 기계 제조업,22.81,8.54,0,4555297
(주)센트럴인사이트,012600,2015/12,  일반 목적용 기계 제조업,-19.29,9.53,0,3608046
(주)센트럴인사이트,012600,2016/12,  일반 목적용 기계 제조업,-15.04,8.12,0,3271902
(주)센트럴인사이트,012600,2017/12,  일반 목적용 기계 제조업,-8.33,8.95,0,2906434
(주)센트럴인사이트,012600,2018/12,  일반 목적용 기계 제조업,-29.55,8.19,0,2559211
(주)센트럴인사이트,012600,2019/12,  일반 목적용 기계 제조업,-1.61,6.17,0,2463452
(주)셀루메드,049180,2011/12,  기초 의약물질 및 생물학적 제제 제조업,-15.56,0.48,5590959,126916
(주)셀루메드,049180,2012/12,  기초 의약물질 및 생물학적 제제 제조업,39.47,0.09,5138284,25071
(주)셀루메드,049180,2013/12,  기초 의약물질 및 생물학적 제제 제조업,0,0,7153551,0
(주)셀루메드,049180,2014/12,  기초 의약물질 및 생물학적 제제 제조업,-27.36,0,1795088,0
(주)셀루메드,049180,2015/12,  기초 의약물질 및 생물학적 제제 제조업,-3.9,0.94,2114395,153066
(주)셀루메드,049180,2016/12,  기초 의약물질 및 생물학적 제제 제조업,21.62,0.78,3388485,78419
(주)셀루메드,049180,2017/12,  기초 의약물질 및 생물학적 제제 제조업,-32.22,3.54,3617762,650933
(주)셀루메드,049180,2018/12,  기초 의약물질 및 생물학적 제제 제조업,3.28,2.07,3288290,205292
(주)셀루메드,049180,2019/12,  기초 의약물질 및 생물학적 제제 제조업,3.17,5,1049274,641842
(주)셀리드,299660,2017/12,  자연과학 및 공학 연구개발업,,,,
(주)셀리드,299660,2019/12,  자연과학 및 공학 연구개발업,0,0,,2062608
(주)셀리버리,268600,2018/12,  자연과학 및 공학 연구개발업,0,9.09,0,410265
(주)셀리버리,268600,2019/12,  자연과학 및 공학 연구개발업,25.35,191.67,0,3974613
(주)셀바스에이아이,108860,2011/12,  소프트웨어 개발 및 공급업,0,0,0,0
(주)셀바스에이아이,108860,2012/12,  소프트웨어 개발 및 공급업,21.09,16.89,0,3113165
(주)셀바스에이아이,108860,2013/12,  소프트웨어 개발 및 공급업,-3.87,16.34,0,4742731
(주)셀바스에이아이,108860,2014/12,  소프트웨어 개발 및 공급업,-1.34,18.61,0,3617613
(주)셀바스에이아이,108860,2015/12,  소프트웨어 개발 및 공급업,-6.8,24.81,0,3094555
(주)셀바스에이아이,108860,2016/12,  소프트웨어 개발 및 공급업,-5.84,20.17,0,2782219
(주)셀바스에이아이,108860,2017/12,  소프트웨어 개발 및 공급업,10.08,13.73,0,2448209
(주)셀바스에이아이,108860,2018/12,  소프트웨어 개발 및 공급업,21.83,11.77,0,1831927
(주)셀바스에이아이,108860,2019/12,  소프트웨어 개발 및 공급업,-20.23,5.18,0,677648
(주)셀바스헬스케어,208370,2014/12,  의료용 기기 제조업,,,,
(주)셀바스헬스케어,208370,2015/12,  의료용 기기 제조업,,,,
(주)셀바스헬스케어,208370,2016/12,  의료용 기기 제조업,0,13.68,0,2814661
(주)셀바스헬스케어,208370,2017/12,  의료용 기기 제조업,-6.1,8.6,0,2422006
(주)셀바스헬스케어,208370,2018/12,  의료용 기기 제조업,-3.9,19.35,0,3640160
(주)셀바스헬스케어,208370,2019/12,  의료용 기기 제조업,-25.68,9.25,0,1819621
(주)셀트리온,068270,2018/12,  기초 의약물질 및 생물학적 제제 제조업,24.96,13.07,198016764,112670916
(주)셀트리온,068270,2019/12,  기초 의약물질 및 생물학적 제제 제조업,18.8,11.86,188794545,116427322
(주)셀트리온제약,068760,2011/12,  의약품 제조업,-10.87,5.63,0,2378389
(주)셀트리온제약,068760,2012/12,  의약품 제조업,58.54,4.77,7808937,2131004
(주)셀트리온제약,068760,2013/12,  의약품 제조업,0,2.88,5035923,1441930
(주)셀트리온제약,068760,2014/12,  의약품 제조업,7.08,1.22,10911316,788367
(주)셀트리온제약,068760,2015/12,  의약품 제조업,20.4,1.34,19697956,975716
(주)셀트리온제약,068760,2016/12,  의약품 제조업,23.39,12.36,16102862,12551580
(주)셀트리온제약,068760,2017/12,  의약품 제조업,14.7,0.44,550000,574743
(주)셀트리온제약,068760,2018/12,  의약품 제조업,9.61,0.97,0,1351627
(주)셀트리온제약,068760,2019/12,  의약품 제조업,2.77,1.02,814346,1753522
(주)셀트리온헬스케어,091990,2017/12,  기타 전문 도매업,0,1.3,,12012000
(주)셀트리온헬스케어,091990,2018/12,  기타 전문 도매업,-5.11,1.13,0,10394000
(주)셀트리온헬스케어,091990,2019/12,  기타 전문 도매업,-10.77,0.94,0,10915000
(주)셀피글로벌,068940,2011/12,  전자부품 제조업,-3.33,0.52,48000,206976
(주)셀피글로벌,068940,2012/12,  전자부품 제조업,30.17,0.31,0,144153
(주)셀피글로벌,068940,2013/12,  전자부품 제조업,-27.15,0.41,0,139147
(주)셀피글로벌,068940,2014/12,  전자부품 제조업,-0.91,0.46,0,117257
(주)셀피글로벌,068940,2015/12,  전자부품 제조업,-3.67,0.81,0,241496
(주)셀피글로벌,068940,2016/12,  전자부품 제조업,-4.76,0.83,0,205824
(주)셀피글로벌,068940,2017/12,  전자부품 제조업,-5,5.35,0,1453432
(주)셀피글로벌,068940,2018/12,  전자부품 제조업,-3.16,1.98,0,475462
(주)셀피글로벌,068940,2019/12,  전자부품 제조업,-1.09,0.64,0,156910
(주)소프트센,032680,2011/09,  기계장비 및 관련 물품 도매업,25,1.19,,47731
(주)소프트센,032680,2012/09,  기계장비 및 관련 물품 도매업,13.33,0.17,0,17693
(주)소프트센,032680,2013/12,  기계장비 및 관련 물품 도매업,0,0,,0
(주)소프트센,032680,2014/12,  기계장비 및 관련 물품 도매업,103.23,0.7,0,583038
(주)소프트센,032680,2015/12,  기계장비 및 관련 물품 도매업,16.93,1.37,0,988363
(주)소프트센,032680,2016/12,  기계장비 및 관련 물품 도매업,2.26,0.55,0,638492
(주)소프트센,032680,2017/12,  기계장비 및 관련 물품 도매업,-21.24,0.36,168544,509844
(주)소프트센,032680,2018/12,  기계장비 및 관련 물품 도매업,-10.11,0.7,0,937371
(주)소프트센,032680,2019/12,  기계장비 및 관련 물품 도매업,-48.75,0.67,0,633727
(주)손오공,066910,2011/12,  기타 전문 도매업,-2.16,0,,0
(주)손오공,066910,2012/12,  기타 전문 도매업,-13.24,0,,0
(주)손오공,066910,2013/12,  기타 전문 도매업,-6.78,0,,0
(주)손오공,066910,2014/12,  기타 전문 도매업,-22.73,0,,0
(주)손오공,066910,2015/12,  기타 전문 도매업,3.53,0,,0
(주)손오공,066910,2016/12,  기타 전문 도매업,35.23,0,,0
(주)손오공,066910,2017/12,  기타 전문 도매업,-5.88,0,,0
(주)손오공,066910,2018/12,  기타 전문 도매업,-15.18,0,,0
(주)손오공,066910,2019/12,  기타 전문 도매업,-1.05,0,,0
(주)솔고바이오메디칼,043100,2011/12,  의료용 기기 제조업,0.57,1.93,559283,559284
(주)솔고바이오메디칼,043100,2012/12,  의료용 기기 제조업,-0.57,2.47,1230322,810559
(주)솔고바이오메디칼,043100,2013/12,  의료용 기기 제조업,8,2.07,1508312,618036
(주)솔고바이오메디칼,043100,2014/12,  의료용 기기 제조업,-4.23,2.83,445079,714831
