회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),유형자산(*)(IFRS)(천원),건설중인자산(IFRS)(천원),기계장치(IFRS)(천원),부가가치(IFRS)(백만원),[제조]자본(*)(IFRS),[제조]종업원수(IFRS),유형자산회전율(개별),순운전자본회전율(개별),운전자본회전률(개별),노동장비율(개별),기계장비율(개별),자본집약도(개별),총자본투자효율(개별),설비투자효율(개별),기계투자효율(개별),부가가치율(개별)
(주)현대그린푸드,5440,19-Dec,1542730568,1695521102,416472452,172308724,211500845,1049532,10223080,344011.49,1366070494,5629,0.909885796,6.318426495,12.63685299,37386.98046,1816.144964,242684401.1,25.18255767,163.4636939,3365.047422,22.2988704
(주)현대리바트,79430,11-Dec,493195013,336936495,171071274,115939185,131556422,1647059,10133525,36968.59,190243794,461,1.46376252,8.945697904,17.89139581,281799.0521,21981.61605,412676342.7,19.43221864,28.45721751,364.8147116,7.495734755
(주)현대리바트,79430,12-Dec,485168241,319275745,155309060,98703401,129680634,1746424,10485529,31442.43,191632865,480,1.519590037,8.571020099,17.1420402,266529.6042,21844.85208,399235135.4,16.40763968,24.57703065,299.8649854,6.480727167
(주)현대리바트,79430,13-Dec,525828071,324095302,174506788,102952178,127936209,75435,11307237,42290.85,194747056,489,1.622448915,7.348626049,14.6972521,261473.9755,23123.18405,398255738.2,21.71578399,33.07570311,374.0157741,8.042714403
(주)현대리바트,79430,14-Dec,631152776,339983275,192563839,106508872,126870997,1658320,15194894,59416.79,216700718,413,1.856423014,7.334298042,14.66859608,303178.3947,36791.5109,524699075.1,27.4188247,47.45269523,391.0312899,9.414010721
(주)현대리바트,79430,15-Dec,695731542,375774201,222568989,113218559,130244901,5650192,15873919,72248.69,246426710,404,1.851461703,6.362403349,12.7248067,308402.745,39291.87871,609967104,29.31853045,57.98696476,455.1408509,10.3845644
(주)현대리바트,79430,16-Dec,731440764,420143373,252260907,122315171,150207682,1007976,18483145,78043.75,280284386,435,1.740931337,5.62881697,11.25763394,342987.8299,42489.98851,644331921.8,27.84448721,52.30824651,422.2428055,10.66986608
(주)현대리바트,79430,17-Dec,883174999,677910642,456304716,241142841,164613036,3317554,18858078,85489.3,415171923,649,1.302789696,4.104700236,8.209400471,248529.2481,29057.13097,639710204.9,20.59130092,53.00167056,453.3298674,9.679769026
(주)현대리바트,79430,18-Dec,1321083185,670249779,432374833,204602047,177310104,15672342,19920460,103846.43,447060853,814,1.971031139,5.800004505,11.60000901,198572.1892,24472.30958,549214807.1,23.22870126,64.24639188,521.3053815,7.860703336
(주)현대리바트,79430,19-Dec,1217035684,743057105,391430332,241766840,289388332,82989631,22182606,92870.35,457518045,744,1.637876384,8.13181403,16.26362806,277417.6089,29815.33065,614943608.9,20.29872942,44.9956078,418.662938,7.630864996
(주)현대미포조선,10620,11-Dec,4173777473,5520988909,1903124580,1887432737,630187457,4407655,316164600,226922.21,3211870486,3649,0.755983673,265.9838919,531.9677839,171493.5056,86644.17649,880205669,7.065110844,36.26230973,71.77344016,5.436854539
(주)현대미포조선,10620,12-Dec,4003284825,5032466338,1525474748,1438598663,626793541,3494365,323599458,405039.71,3194430475,3671,0.795491625,46.0804009,92.16080179,169790.0234,88150.2201,870179916.9,12.67955941,64.98319356,125.1669927,10.11768404
(주)현대미포조선,10620,13-Dec,3487039719,5502458251,1892055315,1948360030,619913068,1476878,331666187,25873.2,3149314770,3824,0.633723976,-61.93157569,-123.8631514,161724.9451,86732.78949,823565577.9,0.821550143,4.183649084,7.800976106,0.741981798
(주)현대미포조선,10620,14-Dec,3365276976,4987681263,2465749693,3077230148,627158466,2204352,344481818,-574824.16,1811653996,3956,0.674717729,-5.503490665,-11.00698133,157976.2674,87078.31598,457950959.6,-31.72924638,-91.97861845,-166.8663279,-17.08103565
(주)현대미포조선,10620,15-Dec,3701784128,4621284378,2197580776,2280139853,605310872,1340000,351304000,389870.31,1689226277,3593,0.801029286,-44.83800283,-89.67600566,168096.5411,97774.56165,470143689.7,23.07981561,64.55117756,110.9780447,10.53195693
(주)현대미포조선,10620,16-Dec,3442178901,4708979668,2109415742,2138235574,902672370,1926000,353020000,408345.37,2161106974,3353,0.730981899,-119.4378545,-238.875709,268638.9412,105284.8196,644529368.9,18.89519468,45.3341122,115.6720214,11.86299091
(주)현대미포조선,10620,17-Dec,2441346314,3758029548,2336011627,1479802211,923829350,46118000,348407000,720407.19,2225100203,3212,0.649634678,2.85134252,5.70268504,273260.0716,108470.4234,692746015.9,32.37639316,82.07791662,206.7717325,29.50860293
(주)현대미포조선,10620,18-Dec,2405066642,3524887824,1997260719,1163398586,1344916951,7727000,381848000,394214.95,2303661209,3114,0.682310122,2.884249742,5.768499484,429412.3157,122622.9929,739775597,17.11254018,29.48084898,103.2387102,16.39101982
(주)현대미포조선,10620,19-Dec,2999488385,3392554837,1889219369,1055004056,1347240861,4808000,377923000,345815.71,2321314172,3094,0.884138512,3.595580587,7.191161174,433882.6312,122147.0588,750263145.4,14.89741088,25.76037283,91.50427733,11.5291565
(주)현대바이오랜드,52260,11-Dec,67958150,128572765,40001371,14994899,74585643,9474786,10741702,16785.5,93148349,195,0.528557895,2.717622462,5.435244924,333901.8308,55085.65128,477683841,18.02017983,25.77987877,156.2648079,24.69976007
(주)현대바이오랜드,52260,12-Dec,72843574,147161006,52650684,10039239,75078532,1607800,21448642,36523.34,100831202,199,0.494992362,1.709483778,3.418967557,369199.6583,107782.1206,506689457.3,36.22225985,49.71141434,170.282762,50.13941243
(주)현대바이오랜드,52260,13-Dec,70687908,143199824,55206749,28714390,72398718,357300,22049169,34549.39,107892488,215,0.493631249,2.668237585,5.33647517,335076.3628,102554.2744,501825525.6,32.02205329,47.95767624,156.6924812,48.87595485
(주)현대바이오랜드,52260,14-Dec,76738272,143294587,53818117,9395202,69594222,307083,22570743,37294.48,115041272,235,0.535528059,1.727447917,3.454895835,294838.8894,96045.71489,489537327.7,32.41834809,53.82597772,165.2337276,48.59958275
(주)현대바이오랜드,52260,15-Dec,80417579,153516911,62209998,23690554,74855421,5493025,23539441,35071.52,122181111,258,0.523835312,2.087713909,4.175427818,268846.4961,91238.14341,473570197.7,28.70453519,50.56272854,148.9904539,43.61175807
(주)현대바이오랜드,52260,16-Dec,95716334,167412828,56288537,12441939,88298350,7325149,28837113,40336.88,130562894,298,0.57173835,2.182981996,4.365963991,271722.151,96768.83557,438130516.8,30.89459705,49.8150987,139.8783574,42.14210711
(주)현대바이오랜드,52260,17-Dec,98467385,174290341,57940462,22393172,88205946,424512,34201327,43086.49,138474854,307,0.564961801,2.770039151,5.540078301,285933.0098,111404.9739,451058156.4,31.11502829,49.08383019,125.9790008,43.75711816
(주)현대바이오랜드,52260,18-Dec,94215056,181220355,59721187,18645114,85516026,68176,35159648,44131.85,148230434,335,0.519892238,2.293672426,4.587344852,255068.209,104954.1731,442478907.5,29.77246225,51.64770091,125.5184637,46.84161096
(주)현대바이오랜드,52260,19-Dec,100673588,184908036,60838479,10819040,83363401,516551,36615231,42266.42,153343917,310,0.544452205,2.012689267,4.025378533,267247.9032,118113.6484,494657796.8,27.563154,51.01753416,115.4339843,41.98362335
(주)현대백화점,69960,11-Dec,959778417,3522921492,448089308,792985507,2089387638,440163978,913053,547176.3,2175106716,1306,0.272438208,-2.782803695,-5.56560739,1262805.253,699.1217458,1665472217,25.15629675,33.17781046,59928.20789,57.01069021
(주)현대백화점,69960,12-Dec,1026100820,3891127052,801569667,749482076,2094830893,472356057,913053,576504.38,2380738569,1586,0.263702728,19.69952536,39.39905073,1022998.005,575.6954603,1501096197,24.21535852,35.5324081,63140.29744,56.1839898
(주)현대백화점,69960,13-Dec,1126786722,4124105321,892318617,994310739,2360829454,556262145,913053,520132.32,2667259879,1719,0.273219677,-11.04778193,-22.09556385,1049777.376,531.1535777,1551634601,19.500624,28.82310443,56966.27907,46.16067174
(주)현대백화점,69960,14-Dec,1121049622,4068306401,567764640,1047801188,2602392247,740098235,913053,519074.51,2858596178,1833,0.275556832,-2.335342229,-4.670684458,1015981.458,498.1194763,1559517828,18.15837137,27.87285502,56850.42489,46.30254538
(주)현대백화점,69960,15-Dec,1216059039,4585422226,730594981,852054915,2886263125,172533996,913053,506227.73,3010159247,2412,0.265201105,-10.01201795,-20.02403589,1125094.995,378.5460199,1247993054,16.81730727,18.65432053,55443.41128,41.62854876
(주)현대백화점,69960,16-Dec,1370588692,4919581474,894360569,1095949412,3060765222,52025131,863371,590643.06,3204357346,2415,0.278598637,-6.798931288,-13.59786258,1245855.11,357.5035197,1326856044,18.43249664,19.63091002,68411.26932,43.09411448
(주)현대백화점,69960,17-Dec,1376510551,4941793010,741209881,1363209638,3160303466,15829182,863371,605669.57,3400299719,2632,0.278544761,-2.213040336,-4.426080671,1194709.074,328.0284954,1291907188,17.81224069,19.26139365,70151.71577,44.00035797
(주)현대백화점,69960,18-Dec,1376063517,5313725929,879716154,937297695,3319176339,40614947,863371,644566.01,3714788674,2860,0.258963962,-23.89765006,-47.79530013,1146350.137,301.877972,1298877159,17.35135068,19.66002563,74656.89837,46.84129781
(주)현대백화점,69960,19-Dec,1385243797,5795560155,885526092,1063549523,3432932364,191202284,863371,630102.18,3831705742,2870,0.239018104,-7.78124424,-15.56248848,1129522.676,300.8261324,1335089109,16.4444303,19.43721915,72981.62435,45.48673536
(주)현대에버다임,41440,11-Dec,186168618,193339369,132431237,80679399,41369564,0,5608921,33416.67,86489494,336,0.962911066,3.597333451,7.194666902,123123.7024,16693.21726,257409208.3,38.63668112,80.7759782,595.7771557,17.94967936
(주)현대에버다임,41440,12-Dec,237630416,217900360,148204708,89348231,49675984,0,9028170,42481.21,118491136,350,1.090546229,4.037455657,8.074911313,141931.3829,25794.77143,338546102.9,35.85180414,85.5165949,470.5406522,17.87700864
(주)현대에버다임,41440,13-Dec,270750792,254684441,162813420,105258901,50402178,0,12371377,44375.24,135790858,384,1.063083363,4.704249062,9.408498123,131255.6719,32217.1276,353622026,32.67910716,88.04230643,358.6928116,16.38969906
(주)현대에버다임,41440,14-Dec,291612069,288972698,199081194,129475624,48768632,0,12577934,45670.86,144426688,417,1.009133634,4.189493298,8.378986595,116951.1559,30162.91127,346346973.6,31.62217498,93.64802359,363.1030343,15.66151228
(주)현대에버다임,41440,15-Dec,298961204,263518628,180123077,94699744,44726079,0,11743367,53808.05,157202164,405,1.134497422,3.499760469,6.999520939,110434.763,28995.9679,388153491.4,34.22856825,120.3057617,458.1995096,17.99833867
(주)현대에버다임,41440,16-Dec,299199052,236837780,157293671,63304412,45285615,0,17300952,44378.29,168216212,409,1.263307957,3.183332385,6.36666477,110722.7751,42300.61614,411286581.9,26.38169619,97.99643882,256.5077922,14.83236317
(주)현대에버다임,41440,17-Dec,315435868,246444496,168154052,62684279,43582693,0,19044185,48270.62,179027213,425,1.279946897,2.990770332,5.981540664,102547.5129,44809.84706,421240501.2,26.96272773,110.7563959,253.4664518,15.3028317
(주)현대에버다임,41440,18-Dec,287298836,247681088,170684629,55595412,43201186,0,20407543,44051.02,186359346,401,1.159954675,2.496314107,4.992628215,107733.6309,50891.62843,464736523.7,23.63767686,101.9671543,215.8565585,15.3328223
(주)현대에버다임,41440,19-Dec,225779535,260503509,181845749,67712574,44400220,0,20425214,33761.89,184037230,400,0.866704391,1.978211287,3.956422574,111000.55,51063.035,460093075,18.34514136,76.03991602,165.2951592,14.95347663
(주)현대이지웰,90850,13-Dec,32569357,41485113,26605957,17839730,4618899,0,0,12846.95,23585382,200,0.785085411,3.715322111,7.430644221,23094.495,0,117926910,54.46996788,278.1387945,#DIV/0!,39.44489908
(주)현대이지웰,90850,14-Dec,33957243,49284990,31773834,27347570,5096522,0,0,13902.5,21644415,226,0.688997664,7.671761784,15.34352357,22550.9823,0,95771747.79,64.23135021,272.7840673,#DIV/0!,40.94119184
(주)현대이지웰,90850,15-Dec,40902955,60053874,38965409,33451468,5404056,0,0,15482.17,26046234,264,0.681104353,7.418098054,14.83619611,20469.90909,0,98659977.27,59.44110769,286.4916648,#DIV/0!,37.85098167
(주)현대이지웰,90850,16-Dec,50564901,60164676,31227043,35007020,4988379,0,0,14053.72,24948073,269,0.840441674,-13.37703933,-26.75407866,18544.15985,0,92743765.8,56.33188583,281.729195,#DIV/0!,27.79342928
(주)현대이지웰,90850,17-Dec,54172708,82904755,57054650,42919954,10420734,56364,0,17932.72,28055246,272,0.653433063,3.832605102,7.665210203,38104.30147,0,103144286.8,63.9193112,173.0227694,#DIV/0!,33.10286796
(주)현대이지웰,90850,18-Dec,67875815,85303086,44369028,52612202,10586536,435700,0,17738.66,31945256,283,0.795701752,-8.234184429,-16.46836886,35868.67845,0,112880763.3,55.52830755,174.7507299,#DIV/0!,26.13399191
(주)현대이지웰,90850,19-Dec,76432271,90779475,54206661,50198794,9775112,0,0,20141.36,39261492,283,0.84195542,19.07056072,38.14112145,34541.0318,0,138733187.3,51.3005466,206.0473578,#DIV/0!,26.35190573
(주)현대퓨처넷,126560,11-Dec,38149071,422654054,73549830,69992581,20302100,165479,0,20092.96,350523760,73,0.090260748,10.72431843,21.44863685,275844.1233,0,4801695342,5.732267621,99.78317613,#DIV/0!,52.66959188
(주)현대퓨처넷,126560,12-Dec,41574611,392278121,21115558,15408683,17912289,59083,0,22488.1,375388843,74,0.105982487,7.285004665,14.57000933,241259.5405,0,5072822203,5.99061491,125.9611299,#DIV/0!,54.09094507
(주)현대퓨처넷,126560,13-Dec,41372898,409955677,19577203,12378868,15715705,23849,0,19940.16,396198652,82,0.100920417,5.747564958,11.49512992,191364.0976,0,4831690878,5.032869218,127.0733048,#DIV/0!,48.19618872
(주)현대퓨처넷,126560,14-Dec,41820334,415880887,20884602,10166447,13922154,281335,0,19037.85,404949292,85,0.100558442,3.901822095,7.803644191,160480.2235,0,4764109318,4.701292329,139.5653003,#DIV/0!,45.52295063
(주)현대퓨처넷,126560,15-Dec,41995340,419294684,27737450,6507708,12024281,5872,0,17014.12,410937380,81,0.100157101,1.978137087,3.956274174,148375.4198,0,5073300988,4.140319384,141.5671575,#DIV/0!,40.51430468
(주)현대퓨처넷,126560,16-Dec,94396710,682235639,319301874,48842863,121803502,685010,0,34596.32,621752822,418,0.138363792,0.349024089,0.698048179,289757.1579,0,1487446943,5.564320543,28.56402803,#DIV/0!,36.64992138
(주)현대퓨처넷,126560,17-Dec,271860829,725309544,351061137,52855633,122409400,3355013,0,110548.76,661247895,430,0.374820421,0.911655973,1.823311947,276870.6674,0,1537785802,16.71820218,92.85567948,#DIV/0!,40.6637324
(주)현대퓨처넷,126560,18-Dec,271329817,761931333,383988713,41599690,109661527,3424485,0,98756.99,701677094,444,0.356107966,0.792460619,1.584921237,239272.6171,0,1580353815,14.07442125,92.95909237,#DIV/0!,36.39739675
(주)현대퓨처넷,126560,19-Dec,269753683,797218878,403319684,60705810,113156902,879181,0,111994.01,728443190,460,0.338368409,0.78734022,1.57468044,244082.0022,0,1583572152,15.37443297,99.74731318,#DIV/0!,41.51713843
(주)현대홈쇼핑,57050,11-Dec,711443009,1101569989,889334130,260326648,90805159,15582,0,248940.91,832484232,361,0.645844582,1.131056513,2.262113025,251494.6731,0,2306050504,29.9033784,274.1954729,#DIV/0!,34.99098408
(주)현대홈쇼핑,57050,12-Dec,760488596,1306359201,595739367,315113956,87704856,2597894,0,222237.21,974682757,388,0.58214356,2.709977665,5.41995533,219347.8402,0,2512068961,22.80097892,261.1269452,#DIV/0!,29.22295103
(주)현대홈쇼핑,57050,13-Dec,799862373,1429041784,695976582,251643567,92199300,7738732,0,318013.37,1155191109,423,0.559719374,1.800141664,3.600283328,199670.3735,0,2730948248,27.52907008,376.5228882,#DIV/0!,39.75851106
(주)현대홈쇼핑,57050,14-Dec,867891756,1550254232,791619554,260292441,91679350,1064747,0,273090.92,1265544676,488,0.55983834,1.633441499,3.266882998,185685.6619,0,2593329254,21.5789237,301.3762804,#DIV/0!,31.46601153
(주)현대홈쇼핑,57050,15-Dec,890760608,1527657111,810974997,282236888,94804775,5609551,0,171116.16,1241488274,509,0.583089361,1.684691519,3.369383038,175236.1965,0,2439073230,13.7831475,191.8445319,#DIV/0!,19.21011756
(주)현대홈쇼핑,57050,16-Dec,961339683,1729784204,954425361,413642188,91493626,490494,0,191897.25,1314497769,543,0.555757002,1.777680466,3.555360932,167593.2449,0,2420806204,14.5985223,210.8688413,#DIV/0!,19.96144062
(주)현대홈쇼핑,57050,17-Dec,1021841020,1671130951,796142886,299341374,92186797,1609548,0,183414.26,1370606573,607,0.611466755,2.056839594,4.113679187,149221.168,0,2258000944,13.38197727,202.494845,#DIV/0!,17.94939295
(주)현대홈쇼핑,57050,18-Dec,973453833,1742871717,579309497,320561052,91488707,2718313,0,193140.3,1420736033,969,0.558534414,3.762163027,7.524326053,91610.31373,0,1466187857,13.59438316,217.5728768,#DIV/0!,19.8407252
(주)현대홈쇼핑,57050,19-Dec,1030416793,1697081648,479414085,239594846,90075615,548075,0,189676.52,1449467805,979,0.60716984,4.296639408,8.593278815,91447.94688,0,1480559556,13.08594226,211.8638801,#DIV/0!,18.40774736
(주)협진,138360,13-Dec,15018176,38564866,28527073,2242813,8045605,738,2292003,6986.76,35998576,50,0.389426376,0.571375264,1.142750528,160897.34,45840.06,719971520,19.40843438,86.84742706,304.8320617,46.52202771
(주)협진,138360,14-Dec,17990388,44488054,30158672,5159739,11983857,3913586,2601463,7444.62,39065792,56,0.404386939,0.719646235,1.439292469,144111.9821,46454.69643,697603428.6,19.0566212,92.24745984,286.1705125,41.38109751
(주)협진,138360,15-Dec,17556142,43383402,21628798,3411643,14610937,198250,2733663,5408.13,39797771,70,0.404674165,0.963714806,1.927429612,205895.5286,39052.32857,568539585.7,13.58902739,37.52339866,197.8345539,30.80477476
(주)협진,138360,16-Dec,22548709,45278890,22892543,6678860,14304120,212560,3148600,2932.67,38342430,88,0.497996064,1.390720973,2.781441946,160131.3636,35779.54545,435709431.8,7.648628425,20.81153542,93.14203138,13.00593307
(주)협진,138360,17-Dec,20298942,49600159,19340123,10355044,19207574,0,7054941,6130.6,33348515,91,0.409251551,2.259183475,4.51836695,211072.2418,77526.82418,366467197.8,18.38342727,31.9176175,86.89796272,30.20157405
(주)협진,138360,18-Dec,19254450,66557948,45136686,17219356,13694380,0,5712631,-26856.61,42588184,66,0.289288516,0.689695254,1.379390508,207490.6061,86555.01515,645275515.2,-63.06117678,-196.1140994,-470.126812,-139.4826131
(주)협진,138360,19-Dec,18776214,50457965,29733806,6877471,13410816,0,5531921,4739.19,43308830,57,0.372115958,0.821488397,1.642976794,235277.4737,97051.24561,759804035.1,10.94278003,35.33856553,85.66987851,25.24039191
(주)형지아이앤씨,11080,11-Dec,62927254,47018513,36722508,20657660,9775730,0,756864,493.95,24185797,102,1.338350577,3.91707746,7.83415492,95840.4902,7420.235294,237115656.9,2.042314338,5.052819585,65.26271563,0.784954004
(주)형지아이앤씨,11080,12-Dec,61290088,38200111,30329649,22236421,7269483,0,771784,-3474.05,14702490,91,1.604447903,7.57300894,15.14601788,79884.42857,8481.142857,161565824.2,-23.62899074,-47.7895058,-450.1324205,-5.668208536
(주)형지아이앤씨,11080,13-Dec,64353928,52991916,37574710,23438061,7326755,0,771784,3259.54,28101566,70,1.214410289,4.552276003,9.104552005,104667.9286,11025.48571,401450942.9,11.59914006,44.48818065,422.3383745,5.06502105
(주)형지아이앤씨,11080,14-Dec,92818105,96870939,61898271,44562594,8888064,0,759378,11950.83,43057304,240,0.95816254,5.354166728,10.70833346,37033.6,3164.075,179405433.3,27.75563932,134.4593153,1573.765635,12.87553759
(주)형지아이앤씨,11080,15-Dec,117524543,111737677,71256989,47489650,4570696,0,759378,15837.68,50460356,189,1.051789747,4.9447918,9.8895836,24183.57672,4017.873016,266986010.6,31.38638182,346.5047774,2085.612172,13.47606176
(주)형지아이앤씨,11080,16-Dec,128267673,109090989,70370423,46227569,4411460,0,629175,7142.96,54215997,146,1.175786141,5.312862887,10.62572577,30215.47945,4309.417808,371342445.2,13.17500442,161.9182765,1135.289864,5.568792068
(주)형지아이앤씨,11080,17-Dec,113532672,75935100,54758247,40524556,3206616,0,629175,-11973.67,26572677,106,1.495127708,7.976333897,15.95266779,30251.09434,5935.613208,250685632.1,-45.06008183,-373.4051723,-1903.074661,-10.5464531
(주)형지아이앤씨,11080,18-Dec,108756500,68095416,55993306,43793704,2345453,0,629175,3696.98,20909041,102,1.597119254,8.914758039,17.82951608,22994.63725,6168.382353,204990598,17.6812509,157.6232822,587.5916875,3.399318661
(주)형지아이앤씨,11080,19-Dec,102100436,63722359,48218150,36673672,4489629,0,15900,9067.57,22629965,94,1.602270186,8.844092907,17.68818581,47762.01064,169.1489362,240744308.5,40.06886445,201.9670222,57028.74214,8.881029656
(주)형지엘리트,93240,11-Jun,86950716,72764535,55153670,26331140,14810177,479869,53887,11829.01,40381778,94,1.1949601,3.016762095,6.033524191,152450.0851,573.2659574,429593383,29.29294,82.54539958,21951.50964,13.6042698
(주)형지엘리트,93240,12-Jun,98563463,77995175,59169741,28048146,14790939,714343,53887,11514.57,49162342,118,1.263712313,3.167044073,6.334088147,119293.1864,456.6694915,416630016.9,23.42152455,81.79939241,21367.99228,11.68239188
(주)형지엘리트,93240,13-Jun,96232211,76091504,56849248,18626515,14348279,744783,53887,9320.59,52099069,108,1.264690615,2.51766955,5.0353391,125958.2963,498.9537037,482398787,17.89012775,68.51613732,17296.54648,9.685519955
(주)형지엘리트,93240,14-Jun,89973253,73526990,56759389,9912385,11839256,410401,53887,10309.11,58496889,102,1.223676544,1.920576458,3.841152916,112047.598,528.3039216,573498911.8,17.62334746,90.20247435,19130.97779,11.45797185
(주)형지엘리트,93240,15-Jun,67660634,141957036,49657407,20228759,7961809,850901,53887,7878.81,68161332,81,0.476627548,2.299141775,4.59828355,87788.98765,665.2716049,841497925.9,11.55906108,110.7989303,14620.98465,11.64459972
(주)형지엘리트,93240,16-Jun,77185058,153948336,93657468,78611125,1495694,411528,53887,8261.82,73625242,74,0.501369875,5.129821778,10.25964356,14650.89189,728.2027027,994935702.7,11.22145038,762.0438199,15331.74977,10.70391111
(주)형지엘리트,93240,17-Jun,70228767,131726334,71866610,33334877,1332877,414828,53887,11535.58,79507251,68,0.533141437,1.822621552,3.645243104,13500.72059,792.4558824,1169224279,14.50884021,1256.532059,21406.98128,16.42571911
(주)형지엘리트,93240,18-Jun,65886150,121422267,65566701,33331780,1352452,634828,53887,6060.82,83427654,67,0.542619996,2.043937071,4.087874141,10710.80597,804.2835821,1245188866,7.264761394,844.5676287,11247.27671,9.198928758
(주)형지엘리트,93240,19-Jun,63869923,96304350,48743894,14556883,468299,0,53887,-13461.45,79672823,52,0.663209118,1.868251161,3.736502322,9005.75,1036.288462,1532169673,-16.89591192,-2874.541692,-24980.88593,-21.07635232
(주)혜인,3010,11-Dec,190879267,194623986,101775741,71924081,74505088,2525924,1300877,18884.93,115639513,326,0.980759211,6.394259716,12.78851943,220794.9816,3990.420245,354722432.5,16.33086262,26.23666204,1451.707579,9.893651781
(주)혜인,3010,12-Dec,196298127,241533365,139518415,109303067,87078155,10817408,1433723,13606.23,104545669,348,0.8127164,6.496636312,12.99327262,219140.0776,4119.893678,300418589.1,13.01462809,17.84172138,949.0138611,6.931411016
(주)혜인,3010,13-Dec,210991995,216756464,109962202,111396344,88348694,1080216,4305882,24388.78,99509472,369,0.97340578,-147.120714,-294.241428,236499.9404,11669.05691,269673365.9,24.50900352,27.9468378,566.4061393,11.55910204
(주)혜인,3010,14-Dec,214272200,242402373,135878943,132937655,92157577,244700,5667208,30431.21,99206329,357,0.883952568,72.84978554,145.6995711,257459.0392,15874.53221,277888876.8,30.67466593,33.10875581,536.9700565,14.20212701
(주)혜인,3010,15-Dec,202117905,223443728,121965261,121805496,90459622,1715349,5420251,20234.04,90679737,339,0.904558418,1265.095015,2530.190029,261782.5162,15988.941,267491849.6,22.31373918,22.80038961,373.3044835,10.01100818
(주)혜인,3010,16-Dec,209664336,227870575,113993018,125765158,96482841,0,8803446,27815.47,91062068,341,0.920102721,-17.81021429,-35.62042857,282940.8827,25816.55718,267044187.7,30.54561643,28.82944751,315.9611588,13.26666735
(주)혜인,3010,17-Dec,234656751,223416189,130232685,125513235,84103904,408000,8841061,28547.72,94303170,331,1.050312209,49.72120713,99.44241426,252857.716,26710.15408,284903836.9,30.27228035,34.10886153,322.8992538,12.16573565
(주)혜인,3010,18-Dec,215382110,224623631,136855055,129146530,77663792,207912,9261494,25717.66,93507998,315,0.958857753,27.94076818,55.88153635,245891.6825,29401.56825,296850787.3,27.50316609,33.20297955,277.6837085,11.94048104
(주)혜인,3010,19-Dec,259980919,217627544,129768611,112487831,74483745,65600,14712993,35867.91,99171308,299,1.194614037,15.04451298,30.08902596,248890.1171,49207.33445,331676615.4,36.16762824,48.19780176,243.7839126,13.79636249
(주)호텔신라,8770,11-Dec,1764353262,1375610699,570612176,292365913,474736663,11873232,17076880,233870.33,598030033,2038,1.28259635,6.340977388,12.68195478,227116.502,8379.234544,293439662.9,39.1067868,50.526854,1369.514396,13.25530068
(주)호텔신라,8770,12-Dec,2189737806,1542215711,737852572,346763321,478764019,10881658,17214607,318833.33,686636562,2074,1.419864803,5.599074381,11.19814876,225594.1953,8300.196239,331068737.7,46.4340741,68.14390893,1852.109258,14.56034276
(주)호텔신라,8770,13-Dec,2275089386,1709733793,699157742,429850036,640764634,44689927,15636801,191113.38,680262910,2175,1.330668783,8.447917885,16.89583577,274057.3366,7189.333793,312764556.3,28.09404676,32.06198447,1222.202546,8.400258081
(주)호텔신라,8770,14-Dec,2795388800,1882407485,732379713,372035667,672997900,11257750,16269383,372386.01,770032167,2250,1.48500727,7.757555123,15.51511025,294106.7333,7230.836889,342236518.7,48.35979923,56.27375186,2288.876044,13.32143886
(주)호텔신라,8770,15-Dec,2782230572,2213549595,917012935,517605266,702779318,28741097,16584706,343546.22,846097748,2427,1.256909074,6.965891714,13.93178343,277724.8541,6833.418212,348618767.2,40.60360884,50.96835896,2071.464034,12.34787021
(주)호텔신라,8770,16-Dec,3155127701,2034192137,946651827,619069717,674762083,9627250,14900949,304829.68,779067243,2369,1.551047044,9.631562911,19.26312582,280766.0756,6289.974251,328859114.8,39.12751855,45.82975735,2045.706485,9.661405461
(주)호텔신라,8770,17-Dec,3362980926,2261641205,998607327,792871347,657377909,17098934,15124938,261113.51,786732918,2332,1.486964828,16.34610011,32.69220023,274562.1677,6485.82247,337364030,33.18960018,40.78120947,1726.377391,7.76434704
(주)호텔신라,8770,18-Dec,3643940422,2244199124,1025537173,840959995,651278350,35958056,15465002,378934.11,863302418,2506,1.623715286,19.7420963,39.48419259,245538.8244,6171.189944,344494181.2,43.89355365,61.58322969,2450.268742,10.39902046
(주)호텔신라,8770,19-Dec,4567737437,3071696462,1435616025,1239023498,639858067,16633098,16454779,577191.87,980520566,2589,1.487040628,23.23454257,46.46908513,240720.3434,6355.650444,378725595.2,58.86586065,92.61372678,3507.746108,12.63627514
(주)홈센타홀딩스,60560,11-Dec,78105858,106486190,49138990,17309634,41834304,1107605,1343513,13838.95,80969127,116,0.73348345,2.453893758,4.907787515,351092.2328,11582.00862,698009715.5,17.0916379,33.98004341,1030.057022,17.71819727
(주)홈센타홀딩스,60560,12-Dec,71757552,125476245,55172475,27319385,48021490,1899062,1336141,15144.65,87580099,119,0.57188157,2.57628694,5.15257388,387583.4286,11228.07563,735967218.5,17.29234172,32.83576051,1133.461962,21.10530471
