,회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),이자보상배율
407,(주)까뮤이앤씨,13700,17-Dec,4.85,77777777.77,4.85
408,(주)까뮤이앤씨,13700,18-Dec,2.29,77777777.77,2.29
409,(주)까뮤이앤씨,13700,19-Dec,5.87,77777777.77,5.87
410,(주)까스텔바작,308100,19-Dec,297.78,214.89,214.89
411,(주)나노,187790,14-Dec,77777777.77,77777777.77,11111111.11
412,(주)나노,187790,15-Dec,-3.85,-4.06,-4.06
413,(주)나노,187790,16-Dec,-4.37,-5.47,-5.47
414,(주)나노,187790,17-Dec,1.5,0.96,0.96
415,(주)나노,187790,18-Dec,0.7,1.22,1.22
416,(주)나노,187790,19-Dec,1.2,-0.54,-0.54
417,(주)나노브릭,286750,19-Dec,-3.38,-3.38,-3.38
418,(주)나노신소재,121600,11-Dec,9.74,9.69,9.69
419,(주)나노신소재,121600,12-Dec,-1.99,-2.32,-2.32
420,(주)나노신소재,121600,13-Dec,4.21,4.32,4.32
421,(주)나노신소재,121600,14-Dec,24.39,24.79,24.79
422,(주)나노신소재,121600,15-Dec,87.38,86.73,86.73
423,(주)나노신소재,121600,16-Dec,122.68,122.39,122.39
424,(주)나노신소재,121600,17-Dec,114.29,114.62,114.62
425,(주)나노신소재,121600,18-Dec,126.66,127.97,127.97
426,(주)나노신소재,121600,19-Dec,43.65,42.91,42.91
427,(주)나노엔텍,39860,11-Dec,-8.71,-12.31,-12.31
428,(주)나노엔텍,39860,12-Dec,-4.32,-5.04,-5.04
429,(주)나노엔텍,39860,13-Dec,1.02,-0.44,-0.44
430,(주)나노엔텍,39860,14-Dec,0.84,-8.4,-8.4
431,(주)나노엔텍,39860,15-Dec,-32.34,-32.63,-32.63
432,(주)나노엔텍,39860,16-Dec,-37.54,-42.07,-42.07
433,(주)나노엔텍,39860,17-Dec,5.95,3.38,3.38
434,(주)나노엔텍,39860,18-Dec,20.62,18.0,18.0
435,(주)나노엔텍,39860,19-Dec,208.63,133.96,133.96
436,(주)나무가,190510,15-Dec,14.3,8.35,8.35
437,(주)나무가,190510,16-Dec,-3.08,-0.37,-0.37
438,(주)나무가,190510,17-Dec,-114.1,-18.62,-18.62
439,(주)나무가,190510,18-Dec,66.61,1.01,1.01
440,(주)나무가,190510,19-Dec,2.48,1.15,1.15
441,(주)나스미디어,89600,13-Dec,77777777.77,77777777.77,11111111.11
442,(주)나스미디어,89600,14-Dec,77777777.77,77777777.77,11111111.11
443,(주)나스미디어,89600,15-Dec,77777777.77,77777777.77,11111111.11
444,(주)나스미디어,89600,16-Dec,77777777.77,171.59,171.59
445,(주)나스미디어,89600,17-Dec,77777777.77,147.4,147.4
446,(주)나스미디어,89600,18-Dec,77777777.77,326.73,326.73
447,(주)나스미디어,89600,19-Dec,85.52,35.89,35.89
448,(주)나이벡,138610,11-Dec,-3.91,77777777.77,-3.91
449,(주)나이벡,138610,12-Dec,-2.68,77777777.77,-2.68
450,(주)나이벡,138610,13-Dec,-5.06,77777777.77,-5.06
451,(주)나이벡,138610,14-Dec,-5.51,77777777.77,-5.51
452,(주)나이벡,138610,15-Dec,-3.41,77777777.77,-3.41
453,(주)나이벡,138610,16-Dec,-3.51,77777777.77,-3.51
454,(주)나이벡,138610,17-Dec,-1.81,77777777.77,-1.81
455,(주)나이벡,138610,18-Dec,-4.64,77777777.77,-4.64
456,(주)나이벡,138610,19-Dec,-2.23,77777777.77,-2.23
457,(주)나이스디앤비,130580,11-Dec,39.1,77777777.77,39.1
458,(주)나이스디앤비,130580,12-Dec,77777777.77,77777777.77,11111111.11
459,(주)나이스디앤비,130580,13-Dec,77777777.77,48.46,48.46
460,(주)나이스디앤비,130580,14-Dec,77777777.77,51.13,51.13
461,(주)나이스디앤비,130580,15-Dec,77777777.77,77777777.77,11111111.11
462,(주)나이스디앤비,130580,16-Dec,77777777.77,77777777.77,11111111.11
463,(주)나이스디앤비,130580,17-Dec,77777777.77,77777777.77,11111111.11
464,(주)나이스디앤비,130580,18-Dec,77777777.77,77777777.77,11111111.11
465,(주)나이스디앤비,130580,19-Dec,664.39,323.47,323.47
466,(주)나이스홀딩스,34310,11-Dec,4.39,23.73,23.73
467,(주)나이스홀딩스,34310,12-Dec,21.05,42.71,42.71
468,(주)나이스홀딩스,34310,13-Dec,0.0,27.01,27.01
469,(주)나이스홀딩스,34310,14-Dec,10.42,16.68,16.68
470,(주)나이스홀딩스,34310,15-Dec,6.24,14.86,14.86
471,(주)나이스홀딩스,34310,16-Dec,12.5,17.14,17.14
472,(주)나이스홀딩스,34310,17-Dec,14.43,15.51,15.51
473,(주)나이스홀딩스,34310,18-Dec,15.21,9.62,9.62
474,(주)나이스홀딩스,34310,19-Dec,14.36,8.47,8.47
475,(주)나인테크,267320,17-Dec,-88.77,77777777.77,-88.77
476,(주)나인테크,267320,18-Dec,599.55,77777777.77,599.55
477,(주)나인테크,267320,19-Dec,23.02,77777777.77,23.02
478,(주)남선알미늄,8350,11-Dec,0.85,0.85,0.85
479,(주)남선알미늄,8350,12-Dec,-0.73,77777777.77,-0.73
480,(주)남선알미늄,8350,13-Dec,3.16,77777777.77,3.16
481,(주)남선알미늄,8350,14-Dec,4.69,77777777.77,4.69
482,(주)남선알미늄,8350,15-Dec,7.95,77777777.77,7.95
483,(주)남선알미늄,8350,16-Dec,12.45,77777777.77,12.45
484,(주)남선알미늄,8350,17-Dec,8.89,77777777.77,8.89
485,(주)남선알미늄,8350,18-Dec,5.28,5.19,5.19
486,(주)남선알미늄,8350,19-Dec,8.58,7.9,7.9
487,(주)남성,4270,11-Dec,1.37,-0.06,-0.06
488,(주)남성,4270,12-Dec,0.96,-0.01,-0.01
489,(주)남성,4270,13-Dec,0.96,0.39,0.39
490,(주)남성,4270,14-Dec,1.35,0.41,0.41
491,(주)남성,4270,15-Dec,1.29,0.65,0.65
492,(주)남성,4270,16-Dec,1.25,1.01,1.01
493,(주)남성,4270,17-Dec,1.9,1.79,1.79
494,(주)남성,4270,18-Dec,1.15,0.23,0.23
495,(주)남성,4270,19-Dec,2.0,0.13,0.13
496,(주)내츄럴엔도텍,168330,13-Dec,675.61,77777777.77,675.61
497,(주)내츄럴엔도텍,168330,14-Dec,4036.59,77777777.77,4036.59
498,(주)내츄럴엔도텍,168330,15-Dec,-784.12,-805.99,-805.99
499,(주)내츄럴엔도텍,168330,16-Dec,-34.43,-34.59,-34.59
500,(주)내츄럴엔도텍,168330,17-Dec,-1.94,-1.96,-1.96
501,(주)내츄럴엔도텍,168330,18-Dec,-4.35,-6.1,-6.1
502,(주)내츄럴엔도텍,168330,19-Dec,-3.35,-4.35,-4.35
503,(주)네오리진,94860,11-Dec,1.82,1.61,1.61
504,(주)네오리진,94860,12-Dec,1.27,77777777.77,1.27
505,(주)네오리진,94860,13-Dec,-2.65,77777777.77,-2.65
506,(주)네오리진,94860,14-Dec,-8.5,77777777.77,-8.5
507,(주)네오리진,94860,15-Dec,-19.24,77777777.77,-19.24
508,(주)네오리진,94860,16-Dec,9.47,77777777.77,9.47
509,(주)네오리진,94860,17-Dec,3.26,2.48,2.48
510,(주)네오리진,94860,18-Dec,-12.63,77777777.77,-12.63
511,(주)네오리진,94860,19-Dec,3.22,77777777.77,3.22
512,(주)네오셈,253590,18-Dec,77777777.77,77777777.77,11111111.11
513,(주)네오셈,253590,19-Dec,-8.33,-7.64,-7.64
514,(주)네오오토,212560,15-Dec,9.39,77777777.77,9.39
515,(주)네오오토,212560,16-Dec,10.05,77777777.77,10.05
516,(주)네오오토,212560,17-Dec,1.7,77777777.77,1.7
517,(주)네오오토,212560,18-Dec,2.49,77777777.77,2.49
518,(주)네오오토,212560,19-Dec,0.84,77777777.77,0.84
519,(주)네오위즈,95660,11-Dec,17.67,16.86,16.86
520,(주)네오위즈,95660,12-Dec,14.78,12.72,12.72
521,(주)네오위즈,95660,13-Dec,11.24,10.3,10.3
522,(주)네오위즈,95660,14-Dec,6.75,5.0,5.0
523,(주)네오위즈,95660,15-Dec,7.22,4.15,4.15
524,(주)네오위즈,95660,16-Dec,28.85,31.06,31.06
525,(주)네오위즈,95660,17-Dec,602.06,81.79,81.79
526,(주)네오위즈,95660,18-Dec,329.4,590.79,590.79
527,(주)네오위즈,95660,19-Dec,468.7,296.81,296.81
528,(주)네오위즈홀딩스,42420,11-Dec,20.71,29.73,29.73
529,(주)네오위즈홀딩스,42420,12-Dec,16.61,20.9,20.9
530,(주)네오위즈홀딩스,42420,13-Dec,0.65,17.47,17.47
531,(주)네오위즈홀딩스,42420,14-Dec,77777777.77,17.44,17.44
532,(주)네오위즈홀딩스,42420,15-Dec,77777777.77,196.79,196.79
533,(주)네오위즈홀딩스,42420,16-Dec,77777777.77,452.43,452.43
534,(주)네오위즈홀딩스,42420,17-Dec,77777777.77,58.57,58.57
535,(주)네오위즈홀딩스,42420,18-Dec,77777777.77,248.6,248.6
536,(주)네오위즈홀딩스,42420,19-Dec,17.48,268.11,268.11
537,(주)네오크레마,311390,19-Dec,4.09,3.38,3.38
538,(주)네오티스,85910,11-Dec,61.44,77777777.77,61.44
539,(주)네오티스,85910,12-Dec,33.52,77777777.77,33.52
540,(주)네오티스,85910,13-Dec,8.27,7.82,7.82
541,(주)네오티스,85910,14-Dec,6.4,6.55,6.55
542,(주)네오티스,85910,15-Dec,3.97,4.06,4.06
543,(주)네오티스,85910,16-Dec,5.06,5.32,5.32
544,(주)네오티스,85910,17-Dec,6.29,7.31,7.31
545,(주)네오티스,85910,18-Dec,5.52,6.77,6.77
546,(주)네오티스,85910,19-Dec,3.85,4.37,4.37
547,(주)네오팜,92730,11-Dec,37.77,77777777.77,37.77
548,(주)네오팜,92730,12-Dec,28.19,77777777.77,28.19
549,(주)네오팜,92730,13-Dec,188.23,77777777.77,188.23
550,(주)네오팜,92730,14-Dec,629.34,77777777.77,629.34
551,(주)네오팜,92730,15-Dec,8584.92,77777777.77,8584.92
552,(주)네오팜,92730,16-Dec,77777777.77,77777777.77,11111111.11
553,(주)네오팜,92730,17-Dec,77777777.77,77777777.77,11111111.11
554,(주)네오팜,92730,18-Dec,9417.41,9212.39,9212.39
555,(주)네오팜,92730,19-Dec,1359.89,1337.32,1337.32
556,(주)네오펙트,290660,18-Dec,-2.25,-5.77,-5.77
557,(주)네오펙트,290660,19-Dec,-6.41,-15.37,-15.37
558,(주)네온테크,306620,18-Dec,77777777.77,77777777.77,11111111.11
559,(주)네온테크,306620,19-Dec,77777777.77,77777777.77,11111111.11
560,(주)네이블커뮤니케이션즈,153460,12-Dec,71.34,77777777.77,71.34
561,(주)네이블커뮤니케이션즈,153460,13-Dec,4.62,77777777.77,4.62
562,(주)네이블커뮤니케이션즈,153460,14-Dec,531.07,126.65,126.65
563,(주)네이블커뮤니케이션즈,153460,15-Dec,77777777.77,77777777.77,11111111.11
564,(주)네이블커뮤니케이션즈,153460,16-Dec,77777777.77,77777777.77,11111111.11
565,(주)네이블커뮤니케이션즈,153460,17-Dec,77777777.77,77777777.77,11111111.11
566,(주)네이블커뮤니케이션즈,153460,18-Dec,77777777.77,77777777.77,11111111.11
567,(주)네이블커뮤니케이션즈,153460,19-Dec,-454.29,77777777.77,-454.29
568,(주)네이처셀,7390,11-Dec,-1.42,77777777.77,-1.42
569,(주)네이처셀,7390,12-Dec,-0.67,77777777.77,-0.67
570,(주)네이처셀,7390,13-Dec,1.54,77777777.77,1.54
571,(주)네이처셀,7390,14-Dec,-2.98,77777777.77,-2.98
572,(주)네이처셀,7390,15-Dec,-2.61,77777777.77,-2.61
573,(주)네이처셀,7390,16-Dec,-7.91,77777777.77,-7.91
574,(주)네이처셀,7390,17-Dec,-0.81,77777777.77,-0.81
575,(주)네이처셀,7390,18-Dec,7.8,77777777.77,7.8
576,(주)네이처셀,7390,19-Dec,8.3,77777777.77,8.3
577,(주)네패스,33640,11-Dec,7.47,3.47,3.47
578,(주)네패스,33640,12-Dec,9.08,7.99,7.99
579,(주)네패스,33640,13-Dec,3.66,-0.1,-0.1
580,(주)네패스,33640,14-Dec,1.18,0.66,0.66
581,(주)네패스,33640,15-Dec,4.96,0.42,0.42
582,(주)네패스,33640,16-Dec,3.85,1.36,1.36
583,(주)네패스,33640,17-Dec,5.59,3.32,3.32
584,(주)네패스,33640,18-Dec,6.86,4.79,4.79
585,(주)네패스,33640,19-Dec,20.12,11.65,11.65
586,(주)넥센,5720,11-Dec,2.82,3.15,3.15
587,(주)넥센,5720,12-Dec,3.76,5.24,5.24
588,(주)넥센,5720,13-Dec,9.65,26.31,26.31
589,(주)넥센,5720,14-Dec,12.44,32.06,32.06
590,(주)넥센,5720,15-Dec,15.85,39.55,39.55
591,(주)넥센,5720,16-Dec,23.92,80.13,80.13
592,(주)넥센,5720,17-Dec,29.73,75.08,75.08
593,(주)넥센,5720,18-Dec,21.64,12.87,12.87
594,(주)넥센,5720,19-Dec,24.71,10.21,10.21
595,(주)넥스턴바이오사이언스,89140,11-Dec,40.44,77777777.77,40.44
596,(주)넥스턴바이오사이언스,89140,12-Dec,158.14,77777777.77,158.14
597,(주)넥스턴바이오사이언스,89140,13-Dec,284.57,77777777.77,284.57
598,(주)넥스턴바이오사이언스,89140,14-Dec,2169.07,77777777.77,2169.07
599,(주)넥스턴바이오사이언스,89140,15-Dec,7799.11,77777777.77,7799.11
600,(주)넥스턴바이오사이언스,89140,16-Dec,97436.72,77777777.77,97436.72
601,(주)넥스턴바이오사이언스,89140,17-Dec,1532.55,77777777.77,1532.55
602,(주)넥스턴바이오사이언스,89140,18-Dec,-624.03,77777777.77,-624.03
603,(주)넥스턴바이오사이언스,89140,19-Dec,2394.07,77777777.77,2394.07
604,(주)넥스트아이,137940,11-Dec,17771.19,77777777.77,17771.19
605,(주)넥스트아이,137940,12-Dec,77777777.77,4655.9,4655.9
606,(주)넥스트아이,137940,13-Dec,77777777.77,77777777.77,11111111.11
607,(주)넥스트아이,137940,14-Dec,107.56,102.65,102.65
608,(주)넥스트아이,137940,15-Dec,70.1,100.62,100.62
609,(주)넥스트아이,137940,16-Dec,1.14,6.38,6.38
610,(주)넥스트아이,137940,17-Dec,-0.76,0.84,0.84
611,(주)넥스트아이,137940,18-Dec,1.25,5.06,5.06
612,(주)넥스트아이,137940,19-Dec,-4.76,3.95,3.95
613,(주)넥스트엔터테인먼트월드,160550,14-Dec,12.47,13.68,13.68
614,(주)넥스트엔터테인먼트월드,160550,15-Dec,-1.46,-5.5,-5.5
615,(주)넥스트엔터테인먼트월드,160550,16-Dec,19.82,14.66,14.66
616,(주)넥스트엔터테인먼트월드,160550,17-Dec,-8.17,-6.92,-6.92
617,(주)넥스트엔터테인먼트월드,160550,18-Dec,-6.22,-6.46,-6.46
618,(주)넥스트엔터테인먼트월드,160550,19-Dec,-1.09,-3.05,-3.05
619,(주)넥슨게임즈,225570,15-Dec,12.43,77777777.77,12.43
620,(주)넥슨게임즈,225570,16-Dec,-2.22,77777777.77,-2.22
621,(주)넥슨게임즈,225570,17-Dec,-62.24,77777777.77,-62.24
622,(주)넥슨게임즈,225570,18-Dec,-236.72,77777777.77,-236.72
623,(주)넥슨게임즈,225570,19-Dec,-30.19,77777777.77,-30.19
624,(주)넵튠,217270,15-Dec,-3.35,77777777.77,-3.35
625,(주)넵튠,217270,16-Dec,-30.44,-58.73,-58.73
626,(주)넵튠,217270,17-Dec,-52.89,-51.27,-51.27
627,(주)넵튠,217270,18-Dec,-66.34,-48.7,-48.7
628,(주)넵튠,217270,19-Dec,13.33,-24.07,-24.07
629,(주)노랑풍선,104620,19-Dec,-4.02,-4.42,-4.42
630,(주)노루페인트,90350,11-Dec,1.95,2.17,2.17
631,(주)노루페인트,90350,12-Dec,2.04,2.38,2.38
632,(주)노루페인트,90350,13-Dec,2.43,2.93,2.93
633,(주)노루페인트,90350,14-Dec,3.28,3.84,3.84
634,(주)노루페인트,90350,15-Dec,4.43,5.3,5.3
635,(주)노루페인트,90350,16-Dec,4.49,5.74,5.74
636,(주)노루페인트,90350,17-Dec,5.33,5.49,5.49
637,(주)노루페인트,90350,18-Dec,4.35,4.57,4.57
638,(주)노루페인트,90350,19-Dec,6.4,6.28,6.28
639,(주)노루홀딩스,320,11-Dec,2.19,1.05,1.05
640,(주)노루홀딩스,320,12-Dec,2.23,1.2,1.2
641,(주)노루홀딩스,320,13-Dec,7.6,1.81,1.81
642,(주)노루홀딩스,320,14-Dec,6.57,2.91,2.91
643,(주)노루홀딩스,320,15-Dec,6.17,2.92,2.92
644,(주)노루홀딩스,320,16-Dec,38.33,2.69,2.69
645,(주)노루홀딩스,320,17-Dec,15.64,2.41,2.41
646,(주)노루홀딩스,320,18-Dec,10.33,1.43,1.43
647,(주)노루홀딩스,320,19-Dec,9.37,3.36,3.36
648,(주)노바렉스,194700,18-Dec,77777777.77,77777777.77,11111111.11
649,(주)노바렉스,194700,19-Dec,422.07,389.16,389.16
650,(주)노바텍,285490,18-Dec,77777777.77,77777777.77,11111111.11
651,(주)노바텍,285490,19-Dec,1312.88,665.98,665.98
652,(주)노블엠앤비,106520,12-Dec,13.46,11.2,11.2
653,(주)노블엠앤비,106520,13-Dec,19.14,17.99,17.99
654,(주)노블엠앤비,106520,14-Dec,1.27,1.3,1.3
655,(주)노블엠앤비,106520,15-Dec,-4.16,-4.2,-4.2
656,(주)노블엠앤비,106520,16-Dec,-6.84,-6.13,-6.13
657,(주)노블엠앤비,106520,17-Dec,-4.65,-4.91,-4.91
658,(주)노블엠앤비,106520,18-Dec,-3.42,-3.67,-3.67
659,(주)노블엠앤비,106520,19-Dec,1.22,-0.29,-0.29
660,(주)노터스,278650,19-Dec,9.12,10.34,10.34
661,(주)녹십자,6280,11-Dec,27.51,26.01,26.01
662,(주)녹십자,6280,12-Dec,59.5,34.94,34.94
663,(주)녹십자,6280,13-Dec,83.21,44.02,44.02
664,(주)녹십자,6280,14-Dec,21.92,20.91,20.91
665,(주)녹십자,6280,15-Dec,20.49,18.28,18.28
666,(주)녹십자,6280,16-Dec,14.97,14.57,14.57
667,(주)녹십자,6280,17-Dec,14.02,14.32,14.32
668,(주)녹십자,6280,18-Dec,7.08,6.59,6.59
669,(주)녹십자,6280,19-Dec,4.96,4.19,4.19
670,(주)녹십자엠에스,142280,14-Dec,9.68,77777777.77,9.68
671,(주)녹십자엠에스,142280,15-Dec,3.46,2.64,2.64
672,(주)녹십자엠에스,142280,16-Dec,-2.22,-3.5,-3.5
673,(주)녹십자엠에스,142280,17-Dec,1.44,0.26,0.26
674,(주)녹십자엠에스,142280,18-Dec,-5.39,-6.18,-6.18
675,(주)녹십자엠에스,142280,19-Dec,-4.98,-5.1,-5.1
676,(주)녹십자웰빙,234690,19-Dec,116.86,77777777.77,116.86
677,(주)녹십자홀딩스,5250,11-Dec,1.35,6.7,6.7
678,(주)녹십자홀딩스,5250,12-Dec,3.74,11.58,11.58
679,(주)녹십자홀딩스,5250,13-Dec,5.1,14.14,14.14
680,(주)녹십자홀딩스,5250,14-Dec,4.78,12.54,12.54
681,(주)녹십자홀딩스,5250,15-Dec,4.92,11.36,11.36
682,(주)녹십자홀딩스,5250,16-Dec,6.0,8.82,8.82
683,(주)녹십자홀딩스,5250,17-Dec,6.16,8.1,8.1
684,(주)녹십자홀딩스,5250,18-Dec,4.47,2.81,2.81
685,(주)녹십자홀딩스,5250,19-Dec,3.59,1.65,1.65
686,(주)녹원씨엔아이,65560,11-Dec,2.19,2.99,2.99
687,(주)녹원씨엔아이,65560,12-Dec,-12.85,-4.75,-4.75
688,(주)녹원씨엔아이,65560,13-Dec,-9.86,-10.45,-10.45
689,(주)녹원씨엔아이,65560,14-Dec,-5.0,-6.5,-6.5
690,(주)녹원씨엔아이,65560,15-Dec,1.94,1.06,1.06
691,(주)녹원씨엔아이,65560,16-Dec,-3.23,-3.27,-3.27
692,(주)녹원씨엔아이,65560,17-Dec,-1.09,2.53,2.53
693,(주)녹원씨엔아이,65560,18-Dec,2.26,2.98,2.98
694,(주)녹원씨엔아이,65560,19-Dec,3.02,2.87,2.87
695,(주)농심,4370,11-Dec,41.91,34.68,34.68
696,(주)농심,4370,12-Dec,33.14,26.75,26.75
697,(주)농심,4370,13-Dec,44.75,35.3,35.3
698,(주)농심,4370,14-Dec,47.65,37.19,37.19
699,(주)농심,4370,15-Dec,75.03,61.58,61.58
700,(주)농심,4370,16-Dec,44.21,26.87,26.87
701,(주)농심,4370,17-Dec,73.91,33.49,33.49
702,(주)농심,4370,18-Dec,55.0,24.29,24.29
703,(주)농심,4370,19-Dec,15.14,13.82,13.82
704,(주)농심홀딩스,72710,11-Dec,5.26,10.47,10.47
705,(주)농심홀딩스,72710,12-Dec,6.79,4.41,4.41
706,(주)농심홀딩스,72710,13-Dec,7.26,13.92,13.92
707,(주)농심홀딩스,72710,14-Dec,9.94,7.37,7.37
708,(주)농심홀딩스,72710,15-Dec,9.8,14.63,14.63
709,(주)농심홀딩스,72710,16-Dec,11.32,23.61,23.61
710,(주)농심홀딩스,72710,17-Dec,19.85,16.58,16.58
711,(주)농심홀딩스,72710,18-Dec,23.23,13.34,13.34
712,(주)농심홀딩스,72710,19-Dec,23.03,12.06,12.06
713,(주)누리플랜,69140,11-Dec,6.36,5.57,5.57
714,(주)누리플랜,69140,12-Dec,-2.01,-2.1,-2.1
715,(주)누리플랜,69140,13-Dec,-3.78,-3.78,-3.78
716,(주)누리플랜,69140,14-Dec,-7.07,77777777.77,-7.07
717,(주)누리플랜,69140,15-Dec,2.97,77777777.77,2.97
718,(주)누리플랜,69140,16-Dec,2.68,77777777.77,2.68
719,(주)누리플랜,69140,17-Dec,1.74,1.71,1.71
720,(주)누리플랜,69140,18-Dec,-3.36,-3.53,-3.53
721,(주)누리플랜,69140,19-Dec,-1.57,-0.94,-0.94
722,(주)누리플렉스,40160,11-Dec,0.2,0.79,0.79
723,(주)누리플렉스,40160,12-Dec,-5.24,-3.57,-3.57
724,(주)누리플렉스,40160,13-Dec,3.25,2.55,2.55
725,(주)누리플렉스,40160,14-Dec,5.91,1.32,1.32
726,(주)누리플렉스,40160,15-Dec,22.86,16.93,16.93
727,(주)누리플렉스,40160,16-Dec,36.11,26.21,26.21
728,(주)누리플렉스,40160,17-Dec,3.27,1.9,1.9
729,(주)누리플렉스,40160,18-Dec,14.03,11.96,11.96
730,(주)누리플렉스,40160,19-Dec,9.89,8.52,8.52
731,(주)누보,332290,19-Dec,77777777.77,77777777.77,11111111.11
732,(주)뉴로스,126870,12-Dec,5.75,5.1,5.1
733,(주)뉴로스,126870,13-Dec,3.74,4.27,4.27
734,(주)뉴로스,126870,14-Dec,-0.81,-0.05,-0.05
735,(주)뉴로스,126870,15-Dec,1.31,0.61,0.61
736,(주)뉴로스,126870,16-Dec,2.8,1.49,1.49
737,(주)뉴로스,126870,17-Dec,1.03,0.89,0.89
738,(주)뉴로스,126870,18-Dec,-0.34,0.47,0.47
739,(주)뉴로스,126870,19-Dec,-3.23,-2.37,-2.37
740,(주)뉴보텍,60260,11-Dec,-4.5,77777777.77,-4.5
741,(주)뉴보텍,60260,12-Dec,1.06,77777777.77,1.06
742,(주)뉴보텍,60260,13-Dec,1.11,77777777.77,1.11
743,(주)뉴보텍,60260,14-Dec,-0.72,77777777.77,-0.72
744,(주)뉴보텍,60260,15-Dec,6.79,77777777.77,6.79
745,(주)뉴보텍,60260,16-Dec,7.02,77777777.77,7.02
746,(주)뉴보텍,60260,17-Dec,-4.56,77777777.77,-4.56
747,(주)뉴보텍,60260,18-Dec,0.82,77777777.77,0.82
748,(주)뉴보텍,60260,19-Dec,4.51,77777777.77,4.51
749,(주)뉴인텍,12340,11-Dec,1.14,0.99,0.99
750,(주)뉴인텍,12340,12-Dec,-1.84,-3.18,-3.18
751,(주)뉴인텍,12340,13-Dec,-1.26,-1.14,-1.14
752,(주)뉴인텍,12340,14-Dec,-2.15,-3.15,-3.15
753,(주)뉴인텍,12340,15-Dec,0.6,-0.66,-0.66
754,(주)뉴인텍,12340,16-Dec,-3.08,-9.04,-9.04
755,(주)뉴인텍,12340,17-Dec,-1.83,-1.93,-1.93
756,(주)뉴인텍,12340,18-Dec,-2.14,-3.18,-3.18
757,(주)뉴인텍,12340,19-Dec,1.42,0.34,0.34
758,(주)뉴트리,270870,18-Dec,23.36,22.73,22.73
759,(주)뉴트리,270870,19-Dec,920.0,771.28,771.28
760,(주)뉴파워프라즈마,144960,16-Dec,14.54,14.13,14.13
761,(주)뉴파워프라즈마,144960,17-Dec,140.05,135.62,135.62
762,(주)뉴파워프라즈마,144960,18-Dec,129.26,119.31,119.31
763,(주)뉴파워프라즈마,144960,19-Dec,42.22,33.39,33.39
764,(주)뉴프렉스,85670,11-Dec,1.92,0.81,0.81
765,(주)뉴프렉스,85670,12-Dec,5.51,3.14,3.14
766,(주)뉴프렉스,85670,13-Dec,1.04,0.97,0.97
767,(주)뉴프렉스,85670,14-Dec,2.05,2.23,2.23
768,(주)뉴프렉스,85670,15-Dec,-1.27,-0.8,-0.8
769,(주)뉴프렉스,85670,16-Dec,0.59,0.53,0.53
770,(주)뉴프렉스,85670,17-Dec,5.19,5.58,5.58
771,(주)뉴프렉스,85670,18-Dec,6.37,5.58,5.58
772,(주)뉴프렉스,85670,19-Dec,-4.44,-3.81,-3.81
773,(주)다나와,119860,11-Dec,555.51,534.52,534.52
774,(주)다나와,119860,12-Dec,486.92,444.5,444.5
775,(주)다나와,119860,13-Dec,315.59,284.09,284.09
776,(주)다나와,119860,14-Dec,305.62,257.4,257.4
777,(주)다나와,119860,15-Dec,411.07,410.67,410.67
778,(주)다나와,119860,16-Dec,1410.72,1436.78,1436.78
779,(주)다나와,119860,17-Dec,6944.66,188.63,188.63
780,(주)다나와,119860,18-Dec,6472.93,279.23,279.23
781,(주)다나와,119860,19-Dec,463.8,161.11,161.11
782,(주)다날,64260,11-Dec,4.56,-0.33,-0.33
783,(주)다날,64260,12-Dec,5.76,-0.31,-0.31
784,(주)다날,64260,13-Dec,21.19,0.79,0.79
785,(주)다날,64260,14-Dec,32.41,1.06,1.06
786,(주)다날,64260,15-Dec,5.31,0.3,0.3
787,(주)다날,64260,16-Dec,7.34,1.74,1.74
788,(주)다날,64260,17-Dec,9.23,6.12,6.12
789,(주)다날,64260,18-Dec,6.13,1.85,1.85
790,(주)다날,64260,19-Dec,5.16,1.85,1.85
791,(주)다보링크,340360,19-Dec,77777777.77,77777777.77,11111111.11
792,(주)다산네트웍스,39560,11-Dec,0.5,-1.06,-1.06
793,(주)다산네트웍스,39560,12-Dec,6.16,1.56,1.56
794,(주)다산네트웍스,39560,13-Dec,5.04,2.41,2.41
795,(주)다산네트웍스,39560,14-Dec,1.69,0.98,0.98
796,(주)다산네트웍스,39560,15-Dec,0.07,0.09,0.09
797,(주)다산네트웍스,39560,16-Dec,-0.13,-2.88,-2.88
798,(주)다산네트웍스,39560,17-Dec,0.19,0.01,0.01
799,(주)다산네트웍스,39560,18-Dec,0.76,3.2,3.2
800,(주)다산네트웍스,39560,19-Dec,3.85,-0.03,-0.03
801,(주)다우기술,23590,11-Dec,11.15,32.6,32.6
802,(주)다우기술,23590,12-Dec,6.85,20.52,20.52
803,(주)다우기술,23590,13-Dec,5.44,14.73,14.73
804,(주)다우기술,23590,14-Dec,5.57,22.7,22.7
805,(주)다우기술,23590,15-Dec,4.95,49.84,49.84
806,(주)다우기술,23590,16-Dec,4.9,45.33,45.33
807,(주)다우기술,23590,17-Dec,5.14,62.97,62.97
808,(주)다우기술,23590,18-Dec,6.53,48.62,48.62
809,(주)다우기술,23590,19-Dec,7.58,89.36,89.36
