,회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),재무활동으로 인한 현금흐름(*)(IFRS연결)(천원),영업활동,투자활동,재무활동,영업활동(연결),투자활동(연결),재무활동(연결),기업수명
10727,무림에스피(주),1810,2017/12,6261595.0,-7017117.0,6929586.0,8310644.0,-12441012.0,7548633.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10728,무림에스피(주),1810,2018/12,-7681520.0,1896112.0,6803210.0,-9592389.0,7880011.0,7888040.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0
10729,무림에스피(주),1810,2019/12,5060619.0,5620130.0,-2801415.0,7388104.0,-10003149.0,-4878561.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
10730,무림페이퍼(주),9200,2011/12,30611113.0,-31363383.0,-102510662.0,-154935148.0,-122951153.0,186921073.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
10731,무림페이퍼(주),9200,2012/12,80523603.0,18319625.0,-50886836.0,78739576.0,-51069282.0,18568287.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
10732,무림페이퍼(주),9200,2013/12,-17779962.0,-23092345.0,15229167.0,41202584.0,-39555458.0,-3868937.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
10733,무림페이퍼(주),9200,2014/12,14758902.0,-87289195.0,73176618.0,171004977.0,-69038456.0,-83919666.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
10734,무림페이퍼(주),9200,2015/12,31859356.0,-46958928.0,30035969.0,80723289.0,-72574643.0,-19157093.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
10735,무림페이퍼(주),9200,2016/12,71582323.0,-8317084.0,-69969824.0,200755873.0,-18656362.0,-204164675.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10736,무림페이퍼(주),9200,2017/12,10121944.0,-2476884.0,-5760339.0,116132176.0,-29601631.0,-52524509.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10737,무림페이퍼(주),9200,2018/12,-12515017.0,-12212928.0,31692942.0,85487292.0,-35955475.0,-10595511.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
10738,무림페이퍼(주),9200,2019/12,30456674.0,-5023067.0,-31230386.0,78289361.0,-100820942.0,-28426830.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10739,무림피앤피(주),9580,2011/12,-143066452.0,-91882437.0,239208930.0,-143066452.0,-90972197.0,239208930.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10740,무림피앤피(주),9580,2012/12,22066133.0,-35549400.0,3192091.0,23837719.0,-37198727.0,3162721.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10741,무림피앤피(주),9580,2013/12,69502938.0,-18867531.0,-47234346.0,68996690.0,-18953603.0,-47234346.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10742,무림피앤피(주),9580,2014/12,100487165.0,-36773316.0,-53485614.0,98610658.0,-29235278.0,-59052411.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10743,무림피앤피(주),9580,2015/12,58493397.0,-49113960.0,-5766254.0,55388489.0,-48391577.0,-940299.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10744,무림피앤피(주),9580,2016/12,88940319.0,-10310746.0,-86957667.0,88266025.0,-11173918.0,-86770011.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10745,무림피앤피(주),9580,2017/12,105418622.0,-31930574.0,-46245721.0,105131848.0,-30941684.0,-46269872.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10746,무림피앤피(주),9580,2018/12,102658986.0,-91241797.0,-29244176.0,102202342.0,-68699805.0,-29244176.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10747,무림피앤피(주),9580,2019/12,84414240.0,-56864770.0,-35388000.0,52225559.0,-56958006.0,-2413925.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10748,문배철강(주),8420,2011/12,-3894162.0,-1283264.0,5622207.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
10749,문배철강(주),8420,2012/12,8957842.0,-412544.0,-10269383.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10750,문배철강(주),8420,2013/12,4053860.0,4422601.0,-8048958.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
10751,문배철강(주),8420,2014/12,11641553.0,1193454.0,-12209065.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
10752,문배철강(주),8420,2015/12,5893003.0,3152339.0,-5374648.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
10753,문배철강(주),8420,2016/12,8533310.0,2345232.0,-1459860.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
10754,문배철강(주),8420,2017/12,-2725699.0,-41309834.0,30606569.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
10755,문배철강(주),8420,2018/12,9957821.0,2435498.0,-11037666.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
10756,문배철강(주),8420,2019/12,4420172.0,-16581975.0,38271762.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
10757,미디어젠(주),279600,2019/12,-729941.0,-10806716.0,13335555.0,-992855.0,-10789067.0,13335555.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10758,미래나노텍(주),95500,2011/12,30734074.0,-37763647.0,-4755351.0,28609944.0,-37618563.0,-2664490.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10759,미래나노텍(주),95500,2012/12,34476026.0,-52114195.0,12393480.0,30749815.0,-47957202.0,18873120.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10760,미래나노텍(주),95500,2013/12,15039900.0,-11873815.0,25138144.0,11800730.0,-17715735.0,27873472.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10761,미래나노텍(주),95500,2014/12,12505959.0,-18631414.0,-7791632.0,11550827.0,-9874521.0,-14461634.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10762,미래나노텍(주),95500,2015/12,25092975.0,-33187226.0,-21973606.0,19600684.0,-18395977.0,-26725495.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10763,미래나노텍(주),95500,2016/12,30100534.0,-18085765.0,-2568717.0,24673763.0,-20083392.0,10777486.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
10764,미래나노텍(주),95500,2017/12,7116554.0,-11034345.0,-3843260.0,7474728.0,-7647202.0,-1533517.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10765,미래나노텍(주),95500,2018/12,9305614.0,-17998306.0,12807054.0,1952287.0,-24907396.0,14650120.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10766,미래나노텍(주),95500,2019/12,-2966283.0,-5325961.0,-3553849.0,-3947771.0,-1821935.0,-2787925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10767,미래산업(주),25560,2011/12,-1179885.0,3320369.0,-2662857.0,-1179885.0,3320369.0,-2662857.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
10768,미래산업(주),25560,2012/12,1739526.0,-6677624.0,4928850.0,1739526.0,-6677624.0,4928850.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10769,미래산업(주),25560,2013/12,657947.0,12576478.0,-14167863.0,657947.0,12576478.0,-14167863.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
10770,미래산업(주),25560,2014/12,-6136088.0,-2087169.0,7447112.0,-6170911.0,-1975289.0,7447112.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10771,미래산업(주),25560,2015/12,-8202465.0,3228903.0,7239777.0,-8445760.0,2871344.0,7787777.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0
10772,미래산업(주),25560,2016/12,-8022294.0,-5917645.0,24519641.0,-8581896.0,-4221834.0,23655791.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10773,미래산업(주),25560,2017/12,-1971434.0,-16094635.0,9465465.0,-930661.0,-17180294.0,9465465.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10774,미래산업(주),25560,2018/12,-1657727.0,-1881975.0,715170.0,-1531649.0,-1882122.0,715170.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10775,미래산업(주),25560,2019/12,-2243682.0,17367447.0,14018172.0,-2206412.0,17364906.0,14018172.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0
10776,미스터블루(주),207760,2014/12,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,0.0
10777,미스터블루(주),207760,2015/12,3491388.0,2696939.0,4220061.0,,,,1.0,1.0,1.0,8.0,8.0,8.0,0.0
10778,미스터블루(주),207760,2016/12,1925106.0,-10986345.0,-1527946.0,1934564.0,-10881309.0,-1559446.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10779,미스터블루(주),207760,2017/12,2824928.0,-1213761.0,-600574.0,3303230.0,-1058692.0,-649074.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10780,미스터블루(주),207760,2018/12,5179103.0,-4938360.0,2025973.0,6269111.0,-4861087.0,2025973.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10781,미스터블루(주),207760,2019/12,4906214.0,-1040951.0,-1521889.0,17282865.0,-3465836.0,-713089.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10782,미원상사(주),2840,2011/12,10122977.0,-17939189.0,7964256.0,9284580.0,-28298415.0,19004735.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10783,미원상사(주),2840,2012/12,26240797.0,-27348913.0,2202700.0,27835165.0,-27602985.0,2593625.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10784,미원상사(주),2840,2013/12,24924192.0,-16599483.0,-5413617.0,33025773.0,-21907724.0,-9763532.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10785,미원상사(주),2840,2014/12,14513289.0,-6373920.0,-9892815.0,17935449.0,-16454368.0,-1205238.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10786,미원상사(주),2840,2015/12,20957187.0,-9223148.0,-9004136.0,36440195.0,-11652915.0,-21572543.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10787,미원상사(주),2840,2016/12,18041106.0,-3250563.0,-3167115.0,30452389.0,-13290383.0,-6364394.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10788,미원상사(주),2840,2017/12,12738273.0,-7799532.0,-19856598.0,30561380.0,-23292712.0,-22067166.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10789,미원상사(주),2840,2018/12,27398755.0,-7075989.0,-58894.0,37383401.0,-15846839.0,-1139287.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10790,미원상사(주),2840,2019/12,19358972.0,-31780229.0,-1740582.0,19716030.0,-31791993.0,-1740582.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10791,미원스페셜티케미칼(주),268280,2017/12,32966098.0,-22061576.0,1074421.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
10792,미원스페셜티케미칼(주),268280,2018/12,21541804.0,-39735478.0,10338508.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
10793,미원스페셜티케미칼(주),268280,2019/12,68708132.0,-21673353.0,-7409718.0,68882982.0,-16493892.0,-7409718.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10794,미원홀딩스(주),107590,2011/12,12808978.0,-17602702.0,3491003.0,13124737.0,-17323069.0,3491640.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10795,미원홀딩스(주),107590,2012/12,21840670.0,-21773464.0,-1528436.0,21919075.0,-21797072.0,-1528436.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10796,미원홀딩스(주),107590,2013/12,27013826.0,-20251167.0,1349654.0,29643735.0,-20327896.0,1289350.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10797,미원홀딩스(주),107590,2014/12,24130735.0,-16951381.0,-4377576.0,22240341.0,-15268430.0,-4651954.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10798,미원홀딩스(주),107590,2015/12,37810782.0,-19482940.0,-10067915.0,40393822.0,-18527099.0,-10067915.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10799,미원홀딩스(주),107590,2016/12,53857315.0,-19280241.0,-11772158.0,55433382.0,-24771207.0,-11772158.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10800,미원홀딩스(주),107590,2017/12,-10579860.0,-24014093.0,-1177643.0,-8952784.0,-24606664.0,-1177644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10801,미원홀딩스(주),107590,2018/12,3828949.0,-25257253.0,17451687.0,9020838.0,-30357077.0,22898105.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10802,미원홀딩스(주),107590,2019/12,3571047.0,-17985596.0,13861914.0,-1598963.0,-17890800.0,6250368.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
10803,미원화학(주),134380,2011/12,12462010.0,-16104811.0,5283005.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
10804,미원화학(주),134380,2012/12,7797308.0,-2306756.0,-4014122.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10805,미원화학(주),134380,2013/12,14220283.0,-5339881.0,-4105587.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10806,미원화학(주),134380,2014/12,12593846.0,-9327598.0,-253349.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10807,미원화학(주),134380,2015/12,14739727.0,-8192428.0,-1552470.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10808,미원화학(주),134380,2016/12,12586246.0,-3332546.0,-12107355.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10809,미원화학(주),134380,2017/12,14443956.0,-4486659.0,-15608886.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10810,미원화학(주),134380,2018/12,13298375.0,-8334026.0,-3099893.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10811,미원화학(주),134380,2019/12,21324258.0,-23457189.0,-1654333.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10812,미창석유공업(주),3650,2011/12,-2843819.0,10856063.0,-7267856.0,,,,0.0,1.0,0.0,8.0,8.0,8.0,4.0
10813,미창석유공업(주),3650,2012/12,23712163.0,-10205460.0,-12891824.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10814,미창석유공업(주),3650,2013/12,21393800.0,-7219089.0,-5810972.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10815,미창석유공업(주),3650,2014/12,29252983.0,-21939326.0,-4857547.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10816,미창석유공업(주),3650,2015/12,40173135.0,-33752345.0,-3102250.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10817,미창석유공업(주),3650,2016/12,28601072.0,-23942745.0,-3619291.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10818,미창석유공업(주),3650,2017/12,-4459788.0,14871655.0,-9354978.0,,,,0.0,1.0,0.0,8.0,8.0,8.0,4.0
10819,미창석유공업(주),3650,2018/12,12085661.0,490569.0,-6776541.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
10820,미창석유공업(주),3650,2019/12,6542322.0,3911079.0,-8772441.0,6475025.0,4195079.0,-8766441.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
10821,바디텍메드(주),206640,2014/12,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,0.0
10822,바디텍메드(주),206640,2015/12,9870772.0,-2946249.0,1619670.0,9632300.0,-3013636.0,1619670.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10823,바디텍메드(주),206640,2016/12,12698232.0,-19971229.0,-2081476.0,11790575.0,-16616065.0,1405314.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
10824,바디텍메드(주),206640,2017/12,5221097.0,-17648423.0,24080231.0,886736.0,-14401784.0,23143721.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10825,바디텍메드(주),206640,2018/12,8863916.0,-4848161.0,-3422865.0,5314864.0,2002292.0,-4073916.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
10826,바디텍메드(주),206640,2019/12,17094734.0,-686089.0,-18386345.0,17242232.0,-852100.0,-18650848.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10827,바이온(주),32980,2011/06,-1517898.0,-1175356.0,8018636.0,-1470876.0,-1560592.0,8452636.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10828,바이온(주),32980,2012/06,-3531105.0,-906885.0,1469263.0,-3491787.0,-1106802.0,1525170.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10829,바이온(주),32980,2013/06,-2770872.0,-1930609.0,2394250.0,-2381862.0,-1977778.0,2257404.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10830,바이온(주),32980,2014/06,-4570675.0,-12584457.0,19266976.0,-4556741.0,-12490292.0,19266976.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10831,바이온(주),32980,2015/12,-3046090.0,-380553.0,4076274.0,-3449991.0,-757848.0,4939284.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10832,바이온(주),32980,2016/12,1076288.0,-20988438.0,20178861.0,979859.0,-20845592.0,20358287.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10833,바이온(주),32980,2017/12,-657771.0,-13039704.0,15999372.0,-2628501.0,-10172020.0,16295679.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10834,바이온(주),32980,2018/12,-8078363.0,-16808315.0,25291110.0,-7866168.0,-21252694.0,30352189.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10835,바이온(주),32980,2019/12,-1115994.0,-2031582.0,1511868.0,-2556363.0,-2521471.0,4955513.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10836,백광산업(주),1340,2011/12,22903092.0,-56448010.0,29868166.0,26856766.0,-67416138.0,36842327.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10837,백광산업(주),1340,2012/12,12022709.0,-86413810.0,81704895.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
10838,백광산업(주),1340,2013/12,-16415006.0,-45857769.0,58882926.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
10839,백광산업(주),1340,2014/12,9446120.0,-8879025.0,-9690442.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10840,백광산업(주),1340,2015/12,19549543.0,87142574.0,-109695060.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
10841,백광산업(주),1340,2016/12,34411168.0,-884437.0,-31995648.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10842,백광산업(주),1340,2017/12,16283126.0,-9608101.0,-7484415.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10843,백광산업(주),1340,2018/12,35062030.0,-20646913.0,-7508203.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10844,백광산업(주),1340,2019/12,30626016.0,-38688049.0,9317234.0,30524834.0,-38519537.0,9286905.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10845,범양건영(주),2410,2011/12,-11831769.0,8933655.0,930100.0,-16891964.0,8484541.0,6263075.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0
10846,범양건영(주),2410,2012/12,1184030.0,819069.0,-1059057.0,-6925216.0,824368.0,-1787215.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10847,범양건영(주),2410,2013/12,-1350164.0,54746831.0,-57878257.0,,,,0.0,1.0,0.0,8.0,8.0,8.0,4.0
10848,범양건영(주),2410,2014/12,-2003913.0,-6262285.0,2726592.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
10849,범양건영(주),2410,2015/12,-2193546.0,-20598406.0,21862344.0,-2193546.0,-19835115.0,21462344.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10850,범양건영(주),2410,2016/12,-4665870.0,-11887762.0,20102661.0,-4784163.0,-21515836.0,30442660.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10851,범양건영(주),2410,2017/12,2604451.0,1828895.0,-474210.0,3470919.0,1712968.0,-747446.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
10852,범양건영(주),2410,2018/12,22854596.0,1577189.0,-12160640.0,22944431.0,1456728.0,-12545060.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
10853,범양건영(주),2410,2019/12,8569808.0,-17955271.0,-3839742.0,9016181.0,-18996910.0,-4104080.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10854,베뉴지(주),19010,2011/12,11566002.0,-127260.0,-11371001.0,17836461.0,-234765.0,-17515370.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10855,베뉴지(주),19010,2012/12,-40581309.0,118075671.0,-76051983.0,-54564298.0,184023707.0,-112510403.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
10856,베뉴지(주),19010,2013/12,25326375.0,-20388837.0,-5818736.0,20380227.0,-22167264.0,-5818736.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10857,베뉴지(주),19010,2014/12,54604666.0,-10372660.0,-23085675.0,54374619.0,-14775059.0,-23075675.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10858,베뉴지(주),19010,2015/12,18663604.0,577133.0,-12714344.0,17130873.0,-23031841.0,10231046.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
10859,베뉴지(주),19010,2016/12,-3890190.0,1412248.0,-8655713.0,-4470412.0,-2802047.0,-5253302.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
10860,베뉴지(주),19010,2017/12,9089282.0,-14394929.0,723417.0,7837945.0,-23628096.0,10837935.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10861,베뉴지(주),19010,2018/12,5736565.0,-19144647.0,4322568.0,7407812.0,-63861376.0,48063155.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10862,베뉴지(주),19010,2019/12,7424623.0,-7618602.0,6278994.0,7685864.0,-1537167.0,-160513.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
10863,보성파워텍(주),6910,2011/12,-11913498.0,2087520.0,7866891.0,-11646384.0,1645653.0,7866891.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0
10864,보성파워텍(주),6910,2012/12,3972065.0,-6624599.0,3298492.0,4214085.0,-6613372.0,3277392.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10865,보성파워텍(주),6910,2013/12,47408.0,-2390916.0,1295867.0,-245306.0,-1845571.0,1012124.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
10866,보성파워텍(주),6910,2014/12,-1967380.0,1840257.0,440302.0,-2229083.0,2145761.0,440302.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0
10867,보성파워텍(주),6910,2015/12,1900004.0,-5607675.0,6493118.0,2407835.0,-5886578.0,6493118.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10868,보성파워텍(주),6910,2016/12,-4438341.0,2071871.0,33124528.0,-4873951.0,2158905.0,33124528.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0
10869,보성파워텍(주),6910,2017/12,-14314479.0,-12726497.0,1387500.0,-14410447.0,-13232049.0,2397750.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10870,보성파워텍(주),6910,2018/12,-11375463.0,4737048.0,14273500.0,-11809518.0,4841433.0,14273500.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0
10871,보성파워텍(주),6910,2019/12,7236806.0,966303.0,-837500.0,7288295.0,920943.0,-837500.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
10872,보해양조(주),890,2011/12,18193497.0,-39087435.0,19273335.0,19845896.0,-40492999.0,19111812.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10873,보해양조(주),890,2012/12,2948461.0,-10346834.0,2898000.0,-2066656.0,-2789720.0,35538.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
10874,보해양조(주),890,2013/12,3409203.0,10206127.0,-15095406.0,3609895.0,10872437.0,-15896537.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
10875,보해양조(주),890,2014/12,18414814.0,-13937389.0,-2813674.0,18602067.0,-9212624.0,-7074639.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10876,보해양조(주),890,2015/12,30818461.0,-18433145.0,-13073001.0,30477979.0,-18599969.0,-13063001.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10877,보해양조(주),890,2016/12,-9762564.0,-15407704.0,23977315.0,-10016929.0,-15175299.0,23697864.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10878,보해양조(주),890,2017/12,847811.0,-11358666.0,10133093.0,667537.0,-11161236.0,10133093.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
10879,보해양조(주),890,2018/12,-1749355.0,-6273783.0,16666790.0,-2050115.0,-6047103.0,16666790.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
10880,보해양조(주),890,2019/12,4656627.0,12096706.0,-11723007.0,4618817.0,12096706.0,-11723007.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
10881,부광약품(주),3000,2011/03,33671477.0,-10185069.0,-28228573.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10882,부광약품(주),3000,2012/12,49499634.0,-52609516.0,-30244457.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10883,부광약품(주),3000,2013/12,36515221.0,25746609.0,-33476272.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
10884,부광약품(주),3000,2014/12,27572077.0,-4028871.0,-14144760.0,27862826.0,-3737309.0,-14144760.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10885,부광약품(주),3000,2015/12,11246733.0,1760130.0,-14337648.0,10297554.0,3914022.0,-14337648.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
10886,부광약품(주),3000,2016/12,-4336693.0,-3012052.0,-22254340.0,-7763106.0,3590942.0,-22254340.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10887,부광약품(주),3000,2017/12,13976604.0,-9970291.0,-18022701.0,8562582.0,-7447452.0,-18022701.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
10888,부광약품(주),3000,2018/12,7765166.0,34587569.0,33916116.0,6816641.0,34972504.0,34460093.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10889,부광약품(주),3000,2019/12,-20275261.0,13041818.0,-60368649.0,-23407508.0,18084778.0,-57481135.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
10890,부국철강(주),26940,2011/12,-8582311.0,307826.0,10900000.0,,,,0.0,1.0,1.0,8.0,8.0,8.0,4.0
10891,부국철강(주),26940,2012/12,27150865.0,902825.0,-16900000.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
10892,부국철강(주),26940,2013/12,9696563.0,1155665.0,-1500000.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
10893,부국철강(주),26940,2014/12,14807743.0,-1213045.0,-1500000.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10894,부국철강(주),26940,2015/12,14662086.0,-10153908.0,-1500000.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10895,부국철강(주),26940,2016/12,3812318.0,-14662756.0,-1500000.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
10896,부국철강(주),26940,2017/12,-7916928.0,978542.0,-1500000.0,,,,0.0,1.0,0.0,8.0,8.0,8.0,4.0
