회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),통계청 한국표준산업분류 10차(중분류)
고려제약(주),014570,2011/12,46545751,24798281,,,의료용 물질 및 의약품 제조업
고려제약(주),014570,2012/12,43900158,25284766,,,의료용 물질 및 의약품 제조업
고려제약(주),014570,2013/12,41554805,25366450,,,의료용 물질 및 의약품 제조업
고려제약(주),014570,2014/12,45392248,27382233,,,의료용 물질 및 의약품 제조업
고려제약(주),014570,2015/12,47390586,29569634,,,의료용 물질 및 의약품 제조업
고려제약(주),014570,2016/12,55308133,32572114,,,의료용 물질 및 의약품 제조업
고려제약(주),014570,2017/12,55402563,32481540,,,의료용 물질 및 의약품 제조업
고려제약(주),014570,2018/12,52027667,31649438,,,의료용 물질 및 의약품 제조업
고려제약(주),014570,2019/12,55529402,34221226,,,의료용 물질 및 의약품 제조업
광동제약(주),009290,2011/12,313293097,178822740,313986323,177279111,의료용 물질 및 의약품 제조업
광동제약(주),009290,2012/12,331814544,198946879,332641298,197027031,의료용 물질 및 의약품 제조업
광동제약(주),009290,2013/12,467417083,298839894,468384620,297951611,의료용 물질 및 의약품 제조업
광동제약(주),009290,2014/12,520972514,328362879,522274345,328239818,의료용 물질 및 의약품 제조업
광동제약(주),009290,2015/12,572260618,357994675,955453632,722809973,의료용 물질 및 의약품 제조업
광동제약(주),009290,2016/12,636317841,410024513,1056428809,808717550,의료용 물질 및 의약품 제조업
광동제약(주),009290,2017/12,688537398,462258169,1141565921,894456613,의료용 물질 및 의약품 제조업
광동제약(주),009290,2018/12,697077550,477506515,1180219947,938626057,의료용 물질 및 의약품 제조업
광동제약(주),009290,2019/12,748889470,512168766,1238254696,979586865,의료용 물질 및 의약품 제조업
광전자(주),017900,2011/12,323121838,294467039,389845571,353307402,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
광전자(주),017900,2012/12,247425915,230922977,318555624,296694377,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
광전자(주),017900,2013/12,243823179,223591636,307661696,283815654,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
광전자(주),017900,2014/12,169793272,168130086,235622682,230699621,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
광전자(주),017900,2015/12,178084378,169317336,206228996,195022549,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
광전자(주),017900,2016/12,167087928,152727070,170928368,154011924,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
광전자(주),017900,2017/12,175514146,150238224,177386000,149693302,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
광전자(주),017900,2018/12,172091905,149872566,176929800,153392002,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
광전자(주),017900,2019/12,159105643,142045409,166182499,146915032,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
광진실업(주),026910,2011/12,77397539,66220413,,,1차 금속 제조업
광진실업(주),026910,2012/12,73294427,66952016,,,1차 금속 제조업
광진실업(주),026910,2013/12,56242214,51916294,,,1차 금속 제조업
광진실업(주),026910,2014/12,46726213,41429715,,,1차 금속 제조업
광진실업(주),026910,2015/12,42106391,38185412,,,1차 금속 제조업
광진실업(주),026910,2016/12,38235287,34008443,,,1차 금속 제조업
광진실업(주),026910,2017/12,42494221,37963505,,,1차 금속 제조업
광진실업(주),026910,2018/12,43646396,39496705,,,1차 금속 제조업
광진실업(주),026910,2019/12,42982094,39857771,,,1차 금속 제조업
국도화학(주),007690,2011/12,647898271,587753183,874826284,799073624,화학물질 및 화학제품 제조업; 의약품 제외
국도화학(주),007690,2012/12,620364704,552332316,841385314,757815584,화학물질 및 화학제품 제조업; 의약품 제외
국도화학(주),007690,2013/12,655660067,582501617,911946964,821815260,화학물질 및 화학제품 제조업; 의약품 제외
국도화학(주),007690,2014/12,668499923,607364503,977957815,892128517,화학물질 및 화학제품 제조업; 의약품 제외
국도화학(주),007690,2015/12,705926474,594112465,1011877773,873281853,화학물질 및 화학제품 제조업; 의약품 제외
국도화학(주),007690,2016/12,628092178,554128370,952633436,851877066,화학물질 및 화학제품 제조업; 의약품 제외
국도화학(주),007690,2017/12,701100095,609656060,1075981117,950587644,화학물질 및 화학제품 제조업; 의약품 제외
국도화학(주),007690,2018/12,834411310,740714210,1280615690,1138693884,화학물질 및 화학제품 제조업; 의약품 제외
국도화학(주),007690,2019/12,854061501,749339873,1121448683,994346809,화학물질 및 화학제품 제조업; 의약품 제외
국일신동(주),060480,2014/12,33676665,29924202,,,1차 금속 제조업
국일신동(주),060480,2015/12,30074323,27540864,,,1차 금속 제조업
국일신동(주),060480,2016/12,27699446,25363399,,,1차 금속 제조업
국일신동(주),060480,2017/12,33305118,27570850,,,1차 금속 제조업
국일신동(주),060480,2018/12,29257233,26399443,,,1차 금속 제조업
국일신동(주),060480,2019/12,28614669,26690605,,,1차 금속 제조업
국일제지(주),078130,2011/12,57244830,46780835,229898811,213363816,"펄프, 종이 및 종이제품 제조업"
국일제지(주),078130,2012/12,56469045,45875285,140597175,130950502,"펄프, 종이 및 종이제품 제조업"
국일제지(주),078130,2013/12,52618557,42622007,107403122,96808750,"펄프, 종이 및 종이제품 제조업"
국일제지(주),078130,2014/12,48690355,42005888,96901970,89508650,"펄프, 종이 및 종이제품 제조업"
국일제지(주),078130,2015/12,41456781,35429939,,,"펄프, 종이 및 종이제품 제조업"
국일제지(주),078130,2016/12,40446022,34349763,,,"펄프, 종이 및 종이제품 제조업"
국일제지(주),078130,2017/12,43992705,37857027,,,"펄프, 종이 및 종이제품 제조업"
국일제지(주),078130,2018/12,48707045,43256968,,,"펄프, 종이 및 종이제품 제조업"
국일제지(주),078130,2019/12,83852676,76758032,83852676,76758032,"펄프, 종이 및 종이제품 제조업"
국제약품(주),002720,2011/03,131308308,73010175,132045610,73540856,의료용 물질 및 의약품 제조업
국제약품(주),002720,2012/12,122228356,78642501,126768061,82361182,의료용 물질 및 의약품 제조업
국제약품(주),002720,2013/12,117282673,71219071,120461297,72687893,의료용 물질 및 의약품 제조업
국제약품(주),002720,2014/12,117519247,72432588,122426377,75259686,의료용 물질 및 의약품 제조업
국제약품(주),002720,2015/12,111651493,62598319,117636992,64860724,의료용 물질 및 의약품 제조업
국제약품(주),002720,2016/12,114992377,64556228,120684006,66903453,의료용 물질 및 의약품 제조업
국제약품(주),002720,2017/12,122290581,70973281,123310224,71838725,의료용 물질 및 의약품 제조업
국제약품(주),002720,2018/12,106305203,57955445,107681163,58871967,의료용 물질 및 의약품 제조업
국제약품(주),002720,2019/12,108709297,56357991,111121601,58136153,의료용 물질 및 의약품 제조업
그랜드코리아레저(주),114090,2011/12,524911870,356839993,,,스포츠 및 오락관련 서비스업
그랜드코리아레저(주),114090,2012/12,502404460,315915514,,,스포츠 및 오락관련 서비스업
그랜드코리아레저(주),114090,2013/12,561327447,336648069,,,스포츠 및 오락관련 서비스업
그랜드코리아레저(주),114090,2014/12,540680448,358629749,,,스포츠 및 오락관련 서비스업
그랜드코리아레저(주),114090,2015/12,505663483,350704971,,,스포츠 및 오락관련 서비스업
그랜드코리아레저(주),114090,2016/12,548230023,364909691,,,스포츠 및 오락관련 서비스업
그랜드코리아레저(주),114090,2017/12,501295524,354922783,,,스포츠 및 오락관련 서비스업
그랜드코리아레저(주),114090,2018/12,480339214,338685734,480339214,339769800,스포츠 및 오락관련 서비스업
그랜드코리아레저(주),114090,2019/12,490752464,357090945,490752464,356614226,스포츠 및 오락관련 서비스업
그레이트리치과기유한공사,900290,2016/06,,,164474872,107641396,전문 서비스업
그레이트리치과기유한공사,900290,2017/06,,,238723143,164179339,전문 서비스업
그레이트리치과기유한공사,900290,2018/06,,,305440854,225046769,전문 서비스업
그레이트리치과기유한공사,900290,2019/06,,,368018536,271123023,전문 서비스업
그린케미칼(주),083420,2011/12,177400003,158890652,,,화학물질 및 화학제품 제조업; 의약품 제외
그린케미칼(주),083420,2012/12,217154053,197290735,,,화학물질 및 화학제품 제조업; 의약품 제외
그린케미칼(주),083420,2013/12,242992607,224059059,,,화학물질 및 화학제품 제조업; 의약품 제외
그린케미칼(주),083420,2014/12,251617414,229983922,,,화학물질 및 화학제품 제조업; 의약품 제외
그린케미칼(주),083420,2015/12,219885612,208686659,,,화학물질 및 화학제품 제조업; 의약품 제외
그린케미칼(주),083420,2016/12,243610800,230363625,,,화학물질 및 화학제품 제조업; 의약품 제외
그린케미칼(주),083420,2017/12,253655651,240391216,,,화학물질 및 화학제품 제조업; 의약품 제외
그린케미칼(주),083420,2018/12,254122105,242703695,,,화학물질 및 화학제품 제조업; 의약품 제외
그린케미칼(주),083420,2019/12,231874453,216244886,,,화학물질 및 화학제품 제조업; 의약품 제외
극동유화(주),014530,2011/12,315587653,281808896,,,"코크스, 연탄 및 석유정제품 제조업"
극동유화(주),014530,2012/12,333186945,293930733,,,"코크스, 연탄 및 석유정제품 제조업"
극동유화(주),014530,2013/12,306046653,265672950,,,"코크스, 연탄 및 석유정제품 제조업"
극동유화(주),014530,2014/12,286401863,251265405,291576813,256222531,"코크스, 연탄 및 석유정제품 제조업"
극동유화(주),014530,2015/12,256079390,215849305,262018391,221072642,"코크스, 연탄 및 석유정제품 제조업"
극동유화(주),014530,2016/12,234721664,195565724,239781642,200305447,"코크스, 연탄 및 석유정제품 제조업"
극동유화(주),014530,2017/12,361599601,328846808,490067711,453840154,"코크스, 연탄 및 석유정제품 제조업"
극동유화(주),014530,2018/12,829436733,783803806,830880010,785383663,"코크스, 연탄 및 석유정제품 제조업"
극동유화(주),014530,2019/12,792464465,747163511,795562281,750024149,"코크스, 연탄 및 석유정제품 제조업"
글로벌에스엠테크리미티드,900070,2011/12,,,89400565,68612711,전문 서비스업
글로벌에스엠테크리미티드,900070,2012/12,,,82825379,63174777,전문 서비스업
글로벌에스엠테크리미티드,900070,2013/12,,,80729012,61257219,전문 서비스업
글로벌에스엠테크리미티드,900070,2014/12,,,69100639,51559111,전문 서비스업
글로벌에스엠테크리미티드,900070,2015/12,,,80988541,61790748,전문 서비스업
글로벌에스엠테크리미티드,900070,2016/12,,,109514967,79865347,전문 서비스업
글로벌에스엠테크리미티드,900070,2017/12,,,104699595,77304779,전문 서비스업
글로벌에스엠테크리미티드,900070,2018/12,,,103471394,77159064,전문 서비스업
글로벌에스엠테크리미티드,900070,2019/12,,,109293207,80791455,전문 서비스업
글로벌텍스프리(주),204620,2014/12,,,,,금융 및 보험 관련 서비스업
글로벌텍스프리(주),204620,2015/12,,,,,금융 및 보험 관련 서비스업
글로벌텍스프리(주),204620,2016/12,,,,,금융 및 보험 관련 서비스업
글로벌텍스프리(주),204620,2017/12,28128565,0,32962878,0,금융 및 보험 관련 서비스업
글로벌텍스프리(주),204620,2018/12,33387350,0,41536412,0,금융 및 보험 관련 서비스업
글로벌텍스프리(주),204620,2019/12,48398852,0,59766505,0,금융 및 보험 관련 서비스업
글로본(주),019660,2011/03,,,,,도매 및 상품 중개업
글로본(주),019660,2012/03,,,,,도매 및 상품 중개업
글로본(주),019660,2013/03,,,,,도매 및 상품 중개업
글로본(주),019660,2014/03,,,,,도매 및 상품 중개업
글로본(주),019660,2015/03,,,,,도매 및 상품 중개업
글로본(주),019660,2016/03,,,,,도매 및 상품 중개업
글로본(주),019660,2017/12,7109864,4094828,,,도매 및 상품 중개업
글로본(주),019660,2018/12,29814829,21943840,,,도매 및 상품 중개업
글로본(주),019660,2019/12,10307315,7658218,,,도매 및 상품 중개업
금강공업(주),014280,2011/12,289006169,250144887,305228403,263434117,1차 금속 제조업
금강공업(주),014280,2012/12,376902952,323645621,393382320,335432685,1차 금속 제조업
금강공업(주),014280,2013/12,424978193,363381755,694265027,586054549,1차 금속 제조업
금강공업(주),014280,2014/12,452489664,385592959,711602081,594544439,1차 금속 제조업
금강공업(주),014280,2015/12,353371950,291361839,565957188,463512795,1차 금속 제조업
금강공업(주),014280,2016/12,414980534,324552979,603160426,469393066,1차 금속 제조업
금강공업(주),014280,2017/12,436404458,347716337,613247470,487340243,1차 금속 제조업
금강공업(주),014280,2018/12,392478465,333288025,567908394,465489830,1차 금속 제조업
금강공업(주),014280,2019/12,321519066,277912949,549727642,464089077,1차 금속 제조업
금강철강(주),053260,2011/12,289118925,273495147,289722760,274202554,1차 금속 제조업
금강철강(주),053260,2012/12,256209766,242209278,256428227,242564428,1차 금속 제조업
금강철강(주),053260,2013/12,246531187,233720294,246772112,234142262,1차 금속 제조업
금강철강(주),053260,2014/12,200136589,189627699,200571035,190076301,1차 금속 제조업
금강철강(주),053260,2015/12,158952119,148309115,159498224,148828083,1차 금속 제조업
금강철강(주),053260,2016/12,162071107,151576252,162710392,152191332,1차 금속 제조업
금강철강(주),053260,2017/12,196478390,186004399,197209289,186643403,1차 금속 제조업
금강철강(주),053260,2018/12,193985799,184565248,195048267,185356252,1차 금속 제조업
금강철강(주),053260,2019/12,170313296,160952803,171338156,161681394,1차 금속 제조업
금호건설(주),002990,2011/12,1687757193,1545731877,1739467052,1576927536,종합 건설업
금호건설(주),002990,2012/12,1499639378,1393674614,1499864342,1393847209,종합 건설업
금호건설(주),002990,2013/12,1433682096,1328122440,1434495416,1328296316,종합 건설업
금호건설(주),002990,2014/12,1522759522,1425265808,1523544063,1425442192,종합 건설업
금호건설(주),002990,2015/12,1530257353,1444379637,1530988130,1444535317,종합 건설업
금호건설(주),002990,2016/12,1352983409,1249587925,1353709568,1249742010,종합 건설업
금호건설(주),002990,2017/12,1297393428,1188785657,1297945639,1188934061,종합 건설업
금호건설(주),002990,2018/12,1376234626,1277050203,1376712465,1277200916,종합 건설업
금호건설(주),002990,2019/12,1597271636,1481792398,1597734215,1481943775,종합 건설업
금호석유화학(주),011780,2011/12,5292118911,4458998257,6457354166,5410343100,화학물질 및 화학제품 제조업; 의약품 제외
금호석유화학(주),011780,2012/12,4872724692,4505385253,5883690067,5480613208,화학물질 및 화학제품 제조업; 의약품 제외
금호석유화학(주),011780,2013/12,4193220007,3875961590,5132132486,4817739012,화학물질 및 화학제품 제조업; 의약품 제외
금호석유화학(주),011780,2014/12,3766992357,3437177308,4765671058,4418681423,화학물질 및 화학제품 제조업; 의약품 제외
금호석유화학(주),011780,2015/12,3159552412,2867846406,3934509038,3600583121,화학물질 및 화학제품 제조업; 의약품 제외
금호석유화학(주),011780,2016/12,3138617263,2858105087,3970435497,3637513283,화학물질 및 화학제품 제조업; 의약품 제외
금호석유화학(주),011780,2017/12,3926050763,3567607806,5064779318,4636527054,화학물질 및 화학제품 제조업; 의약품 제외
금호석유화학(주),011780,2018/12,3899573264,3464660136,5584910609,4854225738,화학물질 및 화학제품 제조업; 의약품 제외
금호석유화학(주),011780,2019/12,3699122524,3242267118,4977931638,4412486023,화학물질 및 화학제품 제조업; 의약품 제외
금호전기(주),001210,2011/12,252556751,213929892,315293392,252208177,전기장비 제조업
금호전기(주),001210,2012/12,201236199,174853355,379789500,337931762,전기장비 제조업
금호전기(주),001210,2013/12,163017831,145174417,386720348,343926934,전기장비 제조업
금호전기(주),001210,2014/12,160014373,142612885,447530899,393962682,전기장비 제조업
금호전기(주),001210,2015/12,94204691,85181756,396261336,355915518,전기장비 제조업
금호전기(주),001210,2016/12,80856420,64172908,415189782,364306744,전기장비 제조업
금호전기(주),001210,2017/12,73309553,54164674,338670380,298770262,전기장비 제조업
금호전기(주),001210,2018/12,64766878,51708957,77296233,91808501,전기장비 제조업
금호전기(주),001210,2019/12,53797109,39067059,62937827,45959368,전기장비 제조업
금호타이어(주),073240,2011/12,3247967259,2652144150,3915875747,3109732185,고무 및 플라스틱제품 제조업
금호타이어(주),073240,2012/12,3342328372,2709880957,4070643978,3039092256,고무 및 플라스틱제품 제조업
금호타이어(주),073240,2013/12,2914256623,2327934863,3698541596,2719712116,고무 및 플라스틱제품 제조업
금호타이어(주),073240,2014/12,2755119349,2106581722,3437868862,2425488930,고무 및 플라스틱제품 제조업
금호타이어(주),073240,2015/12,2396367413,2011086004,3040406690,2265091747,고무 및 플라스틱제품 제조업
금호타이어(주),073240,2016/12,2353871598,1905206025,2947227755,2201751974,고무 및 플라스틱제품 제조업
금호타이어(주),073240,2017/12,2177799855,1971386244,2876420253,2422209524,고무 및 플라스틱제품 제조업
금호타이어(주),073240,2018/12,1881271577,1672180199,2558681155,2189453334,고무 및 플라스틱제품 제조업
금호타이어(주),073240,2019/12,1820850830,1470980589,2369198864,1835442358,고무 및 플라스틱제품 제조업
기신정기(주),092440,2011/03,85525826,59546256,96807290,71050693,기타 기계 및 장비 제조업
기신정기(주),092440,2012/03,91920290,65799463,100588757,75783555,기타 기계 및 장비 제조업
기신정기(주),092440,2013/03,104686363,74934668,113782280,84629599,기타 기계 및 장비 제조업
기신정기(주),092440,2014/03,110681055,78188862,119141847,86943542,기타 기계 및 장비 제조업
기신정기(주),092440,2015/03,111618086,80683895,122691701,90522675,기타 기계 및 장비 제조업
기신정기(주),092440,2016/03,104257548,77651365,112914455,87978612,기타 기계 및 장비 제조업
기신정기(주),092440,2017/03,99206945,73054656,107804655,83746843,기타 기계 및 장비 제조업
기신정기(주),092440,2018/03,97286051,76226320,106415944,85898625,기타 기계 및 장비 제조업
기신정기(주),092440,2019/03,104955155,84603230,118992210,96367913,기타 기계 및 장비 제조업
기아(주),000270,2011/12,27742277000,21915962000,43190942000,33138961000,자동차 및 트레일러 제조업
기아(주),000270,2012/12,28007913000,22142665000,47242933000,36536005000,자동차 및 트레일러 제조업
기아(주),000270,2013/12,28332572000,22597591000,47597897000,37511941000,자동차 및 트레일러 제조업
기아(주),000270,2014/12,29850115000,24124795000,47097049000,37754115000,자동차 및 트레일러 제조업
기아(주),000270,2015/12,32699936000,25771869000,49521447000,39653769000,자동차 및 트레일러 제조업
기아(주),000270,2016/12,31641854000,24768629000,52712906000,42281590000,자동차 및 트레일러 제조업
기아(주),000270,2017/12,32109883000,26573205000,53535680000,44618696000,자동차 및 트레일러 제조업
기아(주),000270,2018/12,31912189000,27116052000,54169813000,46177283000,자동차 및 트레일러 제조업
기아(주),000270,2019/12,33857781000,27896915000,58145959000,48766570000,자동차 및 트레일러 제조업
깨끗한나라(주),004540,2011/12,587779700,498314519,587818671,498314519,"펄프, 종이 및 종이제품 제조업"
깨끗한나라(주),004540,2012/12,633378794,526129376,633378794,526129376,"펄프, 종이 및 종이제품 제조업"
깨끗한나라(주),004540,2013/12,647438803,526979710,647438803,526979710,"펄프, 종이 및 종이제품 제조업"
깨끗한나라(주),004540,2014/12,656459355,542532275,656459355,542532275,"펄프, 종이 및 종이제품 제조업"
깨끗한나라(주),004540,2015/12,677213575,563420681,678615391,563785978,"펄프, 종이 및 종이제품 제조업"
깨끗한나라(주),004540,2016/12,700578128,571602606,706033015,570626797,"펄프, 종이 및 종이제품 제조업"
깨끗한나라(주),004540,2017/12,660597309,574457363,659937159,566871422,"펄프, 종이 및 종이제품 제조업"
깨끗한나라(주),004540,2018/12,623437069,573968438,626328188,574639041,"펄프, 종이 및 종이제품 제조업"
깨끗한나라(주),004540,2019/12,593789315,510213688,594158567,508766629,"펄프, 종이 및 종이제품 제조업"
나노캠텍(주),091970,2011/12,46718285,40256590,67447067,59080211,고무 및 플라스틱제품 제조업
나노캠텍(주),091970,2012/12,53774777,45810678,76139455,65665532,고무 및 플라스틱제품 제조업
나노캠텍(주),091970,2013/12,60425768,48887429,88299473,73158511,고무 및 플라스틱제품 제조업
나노캠텍(주),091970,2014/12,48299035,37680682,74863882,61756379,고무 및 플라스틱제품 제조업
나노캠텍(주),091970,2015/12,38201509,31576708,61969343,53956863,고무 및 플라스틱제품 제조업
나노캠텍(주),091970,2016/12,34747904,27635824,53086259,44751541,고무 및 플라스틱제품 제조업
나노캠텍(주),091970,2017/12,46304365,39326124,64733832,58355377,고무 및 플라스틱제품 제조업
나노캠텍(주),091970,2018/12,38669690,32472396,60743211,47776112,고무 및 플라스틱제품 제조업
나노캠텍(주),091970,2019/12,20831129,14953110,47464649,31051655,고무 및 플라스틱제품 제조업
나라엠앤디(주),051490,2011/12,87185372,71198537,132391876,110697415,기타 기계 및 장비 제조업
나라엠앤디(주),051490,2012/12,96123069,79697651,132190567,110333334,기타 기계 및 장비 제조업
나라엠앤디(주),051490,2013/12,94980427,79984380,125150941,106358439,기타 기계 및 장비 제조업
나라엠앤디(주),051490,2014/12,101558422,85281750,136508459,117707334,기타 기계 및 장비 제조업
나라엠앤디(주),051490,2015/12,99626530,85090461,129693645,113102052,기타 기계 및 장비 제조업
나라엠앤디(주),051490,2016/12,95613415,83732605,131016323,117384719,기타 기계 및 장비 제조업
나라엠앤디(주),051490,2017/12,102137232,85587977,140866034,120647587,기타 기계 및 장비 제조업
나라엠앤디(주),051490,2018/12,92017046,78869876,141805153,123807872,기타 기계 및 장비 제조업
나라엠앤디(주),051490,2019/12,93252387,84581250,156036235,140635873,기타 기계 및 장비 제조업
나무기술(주),242040,2016/12,,,,,출판업
나무기술(주),242040,2017/12,,,,,출판업
나무기술(주),242040,2018/12,46903289,44101711,65704112,60769647,출판업
나무기술(주),242040,2019/12,58481259,49738671,84684742,70245278,출판업
나이스정보통신(주),036800,2011/12,150129607,114715340,,,우편 및 통신업
나이스정보통신(주),036800,2012/12,178061322,141258397,,,우편 및 통신업
나이스정보통신(주),036800,2013/12,200655055,156080230,,,우편 및 통신업
나이스정보통신(주),036800,2014/12,225516768,171403323,,,우편 및 통신업
나이스정보통신(주),036800,2015/12,263882885,187424006,,,우편 및 통신업
나이스정보통신(주),036800,2016/12,276593562,174009810,317066479,210994119,우편 및 통신업
나이스정보통신(주),036800,2017/12,243324925,136189066,366436947,249993561,우편 및 통신업
나이스정보통신(주),036800,2018/12,240175109,139076977,414997500,300809623,우편 및 통신업
나이스정보통신(주),036800,2019/12,217676154,123249698,452922830,337461723,우편 및 통신업
나이스평가정보(주),030190,2011/12,116497079,0,231620404,0,정보서비스업
나이스평가정보(주),030190,2012/12,132676592,0,184530540,0,정보서비스업
나이스평가정보(주),030190,2013/12,170695443,0,222183238,0,정보서비스업
나이스평가정보(주),030190,2014/12,220464782,0,279236006,0,정보서비스업
나이스평가정보(주),030190,2015/12,279187643,0,338136731,0,정보서비스업
나이스평가정보(주),030190,2016/12,288665097,0,345547072,0,정보서비스업
나이스평가정보(주),030190,2017/12,301384740,0,360404385,0,정보서비스업
나이스평가정보(주),030190,2018/12,323817190,0,383774178,0,정보서비스업
나이스평가정보(주),030190,2019/12,345645820,0,410914934,0,정보서비스업
남광토건(주),001260,2011/12,672858229,661638645,672858229,661880806,종합 건설업
남광토건(주),001260,2012/12,393480205,398022297,393480205,398818125,종합 건설업
남광토건(주),001260,2013/12,284497543,288772989,284497543,288958524,종합 건설업
남광토건(주),001260,2014/12,278638118,307191640,278638118,307540004,종합 건설업
남광토건(주),001260,2015/12,302388687,341747435,302388687,342540159,종합 건설업
남광토건(주),001260,2016/12,183598711,184706805,183598711,184706805,종합 건설업
남광토건(주),001260,2017/12,115611173,105448288,115611173,105448288,종합 건설업
남광토건(주),001260,2018/12,157172931,132367836,157172931,132367836,종합 건설업
남광토건(주),001260,2019/12,236179654,213744433,236179654,213744433,종합 건설업
남양유업(주),003920,2011/12,1202937339,839869307,1205185125,841192602,식료품 제조업
남양유업(주),003920,2012/12,1340334900,944600149,1365023790,950847582,식료품 제조업
남양유업(주),003920,2013/12,1205330531,895477954,1229857086,913616493,식료품 제조업
남양유업(주),003920,2014/12,1126347186,834507068,1151706220,858288583,식료품 제조업
남양유업(주),003920,2015/12,1204320758,868182330,1215045620,874049303,식료품 제조업
남양유업(주),003920,2016/12,1216821786,888522662,1239168204,902177748,식료품 제조업
남양유업(주),003920,2017/12,1157333564,859984790,1166971936,866280616,식료품 제조업
남양유업(주),003920,2018/12,1070693438,804676725,1079745260,810498026,식료품 제조업
남양유업(주),003920,2019/12,1018263416,774499217,1030826757,783605552,식료품 제조업
남해화학(주),025860,2011/12,1510056304,1408691416,,,화학물질 및 화학제품 제조업; 의약품 제외
남해화학(주),025860,2012/12,1468834890,1386425830,,,화학물질 및 화학제품 제조업; 의약품 제외
남해화학(주),025860,2013/12,1391550749,1286311985,,,화학물질 및 화학제품 제조업; 의약품 제외
남해화학(주),025860,2014/12,1251761127,1146015658,,,화학물질 및 화학제품 제조업; 의약품 제외
남해화학(주),025860,2015/12,1183345141,1068812213,,,화학물질 및 화학제품 제조업; 의약품 제외
남해화학(주),025860,2016/12,1096487484,1002903369,1096493484,1002909856,화학물질 및 화학제품 제조업; 의약품 제외
남해화학(주),025860,2017/12,1122362878,1015432822,1122369006,1015440989,화학물질 및 화학제품 제조업; 의약품 제외
남해화학(주),025860,2018/12,1242735386,1138316069,,,화학물질 및 화학제품 제조업; 의약품 제외
남해화학(주),025860,2019/12,1187201231,1079615323,,,화학물질 및 화학제품 제조업; 의약품 제외
남화산업(주),111710,2018/12,13448740,0,,,스포츠 및 오락관련 서비스업
남화산업(주),111710,2019/12,15007015,0,,,스포츠 및 오락관련 서비스업
남화토건(주),091590,2012/12,84687528,75424113,87324062,77792543,종합 건설업
남화토건(주),091590,2013/12,87135870,79771956,89714913,82294878,종합 건설업
남화토건(주),091590,2014/12,92761809,85526854,95198203,88031817,종합 건설업
남화토건(주),091590,2015/12,48883356,46098790,50407654,47698733,종합 건설업
남화토건(주),091590,2016/12,61133907,53925297,64560813,56985729,종합 건설업
남화토건(주),091590,2017/12,61797876,53311666,66352445,57337046,종합 건설업
남화토건(주),091590,2018/12,47418461,43128752,51700367,47065482,종합 건설업
남화토건(주),091590,2019/12,53116635,47918027,53704665,48712017,종합 건설업
네이버(주),035420,2011/12,1435148217,0,2121317926,0,정보서비스업
네이버(주),035420,2012/12,1511390501,0,2389324068,0,정보서비스업
네이버(주),035420,2013/12,1223505708,0,2311962798,0,정보서비스업
네이버(주),035420,2014/12,1637164959,0,2758478837,0,정보서비스업
네이버(주),035420,2015/12,2141274744,0,3251157100,0,정보서비스업
네이버(주),035420,2016/12,2496498317,0,4022629620,0,정보서비스업
네이버(주),035420,2017/12,2930661325,0,4678468928,0,정보서비스업
네이버(주),035420,2018/12,3459014043,0,5586904533,0,정보서비스업
네이버(주),035420,2019/12,3900013296,0,6593400065,0,정보서비스업
넥센타이어(주),002350,2011/12,1177016741,890778495,1429955656,1085681933,고무 및 플라스틱제품 제조업
넥센타이어(주),002350,2012/12,1361164473,997152302,1700620650,1246179431,고무 및 플라스틱제품 제조업
넥센타이어(주),002350,2013/12,1380223434,993046348,1728239824,1239241949,고무 및 플라스틱제품 제조업
넥센타이어(주),002350,2014/12,1382130416,952231059,1758781613,1197753876,고무 및 플라스틱제품 제조업
넥센타이어(주),002350,2015/12,1468926730,982433814,1837466551,1218458121,고무 및 플라스틱제품 제조업
넥센타이어(주),002350,2016/12,1490685587,981027963,1894702700,1207928696,고무 및 플라스틱제품 제조업
넥센타이어(주),002350,2017/12,1537843988,1060308001,1964792711,1327569238,고무 및 플라스틱제품 제조업
넥센타이어(주),002350,2018/12,1582971504,1154196184,1983976385,1422203420,고무 및 플라스틱제품 제조업
넥센타이어(주),002350,2019/12,1620923826,1173796648,2022338189,1405689925,고무 및 플라스틱제품 제조업
넷마블(주),251270,2017/12,1668776658,0,2424755041,0,출판업
넷마블(주),251270,2018/12,1159865513,0,2021272799,0,출판업
넷마블(주),251270,2019/12,1251836230,0,2178677560,0,출판업
농업회사법인(주)농우바이오,054050,2011/10,55598772,20895486,72894879,25604939,농업
농업회사법인(주)농우바이오,054050,2013/09,67572494,27381715,81665017,34107396,농업
농업회사법인(주)농우바이오,054050,2014/09,69261800,27892462,89316143,38201483,농업
