회사명,거래소코드,회계년도,[제조]당기순이익(손실)(IFRS),[제조]자본(*)(IFRS)
(주)네오오토,212560,18-Dec,5798405,77540065
(주)네오오토,212560,19-Dec,2497866,79358492
(주)네오위즈,95660,11-Dec,79218344,268512261
(주)네오위즈,95660,12-Dec,3779378,305625409
(주)네오위즈,95660,13-Dec,52818309,360058072
(주)네오위즈,95660,14-Dec,1272651,362210560
(주)네오위즈,95660,15-Dec,-3653848,359269020
(주)네오위즈,95660,16-Dec,3632162,355597288
(주)네오위즈,95660,17-Dec,-25872555,330102352
(주)네오위즈,95660,18-Dec,-4753411,325841070
(주)네오위즈,95660,19-Dec,6495544,324764441
(주)네오위즈홀딩스,42420,11-Dec,25370700,242704495
(주)네오위즈홀딩스,42420,12-Dec,23060658,265778788
(주)네오위즈홀딩스,42420,13-Dec,-2832876,262310566
(주)네오위즈홀딩스,42420,14-Dec,6541508,272035937
(주)네오위즈홀딩스,42420,15-Dec,64723380,347681208
(주)네오위즈홀딩스,42420,16-Dec,-6839712,325184384
(주)네오위즈홀딩스,42420,17-Dec,-10240089,311520065
(주)네오위즈홀딩스,42420,18-Dec,-4969594,303628909
(주)네오위즈홀딩스,42420,19-Dec,5768056,304420700
(주)네오크레마,311390,19-Dec,1258938,37939688
(주)네오티스,85910,11-Dec,3975553,59050937
(주)네오티스,85910,12-Dec,4313757,60149295
(주)네오티스,85910,13-Dec,2230587,60510748
(주)네오티스,85910,14-Dec,2581243,63323708
(주)네오티스,85910,15-Dec,-4379435,58634491
(주)네오티스,85910,16-Dec,-1560928,56144079
(주)네오티스,85910,17-Dec,-7269754,46102243
(주)네오티스,85910,18-Dec,3000159,45394703
(주)네오티스,85910,19-Dec,1372323,44318521
(주)네오팜,92730,11-Dec,904242,29871983
(주)네오팜,92730,12-Dec,647763,29923684
(주)네오팜,92730,13-Dec,1895050,30335980
(주)네오팜,92730,14-Dec,2568482,31145609
(주)네오팜,92730,15-Dec,3407145,32623689
(주)네오팜,92730,16-Dec,8190762,39065380
(주)네오팜,92730,17-Dec,12152804,48683943
(주)네오팜,92730,18-Dec,15804253,60831086
(주)네오팜,92730,19-Dec,18153826,106137157
(주)네오펙트,290660,18-Dec,-9665824,34312283
(주)네오펙트,290660,19-Dec,-17139135,17133048
(주)네온테크,306620,18-Dec,,
(주)네온테크,306620,19-Dec,,
(주)네이블커뮤니케이션즈,153460,12-Dec,5755091,23527466
(주)네이블커뮤니케이션즈,153460,13-Dec,1181896,24943154
(주)네이블커뮤니케이션즈,153460,14-Dec,512899,24709644
(주)네이블커뮤니케이션즈,153460,15-Dec,393860,25447253
(주)네이블커뮤니케이션즈,153460,16-Dec,150592,33041386
(주)네이블커뮤니케이션즈,153460,17-Dec,-6335770,26705616
(주)네이블커뮤니케이션즈,153460,18-Dec,-2345577,24364215
(주)네이블커뮤니케이션즈,153460,19-Dec,-372930,23991285
(주)네이처셀,7390,11-Dec,-1623029,8001110
(주)네이처셀,7390,12-Dec,-1898931,8624830
(주)네이처셀,7390,13-Dec,-3508978,10771406
(주)네이처셀,7390,14-Dec,1895130,13748504
(주)네이처셀,7390,15-Dec,-1335361,31686993
(주)네이처셀,7390,16-Dec,-3223414,34018288
(주)네이처셀,7390,17-Dec,-460739,39481908
(주)네이처셀,7390,18-Dec,2234809,43128901
(주)네이처셀,7390,19-Dec,902009,81888775
(주)네패스,33640,11-Dec,15313134,157760214
(주)네패스,33640,12-Dec,19308651,175123693
(주)네패스,33640,13-Dec,-18712505,154117489
(주)네패스,33640,14-Dec,-35342960,118479769
(주)네패스,33640,15-Dec,8781335,126953395
(주)네패스,33640,16-Dec,6876296,131855159
(주)네패스,33640,17-Dec,6296840,139184957
(주)네패스,33640,18-Dec,21916076,165864190
(주)네패스,33640,19-Dec,22314275,201122740
(주)넥센,5720,11-Dec,9964307,258163833
(주)넥센,5720,12-Dec,15215163,406540622
(주)넥센,5720,13-Dec,17335573,421282272
(주)넥센,5720,14-Dec,24869201,442228920
(주)넥센,5720,15-Dec,19983341,460152480
(주)넥센,5720,16-Dec,24424330,482438954
(주)넥센,5720,17-Dec,37984229,537643690
(주)넥센,5720,18-Dec,31162898,558546695
(주)넥센,5720,19-Dec,11175516,571789146
(주)넥스턴바이오사이언스,89140,11-Dec,3078865,23763867
(주)넥스턴바이오사이언스,89140,12-Dec,2432506,24177393
(주)넥스턴바이오사이언스,89140,13-Dec,2843876,26451501
(주)넥스턴바이오사이언스,89140,14-Dec,3200426,29076002
(주)넥스턴바이오사이언스,89140,15-Dec,1360343,30041235
(주)넥스턴바이오사이언스,89140,16-Dec,17172998,89891577
(주)넥스턴바이오사이언스,89140,17-Dec,6779440,91765028
(주)넥스턴바이오사이언스,89140,18-Dec,5548998,95512901
(주)넥스턴바이오사이언스,89140,19-Dec,5757745,100158921
(주)넥스트아이,137940,11-Dec,4436962,24068707
(주)넥스트아이,137940,12-Dec,4973794,28840533
(주)넥스트아이,137940,13-Dec,4206747,33063699
(주)넥스트아이,137940,14-Dec,3692020,36263075
(주)넥스트아이,137940,15-Dec,2269930,37530245
(주)넥스트아이,137940,16-Dec,1070111,58584366
(주)넥스트아이,137940,17-Dec,-2569261,65195189
(주)넥스트아이,137940,18-Dec,-14184474,60840445
(주)넥스트아이,137940,19-Dec,-8985430,51324005
(주)넥스트엔터테인먼트월드,160550,14-Dec,4239621,124817520
(주)넥스트엔터테인먼트월드,160550,15-Dec,4591969,129733401
(주)넥스트엔터테인먼트월드,160550,16-Dec,2515577,132238969
(주)넥스트엔터테인먼트월드,160550,17-Dec,-4091348,128169010
(주)넥스트엔터테인먼트월드,160550,18-Dec,-10409333,118751443
(주)넥스트엔터테인먼트월드,160550,19-Dec,-5267791,113480507
(주)넥슨게임즈,225570,15-Dec,,
(주)넥슨게임즈,225570,16-Dec,,
(주)넥슨게임즈,225570,17-Dec,-3074434,29507506
(주)넥슨게임즈,225570,18-Dec,-12575177,18668531
(주)넥슨게임즈,225570,19-Dec,-17072539,38150773
(주)넵튠,217270,15-Dec,,
(주)넵튠,217270,16-Dec,-2146368,42061531
(주)넵튠,217270,17-Dec,38706591,92165486
(주)넵튠,217270,18-Dec,-31935240,82121215
(주)넵튠,217270,19-Dec,-22287179,74564210
(주)노랑풍선,104620,19-Dec,-1660509,56376867
(주)노루페인트,90350,11-Dec,4962284,218898181
(주)노루페인트,90350,12-Dec,4036807,218703476
(주)노루페인트,90350,13-Dec,9642871,224963718
(주)노루페인트,90350,14-Dec,12562677,232266487
(주)노루페인트,90350,15-Dec,15892098,244314331
(주)노루페인트,90350,16-Dec,26154809,266158031
(주)노루페인트,90350,17-Dec,20214700,282180816
(주)노루페인트,90350,18-Dec,14431267,291347902
(주)노루페인트,90350,19-Dec,15600123,301854965
(주)노루홀딩스,320,11-Dec,4834014,185303977
(주)노루홀딩스,320,12-Dec,14310884,196270561
(주)노루홀딩스,320,13-Dec,19472343,212564022
(주)노루홀딩스,320,14-Dec,14922978,223859960
(주)노루홀딩스,320,15-Dec,10109745,229341321
(주)노루홀딩스,320,16-Dec,69700225,295177120
(주)노루홀딩스,320,17-Dec,13031523,303616949
(주)노루홀딩스,320,18-Dec,5080181,303866388
(주)노루홀딩스,320,19-Dec,3506339,302880480
(주)노바렉스,194700,18-Dec,10479899,80452379
(주)노바렉스,194700,19-Dec,14933775,93506000
(주)노바텍,285490,18-Dec,6735210,31029976
(주)노바텍,285490,19-Dec,5445767,42036799
(주)노블엠앤비,106520,12-Dec,9129624,44692664
(주)노블엠앤비,106520,13-Dec,15474487,61530814
(주)노블엠앤비,106520,14-Dec,-6355661,54123615
(주)노블엠앤비,106520,15-Dec,-11029188,78455103
(주)노블엠앤비,106520,16-Dec,-53658104,53762368
(주)노블엠앤비,106520,17-Dec,-28548691,53060061
(주)노블엠앤비,106520,18-Dec,-42255446,29162019
(주)노블엠앤비,106520,19-Dec,-11980056,43168275
(주)노터스,278650,19-Dec,3744943,40822469
(주)녹십자,6280,11-Dec,54075048,618913070
(주)녹십자,6280,12-Dec,54533187,674321943
(주)녹십자,6280,13-Dec,68451075,823234468
(주)녹십자,6280,14-Dec,60660754,867732232
(주)녹십자,6280,15-Dec,110601286,961983260
(주)녹십자,6280,16-Dec,62902751,982047195
(주)녹십자,6280,17-Dec,54766059,1032619177
(주)녹십자,6280,18-Dec,47932741,1056300299
(주)녹십자,6280,19-Dec,11840904,1049297612
(주)녹십자엠에스,142280,14-Dec,3716912,31503302
(주)녹십자엠에스,142280,15-Dec,695175,31654627
(주)녹십자엠에스,142280,16-Dec,-2046520,29464794
(주)녹십자엠에스,142280,17-Dec,-2850890,26093922
(주)녹십자엠에스,142280,18-Dec,-10571067,15986409
(주)녹십자엠에스,142280,19-Dec,-16674516,49887927
(주)녹십자웰빙,234690,19-Dec,5699385,83168602
(주)녹십자홀딩스,5250,11-Dec,16025365,512651999
(주)녹십자홀딩스,5250,12-Dec,37284191,539269471
(주)녹십자홀딩스,5250,13-Dec,16195004,567055224
(주)녹십자홀딩스,5250,14-Dec,19640775,561016033
(주)녹십자홀딩스,5250,15-Dec,17801560,557443484
(주)녹십자홀딩스,5250,16-Dec,26794034,569740749
(주)녹십자홀딩스,5250,17-Dec,20576338,588567205
(주)녹십자홀딩스,5250,18-Dec,19510510,583341883
(주)녹십자홀딩스,5250,19-Dec,28053008,596000707
(주)녹원씨엔아이,65560,11-Dec,557744,8988304
(주)녹원씨엔아이,65560,12-Dec,-6866524,5888379
(주)녹원씨엔아이,65560,13-Dec,-4121071,4811817
(주)녹원씨엔아이,65560,14-Dec,-3579800,12176935
(주)녹원씨엔아이,65560,15-Dec,-13401601,12640235
(주)녹원씨엔아이,65560,16-Dec,-11377390,9795597
(주)녹원씨엔아이,65560,17-Dec,-7298649,41301061
(주)녹원씨엔아이,65560,18-Dec,3375886,72108417
(주)녹원씨엔아이,65560,19-Dec,-8666729,63328984
(주)농심,4370,11-Dec,86173808,1478325632
(주)농심,4370,12-Dec,207455,1441014210
(주)농심,4370,13-Dec,92612241,1507190424
(주)농심,4370,14-Dec,68061676,1541560351
(주)농심,4370,15-Dec,115183233,1629466187
(주)농심,4370,16-Dec,194243948,1791604394
(주)농심,4370,17-Dec,80387196,1847175851
(주)농심,4370,18-Dec,75665004,1894351283
(주)농심,4370,19-Dec,56271705,1916385075
(주)농심홀딩스,72710,11-Dec,12691426,509077214
(주)농심홀딩스,72710,12-Dec,14222419,513855354
(주)농심홀딩스,72710,13-Dec,16263693,520949770
(주)농심홀딩스,72710,14-Dec,14758453,526209415
(주)농심홀딩스,72710,15-Dec,11739694,528583604
(주)농심홀딩스,72710,16-Dec,13798615,533120145
(주)농심홀딩스,72710,17-Dec,22453722,546361919
(주)농심홀딩스,72710,18-Dec,13805396,550944241
(주)농심홀딩스,72710,19-Dec,10150816,551894370
(주)누리플랜,69140,11-Dec,3909777,28727340
(주)누리플랜,69140,12-Dec,-1323904,27934088
(주)누리플랜,69140,13-Dec,-3219792,26294483
(주)누리플랜,69140,14-Dec,-9825220,16672116
(주)누리플랜,69140,15-Dec,483503,17264132
(주)누리플랜,69140,16-Dec,2371420,19393010
(주)누리플랜,69140,17-Dec,28437,20855180
(주)누리플랜,69140,18-Dec,373154,22081214
(주)누리플랜,69140,19-Dec,-3518129,23602806
(주)누리플렉스,40160,11-Dec,-1552054,43406065
(주)누리플렉스,40160,12-Dec,-13610483,30599198
(주)누리플렉스,40160,13-Dec,6675095,39926532
(주)누리플렉스,40160,14-Dec,2089338,42014641
(주)누리플렉스,40160,15-Dec,6298641,48288173
(주)누리플렉스,40160,16-Dec,6476003,54655914
(주)누리플렉스,40160,17-Dec,-4707188,49950675
(주)누리플렉스,40160,18-Dec,10441379,60395850
(주)누리플렉스,40160,19-Dec,8789527,67689055
(주)누보,332290,19-Dec,,
(주)뉴로스,126870,12-Dec,3318307,33836596
(주)뉴로스,126870,13-Dec,2180504,36686758
(주)뉴로스,126870,14-Dec,-1226220,38791682
(주)뉴로스,126870,15-Dec,1076977,50534105
(주)뉴로스,126870,16-Dec,2193913,53269279
(주)뉴로스,126870,17-Dec,-5593504,56282800
(주)뉴로스,126870,18-Dec,-8005993,59610379
(주)뉴로스,126870,19-Dec,-26574908,61897244
(주)뉴보텍,60260,11-Dec,-3071520,14284106
(주)뉴보텍,60260,12-Dec,345732,14794284
(주)뉴보텍,60260,13-Dec,289434,15171273
(주)뉴보텍,60260,14-Dec,-341768,15479219
(주)뉴보텍,60260,15-Dec,945319,16374060
(주)뉴보텍,60260,16-Dec,616181,17022246
(주)뉴보텍,60260,17-Dec,-950459,16489051
(주)뉴보텍,60260,18-Dec,-1880018,18711053
(주)뉴보텍,60260,19-Dec,1803529,27627424
(주)뉴인텍,12340,11-Dec,501937,26654819
(주)뉴인텍,12340,12-Dec,-5240516,23188656
(주)뉴인텍,12340,13-Dec,-3025234,20316665
(주)뉴인텍,12340,14-Dec,-4020852,20458930
(주)뉴인텍,12340,15-Dec,-240468,20441215
(주)뉴인텍,12340,16-Dec,-9653746,19086539
(주)뉴인텍,12340,17-Dec,-3699510,14620509
(주)뉴인텍,12340,18-Dec,-3901526,14223019
(주)뉴인텍,12340,19-Dec,-1101245,26923251
(주)뉴트리,270870,18-Dec,2247091,49103856
(주)뉴트리,270870,19-Dec,10480516,58886725
(주)뉴파워프라즈마,144960,16-Dec,11192051,100235160
(주)뉴파워프라즈마,144960,17-Dec,18545022,120221127
(주)뉴파워프라즈마,144960,18-Dec,13625603,129930441
(주)뉴파워프라즈마,144960,19-Dec,6129544,136047012
(주)뉴프렉스,85670,11-Dec,305256,38275430
(주)뉴프렉스,85670,12-Dec,1227248,39315646
(주)뉴프렉스,85670,13-Dec,-3576001,35905040
(주)뉴프렉스,85670,14-Dec,1968888,37843713
(주)뉴프렉스,85670,15-Dec,-2016480,41506003
(주)뉴프렉스,85670,16-Dec,-2130864,40890429
(주)뉴프렉스,85670,17-Dec,2610320,45981208
(주)뉴프렉스,85670,18-Dec,6852890,59474169
(주)뉴프렉스,85670,19-Dec,-5770275,52300716
(주)다나와,119860,11-Dec,4515843,44265880
(주)다나와,119860,12-Dec,5791614,47186987
(주)다나와,119860,13-Dec,6120774,53918518
(주)다나와,119860,14-Dec,5351271,55574740
(주)다나와,119860,15-Dec,4509111,58344452
(주)다나와,119860,16-Dec,7986970,64984672
(주)다나와,119860,17-Dec,12628044,75675343
(주)다나와,119860,18-Dec,17341485,89707291
(주)다나와,119860,19-Dec,22185954,108020633
(주)다날,64260,11-Dec,5816994,85884407
(주)다날,64260,12-Dec,-4646893,87891373
(주)다날,64260,13-Dec,1041108,107390935
(주)다날,64260,14-Dec,2509794,96189353
(주)다날,64260,15-Dec,1271425,114838629
(주)다날,64260,16-Dec,9014909,150473490
(주)다날,64260,17-Dec,12924588,180662765
(주)다날,64260,18-Dec,11439881,170021963
(주)다날,64260,19-Dec,30391147,205124367
(주)다보링크,340360,19-Dec,,
(주)다산네트웍스,39560,11-Dec,855089,143987074
(주)다산네트웍스,39560,12-Dec,-12667011,132628134
(주)다산네트웍스,39560,13-Dec,3325277,136339558
(주)다산네트웍스,39560,14-Dec,333428,137013484
(주)다산네트웍스,39560,15-Dec,-2123536,137514062
(주)다산네트웍스,39560,16-Dec,-19387897,128613863
(주)다산네트웍스,39560,17-Dec,1056003,153988887
(주)다산네트웍스,39560,18-Dec,-29524395,148767510
(주)다산네트웍스,39560,19-Dec,4534549,173416515
(주)다우기술,23590,11-Dec,26234080,421728294
(주)다우기술,23590,12-Dec,29139953,452582692
(주)다우기술,23590,13-Dec,10522567,457287579
(주)다우기술,23590,14-Dec,7269107,457844197
(주)다우기술,23590,15-Dec,18895478,470701842
(주)다우기술,23590,16-Dec,24120616,487561751
(주)다우기술,23590,17-Dec,21994321,499852716
(주)다우기술,23590,18-Dec,33414490,514339482
(주)다우기술,23590,19-Dec,37261552,537331285
(주)다우데이타,32190,11-Dec,1729296,102300365
(주)다우데이타,32190,12-Dec,2493757,102722523
(주)다우데이타,32190,13-Dec,5097835,110118181
(주)다우데이타,32190,14-Dec,8737676,114079372
(주)다우데이타,32190,15-Dec,6552581,132975854
(주)다우데이타,32190,16-Dec,-4899119,152385310
(주)다우데이타,32190,17-Dec,7967929,156250300
(주)다우데이타,32190,18-Dec,10528931,160219192
(주)다우데이타,32190,19-Dec,11598947,165071885
(주)다원시스,68240,11-Dec,3655521,38749537
(주)다원시스,68240,12-Dec,5480230,43300181
(주)다원시스,68240,13-Dec,5635920,52511808
(주)다원시스,68240,14-Dec,5796513,63131952
(주)다원시스,68240,15-Dec,8717680,129175933
(주)다원시스,68240,16-Dec,7423767,136879448
(주)다원시스,68240,17-Dec,10080080,173087923
(주)다원시스,68240,18-Dec,12023764,198558094
(주)다원시스,68240,19-Dec,11420076,216394571
(주)다이나믹디자인,145210,15-Dec,1355308,174210380
(주)다이나믹디자인,145210,16-Dec,-24058660,119692827
(주)다이나믹디자인,145210,17-Dec,-84213945,32783415
(주)다이나믹디자인,145210,18-Dec,-29176750,7202780
(주)다이나믹디자인,145210,19-Dec,-2033377,5658614
(주)대교,19680,11-Dec,61113662,644656720
(주)대교,19680,12-Dec,31813729,633034671
(주)대교,19680,13-Dec,42068734,661911114
(주)대교,19680,14-Dec,50892192,659203511
(주)대교,19680,15-Dec,46591630,640414765
(주)대교,19680,16-Dec,44490866,661096361
(주)대교,19680,17-Dec,40696993,675117467
(주)대교,19680,18-Dec,19454258,642604406
(주)대교,19680,19-Dec,18613135,634322832
(주)대구백화점,6370,11-Mar,28600108,380091349
(주)대구백화점,6370,12-Mar,17617401,395404096
(주)대구백화점,6370,13-Mar,7842458,399379644
(주)대구백화점,6370,14-Mar,5682602,406272647
(주)대구백화점,6370,15-Mar,2289786,365213541
(주)대구백화점,6370,16-Mar,7421536,369895685
(주)대구백화점,6370,17-Mar,-5756861,362654346
(주)대구백화점,6370,18-Dec,-19611382,324090382
(주)대구백화점,6370,19-Dec,-18649054,301144765
(주)대덕,8060,11-Dec,42228807,385342415
(주)대덕,8060,12-Dec,47850983,426116053
(주)대덕,8060,13-Dec,10187597,424473541
(주)대덕,8060,14-Dec,30211180,437979565
(주)대덕,8060,15-Dec,30599487,456190050
(주)대덕,8060,16-Dec,23367135,466850211
(주)대덕,8060,17-Dec,35608234,520065874
(주)대덕,8060,18-Dec,262339311,979977344
(주)대덕,8060,19-Dec,67614733,1037858702
(주)대동,490,11-Dec,1725338,211881261
(주)대동,490,12-Dec,2457789,212757014
(주)대동,490,13-Dec,-4196774,205375934
(주)대동,490,14-Dec,4010702,208491784
(주)대동,490,15-Dec,-559064,206366674
(주)대동,490,16-Dec,-19919188,186302672
(주)대동,490,17-Dec,4393140,186741849
(주)대동,490,18-Dec,-3673804,180481204
(주)대동,490,19-Dec,-8269951,170092153
(주)대동스틸,48470,11-Dec,3126229,58973029
(주)대동스틸,48470,12-Dec,-392062,56126386
(주)대동스틸,48470,13-Dec,574977,58886446
(주)대동스틸,48470,14-Dec,428333,57044734
(주)대동스틸,48470,15-Dec,-4794480,52046330
(주)대동스틸,48470,16-Dec,4323491,58526757
(주)대동스틸,48470,17-Dec,6150199,64814890
(주)대동스틸,48470,18-Dec,46830,61666833
(주)대동스틸,48470,19-Dec,312615,61113403
(주)대륙제관,4780,11-Dec,4317242,56821306
(주)대륙제관,4780,12-Dec,3926129,60135523
(주)대륙제관,4780,13-Dec,2037234,61324303
(주)대륙제관,4780,14-Dec,8307077,68550114
(주)대륙제관,4780,15-Dec,12876888,79983873
(주)대륙제관,4780,16-Dec,14509605,93256366
(주)대륙제관,4780,17-Dec,9617357,100055127
(주)대륙제관,4780,18-Dec,3629709,103633615
(주)대륙제관,4780,19-Dec,5362796,106852858
(주)대림제지,17650,11-Dec,3237008,68603339
(주)대림제지,17650,12-Dec,12614158,81152219
(주)대림제지,17650,13-Dec,7123618,87847904
(주)대림제지,17650,14-Dec,6463015,93964034
(주)대림제지,17650,15-Dec,-11847231,81628890
(주)대림제지,17650,16-Dec,16986236,98564388
(주)대림제지,17650,17-Dec,-453981,126619287
(주)대림제지,17650,18-Dec,8796460,144777485
(주)대림제지,17650,19-Dec,2511384,153435045
(주)대명소노시즌,7720,11-Dec,-9581341,91569104
(주)대명소노시즌,7720,12-Dec,-11115840,78050853
(주)대명소노시즌,7720,13-Dec,1928081,80132898
(주)대명소노시즌,7720,14-Dec,5584423,85668569
(주)대명소노시즌,7720,15-Dec,-582421,89576589
(주)대명소노시즌,7720,16-Dec,-4194922,101036603
(주)대명소노시즌,7720,17-Dec,-4643848,95269965
(주)대명소노시즌,7720,18-Dec,-4293704,86261376
(주)대명소노시즌,7720,19-Dec,81508810,166316893
