회사명,거래소코드,회계년도,자본(*)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS연결)(천원),유형자산(*)(IFRS연결)(천원),건설중인자산(IFRS연결)(천원),종업원수(IFRS연결),부가가치(IFRS연결)(백만원),기계장치(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),유형자산회전율(연결),순운전자본회전률(연결),운전자본회전률(연결),노동장비율(연결),기계장비율(연결),자본집약도(연결),총자본투자효율(연결),설비투자효율(연결),기계투자효율(연결),부가가치율(연결)
(주)한독,2390,12-Dec,287252080,436393122,180790564,97153544,133737310,1187541,,73787.27,44571132,314647673,0.721018864,3.762062218,7.524124437,,,,25.68728832,55.66759607,165.5494637,23.4507598
(주)한독,2390,13-Dec,294276404,473529212,204828306,125832809,132818716,2292249,,79850.34,46749313,327936251,0.692536474,4.151328411,8.302656821,,,,27.13446913,61.17559284,170.8053763,24.34934831
(주)한독,2390,14-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)한독,2390,15-Dec,303705583,530587277,200233450,122142364,138390640,10878896,,78696.61,52158566,358447724,0.675567884,4.590123436,9.180246872,,,,25.91213807,61.71714662,150.8795506,21.95483601
(주)한독,2390,16-Dec,289250347,622848956,242539958,192862728,154543486,29462284,,75472.51,53962916,396134014,0.636003336,7.974156651,15.9483133,,,,26.09245271,60.33881094,139.8599549,19.05226699
(주)한독,2390,17-Dec,290711381,639346109,261988397,197453859,162092689,17064733,,100671.05,67736452,417970014,0.653746082,6.476687166,12.95337433,,,,34.62920841,69.41492715,148.6216757,24.08571109
(주)한독,2390,18-Dec,313375884,652616127,283789995,257469617,164526665,2389542,,108184.66,77330636,446731041,0.684523447,16.97282011,33.94564022,,,,34.52233102,66.72417642,139.8988365,24.21695608
(주)한독,2390,19-Dec,343994841,748667226,309606728,267891600,167481779,7581097,,154958.69,74639358,473000100,0.63178951,11.33881454,22.67762908,,,,45.04680639,96.90933651,207.6098913,32.76081548
(주)한독크린텍,256150,19-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)한라,14790,11-Dec,716933996,2827317386,1736945184,1625776440,327719333,7550634,,202829.44,3802275,1728538634,0.611370567,15.54878261,31.09756523,,,,28.2912292,63.35080245,5334.423207,11.73415717
(주)한라,14790,12-Dec,677144041,3149695355,1666049114,1772982045,468806754,2453642,,-59898.16,74675178,1986349612,0.63064817,-18.57565853,-37.15131706,,,,-8.845704366,-12.84394989,-80.21160659,-3.015489299
(주)한라,14790,13-Dec,605066560,2623391099,1304787904,1553724165,275198553,2566750,,-241664.88,52257393,2002724809,0.76341069,-8.045130914,-16.09026183,,,,-39.94021418,-88.64148545,-462.4510832,-12.06680413
(주)한라,14790,14-Dec,447822815,2084759758,1056191623,1168400283,267354268,423992,,156275.48,53503311,1903285090,0.91295176,-16.96201603,-33.92403207,,,,34.89672137,58.54543079,292.0856244,8.210828783
(주)한라,14790,15-Dec,323262136,2285444643,1036887793,1791678703,642117630,93665318,,180053.41,43770218,1855269348,0.811776104,-2.457991112,-4.915982223,,,,55.69888643,32.82936475,411.3605511,9.704974116
(주)한라,14790,16-Dec,351786926,2073883264,902879757,1161808136,670384857,138770458,,260143.24,35437361,1831824054,0.883282143,-7.074636087,-14.14927217,,,,73.9490927,48.93457372,734.093151,14.20132242
(주)한라,14790,17-Dec,392631187,2214101549,906805204,1185873337,817900567,336014319,,376288.42,31373727,1920605105,0.867442194,-6.8822086,-13.7644172,,,,95.83762891,78.08656536,1199.374304,19.59218056
(주)한라,14790,18-Dec,265660464,1793753461,1029460982,1271614021,280052347,33512185,,242851.73,1321933,1320997313,0.736443074,-5.455216744,-10.91043349,,,,91.41432878,98.50392246,18370.95602,18.38396851
(주)한라,14790,19-Dec,261069944,1588187042,687145104,986139403,227612051,2469579,,233001.76,1221062,1304889862,0.821622282,-4.364263353,-8.728526707,,,,89.24878767,103.4908065,19081.89429,17.85604799
(주)한라홀딩스,60980,11-Dec,1410796298,3435382396,1800247103,1372143452,1374866976,205024331,,1008110.69,540247476,4560126715,1.327400036,10.65192204,21.30384408,,,,71.45685677,86.17489662,186.6016474,22.10707625
(주)한라홀딩스,60980,12-Dec,1567355362,4034737026,1935952098,1510944654,1664362637,175763950,,1044584.94,626793424,5059281113,1.253930821,11.90398235,23.8079647,,,,66.64633722,70.17236742,166.6553764,20.6469045
(주)한라홀딩스,60980,13-Dec,1718743334,5077131602,2483998960,1854645346,1784975318,0,,1155191.37,1467889874,5633845230,1.109651211,8.951796104,17.90359221,,,,67.21139493,64.71749824,78.69741392,20.50449245
(주)한라홀딩스,60980,14-Dec,945181224,1679435649,467804941,287495062,129676735,0,,151742.44,81035299,918655690,0.547002614,5.094871646,10.18974329,,,,16.0543223,117.015932,187.2547419,16.51787951
(주)한라홀딩스,60980,15-Dec,942696014,1606041152,435153920,378497731,134793608,0,,198016.28,55133274,892102731,0.555466919,15.74590079,31.49180158,,,,21.00531635,146.9033161,359.1592982,22.19657817
(주)한라홀딩스,60980,16-Dec,956495930,1914036710,416144941,371600553,336771522,0,,246253.09,91748144,1001167189,0.523065824,22.47571993,44.95143985,,,,25.74533589,73.12170831,268.4011679,24.59660012
(주)한라홀딩스,60980,17-Dec,933738021,1852322927,420113036,497746904,253429607,0,,170872.89,16627122,922195940,0.497859162,-11.87878388,-23.75756777,,,,18.29987493,67.42420194,1027.675686,18.52891371
(주)한라홀딩스,60980,18-Dec,865247794,1724148921,368497044,290338774,262403196,0,,119205.18,18062711,886548283,0.514194727,11.34298754,22.68597509,,,,13.77699901,45.42825004,659.9517647,13.44598848
(주)한라홀딩스,60980,19-Dec,886095316,1760403391,322300306,494541507,266675244,0,,162260.64,22686983,798365159,0.453512623,-4.635157874,-9.270315748,,,,18.31187199,60.8457829,715.2147114,20.32411337
(주)한미글로벌건축사사무소,53690,11-Dec,49273929,138361177,114065033,49317043,3280834,0,,79332.14,0,182945775,1.32223344,2.825505085,5.65101017,,,,161.0022615,2418.047972,#DIV/0!,43.36374535
(주)한미글로벌건축사사무소,53690,12-Dec,49096443,140808581,121435307,65418917,3117883,169904,,86695.43,0,207246374,1.47183057,3.699745271,7.399490542,,,,176.5818962,2940.842862,#DIV/0!,41.8320612
(주)한미글로벌건축사사무소,53690,13-Dec,53667983,141362454,118199877,62090393,3597389,82290,,88564.09,0,182533119,1.291241867,3.253159822,6.506319645,,,,165.022207,2519.533305,#DIV/0!,48.51946347
(주)한미글로벌건축사사무소,53690,14-Dec,60131594,153681052,126504870,80912838,4390605,7693,,94316.37,0,165403995,1.076280991,3.627914522,7.255829045,,,,156.8499415,2151.911104,#DIV/0!,57.02182103
(주)한미글로벌건축사사무소,53690,15-Dec,82361064,124677883,95653187,35811423,4068807,8203,,105344.96,0,166822814,1.338030531,2.787732227,5.575464453,,,,127.9062641,2594.317496,#DIV/0!,63.14781382
(주)한미글로벌건축사사무소,53690,16-Dec,98516351,149271717,114577042,45916715,4270200,12617,,116704.56,0,169053494,1.132521936,2.462171408,4.924342816,,,,118.4621221,2741.098882,#DIV/0!,69.03410112
(주)한미글로벌건축사사무소,53690,17-Dec,104296804,168106149,123268764,53235808,7912630,128710,,128942.28,0,200835862,1.194696703,2.867733614,5.735467228,,,,123.6301354,1656.521136,#DIV/0!,64.20281653
(주)한미글로벌건축사사무소,53690,18-Dec,103336277,209712007,153924628,100012439,11794013,1437923,,150142.59,0,207721612,0.990508913,3.852961934,7.705923868,,,,145.2951416,1449.799973,#DIV/0!,72.28067824
(주)한미글로벌건축사사무소,53690,19-Dec,124125643,203595486,133213555,48218832,9955301,59467,,168243.63,0,294657922,1.44727139,3.466779014,6.933558028,,,,135.5430078,1700.146041,#DIV/0!,57.09794899
(주)한빛소프트,47080,11-Dec,15553871,53946389,24659574,21893383,2459045,0,,8095.77,5813043,43458546,0.805587673,15.71060928,31.42121856,,,,52.04987234,329.22415,139.2690541,18.62871804
(주)한빛소프트,47080,12-Dec,18941666,43674650,15755961,15655091,1925515,0,,18321.36,6350781,40166122,0.919666717,398.1969069,796.3938138,,,,96.72517718,951.5044027,288.4898723,45.61396293
(주)한빛소프트,47080,13-Dec,17609029,34747003,15279691,12953185,1036620,0,,11023.97,6404519,29506704,0.849187022,12.68284028,25.36568055,,,,62.60407658,1063.453339,172.1279928,37.36089941
(주)한빛소프트,47080,14-Dec,18287451,29508766,12993519,9036986,487771,0,,9137.98,5985249,26289454,0.890903198,6.644568363,13.28913673,,,,49.96858228,1873.416009,152.6750182,34.75910911
(주)한빛소프트,47080,15-Dec,17461691,40796086,21819105,8581843,340142,0,,5450.35,5629004,22137281,0.542632472,1.672345913,3.344691825,,,,31.21318548,1602.37489,96.82618808,24.62068399
(주)한빛소프트,47080,16-Dec,20356926,39771554,19034093,14954076,283355,0,,2973.12,5650525,30726796,0.772582233,7.531046072,15.06209214,,,,14.60495558,1049.256233,52.61670376,9.67598444
(주)한빛소프트,47080,17-Dec,21527457,36387097,19176519,8887219,406468,0,,8272.81,4256436,39295854,1.079939243,3.81909887,7.638197739,,,,38.42910939,2035.291831,194.3600233,21.0526281
(주)한빛소프트,47080,18-Dec,12242856,43790121,24712559,24462918,360605,0,,-2003.55,4290189,39835691,0.909695842,159.5719093,319.1438185,,,,-16.36505404,-555.6079367,-46.70073976,-5.029534946
(주)한빛소프트,47080,19-Dec,16292491,43119214,22175775,22223161,769223,0,,1824.68,4348929,43542409,1.009814534,-918.887625,-1837.77525,,,,11.19951516,237.2107958,41.95699677,4.190581187
(주)한샘,9240,11-Dec,202427274,394729625,215207944,181157877,108904433,592418,,132531.81,21884459,709337324,1.797020743,20.83218585,41.6643717,,,,65.47132083,122.3611342,605.5978354,18.68389066
(주)한샘,9240,12-Dec,214861640,376768030,182244187,145497496,110351203,0,,146732.32,24139898,783239874,2.078838467,21.31456881,42.62913763,,,,68.29153869,132.9684825,607.8415079,18.73402068
(주)한샘,9240,13-Dec,264279013,506202072,287096063,222371023,132421638,0,,196238.42,25716234,1006945858,1.98921718,15.55728445,31.11456889,,,,74.25425794,148.1921104,763.0915942,19.4884778
(주)한샘,9240,14-Dec,338046242,544027391,260088441,183588506,182093628,0,,265134.49,28077750,1325043301,2.435618726,17.32084218,34.64168436,,,,78.43142655,145.6033871,944.2868107,20.00949628
(주)한샘,9240,15-Dec,435194003,768849170,460251907,316102047,207628950,8696444,,359047.9,33028639,1710544310,2.224811285,11.8664306,23.7328612,,,,82.50295214,180.4872955,1087.080518,20.9902718
(주)한샘,9240,16-Dec,541532982,899418181,554445656,337751677,220572073,9997970,,416730.71,36019500,1934547149,2.150887307,8.927553769,17.85510754,,,,76.95389272,197.9021656,1156.95862,21.54151219
(주)한샘,9240,17-Dec,507616363,975706063,414050868,406461474,314725350,23725037,,413843.76,41517756,2062514512,2.113868705,271.7627405,543.525481,,,,81.52687544,142.2141975,996.7873986,20.06501082
(주)한샘,9240,18-Dec,574467103,940149892,439783525,299904683,259887147,21369612,,429835.44,40332243,1928463279,2.051229592,13.78666889,27.57333777,,,,74.82333414,180.2112537,1065.736513,22.28901347
(주)한샘,9240,19-Dec,613299269,1202637977,478670833,407327092,491349902,24597602,,363607.14,44645031,1698372285,1.412205766,23.805484,47.610968,,,,59.28706561,77.90152079,814.4403349,21.40915412
(주)한섬,20000,11-Dec,704159573,794253533,399163951,74609429,181838430,79899288,,174118.87,7069754,508799634,0.640601033,1.567686165,3.13537233,,,,24.72718922,170.8066858,2462.870278,34.22150064
(주)한섬,20000,12-Dec,759402503,873763192,402379530,96207464,251792071,150523844,,141805.66,6710231,496351481,0.568061788,1.621152078,3.242304156,,,,18.67332007,140.0297647,2113.275385,28.5696055
(주)한섬,20000,13-Dec,795318746,1002393310,358842530,187895849,433703669,9093409,,128672.25,6933210,470811788,0.46968768,2.754144071,5.508288143,,,,16.17870202,30.30361301,1855.882773,27.32987008
(주)한섬,20000,14-Dec,824666094,1048239684,422712367,207577086,432273929,3218859,,146157.58,6959172,524898580,0.500742901,2.439853554,4.879707109,,,,17.72324351,34.0649931,2100.215083,27.84491816
(주)한섬,20000,15-Dec,831368237,957470937,516325541,120278095,254837210,13051894,,162752.11,7035946,616755898,0.644151038,1.557277807,3.114555613,,,,19.57641665,67.31265268,2313.151778,26.38841566
(주)한섬,20000,16-Dec,880343775,1038024262,569006652,153081220,277027176,9259,,190703.52,15301450,711998209,0.685916731,1.711841004,3.423682007,,,,21.66239206,68.84158327,1246.310121,26.78426962
(주)한섬,20000,17-Dec,925470427,1252267494,639451769,322207263,347520331,94720,,244462.49,16702348,1228675786,0.981160808,3.872961589,7.745923178,,,,26.41494346,70.36398074,1463.641459,19.89641961
(주)한섬,20000,18-Dec,994316590,1219779752,681106166,216676688,310876298,1705910,,277617.36,16762348,1299209402,1.065118026,2.797430963,5.594861926,,,,27.92041919,89.79429168,1656.196137,21.36817664
(주)한섬,20000,19-Dec,1045554282,1323644545,719847891,218044654,337101463,1951566,,328451.33,22822535,1259801685,0.951767368,2.51054914,5.02109828,,,,31.41408683,98.00132208,1439.153582,26.07166937
(주)한솔케미칼,14680,11-Dec,152252884,321824251,100320446,107878212,149719438,30932377,,53818.51,97943285,297031934,0.92296318,-39.30155207,-78.60310414,,,,35.34810546,45.30671064,54.94864707,18.11876227
(주)한솔케미칼,14680,12-Dec,181595623,358680526,100117875,76064502,192512456,12750161,,79894.9,154222691,318850692,0.888954568,13.25596589,26.51193178,,,,43.9960494,44.44474855,51.80489296,25.0571512
(주)한솔케미칼,14680,13-Dec,198477340,427996740,90544766,112003402,262641908,2525015,,68574.73,225527250,317046839,0.740769285,-14.77478993,-29.54957985,,,,34.55040762,26.36304363,30.40640543,21.62921107
(주)한솔케미칼,14680,14-Dec,213240816,474362300,109265858,99417493,290085605,23637356,,80907.52,238713807,336115038,0.708561869,34.12901918,68.25803836,,,,37.94185443,30.3651911,33.89310447,24.07137761
(주)한솔케미칼,14680,15-Dec,246768848,521035797,110666679,113256753,330812504,44217939,,112139.41,265292616,368026063,0.706335467,-142.0909453,-284.1818906,,,,45.44309823,39.12824027,42.27008339,30.47050774
(주)한솔케미칼,14680,16-Dec,341124260,699716322,157070686,220695105,398396523,4983097,,166075.98,352163142,460400870,0.657982179,-7.236229065,-14.47245813,,,,48.68489271,42.21411091,47.15881936,36.0720387
(주)한솔케미칼,14680,17-Dec,390862013,723320120,182662679,189990060,399329848,24261696,,174118.68,357891598,521574392,0.72108376,-71.1815575,-142.363115,,,,44.54735283,46.42321111,48.65123433,33.38328773
(주)한솔케미칼,14680,18-Dec,447236863,791727785,156519811,165042940,495793017,78246880,,193191.27,391346970,581947486,0.735034815,-68.27861998,-136.55724,,,,43.19663382,46.26824508,49.36572525,33.1973717
(주)한솔케미칼,14680,19-Dec,520553678,939194151,306707464,194313349,493976560,15940346,,230182.53,464643678,587561120,0.625601341,5.227685809,10.45537162,,,,44.21878852,48.15169296,49.53958074,39.17592948
(주)한솔홈데코,25750,11-Dec,100347865,262213173,88762204,82745949,147339885,2184903,,30386.97,139768461,172508366,0.657893591,28.67371247,57.34742493,,,,30.28163081,20.93415574,21.74093482,17.61478049
(주)한솔홈데코,25750,12-Dec,111529446,266804784,77855509,50006886,157934805,427850,,27506,157017466,189199921,0.709132416,6.79386988,13.58773976,,,,24.66254517,17.46335582,17.5177964,14.53806104
(주)한솔홈데코,25750,13-Dec,124302834,280380827,81275393,66449640,160867275,2799748,,28950.78,164514666,233952458,0.834409615,15.78014,31.56028001,,,,23.29052289,18.31545071,17.59768944,12.37464237
(주)한솔홈데코,25750,14-Dec,133505865,292076005,80885779,80450036,167501451,2912107,,26088.31,175136472,235256768,0.805464208,539.8979857,1079.795971,,,,19.54094676,15.85054619,14.89598923,11.08929202
(주)한솔홈데코,25750,15-Dec,133882089,291209034,90657836,99051993,162944633,510600,,29515.34,179799373,241490721,0.829269332,-28.76890687,-57.53781374,,,,22.04577193,18.17066255,16.41570797,12.22214248
(주)한솔홈데코,25750,16-Dec,142736659,289305376,89006768,99003155,160265682,6708974,,38263.92,175625093,235363284,0.813546182,-23.54483515,-47.0896703,,,,26.80735297,24.91842948,21.78727387,16.25738703
(주)한솔홈데코,25750,17-Dec,154077945,307634474,91139968,93231794,166707201,3096664,,33317.55,189769715,254330113,0.826728259,-121.5828243,-243.1656486,,,,21.62382812,20.36393903,17.55683197,13.10012
(주)한솔홈데코,25750,18-Dec,161643653,308077735,84264057,67915425,159109154,660483,,46126.75,194044771,296884850,0.963668634,18.15961421,36.31922842,,,,28.53607249,29.111478,23.77118938,15.53691608
(주)한솔홈데코,25750,19-Dec,154166464,295749540,75437597,91541964,143213183,4589868,,26549.91,194545727,263886367,0.892262984,-16.386013,-32.772026,,,,17.22158588,19.15255742,13.64713089,10.06111468
(주)한송네오텍,226440,15-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)한송네오텍,226440,16-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)한송네오텍,226440,17-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)한송네오텍,226440,18-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)한송네오텍,226440,19-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)한익스프레스,14130,11-Dec,17007972,83431553,53862226,60048305,18197013,0,,32022.08,761706,242880518,2.911135047,-39.26243393,-78.52486785,,,,188.2768857,175.9743756,4203.994717,13.18429336
(주)한익스프레스,14130,12-Dec,21924913,77986093,42247783,47962167,24526584,6631298,,30882.18,558343,263452874,3.378203265,-46.10345997,-92.20691994,,,,140.8542875,172.5715923,5531.040955,11.72208886
(주)한익스프레스,14130,13-Dec,27855581,85379983,48716746,52690825,24228781,0,,33036.45,558343,321653147,3.767313317,-80.93778382,-161.8755676,,,,118.5990341,136.352093,5916.873678,10.27083065
(주)한익스프레스,14130,14-Dec,45596714,94846279,55441575,46574999,24657180,0,,33138.78,573843,358675119,3.781646711,40.45249474,80.90498948,,,,72.67800044,134.3980942,5774.886162,9.239219072
(주)한익스프레스,14130,15-Dec,53365749,131657889,72584711,60883293,44412445,2033737,,42608.83,225078,436704030,3.316960596,37.32060764,74.64121528,,,,79.84302816,100.5430133,18930.69514,9.756912479
(주)한익스프레스,14130,16-Dec,57278113,146825373,72728365,63726904,55596113,8589785,,42147.32,2249639,467922261,3.186930511,51.98292377,103.9658475,,,,73.58363918,89.66307685,1873.514817,9.007333806
(주)한익스프레스,14130,17-Dec,63033947,188215330,87843251,96894397,79927249,3632695,,48830.42,2353843,527872746,2.80462142,-58.32109503,-116.6421901,,,,77.46686083,64.00249748,2074.497747,9.250415061
(주)한익스프레스,14130,18-Dec,66972017,199582549,90540477,124471510,86876012,2723281,,51907,4096835,565826800,2.835051475,-16.67579057,-33.35158113,,,,77.50550502,61.68189598,1267.002454,9.17365526
(주)한익스프레스,14130,19-Dec,72112021,266468435,95823824,116809364,147298192,39168302,,62315.57,1919295,577355359,2.166693248,-27.51205635,-55.0241127,,,,86.41495431,57.63029075,3246.794787,10.79327818
(주)한일진공,123840,11-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)한일진공,123840,12-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)한일진공,123840,13-Dec,45014519,59554422,36897537,11289249,15935530,0,,10397.55,7973865,42014889,0.70548731,1.640675433,3.281350866,,,,23.09821416,65.24759453,130.3953603,24.74729851
(주)한일진공,123840,14-Dec,43857393,51510013,29443245,6507278,15045630,0,,4315.13,7949665,12661254,0.245801802,0.552026169,1.104052338,,,,9.839002514,28.6802879,54.28065208,34.0813793
(주)한일진공,123840,15-Dec,51339206,59529751,32751758,7146325,15084199,0,,13691.28,8504874,26128455,0.438914233,1.020426212,2.040852424,,,,26.66827376,90.76570788,160.9815736,52.39988358
(주)한일진공,123840,16-Dec,70814013,109850608,24644343,26873155,32578136,1538300,,26121.95,21589011,19941437,0.181532332,-8.947114876,-17.89422975,,,,36.88810857,84.15621139,120.9965107,130.9933181
(주)한일진공,123840,17-Dec,103379431,161579285,40266424,49607746,31981887,0,,40027.76,22499874,22873827,0.141564106,-2.448671291,-4.897342582,,,,38.71926902,125.1575931,177.9021518,174.9937166
(주)한일진공,123840,18-Dec,129154705,158533589,106962126,24487806,34028938,0,,-5613.22,26502280,51064090,0.322102655,0.619151392,1.238302783,,,,-4.346121189,-16.49543104,-21.18013997,-10.99249982
(주)한일진공,123840,19-Dec,97960461,122792471,45599977,21355759,29920801,102111,,-19880.61,25579303,26220461,0.213534761,1.081513992,2.163027985,,,,-20.29452475,-66.67164118,-77.7214688,-75.82097813
(주)한진,2320,11-Dec,767166222,1793121990,285368059,335092978,958237562,41966000,,257086.36,76975000,1390687502,0.775567702,-27.96761724,-55.93523448,,,,33.51116781,28.05787833,333.9868269,18.48627816
(주)한진,2320,12-Dec,767275309,1858651008,289106833,487564191,965825044,7856000,,290195.45,101359000,1437380000,0.773345827,-7.242764967,-14.48552993,,,,37.82155461,30.29277948,286.3045709,20.18919492
(주)한진,2320,13-Dec,704091270,1807382069,310056247,479897700,957108859,5357000,,306131.78,99540000,1499623169,0.829721172,-8.829547454,-17.65909491,,,,43.47899101,32.16508348,307.5464939,20.41391373
(주)한진,2320,14-Dec,785878924,1955921456,385236992,579685462,1017336999,73536000,,373718.57,100815000,1532812219,0.783677798,-7.882871071,-15.76574214,,,,47.55421714,39.5971789,370.6973863,24.38123636
(주)한진,2320,15-Dec,734490733,2503676698,446358109,600673697,1287773855,186196000,,477608.34,148038000,1641702370,0.655716599,-10.6386036,-21.2772072,,,,65.02578161,43.35674849,322.6255016,29.0922611
(주)한진,2320,16-Dec,770264198,2537558489,450529929,948625741,1336607592,5341000,,527401.88,264185000,1764803679,0.695473104,-3.543100818,-7.086201636,,,,68.47025753,39.61654887,199.6335447,29.88445039
(주)한진,2320,17-Dec,869223367,2453809753,492646064,685269182,1256253532,12068000,,412911.58,278626000,1812603434,0.738689473,-9.410103277,-18.82020655,,,,47.50350666,33.18729959,148.1956386,22.78002856
(주)한진,2320,18-Dec,1067127727,2661425067,440432811,783000859,1505793441,13160000,,504793.32,304736000,1950771934,0.732980221,-5.694553083,-11.38910617,,,,47.30392691,33.81897431,165.6493883,25.87659332
(주)한진,2320,19-Dec,1053898762,3548368717,417574741,516185800,1448902698,53929000,,465774.68,309870000,2062344427,0.581209167,-20.91392637,-41.82785274,,,,44.19539113,33.38949549,150.3129312,22.58471834
(주)한진중공업홀딩스,3480,11-Dec,1301275000,1980735000,415798000,432389000,758356000,183619000,,160017,3594000,1056129000,0.533200554,-63.65674161,-127.3134832,,,,12.29693954,27.84177807,4452.337229,15.15127413
(주)한진중공업홀딩스,3480,12-Dec,1285456000,2315289000,502699000,462537000,1064385000,417678000,,171365,28572000,1139471000,0.492150656,28.37186893,56.74373786,,,,13.33106695,26.49808955,599.7655047,15.03899617
(주)한진중공업홀딩스,3480,13-Dec,1189242000,2531518000,418898000,504890000,1440711000,571363000,,101126,215283000,1198416000,0.473398175,-13.93636617,-27.87273235,,,,8.503399644,11.63239577,46.97351858,8.43830523
(주)한진중공업홀딩스,3480,14-Dec,1107308000,2722203000,456871000,569946000,1638255000,12494000,,110219,619179000,1520058000,0.558392596,-13.44291842,-26.88583683,,,,9.953779797,6.779532785,17.80082981,7.250973318
(주)한진중공업홀딩스,3480,15-Dec,998293000,2646968000,453733000,643786000,1621279000,21275000,,158877,626932000,1292145000,0.488160416,-6.798866632,-13.59773326,,,,15.91486668,9.929787676,25.34198286,12.2956015
(주)한진중공업홀딩스,3480,16-Dec,488416000,2109958000,1679573000,1563584000,223649000,2752000,,-120905,6356000,299984000,0.142175342,2.586314219,5.172628439,,,,-24.75451255,-54.73365415,-1902.218376,-40.3038162
(주)한진중공업홀딩스,3480,17-Dec,428977000,1918648000,327757000,608397000,1521520000,2309000,,65495,643924000,906723000,0.472584341,-3.230911488,-6.461822976,,,,15.26771832,4.31111939,10.17123139,7.223264437
(주)한진중공업홀딩스,3480,18-Dec,367046000,1873603000,357667000,486807000,1469407000,4220000,,191881,638680000,946003000,0.504911126,-7.325406536,-14.65081307,,,,52.27709878,13.09600754,30.0433707,20.28333948
(주)한진중공업홀딩스,3480,19-Dec,360475000,1860663000,353502000,625262000,1461805000,12698000,,183788,637527000,877642000,0.471682406,-3.229474536,-6.458949073,,,,50.98495041,12.68284537,28.82826923,20.94111266
(주)한진칼,180640,13-Dec,757148777,1425205737,374221117,274712073,509913922,141837780,,,1028525,241375290,0.169361717,2.425661832,4.851323665,,,,0,0,0,0
(주)한진칼,180640,14-Dec,1625255880,2416821444,337841672,307196099,605034355,347095,,569716.55,130425,624969749,0.25859161,20.39347572,40.78695145,,,,35.05396024,94.21672783,436815.4495,91.15906024
(주)한진칼,180640,15-Dec,1468511426,2315048939,330611449,366157613,580730955,1499538,,56190.2,146125,722309232,0.312006031,-20.32031451,-40.64062901,,,,3.82633727,9.700820493,38453.51583,7.779244333
(주)한진칼,180640,16-Dec,1106485311,2062032036,378526072,760271680,596962328,1781414,,-132677.13,154453,991024369,0.480605709,-2.596033453,-5.192066907,,,,-11.9908623,-22.2918993,-85901.29683,-13.38787765
(주)한진칼,180640,17-Dec,1713530153,2775783760,725589604,736331908,592497465,7383837,,619532.18,2318462,1149657255,0.414173925,-107.0214784,-214.0429567,,,,36.15531241,105.8823706,26721.68791,53.88842434
(주)한진칼,180640,18-Dec,1723929145,2850066743,854304902,652071285,640483282,1300415,,388595.21,3030240,1304892515,0.457846301,6.452401605,12.90480321,,,,22.54125183,60.79562361,12823.90867,29.77986352
(주)한진칼,180640,19-Dec,1420677426,2693659191,666698314,599446947,594457066,2061809,,134759.09,3025543,1203497717,0.446789156,17.89551307,35.79102614,,,,9.485551578,22.74817167,4454.046431,11.19728672
(주)한창,5110,11-Dec,20399959,32875105,31767285,11403539,105230,0,,-3215.28,0,13654402,0.4153417,0.67052506,1.341050119,,,,-15.76120815,-3055.478476,#DIV/0!,-23.54757096
(주)한창,5110,12-Dec,21413940,34879179,23492214,10639769,6155385,0,,1453.85,0,16789740,0.481368555,1.306345991,2.612691982,,,,6.789269046,23.61915623,#DIV/0!,8.659157319
(주)한창,5110,13-Dec,22297076,37693959,23822065,8791162,11114669,0,,6280.62,0,22515364,0.597320223,1.497938214,2.995876429,,,,28.16790865,56.50748574,#DIV/0!,27.89481884
(주)한창,5110,14-Dec,24370467,44038164,31008907,13867640,9379213,0,,7709.06,0,19164151,0.435171434,1.118012513,2.236025027,,,,31.63279555,82.19303688,#DIV/0!,40.22646242
(주)한창,5110,15-Dec,33980737,67607184,50504901,4818645,10132411,0,,2553.03,47034,17167065,0.253923681,0.375759944,0.751519888,,,,7.513168417,25.19666839,5428.052047,14.87167434
(주)한창,5110,16-Dec,38682677,82275229,55888880,25279862,373199,0,,15664.1,47034,50460142,0.613309043,1.648538414,3.297076829,,,,40.49383656,4197.251332,33303.78024,31.04252065
