회사명,거래소코드,회계년도,[제조]당기순이익(손실)(IFRS연결),[제조]자본(*)(IFRS연결)
(주)네오티스,85910,15-Dec,-3593014,59903389
(주)네오티스,85910,16-Dec,-1601111,56347189
(주)네오티스,85910,17-Dec,-7249334,46080092
(주)네오티스,85910,18-Dec,3178419,44553303
(주)네오티스,85910,19-Dec,1456670,43683942
(주)네오팜,92730,11-Dec,,
(주)네오팜,92730,12-Dec,,
(주)네오팜,92730,13-Dec,,
(주)네오팜,92730,14-Dec,,
(주)네오팜,92730,15-Dec,,
(주)네오팜,92730,16-Dec,7742494,38570892
(주)네오팜,92730,17-Dec,11559211,47581915
(주)네오팜,92730,18-Dec,15369685,59287229
(주)네오팜,92730,19-Dec,19245382,105692614
(주)네오펙트,290660,18-Dec,-9634328,28251461
(주)네오펙트,290660,19-Dec,-15875139,12554669
(주)네온테크,306620,18-Dec,,
(주)네온테크,306620,19-Dec,,
(주)네이블커뮤니케이션즈,153460,12-Dec,,
(주)네이블커뮤니케이션즈,153460,13-Dec,,
(주)네이블커뮤니케이션즈,153460,14-Dec,487174,24713919
(주)네이블커뮤니케이션즈,153460,15-Dec,,
(주)네이블커뮤니케이션즈,153460,16-Dec,,
(주)네이블커뮤니케이션즈,153460,17-Dec,,
(주)네이블커뮤니케이션즈,153460,18-Dec,,
(주)네이블커뮤니케이션즈,153460,19-Dec,,
(주)네이처셀,7390,11-Dec,,
(주)네이처셀,7390,12-Dec,,
(주)네이처셀,7390,13-Dec,,
(주)네이처셀,7390,14-Dec,,
(주)네이처셀,7390,15-Dec,,
(주)네이처셀,7390,16-Dec,,
(주)네이처셀,7390,17-Dec,,
(주)네이처셀,7390,18-Dec,,
(주)네이처셀,7390,19-Dec,,
(주)네패스,33640,11-Dec,-2295720,143407156
(주)네패스,33640,12-Dec,11958578,156834268
(주)네패스,33640,13-Dec,-45807816,116590427
(주)네패스,33640,14-Dec,-11628273,149438567
(주)네패스,33640,15-Dec,-16324419,138092844
(주)네패스,33640,16-Dec,17966353,115821188
(주)네패스,33640,17-Dec,3941829,120874727
(주)네패스,33640,18-Dec,22949184,141206415
(주)네패스,33640,19-Dec,31091671,190639697
(주)넥센,5720,11-Dec,39245536,319500567
(주)넥센,5720,12-Dec,74432025,526415955
(주)넥센,5720,13-Dec,69078325,593356903
(주)넥센,5720,14-Dec,78942509,657565090
(주)넥센,5720,15-Dec,77791797,724883753
(주)넥센,5720,16-Dec,99387101,820785414
(주)넥센,5720,17-Dec,81842411,917075024
(주)넥센,5720,18-Dec,88542209,1882757213
(주)넥센,5720,19-Dec,113665525,2016503397
(주)넥스턴바이오사이언스,89140,11-Dec,,
(주)넥스턴바이오사이언스,89140,12-Dec,,
(주)넥스턴바이오사이언스,89140,13-Dec,,
(주)넥스턴바이오사이언스,89140,14-Dec,,
(주)넥스턴바이오사이언스,89140,15-Dec,,
(주)넥스턴바이오사이언스,89140,16-Dec,,
(주)넥스턴바이오사이언스,89140,17-Dec,,
(주)넥스턴바이오사이언스,89140,18-Dec,,
(주)넥스턴바이오사이언스,89140,19-Dec,,
(주)넥스트아이,137940,11-Dec,,
(주)넥스트아이,137940,12-Dec,4846342,29408175
(주)넥스트아이,137940,13-Dec,4256862,33681455
(주)넥스트아이,137940,14-Dec,3488533,36677344
(주)넥스트아이,137940,15-Dec,3027494,38702078
(주)넥스트아이,137940,16-Dec,3542939,65432023
(주)넥스트아이,137940,17-Dec,-2700789,75285830
(주)넥스트아이,137940,18-Dec,-6984417,118773260
(주)넥스트아이,137940,19-Dec,-3034500,111853701
(주)넥스트엔터테인먼트월드,160550,14-Dec,3053001,129192140
(주)넥스트엔터테인먼트월드,160550,15-Dec,917304,132954441
(주)넥스트엔터테인먼트월드,160550,16-Dec,3565697,136657265
(주)넥스트엔터테인먼트월드,160550,17-Dec,-7461325,130743457
(주)넥스트엔터테인먼트월드,160550,18-Dec,-14763933,129092858
(주)넥스트엔터테인먼트월드,160550,19-Dec,-11086371,121871227
(주)넥슨게임즈,225570,15-Dec,,
(주)넥슨게임즈,225570,16-Dec,,
(주)넥슨게임즈,225570,17-Dec,,
(주)넥슨게임즈,225570,18-Dec,,
(주)넥슨게임즈,225570,19-Dec,,
(주)넵튠,217270,15-Dec,,
(주)넵튠,217270,16-Dec,-3993819,38941807
(주)넵튠,217270,17-Dec,32090781,82453970
(주)넵튠,217270,18-Dec,-36924774,68806574
(주)넵튠,217270,19-Dec,-20788823,62003118
(주)노랑풍선,104620,19-Dec,-1655833,56210886
(주)노루페인트,90350,11-Dec,8855546,224078306
(주)노루페인트,90350,12-Dec,4594714,222705225
(주)노루페인트,90350,13-Dec,11801316,230644925
(주)노루페인트,90350,14-Dec,15348682,241258376
(주)노루페인트,90350,15-Dec,32736913,271200294
(주)노루페인트,90350,16-Dec,9500106,276454031
(주)노루페인트,90350,17-Dec,29444479,299029824
(주)노루페인트,90350,18-Dec,12742107,307805863
(주)노루페인트,90350,19-Dec,18899753,322368611
(주)노루홀딩스,320,11-Dec,16898358,362752611
(주)노루홀딩스,320,12-Dec,18920682,371947581
(주)노루홀딩스,320,13-Dec,35979220,402451235
(주)노루홀딩스,320,14-Dec,37093086,439841569
(주)노루홀딩스,320,15-Dec,88213849,521365060
(주)노루홀딩스,320,16-Dec,20862481,533516629
(주)노루홀딩스,320,17-Dec,61978338,577520965
(주)노루홀딩스,320,18-Dec,2664076,561495276
(주)노루홀딩스,320,19-Dec,19914490,567466289
(주)노바렉스,194700,18-Dec,9151951,79087526
(주)노바렉스,194700,19-Dec,14506483,91875216
(주)노바텍,285490,18-Dec,6867267,31137571
(주)노바텍,285490,19-Dec,5493009,33365609
(주)노블엠앤비,106520,12-Dec,7906235,42755691
(주)노블엠앤비,106520,13-Dec,17180083,60948749
(주)노블엠앤비,106520,14-Dec,-4693738,55024983
(주)노블엠앤비,106520,15-Dec,-12191197,86718397
(주)노블엠앤비,106520,16-Dec,-48675871,67982025
(주)노블엠앤비,106520,17-Dec,-26087212,60546255
(주)노블엠앤비,106520,18-Dec,-41279668,37094386
(주)노블엠앤비,106520,19-Dec,-13979836,49286137
(주)노터스,278650,19-Dec,4553784,43022559
(주)녹십자,6280,11-Dec,57600774,630281039
(주)녹십자,6280,12-Dec,55611788,685233313
(주)녹십자,6280,13-Dec,72027708,839408569
(주)녹십자,6280,14-Dec,86789123,920626827
(주)녹십자,6280,15-Dec,95687082,997704012
(주)녹십자,6280,16-Dec,65152451,1059011034
(주)녹십자,6280,17-Dec,56711043,1108712901
(주)녹십자,6280,18-Dec,34249900,1126206777
(주)녹십자,6280,19-Dec,-11287400,1184076725
(주)녹십자엠에스,142280,14-Dec,,
(주)녹십자엠에스,142280,15-Dec,603258,32959423
(주)녹십자엠에스,142280,16-Dec,-2559573,30306661
(주)녹십자엠에스,142280,17-Dec,-2344279,27417385
(주)녹십자엠에스,142280,18-Dec,-11228629,16763475
(주)녹십자엠에스,142280,19-Dec,-16350335,50770115
(주)녹십자웰빙,234690,19-Dec,,
(주)녹십자홀딩스,5250,11-Dec,57069439,895760382
(주)녹십자홀딩스,5250,12-Dec,90112725,972827321
(주)녹십자홀딩스,5250,13-Dec,80790983,1099667146
(주)녹십자홀딩스,5250,14-Dec,101469183,1181067099
(주)녹십자홀딩스,5250,15-Dec,112848610,1307378785
(주)녹십자홀딩스,5250,16-Dec,74263537,1377011145
(주)녹십자홀딩스,5250,17-Dec,70728142,1439667556
(주)녹십자홀딩스,5250,18-Dec,19378934,1453116547
(주)녹십자홀딩스,5250,19-Dec,-30476552,1506596204
(주)녹원씨엔아이,65560,11-Dec,865590,9494340
(주)녹원씨엔아이,65560,12-Dec,-4716733,8474463
(주)녹원씨엔아이,65560,13-Dec,-5649832,5869139
(주)녹원씨엔아이,65560,14-Dec,-5026045,12656555
(주)녹원씨엔아이,65560,15-Dec,-13827215,18254623
(주)녹원씨엔아이,65560,16-Dec,-11030251,9748017
(주)녹원씨엔아이,65560,17-Dec,427241,48661258
(주)녹원씨엔아이,65560,18-Dec,6203820,76724652
(주)녹원씨엔아이,65560,19-Dec,-9154372,68606755
(주)농심,4370,11-Dec,83877581,1519246098
(주)농심,4370,12-Dec,-9166417,1459339293
(주)농심,4370,13-Dec,86896539,1516673156
(주)농심,4370,14-Dec,64454972,1553472908
(주)농심,4370,15-Dec,117412116,1646471924
(주)농심,4370,16-Dec,199229661,1802388214
(주)농심,4370,17-Dec,90685629,1841097915
(주)농심,4370,18-Dec,84301647,1897750299
(주)농심,4370,19-Dec,71068947,1940743397
(주)농심홀딩스,72710,11-Dec,42644072,699673556
(주)농심홀딩스,72710,12-Dec,15183918,694878186
(주)농심홀딩스,72710,13-Dec,48857107,727959673
(주)농심홀딩스,72710,14-Dec,25646283,740193423
(주)농심홀딩스,72710,15-Dec,47616483,779533788
(주)농심홀딩스,72710,16-Dec,79394495,841492396
(주)농심홀딩스,72710,17-Dec,40697627,863281834
(주)농심홀딩스,72710,18-Dec,46770181,895898221
(주)농심홀딩스,72710,19-Dec,36622341,922099146
(주)누리플랜,69140,11-Dec,3282300,28186843
(주)누리플랜,69140,12-Dec,-1159928,27557566
(주)누리플랜,69140,13-Dec,-3219792,26294482
(주)누리플랜,69140,14-Dec,,
(주)누리플랜,69140,15-Dec,,
(주)누리플랜,69140,16-Dec,,
(주)누리플랜,69140,17-Dec,-13777,20926164
(주)누리플랜,69140,18-Dec,369979,22279596
(주)누리플랜,69140,19-Dec,-3243838,27359579
(주)누리플렉스,40160,11-Dec,-821326,62620910
(주)누리플렉스,40160,12-Dec,-11299861,51821112
(주)누리플렉스,40160,13-Dec,6882952,38089437
(주)누리플렉스,40160,14-Dec,1470047,39494056
(주)누리플렉스,40160,15-Dec,4417066,48439761
(주)누리플렉스,40160,16-Dec,6493314,54986283
(주)누리플렉스,40160,17-Dec,-5840428,49185542
(주)누리플렉스,40160,18-Dec,11747611,60971464
(주)누리플렉스,40160,19-Dec,8862080,68324728
(주)누보,332290,19-Dec,,
(주)뉴로스,126870,12-Dec,2730708,31685950
(주)뉴로스,126870,13-Dec,2919447,35201556
(주)뉴로스,126870,14-Dec,303993,38932767
(주)뉴로스,126870,15-Dec,592683,50193635
(주)뉴로스,126870,16-Dec,1087741,49664818
(주)뉴로스,126870,17-Dec,-5534148,52501063
(주)뉴로스,126870,18-Dec,-7535670,58422094
(주)뉴로스,126870,19-Dec,-25139887,62434036
(주)뉴보텍,60260,11-Dec,,
(주)뉴보텍,60260,12-Dec,,
(주)뉴보텍,60260,13-Dec,,
(주)뉴보텍,60260,14-Dec,,
(주)뉴보텍,60260,15-Dec,,
(주)뉴보텍,60260,16-Dec,,
(주)뉴보텍,60260,17-Dec,,
(주)뉴보텍,60260,18-Dec,,
(주)뉴보텍,60260,19-Dec,,
(주)뉴인텍,12340,11-Dec,-249628,28489316
(주)뉴인텍,12340,12-Dec,-9081082,20663010
(주)뉴인텍,12340,13-Dec,-3087073,17850640
(주)뉴인텍,12340,14-Dec,-3299830,18684549
(주)뉴인텍,12340,15-Dec,-1656483,17223265
(주)뉴인텍,12340,16-Dec,-9653746,19086989
(주)뉴인텍,12340,17-Dec,-3572013,14744067
(주)뉴인텍,12340,18-Dec,-3941089,14311213
(주)뉴인텍,12340,19-Dec,-1101245,27009433
(주)뉴트리,270870,18-Dec,2137856,48953749
(주)뉴트리,270870,19-Dec,9467873,58446964
(주)뉴파워프라즈마,144960,16-Dec,11007602,99701743
(주)뉴파워프라즈마,144960,17-Dec,18572325,119984978
(주)뉴파워프라즈마,144960,18-Dec,13252599,129807043
(주)뉴파워프라즈마,144960,19-Dec,5296883,135148625
(주)뉴프렉스,85670,11-Dec,-700995,35753388
(주)뉴프렉스,85670,12-Dec,2247470,37909603
(주)뉴프렉스,85670,13-Dec,-3635586,34496797
(주)뉴프렉스,85670,14-Dec,2252975,36675435
(주)뉴프렉스,85670,15-Dec,-1628513,40779408
(주)뉴프렉스,85670,16-Dec,-2492083,39859950
(주)뉴프렉스,85670,17-Dec,4313976,46505473
(주)뉴프렉스,85670,18-Dec,7370622,60844608
(주)뉴프렉스,85670,19-Dec,-9634357,49677361
(주)다나와,119860,11-Dec,4363445,44113482
(주)다나와,119860,12-Dec,5316174,46541707
(주)다나와,119860,13-Dec,5568093,52693237
(주)다나와,119860,14-Dec,4942345,53878913
(주)다나와,119860,15-Dec,6053364,57593527
(주)다나와,119860,16-Dec,8935066,65170505
(주)다나와,119860,17-Dec,13513869,76870677
(주)다나와,119860,18-Dec,16395902,89957042
(주)다나와,119860,19-Dec,23583163,109667593
(주)다날,64260,11-Dec,-6407215,70620449
(주)다날,64260,12-Dec,-11550466,67336617
(주)다날,64260,13-Dec,200553,84319395
(주)다날,64260,14-Dec,339414,89549722
(주)다날,64260,15-Dec,-2560814,107978502
(주)다날,64260,16-Dec,-3910673,143127776
(주)다날,64260,17-Dec,10686294,182357582
(주)다날,64260,18-Dec,-2918329,160399557
(주)다날,64260,19-Dec,22794705,199771977
(주)다보링크,340360,19-Dec,,
(주)다산네트웍스,39560,11-Dec,-3435324,143401910
(주)다산네트웍스,39560,12-Dec,-11535660,133856924
(주)다산네트웍스,39560,13-Dec,3234109,138472947
(주)다산네트웍스,39560,14-Dec,-2721496,133671833
(주)다산네트웍스,39560,15-Dec,-3252620,136962512
(주)다산네트웍스,39560,16-Dec,-41213727,147666185
(주)다산네트웍스,39560,17-Dec,-2495138,163472925
(주)다산네트웍스,39560,18-Dec,-24771007,167537498
(주)다산네트웍스,39560,19-Dec,-9548924,232266503
(주)다우기술,23590,11-Dec,121305698,1077849292
(주)다우기술,23590,12-Dec,95931116,1144224213
(주)다우기술,23590,13-Dec,54080871,1176140535
(주)다우기술,23590,14-Dec,84949965,1250074821
(주)다우기술,23590,15-Dec,202618955,1447570633
(주)다우기술,23590,16-Dec,191978017,1607568822
(주)다우기술,23590,17-Dec,243142590,1910991813
(주)다우기술,23590,18-Dec,225403523,2440572841
(주)다우기술,23590,19-Dec,395865387,2664225769
(주)다우데이타,32190,11-Dec,114141739,1060693177
(주)다우데이타,32190,12-Dec,67986547,1147152079
(주)다우데이타,32190,13-Dec,64894276,1214325703
(주)다우데이타,32190,14-Dec,98091227,1306471036
(주)다우데이타,32190,15-Dec,257433924,1541196561
(주)다우데이타,32190,16-Dec,174059793,1716033010
(주)다우데이타,32190,17-Dec,235838323,2075356433
(주)다우데이타,32190,18-Dec,232911621,2577119233
(주)다우데이타,32190,19-Dec,408847438,2776945869
(주)다원시스,68240,11-Dec,,
(주)다원시스,68240,12-Dec,,
(주)다원시스,68240,13-Dec,,
(주)다원시스,68240,14-Dec,6002020,63683389
(주)다원시스,68240,15-Dec,8245573,132166925
(주)다원시스,68240,16-Dec,6764328,139085352
(주)다원시스,68240,17-Dec,5399255,179123392
(주)다원시스,68240,18-Dec,6033173,199641965
(주)다원시스,68240,19-Dec,4247763,210743884
(주)다이나믹디자인,145210,15-Dec,1363780,171574095
(주)다이나믹디자인,145210,16-Dec,-18627817,106662468
(주)다이나믹디자인,145210,17-Dec,-33732957,68263887
(주)다이나믹디자인,145210,18-Dec,-43968228,28109264
(주)다이나믹디자인,145210,19-Dec,-5543390,21495482
(주)대교,19680,11-Dec,50427956,643781177
(주)대교,19680,12-Dec,20767695,621929548
(주)대교,19680,13-Dec,32222639,646547484
(주)대교,19680,14-Dec,38224764,640828006
(주)대교,19680,15-Dec,46060282,643976794
(주)대교,19680,16-Dec,41790443,662796703
(주)대교,19680,17-Dec,41618843,676932464
(주)대교,19680,18-Dec,19224517,616825914
(주)대교,19680,19-Dec,17155260,613226548
(주)대구백화점,6370,11-Mar,,
(주)대구백화점,6370,12-Mar,,
(주)대구백화점,6370,13-Mar,,
(주)대구백화점,6370,14-Mar,5745803,413275509
(주)대구백화점,6370,15-Mar,3420596,372846665
(주)대구백화점,6370,16-Mar,6356321,376564811
(주)대구백화점,6370,17-Mar,-7021333,368183372
(주)대구백화점,6370,18-Dec,-29621331,309876833
(주)대구백화점,6370,19-Dec,-19263522,286171428
(주)대덕,8060,11-Dec,46295245,391476369
(주)대덕,8060,12-Dec,48564650,432420248
(주)대덕,8060,13-Dec,8398540,428794790
(주)대덕,8060,14-Dec,,
(주)대덕,8060,15-Dec,,
(주)대덕,8060,16-Dec,,
(주)대덕,8060,17-Dec,,
(주)대덕,8060,18-Dec,264713548,983926437
(주)대덕,8060,19-Dec,64557559,1039706220
(주)대동,490,11-Dec,6288657,234924528
(주)대동,490,12-Dec,-1364479,230400313
(주)대동,490,13-Dec,-986787,225940641
(주)대동,490,14-Dec,5002864,230397276
(주)대동,490,15-Dec,3539311,233122550
(주)대동,490,16-Dec,-17972703,215148462
(주)대동,490,17-Dec,9854811,218897831
(주)대동,490,18-Dec,1464262,217503766
(주)대동,490,19-Dec,3001676,220811970
(주)대동스틸,48470,11-Dec,,
(주)대동스틸,48470,12-Dec,,
(주)대동스틸,48470,13-Dec,,
(주)대동스틸,48470,14-Dec,,
(주)대동스틸,48470,15-Dec,,
(주)대동스틸,48470,16-Dec,,
(주)대동스틸,48470,17-Dec,,
(주)대동스틸,48470,18-Dec,,
(주)대동스틸,48470,19-Dec,,
(주)대륙제관,4780,11-Dec,,
(주)대륙제관,4780,12-Dec,,
(주)대륙제관,4780,13-Dec,,
(주)대륙제관,4780,14-Dec,,
(주)대륙제관,4780,15-Dec,,
(주)대륙제관,4780,16-Dec,,
(주)대륙제관,4780,17-Dec,,
(주)대륙제관,4780,18-Dec,,
(주)대륙제관,4780,19-Dec,,
(주)대림제지,17650,11-Dec,,
(주)대림제지,17650,12-Dec,,
(주)대림제지,17650,13-Dec,,
(주)대림제지,17650,14-Dec,,
(주)대림제지,17650,15-Dec,,
(주)대림제지,17650,16-Dec,,
(주)대림제지,17650,17-Dec,3254628,130215169
(주)대림제지,17650,18-Dec,12874056,152231602
(주)대림제지,17650,19-Dec,,
(주)대명소노시즌,7720,11-Dec,-7779076,90620332
(주)대명소노시즌,7720,12-Dec,-17134477,71085817
(주)대명소노시즌,7720,13-Dec,5529082,76631843
(주)대명소노시즌,7720,14-Dec,11882090,88984211
(주)대명소노시즌,7720,15-Dec,-5231990,83598574
(주)대명소노시즌,7720,16-Dec,-1596418,97207333
(주)대명소노시즌,7720,17-Dec,17627423,136942525
(주)대명소노시즌,7720,18-Dec,-7952844,130379075
(주)대명소노시즌,7720,19-Dec,63292506,165647992
(주)대성미생물연구소,36480,11-Dec,,
(주)대성미생물연구소,36480,12-Dec,,
(주)대성미생물연구소,36480,13-Dec,,
(주)대성미생물연구소,36480,14-Dec,,
(주)대성미생물연구소,36480,15-Dec,,
(주)대성미생물연구소,36480,16-Dec,,
(주)대성미생물연구소,36480,17-Dec,,
(주)대성미생물연구소,36480,18-Dec,,
(주)대성미생물연구소,36480,19-Dec,,
(주)대성엘텍,25440,11-Dec,-13381325,26380861
(주)대성엘텍,25440,12-Dec,-8511915,26273194
(주)대성엘텍,25440,13-Dec,-23994182,26246247
(주)대성엘텍,25440,14-Dec,2025783,26963344
(주)대성엘텍,25440,15-Dec,1400717,28058763
(주)대성엘텍,25440,16-Dec,1542817,49194848
(주)대성엘텍,25440,17-Dec,-4087929,46797006
(주)대성엘텍,25440,18-Dec,-2799944,43036022
(주)대성엘텍,25440,19-Dec,-9945700,38063005
(주)대성파인텍,104040,11-Dec,3791192,22349136
(주)대성파인텍,104040,12-Dec,3685255,26263438
(주)대성파인텍,104040,13-Dec,3160941,28774358
(주)대성파인텍,104040,14-Dec,3316225,32041181
(주)대성파인텍,104040,15-Dec,4005081,36304201
(주)대성파인텍,104040,16-Dec,3951523,41901677
(주)대성파인텍,104040,17-Dec,2137708,48816237
(주)대성파인텍,104040,18-Dec,2982309,51707863
(주)대성파인텍,104040,19-Dec,1319995,53200691
(주)대양금속,9190,11-Dec,-64301573,30463239
(주)대양금속,9190,12-Dec,-71375108,17397073
(주)대양금속,9190,13-Dec,-10008188,19759252
(주)대양금속,9190,14-Dec,-18097262,5262572
(주)대양금속,9190,15-Dec,,
(주)대양금속,9190,16-Dec,,
(주)대양금속,9190,17-Dec,,
(주)대양금속,9190,18-Dec,,
(주)대양금속,9190,19-Dec,,
(주)대우건설,47040,11-Dec,173553923,3412192209
(주)대우건설,47040,12-Dec,173028930,3410980662
(주)대우건설,47040,13-Dec,-718036005,2653594549
(주)대우건설,47040,14-Dec,102110187,2725594904
(주)대우건설,47040,15-Dec,142037371,2830681289
(주)대우건설,47040,16-Dec,-754927284,2069909999
(주)대우건설,47040,17-Dec,257893627,2278069286
(주)대우건설,47040,18-Dec,297330432,2317722005
(주)대우건설,47040,19-Dec,201239572,2488248901
(주)대웅,3090,11-Dec,44470947,336101580
(주)대웅,3090,12-Dec,46344365,391395286
(주)대웅,3090,13-Dec,74723609,687068468
(주)대웅,3090,14-Dec,37877138,708731742
(주)대웅,3090,15-Dec,54590416,828479372
(주)대웅,3090,16-Dec,34573862,864632095
(주)대웅,3090,17-Dec,85706875,939305649
(주)대웅,3090,18-Dec,32736376,964312839
(주)대웅,3090,19-Dec,71342383,1026246591
(주)대웅제약,69620,11-Dec,50728105,362416568
(주)대웅제약,69620,12-Dec,33512864,386586504
(주)대웅제약,69620,13-Dec,57974401,437963421
