,회사명,거래소코드,회계년도,이자보상배율,cashflow_매출액비율,cashflow_부채비율,당좌비율,매입채무회전율,매출액순이익률,매출액총이익률,매출액영업이익률,매출액증가율,매출원가대매출액비율,매출채권회전율,부채비율,순이익증가율,영업이익증가율,유동부채,유동비율,유동자산구성비율,유동자산증가율,유형자산증가율,유형자산회전율,자기자본구성비율,자본증가율,타인자본회전율,재고자산_유동자산비율,재고자산증가율,재고자산회전율,차입금의존도,총자본영업이익률,총자산순이익률,총자산증가율,총자산회전율,현금비율
3846,(주)플레이위드,23770,2013,-3.29,-15.88448038,-2.808428901,94.75551349,8.406656796,-73.01443724,92.32120335,-16.17194772,0,7.678796653,8.016629397,3798.524069,0,-107.8391116,97.64859314,94.75782899,90.15623261,-1.677657373,-58.10511027,1.604675698,2.565073301,20.85436532,0.641555188,0.002485299,-100,9.938564534,0.912547706,-29.9062669,-12.57806475,-1.748492247,0.589076684,1.49006758
3847,(주)플레이위드,23770,2014,5.43,-15.54499401,-1.738288162,4.084900832,22.035395,26.19911749,60.0350083,6.52896332,0,39.9649917,14.42060421,1760.772896,0,-96.62535363,98.82061137,4.084900832,3.819785951,0,0,1.973010935,5.374110952,0,1.738272234,0,0,10.03181019,0,6.427599243,2.772220998,0,0.700305926,1.225121029
3848,(주)플레이위드,23770,2015,13.8,-4.780799588,-0.566848735,4.135460876,15.36109916,10.50872158,73.2442593,19.52339823,0,26.7557407,5.988707349,1312.321525,0,-89.1823106,98.73176763,4.135460876,3.79391423,0,0,1.236472802,7.080540764,0,1.481144796,0,0,4.182940341,0,15.18910949,1.157772444,0,0.781981306,1.167121276
3849,(주)플레이위드,23770,2016,8.2,3.476908381,0.542715245,13.17844829,15.35802593,17.25215819,59.34835908,19.77241362,0,40.65164092,6.677952671,696.6677458,0,-89.02919691,98.56854861,13.17844829,11.35928793,0,0,1.619984764,12.55228425,0,2.254659463,0,0,6.838800165,0,10.7506363,2.354890273,0,1.039472808,2.787802375
3850,(주)플레이위드,23770,2017,1.43,-4.41905966,-0.6644017,13.56542681,10.71763159,-23.63451445,54.12736534,9.104089591,0,45.87263466,5.757424855,915.6601964,0,-95.2308619,98.46248431,13.56542681,12.04176521,0,0,1.102859125,9.84581264,0,1.480683293,0,0,4.174916612,0,6.266740816,-3.203564391,0,0.696428182,0.46388331
3851,(주)플레이위드,23770,2018,-3.33,-20.59963957,-3.242743289,8.719836814,9.995952613,-63.86147677,53.92156954,-16.18901907,0,46.07843046,4.761731022,1772.51995,0,-107.4883633,98.08401428,8.719836814,8.096014222,0,0,1.235238304,5.340396974,0,1.626492847,0,0,5.248642241,0,-22.58575531,-9.516046991,0,0.767550307,0.257672685
3852,(주)플레이위드,23770,2019,22.59,14.39590271,7.707953717,44.95650463,11.21966512,16.19844306,66.4442561,24.24902169,0,33.5557439,5.422631808,579.4899557,0,-86.20262492,99.56674632,44.95650463,38.17418095,0,0,0.856054237,14.71692112,0,1.26427243,0,0,5.028637246,0,37.61926743,7.396671712,0,0.584845829,3.223647296
3853,(주)피델릭스,32580,2011,5.32,2.014509155,4.821954125,75.64014933,25.9586447,3.62353425,15.60163342,6.094695465,0,84.39836658,6.623563768,126.0772484,0,-96.85687017,87.46270759,151.0009276,73.65163683,0,0,1.411087955,44.23266927,0,1.938609606,49.9074936,0,6.590886104,22.5992476,9.196288034,4.836888428,0,0.863034686,9.184539579
3854,(주)피델릭스,32580,2012,8.23,7.902458484,35.05326448,88.02696978,12.08960254,2.343310786,12.98608506,4.819094543,0,87.01391494,8.181860619,70.65245975,7.959673781,-97.53096004,83.25419385,184.1315586,63.4671626,-0.028526142,-3.450716772,1.154863755,58.59862796,0.181070233,1.630399454,52.2083299,0,5.374031078,13.76935369,7.542934233,4.298552241,0.059546554,0.731968247,11.53828419
3855,(주)피델릭스,32580,2013,19.32,12.42536035,45.40028666,108.3046285,19.67013963,5.412443988,18.12323935,8.177902048,0,81.87676065,7.993664631,68.62543647,11.35176146,-95.73672578,72.10207543,233.5552829,68.53296068,-0.338792588,-2.502906928,1.489019275,59.30303405,1.572446462,2.008727159,53.81014522,0,7.378021683,16.99006953,10.25289785,8.048316564,0.526919822,0.914346097,45.46289371
3856,(주)피델릭스,32580,2014,4.23,8.43830271,19.60325225,95.77236076,7.485960728,0.347892009,14.01309165,2.212120035,0,85.98690835,2.644830725,95.73159477,268.5696938,-98.4103789,75.03792217,180.4490842,66.2261998,-0.002780547,-2.816098897,4.820511455,51.09037131,3.640513939,5.808630894,46.92685384,0,6.585271423,19.1026601,3.433661118,0.395286364,1.219585561,0.8417627,26.87890806
3857,(주)피델릭스,32580,2015,-4.54,1.988229436,6.120125305,104.2128982,10.63356245,-9.393191709,14.3841218,-2.964332801,0,85.6158782,3.826019776,63.96310342,0,-101.4605191,64.76354784,251.3987637,63.51512641,0,0,2.248936748,60.98933108,0,6.925240887,58.5467738,0,10.38516,16.29599712,-2.918235294,-11.27951427,0,0.634973641,27.87119441
3858,(주)피델릭스,32580,2016,-8.77,1.070354104,2.534272022,71.8274433,9.604670356,-16.300212,13.66446252,-5.837130599,0,86.33553748,3.625379517,99.07680749,0,-102.8358006,72.52906198,202.2600295,73.00850787,0,0,2.746010993,50.23186947,0,6.692329048,64.487574,0,7.447031716,21.70349252,-6.846477244,-19.20747819,0,0.682062957,20.07968617
3859,(주)피델릭스,32580,2017,2.3,-0.109712888,-0.24183045,78.77734838,7.550132611,0.802616338,17.36681939,2.922896023,0,82.63318061,3.257302563,113.9457745,0,-98.51687692,94.97696748,151.8330518,76.80316751,0,0,1.766901199,46.74081562,0,3.915658258,48.11581047,0,7.319584357,10.5463648,3.670582018,0.94222765,0,0.533770901,9.145561006
3860,(주)피델릭스,32580,2018,3.69,-2.625931008,-5.656705662,87.9775355,4.56107936,4.693795535,17.05392546,4.826931053,0,82.94607454,3.687808041,118.7377857,0,-97.52684575,93.67211819,166.5237438,84.67430646,0,0,0.951850917,45.71683912,0,3.38081163,47.16817346,0,4.704510323,18.83460341,6.173199539,5.488701067,0,0.431592188,0.966449248
3861,(주)피델릭스,32580,2019,-0.41,-6.324033691,-10.83220948,101.3289287,3.993749258,-2.173025629,15.45586306,-0.825377224,0,84.54413694,2.854449291,90.79595541,0,-100.4109925,93.80436416,197.9794956,88.37727292,0,0,0.753418957,52.4120125,0,3.200613219,48.81847316,0,5.355673098,9.768916889,-0.641817956,-1.771271206,0,0.463489711,1.841978146
3862,(주)피에스엠씨,24850,2011,-5.98,2.546186782,6.328138365,75.25962401,4.129654746,-15.50445891,-4.832201336,-11.0849585,-28.91076588,104.8322013,2.354035626,101.1095927,0,-107.0638729,93.20509287,119.0741465,55.79775158,-59.0050583,-58.86108515,1.777803945,49.72413276,-16.66400213,1.490713283,89.75741419,-60.39982965,2.439881884,28.31054048,-13.92778788,-19.373224,-39.83939054,0.649088483,15.93810902
3863,(주)피에스엠씨,24850,2012,1.89,1.930809773,6.571332207,125.2584697,5.318044257,-3.413930744,7.327394107,2.001647609,-26.5073612,92.67260589,2.775024811,66.11668949,0,-98.98905845,82.5114058,172.7342181,56.72704976,-18.95749378,-36.58676268,1.955496262,60.19864729,2.58409805,1.368566771,33.91412203,-29.30331507,1.819847296,15.77035804,2.252074023,-4.624517996,-10.42462231,0.635766029,45.50134403
3864,(주)피에스엠씨,24850,2013,2.38,5.693979309,20.04921684,131.4446042,4.830213833,-4.752079737,7.084243147,1.63368511,-30.70314371,92.91575685,2.132549958,69.64203563,0,-99.17643018,80.56183615,174.4823654,57.70572184,-19.82094958,-38.15005768,1.678220508,58.94765388,1.149347706,0.901569038,30.76360473,-34.06628412,1.886004457,13.08496731,2.003047924,-6.869153626,-10.34783852,0.624230771,53.04170249
3865,(주)피에스엠씨,24850,2014,-7.98,3.512639114,10.15825638,122.060841,22.18915587,-5.749477323,3.419891513,-2.862360646,-31.669594,96.58010849,2.612067276,80.2727997,0,-101.4109866,74.96781898,174.1457905,58.13344553,-27.20455757,-41.17829299,2.814420034,55.47148553,-0.281337366,5.740041544,41.08611493,-44.12646532,19.33279193,11.53101434,-3.322373112,-7.403757893,-14.46702164,0.832717607,33.20645513
3866,(주)피에스엠씨,24850,2015,-34.23,-8.40117933,-18.20984996,103.4824032,19.56036588,-23.49718868,-8.474541531,-17.59388257,-41.57465689,108.4745415,4.868746939,93.57373153,0,-108.0856513,75.99529606,158.6160284,58.26950237,-35.41280748,-48.74450189,3.125638606,51.659902,-3.557798401,6.332789723,53.81744443,-59.7098586,14.37641015,18.95393087,-17.84233767,-24.62008472,-18.70996863,0.884247204,20.30318805
3867,(주)피에스엠씨,24850,2016,-33.98,-12.76309347,-27.92737043,112.2461067,12.81146332,-8.010811809,-6.902050115,-20.98734522,-57.43817842,106.9020501,4.693429606,83.8683336,0,-109.4970801,81.37575443,162.400339,60.27997082,-47.30610746,-55.49992535,2.929024419,54.38674406,-4.213081599,5.454620569,58.60846869,-60.54874563,13.18503197,14.86945497,-19.2574873,-7.995427672,-24.02425953,0.823206755,33.89919741
3868,(주)피에스엠씨,24850,2018,5.35,-0.946948686,-2.84205567,113.8117137,17.11557029,1.196985587,7.674808167,2.20285492,-55.98076858,92.32519183,4.753907389,84.66286391,-102.7453109,-98.88630601,79.9047904,172.8030627,63.30494571,-50.19648614,-54.97112451,3.382525931,54.15273969,-1.131522009,6.732852945,68.54517767,-60.05120214,17.81592912,13.55603562,2.79869125,1.647056299,-21.62312057,0.923817337,30.59576981
3869,(주)피에스엠씨,24850,2019,-8.49,-1.809223651,-5.585029304,114.1308275,16.57870092,-1.972968126,3.834050225,-4.546922095,-51.87271135,96.16594977,5.15852418,74.73731408,0,-102.2229237,73.61393855,200.450482,63.113024,-49.57505484,-57.83702757,3.749261103,57.22876109,-1.053619766,6.276524861,85.39985903,-67.3203646,16.4257301,14.07104056,-5.245153513,-2.604984234,-19.40345647,0.934754435,19.06875234
3870,(주)피에이치씨,57880,2011,0.62,-6.506009977,-19.30573809,458.6521589,16.90165288,2.116788089,18.57723761,0.53252991,-10.4542814,81.42276239,3.886924504,35.05168617,50.40637896,-99.66736363,44.81545957,673.8286786,78.37656919,8.019985192,-0.207764901,3.947832791,74.04572489,10.37419503,5.707938329,30.52864627,-20.15946215,14.77139956,13.49668981,0.279671858,1.630264126,6.365923363,0.949413385,106.7868961
3871,(주)피에이치씨,57880,2012,-7.85,4.489001607,9.656967866,328.8051899,22.14212574,-25.33350947,6.953491891,-12.28643651,-10.41969028,93.04650811,4.58179656,33.43102929,0,-105.7876691,59.02026389,527.9747233,78.07413736,6.337222037,-0.040916991,4.268166582,74.94508701,8.178658184,7.116169942,35.47516826,-11.99370541,12.63140429,12.95117769,-4.418111973,-13.65460994,5.139404883,1.060286293,90.4771141
3872,(주)피에이치씨,57880,2013,-6.39,4.561943706,6.611214873,267.8212638,14.84620324,-9.654014142,27.62755416,-12.76979114,-7.039995644,72.37244584,4.859422392,29.90594228,0,-106.0016937,83.57830988,393.1003655,75.63546924,4.470783526,-0.085596364,4.397294678,76.97877267,7.024880206,7.51418164,30.50565337,-10.22158475,11.28954467,12.63773525,-2.767213322,-3.220829644,3.578998055,1.095942397,56.39914226
3873,(주)피에이치씨,57880,2014,-53.26,-26.44974329,-23.47773565,145.8581587,16.34328585,-248.4366628,-77.79789174,-176.4492638,20.44206195,177.7978917,6.11891653,49.13322539,0,-146.8719907,91.79248951,225.6886463,68.25236807,12.49487153,-0.06728903,5.01668535,67.05413884,16.82234912,7.681143057,31.44317164,-26.22233236,12.0191969,16.56166913,-38.47688247,-72.65262289,9.827216435,1.15241729,25.15238116
3874,(주)피에이치씨,57880,2015,-17.96,-37.30984839,-43.70624235,118.4637336,0,-52.75682345,2.451014412,-36.38900431,-8.868284531,97.54898559,5.084207302,72.99377726,0,-115.3936958,95.6093044,157.836394,63.67407804,-0.132649343,-0.041116103,1.23868748,57.80554745,2.611617869,1.720331445,24.9783693,-24.8321068,3.18217763,22.79279112,-15.55772176,-26.07678103,1.018315808,0.479659381,29.59247494
3875,(주)피에이치씨,57880,2016,-7.09,-24.83002676,-26.76974912,104.6201669,0,-31.14682578,26.82586559,-26.5562812,-1.380845995,73.17413441,4.510750657,65.32938822,0,-111.7217148,97.52742538,149.7674378,57.71685946,-49.88540726,-1.424836194,1.114619787,60.48531424,1.289531055,1.904732031,60.1519758,-67.82237079,3.11654868,0,-9.352182383,-13.26903806,-0.208788264,0.455191596,28.52452341
3876,(주)피에이치씨,57880,2017,-9.29,-23.40891598,-13.74062452,60.44982533,15.33290606,-120.145395,-2.078390803,-91.91934449,71.62508268,102.0783908,4.471462897,177.6669927,0,-176.5607289,98.03172316,76.42650661,47.93946025,-5.890181593,-18.5001859,1.168780166,36.01436347,-2.735689721,2.620402251,22.21302101,-26.5202665,3.160296265,0,-47.93015611,-45.1247484,-4.624783418,0.488974418,16.06834928
3877,(주)피에이치씨,57880,2018,-2.78,-85.00115631,-27.62981556,79.3960423,15.51238432,-299.9309395,20.24174071,-74.34706883,-6.601450878,79.75825929,5.590497924,96.00366595,0,-127.3307136,98.18707869,90.7942325,43.66527741,-4.915214113,-6.228873424,1.343544168,51.0194539,-1.342288539,3.06068268,13.20281704,-25.76878707,3.333109351,0,-11.60044968,-47.75271217,-1.522723022,0.529551245,16.48238333
3878,(주)피에이치씨,57880,2019,-1.69,-119.2529942,-25.45865075,40.63693147,13.70593394,-271.8570717,14.56184746,-69.65705763,-12.88351276,85.43815254,5.52277915,179.906269,0,-125.8317206,98.73090638,48.20587779,30.59051518,-5.782668955,-1.164543775,1.415694191,35.7262452,3.982241255,3.200832232,16.66497369,-1.902421909,3.509609239,0,-13.37665476,-37.30271118,0.887498228,0.520773773,11.4030407
3879,(주)피엔풍년,24940,2011,-1.39,-2.108043576,-8.558052454,109.4218511,0,-0.140213665,23.22616472,-1.548531968,0,76.77383528,7.160772404,54.71653679,0,-100.7683172,88.01974309,174.9611108,54.46324202,0,0,32.75578721,64.63433197,0,3.196720778,37.45932992,0,0,11.18416399,-1.719903741,-0.201311029,0,0.753444115,43.4188617
3880,(주)피엔풍년,24940,2012,2.54,0.705931063,2.712808765,96.68930809,0,1.228292049,23.9272271,1.155074139,0,76.0727729,8.06705389,59.86227424,0,-99.41910806,93.46205801,160.9970107,56.34564794,0,0,30.15793503,62.55384547,0,4.905132642,39.94341406,0,0,14.65096151,1.328586897,1.767525766,0,0.763497699,39.29581326
3881,(주)피엔풍년,24940,2013,3.69,1.535738697,6.401839281,90.12518987,0,1.329819184,23.09607029,1.366710276,0,76.90392971,6.182130203,64.52921304,0.97093543,-99.31198728,96.19935842,157.8889732,59.57133385,0,0,21.74752123,60.77947992,0.170479496,2.627742788,42.91862945,0,0,14.58904718,1.839754997,2.174169413,0,0.54384461,32.42836055
3882,(주)피엔풍년,24940,2014,6.15,3.20419996,15.57412211,116.2111629,0,1.424265028,25.00943869,1.90679329,0,74.99056131,9.30748102,54.1188753,0,-99.03742621,97.06971401,176.5256201,60.1706118,0,0,45.87068103,64.88497908,0,4.322234516,34.16753737,0,0,13.24026902,2.507877659,2.430903433,0,0.657639121,43.53329587
3883,(주)피엔풍년,24940,2015,12.38,5.113159116,25.12718074,131.0459704,0,1.770523021,25.82581629,2.508247209,0,74.17418371,8.902898798,51.530676,0,-98.72994838,97.77962997,189.2643197,62.93357696,0,0,9.79719336,65.99323823,0,3.16894179,30.76034057,0,0,11.57977403,3.175854796,2.958838854,0,0.531073323,60.59091742
3884,(주)피엔풍년,24940,2016,12.59,4.831171263,18.01786358,155.2280073,4.831171263,2.303281432,27.674772,2.850334312,0,72.325228,2.850334312,65.97723645,0,-98.55422818,80.43340867,212.8689424,68.06037972,0,0,68.06037972,60.24922582,0,,27.0781329,0,,15.55860891,3.506798297,3.414628486,0,3.506798297,29.227658
3885,(주)피엔풍년,24940,2017,6.95,2.320245971,9.447411707,221.1327049,2.320245971,2.138236473,29.33894041,2.330308355,0,70.66105959,2.330308355,51.2728983,0,-98.82110994,56.54052163,319.4997147,61.22897881,0,0,61.22897881,66.10569313,0,,30.787824,0,,16.39842925,2.432484484,2.950946111,0,2.432484484,71.70252003
3886,(주)피엔풍년,24940,2018,2.8,-1.004685212,-4.02983124,128.963081,-1.004685212,1.935592628,26.86929877,1.436380558,0,73.13070123,1.436380558,46.56869622,0,-99.27661444,98.52905666,186.9726397,58.53225269,0,0,58.53225269,68.22739274,0,,31.02569378,0,,0,1.341499302,2.466741631,0,1.341499302,15.99649246
3887,(주)피엔풍년,24940,2019,-6.61,7.969248732,30.70929505,201.5713017,89.19313248,9.930894558,26.11246068,-2.462928907,0,73.88753932,2.392393227,37.01077773,0,-101.2164839,85.85415642,287.9476778,66.78030176,0,0,1.03108285,72.98695749,0,0.802320531,29.99724698,0,6.364837789,1.906735794,-1.756315591,10.33747107,0,0.356226397,25.77961211
3888,(주)필옵틱스,161580,2017,23.17,,,139.6126978,11.60686666,6.11608496,14.38546223,8.042035232,-1.960275572,85.61453777,6.702869418,61.19250549,1.127794175,-95.81052277,75.41909107,152.9141543,43.78066674,-0.169325305,-0.054297043,2.871977987,62.03762371,0.479637003,4.259812908,8.713397065,0,3.580552614,14.75544668,11.81463123,11.14840811,-0.003285802,0.652375461,95.37956728
3889,(주)필옵틱스,161580,2018,-20.54,-26.18314387,-11.81538089,24.52217712,11.82212615,-49.47617104,-6.731598717,-50.11385268,0,106.7315987,11.88953858,186.3649095,0,-120.0364163,73.73001084,100.2880268,48.12134171,-0.709024298,-0.050068211,2.206116893,34.92047967,0.450943653,4.018600446,76.08773098,0,4.019713054,27.9380046,-21.07258786,-14.53002494,-0.106825937,0.629510704,17.09020609
3890,(주)필옵틱스,161580,2019,-8.61,-20.16921048,-21.32340812,21.30505599,9.326715645,-11.39731239,10.05378121,-10.62911161,-0.012938465,89.94621879,9.085650413,227.9807979,0,-105.046364,88.79718581,70.42906893,43.47113711,-0.877933739,-0.070920166,2.111880234,30.48958983,0.748704389,3.221391206,70.36740629,-0.012041102,3.13556987,21.00010732,-12.80952313,-8.375678999,0.150754741,0.687650236,6.500935294
3891,(주)하림,136480,2011,4.5,,,78.49883657,3.668855067,1.879529085,9.478632469,-5.596474414,-8.577272405,90.52136753,5.20483243,187.6161883,0,-102.6024206,79.67232099,105.6919563,54.9295938,0,0,3.710299783,34.76855757,0,1.973609927,25.72865585,0,9.064953524,47.94675423,-10.520846,2.456981357,0,1.224284027,16.86182653
