,회사명,거래소코드,회계년도,이자보상배율,회사명_1,거래소코드_1,회계연도_1,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),통계청 한국표준산업분류 10차(중분류)
12079,에스비더블유생명과학(주),151910,2018,-0.74,에스비더블유생명과학(주),151910,2018,58999471,59456165,61102246,60030355,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12080,에스비더블유생명과학(주),151910,2019,-5.28,에스비더블유생명과학(주),151910,2019,48802634,53258567,52623027,56349380,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12081,에스비아이핀테크솔루션즈(주),950110,2013,11111111.11,에스비아이핀테크솔루션즈(주),950110,2013,26972094,5010089,63823847,35995382,출판업
12082,에스비아이핀테크솔루션즈(주),950110,2014,95.93,에스비아이핀테크솔루션즈(주),950110,2014,17440937,4616880,53060470,36270088,출판업
12083,에스비아이핀테크솔루션즈(주),950110,2015,138.62,에스비아이핀테크솔루션즈(주),950110,2015,16480442,4341741,58334594,41751737,출판업
12084,에스비아이핀테크솔루션즈(주),950110,2016,122.6,에스비아이핀테크솔루션즈(주),950110,2016,16925322,4897645,68958658,49817897,출판업
12085,에스비아이핀테크솔루션즈(주),950110,2017,51.19,에스비아이핀테크솔루션즈(주),950110,2017,21419192,6307465,85693108,62964546,출판업
12086,에스비아이핀테크솔루션즈(주),950110,2018,11.36,에스비아이핀테크솔루션즈(주),950110,2018,23743663,7111755,130428356,79601806,출판업
12087,에스비아이핀테크솔루션즈(주),950110,2019,10.43,에스비아이핀테크솔루션즈(주),950110,2019,21437167,7574628,78810225,22434942,출판업
12088,에스씨아이평가정보(주),36120,2011,999999999,에스씨아이평가정보(주),36120,2011,40797154,0,,,정보서비스업
12089,에스씨아이평가정보(주),36120,2012,999999999,에스씨아이평가정보(주),36120,2012,36755760,0,,,정보서비스업
12090,에스씨아이평가정보(주),36120,2013,999999999,에스씨아이평가정보(주),36120,2013,37027963,0,,,정보서비스업
12091,에스씨아이평가정보(주),36120,2014,999999999,에스씨아이평가정보(주),36120,2014,36917164,0,,,정보서비스업
12092,에스씨아이평가정보(주),36120,2015,999999999,에스씨아이평가정보(주),36120,2015,35887860,0,,,정보서비스업
12093,에스씨아이평가정보(주),36120,2016,999999999,에스씨아이평가정보(주),36120,2016,33945258,0,35281188,0,정보서비스업
12094,에스씨아이평가정보(주),36120,2017,18.6,에스씨아이평가정보(주),36120,2017,39915717,0,42768733,0,정보서비스업
12095,에스씨아이평가정보(주),36120,2018,2276.67,에스씨아이평가정보(주),36120,2018,46527546,0,49863975,0,정보서비스업
12096,에스씨아이평가정보(주),36120,2019,332.49,에스씨아이평가정보(주),36120,2019,48708533,0,52569945,0,정보서비스업
12097,에스엔유프리시젼(주),80000,2011,-6.45,에스엔유프리시젼(주),80000,2011,77413303,72173683,,,기타 기계 및 장비 제조업
12098,에스엔유프리시젼(주),80000,2012,-6.54,에스엔유프리시젼(주),80000,2012,44216410,44160266,,,기타 기계 및 장비 제조업
12099,에스엔유프리시젼(주),80000,2013,5.56,에스엔유프리시젼(주),80000,2013,101386475,66955733,,,기타 기계 및 장비 제조업
12100,에스엔유프리시젼(주),80000,2014,-4.62,에스엔유프리시젼(주),80000,2014,83360381,73753166,,,기타 기계 및 장비 제조업
12101,에스엔유프리시젼(주),80000,2015,1.17,에스엔유프리시젼(주),80000,2015,70032140,51233490,,,기타 기계 및 장비 제조업
12102,에스엔유프리시젼(주),80000,2016,-11.1,에스엔유프리시젼(주),80000,2016,57862612,56760093,,,기타 기계 및 장비 제조업
12103,에스엔유프리시젼(주),80000,2017,6.08,에스엔유프리시젼(주),80000,2017,116215632,91301850,,,기타 기계 및 장비 제조업
12104,에스엔유프리시젼(주),80000,2018,16.4,에스엔유프리시젼(주),80000,2018,82551448,57969121,82572761,58060494,기타 기계 및 장비 제조업
12105,에스엔유프리시젼(주),80000,2019,41.6,에스엔유프리시젼(주),80000,2019,64233361,46253025,64349005,45865683,기타 기계 및 장비 제조업
12106,에스엔케이폴리텍(주),91340,2011,105.95,에스엔케이폴리텍(주),91340,2011,15602926,10819790,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12107,에스엔케이폴리텍(주),91340,2012,-487.77,에스엔케이폴리텍(주),91340,2012,14052791,11264693,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12108,에스엔케이폴리텍(주),91340,2013,-4.75,에스엔케이폴리텍(주),91340,2013,13466081,10994444,15923489,12583880,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12109,에스엔케이폴리텍(주),91340,2014,2.59,에스엔케이폴리텍(주),91340,2014,21634413,14390589,22477556,14925489,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12110,에스엔케이폴리텍(주),91340,2015,7.9,에스엔케이폴리텍(주),91340,2015,23669857,15030698,25584533,16217279,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12111,에스엔케이폴리텍(주),91340,2016,4.2,에스엔케이폴리텍(주),91340,2016,30431302,22115233,63430728,51084930,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12112,에스엔케이폴리텍(주),91340,2017,5.35,에스엔케이폴리텍(주),91340,2017,23928430,18811921,178587054,153334212,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12113,에스엔케이폴리텍(주),91340,2018,4.06,에스엔케이폴리텍(주),91340,2018,20917815,16990849,282148096,234705857,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12114,에스엔케이폴리텍(주),91340,2019,7.78,에스엔케이폴리텍(주),91340,2019,25933907,19087931,338044206,275323992,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12115,에스엘(주),5850,2011,9.56,에스엘(주),5850,2011,525578544,453374456,966091270,818457138,자동차 및 트레일러 제조업
12116,에스엘(주),5850,2012,4.92,에스엘(주),5850,2012,578105017,520507689,1162486576,1018011642,자동차 및 트레일러 제조업
12117,에스엘(주),5850,2013,5.01,에스엘(주),5850,2013,577337584,518484912,1241660948,1119351243,자동차 및 트레일러 제조업
12118,에스엘(주),5850,2014,12.2,에스엘(주),5850,2014,561760086,491296075,1359380094,1209538168,자동차 및 트레일러 제조업
12119,에스엘(주),5850,2015,11.46,에스엘(주),5850,2015,593583766,507942900,1395133199,1219126438,자동차 및 트레일러 제조업
12120,에스엘(주),5850,2016,14.12,에스엘(주),5850,2016,638836988,552210889,1620581391,1403823713,자동차 및 트레일러 제조업
12121,에스엘(주),5850,2017,8.72,에스엘(주),5850,2017,720851055,640014027,1489427601,1321406611,자동차 및 트레일러 제조업
12122,에스엘(주),5850,2018,0.53,에스엘(주),5850,2018,735139558,677094102,1598634354,1465521759,자동차 및 트레일러 제조업
12123,에스엘(주),5850,2019,4.15,에스엘(주),5850,2019,1407091294,1283280968,2262212221,2052543751,자동차 및 트레일러 제조업
12124,에스와이(주),109610,2015,3.5,에스와이(주),109610,2015,165623552,147863415,261724632,227322552,금속가공제품 제조업; 기계 및 가구 제외
12125,에스와이(주),109610,2016,1.92,에스와이(주),109610,2016,181798357,166154998,306116510,270335480,금속가공제품 제조업; 기계 및 가구 제외
12126,에스와이(주),109610,2017,1.88,에스와이(주),109610,2017,298641671,275458056,393503262,348807370,금속가공제품 제조업; 기계 및 가구 제외
12127,에스와이(주),109610,2018,1.87,에스와이(주),109610,2018,343028329,315310757,419928752,375257995,금속가공제품 제조업; 기계 및 가구 제외
12128,에스와이(주),109610,2019,-0.97,에스와이(주),109610,2019,294915037,280346914,380109486,350995232,금속가공제품 제조업; 기계 및 가구 제외
12129,에스지씨에너지(주),5090,2011,1.65,에스지씨에너지(주),5090,2011,280723959,246350279,,,"전기, 가스, 증기 및 공기조절 공급업"
12130,에스지씨에너지(주),5090,2012,1.05,에스지씨에너지(주),5090,2012,285221128,249620997,,,"전기, 가스, 증기 및 공기조절 공급업"
12131,에스지씨에너지(주),5090,2013,1.18,에스지씨에너지(주),5090,2013,288199000,249325496,290031609,251096067,"전기, 가스, 증기 및 공기조절 공급업"
12132,에스지씨에너지(주),5090,2014,0.55,에스지씨에너지(주),5090,2014,283829621,249815474,297812164,261131793,"전기, 가스, 증기 및 공기조절 공급업"
12133,에스지씨에너지(주),5090,2015,1.03,에스지씨에너지(주),5090,2015,296449058,251172243,310295324,263765308,"전기, 가스, 증기 및 공기조절 공급업"
12134,에스지씨에너지(주),5090,2016,0.1,에스지씨에너지(주),5090,2016,278126586,245657336,297458693,263196275,"전기, 가스, 증기 및 공기조절 공급업"
12135,에스지씨에너지(주),5090,2017,-1.29,에스지씨에너지(주),5090,2017,310927507,300996169,319961347,305346310,"전기, 가스, 증기 및 공기조절 공급업"
12136,에스지씨에너지(주),5090,2018,-1.98,에스지씨에너지(주),5090,2018,335600373,337803263,346781204,344669698,"전기, 가스, 증기 및 공기조절 공급업"
12137,에스지씨에너지(주),5090,2019,0.09,에스지씨에너지(주),5090,2019,273589905,249748470,284244835,253884817,"전기, 가스, 증기 및 공기조절 공급업"
12138,에스지씨이테크건설(주),16250,2011,6.18,에스지씨이테크건설(주),16250,2011,670297194,606441041,699059559,631594729,종합 건설업
12139,에스지씨이테크건설(주),16250,2012,4.43,에스지씨이테크건설(주),16250,2012,695594773,636988330,785541865,724385021,종합 건설업
12140,에스지씨이테크건설(주),16250,2013,0.12,에스지씨이테크건설(주),16250,2013,504100742,489979002,667502467,619175422,종합 건설업
12141,에스지씨이테크건설(주),16250,2014,6.77,에스지씨이테크건설(주),16250,2014,677698634,629207701,877234227,766659498,종합 건설업
12142,에스지씨이테크건설(주),16250,2015,4.83,에스지씨이테크건설(주),16250,2015,788563315,717589987,1100688301,956069647,종합 건설업
12143,에스지씨이테크건설(주),16250,2016,3.69,에스지씨이테크건설(주),16250,2016,843579329,777892313,1191570073,1050364715,종합 건설업
12144,에스지씨이테크건설(주),16250,2017,4.66,에스지씨이테크건설(주),16250,2017,841221413,781659307,1465750842,1272387144,종합 건설업
12145,에스지씨이테크건설(주),16250,2018,3.64,에스지씨이테크건설(주),16250,2018,881992820,824322335,1487904768,1322201642,종합 건설업
12146,에스지씨이테크건설(주),16250,2019,2.14,에스지씨이테크건설(주),16250,2019,1242048953,1163553500,1698474766,1560922503,종합 건설업
12147,에스지에이(주),49470,2011,3.98,에스지에이(주),49470,2011,40661943,29355543,40943094,25949935,출판업
12148,에스지에이(주),49470,2012,-2.67,에스지에이(주),49470,2012,32213681,23474657,33987255,22241762,출판업
12149,에스지에이(주),49470,2013,2.36,에스지에이(주),49470,2013,43180692,34151167,51076987,34520142,출판업
12150,에스지에이(주),49470,2014,2.89,에스지에이(주),49470,2014,40940421,31923571,58218926,39590473,출판업
12151,에스지에이(주),49470,2015,3.66,에스지에이(주),49470,2015,43618539,37040271,72075046,50668783,출판업
12152,에스지에이(주),49470,2016,1.55,에스지에이(주),49470,2016,33463478,29471255,109262777,86218046,출판업
12153,에스지에이(주),49470,2017,-1.82,에스지에이(주),49470,2017,37759225,30557015,98081509,73892502,출판업
12154,에스지에이(주),49470,2018,-3.34,에스지에이(주),49470,2018,44351155,36503507,88885999,72634426,출판업
12155,에스지에이(주),49470,2019,-4.82,에스지에이(주),49470,2019,38700581,32712918,81471003,65214075,출판업
12156,에스지에이솔루션즈(주),184230,2014,9.83,에스지에이솔루션즈(주),184230,2014,,,,,출판업
12157,에스지에이솔루션즈(주),184230,2015,9.83,에스지에이솔루션즈(주),184230,2015,19994383,10777340,19994383,10777340,출판업
12158,에스지에이솔루션즈(주),184230,2016,3.08,에스지에이솔루션즈(주),184230,2016,28402273,17217175,49543830,35498755,출판업
12159,에스지에이솔루션즈(주),184230,2017,2.55,에스지에이솔루션즈(주),184230,2017,20466860,11281605,55343525,38452479,출판업
12160,에스지에이솔루션즈(주),184230,2018,-6.36,에스지에이솔루션즈(주),184230,2018,17856882,13248949,45381803,36277754,출판업
12161,에스지에이솔루션즈(주),184230,2019,-5.12,에스지에이솔루션즈(주),184230,2019,21614762,15345991,45088761,32973574,출판업
12162,에스지이(주),255220,2018,5.25,에스지이(주),255220,2018,118477483,78484149,145839541,99952519,비금속 광물제품 제조업
12163,에스지이(주),255220,2019,2.57,에스지이(주),255220,2019,111440249,76096079,132776115,90737745,비금속 광물제품 제조업
12164,에스케이(주),34730,2011,2.94,에스케이(주),34730,2011,1619101478,0,1701763922,0,전문 서비스업
12165,에스케이(주),34730,2012,3.14,에스케이(주),34730,2012,1528627922,0,2241803020,0,전문 서비스업
12166,에스케이(주),34730,2013,3.65,에스케이(주),34730,2013,1805743164,0,2301754740,0,전문 서비스업
12167,에스케이(주),34730,2014,4.13,에스케이(주),34730,2014,1974143344,0,2425966528,0,전문 서비스업
12168,에스케이(주),34730,2015,3.87,에스케이(주),34730,2015,2065032000,0,39569775000,35495427000,전문 서비스업
12169,에스케이(주),34730,2016,6.63,에스케이(주),34730,2016,3113719000,0,83617494000,73769694000,전문 서비스업
12170,에스케이(주),34730,2017,6.43,에스케이(주),34730,2017,2477840000,0,93296368000,82399676000,전문 서비스업
12171,에스케이(주),34730,2018,4.39,에스케이(주),34730,2018,2672412000,0,1.01502E+11,91851225000,전문 서비스업
12172,에스케이(주),34730,2019,2.86,에스케이(주),34730,2019,3245516000,0,99264574000,90206178000,전문 서비스업
12173,에스케이가스(주),18670,2011,14.38,에스케이가스(주),18670,2011,5470288720,5107728046,7222787081,6844359225,도매 및 상품 중개업
12174,에스케이가스(주),18670,2012,6.55,에스케이가스(주),18670,2012,5090631429,4756421934,7583747014,7226682812,도매 및 상품 중개업
12175,에스케이가스(주),18670,2013,5.49,에스케이가스(주),18670,2013,4196769654,3910818177,6672246520,6349561475,도매 및 상품 중개업
12176,에스케이가스(주),18670,2014,6.2,에스케이가스(주),18670,2014,4313542450,4028443131,5943465084,5600446437,도매 및 상품 중개업
12177,에스케이가스(주),18670,2015,3.32,에스케이가스(주),18670,2015,2826941690,2586318479,4078985548,3746641240,도매 및 상품 중개업
12178,에스케이가스(주),18670,2016,4.96,에스케이가스(주),18670,2016,3366245664,3047487073,5254738369,4785574532,도매 및 상품 중개업
12179,에스케이가스(주),18670,2017,3.21,에스케이가스(주),18670,2017,4151828216,3855483286,6689683934,6274170676,도매 및 상품 중개업
12180,에스케이가스(주),18670,2018,2.79,에스케이가스(주),18670,2018,4808642481,4562203786,6859163776,6557948184,도매 및 상품 중개업
12181,에스케이가스(주),18670,2019,4.15,에스케이가스(주),18670,2019,3973394871,3629079520,4931073628,4521732781,도매 및 상품 중개업
12182,에스케이네트웍스(주),1740,2011,2.49,에스케이네트웍스(주),1740,2011,26224418960,24502458284,27535570532,25647386122,도매 및 상품 중개업
12183,에스케이네트웍스(주),1740,2012,1.85,에스케이네트웍스(주),1740,2012,25511199449,23710453097,27935503372,25923492761,도매 및 상품 중개업
12184,에스케이네트웍스(주),1740,2013,2.16,에스케이네트웍스(주),1740,2013,23739620447,22053666612,25975361370,24065827305,도매 및 상품 중개업
12185,에스케이네트웍스(주),1740,2014,2.16,에스케이네트웍스(주),1740,2014,20460418440,18920171634,22408068204,20667045399,도매 및 상품 중개업
12186,에스케이네트웍스(주),1740,2015,2.1,에스케이네트웍스(주),1740,2015,18681721369,17322235164,20355840898,18809464154,도매 및 상품 중개업
12187,에스케이네트웍스(주),1740,2016,1.99,에스케이네트웍스(주),1740,2016,17333736978,16412886314,18457381000,17434419992,도매 및 상품 중개업
12188,에스케이네트웍스(주),1740,2017,2.27,에스케이네트웍스(주),1740,2017,13613184000,12763287000,15202346000,14103978000,도매 및 상품 중개업
12189,에스케이네트웍스(주),1740,2018,1.95,에스케이네트웍스(주),1740,2018,12409359000,11635342000,13986475000,12913854000,도매 및 상품 중개업
12190,에스케이네트웍스(주),1740,2019,1.05,에스케이네트웍스(주),1740,2019,10574129000,9951706000,13054240000,11939913000,도매 및 상품 중개업
12191,에스케이디스커버리(주),6120,2011,5.42,에스케이디스커버리(주),6120,2011,1546107695,1245669454,8864966852,8147038147,전문 서비스업
12192,에스케이디스커버리(주),6120,2012,3.25,에스케이디스커버리(주),6120,2012,1476191493,1188949913,9160084618,8474075122,전문 서비스업
12193,에스케이디스커버리(주),6120,2013,3.12,에스케이디스커버리(주),6120,2013,1484565401,1170887087,8256550008,7575210497,전문 서비스업
12194,에스케이디스커버리(주),6120,2014,2.44,에스케이디스커버리(주),6120,2014,1232853528,951757923,7283608289,6624356281,전문 서비스업
12195,에스케이디스커버리(주),6120,2015,1.57,에스케이디스커버리(주),6120,2015,1039863882,809864750,5269175685,4658087895,전문 서비스업
12196,에스케이디스커버리(주),6120,2016,3.19,에스케이디스커버리(주),6120,2016,1146625579,885725079,6526064902,5771018218,전문 서비스업
12197,에스케이디스커버리(주),6120,2017,2.3,에스케이디스커버리(주),6120,2017,16556123,0,6746687325,6331565682,전문 서비스업
12198,에스케이디스커버리(주),6120,2018,2.16,에스케이디스커버리(주),6120,2018,15265064,0,6939172193,6619493905,전문 서비스업
12199,에스케이디스커버리(주),6120,2019,3.11,에스케이디스커버리(주),6120,2019,24968480,0,5021067628,4598432976,전문 서비스업
12200,에스케이디앤디(주),210980,2015,9.87,에스케이디앤디(주),210980,2015,231300372,172790096,231300372,172790096,부동산업
12201,에스케이디앤디(주),210980,2016,4.32,에스케이디앤디(주),210980,2016,277311332,196230176,276376332,196230176,부동산업
12202,에스케이디앤디(주),210980,2017,2.8,에스케이디앤디(주),210980,2017,329931250,250770123,330812048,250770123,부동산업
12203,에스케이디앤디(주),210980,2018,5.71,에스케이디앤디(주),210980,2018,555534240,418815420,562772314,421391997,부동산업
12204,에스케이디앤디(주),210980,2019,2.43,에스케이디앤디(주),210980,2019,356862251,270369269,454720099,322733256,부동산업
12205,에스케이렌터카(주),68400,2012,1.66,에스케이렌터카(주),68400,2012,373312720,48782796,401375627,69082210,임대업; 부동산 제외
12206,에스케이렌터카(주),68400,2013,1.94,에스케이렌터카(주),68400,2013,443528022,83429356,475737139,106704419,임대업; 부동산 제외
12207,에스케이렌터카(주),68400,2014,1.94,에스케이렌터카(주),68400,2014,492211906,98255504,570015231,161920077,임대업; 부동산 제외
12208,에스케이렌터카(주),68400,2015,1.83,에스케이렌터카(주),68400,2015,510633263,98801284,632145882,206145425,임대업; 부동산 제외
12209,에스케이렌터카(주),68400,2016,1.34,에스케이렌터카(주),68400,2016,544644476,108752880,647644444,197867004,임대업; 부동산 제외
12210,에스케이렌터카(주),68400,2017,1.59,에스케이렌터카(주),68400,2017,591543123,119329228,636765266,146953648,임대업; 부동산 제외
12211,에스케이렌터카(주),68400,2018,0.76,에스케이렌터카(주),68400,2018,603999912,108978849,652521822,138272004,임대업; 부동산 제외
12212,에스케이렌터카(주),68400,2019,1.52,에스케이렌터카(주),68400,2019,640883399,0,640883399,0,임대업; 부동산 제외
12213,에스케이씨(주),11790,2011,4.46,에스케이씨(주),11790,2011,1687461201,1330198888,2473525635,2000245625,화학물질 및 화학제품 제조업; 의약품 제외
12214,에스케이씨(주),11790,2012,2.19,에스케이씨(주),11790,2012,1760998038,1430816407,2629170921,2207847128,화학물질 및 화학제품 제조업; 의약품 제외
12215,에스케이씨(주),11790,2013,1.62,에스케이씨(주),11790,2013,1851143652,1554018855,2641403172,2231552661,화학물질 및 화학제품 제조업; 의약품 제외
12216,에스케이씨(주),11790,2014,2.1,에스케이씨(주),11790,2014,1899152025,1580517569,2802235022,2361291547,화학물질 및 화학제품 제조업; 의약품 제외
12217,에스케이씨(주),11790,2015,3.55,에스케이씨(주),11790,2015,1616227687,1239873115,2564762025,2065206392,화학물질 및 화학제품 제조업; 의약품 제외
12218,에스케이씨(주),11790,2016,3.47,에스케이씨(주),11790,2016,1380829846,1112046825,2359440144,1949486064,화학물질 및 화학제품 제조업; 의약품 제외
12219,에스케이씨(주),11790,2017,3.81,에스케이씨(주),11790,2017,1403473051,1126493164,2653544415,2227350358,화학물질 및 화학제품 제조업; 의약품 제외
12220,에스케이씨(주),11790,2018,3.87,에스케이씨(주),11790,2018,1415180089,1151370397,2767834347,2289106109,화학물질 및 화학제품 제조업; 의약품 제외
12221,에스케이씨(주),11790,2019,2.74,에스케이씨(주),11790,2019,1229900590,1046398185,2539766499,2096888286,화학물질 및 화학제품 제조업; 의약품 제외
12222,에스케이케미칼(주),285130,2018,1.44,에스케이케미칼(주),285130,2018,1205342468,968766116,1367719213,1095287320,화학물질 및 화학제품 제조업; 의약품 제외
12223,에스케이케미칼(주),285130,2019,2.41,에스케이케미칼(주),285130,2019,1184206016,924650740,1427185611,1101175048,화학물질 및 화학제품 제조업; 의약품 제외
12224,에스케이텔레콤(주),17670,2011,7.17,에스케이텔레콤(주),17670,2011,12551255630,0,15938548860,0,우편 및 통신업
12225,에스케이텔레콤(주),17670,2012,4.27,에스케이텔레콤(주),17670,2012,12332719444,0,16300479280,0,우편 및 통신업
12226,에스케이텔레콤(주),17670,2013,6.06,에스케이텔레콤(주),17670,2013,12860379475,0,16602053960,0,우편 및 통신업
12227,에스케이텔레콤(주),17670,2014,5.63,에스케이텔레콤(주),17670,2014,13012644000,0,17163798000,0,우편 및 통신업
12228,에스케이텔레콤(주),17670,2015,5.74,에스케이텔레콤(주),17670,2015,12556979000,0,17136734000,0,우편 및 통신업
12229,에스케이텔레콤(주),17670,2016,5.29,에스케이텔레콤(주),17670,2016,12350479000,0,17091816000,0,우편 및 통신업
12230,에스케이텔레콤(주),17670,2017,5.14,에스케이텔레콤(주),17670,2017,12468035000,0,17520013000,0,우편 및 통신업
12231,에스케이텔레콤(주),17670,2018,3.91,에스케이텔레콤(주),17670,2018,11705639000,0,16873960000,0,우편 및 통신업
12232,에스케이텔레콤(주),17670,2019,2.79,에스케이텔레콤(주),17670,2019,11416215000,0,17743702000,0,우편 및 통신업
12233,에스케이하이닉스(주),660,2011,1.05,에스케이하이닉스(주),660,2011,10188162000,8492945000,10395811000,8721257000,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12234,에스케이하이닉스(주),660,2012,-0.72,에스케이하이닉스(주),660,2012,10001783000,8947795000,10162210000,8550989000,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12235,에스케이하이닉스(주),660,2013,13.17,에스케이하이닉스(주),660,2013,13896309000,8947323000,14165102000,8864587000,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12236,에스케이하이닉스(주),660,2014,29.99,에스케이하이닉스(주),660,2014,16893716000,9502113000,17125566000,9461725000,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12237,에스케이하이닉스(주),660,2015,45.03,에스케이하이닉스(주),660,2015,18780792000,11002083000,18797998000,10515353000,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12238,에스케이하이닉스(주),660,2016,27.28,에스케이하이닉스(주),660,2016,16733111000,10847469000,17197975000,10787139000,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12239,에스케이하이닉스(주),660,2017,110.73,에스케이하이닉스(주),660,2017,29718939000,12980539000,30109434000,12701843000,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12240,에스케이하이닉스(주),660,2018,220.25,에스케이하이닉스(주),660,2018,40324651000,15704210000,40445066000,15180838000,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12241,에스케이하이닉스(주),660,2019,11.37,에스케이하이닉스(주),660,2019,25320755000,18387763000,26990733000,18825275000,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12242,에스텍(주),69510,2011,999999999,에스텍(주),69510,2011,190214017,152003141,223212467,189237059,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12243,에스텍(주),69510,2012,60.67,에스텍(주),69510,2012,184144696,149877015,210492995,177035068,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12244,에스텍(주),69510,2013,71.7,에스텍(주),69510,2013,175654714,143510108,222346732,183771017,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12245,에스텍(주),69510,2014,59.86,에스텍(주),69510,2014,201921665,164425079,274936759,225189135,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12246,에스텍(주),69510,2015,40.96,에스텍(주),69510,2015,176000409,143058342,270210815,226102959,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12247,에스텍(주),69510,2016,58.37,에스텍(주),69510,2016,179847089,147999733,290549074,245291321,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12248,에스텍(주),69510,2017,55.07,에스텍(주),69510,2017,177710032,143984815,300390875,255584624,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12249,에스텍(주),69510,2018,42.38,에스텍(주),69510,2018,197107076,158547221,306433025,259443666,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12250,에스텍(주),69510,2019,49.67,에스텍(주),69510,2019,216795154,172387853,337971674,289525752,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
12251,에스트래픽(주),234300,2017,8.25,에스트래픽(주),234300,2017,114932721,95048786,77300035,61002102,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
12252,에스트래픽(주),234300,2018,-6.61,에스트래픽(주),234300,2018,41549628,34760082,40678386,36202229,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
12253,에스트래픽(주),234300,2019,-1.04,에스트래픽(주),234300,2019,76244500,61391502,79673572,68391026,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
12254,에스티팜(주),237690,2016,62.34,에스티팜(주),237690,2016,200361533,107369945,200361533,107369945,의료용 물질 및 의약품 제조업
12255,에스티팜(주),237690,2017,972.14,에스티팜(주),237690,2017,202622882,122955973,202800435,123018338,의료용 물질 및 의약품 제조업
12256,에스티팜(주),237690,2018,999999999,에스티팜(주),237690,2018,97299230,94796532,97738456,94958770,의료용 물질 및 의약품 제조업
12257,에스티팜(주),237690,2019,-338.57,에스티팜(주),237690,2019,92995881,94804328,93256825,94884925,의료용 물질 및 의약품 제조업
12258,에스퓨얼셀(주),288620,2018,10,에스퓨얼셀(주),288620,2018,31491977,24214947,,,전기장비 제조업
12259,에스퓨얼셀(주),288620,2019,4.26,에스퓨얼셀(주),288620,2019,37953636,25946824,,,전기장비 제조업
12260,에쓰-오일(주),10950,2011,27.96,에쓰-오일(주),10950,2011,31913863000,29695742000,31913863000,29695742000,"코크스, 연탄 및 석유정제품 제조업"
12261,에쓰-오일(주),10950,2012,9.14,에쓰-오일(주),10950,2012,34723291000,33410816000,34723291000,33410816000,"코크스, 연탄 및 석유정제품 제조업"
12262,에쓰-오일(주),10950,2013,6.83,에쓰-오일(주),10950,2013,31158528000,30229317000,31158528000,30229317000,"코크스, 연탄 및 석유정제품 제조업"
12263,에쓰-오일(주),10950,2014,-6.79,에쓰-오일(주),10950,2014,28557562000,28282216000,28557562000,28282216000,"코크스, 연탄 및 석유정제품 제조업"
12264,에쓰-오일(주),10950,2015,22.82,에쓰-오일(주),10950,2015,17890272000,16438773000,17890272000,16438773000,"코크스, 연탄 및 석유정제품 제조업"
12265,에쓰-오일(주),10950,2016,28.72,에쓰-오일(주),10950,2016,16321843000,14020892000,16321843000,14020892000,"코크스, 연탄 및 석유정제품 제조업"
12266,에쓰-오일(주),10950,2017,23.57,에쓰-오일(주),10950,2017,20891340000,18783141000,20891374000,18783141000,"코크스, 연탄 및 석유정제품 제조업"
12267,에쓰-오일(주),10950,2018,8.84,에쓰-오일(주),10950,2018,25463122000,24210490000,25463295000,24200246000,"코크스, 연탄 및 석유정제품 제조업"
