,회사명,거래소코드,회계년도,개별현금흐름,연결현금흐름,현금흐름,투자축소
1659,(주)로보스타,90360,2014/12,-997332.0,-1133932.0,0.0,0
1660,(주)로보스타,90360,2015/12,-10285841.0,-9830310.0,0.04428719051752793,0
1661,(주)로보스타,90360,2016/12,-2942573.0,-2715876.0,0.07704039967742517,0
1662,(주)로보스타,90360,2017/12,-3303868.0,-2618813.0,0.20734938562920793,1
1663,(주)로보스타,90360,2018/12,-880231.0,-92986.0,0.8943618209310965,1
1664,(주)로보스타,90360,2019/12,-3114275.0,-1771506.0,0.4311658411668847,1
1665,(주)로보티즈,108490,2018/12,-28103010.0,-27367696.0,0.026164955284149277,0
1666,(주)로보티즈,108490,2019/12,-1190652.0,-967828.0,0.18714452249691765,1
1667,(주)로지시스,67730,2015/12,-982129.0,,0.0,0
1668,(주)로지시스,67730,2016/12,720351.0,,0.0,0
1669,(주)로지시스,67730,2017/12,-487766.0,,0.0,0
1670,(주)로지시스,67730,2018/12,-2994159.0,,0.0,0
1671,(주)로지시스,67730,2019/12,-1253609.0,,0.0,0
1672,(주)루멘스,38060,2011/12,-23226446.0,-22090405.0,0.048911529555576434,0
1673,(주)루멘스,38060,2012/12,-17825100.0,-28860416.0,0.0,0
1674,(주)루멘스,38060,2013/12,-29163593.0,-32503383.0,0.0,0
1675,(주)루멘스,38060,2014/12,-34094382.0,-44754320.0,0.0,0
1676,(주)루멘스,38060,2015/12,-33199446.0,-32083386.0,0.033616826015711226,0
1677,(주)루멘스,38060,2016/12,-22263518.0,-38580282.0,0.0,0
1678,(주)루멘스,38060,2017/12,-4594881.0,-15952331.0,0.0,0
1679,(주)루멘스,38060,2018/12,-33863598.0,-33704737.0,0.004691202630033584,0
1680,(주)루멘스,38060,2019/12,2245107.0,-7261735.0,0.0,0
1681,(주)루트로닉,85370,2011/12,-9930086.0,-5745453.0,0.4214095426766697,1
1682,(주)루트로닉,85370,2012/12,-11843146.0,-12150362.0,0.0,0
1683,(주)루트로닉,85370,2013/12,-10540203.0,-10507107.0,0.003139977474817136,0
1684,(주)루트로닉,85370,2014/12,-10941101.0,-10086054.0,0.0781499960561556,0
1685,(주)루트로닉,85370,2015/12,-27374073.0,-26909100.0,0.016985890261927775,0
1686,(주)루트로닉,85370,2016/12,-67085504.0,-66120491.0,0.01438482149586295,0
1687,(주)루트로닉,85370,2017/12,-13501134.0,-13477869.0,0.001723188585492152,0
1688,(주)루트로닉,85370,2018/12,-7944385.0,-5462782.0,0.3123719457201533,1
1689,(주)루트로닉,85370,2019/12,-10900325.0,-7884625.0,0.27666147568994504,1
1690,(주)룽투코리아,60240,2011/12,270320.0,-845567.0,0.0,0
1691,(주)룽투코리아,60240,2012/12,-1556689.0,-312457.0,0.7992810381521293,1
1692,(주)룽투코리아,60240,2013/12,200936.0,2499673.0,0.0,0
1693,(주)룽투코리아,60240,2014/12,-572993.0,-572993.0,0.0,0
1694,(주)룽투코리아,60240,2015/12,-37664898.0,-13501695.0,0.6415310881765829,1
1695,(주)룽투코리아,60240,2016/12,-19156311.0,-26625581.0,0.0,0
1696,(주)룽투코리아,60240,2017/12,218126.0,-8824875.0,0.0,0
1697,(주)룽투코리아,60240,2018/12,-4236325.0,-16164842.0,0.0,0
1698,(주)룽투코리아,60240,2019/12,6044324.0,6610140.0,0.0,0
1699,(주)리노스,39980,2011/12,854408.0,,0.0,0
1700,(주)리노스,39980,2012/12,-2828154.0,,0.0,0
1701,(주)리노스,39980,2013/12,2728046.0,,0.0,0
1702,(주)리노스,39980,2014/12,-8939874.0,-3260158.0,0.6353239430443874,1
1703,(주)리노스,39980,2015/12,-66593.0,,0.0,0
1704,(주)리노스,39980,2016/12,8837305.0,9889488.0,0.0,0
1705,(주)리노스,39980,2017/12,9461249.0,9425553.0,0.0037728633925605383,0
1706,(주)리노스,39980,2018/12,-2646508.0,-2624020.0,0.00849723484682457,0
1707,(주)리노스,39980,2019/12,92619.0,756062.0,0.0,0
1708,(주)리더스코스메틱,16100,2011/12,-13142375.0,,0.0,0
1709,(주)리더스코스메틱,16100,2012/12,-11975671.0,,0.0,0
1710,(주)리더스코스메틱,16100,2013/12,1086032.0,977166.0,0.10024198182005686,0
1711,(주)리더스코스메틱,16100,2014/12,-15264356.0,-14072550.0,0.07807771254810882,0
1712,(주)리더스코스메틱,16100,2015/12,-20548543.0,-25490726.0,0.0,0
1713,(주)리더스코스메틱,16100,2016/12,-17559209.0,-26456866.0,0.0,0
1714,(주)리더스코스메틱,16100,2017/12,-8433200.0,2906777.0,-1.344682564151212,0
1715,(주)리더스코스메틱,16100,2018/12,4210627.0,3434512.0,0.18432290487853709,1
1716,(주)리더스코스메틱,16100,2019/12,4775742.0,-5439344.0,0.0,0
1717,(주)리드,197210,2015/12,-613620.0,-613620.0,0.0,0
1718,(주)리드,197210,2016/12,-5183854.0,-5183855.0,0.0,0
1719,(주)리드,197210,2017/12,-24140840.0,-24140840.0,0.0,0
1720,(주)리드,197210,2018/12,-47338721.0,-45216761.0,0.04482503868239279,0
1721,(주)리드,197210,2019/12,-17082023.0,-11665128.0,0.3171108597617507,1
1722,(주)리드코프,12700,2011/12,-8257197.0,-6771185.0,0.17996567115935347,1
1723,(주)리드코프,12700,2012/12,-3719530.0,-7146222.0,0.0,0
1724,(주)리드코프,12700,2013/12,1311052.0,150781.0,0.8849923572825487,1
1725,(주)리드코프,12700,2014/12,-3864503.0,-2619557.0,0.3221490577184181,1
1726,(주)리드코프,12700,2015/12,791116.0,406726.0,0.4858832333058616,1
1727,(주)리드코프,12700,2016/12,-3563923.0,-3811477.0,0.0,0
1728,(주)리드코프,12700,2017/12,-10353116.0,-10920942.0,0.0,0
1729,(주)리드코프,12700,2018/12,-2109729.0,-4607469.0,0.0,0
1730,(주)리드코프,12700,2019/12,-7812006.0,-8260542.0,0.0,0
1731,(주)리메드,302550,2019/12,535274.0,,0.0,0
1732,(주)링네트,42500,2011/12,-1258848.0,-1303674.0,0.0,0
1733,(주)링네트,42500,2012/12,-4104056.0,-4104358.0,0.0,0
1734,(주)링네트,42500,2013/12,-1537228.0,-1387228.0,0.09757823823141394,0
1735,(주)링네트,42500,2014/12,-3886286.0,-3662940.0,0.05747029426038125,0
1736,(주)링네트,42500,2015/12,-1203335.0,-1137008.0,0.05511931423917695,0
1737,(주)링네트,42500,2016/12,-3438017.0,-3450934.0,0.0,0
1738,(주)링네트,42500,2017/12,-425499.0,-268071.0,0.3699844182947551,1
1739,(주)링네트,42500,2018/12,-7242017.0,-7245031.0,0.0,0
1740,(주)링네트,42500,2019/12,6067608.0,6618194.0,0.0,0
1741,(주)링크제니시스,219420,2018/12,-16435388.0,-16466738.0,0.0,0
1742,(주)링크제니시스,219420,2019/12,-2878645.0,-2890118.0,0.0,0
1743,(주)마니커,27740,2011/12,-35748369.0,-53162496.0,0.0,0
1744,(주)마니커,27740,2012/12,-14437035.0,-30062466.0,0.0,0
1745,(주)마니커,27740,2013/12,9817224.0,977453.0,0.9004348887221072,1
1746,(주)마니커,27740,2014/12,26937531.0,18963688.0,0.2960123925240216,1
1747,(주)마니커,27740,2015/12,-2760015.0,-11852696.0,0.0,0
1748,(주)마니커,27740,2016/12,5437307.0,799647.0,0.8529332627346589,1
1749,(주)마니커,27740,2017/12,-20082458.0,-15577536.0,0.22432124593513403,1
1750,(주)마니커,27740,2018/12,11632461.0,8575144.0,0.26282632712028864,1
1751,(주)마니커,27740,2019/12,-4624660.0,-5735925.0,0.0,0
1752,(주)마니커에프앤지,195500,2019/12,-3501091.0,,0.0,0
1753,(주)마이크로디지탈,305090,2019/12,-13557683.0,,0.0,0
1754,(주)마이크로컨텍솔루션,98120,2011/12,-6299991.0,,0.0,0
1755,(주)마이크로컨텍솔루션,98120,2012/12,-3607194.0,-3579011.0,0.00781299813650167,0
1756,(주)마이크로컨텍솔루션,98120,2013/12,-3384390.0,-3373993.0,0.0030720454793921504,0
1757,(주)마이크로컨텍솔루션,98120,2014/12,-4943618.0,-5356528.0,0.0,0
1758,(주)마이크로컨텍솔루션,98120,2015/12,-5138149.0,-5060315.0,0.015148256697110184,0
1759,(주)마이크로컨텍솔루션,98120,2016/12,-1198696.0,161403.0,-1.1346488183826424,0
1760,(주)마이크로컨텍솔루션,98120,2017/12,-2795409.0,-1614215.0,0.4225478275272062,1
1761,(주)마이크로컨텍솔루션,98120,2018/12,-59095.0,748118.0,0.0,0
1762,(주)마이크로컨텍솔루션,98120,2019/12,791269.0,790075.0,0.0015089685050216804,0
1763,(주)마이크로프랜드,147760,2016/12,1724947.0,,0.0,0
1764,(주)마이크로프랜드,147760,2017/12,-10720985.0,,0.0,0
1765,(주)마이크로프랜드,147760,2018/12,-15442713.0,,0.0,0
1766,(주)마이크로프랜드,147760,2019/12,-5144766.0,,0.0,0
1767,(주)마크로젠,38290,2011/12,-12234641.0,-13674235.0,0.0,0
1768,(주)마크로젠,38290,2012/12,-25701438.0,-23798267.0,0.07404920300568396,0
1769,(주)마크로젠,38290,2013/12,-778444.0,-1614292.0,0.0,0
1770,(주)마크로젠,38290,2014/12,-39683899.0,-38855129.0,0.020884288612870425,0
1771,(주)마크로젠,38290,2015/12,-8149529.0,-7745501.0,0.04957685284634241,0
1772,(주)마크로젠,38290,2016/12,-13029351.0,-14878662.0,0.0,0
1773,(주)마크로젠,38290,2017/12,4837607.0,2906823.0,0.3991196473793758,1
1774,(주)마크로젠,38290,2018/12,-19282615.0,-17883613.0,0.07255250390053423,0
1775,(주)마크로젠,38290,2019/12,-53696054.0,-58097123.0,0.0,0
1776,(주)만도,204320,2014/12,-112303291.0,-189490469.0,0.0,0
1777,(주)만도,204320,2015/12,-226813520.0,-248649082.0,0.0,0
1778,(주)만도,204320,2016/12,-154345031.0,-366163174.0,0.0,0
1779,(주)만도,204320,2017/12,-170630931.0,-377399517.0,0.0,0
1780,(주)만도,204320,2018/12,-122991086.0,-297647175.0,0.0,0
1781,(주)만도,204320,2019/12,-182449306.0,-300126460.0,0.0,0
1782,(주)매직마이크로,127160,2015/12,-8365115.0,-6325439.0,0.24383119658247376,1
1783,(주)매직마이크로,127160,2016/12,215885.0,-3115300.0,0.0,0
1784,(주)매직마이크로,127160,2017/12,345303.0,-12484842.0,0.0,0
1785,(주)매직마이크로,127160,2018/12,-34062585.0,-35280811.0,0.0,0
1786,(주)매직마이크로,127160,2019/12,-4921215.0,-10221093.0,0.0,0
1787,(주)매커스,93520,2011/12,-5016573.0,-4116573.0,0.17940534304992672,1
1788,(주)매커스,93520,2012/12,-1760735.0,-2410735.0,0.0,0
1789,(주)매커스,93520,2013/12,-10927791.0,-6510213.0,0.40425169185611254,1
1790,(주)매커스,93520,2014/12,819644.0,4157257.0,0.0,0
1791,(주)매커스,93520,2015/12,3237723.0,3027278.0,0.06499783953105315,0
1792,(주)매커스,93520,2016/12,-2188753.0,-3089028.0,0.0,0
1793,(주)매커스,93520,2017/12,-476672.0,921168.0,0.0,0
1794,(주)매커스,93520,2018/12,3341336.0,17967.0,0.9946228095588112,1
1795,(주)매커스,93520,2019/12,1526589.0,1526589.0,0.0,0
1796,(주)머큐리,100590,2018/12,-12141205.0,,0.0,0
1797,(주)머큐리,100590,2019/12,-1143511.0,,0.0,0
1798,(주)멀티캠퍼스,67280,2011/12,-2103739.0,,0.0,0
1799,(주)멀티캠퍼스,67280,2012/12,1275535.0,7224948.0,0.0,0
1800,(주)멀티캠퍼스,67280,2013/12,-8077347.0,-8408165.0,0.0,0
1801,(주)멀티캠퍼스,67280,2014/12,-11234876.0,-10557127.0,0.060325454415340235,0
1802,(주)멀티캠퍼스,67280,2015/12,6150519.0,4170027.0,0.32200404551225675,1
1803,(주)멀티캠퍼스,67280,2016/12,-14733274.0,-14317653.0,0.028209683740355335,0
1804,(주)멀티캠퍼스,67280,2017/12,-18178164.0,-19663193.0,0.0,0
1805,(주)멀티캠퍼스,67280,2018/12,-16390296.0,-16110349.0,0.017080045412236608,0
1806,(주)멀티캠퍼스,67280,2019/12,-15874284.0,-16785620.0,0.0,0
1807,(주)메드팩토,235980,2019/12,-45920395.0,,0.0,0
1808,(주)메디아나,41920,2014/12,-40490.0,-35240.0,0.12966164485058038,0
1809,(주)메디아나,41920,2015/12,-5790987.0,-5799561.0,0.0,0
1810,(주)메디아나,41920,2016/12,-7112788.0,-7022275.0,0.012725389819013304,0
1811,(주)메디아나,41920,2017/12,-3969600.0,-3989710.0,0.0,0
1812,(주)메디아나,41920,2018/12,-3511150.0,-3508518.0,0.0007496119505005482,0
1813,(주)메디아나,41920,2019/12,-3504998.0,-3750549.0,0.0,0
1814,(주)메디콕스,54180,2011/06,1244248.0,,0.0,0
1815,(주)메디콕스,54180,2012/06,-1718916.0,,0.0,0
1816,(주)메디콕스,54180,2013/06,508813.0,,0.0,0
1817,(주)메디콕스,54180,2014/06,574411.0,,0.0,0
1818,(주)메디콕스,54180,2015/06,-3940683.0,,0.0,0
1819,(주)메디콕스,54180,2016/06,-356232.0,,0.0,0
1820,(주)메디콕스,54180,2017/06,-7057586.0,,0.0,0
1821,(주)메디콕스,54180,2018/06,75307.0,,0.0,0
1822,(주)메디콕스,54180,2019/06,-2378823.0,-1318668.0,0.4456636748509662,1
1823,(주)메디톡스,86900,2011/12,-10743305.0,,0.0,0
1824,(주)메디톡스,86900,2012/12,-15081815.0,,0.0,0
1825,(주)메디톡스,86900,2013/12,-6720942.0,-6008844.0,0.10595211207000448,0
1826,(주)메디톡스,86900,2014/12,-83054721.0,-83737682.0,0.0,0
1827,(주)메디톡스,86900,2015/12,-8421924.0,-7487527.0,0.11094816338879335,0
1828,(주)메디톡스,86900,2016/12,-114366472.0,-114264548.0,0.000891205247635863,0
1829,(주)메디톡스,86900,2017/12,-42226626.0,-41333195.0,0.021158001115220523,0
1830,(주)메디톡스,86900,2018/12,-14370845.0,-16091351.0,0.0,0
1831,(주)메디톡스,86900,2019/12,-26823452.0,-28391075.0,0.0,0
1832,(주)메디프론디비티,65650,2011/12,1168354.0,,0.0,0
1833,(주)메디프론디비티,65650,2012/12,493840.0,,0.0,0
1834,(주)메디프론디비티,65650,2013/12,390414.0,,0.0,0
1835,(주)메디프론디비티,65650,2014/12,-273709.0,,0.0,0
1836,(주)메디프론디비티,65650,2015/12,-4784458.0,,0.0,0
1837,(주)메디프론디비티,65650,2016/12,1595665.0,,0.0,0
1838,(주)메디프론디비티,65650,2017/12,-8292163.0,,0.0,0
1839,(주)메디프론디비티,65650,2018/12,-66271.0,,0.0,0
1840,(주)메디프론디비티,65650,2019/12,2116854.0,,0.0,0
1841,(주)메지온,140410,2012/12,-26567650.0,,0.0,0
1842,(주)메지온,140410,2013/12,13617814.0,,0.0,0
1843,(주)메지온,140410,2014/12,-2479586.0,,0.0,0
1844,(주)메지온,140410,2015/12,-977878.0,,0.0,0
1845,(주)메지온,140410,2016/12,-48538273.0,-36812182.0,0.24158442967264204,1
1846,(주)메지온,140410,2017/12,22697242.0,36422047.0,0.0,0
1847,(주)메지온,140410,2018/12,-11718075.0,1288976.0,-1.109998954606452,0
1848,(주)메지온,140410,2019/12,-16597797.0,304466.0,-1.0183437597170275,0
1849,(주)메카로,241770,2017/12,-4071342.0,,0.0,0
1850,(주)메카로,241770,2018/12,-24601976.0,-23958529.0,0.02615428126586255,0
1851,(주)메카로,241770,2019/12,-42322848.0,-35659470.0,0.1574416258565586,1
1852,(주)메타랩스,90370,2011/12,-8089711.0,-9063969.0,0.0,0
1853,(주)메타랩스,90370,2012/12,-5552198.0,1558124.0,-1.2806319227088083,0
1854,(주)메타랩스,90370,2013/12,-4665358.0,-3865626.0,0.17141921370235683,1
1855,(주)메타랩스,90370,2014/12,1027782.0,908088.0,0.11645854860271926,0
1856,(주)메타랩스,90370,2015/12,2107490.0,2006846.0,0.04775538673967611,0
1857,(주)메타랩스,90370,2016/12,1477579.0,2116562.0,0.0,0
1858,(주)메타랩스,90370,2017/12,2528420.0,-891822.0,-1.3527190893917942,0
1859,(주)메타랩스,90370,2018/12,-53657082.0,-54328997.0,0.0,0
1860,(주)메타랩스,90370,2019/12,-6596726.0,-328780.0,0.9501601248861935,1
1861,(주)메타바이오메드,59210,2011/12,-2910221.0,-3074409.0,0.0,0
1862,(주)메타바이오메드,59210,2012/12,-20422206.0,-13751524.0,0.32663865989795615,1
1863,(주)메타바이오메드,59210,2013/12,-14666702.0,-14894051.0,0.0,0
1864,(주)메타바이오메드,59210,2014/12,-1426540.0,-3099886.0,0.0,0
1865,(주)메타바이오메드,59210,2015/12,-152690.0,1496538.0,0.0,0
1866,(주)메타바이오메드,59210,2016/12,-10134458.0,-6184054.0,0.3897992374135844,1
1867,(주)메타바이오메드,59210,2017/12,-10566257.0,-5157544.0,0.5118854292489763,1
1868,(주)메타바이오메드,59210,2018/12,-9948304.0,28474348.0,0.0,0
1869,(주)메타바이오메드,59210,2019/12,-9395977.0,-6727027.0,0.2840524194556883,1
1870,(주)멕아이씨에스,58110,2015/12,-1866657.0,,0.0,0
1871,(주)멕아이씨에스,58110,2016/12,-813640.0,-257275.0,0.683797502580994,1
1872,(주)멕아이씨에스,58110,2017/12,-815946.0,-261783.0,0.6791662683559941,1
1873,(주)멕아이씨에스,58110,2018/12,-1330777.0,-1782813.0,0.0,0
1874,(주)멕아이씨에스,58110,2019/12,-532249.0,-117829.0,0.7786205328708932,1
1875,(주)멜파스,96640,2011/12,-29690081.0,,0.0,0
1876,(주)멜파스,96640,2012/12,-28859810.0,,0.0,0
1877,(주)멜파스,96640,2013/12,-34620580.0,,0.0,0
1878,(주)멜파스,96640,2014/12,-3091452.0,,0.0,0
1879,(주)멜파스,96640,2015/12,-5999311.0,,0.0,0
1880,(주)멜파스,96640,2016/12,-7526503.0,,0.0,0
1881,(주)멜파스,96640,2017/12,9274391.0,,0.0,0
1882,(주)멜파스,96640,2018/12,14778637.0,,0.0,0
1883,(주)멜파스,96640,2019/12,-159578.0,-159578.0,0.0,0
1884,(주)모나리자,12690,2011/12,-7763212.0,,0.0,0
1885,(주)모나리자,12690,2012/12,-3129235.0,,0.0,0
1886,(주)모나리자,12690,2013/12,-11282477.0,,0.0,0
1887,(주)모나리자,12690,2014/12,-3833220.0,,0.0,0
1888,(주)모나리자,12690,2015/12,-8891082.0,,0.0,0
1889,(주)모나리자,12690,2016/12,824799.0,,0.0,0
1890,(주)모나리자,12690,2017/12,-10622545.0,,0.0,0
1891,(주)모나리자,12690,2018/12,-1907384.0,,0.0,0
1892,(주)모나리자,12690,2019/12,5487831.0,,0.0,0
1893,(주)모나미,5360,2011/12,-9071867.0,-11713340.0,0.0,0
1894,(주)모나미,5360,2012/12,-424251.0,-4726121.0,0.0,0
1895,(주)모나미,5360,2013/12,-5128711.0,-5833712.0,0.0,0
1896,(주)모나미,5360,2014/12,3333677.0,375559.0,0.8873439148423797,1
1897,(주)모나미,5360,2015/12,3337536.0,2850320.0,0.1459807474735853,0
1898,(주)모나미,5360,2016/12,-3450584.0,-4149065.0,0.0,0
1899,(주)모나미,5360,2017/12,-11886998.0,-12878227.0,0.0,0
1900,(주)모나미,5360,2018/12,1297205.0,-7471298.0,0.0,0
1901,(주)모나미,5360,2019/12,-4486539.0,-7607295.0,0.0,0
1902,(주)모다이노칩,80420,2011/12,-23671102.0,-23708828.0,0.0,0
1903,(주)모다이노칩,80420,2012/12,-11355706.0,-11504560.0,0.0,0
1904,(주)모다이노칩,80420,2013/12,-11562677.0,-11571564.0,0.0,0
1905,(주)모다이노칩,80420,2014/12,-26019805.0,-26036545.0,0.0,0
1906,(주)모다이노칩,80420,2015/12,-14026331.0,-12936838.0,0.077674838844171,0
1907,(주)모다이노칩,80420,2016/12,-45340975.0,-35190672.0,0.2238660064103165,1
1908,(주)모다이노칩,80420,2017/12,-13123578.0,-56390932.0,0.0,0
1909,(주)모다이노칩,80420,2018/12,-16608471.0,-33960405.0,0.0,0
1910,(주)모다이노칩,80420,2019/12,-75449111.0,-97195745.0,0.0,0
1911,(주)모두투어네트워크,80160,2011/12,-11339817.0,-11272229.0,0.005960237277197683,0
1912,(주)모두투어네트워크,80160,2012/12,-1617327.0,-1143669.0,0.29286470825009414,1
1913,(주)모두투어네트워크,80160,2013/12,-12033698.0,-12345077.0,0.0,0
1914,(주)모두투어네트워크,80160,2014/12,-6599894.0,-45599717.0,0.0,0
1915,(주)모두투어네트워크,80160,2015/12,-8980733.0,-5525287.0,0.38476213467208076,1
1916,(주)모두투어네트워크,80160,2016/12,-10794952.0,-6119896.0,0.43307797941111736,1
1917,(주)모두투어네트워크,80160,2017/12,-54543556.0,-53830212.0,0.013078428549836391,0
1918,(주)모두투어네트워크,80160,2018/12,-18971191.0,-18231988.0,0.038964501490707674,0
1919,(주)모두투어네트워크,80160,2019/12,-9096192.0,-36161667.0,0.0,0
1920,(주)모바일리더,100030,2011/12,239798.0,,0.0,0
1921,(주)모바일리더,100030,2012/12,-3631368.0,-1036330.0,0.7146171910971293,1
1922,(주)모바일리더,100030,2013/12,-640137.0,-1999093.0,0.0,0
1923,(주)모바일리더,100030,2014/12,-2353805.0,-869194.0,0.6307281189393344,1
1924,(주)모바일리더,100030,2015/12,3114289.0,2110604.0,0.32228383428769775,1
1925,(주)모바일리더,100030,2016/12,-4446662.0,-4750942.0,0.0,0
1926,(주)모바일리더,100030,2017/12,-217749.0,-1877491.0,0.0,0
1927,(주)모바일리더,100030,2018/12,-1302854.0,-3114672.0,0.0,0
1928,(주)모바일리더,100030,2019/12,-174021.0,-5203108.0,0.0,0
1929,(주)모베이스,101330,2011/12,1139251.0,-3381844.0,0.0,0
1930,(주)모베이스,101330,2012/12,10185579.0,-2552528.0,-1.2506021503539464,0
1931,(주)모베이스,101330,2013/12,-5812704.0,-39827183.0,0.0,0
1932,(주)모베이스,101330,2014/12,2984562.0,-21683376.0,0.0,0
1933,(주)모베이스,101330,2015/12,-29684033.0,-29701858.0,0.0,0
1934,(주)모베이스,101330,2016/12,-1652201.0,-19372229.0,0.0,0
1935,(주)모베이스,101330,2017/12,-2389335.0,-27259805.0,0.0,0
1936,(주)모베이스,101330,2018/12,-23146847.0,-44665360.0,0.0,0
1937,(주)모베이스,101330,2019/12,-45448173.0,-50653515.0,0.0,0
1938,(주)모베이스전자,12860,2011/12,-34610930.0,-40827644.0,0.0,0
1939,(주)모베이스전자,12860,2012/12,-26940853.0,-28203102.0,0.0,0
1940,(주)모베이스전자,12860,2013/12,-35160610.0,-50165154.0,0.0,0
1941,(주)모베이스전자,12860,2014/12,-40419886.0,-51026164.0,0.0,0
1942,(주)모베이스전자,12860,2015/12,-88013873.0,-100707939.0,0.0,0
1943,(주)모베이스전자,12860,2016/12,-68357708.0,-80287315.0,0.0,0
1944,(주)모베이스전자,12860,2017/12,-24490611.0,-32760223.0,0.0,0
1945,(주)모베이스전자,12860,2018/12,-31000223.0,-39577212.0,0.0,0
1946,(주)모베이스전자,12860,2019/12,-28604632.0,-32605004.0,0.0,0
1947,(주)모비스,250060,2016/12,,,0.0,0
1948,(주)모비스,250060,2017/12,-1866714.0,,0.0,0
1949,(주)모비스,250060,2018/12,-5538386.0,-4753840.0,0.1416560709203006,0
1950,(주)모비스,250060,2019/12,-3841935.0,-7789517.0,0.0,0
1951,(주)모아텍,33200,2011/12,-2913233.0,-3806935.0,0.0,0
1952,(주)모아텍,33200,2012/12,-22104505.0,-30440241.0,0.0,0
1953,(주)모아텍,33200,2013/12,-7650455.0,-11547067.0,0.0,0
1954,(주)모아텍,33200,2014/12,13664872.0,-2004662.0,-1.1467018498234012,0
1955,(주)모아텍,33200,2015/12,-18597291.0,-7147902.0,0.615648214570606,1
1956,(주)모아텍,33200,2016/12,28074159.0,36977279.0,0.0,0
1957,(주)모아텍,33200,2018/03,-5350964.0,-5239471.0,0.020836058698955925,0
1958,(주)모아텍,33200,2019/03,-1153756.0,-1181386.0,0.0,0
1959,(주)모토닉,9680,2011/12,-108701540.0,-127057619.0,0.0,0
1960,(주)모토닉,9680,2012/12,-20919508.0,-31045021.0,0.0,0
1961,(주)모토닉,9680,2013/12,16442215.0,22677716.0,0.0,0
1962,(주)모토닉,9680,2014/12,-9051753.0,12980908.0,0.0,0
1963,(주)모토닉,9680,2015/12,-56731315.0,-53362988.0,0.05937332846947052,0
1964,(주)모토닉,9680,2016/12,-799500.0,-792114.0,0.009238273921200751,0
1965,(주)모토닉,9680,2017/12,-13439883.0,-18264194.0,0.0,0
1966,(주)모토닉,9680,2018/12,374666.0,-1607624.0,0.0,0
1967,(주)모토닉,9680,2019/12,-38552367.0,-32153251.0,0.16598503536760792,1
1968,(주)모헨즈,6920,2011/12,-613067.0,-7253415.0,0.0,0
1969,(주)모헨즈,6920,2012/12,-1931906.0,-1945816.0,0.0,0
1970,(주)모헨즈,6920,2013/12,-1181739.0,-3378706.0,0.0,0
1971,(주)모헨즈,6920,2014/12,-648216.0,-4208257.0,0.0,0
1972,(주)모헨즈,6920,2015/12,-583391.0,-2592918.0,0.0,0
1973,(주)모헨즈,6920,2016/12,-1315083.0,-4512706.0,0.0,0
1974,(주)모헨즈,6920,2017/12,-332249.0,-2233382.0,0.0,0
1975,(주)모헨즈,6920,2018/12,-4173864.0,-7347184.0,0.0,0
1976,(주)모헨즈,6920,2019/12,3000038.0,1236015.0,0.588000218663897,1
1977,(주)무학,33920,2011/12,-44329867.0,-44478651.0,0.0,0
1978,(주)무학,33920,2012/12,-53336303.0,-50683468.0,0.0497378867822916,0
1979,(주)무학,33920,2013/12,-60863472.0,-60774640.0,0.001459528960161852,0
1980,(주)무학,33920,2014/12,-126752235.0,-126485635.0,0.002103315969142477,0
1981,(주)무학,33920,2015/12,-61653709.0,-64909232.0,0.0,0
1982,(주)무학,33920,2016/12,-25612311.0,-25692388.0,0.0,0
1983,(주)무학,33920,2017/12,-35366866.0,-34229509.0,0.03215882911423364,0
1984,(주)무학,33920,2018/12,-17525694.0,-14361464.0,0.18054805704127894,1
1985,(주)무학,33920,2019/12,57156917.0,58472880.0,0.0,0
1986,(주)미래생명자원,218150,2015/12,,,0.0,0
1987,(주)미래생명자원,218150,2016/12,,,0.0,0
1988,(주)미래생명자원,218150,2017/12,6533116.0,6533116.0,0.0,0
1989,(주)미래생명자원,218150,2018/12,-13617028.0,-13626166.0,0.0,0
1990,(주)미래생명자원,218150,2019/12,-906797.0,-897705.0,0.01002649986711469,0
1991,(주)미래아이앤지,7120,2011/12,-39903.0,-25822.0,0.35288073578427687,1
1992,(주)미래아이앤지,7120,2012/12,-1607654.0,-1910530.0,0.0,0
1993,(주)미래아이앤지,7120,2013/12,3012975.0,3359799.0,0.0,0
1994,(주)미래아이앤지,7120,2014/12,-33737050.0,-34394433.0,0.0,0
1995,(주)미래아이앤지,7120,2015/12,29180804.0,29180804.0,0.0,0
1996,(주)미래아이앤지,7120,2016/12,-25763637.0,-24868443.0,0.034746414102946724,0
1997,(주)미래아이앤지,7120,2017/12,-2911101.0,-2905627.0,0.0018803882105086702,0
1998,(주)미래아이앤지,7120,2018/12,-517357.0,-517357.0,0.0,0
1999,(주)미래아이앤지,7120,2019/12,2305639.0,2308639.0,0.0,0
2000,(주)미래컴퍼니,49950,2011/12,-5683275.0,-4504749.0,0.207367406996846,1
2001,(주)미래컴퍼니,49950,2012/12,-1463900.0,-1871303.0,0.0,0
2002,(주)미래컴퍼니,49950,2013/12,-658793.0,-656288.0,0.0038024083437437858,0
2003,(주)미래컴퍼니,49950,2014/12,303967.0,121967.0,0.5987492063283185,1
2004,(주)미래컴퍼니,49950,2015/12,-1264004.0,-1649086.0,0.0,0
2005,(주)미래컴퍼니,49950,2016/12,1010697.0,708575.0,0.29892440563294437,1
2006,(주)미래컴퍼니,49950,2017/12,-8562816.0,-8673091.0,0.0,0
