,회사명,거래소코드,회계년도,이자보상배율,,
24125,비케이탑스(주),30790,Dec-00,4.89,,
24126,비케이탑스(주),30790,Dec-01,2.99,,
24127,비케이탑스(주),30790,Dec-02,5.89,,
24128,비케이탑스(주),30790,Dec-03,5.35,,
24129,비케이탑스(주),30790,Dec-04,-9.24,,
24130,비케이탑스(주),30790,Dec-05,38.45,,
24131,비케이탑스(주),30790,Dec-06,999999999,,
24132,비케이탑스(주),30790,Dec-07,999999999,,
24133,비케이탑스(주),30790,Dec-08,999999999,,
24134,비케이탑스(주),30790,Dec-09,999999999,,
24135,비케이탑스(주),30790,Dec-10,41.42,,
24136,비케이탑스(주),30790,Dec-11,1.65,,
24137,비케이탑스(주),30790,Dec-12,-3.77,,
24138,비케이탑스(주),30790,Dec-13,-11.35,,
24139,비케이탑스(주),30790,Dec-14,0.11,,
24140,비케이탑스(주),30790,Dec-15,-0.9,,
24141,비케이탑스(주),30790,Dec-16,-1.48,,
24142,비케이탑스(주),30790,Dec-17,-4.45,,
24143,비케이탑스(주),30790,Dec-18,-2.33,,
24144,비케이탑스(주),30790,Dec-19,-1.01,,
24145,비플라이소프트(주),148780,Dec-14,11111111.11,,
24146,비플라이소프트(주),148780,Dec-15,-3.02,,
24147,비플라이소프트(주),148780,Dec-16,15.36,,
24148,비플라이소프트(주),148780,Dec-17,56.31,,
24149,비플라이소프트(주),148780,Dec-18,-23.42,,
24150,비플라이소프트(주),148780,Dec-19,-12.88,,
24151,빛샘전자(주),72950,Dec-00,2.87,,
24152,빛샘전자(주),72950,Dec-01,5.3,,
24153,빛샘전자(주),72950,Dec-02,12.24,,
24154,빛샘전자(주),72950,Dec-03,109.54,,
24155,빛샘전자(주),72950,Dec-04,61.86,,
24156,빛샘전자(주),72950,Dec-05,17.41,,
24157,빛샘전자(주),72950,Dec-06,16.85,,
24158,빛샘전자(주),72950,Dec-07,19.56,,
24159,빛샘전자(주),72950,Dec-08,38.93,,
24160,빛샘전자(주),72950,Dec-09,141.29,,
24161,빛샘전자(주),72950,Dec-10,19540.32,,
24162,빛샘전자(주),72950,Dec-11,553.2,,
24163,빛샘전자(주),72950,Dec-12,213.76,,
24164,빛샘전자(주),72950,Dec-13,7015.34,,
24165,빛샘전자(주),72950,Dec-14,250.82,,
24166,빛샘전자(주),72950,Dec-15,87.8,,
24167,빛샘전자(주),72950,Dec-16,116.19,,
24168,빛샘전자(주),72950,Dec-17,157.85,,
24169,빛샘전자(주),72950,Dec-18,1195.49,,
24170,빛샘전자(주),72950,Dec-19,2746.93,,
24171,사조동아원(주),8040,Sep-00,2.31,,
24172,사조동아원(주),8040,Sep-01,1.83,,
24173,사조동아원(주),8040,Sep-02,2.83,,
24174,사조동아원(주),8040,Sep-03,3.29,,
24175,사조동아원(주),8040,Sep-04,4.09,,
24176,사조동아원(주),8040,Sep-05,6.32,,
24177,사조동아원(주),8040,Sep-06,1.26,,
24178,사조동아원(주),8040,Sep-07,-1.04,,
24179,사조동아원(주),8040,Dec-08,0.04,,
24180,사조동아원(주),8040,Dec-09,0.14,,
24181,사조동아원(주),8040,Dec-10,1.43,,
24182,사조동아원(주),8040,Dec-11,-0.5,,
24183,사조동아원(주),8040,Dec-12,0.35,,
24184,사조동아원(주),8040,Dec-13,0.15,,
24185,사조동아원(주),8040,Dec-14,-0.85,,
24186,사조동아원(주),8040,Dec-15,0.11,,
24187,사조동아원(주),8040,Dec-16,1.64,,
24188,사조동아원(주),8040,Dec-17,2.23,,
24189,사조동아원(주),8040,Dec-18,2.03,,
24190,사조동아원(주),8040,Dec-19,1.08,,
24191,사조산업(주),7160,Dec-00,0.8,,
24192,사조산업(주),7160,Dec-01,1.36,,
24193,사조산업(주),7160,Dec-02,1.3,,
24194,사조산업(주),7160,Dec-03,1.11,,
24195,사조산업(주),7160,Dec-04,1.01,,
24196,사조산업(주),7160,Dec-05,-1.67,,
24197,사조산업(주),7160,Dec-06,-0.31,,
24198,사조산업(주),7160,Dec-07,0.22,,
24199,사조산업(주),7160,Dec-08,2.75,,
24200,사조산업(주),7160,Dec-09,4.63,,
24201,사조산업(주),7160,Dec-10,4.26,,
24202,사조산업(주),7160,Dec-11,3.76,,
24203,사조산업(주),7160,Dec-12,1.71,,
24204,사조산업(주),7160,Dec-13,1,,
24205,사조산업(주),7160,Dec-14,2.31,,
24206,사조산업(주),7160,Dec-15,2.16,,
24207,사조산업(주),7160,Dec-16,3.81,,
24208,사조산업(주),7160,Dec-17,4.45,,
24209,사조산업(주),7160,Dec-18,4.01,,
24210,사조산업(주),7160,Dec-19,1.24,,
24211,사조씨푸드(주),14710,Dec-00,1.35,,
24212,사조씨푸드(주),14710,Dec-03,2.42,,
24213,사조씨푸드(주),14710,Dec-04,1.85,,
24214,사조씨푸드(주),14710,Dec-05,1.52,,
24215,사조씨푸드(주),14710,Dec-06,1.12,,
24216,사조씨푸드(주),14710,Dec-07,1.51,,
24217,사조씨푸드(주),14710,Dec-08,2.25,,
24218,사조씨푸드(주),14710,Dec-09,3.02,,
24219,사조씨푸드(주),14710,Dec-10,3.08,,
24220,사조씨푸드(주),14710,Dec-11,5.03,,
24221,사조씨푸드(주),14710,Dec-12,3.43,,
24222,사조씨푸드(주),14710,Dec-13,2.35,,
24223,사조씨푸드(주),14710,Dec-14,3.63,,
24224,사조씨푸드(주),14710,Dec-15,5.61,,
24225,사조씨푸드(주),14710,Dec-16,5.31,,
24226,사조씨푸드(주),14710,Dec-17,4.91,,
24227,사조씨푸드(주),14710,Dec-18,5.53,,
24228,사조씨푸드(주),14710,Dec-19,2.91,,
24229,삼강엠앤티(주),100090,Dec-04,11111111.11,,
24230,삼강엠앤티(주),100090,Dec-05,13.45,,
24231,삼강엠앤티(주),100090,Dec-06,15.75,,
24232,삼강엠앤티(주),100090,Dec-07,10.54,,
24233,삼강엠앤티(주),100090,Dec-08,6.96,,
24234,삼강엠앤티(주),100090,Dec-09,0.59,,
24235,삼강엠앤티(주),100090,Dec-10,1.01,,
24236,삼강엠앤티(주),100090,Dec-11,1.95,,
24237,삼강엠앤티(주),100090,Dec-12,0.89,,
24238,삼강엠앤티(주),100090,Dec-13,-0.8,,
24239,삼강엠앤티(주),100090,Dec-14,1.35,,
24240,삼강엠앤티(주),100090,Dec-15,2.25,,
24241,삼강엠앤티(주),100090,Dec-16,1.76,,
24242,삼강엠앤티(주),100090,Dec-17,-3.09,,
24243,삼강엠앤티(주),100090,Dec-18,-3.56,,
24244,삼강엠앤티(주),100090,Dec-19,-1.42,,
24245,삼륭물산(주),14970,Dec-00,47.76,,
24246,삼륭물산(주),14970,Dec-01,54.09,,
24247,삼륭물산(주),14970,Dec-02,76.11,,
24248,삼륭물산(주),14970,Dec-03,46.64,,
24249,삼륭물산(주),14970,Dec-04,34.47,,
24250,삼륭물산(주),14970,Dec-05,18.57,,
24251,삼륭물산(주),14970,Dec-06,4.32,,
24252,삼륭물산(주),14970,Dec-07,2.71,,
24253,삼륭물산(주),14970,Dec-08,1.7,,
24254,삼륭물산(주),14970,Dec-09,7.8,,
24255,삼륭물산(주),14970,Dec-10,24.89,,
24256,삼륭물산(주),14970,Dec-11,13.99,,
24257,삼륭물산(주),14970,Dec-12,4.31,,
24258,삼륭물산(주),14970,Dec-13,5.72,,
24259,삼륭물산(주),14970,Dec-14,4.34,,
24260,삼륭물산(주),14970,Dec-15,9.56,,
24261,삼륭물산(주),14970,Dec-16,13.71,,
24262,삼륭물산(주),14970,Dec-17,6.04,,
24263,삼륭물산(주),14970,Dec-18,0.95,,
24264,삼륭물산(주),14970,Dec-19,1.29,,
24265,삼목에스폼(주),18310,Dec-00,9.17,,
24266,삼목에스폼(주),18310,Dec-01,5.93,,
24267,삼목에스폼(주),18310,Dec-02,4.72,,
24268,삼목에스폼(주),18310,Dec-03,12.12,,
24269,삼목에스폼(주),18310,Dec-04,5.86,,
24270,삼목에스폼(주),18310,Dec-05,6.96,,
24271,삼목에스폼(주),18310,Dec-06,8.47,,
24272,삼목에스폼(주),18310,Dec-07,4,,
24273,삼목에스폼(주),18310,Dec-08,1.51,,
24274,삼목에스폼(주),18310,Dec-09,5.55,,
24275,삼목에스폼(주),18310,Dec-10,3.83,,
24276,삼목에스폼(주),18310,Dec-11,5.1,,
24277,삼목에스폼(주),18310,Dec-12,11.06,,
24278,삼목에스폼(주),18310,Dec-13,16.71,,
24279,삼목에스폼(주),18310,Dec-14,140.7,,
24280,삼목에스폼(주),18310,Dec-15,63840.44,,
24281,삼목에스폼(주),18310,Dec-16,999999999,,
24282,삼목에스폼(주),18310,Dec-17,999999999,,
24283,삼목에스폼(주),18310,Dec-18,999999999,,
24284,삼목에스폼(주),18310,Dec-19,227.89,,
24285,삼보모터스(주),53700,Dec-00,11111111.11,,
24286,삼보모터스(주),53700,Dec-01,86.22,,
24287,삼보모터스(주),53700,Dec-02,-0.58,,
24288,삼보모터스(주),53700,Dec-03,-5.17,,
24289,삼보모터스(주),53700,Dec-04,7.2,,
24290,삼보모터스(주),53700,Dec-05,16.42,,
24291,삼보모터스(주),53700,Dec-06,0.61,,
24292,삼보모터스(주),53700,Dec-07,-4.43,,
24293,삼보모터스(주),53700,Dec-08,-3.93,,
24294,삼보모터스(주),53700,Dec-09,-5.33,,
24295,삼보모터스(주),53700,Dec-10,-5.6,,
24296,삼보모터스(주),53700,Dec-11,2.06,,
24297,삼보모터스(주),53700,Dec-12,4.8,,
24298,삼보모터스(주),53700,Dec-13,2.43,,
24299,삼보모터스(주),53700,Dec-14,3.39,,
24300,삼보모터스(주),53700,Dec-15,3.45,,
24301,삼보모터스(주),53700,Dec-16,3.1,,
24302,삼보모터스(주),53700,Dec-17,2.57,,
24303,삼보모터스(주),53700,Dec-18,1.19,,
24304,삼보모터스(주),53700,Dec-19,-0.91,,
24305,삼보산업(주),9620,Dec-00,1.91,,
24306,삼보산업(주),9620,Dec-01,1.68,,
24307,삼보산업(주),9620,Dec-02,2.75,,
24308,삼보산업(주),9620,Dec-03,0.09,,
24309,삼보산업(주),9620,Dec-04,1.39,,
24310,삼보산업(주),9620,Dec-05,1.21,,
24311,삼보산업(주),9620,Dec-06,1.26,,
24312,삼보산업(주),9620,Dec-07,-0.89,,
24313,삼보산업(주),9620,Dec-08,-2.12,,
24314,삼보산업(주),9620,Dec-09,1.53,,
24315,삼보산업(주),9620,Dec-10,2.11,,
24316,삼보산업(주),9620,Dec-11,1.1,,
24317,삼보산업(주),9620,Dec-12,1,,
24318,삼보산업(주),9620,Dec-13,0.15,,
24319,삼보산업(주),9620,Dec-14,0.32,,
24320,삼보산업(주),9620,Dec-15,1.15,,
24321,삼보산업(주),9620,Dec-16,-0.25,,
24322,삼보산업(주),9620,Dec-17,-0.57,,
24323,삼보산업(주),9620,Dec-18,0.5,,
24324,삼보산업(주),9620,Dec-19,0.79,,
24325,삼부토건(주),1470,Dec-00,1.06,,
24326,삼부토건(주),1470,Dec-01,1.08,,
24327,삼부토건(주),1470,Dec-02,1.1,,
24328,삼부토건(주),1470,Dec-03,2.14,,
24329,삼부토건(주),1470,Dec-04,5.73,,
24330,삼부토건(주),1470,Dec-05,5.12,,
24331,삼부토건(주),1470,Dec-06,5.14,,
24332,삼부토건(주),1470,Dec-07,1.28,,
24333,삼부토건(주),1470,Dec-08,1.28,,
24334,삼부토건(주),1470,Dec-09,0.36,,
24335,삼부토건(주),1470,Dec-10,0.03,,
24336,삼부토건(주),1470,Dec-11,-4.42,,
24337,삼부토건(주),1470,Dec-12,-0.45,,
24338,삼부토건(주),1470,Dec-13,-0.37,,
24339,삼부토건(주),1470,Dec-14,-1.05,,
24340,삼부토건(주),1470,Dec-15,-0.67,,
24341,삼부토건(주),1470,Dec-16,-9.25,,
24342,삼부토건(주),1470,Dec-17,-9.69,,
24343,삼부토건(주),1470,Dec-18,-4.87,,
24344,삼부토건(주),1470,Dec-19,9.18,,
24345,삼성SDI(주),6400,Dec-00,8.98,,
24346,삼성SDI(주),6400,Dec-01,18.02,,
24347,삼성SDI(주),6400,Dec-02,24.3,,
24348,삼성SDI(주),6400,Dec-03,36.4,,
24349,삼성SDI(주),6400,Dec-04,513.8,,
24350,삼성SDI(주),6400,Dec-05,10.57,,
24351,삼성SDI(주),6400,Dec-06,999999999,,
24352,삼성SDI(주),6400,Dec-07,-31.04,,
24353,삼성SDI(주),6400,Dec-08,3.54,,
24354,삼성SDI(주),6400,Dec-09,6.88,,
24355,삼성SDI(주),6400,Dec-10,10.58,,
24356,삼성SDI(주),6400,Dec-11,999999999,,
24357,삼성SDI(주),6400,Dec-12,7.64,,
24358,삼성SDI(주),6400,Dec-13,-0.83,,
24359,삼성SDI(주),6400,Dec-14,1.74,,
24360,삼성SDI(주),6400,Dec-15,-1.1,,
24361,삼성SDI(주),6400,Dec-16,-26.36,,
24362,삼성SDI(주),6400,Dec-17,5.13,,
24363,삼성SDI(주),6400,Dec-18,13.81,,
24364,삼성SDI(주),6400,Dec-19,5.62,,
24365,삼성공조(주),6660,Dec-00,57,,
24366,삼성공조(주),6660,Dec-01,15.8,,
24367,삼성공조(주),6660,Dec-02,97.77,,
24368,삼성공조(주),6660,Dec-03,16.91,,
24369,삼성공조(주),6660,Dec-04,16.3,,
24370,삼성공조(주),6660,Dec-05,-1.44,,
24371,삼성공조(주),6660,Dec-06,-14.6,,
24372,삼성공조(주),6660,Dec-07,-1.77,,
24373,삼성공조(주),6660,Dec-08,0.84,,
24374,삼성공조(주),6660,Dec-09,3,,
24375,삼성공조(주),6660,Dec-10,10.86,,
24376,삼성공조(주),6660,Dec-11,3.91,,
24377,삼성공조(주),6660,Dec-12,3.34,,
24378,삼성공조(주),6660,Dec-13,5.54,,
24379,삼성공조(주),6660,Dec-14,1.87,,
24380,삼성공조(주),6660,Dec-15,9.3,,
24381,삼성공조(주),6660,Dec-16,6.17,,
24382,삼성공조(주),6660,Dec-17,14.95,,
24383,삼성공조(주),6660,Dec-18,-4.27,,
24384,삼성공조(주),6660,Dec-19,-16.55,,
24385,삼성물산(주),28260,Dec-00,1.19,,
24386,삼성물산(주),28260,Dec-01,1.3,,
24387,삼성물산(주),28260,Dec-02,1.33,,
24388,삼성물산(주),28260,Dec-03,2.45,,
24389,삼성물산(주),28260,Dec-04,3.26,,
24390,삼성물산(주),28260,Dec-05,7.34,,
24391,삼성물산(주),28260,Dec-06,8.28,,
24392,삼성물산(주),28260,Dec-07,9.52,,
24393,삼성물산(주),28260,Dec-08,15,,
24394,삼성물산(주),28260,Dec-09,21.27,,
24395,삼성물산(주),28260,Dec-10,33.81,,
24396,삼성물산(주),28260,Dec-11,36.34,,
24397,삼성물산(주),28260,Dec-12,6.08,,
24398,삼성물산(주),28260,Dec-13,2.5,,
24399,삼성물산(주),28260,Dec-14,3.27,,
24400,삼성물산(주),28260,Dec-15,0.37,,
24401,삼성물산(주),28260,Dec-16,0.67,,
24402,삼성물산(주),28260,Dec-17,5.15,,
24403,삼성물산(주),28260,Dec-18,5.87,,
24404,삼성물산(주),28260,Dec-19,6.42,,
24405,삼성바이오로직스(주),207940,Dec-12,11111111.11,,
24406,삼성바이오로직스(주),207940,Dec-13,999999999,,
24407,삼성바이오로직스(주),207940,Dec-14,-42.59,,
24408,삼성바이오로직스(주),207940,Dec-15,-76.83,,
24409,삼성바이오로직스(주),207940,Dec-16,-1.58,,
24410,삼성바이오로직스(주),207940,Dec-17,11.61,,
24411,삼성바이오로직스(주),207940,Dec-18,3.52,,
24412,삼성바이오로직스(주),207940,Dec-19,3.58,,
24413,삼성에스디에스(주),18260,Dec-00,5.99,,
24414,삼성에스디에스(주),18260,Dec-01,3.76,,
24415,삼성에스디에스(주),18260,Dec-02,0.56,,
24416,삼성에스디에스(주),18260,Dec-03,15.06,,
24417,삼성에스디에스(주),18260,Dec-04,41.33,,
24418,삼성에스디에스(주),18260,Dec-05,32.59,,
24419,삼성에스디에스(주),18260,Dec-06,78.24,,
24420,삼성에스디에스(주),18260,Dec-07,1197.49,,
24421,삼성에스디에스(주),18260,Dec-08,10491.06,,
24422,삼성에스디에스(주),18260,Dec-09,268.7,,
24423,삼성에스디에스(주),18260,Dec-10,193.96,,
24424,삼성에스디에스(주),18260,Dec-11,265.26,,
24425,삼성에스디에스(주),18260,Dec-12,258.96,,
24426,삼성에스디에스(주),18260,Dec-13,154.34,,
24427,삼성에스디에스(주),18260,Dec-14,219.82,,
24428,삼성에스디에스(주),18260,Dec-15,308.12,,
24429,삼성에스디에스(주),18260,Dec-16,463.71,,
24430,삼성에스디에스(주),18260,Dec-17,384.84,,
24431,삼성에스디에스(주),18260,Dec-18,526.31,,
24432,삼성에스디에스(주),18260,Dec-19,65.69,,
24433,삼성엔지니어링(주),28050,Dec-00,0.83,,
24434,삼성엔지니어링(주),28050,Dec-01,0.8,,
24435,삼성엔지니어링(주),28050,Dec-02,2.06,,
24436,삼성엔지니어링(주),28050,Dec-03,-5.67,,
24437,삼성엔지니어링(주),28050,Dec-04,7.35,,
24438,삼성엔지니어링(주),28050,Dec-05,9.61,,
24439,삼성엔지니어링(주),28050,Dec-06,76.02,,
24440,삼성엔지니어링(주),28050,Dec-07,250.97,,
24441,삼성엔지니어링(주),28050,Dec-08,90.03,,
24442,삼성엔지니어링(주),28050,Dec-09,169.01,,
24443,삼성엔지니어링(주),28050,Dec-10,97.52,,
24444,삼성엔지니어링(주),28050,Dec-11,165.46,,
24445,삼성엔지니어링(주),28050,Dec-12,37.02,,
24446,삼성엔지니어링(주),28050,Dec-13,-40.23,,
24447,삼성엔지니어링(주),28050,Dec-14,5.34,,
24448,삼성엔지니어링(주),28050,Dec-15,-47.98,,
24449,삼성엔지니어링(주),28050,Dec-16,2.64,,
24450,삼성엔지니어링(주),28050,Dec-17,0.87,,
24451,삼성엔지니어링(주),28050,Dec-18,4.7,,
24452,삼성엔지니어링(주),28050,Dec-19,26.71,,
24453,삼성전기(주),9150,Dec-00,2.26,,
24454,삼성전기(주),9150,Dec-01,0.24,,
24455,삼성전기(주),9150,Dec-02,1.94,,
24456,삼성전기(주),9150,Dec-03,0.24,,
24457,삼성전기(주),9150,Dec-04,0.02,,
24458,삼성전기(주),9150,Dec-05,-1.18,,
24459,삼성전기(주),9150,Dec-06,0.31,,
24460,삼성전기(주),9150,Dec-07,4.01,,
24461,삼성전기(주),9150,Dec-08,2.45,,
24462,삼성전기(주),9150,Dec-09,7.2,,
24463,삼성전기(주),9150,Dec-10,11.71,,
24464,삼성전기(주),9150,Dec-11,7.02,,
24465,삼성전기(주),9150,Dec-12,11.78,,
24466,삼성전기(주),9150,Dec-13,11,,
24467,삼성전기(주),9150,Dec-14,0.04,,
24468,삼성전기(주),9150,Dec-15,8.51,,
24469,삼성전기(주),9150,Dec-16,0.5,,
24470,삼성전기(주),9150,Dec-17,4.63,,
24471,삼성전기(주),9150,Dec-18,11.3,,
24472,삼성전기(주),9150,Dec-19,9.38,,
24473,삼성전자(주),5930,Dec-00,21.65,,
24474,삼성전자(주),5930,Dec-01,11.19,,
24475,삼성전자(주),5930,Dec-02,72.09,,
24476,삼성전자(주),5930,Dec-03,75.19,,
24477,삼성전자(주),5930,Dec-04,182.16,,
24478,삼성전자(주),5930,Dec-05,190.93,,
24479,삼성전자(주),5930,Dec-06,141.86,,
24480,삼성전자(주),5930,Dec-07,30.51,,
24481,삼성전자(주),5930,Dec-08,9,,
24482,삼성전자(주),5930,Dec-09,20.41,,
24483,삼성전자(주),5930,Dec-10,29.77,,
24484,삼성전자(주),5930,Dec-11,25.23,,
24485,삼성전자(주),5930,Dec-12,48.5,,
24486,삼성전자(주),5930,Dec-13,72.18,,
24487,삼성전자(주),5930,Dec-14,42.21,,
24488,삼성전자(주),5930,Dec-15,34.02,,
24489,삼성전자(주),5930,Dec-16,49.74,,
24490,삼성전자(주),5930,Dec-17,81.85,,
24491,삼성전자(주),5930,Dec-18,87.29,,
24492,삼성전자(주),5930,Dec-19,40.46,,
24493,삼성제약(주),1360,Dec-00,0.2,,
24494,삼성제약(주),1360,Dec-01,0.16,,
24495,삼성제약(주),1360,Dec-02,-3.73,,
24496,삼성제약(주),1360,Dec-03,1.87,,
24497,삼성제약(주),1360,Dec-04,0.82,,
24498,삼성제약(주),1360,Dec-05,-3.24,,
24499,삼성제약(주),1360,Dec-06,-6.43,,
24500,삼성제약(주),1360,Dec-07,-0.22,,
24501,삼성제약(주),1360,Dec-08,1.21,,
24502,삼성제약(주),1360,Dec-09,0.17,,
24503,삼성제약(주),1360,Dec-10,1.24,,
24504,삼성제약(주),1360,Dec-11,0.22,,
24505,삼성제약(주),1360,Dec-12,0.16,,
24506,삼성제약(주),1360,Dec-13,-4.21,,
24507,삼성제약(주),1360,Dec-14,-13.34,,
24508,삼성제약(주),1360,Dec-15,-0.62,,
24509,삼성제약(주),1360,Dec-16,-2.74,,
24510,삼성제약(주),1360,Dec-17,-2.66,,
24511,삼성제약(주),1360,Dec-18,-3.53,,
24512,삼성제약(주),1360,Dec-19,-9.15,,
24513,삼성중공업(주),10140,Dec-00,1.14,,
24514,삼성중공업(주),10140,Dec-01,1.78,,
24515,삼성중공업(주),10140,Dec-02,2.39,,
24516,삼성중공업(주),10140,Dec-03,3.19,,
24517,삼성중공업(주),10140,Dec-04,-4.55,,
24518,삼성중공업(주),10140,Dec-05,-1.03,,
24519,삼성중공업(주),10140,Dec-06,60.44,,
24520,삼성중공업(주),10140,Dec-07,40.45,,
24521,삼성중공업(주),10140,Dec-08,55.57,,
24522,삼성중공업(주),10140,Dec-09,9.68,,
24523,삼성중공업(주),10140,Dec-10,8.19,,
24524,삼성중공업(주),10140,Dec-11,57.48,,
24525,삼성중공업(주),10140,Dec-12,63.09,,
24526,삼성중공업(주),10140,Dec-13,71.08,,
24527,삼성중공업(주),10140,Dec-14,7.06,,
24528,삼성중공업(주),10140,Dec-15,-34.82,,
24529,삼성중공업(주),10140,Dec-16,-2.14,,
24530,삼성중공업(주),10140,Dec-17,-10.11,,
24531,삼성중공업(주),10140,Dec-18,-3.34,,
24532,삼성중공업(주),10140,Dec-19,-5.01,,
24533,삼아알미늄(주),6110,Dec-00,3.31,,
24534,삼아알미늄(주),6110,Dec-01,4.01,,
24535,삼아알미늄(주),6110,Dec-02,8.8,,
24536,삼아알미늄(주),6110,Dec-03,3.38,,
24537,삼아알미늄(주),6110,Dec-04,-5.36,,
24538,삼아알미늄(주),6110,Dec-05,-4.49,,
24539,삼아알미늄(주),6110,Dec-06,-1.19,,
24540,삼아알미늄(주),6110,Dec-07,-1.03,,
24541,삼아알미늄(주),6110,Dec-08,1.94,,
24542,삼아알미늄(주),6110,Dec-09,4.35,,
24543,삼아알미늄(주),6110,Dec-10,4.67,,
24544,삼아알미늄(주),6110,Dec-11,2.55,,
24545,삼아알미늄(주),6110,Dec-12,2.3,,
24546,삼아알미늄(주),6110,Dec-13,0.89,,
24547,삼아알미늄(주),6110,Dec-14,0.1,,
24548,삼아알미늄(주),6110,Dec-15,-0.79,,
24549,삼아알미늄(주),6110,Dec-16,1.54,,
24550,삼아알미늄(주),6110,Dec-17,1.52,,
24551,삼아알미늄(주),6110,Dec-18,2.45,,
24552,삼아알미늄(주),6110,Dec-19,3.02,,
24553,삼아제약(주),9300,Sep-00,10.46,,
24554,삼아제약(주),9300,Sep-01,50.11,,
24555,삼아제약(주),9300,Sep-02,141.49,,
24556,삼아제약(주),9300,Dec-03,999999999,,
24557,삼아제약(주),9300,Dec-04,999999999,,
24558,삼아제약(주),9300,Dec-05,999999999,,
24559,삼아제약(주),9300,Dec-06,999999999,,
24560,삼아제약(주),9300,Dec-07,999999999,,
24561,삼아제약(주),9300,Dec-08,2863.64,,
24562,삼아제약(주),9300,Dec-09,6.95,,
24563,삼아제약(주),9300,Dec-10,2.38,,
24564,삼아제약(주),9300,Dec-11,13.49,,
24565,삼아제약(주),9300,Dec-12,17.97,,
24566,삼아제약(주),9300,Dec-13,15.49,,
24567,삼아제약(주),9300,Dec-14,83.17,,
24568,삼아제약(주),9300,Dec-15,1797.71,,
24569,삼아제약(주),9300,Dec-16,18595.26,,
24570,삼아제약(주),9300,Dec-17,999999999,,
24571,삼아제약(주),9300,Dec-18,999999999,,
24572,삼아제약(주),9300,Dec-19,170.85,,
24573,삼양식품(주),3230,Dec-00,0.73,,
24574,삼양식품(주),3230,Dec-01,0.71,,
24575,삼양식품(주),3230,Dec-02,0.49,,
24576,삼양식품(주),3230,Dec-03,0.99,,
24577,삼양식품(주),3230,Dec-04,0.72,,
24578,삼양식품(주),3230,Dec-05,1.83,,
24579,삼양식품(주),3230,Dec-06,3.13,,
24580,삼양식품(주),3230,Dec-07,1.86,,
24581,삼양식품(주),3230,Dec-08,4.74,,
24582,삼양식품(주),3230,Dec-09,5.37,,
24583,삼양식품(주),3230,Dec-10,3.8,,
24584,삼양식품(주),3230,Dec-11,4.32,,
24585,삼양식품(주),3230,Dec-12,2.71,,
24586,삼양식품(주),3230,Dec-13,5.05,,
24587,삼양식품(주),3230,Dec-14,5.41,,
24588,삼양식품(주),3230,Dec-15,4.87,,
24589,삼양식품(주),3230,Dec-16,24.36,,
24590,삼양식품(주),3230,Dec-17,34.29,,
24591,삼양식품(주),3230,Dec-18,35.19,,
24592,삼양식품(주),3230,Dec-19,50.45,,
24593,삼양통상(주),2170,Dec-00,2.25,,
24594,삼양통상(주),2170,Dec-01,4.67,,
24595,삼양통상(주),2170,Dec-02,15.82,,
24596,삼양통상(주),2170,Dec-03,20.71,,
24597,삼양통상(주),2170,Dec-04,9.62,,
24598,삼양통상(주),2170,Dec-05,5.75,,
24599,삼양통상(주),2170,Dec-06,6.68,,
24600,삼양통상(주),2170,Dec-07,1.43,,
24601,삼양통상(주),2170,Dec-08,-17.21,,
24602,삼양통상(주),2170,Dec-09,15.9,,
24603,삼양통상(주),2170,Dec-10,17.71,,
24604,삼양통상(주),2170,Dec-11,28.2,,
24605,삼양통상(주),2170,Dec-12,15.37,,
24606,삼양통상(주),2170,Dec-13,4.29,,
24607,삼양통상(주),2170,Dec-14,18.53,,
24608,삼양통상(주),2170,Dec-15,14.27,,
24609,삼양통상(주),2170,Dec-16,62.73,,
24610,삼양통상(주),2170,Dec-17,110.48,,
24611,삼양통상(주),2170,Dec-18,98.01,,
24612,삼양통상(주),2170,Dec-19,140.13,,
24613,삼영무역(주),2810,Dec-00,13.01,,
24614,삼영무역(주),2810,Dec-01,5.11,,
24615,삼영무역(주),2810,Dec-02,17.6,,
24616,삼영무역(주),2810,Dec-03,14.3,,
24617,삼영무역(주),2810,Dec-04,24.28,,
24618,삼영무역(주),2810,Dec-05,3.64,,
24619,삼영무역(주),2810,Dec-06,3.86,,
24620,삼영무역(주),2810,Dec-07,4.4,,
24621,삼영무역(주),2810,Dec-08,4.64,,
24622,삼영무역(주),2810,Dec-09,10.66,,
24623,삼영무역(주),2810,Dec-10,17.5,,
24624,삼영무역(주),2810,Dec-11,12.49,,
24625,삼영무역(주),2810,Dec-12,28.17,,
24626,삼영무역(주),2810,Dec-13,1341.79,,
24627,삼영무역(주),2810,Dec-14,999999999,,
24628,삼영무역(주),2810,Dec-15,999999999,,
24629,삼영무역(주),2810,Dec-16,999999999,,
24630,삼영무역(주),2810,Dec-17,999999999,,
24631,삼영무역(주),2810,Dec-18,999999999,,
24632,삼영무역(주),2810,Dec-19,46.43,,
24633,삼영엠텍(주),54540,Dec-00,11111111.11,,
24634,삼영엠텍(주),54540,Dec-01,2.35,,
24635,삼영엠텍(주),54540,Dec-02,1.33,,
24636,삼영엠텍(주),54540,Dec-03,2.22,,
24637,삼영엠텍(주),54540,Dec-04,5.56,,
24638,삼영엠텍(주),54540,Dec-05,9.32,,
24639,삼영엠텍(주),54540,Dec-06,12.55,,
24640,삼영엠텍(주),54540,Dec-07,4.48,,
