,회사명,거래소코드,회계년도,[제조]당기순이익(손실)(IFRS),[제조]자본(*)(IFRS),[제조]자본(*)(IFRS2)
6003,(주)이엔플러스,74610,Dec-11,-5049557.0,11572749.0,
6004,(주)이엔플러스,74610,Dec-12,-4497924.0,8156459.0,39249067.0
6005,(주)이엔플러스,74610,Dec-13,-1751094.0,6477000.0,32360196.0
6006,(주)이엔플러스,74610,Dec-14,514726.0,7846706.0,39703085.0
6007,(주)이엔플러스,74610,Dec-15,622114.0,8560059.0,49893533.0
6008,(주)이엔플러스,74610,Dec-16,2156132.0,13986909.0,42259773.0
6009,(주)이엔플러스,74610,Dec-17,-9255967.0,15403962.0,22169252.0
6010,(주)이엔플러스,74610,Dec-18,-1232766.0,40592229.0,23897470.0
6011,(주)이엔플러스,74610,Dec-19,-39106141.0,49674418.0,43812361.0
6012,(주)이엘피,63760,Dec-17,16256839.0,53843847.0,
6013,(주)이엘피,63760,Dec-18,14642103.0,66503910.0,
6014,(주)이엘피,63760,Dec-19,4105582.0,69908282.0,
6015,(주)이엠넷,123570,Dec-11,4483159.0,27707817.0,
6016,(주)이엠넷,123570,Dec-12,4923716.0,31515924.0,51350497.0
6017,(주)이엠넷,123570,Dec-13,2626592.0,31746645.0,32448863.0
6018,(주)이엠넷,123570,Dec-14,1338413.0,32970295.0,39839421.0
6019,(주)이엠넷,123570,Dec-15,2037917.0,34846664.0,35429310.0
6020,(주)이엠넷,123570,Dec-16,882225.0,37731488.0,13547734.0
6021,(주)이엠넷,123570,Dec-17,2692632.0,41566621.0,21146307.0
6022,(주)이엠넷,123570,Dec-18,7159978.0,48580621.0,16898128.0
6023,(주)이엠넷,123570,Dec-19,6027278.0,53429502.0,28409007.0
6024,(주)이엠앤아이,83470,Dec-11,-9605219.0,14649387.0,
6025,(주)이엠앤아이,83470,Dec-12,1710554.0,24772413.0,54829597.0
6026,(주)이엠앤아이,83470,Dec-13,6381790.0,37664009.0,49876829.0
6027,(주)이엠앤아이,83470,Dec-14,6233705.0,48704930.0,57186836.0
6028,(주)이엠앤아이,83470,Dec-15,5067788.0,51914326.0,
6029,(주)이엠앤아이,83470,Dec-16,3378668.0,59565613.0,
6030,(주)이엠앤아이,83470,Dec-17,-26735808.0,33167556.0,28776816.0
6031,(주)이엠앤아이,83470,Dec-18,-69866100.0,-33725063.0,39299600.0
6032,(주)이엠앤아이,83470,Dec-19,29969603.0,5097462.0,47835383.0
6033,(주)이엠텍,91120,Dec-11,-1450743.0,27360758.0,
6034,(주)이엠텍,91120,Dec-12,13159065.0,49902367.0,58005371.0
6035,(주)이엠텍,91120,Dec-13,20823384.0,72532990.0,59465198.0
6036,(주)이엠텍,91120,Dec-14,13506724.0,87374624.0,59720162.0
6037,(주)이엠텍,91120,Dec-15,15506523.0,104614498.0,60170540.0
6038,(주)이엠텍,91120,Dec-16,7396423.0,110254086.0,60125692.0
6039,(주)이엠텍,91120,Dec-17,3919552.0,134097100.0,61945629.0
6040,(주)이엠텍,91120,Dec-18,31747919.0,186351646.0,63985025.0
6041,(주)이엠텍,91120,Dec-19,-8488768.0,167936399.0,61385015.0
6042,(주)이오테크닉스,39030,Dec-11,14839814.0,180066361.0,
6043,(주)이오테크닉스,39030,Dec-12,26482514.0,205634491.0,18157619.0
6044,(주)이오테크닉스,39030,Dec-13,27538506.0,231928085.0,19995661.0
6045,(주)이오테크닉스,39030,Dec-14,44055342.0,275690540.0,16718104.0
6046,(주)이오테크닉스,39030,Dec-15,23087578.0,297347166.0,19441092.0
6047,(주)이오테크닉스,39030,Dec-16,7037909.0,302814270.0,26284158.0
6048,(주)이오테크닉스,39030,Dec-17,18364193.0,319689725.0,37808296.0
6049,(주)이오테크닉스,39030,Dec-18,5477796.0,320917192.0,34759531.0
6050,(주)이오테크닉스,39030,Dec-19,7255388.0,329418908.0,38479442.0
6051,(주)이원,17940,Dec-11,63718908.0,984769262.0,
6052,(주)이원,17940,Dec-12,71659530.0,1047687854.0,24361404.0
6053,(주)이원,17940,Dec-13,58935462.0,1096882143.0,45849356.0
6054,(주)이원,17940,Dec-14,43679769.0,1128677172.0,38303094.0
6055,(주)이원,17940,Dec-15,77688185.0,1195725239.0,100932487.0
6056,(주)이원,17940,Dec-16,52856110.0,1233182282.0,125766344.0
6057,(주)이원,17940,Dec-17,63939714.0,1283894876.0,170244079.0
6058,(주)이원,17940,Dec-18,63905827.0,1332437887.0,113908539.0
6059,(주)이원,17940,Dec-19,16232362.0,1336364545.0,320507454.0
6060,(주)이월드,84680,Dec-11,-6463271.0,101257456.0,
6061,(주)이월드,84680,Dec-12,-6792503.0,94259128.0,65977228.0
6062,(주)이월드,84680,Dec-13,-12199658.0,92185753.0,64200665.0
6063,(주)이월드,84680,Dec-14,3967999.0,92480109.0,60232521.0
6064,(주)이월드,84680,Dec-15,-2436193.0,126338661.0,20519088.0
6065,(주)이월드,84680,Dec-16,2076548.0,128042406.0,3297223.0
6066,(주)이월드,84680,Dec-17,3758538.0,131717447.0,19520427.0
6067,(주)이월드,84680,Dec-18,9294040.0,163990809.0,13468718.0
6068,(주)이월드,84680,Dec-19,12866243.0,387038451.0,31870305.0
6069,(주)이즈미디어,181340,Dec-17,-909529.0,33430392.0,
6070,(주)이즈미디어,181340,Dec-18,3105980.0,36512705.0,29108729.0
6071,(주)이즈미디어,181340,Dec-19,-1489261.0,34469846.0,61655583.0
6072,(주)이지,37370,Dec-11,3419716.0,52426398.0,
6073,(주)이지,37370,Dec-12,5275971.0,57316396.0,61680390.0
6074,(주)이지,37370,Dec-13,4961250.0,61902646.0,46410324.0
6075,(주)이지,37370,Dec-14,2705688.0,64233334.0,53404423.0
6076,(주)이지,37370,Dec-15,2723137.0,66581472.0,55694816.0
6077,(주)이지,37370,Dec-16,320568.0,66527040.0,55157977.0
6078,(주)이지,37370,Dec-17,-1344581.0,50727022.0,58119134.0
6079,(주)이지,37370,Dec-18,-16437847.0,33936911.0,62594396.0
6080,(주)이지,37370,Dec-19,1478688.0,35419096.0,55478559.0
6081,(주)이지홀딩스,35810,Dec-11,4775814.0,149937621.0,
6082,(주)이지홀딩스,35810,Dec-12,14416628.0,165260992.0,48541010.0
6083,(주)이지홀딩스,35810,Dec-13,15130854.0,184876331.0,47827843.0
6084,(주)이지홀딩스,35810,Dec-14,17403058.0,211448858.0,45511004.0
6085,(주)이지홀딩스,35810,Dec-15,16178432.0,237384420.0,36757656.0
6086,(주)이지홀딩스,35810,Dec-16,20067617.0,254740860.0,24320150.0
6087,(주)이지홀딩스,35810,Dec-17,16268299.0,281926339.0,61250775.0
6088,(주)이지홀딩스,35810,Dec-18,5954153.0,293328584.0,80387395.0
6089,(주)이지홀딩스,35810,Dec-19,15135572.0,303699054.0,85646509.0
6090,(주)이큐셀,160600,Dec-15,6373334.0,32015616.0,
6091,(주)이큐셀,160600,Dec-16,806038.0,32855006.0,95158284.0
6092,(주)이큐셀,160600,Dec-17,1782749.0,38125677.0,110367326.0
6093,(주)이큐셀,160600,Dec-18,5819397.0,38669461.0,125256293.0
6094,(주)이큐셀,160600,Dec-19,-39569186.0,18846765.0,135188323.0
6095,(주)이크레더블,92130,Sep-11,5669127.0,21891026.0,
6096,(주)이크레더블,92130,Sep-12,5420506.0,23818887.0,164285424.0
6097,(주)이크레더블,92130,Dec-13,5333092.0,25552862.0,56566970.0
6098,(주)이크레더블,92130,Dec-14,5743038.0,27441948.0,68681085.0
6099,(주)이크레더블,92130,Dec-15,7028238.0,30299827.0,78637513.0
6100,(주)이크레더블,92130,Dec-16,9252659.0,34494174.0,90119748.0
6101,(주)이크레더블,92130,Dec-17,10272309.0,38383375.0,99700777.0
6102,(주)이크레더블,92130,Dec-18,11806614.0,43806881.0,107738735.0
6103,(주)이크레더블,92130,Dec-19,12957448.0,48695117.0,115909161.0
6104,(주)이퓨쳐,134060,Dec-11,-108376.0,16376509.0,
6105,(주)이퓨쳐,134060,Dec-12,41547.0,16348160.0,128511926.0
6106,(주)이퓨쳐,134060,Dec-13,770337.0,16672666.0,31682752.0
6107,(주)이퓨쳐,134060,Dec-14,622496.0,17163492.0,35466582.0
6108,(주)이퓨쳐,134060,Dec-15,-357618.0,16780953.0,42844366.0
6109,(주)이퓨쳐,134060,Dec-16,188200.0,16947752.0,37589043.0
6110,(주)이퓨쳐,134060,Dec-17,-579692.0,16496402.0,41309702.0
6111,(주)이퓨쳐,134060,Dec-18,333234.0,16872062.0,45225017.0
6112,(주)이퓨쳐,134060,Dec-19,1713288.0,18390639.0,56332351.0
6113,(주)인디에프,14990,Dec-11,-25896253.0,104568106.0,
6114,(주)인디에프,14990,Dec-12,-9159812.0,95121043.0,129869006.0
6115,(주)인디에프,14990,Dec-13,-5787449.0,89944710.0,
6116,(주)인디에프,14990,Dec-14,-8266528.0,81122246.0,159402580.0
6117,(주)인디에프,14990,Dec-15,-5873378.0,75386331.0,161839220.0
6118,(주)인디에프,14990,Dec-16,-9568848.0,65542100.0,161657588.0
6119,(주)인디에프,14990,Dec-17,710163.0,66359247.0,41116751.0
6120,(주)인디에프,14990,Dec-18,200208.0,66100341.0,45271762.0
6121,(주)인디에프,14990,Dec-19,-3269905.0,62471499.0,54451181.0
6122,(주)인바디,41830,Dec-11,5303605.0,41153540.0,
6123,(주)인바디,41830,Dec-12,4325870.0,44934905.0,74987201.0
6124,(주)인바디,41830,Dec-13,5566824.0,49957224.0,82231548.0
6125,(주)인바디,41830,Dec-14,8745881.0,58158600.0,82147030.0
6126,(주)인바디,41830,Dec-15,15540392.0,72882233.0,75173997.0
6127,(주)인바디,41830,Dec-16,16020006.0,87813228.0,74560697.0
6128,(주)인바디,41830,Dec-17,17971479.0,101570155.0,7538905.0
6129,(주)인바디,41830,Dec-18,20032242.0,119726652.0,18418988.0
6130,(주)인바디,41830,Dec-19,21726507.0,136093732.0,15354666.0
6131,(주)인바이오젠,101140,Dec-11,794544.0,5804679.0,
6132,(주)인바이오젠,101140,Dec-12,-1368782.0,4526045.0,53653499.0
6133,(주)인바이오젠,101140,Dec-13,-1380321.0,3670110.0,56419337.0
6134,(주)인바이오젠,101140,Dec-14,-1612376.0,4124318.0,63058753.0
6135,(주)인바이오젠,101140,Dec-15,-5686229.0,7799700.0,81537501.0
6136,(주)인바이오젠,101140,Dec-16,-2255875.0,5751446.0,116606381.0
6137,(주)인바이오젠,101140,Dec-17,-1210953.0,11324401.0,15086957.0
6138,(주)인바이오젠,101140,Dec-18,1664029.0,23351988.0,11529774.0
6139,(주)인바이오젠,101140,Dec-19,13123922.0,65996478.0,10170825.0
6140,(주)인산가,277410,Dec-17,,,
6141,(주)인산가,277410,Dec-18,-1036418.0,23318099.0,5259652.0
6142,(주)인산가,277410,Dec-19,2879825.0,29582608.0,7103241.0
6143,(주)인성정보,33230,Dec-11,823172.0,31234468.0,
6144,(주)인성정보,33230,Dec-12,1848191.0,32933763.0,6650929.0
6145,(주)인성정보,33230,Dec-13,4929068.0,37844056.0,11037048.0
6146,(주)인성정보,33230,Dec-14,-5225456.0,31995062.0,12717286.0
6147,(주)인성정보,33230,Dec-15,-5488465.0,26369354.0,17612711.0
6148,(주)인성정보,33230,Dec-16,1101308.0,34161469.0,20043238.0
6149,(주)인성정보,33230,Dec-17,-3541643.0,42313681.0,18712319.0
6150,(주)인성정보,33230,Dec-18,-69384.0,39925525.0,27881143.0
6151,(주)인성정보,33230,Dec-19,-399991.0,38260560.0,22633295.0
6152,(주)인스코비,6490,Dec-11,-3529425.0,10967744.0,
6153,(주)인스코비,6490,Dec-12,-8718764.0,14231086.0,15201583.0
6154,(주)인스코비,6490,Dec-13,-6901096.0,23090404.0,22150089.0
6155,(주)인스코비,6490,Dec-14,-7757949.0,21342828.0,639208282.0
6156,(주)인스코비,6490,Dec-15,-22014186.0,28005708.0,670319953.0
6157,(주)인스코비,6490,Dec-16,-6909975.0,34507157.0,618329149.0
6158,(주)인스코비,6490,Dec-17,-3259796.0,35179251.0,562129892.0
6159,(주)인스코비,6490,Dec-18,-7830805.0,29415526.0,727869349.0
6160,(주)인스코비,6490,Dec-19,-23784371.0,24589801.0,587577390.0
6161,(주)인지디스플레이,37330,Dec-11,13796151.0,94341390.0,
6162,(주)인지디스플레이,37330,Dec-12,14068883.0,107431338.0,667138625.0
6163,(주)인지디스플레이,37330,Dec-13,1752455.0,108578058.0,668309268.0
6164,(주)인지디스플레이,37330,Dec-14,2694586.0,109360160.0,14902762.0
6165,(주)인지디스플레이,37330,Dec-15,-5167585.0,103456942.0,15305453.0
6166,(주)인지디스플레이,37330,Dec-16,4860665.0,106252974.0,16217360.0
6167,(주)인지디스플레이,37330,Dec-17,4430028.0,107838768.0,16352554.0
6168,(주)인지디스플레이,37330,Dec-18,3816601.0,108986063.0,17213714.0
6169,(주)인지디스플레이,37330,Dec-19,12363662.0,136634469.0,33345813.0
6170,(주)인콘,83640,Dec-11,1920038.0,24188997.0,
6171,(주)인콘,83640,Dec-12,3227528.0,26990318.0,30410627.0
6172,(주)인콘,83640,Dec-13,3256353.0,31259279.0,29682941.0
6173,(주)인콘,83640,Dec-14,2374364.0,38461797.0,30345601.0
6174,(주)인콘,83640,Dec-15,2229271.0,48027245.0,31458556.0
6175,(주)인콘,83640,Dec-16,-881216.0,47178127.0,32360605.0
6176,(주)인콘,83640,Dec-17,860022.0,48110911.0,36686910.0
6177,(주)인콘,83640,Dec-18,-1874563.0,50413523.0,59243518.0
6178,(주)인콘,83640,Dec-19,-11279998.0,65180785.0,61478953.0
6179,(주)인터로조,119610,Dec-11,6837900.0,38731005.0,
6180,(주)인터로조,119610,Dec-12,8659144.0,46711964.0,67781902.0
6181,(주)인터로조,119610,Dec-13,9032514.0,55153703.0,71053639.0
6182,(주)인터로조,119610,Dec-14,7363219.0,61241375.0,39906097.0
6183,(주)인터로조,119610,Dec-15,12593351.0,74084149.0,57642877.0
6184,(주)인터로조,119610,Dec-16,19623035.0,90929549.0,50746424.0
6185,(주)인터로조,119610,Dec-17,19593544.0,102989954.0,42058928.0
6186,(주)인터로조,119610,Dec-18,14769548.0,122053018.0,39636049.0
6187,(주)인터로조,119610,Dec-19,18080487.0,132752905.0,38269790.0
6188,(주)인터엠,17250,Sep-11,1158809.0,72340451.0,
6189,(주)인터엠,17250,Sep-12,1153778.0,71975471.0,57986846.0
6190,(주)인터엠,17250,Sep-13,1301635.0,71872431.0,82862794.0
6191,(주)인터엠,17250,Sep-14,3392312.0,74110615.0,231818382.0
6192,(주)인터엠,17250,Sep-15,2380986.0,76253037.0,272162253.0
6193,(주)인터엠,17250,Sep-16,938251.0,74852353.0,330993941.0
6194,(주)인터엠,17250,Sep-17,2014666.0,83235697.0,381681444.0
6195,(주)인터엠,17250,Sep-18,-5195776.0,75781863.0,59930821.0
6196,(주)인터엠,17250,Sep-19,-8274996.0,65621987.0,71710417.0
6197,(주)인터플렉스,51370,Dec-11,31081347.0,250349378.0,
6198,(주)인터플렉스,51370,Dec-12,54438492.0,300323966.0,98502773.0
6199,(주)인터플렉스,51370,Dec-13,-740432.0,369513129.0,34279054.0
6200,(주)인터플렉스,51370,Dec-14,-58777621.0,310700428.0,83522390.0
6201,(주)인터플렉스,51370,Dec-15,-89516396.0,219972501.0,97132607.0
6202,(주)인터플렉스,51370,Dec-16,-59947178.0,213231570.0,77904412.0
6203,(주)인터플렉스,51370,Dec-17,35999774.0,324573432.0,114849199.0
6204,(주)인터플렉스,51370,Dec-18,-81865403.0,243350069.0,32150853.0
6205,(주)인터플렉스,51370,Dec-19,-27790885.0,217307735.0,32374908.0
6206,(주)인텍플러스,64290,Dec-11,4890307.0,27576797.0,
6207,(주)인텍플러스,64290,Dec-12,3083581.0,29702534.0,29005616.0
6208,(주)인텍플러스,64290,Dec-13,-6824999.0,23060853.0,24971083.0
6209,(주)인텍플러스,64290,Dec-14,-5638646.0,16851693.0,25799815.0
6210,(주)인텍플러스,64290,Dec-15,452263.0,17671852.0,38803272.0
6211,(주)인텍플러스,64290,Dec-16,-3552563.0,14934835.0,95079956.0
6212,(주)인텍플러스,64290,Dec-17,227513.0,18735885.0,127284887.0
6213,(주)인텍플러스,64290,Dec-18,-6774266.0,16440656.0,23512816.0
6214,(주)인텍플러스,64290,Dec-19,5455916.0,21752092.0,11015502.0
6215,(주)인텔리안테크놀로지스,189300,Dec-16,6993746.0,66175719.0,
6216,(주)인텔리안테크놀로지스,189300,Dec-17,3771615.0,66945022.0,30724660.0
6217,(주)인텔리안테크놀로지스,189300,Dec-18,9793545.0,77808724.0,28441279.0
6218,(주)인텔리안테크놀로지스,189300,Dec-19,5449931.0,80209749.0,31321335.0
6219,(주)인트로메딕,150840,Dec-13,2233639.0,17218744.0,
6220,(주)인트로메딕,150840,Dec-14,1167031.0,18529778.0,46417071.0
6221,(주)인트로메딕,150840,Dec-15,-882048.0,19459158.0,48252598.0
6222,(주)인트로메딕,150840,Dec-16,-5581632.0,14247936.0,57462111.0
6223,(주)인트로메딕,150840,Dec-17,-4191332.0,10879908.0,66279691.0
6224,(주)인트로메딕,150840,Dec-18,-5105384.0,15185433.0,71634337.0
6225,(주)인트로메딕,150840,Dec-19,-17028032.0,17012122.0,63608946.0
6226,(주)인트론바이오테크놀로지,48530,Dec-11,323771.0,10003891.0,
6227,(주)인트론바이오테크놀로지,48530,Dec-12,-1184208.0,11928983.0,71413215.0
6228,(주)인트론바이오테크놀로지,48530,Dec-13,353675.0,17484431.0,47646884.0
6229,(주)인트론바이오테크놀로지,48530,Dec-14,20531.0,19388762.0,33791353.0
6230,(주)인트론바이오테크놀로지,48530,Dec-15,1557912.0,34441631.0,26813254.0
6231,(주)인트론바이오테크놀로지,48530,Dec-16,-584394.0,49173751.0,81308247.0
6232,(주)인트론바이오테크놀로지,48530,Dec-17,-8641039.0,30462982.0,87954680.0
6233,(주)인트론바이오테크놀로지,48530,Dec-18,8774377.0,39330152.0,94371799.0
6234,(주)인트론바이오테크놀로지,48530,Dec-19,-3086521.0,65246305.0,97464497.0
6235,(주)인팩,23810,Dec-11,7656381.0,47828717.0,
6236,(주)인팩,23810,Dec-12,4042125.0,50431103.0,106767604.0
6237,(주)인팩,23810,Dec-13,15503329.0,65990035.0,113166943.0
6238,(주)인팩,23810,Dec-14,12225675.0,75869699.0,120391186.0
6239,(주)인팩,23810,Dec-15,6030979.0,78777100.0,125517341.0
6240,(주)인팩,23810,Dec-16,7273851.0,84633249.0,298123675.0
6241,(주)인팩,23810,Dec-17,4188712.0,86800854.0,331447693.0
6242,(주)인팩,23810,Dec-18,1786818.0,87696472.0,314561067.0
6243,(주)인팩,23810,Dec-19,-720928.0,84711745.0,354250381.0
6244,(주)인포마크,175140,Dec-15,-678172.0,26797799.0,
6245,(주)인포마크,175140,Dec-16,1082969.0,28155999.0,428725142.0
6246,(주)인포마크,175140,Dec-17,-6983528.0,21874178.0,111186663.0
6247,(주)인포마크,175140,Dec-18,1915432.0,23694659.0,119003593.0
6248,(주)인포마크,175140,Dec-19,-11700367.0,11841966.0,124147305.0
6249,(주)인포바인,115310,Dec-11,9388143.0,38551107.0,
6250,(주)인포바인,115310,Dec-12,9984560.0,43578707.0,121845142.0
6251,(주)인포바인,115310,Dec-13,11736514.0,51775754.0,127375911.0
6252,(주)인포바인,115310,Dec-14,12405455.0,60404394.0,135164315.0
6253,(주)인포바인,115310,Dec-15,10036966.0,65176957.0,142045930.0
6254,(주)인포바인,115310,Dec-16,11945879.0,73843877.0,147661660.0
6255,(주)인포바인,115310,Dec-17,11291454.0,75461134.0,308333283.0
6256,(주)인포바인,115310,Dec-18,7240777.0,78647058.0,344253261.0
6257,(주)인포바인,115310,Dec-19,9028113.0,84899321.0,358174998.0
6258,(주)인피니트헬스케어,71200,Dec-11,-1838858.0,50698641.0,
6259,(주)인피니트헬스케어,71200,Dec-12,-5492087.0,46538426.0,135030179.0
6260,(주)인피니트헬스케어,71200,Dec-13,8182948.0,55549326.0,255321405.0
6261,(주)인피니트헬스케어,71200,Dec-14,1566834.0,57777599.0,312841252.0
6262,(주)인피니트헬스케어,71200,Dec-15,3352385.0,61184396.0,330336020.0
6263,(주)인피니트헬스케어,71200,Dec-16,7351125.0,69098764.0,343741449.0
6264,(주)인피니트헬스케어,71200,Dec-17,1792829.0,70504920.0,63286318.0
6265,(주)인피니트헬스케어,71200,Dec-18,4678175.0,76747439.0,71542348.0
6266,(주)인피니트헬스케어,71200,Dec-19,7000986.0,84099667.0,83508396.0
6267,(주)일승,333430,Dec-19,,,
6268,(주)일신바이오베이스,68330,Dec-11,819011.0,19763005.0,
6269,(주)일신바이오베이스,68330,Dec-12,1546461.0,21343321.0,84591174.0
6270,(주)일신바이오베이스,68330,Dec-13,976157.0,22235773.0,80125737.0
6271,(주)일신바이오베이스,68330,Dec-14,1856746.0,24222376.0,71605835.0
6272,(주)일신바이오베이스,68330,Dec-15,2391390.0,24152837.0,86519764.0
6273,(주)일신바이오베이스,68330,Dec-16,2554970.0,32694897.0,40777111.0
6274,(주)일신바이오베이스,68330,Dec-17,1886607.0,34714390.0,29616511.0
6275,(주)일신바이오베이스,68330,Dec-18,3133630.0,35182157.0,27603479.0
6276,(주)일신바이오베이스,68330,Dec-19,4269018.0,39242081.0,26305299.0
6277,(주)일신석재,7110,Dec-11,679001.0,55345866.0,
6278,(주)일신석재,7110,Dec-12,816346.0,55734316.0,19825694.0
6279,(주)일신석재,7110,Dec-13,326717.0,55921655.0,32806093.0
6280,(주)일신석재,7110,Dec-14,-568366.0,55291514.0,47436807.0
6281,(주)일신석재,7110,Dec-15,-2587787.0,52379298.0,43658745.0
6282,(주)일신석재,7110,Dec-16,-2242721.0,50306782.0,37344183.0
6283,(주)일신석재,7110,Dec-17,169046.0,50723606.0,41190129.0
6284,(주)일신석재,7110,Dec-18,413277.0,51044947.0,45218918.0
6285,(주)일신석재,7110,Dec-19,909320.0,51935935.0,39086053.0
6286,(주)일야,58450,Dec-11,-4076260.0,20999543.0,
6287,(주)일야,58450,Dec-12,-6729886.0,14368683.0,9996059.0
6288,(주)일야,58450,Dec-13,1472011.0,15537002.0,11880862.0
6289,(주)일야,58450,Dec-14,3253584.0,18564824.0,13468856.0
6290,(주)일야,58450,Dec-15,2843897.0,24686014.0,14037469.0
6291,(주)일야,58450,Dec-16,2078887.0,25742913.0,38178391.0
6292,(주)일야,58450,Dec-17,-4782793.0,20907507.0,40082946.0
6293,(주)일야,58450,Dec-18,-11625465.0,13882406.0,44120856.0
6294,(주)일야,58450,Dec-19,-3416597.0,10559005.0,48122904.0
6295,(주)일지테크,19540,Dec-11,5172500.0,55181229.0,
6296,(주)일지테크,19540,Dec-12,19468478.0,74046746.0,54880257.0
6297,(주)일지테크,19540,Dec-13,13992590.0,90425785.0,60365232.0
6298,(주)일지테크,19540,Dec-14,17741070.0,106954493.0,64676432.0
6299,(주)일지테크,19540,Dec-15,10902973.0,116343590.0,85004359.0
6300,(주)일지테크,19540,Dec-16,9794770.0,121952489.0,41177729.0
6301,(주)일지테크,19540,Dec-17,11245785.0,130928438.0,43928631.0
6302,(주)일지테크,19540,Dec-18,7533275.0,137044890.0,44185370.0
6303,(주)일지테크,19540,Dec-19,3180074.0,139584512.0,44890366.0
6304,(주)일진파워,94820,Dec-11,4746732.0,60299058.0,
6305,(주)일진파워,94820,Dec-12,526365.0,57259755.0,44674449.0
6306,(주)일진파워,94820,Dec-13,4438682.0,58721643.0,44373632.0
6307,(주)일진파워,94820,Dec-14,4658564.0,60943589.0,45194126.0
6308,(주)일진파워,94820,Dec-15,3252595.0,61003463.0,45263718.0
6309,(주)일진파워,94820,Dec-16,6906893.0,65280223.0,22533249.0
6310,(주)일진파워,94820,Dec-17,14579108.0,77928533.0,20148673.0
6311,(주)일진파워,94820,Dec-18,15837894.0,89339736.0,40070964.0
6312,(주)일진파워,94820,Dec-19,11769340.0,95980831.0,34707631.0
6313,(주)잇츠한불,226320,Dec-15,83736160.0,316868538.0,
6314,(주)잇츠한불,226320,Dec-16,58386785.0,339847746.0,59750229.0
6315,(주)잇츠한불,226320,Dec-17,27499575.0,440382574.0,68126995.0
6316,(주)잇츠한불,226320,Dec-18,8802619.0,438346339.0,90981449.0
6317,(주)잇츠한불,226320,Dec-19,-3099622.0,431578964.0,145424487.0
6318,(주)잉크테크,49550,Dec-11,-9690954.0,32360196.0,
6319,(주)잉크테크,49550,Dec-12,1916370.0,39703085.0,
6320,(주)잉크테크,49550,Dec-13,131372.0,49893533.0,
6321,(주)잉크테크,49550,Dec-14,-12560556.0,42259773.0,20848236.0
6322,(주)잉크테크,49550,Dec-15,-19999973.0,22169252.0,31479455.0
6323,(주)잉크테크,49550,Dec-16,-5538645.0,23897470.0,34090906.0
6324,(주)잉크테크,49550,Dec-17,-21692155.0,43812361.0,48096987.0
6325,(주)잉크테크,49550,Dec-18,-3631735.0,40436234.0,48323448.0
6326,(주)잉크테크,49550,Dec-19,-3433631.0,36406573.0,47721395.0
6327,(주)자비스,254120,Dec-16,,,
6328,(주)자비스,254120,Dec-17,,,18281482.0
6329,(주)자비스,254120,Dec-18,,,17254305.0
6330,(주)자비스,254120,Dec-19,-6763495.0,15075106.0,10257445.0
6331,(주)자연과환경,43910,Dec-11,-21350927.0,32448863.0,
6332,(주)자연과환경,43910,Dec-12,-6517815.0,39839421.0,10170823.0
6333,(주)자연과환경,43910,Dec-13,-6841387.0,35429310.0,4028917.0
6334,(주)자연과환경,43910,Dec-14,-25209836.0,13547734.0,4075784.0
6335,(주)자연과환경,43910,Dec-15,227339.0,21146307.0,7296420.0
6336,(주)자연과환경,43910,Dec-16,-9281661.0,16898128.0,4525160000.0
6337,(주)자연과환경,43910,Dec-17,-5674524.0,28409007.0,4651288000.0
6338,(주)자연과환경,43910,Dec-18,1107576.0,29516582.0,4619198000.0
6339,(주)자연과환경,43910,Dec-19,-2055938.0,42947213.0,4748012000.0
6340,(주)장원테크,174880,Dec-16,-2853202.0,54829597.0,
6341,(주)장원테크,174880,Dec-17,-3493073.0,49876829.0,4765172000.0
6342,(주)장원테크,174880,Dec-18,7669537.0,57186836.0,4843423000.0
6343,(주)장원테크,174880,Dec-19,-370234.0,62024236.0,5068937000.0
6344,(주)정다운,208140,Dec-14,,,
6345,(주)정다운,208140,Dec-15,,,91570217.0
6346,(주)정다운,208140,Dec-16,-1058056.0,28776816.0,241961810.0
6347,(주)정다운,208140,Dec-17,9890382.0,39299600.0,254137443.0
6348,(주)정다운,208140,Dec-18,9037876.0,47835383.0,264025876.0
6349,(주)정다운,208140,Dec-19,3754827.0,48837782.0,269468066.0
6350,(주)정상제이엘에스,40420,Dec-11,9303709.0,58005371.0,
6351,(주)정상제이엘에스,40420,Dec-12,8954771.0,59465198.0,361984059.0
6352,(주)정상제이엘에스,40420,Dec-13,6539833.0,59720162.0,365074473.0
6353,(주)정상제이엘에스,40420,Dec-14,5771638.0,60170540.0,375896471.0
6354,(주)정상제이엘에스,40420,Dec-15,5537017.0,60125692.0,1425396463.0
6355,(주)정상제이엘에스,40420,Dec-16,7196945.0,61945629.0,1519654582.0
6356,(주)정상제이엘에스,40420,Dec-17,7733908.0,63985025.0,1613896514.0
6357,(주)정상제이엘에스,40420,Dec-18,3517421.0,61385015.0,1683534192.0
6358,(주)정상제이엘에스,40420,Dec-19,8256300.0,64084142.0,1793770156.0
6359,(주)정원엔시스,45510,Dec-11,-2081937.0,18157619.0,
6360,(주)정원엔시스,45510,Dec-12,563756.0,19995661.0,2050640898.0
6361,(주)정원엔시스,45510,Dec-13,-3284116.0,16718104.0,2103064752.0
6362,(주)정원엔시스,45510,Dec-14,2724234.0,19441092.0,25292144.0
6363,(주)정원엔시스,45510,Dec-15,3276087.0,26284158.0,40411093.0
6364,(주)정원엔시스,45510,Dec-16,2270358.0,37808296.0,42819402.0
