,회사명,회계년도,[제조]영업이익증가율,[제조]재고자산증가율,[제조]자기자본증가율,[제조]매출액증가율,[제조]매출액총이익률,[제조]부가가치율,[제조]노동소득분배율,이자보상배율(이자비용),이자보상배율(이자비용)(IFRS연결),이자보상배율
2589,(주)스카이문스테크놀로지,2013/12,0.0,-20.75,-3.68,-32.53,8.3,-0.99,0.0,-inf,77777777.77,11111111.11
2590,(주)스카이문스테크놀로지,2014/12,0.0,-72.55,4.68,121.57,15.3,9.42,44.74,745.7033248081841,77777777.77,745.7033248081841
2591,(주)스카이문스테크놀로지,2015/12,0.0,102.36,0.63,9.91,7.87,4.46,81.55,-9.891405460060668,77777777.77,-9.891405460060668
2592,(주)스카이문스테크놀로지,2016/12,0.0,2.35,-8.13,-43.15,3.71,-6.97,0.0,-115.37081030831999,77777777.77,-115.37081030831999
2593,(주)스카이문스테크놀로지,2017/12,0.0,-54.46,78.8,2.96,4.81,-14.48,0.0,-7.218447586001941,-8.451388410526295,-8.451388410526295
2594,(주)스카이문스테크놀로지,2018/12,0.0,96.11,-14.91,7.36,25.43,-25.23,0.0,-2.8001425440929304,-5.75999829798098,-5.75999829798098
2595,(주)스카이문스테크놀로지,2019/12,0.0,66.11,-41.19,-60.36,12.22,-179.41,0.0,-39.69998527006764,77777777.77,-39.69998527006764
2596,(주)스킨앤스킨,2011/12,,,,,,,,15.470753253937158,77777777.77,15.470753253937158
2597,(주)스킨앤스킨,2012/12,0.0,0.0,0.0,0.0,52.84,35.9,15.24,83.42292385248076,77777777.77,83.42292385248076
2598,(주)스킨앤스킨,2013/12,0.0,43.57,-3.89,-49.36,24.68,-7.03,0.0,-25.32274956613597,77777777.77,-25.32274956613597
2599,(주)스킨앤스킨,2014/12,0.0,-32.63,-19.59,-13.78,10.3,-29.76,0.0,-12.446612442172299,77777777.77,-12.446612442172299
2600,(주)스킨앤스킨,2015/12,0.0,-34.26,-5.87,48.4,42.61,-44.06,0.0,-3.3151246062315516,-3.738051403814975,-3.738051403814975
2601,(주)스킨앤스킨,2016/12,0.0,-40.53,45.39,12.74,50.67,1.52,738.91,0.6733025291532876,0.2944823685698878,0.2944823685698878
2602,(주)스킨앤스킨,2017/12,0.0,212.62,-20.02,7.42,13.24,-41.14,0.0,-2.9871846270650053,-4.565941235243004,-4.565941235243004
2603,(주)스킨앤스킨,2018/12,0.0,9.69,34.04,25.85,10.34,-49.14,0.0,-2.9476001379570542,-2.834816672380023,-2.834816672380023
2604,(주)스킨앤스킨,2019/12,0.0,-20.49,-2.27,-0.51,7.39,-6.68,0.0,-23.476117703985548,-19.60793082407348,-19.60793082407348
2605,(주)스튜디오산타클로스엔터테인먼트,2014/12,,,,,,,,77777777.77,77777777.77,11111111.11
2606,(주)스튜디오산타클로스엔터테인먼트,2015/12,0.0,0.0,0.0,0.0,18.33,-23.92,0.0,11.676449827626774,77777777.77,11.676449827626774
2607,(주)스튜디오산타클로스엔터테인먼트,2016/12,0.0,-7.46,123.54,31.98,23.84,11.7,90.27,-0.9062119026048832,-1.0799136552248656,-1.0799136552248656
2608,(주)스튜디오산타클로스엔터테인먼트,2017/12,0.0,-13.47,5.81,37.93,11.36,2.69,260.32,-0.9673449576107178,-0.7408719607069042,-0.7408719607069042
2609,(주)스튜디오산타클로스엔터테인먼트,2018/12,0.0,-8.72,-2.1,-58.46,25.08,20.35,69.89,0.5441686410656971,-2.356256000867222,-2.356256000867222
2610,(주)스튜디오산타클로스엔터테인먼트,2019/12,0.0,-16.33,-19.27,52.46,0.0,-19.33,0.0,-20.31414383024774,-18.561599827743983,-18.561599827743983
2611,(주)스페코,2000/12,-76.12,-11.4,378.18,-4.87,18.17,20.46,66.85,0.891720890803281,77777777.77,0.891720890803281
2612,(주)스페코,2001/12,14.01,128.19,-2.2,11.49,20.65,21.2,65.93,0.7874654830947023,-0.8540737406519242,-0.8540737406519242
2613,(주)스페코,2002/12,0.0,-5.33,-64.32,57.48,12.83,25.87,33.36,-0.3259881479776768,-0.2938832154919737,-0.2938832154919737
2614,(주)스페코,2003/12,0.0,-28.41,1.49,-11.58,8.03,25.64,40.24,-1.879185344559705,0.2533176220652277,0.2533176220652277
2615,(주)스페코,2004/12,0.0,-31.94,-30.9,-2.63,2.26,1.26,286.34,-2.284065944276515,0.11552363467629673,0.11552363467629673
2616,(주)스페코,2005/12,0.0,-51.59,125.89,-22.87,13.17,21.83,23.96,-0.9536762260525459,77777777.77,-0.9536762260525459
2617,(주)스페코,2006/12,0.0,-37.52,-43.4,37.2,14.27,6.45,47.08,4.558481516673454,77777777.77,4.558481516673454
2618,(주)스페코,2007/12,3.01,61.32,35.79,-22.02,19.26,12.57,31.96,2.262671309613929,77777777.77,2.262671309613929
2619,(주)스페코,2008/12,92.76,11.45,-1.83,25.24,25.35,7.55,55.47,3.031379164625287,2.4264896014334263,2.4264896014334263
2620,(주)스페코,2009/12,18.36,21.15,16.48,-15.22,30.66,11.62,39.22,1.917500635458351,1.3260032151281995,1.3260032151281995
2621,(주)스페코,2010/12,-41.64,5.05,-7.75,37.69,21.42,1.17,305.0,0.8485920958149198,-0.31242647631692305,-0.31242647631692305
2622,(주)스페코,2011/12,53.09,2.89,46.95,-8.5,22.37,8.2,54.88,1.063485698152504,-0.008510502908873908,-0.008510502908873908
2623,(주)스페코,2012/12,23.25,8.94,-2.19,8.06,22.9,15.65,26.52,2.164929904548421,1.1164346769096125,1.1164346769096125
2624,(주)스페코,2013/12,19.56,22.47,42.8,-11.04,28.68,16.02,26.92,2.914312866104441,0.40344321384392273,0.40344321384392273
2625,(주)스페코,2014/12,23.04,21.52,36.3,38.45,25.16,12.28,26.73,4.741514652545364,4.0897469245629186,4.0897469245629186
2626,(주)스페코,2015/12,15.23,62.78,16.03,-1.9,25.82,17.32,25.66,8.097202844881888,8.48226762122013,8.48226762122013
2627,(주)스페코,2016/12,-55.48,1.83,-9.48,-25.07,24.23,15.2,44.93,4.991040128501381,4.989169577695396,4.989169577695396
2628,(주)스페코,2017/12,-76.58,54.28,-2.46,-24.75,23.95,4.13,198.76,1.081955390247306,1.2627811661878394,1.2627811661878394
2629,(주)스페코,2018/12,0.0,122.35,-21.76,10.9,14.34,-1.7,0.0,-0.694787637098078,-3.622672697886274,-3.622672697886274
2630,(주)스페코,2019/12,0.0,-37.98,6.98,-25.73,25.09,19.64,35.77,4.152287430297009,7.289056175159197,7.289056175159197
2631,(주)시너지이노베이션,2004/12,,,,,,,,143.84093260973003,77777777.77,143.84093260973003
2632,(주)시너지이노베이션,2005/12,0.0,0.0,0.0,0.0,25.73,23.05,13.01,inf,77777777.77,11111111.11
2633,(주)시너지이노베이션,2006/12,16.25,-4.6,15.89,17.17,31.34,20.69,20.79,1062.328373398842,1062.328373398842,1062.328373398842
2634,(주)시너지이노베이션,2007/12,-90.15,-50.51,20.43,-37.42,34.12,7.72,83.55,9.386828401063545,2.8191029090165354,2.8191029090165354
2635,(주)시너지이노베이션,2008/12,0.0,23.02,0.67,-22.86,37.01,20.88,61.47,-2.642629785255856,-3.9928358475086263,-3.9928358475086263
2636,(주)시너지이노베이션,2009/12,0.0,-60.77,-23.99,-63.02,27.58,-57.02,0.0,-5.872822646561844,-6.749146505898885,-6.749146505898885
2637,(주)시너지이노베이션,2010/12,0.0,-20.48,-26.27,-38.35,5.32,-38.14,0.0,-7.807752465702917,77777777.77,-7.807752465702917
2638,(주)시너지이노베이션,2011/12,0.0,69.48,-5.19,103.79,23.18,9.61,49.19,0.21086152971282343,-1.303913142156337,-1.303913142156337
2639,(주)시너지이노베이션,2012/12,0.0,-13.91,9.01,37.44,15.69,12.74,44.38,-0.4048949380621842,-1.2397543437616199,-1.2397543437616199
2640,(주)시너지이노베이션,2013/12,0.0,19.25,-45.18,-48.48,1.38,-83.94,0.0,-4.877266980301658,-5.0151665932832765,-5.0151665932832765
2641,(주)시너지이노베이션,2014/12,0.0,-4.75,-38.35,-1.83,11.51,-30.43,0.0,-1.6632804903202993,-2.2427533206955372,-2.2427533206955372
2642,(주)시너지이노베이션,2015/12,0.0,-89.07,0.0,-51.51,-16.34,-287.58,0.0,-6.292279015814861,-7.010207668067542,-7.010207668067542
2643,(주)시너지이노베이션,2016/12,0.0,47.3,0.0,-47.91,31.71,207.71,7.68,0.1638531920067001,-0.8112368987419293,-0.8112368987419293
2644,(주)시너지이노베이션,2017/12,0.0,37.61,160.0,-17.35,3.08,-43.19,0.0,-0.7458206668967506,-0.2616970245101625,-0.2616970245101625
2645,(주)시너지이노베이션,2018/12,0.0,29.85,50.46,89.44,32.56,128.3,7.45,0.16466101218261645,0.7358386983286563,0.7358386983286563
2646,(주)시너지이노베이션,2019/12,-13.54,-43.43,43.11,-6.17,30.7,103.77,11.1,0.16553124651368875,0.2589829171277983,0.2589829171277983
2647,(주)시노펙스,2000/12,3.37,13.15,5.87,9.29,21.97,37.8,56.69,6.989474514873213,77777777.77,6.989474514873213
2648,(주)시노펙스,2001/12,-4.02,-16.29,17.2,-0.83,20.93,37.77,55.78,7.191333282306828,77777777.77,7.191333282306828
2649,(주)시노펙스,2002/12,28.3,15.14,-1.6,-1.76,23.98,34.33,55.51,13.068321351135456,77777777.77,13.068321351135456
2650,(주)시노펙스,2003/12,-15.72,-8.69,12.2,-0.87,23.05,46.48,46.2,13.550883449278007,77777777.77,13.550883449278007
2651,(주)시노펙스,2004/12,-6.66,35.71,8.83,2.86,24.97,37.13,60.41,15.745091013955765,77777777.77,15.745091013955765
2652,(주)시노펙스,2005/12,-20.36,3.84,7.06,-1.46,27.54,37.03,64.92,17.045245052621578,77777777.77,17.045245052621578
2653,(주)시노펙스,2006/12,4.98,112.78,62.93,240.34,9.75,6.04,52.61,3.6350156602143686,77777777.77,3.6350156602143686
2654,(주)시노펙스,2007/12,397.6,164.58,41.99,66.1,15.35,15.21,18.39,32.7577905477746,77777777.77,32.7577905477746
2655,(주)시노펙스,2008/12,-70.07,-7.82,8.87,14.46,8.79,9.68,21.98,1.3771757874826647,0.5876662657411396,0.5876662657411396
2656,(주)시노펙스,2009/12,197.03,97.68,57.01,53.26,11.54,7.0,33.76,2.2100977971186584,-1.165706905752566,-1.165706905752566
2657,(주)시노펙스,2010/12,0.0,-5.38,16.42,40.61,6.5,-2.32,0.0,-0.39956959624739263,-2.4126779090040267,-2.4126779090040267
2658,(주)시노펙스,2011/12,0.0,-2.91,57.34,67.47,7.44,6.59,26.36,3.17025881209418,2.022353570516659,2.022353570516659
2659,(주)시노펙스,2012/12,-88.14,6.13,-8.33,38.66,4.4,-3.4,0.0,0.24518937730881746,0.4708724837779202,0.4708724837779202
2660,(주)시노펙스,2013/12,758.63,-4.17,9.17,-21.68,7.34,6.28,35.73,2.7856585589292795,1.7496148338487283,1.7496148338487283
2661,(주)시노펙스,2014/12,0.0,-33.24,-3.56,-13.63,4.78,2.67,94.5,-2.257102279451795,1.0621193007314458,1.0621193007314458
2662,(주)시노펙스,2015/12,0.0,-78.6,-4.2,-55.01,1.35,-3.06,0.0,-7.800646202291791,-8.047679704610296,-8.047679704610296
2663,(주)시노펙스,2016/12,0.0,-25.25,-23.04,-29.93,15.02,4.65,107.79,2.0152586941224397,5.015777566115058,5.015777566115058
2664,(주)시노펙스,2017/12,532.27,-23.9,5.5,20.18,23.27,9.42,36.39,13.497290893035213,13.6831601216041,13.6831601216041
2665,(주)시노펙스,2018/12,-68.83,-18.95,16.37,-18.08,20.29,8.97,50.71,3.1828105023484086,1.1900570102573296,1.1900570102573296
2666,(주)시노펙스,2019/12,-92.84,120.75,13.3,-8.88,17.76,15.59,37.68,0.328179990042324,6.578977445389427,6.578977445389427
2667,(주)시큐브,2002/12,,,,,,,,-4.977685050798258,77777777.77,-4.977685050798258
2668,(주)시큐브,2003/12,0.0,0.0,0.0,0.0,0.0,-45.34,0.0,-7.013720284277322,77777777.77,-7.013720284277322
2669,(주)시큐브,2004/12,0.0,-15.8,-14.81,13.46,70.11,38.41,72.83,-7.4290596907769,77777777.77,-7.4290596907769
2670,(주)시큐브,2005/12,0.0,38.4,16.01,23.61,88.86,47.0,52.81,6.307909604519774,77777777.77,6.307909604519774
2671,(주)시큐브,2006/12,98.5,-95.41,29.07,23.86,0.0,44.23,44.33,12.898480938111652,77777777.77,12.898480938111652
2672,(주)시큐브,2007/12,4.92,1086.36,23.13,21.19,75.12,33.49,39.63,10.811934350004151,77777777.77,10.811934350004151
2673,(주)시큐브,2008/12,-6.34,3630.78,21.82,7.15,0.0,32.36,43.62,9.88395148437289,77777777.77,9.88395148437289
2674,(주)시큐브,2009/12,272.11,-30.97,64.22,52.09,67.14,40.91,24.83,41.617092815332185,77777777.77,41.617092815332185
2675,(주)시큐브,2010/12,10.96,0.56,40.19,43.12,50.4,33.66,23.81,66.11447826182089,77777777.77,66.11447826182089
2676,(주)시큐브,2011/12,11.59,2417.53,67.44,35.0,46.27,29.21,25.93,90.37332154056445,77777777.77,90.37332154056445
2677,(주)시큐브,2012/12,2.79,-94.95,12.35,15.96,46.34,26.36,28.46,46.417750338159074,77777777.77,46.417750338159074
2678,(주)시큐브,2013/12,-60.96,207.71,3.82,-14.66,47.0,20.33,41.68,17.541568896897726,77777777.77,17.541568896897726
2679,(주)시큐브,2014/12,0.0,-99.33,-2.63,-8.84,44.63,15.57,57.94,-24.709511568123393,77777777.77,-24.709511568123393
2680,(주)시큐브,2015/12,0.0,64.57,0.81,-6.98,57.72,24.7,43.73,1407.1823630136987,77777777.77,1407.1823630136987
2681,(주)시큐브,2016/12,38.09,-4.56,7.02,2.23,60.93,26.99,41.36,inf,inf,11111111.11
2682,(주)시큐브,2017/12,26.59,60.16,13.08,0.19,57.58,38.66,32.4,inf,inf,11111111.11
2683,(주)시큐브,2018/12,-19.38,-14.05,6.96,-8.27,53.36,36.46,37.03,inf,inf,11111111.11
2684,(주)시큐브,2019/12,119.78,-10.34,18.19,30.88,65.09,43.01,26.08,805.0166034155598,798.5501265022137,798.5501265022137
2685,(주)시티랩스,2007/12,,,,,,,,9.235598975397629,77777777.77,9.235598975397629
2686,(주)시티랩스,2008/12,0.0,0.0,0.0,0.0,26.64,15.15,25.12,8.651383449047623,77777777.77,8.651383449047623
2687,(주)시티랩스,2009/12,-84.59,31.34,-2.64,41.49,18.05,7.66,63.21,0.8829566270216108,77777777.77,0.8829566270216108
2688,(주)시티랩스,2010/12,1645.47,-3.73,96.65,73.12,22.46,15.46,17.62,21.386859305125558,77777777.77,21.386859305125558
2689,(주)시티랩스,2011/12,-71.53,-19.73,84.46,-34.24,20.84,11.56,39.69,8.329705927514624,77777777.77,8.329705927514624
2690,(주)시티랩스,2012/12,36.01,-50.27,3.82,30.66,19.86,10.52,55.57,14.692262726834752,77777777.77,14.692262726834752
2691,(주)시티랩스,2013/12,-92.11,0.0,-0.28,11.06,12.24,7.33,80.35,148.24302134646962,128.16748768472905,128.16748768472905
2692,(주)시티랩스,2014/12,750.81,0.0,6.99,28.83,10.86,7.33,58.57,522.3464807888473,605.109229747676,605.109229747676
2693,(주)시티랩스,2015/12,0.0,0.0,-2.79,-32.29,9.77,4.08,141.66,-4.3108253420535245,-3.9970911454467397,-3.9970911454467397
2694,(주)시티랩스,2016/12,0.0,0.0,16.26,-12.79,9.96,1.19,508.16,-1.9876752300691738,-3.1866604090572097,-3.1866604090572097
2695,(주)시티랩스,2017/12,0.0,0.0,8.47,-16.4,6.83,-27.06,0.0,-32.47361200774694,-17.046714218896163,-17.046714218896163
2696,(주)시티랩스,2018/12,0.0,0.0,-1.72,-27.54,15.65,-26.86,0.0,3.8254153263954587,-2.2880260902248746,-2.2880260902248746
2697,(주)시티랩스,2019/12,0.0,0.0,28.66,-13.15,5.81,-77.77,0.0,-0.7635462951236178,-0.4265008021246486,-0.4265008021246486
2698,(주)신성이엔지,2000/12,-31.6,-53.03,16.53,87.68,16.57,8.9,112.5,0.49021519443944306,0.8313289062284326,0.8313289062284326
2699,(주)신성이엔지,2001/12,0.0,16.41,-18.24,-26.41,17.28,9.01,139.97,-0.07663197753478661,-0.37143321408202923,-0.37143321408202923
2700,(주)신성이엔지,2002/12,0.0,-61.46,51.97,-2.29,22.13,20.03,37.46,1.381636858855873,1.7895914071567682,1.7895914071567682
2701,(주)신성이엔지,2003/12,143.04,197.33,10.58,49.0,20.4,21.45,28.49,4.138209758668961,4.673160948452225,4.673160948452225
2702,(주)신성이엔지,2004/12,15.08,-3.27,7.72,71.33,14.05,7.2,31.3,6.453092167568452,7.010185428409286,7.010185428409286
2703,(주)신성이엔지,2005/12,91.34,1.03,12.98,3.7,18.99,12.77,22.01,20.802684557339735,13.798311447626789,13.798311447626789
2704,(주)신성이엔지,2006/12,-61.84,-67.9,3.96,-5.79,14.24,10.54,40.4,7.393865323034396,6.449860093716328,6.449860093716328
2705,(주)신성이엔지,2007/12,-58.74,4.69,-3.78,-25.22,15.31,15.93,38.74,2.4872033382858905,2.717485905659783,2.717485905659783
2706,(주)신성이엔지,2008/12,0.0,539.26,-28.7,-96.35,6.88,340.16,19.11,-1.3463401427824742,77777777.77,-1.3463401427824742
2707,(주)신성이엔지,2009/12,0.0,8.0,24.62,1058.95,-24.24,-11.16,0.0,-2.4568516690841244,-2.184311798160023,-2.184311798160023
2708,(주)신성이엔지,2010/12,0.0,86.34,82.18,215.81,15.61,20.21,10.51,2.0845943084387053,3.5630964801415974,3.5630964801415974
2709,(주)신성이엔지,2011/12,0.0,31.33,2.2,-8.1,-9.3,0.68,623.73,-2.7449643810971978,77777777.77,-2.7449643810971978
2710,(주)신성이엔지,2012/12,0.0,-27.72,-55.69,-19.64,-6.49,-14.67,0.0,-3.0760686516814726,77777777.77,-3.0760686516814726
2711,(주)신성이엔지,2013/12,0.0,-35.98,-34.28,-4.55,0.23,2.41,91.63,-1.0360556943647783,77777777.77,-1.0360556943647783
2712,(주)신성이엔지,2014/12,0.0,21.78,13.89,27.63,3.59,9.82,22.65,-0.27812396052982763,77777777.77,-0.27812396052982763
2713,(주)신성이엔지,2015/12,0.0,11.99,23.46,-10.02,11.42,20.97,14.77,0.7787156184244631,77777777.77,0.7787156184244631
2714,(주)신성이엔지,2016/12,0.0,56.76,107.22,24.21,1.54,22.01,14.04,-1.1485312799366278,-1.1548896526481183,-1.1548896526481183
2715,(주)신성이엔지,2017/12,0.0,-40.22,-35.49,319.3,5.67,0.59,387.01,-1.3752303609953862,-0.5186129426613137,-0.5186129426613137
2716,(주)신성이엔지,2018/12,0.0,-33.19,19.12,-63.91,8.22,4.13,117.93,-0.9861843310077288,-0.361804190119015,-0.361804190119015
2717,(주)신성이엔지,2019/12,0.0,34.96,14.26,-0.83,12.55,15.53,30.72,0.3806933789615693,0.8741395875272773,0.8741395875272773
2718,(주)싸이토젠,2014/12,,,,,,,,-3212.2504065040653,77777777.77,-3212.2504065040653
2719,(주)싸이토젠,2015/12,0.0,0.0,0.0,0.0,12.83,-375.37,0.0,-24.15485817463502,77777777.77,-24.15485817463502
2720,(주)싸이토젠,2016/12,0.0,0.0,-82.13,73.56,30.94,-9.28,0.0,-25.692726914358925,77777777.77,-25.692726914358925
2721,(주)싸이토젠,2017/12,0.0,0.0,895.21,-75.77,12.81,10.26,6918.96,-6.182419657659834,77777777.77,-6.182419657659834
2722,(주)싸이토젠,2018/12,0.0,0.0,365.76,495.26,25.47,-44.23,0.0,-300.7102200714368,77777777.77,-300.7102200714368
2723,(주)싸이토젠,2019/12,0.0,0.0,-18.7,-34.81,-23.37,-242.06,0.0,-94.6898879723201,77777777.77,-94.6898879723201
2724,(주)쌍방울,2008/12,,,,,,,,-0.04423529266054762,0.9515530737335572,0.9515530737335572
2725,(주)쌍방울,2009/12,0.0,0.0,0.0,0.0,26.25,13.8,86.88,0.2789679923460219,0.2816495398618544,0.2816495398618544
2726,(주)쌍방울,2010/12,1295.77,-5.1,6.4,-2.31,28.94,17.48,53.39,2.889059033836431,2.178676016352799,2.178676016352799
2727,(주)쌍방울,2011/12,-19.26,14.49,13.73,15.28,26.24,16.34,53.89,4.120061846930419,4.558118001828832,4.558118001828832
2728,(주)쌍방울,2012/12,-28.3,-4.83,4.07,-1.34,29.56,16.53,64.65,3.945052223267061,2.8151373429827595,2.8151373429827595
2729,(주)쌍방울,2013/12,-91.15,7.51,-0.44,-15.2,29.61,16.1,76.37,0.34486076459975523,-0.12492132558983292,-0.12492132558983292
2730,(주)쌍방울,2014/12,11.89,-6.97,3.41,-0.69,28.98,16.31,74.43,0.34522205770756653,0.13274302944419572,0.13274302944419572
2731,(주)쌍방울,2015/12,81.72,5.12,128.68,-1.59,31.51,18.13,68.82,0.7026615095823204,0.5245391695137097,0.5245391695137097
2732,(주)쌍방울,2016/12,0.0,18.93,0.04,-20.83,25.23,5.87,267.83,-11.63283234466899,-9.128524369991924,-9.128524369991924
2733,(주)쌍방울,2017/12,0.0,-27.54,71.94,-0.23,26.03,219.3,6.39,-12.496826623116267,-14.151600987641384,-14.151600987641384
2734,(주)쌍방울,2018/12,0.0,-1.02,-29.91,-1.91,33.5,-108.72,0.0,0.6026646909309828,0.3217827313293643,0.3217827313293643
2735,(주)쌍방울,2019/12,0.0,-11.85,-18.41,-7.64,22.73,-25.63,0.0,-3.0734500749621345,-2.9294492968071086,-2.9294492968071086
2736,(주)썸에이지,2014/12,,,,,,,,77777777.77,77777777.77,11111111.11
2737,(주)썸에이지,2015/12,,,,,,,,77777777.77,77777777.77,11111111.11
2738,(주)썸에이지,2016/12,0.0,0.0,0.0,0.0,0.0,-42.6,0.0,-146.72999120492526,-271.5500439753738,-271.5500439753738
2739,(주)썸에이지,2017/12,0.0,0.0,-19.69,-47.3,0.0,13.61,1931.2,-108.33848099684582,-139.54344024234098,-139.54344024234098
2740,(주)썸에이지,2018/12,0.0,0.0,-69.48,6.2,0.0,-455.19,0.0,-121.96276066350711,-156.50558424828336,-156.50558424828336
2741,(주)썸에이지,2019/12,0.0,0.0,202.09,4.92,0.0,-176.21,0.0,-10.906072971938078,-27.81180526610128,-27.81180526610128
2742,(주)쎄니트,2000/12,-99.04,94.23,18.93,19.77,5.98,10.63,43.58,0.01665466478389574,77777777.77,0.01665466478389574
2743,(주)쎄니트,2001/12,0.0,-42.9,-16.72,-29.87,5.16,12.58,49.47,-0.29517825522755337,77777777.77,-0.29517825522755337
2744,(주)쎄니트,2002/12,0.0,13.95,56.24,12.73,8.3,16.7,36.16,0.8273114657072441,77777777.77,0.8273114657072441
2745,(주)쎄니트,2003/12,40.83,6.92,1.29,4.24,9.25,16.21,39.74,1.5062425831297903,77777777.77,1.5062425831297903
2746,(주)쎄니트,2004/12,-13.48,38.31,6.24,20.43,8.2,11.35,17.12,1.3693436854272796,77777777.77,1.3693436854272796
2747,(주)쎄니트,2005/12,0.0,-20.87,-11.13,-13.11,1.41,6.67,32.31,-1.8949767272699134,77777777.77,-1.8949767272699134
2748,(주)쎄니트,2006/12,0.0,34.71,26.64,11.09,11.38,15.17,14.98,3.9693756157278126,77777777.77,3.9693756157278126
2749,(주)쎄니트,2007/12,0.0,-14.7,-5.31,-2.82,5.01,2.41,178.3,-5.7561858652023385,77777777.77,-5.7561858652023385
2750,(주)쎄니트,2008/12,0.0,-29.79,-12.46,-22.56,2.46,-20.49,0.0,-4.009703132907671,77777777.77,-4.009703132907671
2751,(주)쎄니트,2009/12,0.0,-22.91,142.42,-24.92,-3.05,-3.96,0.0,-4.924550005071206,-3.899981546410777,-3.899981546410777
2752,(주)쎄니트,2010/12,0.0,78.65,-23.39,15.02,2.67,4.34,89.26,-2.4342022908983227,-0.6290046402444989,-0.6290046402444989
2753,(주)쎄니트,2011/12,0.0,-9.58,46.07,-7.82,0.18,-7.48,0.0,-5.443493960366247,-inf,11111111.11
2754,(주)쎄니트,2012/12,0.0,2.7,-1.85,19.57,9.28,3.97,54.82,3.248167856163101,1.6281862833216718,1.6281862833216718
2755,(주)쎄니트,2013/12,-9.33,7.05,22.59,4.33,9.43,9.69,26.93,2.7122557334712813,3.1102030700740757,3.1102030700740757
2756,(주)쎄니트,2014/12,71.35,-6.22,3.11,-6.34,12.73,14.09,19.43,2.629581392393862,4.411967360997772,4.411967360997772
2757,(주)쎄니트,2015/12,66.15,30.24,8.84,65.33,11.53,13.08,16.65,3.235859345460656,5.709238233296846,5.709238233296846
2758,(주)쎄니트,2016/12,-3.23,19.01,8.45,26.49,9.57,12.51,16.36,2.459684657928431,5.56109279196254,5.56109279196254
2759,(주)쎄니트,2017/12,-46.45,-1.79,5.93,11.05,6.63,8.28,24.87,1.321360937185477,4.864877427860301,4.864877427860301
2760,(주)쎄니트,2018/12,32.97,-6.63,-1.04,-2.06,8.04,8.28,26.2,1.8573499457529836,3.633759322594655,3.633759322594655
2761,(주)쎄니트,2019/12,70.57,23.77,-1.89,-2.71,11.33,9.19,25.84,3.1673065187938776,3.098889777804613,3.098889777804613
2762,(주)쎌마테라퓨틱스,2000/12,0.0,0.0,0.0,-65.53,7.26,-629.99,0.0,-0.1695322109648661,77777777.77,-0.1695322109648661
2763,(주)쎌마테라퓨틱스,2001/12,0.0,0.0,0.0,0.0,0.0,-3432.37,0.0,-0.10467374881533269,77777777.77,-0.10467374881533269
2764,(주)쎌마테라퓨틱스,2002/12,0.0,0.0,0.0,1981.43,37.19,17787.45,1.03,-149.0547954623582,-21.601528958205556,-21.601528958205556
2765,(주)쎌마테라퓨틱스,2003/12,0.0,0.0,0.0,0.0,32.54,-34.05,0.0,-13.398426323319027,-5.250103055899075,-5.250103055899075
2766,(주)쎌마테라퓨틱스,2004/12,0.0,-21.21,-62.33,-16.97,28.58,-183.94,0.0,-11.138670073311648,-7.117382369886691,-7.117382369886691
2767,(주)쎌마테라퓨틱스,2005/12,0.0,-11.69,649.29,52.05,15.21,-116.47,0.0,0.27736906139501,-3.781084789415003,-3.781084789415003
2768,(주)쎌마테라퓨틱스,2006/12,0.0,62.47,0.0,-31.22,-16.29,-650.32,0.0,-3.8003306627409903,-3.8003306627409903,-3.8003306627409903
2769,(주)쎌마테라퓨틱스,2007/12,0.0,-28.03,0.0,8.11,-12.57,-191.89,0.0,-2.0902251900554756,-1.5450403951581284,-1.5450403951581284
2770,(주)쎌마테라퓨틱스,2008/12,0.0,-99.48,5.99,203.87,2.25,-21.0,0.0,-0.8178730635863094,77777777.77,-0.8178730635863094
2771,(주)쎌마테라퓨틱스,2009/12,0.0,-53.51,-3.2,-69.54,0.1,-59.25,0.0,-1.2359677793064985,77777777.77,-1.2359677793064985
2772,(주)쎌마테라퓨틱스,2010/12,0.0,64260.78,-26.97,24.7,0.18,-54.45,0.0,-2.5950695058658613,-3.0556464128965506,-3.0556464128965506
2773,(주)쎌마테라퓨틱스,2011/12,0.0,66.89,-32.63,-15.89,-0.67,-120.17,0.0,-3.1214061050424355,-3.0803839479990085,-3.0803839479990085
2774,(주)쎌마테라퓨틱스,2012/12,0.0,-68.13,11.95,26.13,-2.88,-57.35,0.0,-14.743212995725736,-13.710805221662143,-13.710805221662143
2775,(주)쎌마테라퓨틱스,2013/12,0.0,480.75,-11.49,-28.32,-8.86,-41.93,0.0,-65.60629214379763,-49.386352913422975,-49.386352913422975
2776,(주)쎌마테라퓨틱스,2014/12,0.0,-56.5,-10.96,18.11,-24.48,-154.38,0.0,-269.8779433681073,-87.90944784261862,-87.90944784261862
2777,(주)쎌마테라퓨틱스,2015/12,0.0,-85.9,-21.02,76.27,1.11,-191.01,0.0,-5.909188379747714,-9.640759633846669,-9.640759633846669
2778,(주)쎌마테라퓨틱스,2016/12,0.0,25.26,-27.29,1.35,0.98,-67.37,0.0,-2.392500817722404,-2.4900170265093293,-2.4900170265093293
2779,(주)쎌마테라퓨틱스,2017/12,0.0,250.35,27.96,41.37,2.02,-19.58,0.0,-11.085139681820824,-11.618729130286745,-11.618729130286745
