,회사명,거래소코드,회계년도,이자보상배율,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),통계청 한국표준산업분류 10차(중분류)
8203,(주)폴라리스오피스,41020,2013,10.24,52412817.0,0.0,55755176.0,0.0,출판업
8204,(주)폴라리스오피스,41020,2014,2.55,38612455.0,0.0,40799667.0,0.0,출판업
8205,(주)폴라리스오피스,41020,2015,-1688.61,19623360.0,0.0,22425327.0,0.0,출판업
8206,(주)폴라리스오피스,41020,2016,11111111.11,8723130.0,0.0,13194593.0,0.0,출판업
8207,(주)폴라리스오피스,41020,2017,11111111.11,13315702.0,0.0,15224908.0,0.0,출판업
8208,(주)폴라리스오피스,41020,2018,11111111.11,22540556.0,0.0,22543822.0,0.0,출판업
8209,(주)폴라리스오피스,41020,2019,-50.43,17623813.0,0.0,21048806.0,0.0,출판업
8210,(주)폴라리스우노,114630,2011,31.33,54573795.0,41784515.0,,,화학물질 및 화학제품 제조업; 의약품 제외
8211,(주)폴라리스우노,114630,2012,18.21,65303913.0,51522716.0,,,화학물질 및 화학제품 제조업; 의약품 제외
8212,(주)폴라리스우노,114630,2013,5.68,62055073.0,48614545.0,,,화학물질 및 화학제품 제조업; 의약품 제외
8213,(주)폴라리스우노,114630,2014,16.0,49344321.0,39614243.0,48716976.0,38842883.0,화학물질 및 화학제품 제조업; 의약품 제외
8214,(주)폴라리스우노,114630,2015,22.05,38477852.0,29333220.0,39669461.0,29631800.0,화학물질 및 화학제품 제조업; 의약품 제외
8215,(주)폴라리스우노,114630,2016,168.23,38440367.0,28879624.0,38998431.0,28145512.0,화학물질 및 화학제품 제조업; 의약품 제외
8216,(주)폴라리스우노,114630,2017,3972.26,37607785.0,30642636.0,38766479.0,30049412.0,화학물질 및 화학제품 제조업; 의약품 제외
8217,(주)폴라리스우노,114630,2018,20.93,44343301.0,38015051.0,44546936.0,36430479.0,화학물질 및 화학제품 제조업; 의약품 제외
8218,(주)폴라리스우노,114630,2019,-6.77,42362699.0,36345836.0,42427955.0,34768234.0,화학물질 및 화학제품 제조업; 의약품 제외
8219,(주)푸드나무,290720,2018,11111111.11,52877188.0,34002992.0,52960551.0,34401631.0,소매업; 자동차 제외
8220,(주)푸드나무,290720,2019,288.51,64741471.0,40820475.0,64782146.0,40846967.0,소매업; 자동차 제외
8221,(주)푸드웰,5670,2011,1.51,63402151.0,53979439.0,86311031.0,72981756.0,식료품 제조업
8222,(주)푸드웰,5670,2012,2.58,70099201.0,61418585.0,98653519.0,84359996.0,식료품 제조업
8223,(주)푸드웰,5670,2013,2.94,64554354.0,56397303.0,94815178.0,80395292.0,식료품 제조업
8224,(주)푸드웰,5670,2014,2.59,59401161.0,52410233.0,95206794.0,81765660.0,식료품 제조업
8225,(주)푸드웰,5670,2015,3.2,61838405.0,54781560.0,102846166.0,88664856.0,식료품 제조업
8226,(주)푸드웰,5670,2016,2.96,69370614.0,61503492.0,108214044.0,93930868.0,식료품 제조업
8227,(주)푸드웰,5670,2017,3.91,72828019.0,63888199.0,116866660.0,101014743.0,식료품 제조업
8228,(주)푸드웰,5670,2018,5.89,64995172.0,57408754.0,123789971.0,103925063.0,식료품 제조업
8229,(주)푸드웰,5670,2019,11.03,74567890.0,66792684.0,143937185.0,121517636.0,식료품 제조업
8230,(주)푸른기술,94940,2011,265.53,29364004.0,23086286.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8231,(주)푸른기술,94940,2012,42.28,27789212.0,20505377.0,27789212.0,20505377.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8232,(주)푸른기술,94940,2013,19.5,27139749.0,19992229.0,28179511.0,20806666.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8233,(주)푸른기술,94940,2014,-23.29,15097627.0,12107026.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8234,(주)푸른기술,94940,2015,-17.72,14452725.0,11866104.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8235,(주)푸른기술,94940,2016,3.03,19016678.0,15379293.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8236,(주)푸른기술,94940,2017,10.58,21527372.0,16656501.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8237,(주)푸른기술,94940,2018,6.57,24947320.0,19308656.0,24947320.0,19308656.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8238,(주)푸른기술,94940,2019,3.88,23075364.0,17862446.0,23398104.0,17803057.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8239,(주)풀무원,17810,2011,1.93,69643230.0,0.0,1370528860.0,995265149.0,식료품 제조업
8240,(주)풀무원,17810,2012,1.51,53390275.0,0.0,1457884336.0,1060493903.0,식료품 제조업
8241,(주)풀무원,17810,2013,1.9,54311313.0,0.0,1521708340.0,1097218155.0,식료품 제조업
8242,(주)풀무원,17810,2014,2.57,73999664.0,0.0,1678094350.0,1205283624.0,식료품 제조업
8243,(주)풀무원,17810,2015,2.88,64501279.0,0.0,1846488477.0,1357159369.0,식료품 제조업
8244,(주)풀무원,17810,2016,3.27,68772985.0,1026715.0,2030673098.0,1489776123.0,식료품 제조업
8245,(주)풀무원,17810,2017,4.54,73164966.0,1032079.0,2238114683.0,1651742342.0,식료품 제조업
8246,(주)풀무원,17810,2018,2.85,77181223.0,1076657.0,2271973132.0,1712942549.0,식료품 제조업
8247,(주)풀무원,17810,2019,1.19,79033026.0,1061542.0,2381451203.0,1791427155.0,식료품 제조업
8248,(주)풍강,93380,2011,5.03,76777081.0,64239434.0,,,금속가공제품 제조업; 기계 및 가구 제외
8249,(주)풍강,93380,2012,6.85,87583661.0,73740885.0,,,금속가공제품 제조업; 기계 및 가구 제외
8250,(주)풍강,93380,2013,7.35,88253230.0,75684000.0,,,금속가공제품 제조업; 기계 및 가구 제외
8251,(주)풍강,93380,2014,16.05,91559304.0,78728329.0,91561284.0,78721532.0,금속가공제품 제조업; 기계 및 가구 제외
8252,(주)풍강,93380,2015,3.78,88558901.0,77709211.0,89382644.0,78455963.0,금속가공제품 제조업; 기계 및 가구 제외
8253,(주)풍강,93380,2016,5.58,86128049.0,75024489.0,86337847.0,75031772.0,금속가공제품 제조업; 기계 및 가구 제외
8254,(주)풍강,93380,2017,7.92,83101332.0,72250522.0,83342390.0,72369699.0,금속가공제품 제조업; 기계 및 가구 제외
8255,(주)풍강,93380,2018,1.54,79003570.0,70610966.0,79043460.0,70548254.0,금속가공제품 제조업; 기계 및 가구 제외
8256,(주)풍강,93380,2019,3.03,80281631.0,71137230.0,81455152.0,71960663.0,금속가공제품 제조업; 기계 및 가구 제외
8257,(주)풍산,103140,2011,2.21,2294060534.0,2110096027.0,2881349835.0,2676553179.0,1차 금속 제조업
8258,(주)풍산,103140,2012,2.22,2341407324.0,2128777910.0,2900282173.0,2661891752.0,1차 금속 제조업
8259,(주)풍산,103140,2013,2.71,2372687343.0,2141483705.0,3022001155.0,2762447189.0,1차 금속 제조업
8260,(주)풍산,103140,2014,2.83,2243350091.0,2033880265.0,3000256080.0,2751137029.0,1차 금속 제조업
8261,(주)풍산,103140,2015,2.8,2040816532.0,1842976892.0,2819677315.0,2579417194.0,1차 금속 제조업
8262,(주)풍산,103140,2016,6.83,2034463841.0,1761474022.0,2831770052.0,2460679668.0,1차 금속 제조업
8263,(주)풍산,103140,2017,8.74,2257262819.0,1946941947.0,2944963083.0,2536521508.0,1차 금속 제조업
8264,(주)풍산,103140,2018,3.75,2162546325.0,1945446041.0,2774499775.0,2507344413.0,1차 금속 제조업
8265,(주)풍산,103140,2019,1.38,1880761562.0,1730798554.0,2451305535.0,2263690813.0,1차 금속 제조업
8266,(주)풍산홀딩스,5810,2011,27.17,100010502.0,76994759.0,201321415.0,159680464.0,전문 서비스업
8267,(주)풍산홀딩스,5810,2012,19.49,99978855.0,75347454.0,229601791.0,173865166.0,전문 서비스업
8268,(주)풍산홀딩스,5810,2013,22.41,111570425.0,85091839.0,277190876.0,220185770.0,전문 서비스업
8269,(주)풍산홀딩스,5810,2014,29.32,120372243.0,95262705.0,273098423.0,211392634.0,전문 서비스업
8270,(주)풍산홀딩스,5810,2015,26.29,115420703.0,92062774.0,272085363.0,216548923.0,전문 서비스업
8271,(주)풍산홀딩스,5810,2016,57.28,112149238.0,88057014.0,297587275.0,210808580.0,전문 서비스업
8272,(주)풍산홀딩스,5810,2017,58.73,117828253.0,93802200.0,314763117.0,217660911.0,전문 서비스업
8273,(주)풍산홀딩스,5810,2018,28.16,117460046.0,93088106.0,306063836.0,244862358.0,전문 서비스업
8274,(주)풍산홀딩스,5810,2019,6.23,101849204.0,83020060.0,264414749.0,230847565.0,전문 서비스업
8275,(주)퓨쳐켐,220100,2016,-5.22,1625312.0,2959633.0,,,의료용 물질 및 의약품 제조업
8276,(주)퓨쳐켐,220100,2017,-1402.32,2442796.0,2581133.0,2998387.0,3480978.0,의료용 물질 및 의약품 제조업
8277,(주)퓨쳐켐,220100,2018,-3.1,2697268.0,3349344.0,5635487.0,7148929.0,의료용 물질 및 의약품 제조업
8278,(주)퓨쳐켐,220100,2019,-1.62,4025364.0,3738424.0,8166655.0,7654080.0,의료용 물질 및 의약품 제조업
8279,(주)프럼파스트,35200,2011,3.44,28108904.0,23695355.0,39827231.0,34442607.0,고무 및 플라스틱제품 제조업
8280,(주)프럼파스트,35200,2012,4.01,31746014.0,26735069.0,43011320.0,36928077.0,고무 및 플라스틱제품 제조업
8281,(주)프럼파스트,35200,2013,8.89,34183463.0,26994550.0,47050227.0,39169926.0,고무 및 플라스틱제품 제조업
8282,(주)프럼파스트,35200,2014,9.07,33961321.0,27088535.0,44378602.0,37203727.0,고무 및 플라스틱제품 제조업
8283,(주)프럼파스트,35200,2015,9.64,33653913.0,27437361.0,38644500.0,32324948.0,고무 및 플라스틱제품 제조업
8284,(주)프럼파스트,35200,2016,34.07,37219125.0,28926231.0,45347132.0,36506538.0,고무 및 플라스틱제품 제조업
8285,(주)프럼파스트,35200,2017,70.77,41579682.0,31293649.0,48804038.0,38237577.0,고무 및 플라스틱제품 제조업
8286,(주)프럼파스트,35200,2018,124.78,29757853.0,23345352.0,32686309.0,26076977.0,고무 및 플라스틱제품 제조업
8287,(주)프럼파스트,35200,2019,561.6,28298862.0,22119560.0,29378879.0,23479881.0,고무 및 플라스틱제품 제조업
8288,(주)프로스테믹스,203690,2014,2.47,,,,,"펄프, 종이 및 종이제품 제조업"
8289,(주)프로스테믹스,203690,2015,42.69,14596825.0,2672374.0,14834938.0,2770510.0,"펄프, 종이 및 종이제품 제조업"
8290,(주)프로스테믹스,203690,2016,196.62,14283438.0,3318038.0,14164334.0,3108477.0,"펄프, 종이 및 종이제품 제조업"
8291,(주)프로스테믹스,203690,2017,-63599.96,6021713.0,2481894.0,6564594.0,2812549.0,"펄프, 종이 및 종이제품 제조업"
8292,(주)프로스테믹스,203690,2018,-8130.7,4638071.0,3111298.0,4719948.0,3167982.0,"펄프, 종이 및 종이제품 제조업"
8293,(주)프로스테믹스,203690,2019,-23.52,6827727.0,2464840.0,7127477.0,2548251.0,"펄프, 종이 및 종이제품 제조업"
8294,(주)프로이천,321260,2019,11111111.11,,,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8295,(주)프로텍,53610,2011,962.55,54490384.0,34317814.0,,,기타 기계 및 장비 제조업
8296,(주)프로텍,53610,2012,662.9,78045988.0,50687188.0,81052470.0,51955890.0,기타 기계 및 장비 제조업
8297,(주)프로텍,53610,2013,37.62,60161985.0,40886524.0,66121896.0,44996318.0,기타 기계 및 장비 제조업
8298,(주)프로텍,53610,2014,31.56,88006986.0,60387683.0,92547433.0,63245139.0,기타 기계 및 장비 제조업
8299,(주)프로텍,53610,2015,10.86,70304257.0,48529353.0,75099920.0,50449429.0,기타 기계 및 장비 제조업
8300,(주)프로텍,53610,2016,44.18,89322692.0,61915071.0,94840058.0,65944396.0,기타 기계 및 장비 제조업
8301,(주)프로텍,53610,2017,147.44,145728441.0,103233590.0,149802231.0,104455324.0,기타 기계 및 장비 제조업
8302,(주)프로텍,53610,2018,212.7,150087378.0,98403875.0,153993870.0,104365309.0,기타 기계 및 장비 제조업
8303,(주)프로텍,53610,2019,454.0,175007967.0,112643721.0,179775053.0,114012821.0,기타 기계 및 장비 제조업
8304,(주)프리엠스,53160,2011,62.48,31382977.0,24269062.0,32743993.0,25022462.0,전기장비 제조업
8305,(주)프리엠스,53160,2012,41.31,38108908.0,29078656.0,38573896.0,29011188.0,전기장비 제조업
8306,(주)프리엠스,53160,2013,182.42,34810927.0,26228781.0,35190257.0,25938823.0,전기장비 제조업
8307,(주)프리엠스,53160,2014,205.77,29631505.0,22158304.0,29939341.0,21757346.0,전기장비 제조업
8308,(주)프리엠스,53160,2015,720.71,24297566.0,17846900.0,24540780.0,17372589.0,전기장비 제조업
8309,(주)프리엠스,53160,2016,458.04,20167748.0,16462432.0,20251366.0,16080182.0,전기장비 제조업
8310,(주)프리엠스,53160,2017,4646.79,28478908.0,23989848.0,28663902.0,23640788.0,전기장비 제조업
8311,(주)프리엠스,53160,2018,5218.44,26980243.0,22166983.0,27277496.0,21831484.0,전기장비 제조업
8312,(주)프리엠스,53160,2019,-1785.85,18306019.0,15269171.0,18444454.0,15117800.0,전기장비 제조업
8313,(주)플래스크,41590,2011,1.54,55954544.0,49047756.0,,,전문직별 공사업
8314,(주)플래스크,41590,2012,5.81,72601683.0,63807644.0,,,전문직별 공사업
8315,(주)플래스크,41590,2013,1.46,54525327.0,47070604.0,,,전문직별 공사업
8316,(주)플래스크,41590,2014,4.84,75065975.0,62762133.0,,,전문직별 공사업
8317,(주)플래스크,41590,2015,-2.18,44803152.0,43190586.0,44805720.0,43190586.0,전문직별 공사업
8318,(주)플래스크,41590,2016,-2.28,47634041.0,50464914.0,80724853.0,73789232.0,전문직별 공사업
8319,(주)플래스크,41590,2017,-0.21,35808360.0,33126689.0,35808360.0,33126689.0,전문직별 공사업
8320,(주)플래스크,41590,2018,-0.72,20512351.0,20057267.0,34081695.0,31510685.0,전문직별 공사업
8321,(주)플래스크,41590,2019,-0.36,11993635.0,10872780.0,18906182.0,16969515.0,전문직별 공사업
8322,(주)플랜티넷,75130,2011,25.87,14072220.0,0.0,21808218.0,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
8323,(주)플랜티넷,75130,2012,16.44,13575032.0,0.0,25523192.0,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
8324,(주)플랜티넷,75130,2013,29.93,13321549.0,0.0,28452629.0,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
8325,(주)플랜티넷,75130,2014,17.22,12893712.0,0.0,23340031.0,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
8326,(주)플랜티넷,75130,2015,30.69,13102934.0,0.0,24831198.0,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
8327,(주)플랜티넷,75130,2016,66.58,17365420.0,0.0,27804609.0,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
8328,(주)플랜티넷,75130,2017,21.9,15963826.0,0.0,22098488.0,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
8329,(주)플랜티넷,75130,2018,62.23,16134614.0,0.0,23236497.0,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
8330,(주)플랜티넷,75130,2019,52.14,9784073.0,0.0,23557318.0,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
8331,(주)플레이그램,9810,2011,26.12,14828834.0,12750053.0,17118596.0,13533877.0,도매 및 상품 중개업
8332,(주)플레이그램,9810,2012,11111111.11,10053033.0,9206812.0,13500975.0,11272120.0,도매 및 상품 중개업
8333,(주)플레이그램,9810,2013,11111111.11,9821388.0,9486296.0,12467423.0,11021656.0,도매 및 상품 중개업
8334,(주)플레이그램,9810,2014,11111111.11,8911907.0,8148464.0,11884952.0,10765088.0,도매 및 상품 중개업
8335,(주)플레이그램,9810,2015,-2.42,26387163.0,24370682.0,27036654.0,25027754.0,도매 및 상품 중개업
8336,(주)플레이그램,9810,2016,-12.83,17300247.0,15951968.0,18298055.0,17814156.0,도매 및 상품 중개업
8337,(주)플레이그램,9810,2017,-4.17,28103183.0,26556257.0,28103183.0,26556257.0,도매 및 상품 중개업
8338,(주)플레이그램,9810,2018,-4.49,6528350.0,6174900.0,6528350.0,6174900.0,도매 및 상품 중개업
8339,(주)플레이그램,9810,2019,-26.76,8774910.0,8385653.0,8774910.0,8385653.0,도매 및 상품 중개업
8340,(주)플레이위드,23770,2011,-7.92,10445919.0,5048266.0,18280049.0,1948260.0,출판업
8341,(주)플레이위드,23770,2012,-1.55,10490453.0,4888560.0,17600255.0,1232966.0,출판업
8342,(주)플레이위드,23770,2013,-3.29,7872026.0,3724853.0,13809221.0,1060382.0,출판업
8343,(주)플레이위드,23770,2014,5.43,7928977.0,3168815.0,,,출판업
8344,(주)플레이위드,23770,2015,13.8,8669418.0,2319567.0,,,출판업
8345,(주)플레이위드,23770,2016,8.2,11813009.0,4802182.0,,,출판업
8346,(주)플레이위드,23770,2017,1.43,11924641.0,5470147.0,,,출판업
8347,(주)플레이위드,23770,2018,-3.33,11815231.0,5444273.0,,,출판업
8348,(주)플레이위드,23770,2019,22.59,56031811.0,18801891.0,,,출판업
8349,(주)플리토,300080,2019,-16.77,1861889.0,0.0,1985147.0,0.0,정보서비스업
8350,(주)피델릭스,32580,2011,5.32,84353501.0,71192977.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8351,(주)피델릭스,32580,2012,8.23,93256004.0,81145700.0,93256004.0,81145700.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8352,(주)피델릭스,32580,2013,19.32,87521848.0,71660054.0,87521848.0,71660054.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8353,(주)피델릭스,32580,2014,4.23,78116195.0,67169701.0,78116195.0,67169701.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8354,(주)피델릭스,32580,2015,-4.54,65582245.0,56148815.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8355,(주)피델릭스,32580,2016,-8.77,56465192.0,48749527.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8356,(주)피델릭스,32580,2017,2.3,61153253.0,50532878.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8357,(주)피델릭스,32580,2018,3.69,75433665.0,62569264.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8358,(주)피델릭스,32580,2019,-0.41,56029896.0,47369992.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8359,(주)피씨디렉트,51380,2011,39.05,177433336.0,168879943.0,,,도매 및 상품 중개업
8360,(주)피씨디렉트,51380,2012,17.63,177390783.0,170513269.0,,,도매 및 상품 중개업
8361,(주)피씨디렉트,51380,2013,-80.09,150130821.0,147257337.0,,,도매 및 상품 중개업
8362,(주)피씨디렉트,51380,2014,9.54,174058152.0,167106503.0,,,도매 및 상품 중개업
8363,(주)피씨디렉트,51380,2015,15.95,197723189.0,189224546.0,,,도매 및 상품 중개업
8364,(주)피씨디렉트,51380,2016,8.25,208137846.0,197763844.0,,,도매 및 상품 중개업
8365,(주)피씨디렉트,51380,2017,7.8,227418001.0,216016871.0,,,도매 및 상품 중개업
8366,(주)피씨디렉트,51380,2018,10.34,240055038.0,225573782.0,,,도매 및 상품 중개업
8367,(주)피씨디렉트,51380,2019,11.21,278615750.0,261977422.0,,,도매 및 상품 중개업
8368,(주)피에스엠씨,24850,2011,-5.98,76942620.0,80830729.0,144450852.0,151431008.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8369,(주)피에스엠씨,24850,2012,1.89,69770341.0,63961679.0,94935142.0,87978870.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8370,(주)피에스엠씨,24850,2013,2.38,66187945.0,61516755.0,95513633.0,88747215.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8371,(주)피에스엠씨,24850,2014,-7.98,55042947.0,53747880.0,80554105.0,77799242.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8372,(주)피에스엠씨,24850,2015,-34.23,29217768.0,34964692.0,50008723.0,54246733.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8373,(주)피에스엠씨,24850,2016,-33.98,17388456.0,21337018.0,40854586.0,43674390.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8374,(주)피에스엠씨,24850,2018,5.35,22018339.0,20277025.0,50019817.0,46180892.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8375,(주)피에스엠씨,24850,2019,-8.49,21079288.0,20586087.0,43799035.0,42119758.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8376,(주)피에이치씨,57880,2011,0.62,67972793.0,52650837.0,93147444.0,75843222.0,소매업; 자동차 제외
8377,(주)피에이치씨,57880,2012,-7.85,48465265.0,44307119.0,54102587.0,50340568.0,소매업; 자동차 제외
8378,(주)피에이치씨,57880,2013,-6.39,28958010.0,21720179.0,31151042.0,22544771.0,소매업; 자동차 제외
8379,(주)피에이치씨,57880,2014,-53.26,18715109.0,27375755.0,15538682.0,27627449.0,소매업; 자동차 제외
8380,(주)피에이치씨,57880,2015,-17.96,19762750.0,19284981.0,21685919.0,21154394.0,소매업; 자동차 제외
8381,(주)피에이치씨,57880,2016,-7.09,18777867.0,13380071.0,19040791.0,13932934.0,소매업; 자동차 제외
8382,(주)피에이치씨,57880,2017,-9.29,14270454.0,11276224.0,15783076.0,16111110.0,소매업; 자동차 제외
8383,(주)피에이치씨,57880,2018,-2.78,6461844.0,4973382.0,6918570.0,5518131.0,소매업; 자동차 제외
8384,(주)피에이치씨,57880,2019,-1.69,8178285.0,7018179.0,9387758.0,8020727.0,소매업; 자동차 제외
8385,(주)피엔티,137400,2012,68.55,54670758.0,43859462.0,52744758.0,41995758.0,기타 기계 및 장비 제조업
8386,(주)피엔티,137400,2013,48.66,82704380.0,72738883.0,82704380.0,72738883.0,기타 기계 및 장비 제조업
8387,(주)피엔티,137400,2014,17.25,105650008.0,87456829.0,105650008.0,87456829.0,기타 기계 및 장비 제조업
8388,(주)피엔티,137400,2015,-0.23,92554197.0,82358440.0,91317951.0,81286645.0,기타 기계 및 장비 제조업
8389,(주)피엔티,137400,2016,6.85,110496260.0,88341736.0,108547853.0,86160696.0,기타 기계 및 장비 제조업
8390,(주)피엔티,137400,2017,5.86,157081728.0,127604458.0,149777264.0,126140937.0,기타 기계 및 장비 제조업
8391,(주)피엔티,137400,2018,1.67,250564727.0,230618301.0,256693205.0,237647530.0,기타 기계 및 장비 제조업
8392,(주)피엔티,137400,2019,0.54,312614535.0,282308216.0,321405860.0,290590097.0,기타 기계 및 장비 제조업
8393,(주)피엔풍년,24940,2011,-1.39,58188337.0,44673418.0,,,도매 및 상품 중개업
8394,(주)피엔풍년,24940,2012,2.54,61678898.0,46920848.0,,,도매 및 상품 중개업
8395,(주)피엔풍년,24940,2013,3.69,74142561.0,57018543.0,,,도매 및 상품 중개업
8396,(주)피엔풍년,24940,2014,6.15,74554804.0,55909066.0,,,도매 및 상품 중개업
8397,(주)피엔풍년,24940,2015,12.38,74519449.0,55274193.0,,,도매 및 상품 중개업
8398,(주)피엔풍년,24940,2016,12.59,76146752.0,55073312.0,,,도매 및 상품 중개업
8399,(주)피엔풍년,24940,2017,6.95,67111333.0,47421579.0,,,도매 및 상품 중개업
8400,(주)피엔풍년,24940,2018,2.8,61842455.0,45225821.0,,,도매 및 상품 중개업
8401,(주)피엔풍년,24940,2019,-6.61,54592806.0,40337281.0,,,도매 및 상품 중개업
8402,(주)피제이메탈,128660,2011,10.85,137151565.0,130049041.0,,,1차 금속 제조업
8403,(주)피제이메탈,128660,2012,5.8,118294560.0,111149135.0,,,1차 금속 제조업
8404,(주)피제이메탈,128660,2013,3.58,121829092.0,116453876.0,,,1차 금속 제조업
8405,(주)피제이메탈,128660,2014,8.99,115799392.0,106429665.0,,,1차 금속 제조업
8406,(주)피제이메탈,128660,2015,14.12,101900866.0,92651892.0,,,1차 금속 제조업
8407,(주)피제이메탈,128660,2016,2.51,99365541.0,96199422.0,,,1차 금속 제조업
8408,(주)피제이메탈,128660,2017,7.38,135007816.0,126840847.0,,,1차 금속 제조업
8409,(주)피제이메탈,128660,2018,5.12,150060076.0,141975464.0,,,1차 금속 제조업
8410,(주)피제이메탈,128660,2019,5.56,142138702.0,135506302.0,,,1차 금속 제조업
8411,(주)피제이전자,6140,2011,25.17,102270366.0,89907316.0,,,"의료, 정밀, 광학기기 및 시계 제조업"
8412,(주)피제이전자,6140,2012,34.7,111296785.0,98520719.0,,,"의료, 정밀, 광학기기 및 시계 제조업"
8413,(주)피제이전자,6140,2013,60.34,113158973.0,101034456.0,,,"의료, 정밀, 광학기기 및 시계 제조업"
8414,(주)피제이전자,6140,2014,288.19,104702473.0,96314929.0,,,"의료, 정밀, 광학기기 및 시계 제조업"
8415,(주)피제이전자,6140,2015,321.24,104793714.0,96710100.0,,,"의료, 정밀, 광학기기 및 시계 제조업"
8416,(주)피제이전자,6140,2016,11111111.11,105959818.0,97606308.0,,,"의료, 정밀, 광학기기 및 시계 제조업"
8417,(주)피제이전자,6140,2017,11111111.11,98557233.0,89821415.0,,,"의료, 정밀, 광학기기 및 시계 제조업"
8418,(주)피제이전자,6140,2018,11111111.11,101168945.0,93567984.0,,,"의료, 정밀, 광학기기 및 시계 제조업"
8419,(주)피제이전자,6140,2019,42.6,99328332.0,91552248.0,,,"의료, 정밀, 광학기기 및 시계 제조업"
8420,(주)피피아이,62970,2019,8.2,48631596.0,42837173.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8421,(주)픽셀플러스,87600,2015,11111111.11,106214922.0,77457173.0,106214922.0,77457173.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8422,(주)픽셀플러스,87600,2016,11111111.11,73444378.0,59971458.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8423,(주)픽셀플러스,87600,2017,11111111.11,54863317.0,45733583.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8424,(주)픽셀플러스,87600,2018,11111111.11,37849986.0,28314573.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8425,(주)픽셀플러스,87600,2019,-155.29,35347030.0,25917875.0,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
8426,(주)필옵틱스,161580,2017,23.17,279769940.0,241054839.0,285363858.0,244312948.0,기타 기계 및 장비 제조업
8427,(주)필옵틱스,161580,2018,-20.54,55515163.0,59094274.0,55515163.0,59252221.0,기타 기계 및 장비 제조업
8428,(주)필옵틱스,161580,2019,-8.61,140377162.0,126136080.0,140395327.0,126280288.0,기타 기계 및 장비 제조업
8429,(주)하나투어,39130,2011,185.77,226023534.0,0.0,267812824.0,0.0,사업지원 서비스업
8430,(주)하나투어,39130,2012,164.15,259175857.0,0.0,307854268.0,0.0,사업지원 서비스업
8431,(주)하나투어,39130,2013,207.21,297598302.0,0.0,352655319.0,0.0,사업지원 서비스업
8432,(주)하나투어,39130,2014,148.89,315417922.0,0.0,385457930.0,0.0,사업지원 서비스업
8433,(주)하나투어,39130,2015,110.38,360011774.0,0.0,459425683.0,0.0,사업지원 서비스업
