,회사명,거래소코드,회계년도,이자보상배율,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),통계청 한국표준산업분류 10차(중분류),매출액(수익)감소,매출원가감소,매출액(수익)감소(연결),매출원가감소(연결)
9184,(주)희림종합건축사사무소,37440,2018,3.276205948,169183168.0,142092088.0,169470443.0,142106374.0,"건축기술, 엔지니어링 및 기타 과학기술 서비스업",-0.06271466674509843,-0.0777299859229319,-0.05886840102259012,-0.07586306438302338
9185,(주)희림종합건축사사무소,37440,2019,2.877528804,178158267.0,153749923.0,178561343.0,153776066.0,"건축기술, 엔지니어링 및 기타 과학기술 서비스업",-0.05037711216622914,-0.07582335504649326,-0.050911915464255886,-0.07588757017623275
9186,(주)힘스,238490,2017,39.32005848,91425665.0,61823258.0,,,기타 기계 및 장비 제조업,,,,
9187,(주)힘스,238490,2018,-3.648114936,35455311.0,25311483.0,,,기타 기계 및 장비 제조업,1.578616924274053,1.4424984502093379,,
9188,(주)힘스,238490,2019,68.42560544,85064902.0,56699257.0,,,기타 기계 및 장비 제조업,-0.5831969453159425,-0.5535835152125539,,
9189,AJ네트웍스(주),95570,2015,1.843628169,196520252.0,0.0,1055580857.0,0.0,임대업; 부동산 제외,,,,
9190,AJ네트웍스(주),95570,2016,1.42743781,244971818.0,0.0,1253876535.0,0.0,임대업; 부동산 제외,-0.19778424471667186,,-0.15814609530116136,
9191,AJ네트웍스(주),95570,2017,1.570009742,280266235.0,0.0,1431015801.0,0.0,임대업; 부동산 제외,-0.12593174843198646,,-0.1237856813853588,
9192,AJ네트웍스(주),95570,2018,-0.577794814,339799798.0,0.0,1056691254.0,0.0,임대업; 부동산 제외,-0.17520187872507212,,0.3542421171586606,
9193,AJ네트웍스(주),95570,2019,0.378463851,391780284.0,0.0,1202793724.0,0.0,임대업; 부동산 제외,-0.13267764643307065,,-0.12146926533181678,
9194,CS홀딩스(주),590,2011,101.1715963,2725520.0,0.0,109045966.0,90347580.0,전문 서비스업,,,,
9195,CS홀딩스(주),590,2012,149.5519635,1986918.0,0.0,103356782.0,87830335.0,전문 서비스업,0.37173250229752813,,0.055044128599127634,0.028660314229702073
9196,CS홀딩스(주),590,2013,501.8880276,1976860.0,0.0,146122999.0,117115033.0,전문 서비스업,0.005087866616755865,,-0.29267272977336034,-0.250050717229444
9197,CS홀딩스(주),590,2014,476.4818009,1968728.0,0.0,141559850.0,107398453.0,전문 서비스업,0.004130585840197326,,0.03223476854489461,0.09047225289176186
9198,CS홀딩스(주),590,2015,314.7603312,1978468.0,0.0,138970755.0,101942745.0,전문 서비스업,-0.004923001029079065,,0.018630502511121853,0.05351737389453266
9199,CS홀딩스(주),590,2016,241.4437384,1789081.0,0.0,123144962.0,89665704.0,전문 서비스업,0.1058571411803043,,0.1285135237607203,0.13692014284525106
9200,CS홀딩스(주),590,2017,127.5227409,2600156.0,0.0,120959822.0,89757287.0,전문 서비스업,-0.311933207084498,,0.018065006742486775,-0.0010203405546337424
9201,CS홀딩스(주),590,2018,54.91148655,3034651.0,0.0,122550869.0,94019832.0,전문 서비스업,-0.14317791403360716,,-0.012982747596836706,-0.04533665833395661
9202,CS홀딩스(주),590,2019,209.4690076,3319943.0,0.0,134971514.0,101877574.0,전문 서비스업,-0.0859328006535052,,-0.09202419556470263,-0.07712926104816747
9203,HD현대(주),267250,2017,7.293729086,465241675.0,159281009.0,14299511713.0,12890410497.0,"코크스, 연탄 및 석유정제품 제조업",,,,
9204,HD현대(주),267250,2018,3.830643006,579338552.0,198095156.0,27256649937.0,25360420611.0,"코크스, 연탄 및 석유정제품 제조업",-0.19694335308104957,-0.19593688096038048,-0.4753753030525998,-0.49171148638564666
9205,HD현대(주),267250,2019,2.279436689,492651093.0,193286568.0,26630333352.0,24800633574.0,"코크스, 연탄 및 석유정제품 제조업",0.17596116243671867,0.024878024633351658,0.02351891644469265,0.02257148130227038
9206,KB오토시스(주),24120,2011,1.785792794,111613610.0,103582530.0,113600617.0,106899559.0,자동차 및 트레일러 제조업,,,,
9207,KB오토시스(주),24120,2012,4.877038984,119852517.0,106622061.0,128469875.0,114974735.0,자동차 및 트레일러 제조업,-0.06874204402398992,-0.028507524348080272,-0.11574120392037433,-0.0702343519208807
9208,KB오토시스(주),24120,2013,6.925694981,119940605.0,106695448.0,128845652.0,114085804.0,자동차 및 트레일러 제조업,-0.0007344301790040161,-0.0006878175346337175,-0.0029164895684644448,0.007791775741002798
9209,KB오토시스(주),24120,2014,5.429654083,106348268.0,95222862.0,115491313.0,102383431.0,자동차 및 트레일러 제조업,0.12780966964125828,0.1204814238832687,0.11563067951266603,0.11429948074312923
9210,KB오토시스(주),24120,2015,8.518970544,121474574.0,104699209.0,129529485.0,112958748.0,자동차 및 트레일러 제조업,-0.12452240416994588,-0.09051020624234134,-0.10837819667081977,-0.09362105359028944
9211,KB오토시스(주),24120,2016,16.98491328,157661547.0,133928079.0,167374755.0,140690424.0,자동차 및 트레일러 제조업,-0.22952313794054044,-0.21824303176931253,-0.22611098071510247,-0.19711132578575496
9212,KB오토시스(주),24120,2017,21.3998469,151635499.0,127884566.0,164260096.0,137423755.0,자동차 및 트레일러 제조업,0.039740351301247735,0.04725756351239445,0.018961750758991397,0.023770773837463545
9213,KB오토시스(주),24120,2018,16.06186176,142360043.0,123418859.0,151863763.0,130353033.0,자동차 및 트레일러 제조업,0.06515491148032317,0.0361833437465177,0.08162798520934846,0.054242865219714526
9214,KB오토시스(주),24120,2019,18.42505193,135937825.0,119729857.0,147791589.0,127177934.0,자동차 및 트레일러 제조업,0.0472437895780663,0.03081104490085543,0.027553489529096274,0.024965801064200335
9215,KD(주),44180,2011,0.151290357,14475125.0,10930035.0,63500533.0,55340197.0,종합 건설업,,,,
9216,KD(주),44180,2012,1.602287696,11755665.0,9381105.0,12545430.0,10034240.0,종합 건설업,0.23133187276091996,0.16511167927445647,4.061646591627389,4.515135874764805
9217,KD(주),44180,2013,-2.060169014,20281608.0,19263721.0,22445094.0,21274416.0,종합 건설업,-0.42037805878113804,-0.5130169815063248,-0.44106137403568013,-0.5283423996221565
9218,KD(주),44180,2014,-9.317370632,21608687.0,21380594.0,22572073.0,23066511.0,종합 건설업,-0.06141414330264491,-0.09900908272239771,-0.005625491287397484,-0.07769250408091627
9219,KD(주),44180,2015,1.59960771,25619148.0,20750013.0,30009587.0,24656571.0,종합 건설업,-0.15654154462904074,0.030389426743973606,-0.24783793259134157,-0.0644882859015554
9220,KD(주),44180,2016,2.297779401,30667527.0,25333117.0,35750504.0,29573873.0,종합 건설업,-0.1646164361410687,-0.18091354490645584,-0.16058282702811685,-0.16627183054448094
9221,KD(주),44180,2017,-9.735487689,17135925.0,16021205.0,22401619.0,20535230.0,종합 건설업,0.7896627698825712,0.5812241963073315,0.595889297108392,0.44015299560803556
9222,KD(주),44180,2018,-3.839000366,18557509.0,14920358.0,41425211.0,34251572.0,종합 건설업,-0.0766042468307573,0.07378154063059345,-0.45922740140056256,-0.40045875850603296
9223,KD(주),44180,2019,1.632496084,74209511.0,57984821.0,84340034.0,68797105.0,종합 건설업,-0.7499308545504363,-0.7426851071938292,-0.5088309900373054,-0.5021364343746731
9224,KG스틸(주),16380,2011,0.104572817,3899744758.0,3692860059.0,4259506242.0,4020911389.0,1차 금속 제조업,,,,
9225,KG스틸(주),16380,2012,0.084640553,3565729917.0,3355988952.0,3934192553.0,3695638834.0,1차 금속 제조업,0.093673623290297,0.10037908700481324,0.08268880707222466,0.08801524434895577
9226,KG스틸(주),16380,2013,0.127686619,3332942862.0,3123653061.0,3781241475.0,3538015762.0,1차 금속 제조업,0.06984429815886835,0.07437954422685485,0.04044996306404896,0.04455126336432642
9227,KG스틸(주),16380,2014,-0.852548637,2639095928.0,2594911759.0,3024439786.0,2918515471.0,1차 금속 제조업,0.26291084254971425,0.20376080233408816,0.25022871756389464,0.2122655497823126
9228,KG스틸(주),16380,2015,0.446765503,1604043537.0,1418095975.0,2320792157.0,2074097510.0,1차 금속 제조업,0.6452769935009564,0.829856233108623,0.303192867520536,0.4071254880393738
9229,KG스틸(주),16380,2016,0.832568164,1542880719.0,1342318521.0,2328039348.0,2032527035.0,1차 금속 제조업,0.03964196146001615,0.056452662177042257,-0.003113001937113307,0.02045260618144742
9230,KG스틸(주),16380,2017,-0.079659344,1733421115.0,1632545547.0,2596196911.0,2430128747.0,1차 금속 제조업,-0.10992158475005077,-0.17777576039659493,-0.10328860721766724,-0.16361343508686127
9231,KG스틸(주),16380,2018,-0.11755855,1750903867.0,1682033191.0,2545097238.0,2454692969.0,1차 금속 제조업,-0.009984986799963473,-0.029421324302511934,0.020077689856814816,-0.010007044591815914
9232,KG스틸(주),16380,2019,0.336514956,1688470942.0,1593631132.0,2428250197.0,2289326319.0,1차 금속 제조업,0.036976013887480924,0.05547209591033517,0.04811985237120934,0.07223376092239824
9233,KISCO홀딩스(주),1940,2011,16.65217336,12189274.0,0.0,646857103.0,594845267.0,1차 금속 제조업,,,,
9234,KISCO홀딩스(주),1940,2012,50.95696853,11630965.0,0.0,594812327.0,536840242.0,1차 금속 제조업,0.04800194996717813,,0.08749781004454536,0.10804895099499638
9235,KISCO홀딩스(주),1940,2013,14.97416633,13771329.0,0.0,1327639493.0,1251009686.0,1차 금속 제조업,-0.15542174615100693,,-0.5519775284358763,-0.5708744320625508
9236,KISCO홀딩스(주),1940,2014,19.50698378,13544883.0,0.0,1159414128.0,1092195102.0,1차 금속 제조업,0.016718195350967593,,0.14509514843517587,0.1454086213252401
9237,KISCO홀딩스(주),1940,2015,668.1269733,13789695.0,0.0,1087462735.0,932701477.0,1차 금속 제조업,-0.017753257051733196,,0.06616446769552982,0.1710017931064132
9238,KISCO홀딩스(주),1940,2016,1832.262328,14428669.0,0.0,1058058473.0,906230001.0,1차 금속 제조업,-0.044285027260657236,,0.027790772202435733,0.029210549166094096
9239,KISCO홀딩스(주),1940,2017,932.1525742,13553599.0,0.0,1221253735.0,1062766802.0,1차 금속 제조업,0.06456366312740992,,-0.13362928384411452,-0.14729176777578717
9240,KISCO홀딩스(주),1940,2018,167.4407355,13299529.0,0.0,1314754935.0,1190076532.0,1차 금속 제조업,0.019103684047758383,,-0.07111682756300132,-0.10697608647575617
9241,KISCO홀딩스(주),1940,2019,117.6606379,14194673.0,0.0,1182987794.0,1068663451.0,1차 금속 제조업,-0.06306196697873914,,0.11138503851714297,0.11361208328626558
9242,LG이노텍(주),11070,2011,-0.423031691,4310661065.0,3987916913.0,4553009462.0,4164067240.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,
9243,LG이노텍(주),11070,2012,0.705087128,5071753125.0,4631497146.0,5315958099.0,4754207132.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.15006488707984972,-0.1389572772501499,-0.14352043842172504,-0.12413003380265847
9244,LG이노텍(주),11070,2013,1.327399828,5504037545.0,4975565401.0,6211515631.0,5521547017.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.07853951148874294,-0.06915158927080899,-0.14417697470332583,-0.13897190092513523
9245,LG이노텍(주),11070,2014,4.074900074,5840222889.0,5092717726.0,6466119296.0,5603253748.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.05756378658650197,-0.023003891301867925,-0.039375033670891305,-0.01458201514239187
9246,LG이노텍(주),11070,2015,4.838630773,5691346073.0,5007661217.0,6138128791.0,5365434744.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.026158454272580307,0.01698527622261073,0.053434933701768265,0.04432427479729311
9247,LG이노텍(주),11070,2016,2.938689636,5321757789.0,4750516994.0,5754565529.0,5102189608.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.06944853536249505,0.0541297343688652,0.06665373086239818,0.051594541995703895
9248,LG이노텍(주),11070,2017,8.913815104,7149756338.0,6346810787.0,7641360524.0,6756693029.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.25567284570026977,-0.25151116782457816,-0.246918724626845,-0.2448688158391693
9249,LG이노텍(주),11070,2018,4.848972491,7607397531.0,6897546514.0,7982103643.0,7118168181.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.06015739168817205,-0.07984516318696332,-0.04268838569877738,-0.0507820471234241
9250,LG이노텍(주),11070,2019,6.321712399,8042527935.0,7185241470.0,8302068231.0,7273147981.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.05410368574616583,-0.0400397060003051,-0.0385403467060472,-0.021308489859530055
9251,LS일렉트릭(주),10120,2011,4.682393979,1402034913.0,1113466386.0,2070928963.0,1711583222.0,전기장비 제조업,,,,
9252,LS일렉트릭(주),10120,2012,5.359892989,1651122711.0,1305996334.0,2232430239.0,1826504030.0,전기장비 제조업,-0.15085965224785766,-0.14741997583585867,-0.07234325766539663,-0.06291845301868838
9253,LS일렉트릭(주),10120,2013,6.285336912,1765837122.0,1396426652.0,2351886671.0,1919796875.0,전기장비 제조업,-0.06496318917005982,-0.06475837300189255,-0.050791746674259716,-0.048595164527497216
9254,LS일렉트릭(주),10120,2014,5.588819774,1827656625.0,1458372288.0,2293984269.0,1872270817.0,전기장비 제조업,-0.03382446251357527,-0.04247587293704802,0.025240976053092543,0.025384179237570203
9255,LS일렉트릭(주),10120,2015,5.998340417,1753118434.0,1381510569.0,2201675838.0,1767758612.0,전기장비 제조업,0.04251748744089699,0.055635997816242545,0.041926440489919205,0.05912131005361494
9256,LS일렉트릭(주),10120,2016,5.491461052,1712375142.0,1380937411.0,2213616051.0,1800729633.0,전기장비 제조업,0.023793438132028197,0.0004150499475461021,-0.00539398555345947,-0.01830981197608803
9257,LS일렉트릭(주),10120,2017,8.395482592,1807454521.0,1436060169.0,2343745307.0,1907527561.0,전기장비 제조업,-0.05260402289259039,-0.038384713391490216,-0.055521927067478924,-0.05598761988215383
9258,LS일렉트릭(주),10120,2018,12.21468921,1905119904.0,1506029930.0,2484978337.0,2006242185.0,전기장비 제조업,-0.05126469089685181,-0.04645974134126272,-0.05683471276071732,-0.04920374256809878
9259,LS일렉트릭(주),10120,2019,10.5616288,1810062924.0,1422299843.0,2346848549.0,1890428116.0,전기장비 제조업,0.05251584281387115,0.058869504494489355,0.05885756371405286,0.061263408018419466
9260,OCI(주),10060,2011,15.29665975,3406976864.0,2325782800.0,4275871267.0,2797635497.0,화학물질 및 화학제품 제조업; 의약품 제외,,,,
9261,OCI(주),10060,2012,1.858588221,2409028464.0,2270110903.0,3218459512.0,2701214061.0,화학물질 및 화학제품 제조업; 의약품 제외,0.4142534697755236,0.02452386662097803,0.3285459242402923,0.03569559236053451
9262,OCI(주),10060,2013,-1.214317542,2195112715.0,2239755632.0,2955507111.0,2704710060.0,화학물질 및 화학제품 제조업; 의약품 제외,0.09745091791334277,0.013552938796673155,0.0889703157949871,-0.0012925596172774245
9263,OCI(주),10060,2014,0.477023259,2307837273.0,2167925140.0,3139651588.0,2652355342.0,화학물질 및 화학제품 제조업; 의약품 제외,-0.04884424015453537,0.033133289833061304,-0.05865124579549366,0.01973895321300429
9264,OCI(주),10060,2015,-1.945431304,2174598430.0,2101964858.0,2301520602.0,2215819606.0,화학물질 및 화학제품 제조업; 의약품 제외,0.06127055053562234,0.031380297224740755,0.36416401629065237,0.19700869818912506
9265,OCI(주),10060,2016,1.743545552,2245311185.0,1995218164.0,2739362364.0,2409468339.0,화학물질 및 화학제품 제조업; 의약품 제외,-0.031493521019448356,0.05350126413544419,-0.15983345896621948,-0.08036990146978644
9266,OCI(주),10060,2017,3.831547899,2494394059.0,2089574855.0,3631633189.0,3133143807.0,화학물질 및 화학제품 제조업; 의약품 제외,-0.09985706672980815,-0.0451559276635725,-0.2456940936938882,-0.23097422671221807
9267,OCI(주),10060,2018,2.314947747,2276329802.0,2007379180.0,3112143978.0,2746371833.0,화학물질 및 화학제품 제조업; 의약품 제외,0.09579642493298078,0.04094676074103747,0.16692325762314073,0.14083015611819377
9268,OCI(주),10060,2019,-3.293999786,1766574982.0,1772102900.0,2605142204.0,2565109883.0,화학물질 및 화학제품 제조업; 의약품 제외,0.2885554393071327,0.13276671461911158,0.19461577691288287,0.07066439968178159
9269,SK이노베이션(주),96770,2011,7.623922297,1526206664.0,694329890.0,68371154904.0,63551358203.0,"코크스, 연탄 및 석유정제품 제조업",,,,
9270,SK이노베이션(주),96770,2012,4.991289256,2349804656.0,791720738.0,73330011478.0,69743724008.0,"코크스, 연탄 및 석유정제품 제조업",-0.35049636568598236,-0.12301161675519987,-0.06762383468994443,-0.08878742701335679
9271,SK이노베이션(주),96770,2013,4.984883709,1493807904.0,806937819.0,66669522040.0,63407690014.0,"코크스, 연탄 및 석유정제품 제조업",0.5730300058714912,-0.018857811149386717,0.09990306266188435,0.09992532439836628
9272,SK이노베이션(주),96770,2014,-0.951701478,1589720863.0,858670100.0,65865269122.0,64291604988.0,"코크스, 연탄 및 석유정제품 제조업",-0.06033320769219848,-0.060246980767118825,0.01221057666234248,-0.01374852866350097
9273,SK이노베이션(주),96770,2015,7.397919707,1667199695.0,822475025.0,48356320414.0,44196843778.0,"코크스, 연탄 및 석유정제품 제조업",-0.04647243652476796,0.044007506489330786,0.36208190693787473,0.4546650731653067
9274,SK이노베이션(주),96770,2016,12.75856182,1199714934.0,789377723.0,39520538747.0,34561748471.0,"코크스, 연탄 및 석유정제품 제조업",0.3896632006082872,0.04192834562674883,0.22357442350582135,0.2787791628969407
9275,SK이노베이션(주),96770,2017,15.67442103,3103342788.0,945083175.0,46260932050.0,40905218929.0,"코크스, 연탄 및 석유정제품 제조업",-0.6134120476026511,-0.16475317317970453,-0.1457037937695421,-0.1550772890131816
9276,SK이노베이션(주),96770,2018,8.158759806,3679762542.0,1161578118.0,54510898386.0,50529216158.0,"코크스, 연탄 및 석유정제품 제조업",-0.1566459105501705,-0.1863800115077581,-0.15134526453005284,-0.1904640119274102
9277,SK이노베이션(주),96770,2019,3.693034457,3006128697.0,1240007308.0,49876534172.0,46745610183.0,"코크스, 연탄 및 석유정제품 제조업",0.22408682824266987,-0.06324897401330477,0.09291672508796067,0.08094034841320749
9278,SNT모티브(주),64960,2011,6.057668605,763471183.0,680385324.0,910484643.0,804850943.0,자동차 및 트레일러 제조업,,,,
9279,SNT모티브(주),64960,2012,11.79354343,758167160.0,671831453.0,905113613.0,807215138.0,자동차 및 트레일러 제조업,0.006995849042050304,0.012732168108241279,0.005934094817332065,-0.0029288288694110194
9280,SNT모티브(주),64960,2013,24.81986764,746022972.0,650840140.0,960297250.0,840520984.0,자동차 및 트레일러 제조업,0.016278571110810245,0.03225264041028569,-0.05746516195896635,-0.039625240337842656
9281,SNT모티브(주),64960,2014,44.60787482,781588273.0,680483269.0,1099294316.0,950858637.0,자동차 및 트레일러 제조업,-0.045503882579364135,-0.043561877786594046,-0.1264420855970295,-0.11604001762882446
9282,SNT모티브(주),64960,2015,281.0536959,874269406.0,722838400.0,1210524500.0,991236593.0,자동차 및 트레일러 제조업,-0.10600980929212568,-0.05859557405915347,-0.09188594200282604,-0.040734932795202
9283,SNT모티브(주),64960,2016,6567.166911,812228736.0,696673238.0,1153810828.0,978364574.0,자동차 및 트레일러 제조업,0.07638324926243437,0.03755729454329922,0.049153353932643105,0.013156669141620003
9284,SNT모티브(주),64960,2017,776.2141911,852121935.0,726625484.0,1137470938.0,962199992.0,자동차 및 트레일러 제조업,-0.046816303349825165,-0.041221023291277796,0.014365105475776121,0.016799607289957243
9285,SNT모티브(주),64960,2018,407838.9638,822007269.0,723990727.0,1058426414.0,926062524.0,자동차 및 트레일러 제조업,0.03663552274499412,0.003639213738161594,0.07468117098596899,0.03902270857901599
9286,SNT모티브(주),64960,2019,1008.190519,889996132.0,744601552.0,976273915.0,823009026.0,자동차 및 트레일러 제조업,-0.07639231290501833,-0.02768034117661898,0.08414902594217116,0.1252155137360547
9287,SNT중공업(주),3570,2011,48.42044445,611097270.0,522469626.0,744220700.0,631801243.0,자동차 및 트레일러 제조업,,,,
9288,SNT중공업(주),3570,2012,38.12411117,581403685.0,520934578.0,807783351.0,703315161.0,자동차 및 트레일러 제조업,0.051072233916095666,0.002946719347933168,-0.07868774581861863,-0.10168118357966124
9289,SNT중공업(주),3570,2013,42.37612226,538416046.0,497090343.0,584031728.0,535894190.0,자동차 및 트레일러 제조업,0.07984093215527978,0.047967608576133615,0.3831155265592009,0.31241423050322675
9290,SNT중공업(주),3570,2014,-10.18569374,504532590.0,487725066.0,558453346.0,534806241.0,자동차 및 트레일러 제조업,0.06715811162961742,0.019201959572854924,0.045802182372455515,0.0020342862827586188
9291,SNT중공업(주),3570,2015,126.4819983,443175886.0,387091373.0,504444993.0,442500512.0,자동차 및 트레일러 제조업,0.1384477493886028,0.2599740010222341,0.10706490053316874,0.20860027615064092
9292,SNT중공업(주),3570,2016,-5.996649035,398982563.0,380831497.0,468007770.0,444674639.0,자동차 및 트레일러 제조업,0.11076504864700065,0.016437390418891744,0.07785602149297649,-0.004889253421083904
9293,SNT중공업(주),3570,2017,-174.4126477,370450189.0,346558487.0,436273550.0,409309801.0,자동차 및 트레일러 제조업,0.07702081102191043,0.09889531287109987,0.07273927103763224,0.08640115119061124
9294,SNT중공업(주),3570,2018,11.60266931,331676568.0,290988474.0,396259118.0,350161002.0,자동차 및 트레일러 제조업,0.11690190004619198,0.19096980796565846,0.10098047005696914,0.1689188649283109
9295,SNT중공업(주),3570,2019,31.84976472,295847915.0,262583856.0,375115531.0,336613755.0,자동차 및 트레일러 제조업,0.12110497043725997,0.10817351238836252,0.056365533422821676,0.0402456726701498
9296,ST엔진(주),77970,2011,2.492438285,1295460490.0,1128985743.0,2089291831.0,1800720539.0,기타 기계 및 장비 제조업,,,,
9297,ST엔진(주),77970,2012,0.43268329,1075021065.0,974012881.0,1213228474.0,1093130632.0,기타 기계 및 장비 제조업,0.2050559120904296,0.15910761040541105,0.722092644357109,0.64730589948375
9298,ST엔진(주),77970,2013,-0.796185972,705046931.0,687345940.0,705046931.0,686137272.0,기타 기계 및 장비 제조업,0.5247510736274661,0.417063554634512,0.7207769024385697,0.5931660858674356
9299,ST엔진(주),77970,2014,0.244316194,710738188.0,670376028.0,710985612.0,671450043.0,기타 기계 및 장비 제조업,-0.008007529489888617,0.02531401973102773,-0.008352744274661919,0.021873896879026637
9300,ST엔진(주),77970,2015,0.229467616,633302756.0,583134962.0,,,기타 기계 및 장비 제조업,0.12227237488920702,0.149606989265034,,
9301,ST엔진(주),77970,2016,0.195132413,529846126.0,481050466.0,529846126.0,481050466.0,기타 기계 및 장비 제조업,0.1952578775672694,0.21221161440471403,,
9302,ST엔진(주),77970,2017,0.53136407,456725746.0,410533548.0,470149443.0,423159854.0,기타 기계 및 장비 제조업,0.16009690857234923,0.17176895370314535,0.12697384605856057,0.13680553921355687
9303,ST엔진(주),77970,2018,1.365587134,566487468.0,499209279.0,577328443.0,503346064.0,기타 기계 및 장비 제조업,-0.19375842926855355,-0.17763237730202527,-0.18564649169727465,-0.159306321703948
9304,ST엔진(주),77970,2019,1.949756048,577489943.0,524138208.0,610607873.0,544085943.0,기타 기계 및 장비 제조업,-0.019052236551243284,-0.047561747301581955,-0.054502130535090565,-0.07487765402533107
9305,ST중공업(주),71970,2011,1.349278875,1113236285.0,1050451223.0,1134046763.0,1068470901.0,기타 기계 및 장비 제조업,,,,
9306,ST중공업(주),71970,2012,1.116942738,888656566.0,842447389.0,907549686.0,858514905.0,기타 기계 및 장비 제조업,0.25271823513426894,0.24690424199296795,0.24956989186815717,0.24455719379735172
9307,ST중공업(주),71970,2013,-3.421541107,1084749456.0,1090040031.0,1099448292.0,1107853373.0,기타 기계 및 장비 제조업,-0.1807725174835211,-0.22714087093926186,-0.17454081960591195,-0.22506450228589953
9308,ST중공업(주),71970,2014,-0.727622501,1002438548.0,973419713.0,1012751283.0,982467573.0,기타 기계 및 장비 제조업,0.08211067717240259,0.11980476298408392,0.08560542993654248,0.1276233470150368
9309,ST중공업(주),71970,2015,0.164403779,1048429670.0,967769848.0,1057213056.0,975613758.0,기타 기계 및 장비 제조업,-0.043866673479395143,0.005838025447554551,-0.04205564124247819,0.007025131558261605
9310,ST중공업(주),71970,2016,-1.977201594,408131794.0,522109695.0,416489347.0,528517913.0,기타 기계 및 장비 제조업,1.5688507619673462,0.8535757088364352,1.5383915906017158,0.8459426520894477
9311,ST중공업(주),71970,2017,1.488271726,246721178.0,212007485.0,252436194.0,215929916.0,기타 기계 및 장비 제조업,0.654222784231356,1.462694630805134,0.6498796800905657,1.4476363571595148
9312,ST중공업(주),71970,2018,-0.846404869,214807699.0,214280568.0,214807699.0,214280568.0,기타 기계 및 장비 제조업,0.1485676684242123,-0.01060797542780454,0.1751729345604135,0.007697142187900118
9313,ST중공업(주),71970,2019,-1.721415824,253982739.0,240633884.0,253982739.0,240633884.0,기타 기계 및 장비 제조업,-0.15424292278381957,-0.10951623088957829,-0.15424292278381957,-0.10951623088957829
9314,가온미디어(주),78890,2011,-3.285425331,123165491.0,101646030.0,127281713.0,105590894.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,
9315,가온미디어(주),78890,2012,2.201626882,193908918.0,158490274.0,191938249.0,156953428.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.36482812513037693,-0.35866077182755074,-0.33686113287404224,-0.3272469716303361
9316,가온미디어(주),78890,2013,5.539623826,283111680.0,237512383.0,289290419.0,242204717.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.3150797664017253,-0.33270732246410917,-0.3365205468488052,-0.3519803002019981
9317,가온미디어(주),78890,2014,13.28489968,341027660.0,287909462.0,343405943.0,289171922.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.1698278081021346,-0.17504488615938577,-0.15758470435090868,-0.1624196591258262
9318,가온미디어(주),78890,2015,18.07698886,356107104.0,290292355.0,375795398.0,305013183.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.042345249029348206,-0.00820859715716592,-0.08618906770114305,-0.05193631581491348
9319,가온미디어(주),78890,2016,20.44278076,427119276.0,354446804.0,436903297.0,362859673.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.16625841068338953,-0.18099880793395445,-0.13986595985793168,-0.15941834903213398
9320,가온미디어(주),78890,2017,13.12985735,519360954.0,441246500.0,528373716.0,447464291.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.17760610860245762,-0.19671475241163386,-0.17311689857032933,-0.1890756864886901
9321,가온미디어(주),78890,2018,3.203427392,589729513.0,525010503.0,609809065.0,539530125.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.11932344820599135,-0.15954729004726215,-0.13354237198818944,-0.1706407663520179
9322,가온미디어(주),78890,2019,7.629770744,591488593.0,497891289.0,601042248.0,504450939.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-0.002973988037669562,0.05446814314519972,0.014586024575097755,0.06953934126783338
9323,가온전선(주),500,2011,1.718754336,1032644771.0,994442115.0,1032656535.0,995052513.0,전기장비 제조업,,,,
9324,가온전선(주),500,2012,2.051310358,1005948717.0,958191078.0,1005948717.0,958900240.0,전기장비 제조업,0.026538185842728202,0.037832784955236246,0.026549880275855055,0.03770180827152572
9325,가온전선(주),500,2013,3.238776538,881767699.0,841185209.0,897424992.0,856676448.0,전기장비 제조업,0.1408318972682169,0.13909644124520026,0.12092790591684346,0.11932602120514932
