,회사명,거래소코드,회계년도,이자보상배율
2721,(주)서연탑메탈,19770,19-Dec,0.15
2722,(주)서울리거,43710,11-Dec,11111111.11
2723,(주)서울리거,43710,12-Dec,61.31
2724,(주)서울리거,43710,13-Dec,-15.81
2725,(주)서울리거,43710,14-Dec,-19.41
2726,(주)서울리거,43710,15-Dec,-20.21
2727,(주)서울리거,43710,16-Dec,-5.07
2728,(주)서울리거,43710,17-Dec,11111111.11
2729,(주)서울리거,43710,18-Dec,-1.01
2730,(주)서울리거,43710,19-Dec,-4.74
2731,(주)서울옥션,63170,11-Dec,-6.08
2732,(주)서울옥션,63170,12-Dec,3.86
2733,(주)서울옥션,63170,13-Dec,6.1
2734,(주)서울옥션,63170,14-Dec,13.56
2735,(주)서울옥션,63170,15-Dec,33.52
2736,(주)서울옥션,63170,16-Dec,10.95
2737,(주)서울옥션,63170,17-Dec,6.01
2738,(주)서울옥션,63170,18-Dec,5.95
2739,(주)서울옥션,63170,19-Dec,-1.82
2740,(주)서울제약,18680,11-Dec,2.73
2741,(주)서울제약,18680,12-Dec,7.16
2742,(주)서울제약,18680,13-Dec,3.46
2743,(주)서울제약,18680,14-Dec,3.16
2744,(주)서울제약,18680,15-Dec,0.64
2745,(주)서울제약,18680,16-Dec,-0.95
2746,(주)서울제약,18680,17-Dec,-3.14
2747,(주)서울제약,18680,18-Dec,-3.37
2748,(주)서울제약,18680,19-Dec,2.58
2749,(주)서원,21050,11-Dec,0.95
2750,(주)서원,21050,12-Dec,0.58
2751,(주)서원,21050,13-Dec,-0.32
2752,(주)서원,21050,14-Dec,0.83
2753,(주)서원,21050,15-Dec,-1.44
2754,(주)서원,21050,16-Dec,1.9
2755,(주)서원,21050,17-Dec,2.22
2756,(주)서원,21050,18-Dec,1.71
2757,(주)서원,21050,19-Dec,1.67
2758,(주)서원인텍,93920,11-Dec,51.84
2759,(주)서원인텍,93920,12-Dec,54.23
2760,(주)서원인텍,93920,13-Dec,68.84
2761,(주)서원인텍,93920,14-Dec,71.77
2762,(주)서원인텍,93920,15-Dec,48.7
2763,(주)서원인텍,93920,16-Dec,28.25
2764,(주)서원인텍,93920,17-Dec,19.41
2765,(주)서원인텍,93920,18-Dec,9.42
2766,(주)서원인텍,93920,19-Dec,52.05
2767,(주)서전기전,189860,14-Dec,234.85
2768,(주)서전기전,189860,15-Dec,-6436.21
2769,(주)서전기전,189860,16-Dec,324.07
2770,(주)서전기전,189860,17-Dec,8671.27
2771,(주)서전기전,189860,18-Dec,131.25
2772,(주)서전기전,189860,19-Dec,5.98
2773,(주)서진시스템,178320,17-Dec,4.71
2774,(주)서진시스템,178320,18-Dec,9.73
2775,(주)서진시스템,178320,19-Dec,6.22
2776,(주)서진오토모티브,122690,11-Dec,11111111.11
2777,(주)서진오토모티브,122690,12-Dec,1.57
2778,(주)서진오토모티브,122690,13-Dec,1.92
2779,(주)서진오토모티브,122690,14-Dec,2.3
2780,(주)서진오토모티브,122690,15-Dec,1.83
2781,(주)서진오토모티브,122690,16-Dec,1.29
2782,(주)서진오토모티브,122690,17-Dec,-0.73
2783,(주)서진오토모티브,122690,18-Dec,-0.83
2784,(주)서진오토모티브,122690,19-Dec,0.31
2785,(주)서플러스글로벌,140070,17-Dec,48.4
2786,(주)서플러스글로벌,140070,18-Dec,45.28
2787,(주)서플러스글로벌,140070,19-Dec,5.48
2788,(주)서한,11370,11-Dec,-5.42
2789,(주)서한,11370,12-Dec,5.2
2790,(주)서한,11370,13-Dec,8.57
2791,(주)서한,11370,14-Dec,50.39
2792,(주)서한,11370,15-Dec,15.2
2793,(주)서한,11370,16-Dec,29.1
2794,(주)서한,11370,17-Dec,59.42
2795,(주)서한,11370,18-Dec,80.02
2796,(주)서한,11370,19-Dec,16.1
2797,(주)서흥,8490,11-Dec,6.01
2798,(주)서흥,8490,12-Dec,1.53
2799,(주)서흥,8490,13-Dec,2.92
2800,(주)서흥,8490,14-Dec,3.97
2801,(주)서흥,8490,15-Dec,5.62
2802,(주)서흥,8490,16-Dec,7.02
2803,(주)서흥,8490,17-Dec,5.56
2804,(주)서흥,8490,18-Dec,4.93
2805,(주)서흥,8490,19-Dec,4.96
2806,(주)서희건설,35890,11-Dec,0.76
2807,(주)서희건설,35890,12-Dec,0.47
2808,(주)서희건설,35890,13-Dec,1.07
2809,(주)서희건설,35890,14-Dec,2.93
2810,(주)서희건설,35890,15-Dec,3.07
2811,(주)서희건설,35890,16-Dec,8.36
2812,(주)서희건설,35890,17-Dec,7.7
2813,(주)서희건설,35890,18-Dec,6.49
2814,(주)서희건설,35890,19-Dec,11.26
2815,(주)선광,3100,11-Dec,25.47
2816,(주)선광,3100,12-Dec,8.05
2817,(주)선광,3100,13-Dec,16.44
2818,(주)선광,3100,14-Dec,5.2
2819,(주)선광,3100,15-Dec,1.63
2820,(주)선광,3100,16-Dec,2.34
2821,(주)선광,3100,17-Dec,2.85
2822,(주)선광,3100,18-Dec,1.95
2823,(주)선광,3100,19-Dec,1.64
2824,(주)선앤엘,2820,11-Dec,2.31
2825,(주)선앤엘,2820,12-Dec,-0.99
2826,(주)선앤엘,2820,13-Dec,1.01
2827,(주)선앤엘,2820,14-Dec,0.64
2828,(주)선앤엘,2820,15-Dec,2.74
2829,(주)선앤엘,2820,16-Dec,3.22
2830,(주)선앤엘,2820,17-Dec,0.43
2831,(주)선앤엘,2820,18-Dec,-1.08
2832,(주)선앤엘,2820,19-Dec,-2.47
2833,(주)선익시스템,171090,17-Dec,58.8
2834,(주)선익시스템,171090,18-Dec,76523.19
2835,(주)선익시스템,171090,19-Dec,170.4
2836,(주)선진,136490,11-Dec,7.47
2837,(주)선진,136490,12-Dec,8.3
2838,(주)선진,136490,13-Dec,13.81
2839,(주)선진,136490,14-Dec,13.19
2840,(주)선진,136490,15-Dec,10.98
2841,(주)선진,136490,16-Dec,6.52
2842,(주)선진,136490,17-Dec,5.85
2843,(주)선진,136490,18-Dec,2.7
2844,(주)선진,136490,19-Dec,2.05
2845,(주)성광벤드,14620,11-Dec,22.95
2846,(주)성광벤드,14620,12-Dec,26.14
2847,(주)성광벤드,14620,13-Dec,60.45
2848,(주)성광벤드,14620,14-Dec,94.05
2849,(주)성광벤드,14620,15-Dec,25.71
2850,(주)성광벤드,14620,16-Dec,35.12
2851,(주)성광벤드,14620,17-Dec,-418.08
2852,(주)성광벤드,14620,18-Dec,-49.86
2853,(주)성광벤드,14620,19-Dec,10.6
2854,(주)성도이엔지,37350,11-Dec,1.37
2855,(주)성도이엔지,37350,12-Dec,45.22
2856,(주)성도이엔지,37350,13-Dec,11.49
2857,(주)성도이엔지,37350,14-Dec,6.05
2858,(주)성도이엔지,37350,15-Dec,7.54
2859,(주)성도이엔지,37350,16-Dec,32.83
2860,(주)성도이엔지,37350,17-Dec,30.71
2861,(주)성도이엔지,37350,18-Dec,22.34
2862,(주)성도이엔지,37350,19-Dec,9.3
2863,(주)성안,11300,11-Dec,2.1
2864,(주)성안,11300,12-Dec,0.9
2865,(주)성안,11300,13-Dec,0.46
2866,(주)성안,11300,14-Dec,-5.1
2867,(주)성안,11300,15-Dec,-0.06
2868,(주)성안,11300,16-Dec,-1.72
2869,(주)성안,11300,17-Dec,-1.19
2870,(주)성안,11300,18-Dec,-2.25
2871,(주)성안,11300,19-Dec,-1.85
2872,(주)성우하이텍,15750,11-Dec,4.73
2873,(주)성우하이텍,15750,12-Dec,5.2
2874,(주)성우하이텍,15750,13-Dec,7.61
2875,(주)성우하이텍,15750,14-Dec,6.82
2876,(주)성우하이텍,15750,15-Dec,5.32
2877,(주)성우하이텍,15750,16-Dec,4.21
2878,(주)성우하이텍,15750,17-Dec,1.47
2879,(주)성우하이텍,15750,18-Dec,1.66
2880,(주)성우하이텍,15750,19-Dec,1.53
2881,(주)성창오토텍,80470,11-Dec,31.8
2882,(주)성창오토텍,80470,12-Dec,18.39
2883,(주)성창오토텍,80470,13-Dec,4.05
2884,(주)성창오토텍,80470,14-Dec,1.03
2885,(주)성창오토텍,80470,15-Dec,1.56
2886,(주)성창오토텍,80470,16-Dec,2.75
2887,(주)성창오토텍,80470,17-Dec,1.07
2888,(주)성창오토텍,80470,18-Dec,0.21
2889,(주)성창오토텍,80470,19-Dec,-0.41
2890,(주)세경하이테크,148150,19-Dec,174.61
2891,(주)세동,53060,11-Dec,0.6
2892,(주)세동,53060,12-Dec,0.96
2893,(주)세동,53060,13-Dec,0.82
2894,(주)세동,53060,14-Dec,-0.82
2895,(주)세동,53060,15-Dec,-1.34
2896,(주)세동,53060,16-Dec,-1.69
2897,(주)세동,53060,17-Dec,-2.32
2898,(주)세동,53060,18-Dec,-0.88
2899,(주)세동,53060,19-Dec,-0.09
2900,(주)세림비앤지,340440,19-Dec,-0.37
2901,(주)세보엠이씨,11560,11-Dec,237.8
2902,(주)세보엠이씨,11560,12-Dec,179.09
2903,(주)세보엠이씨,11560,13-Dec,56.09
2904,(주)세보엠이씨,11560,14-Dec,91.06
2905,(주)세보엠이씨,11560,15-Dec,149.74
2906,(주)세보엠이씨,11560,16-Dec,1282.12
2907,(주)세보엠이씨,11560,17-Dec,104.18
2908,(주)세보엠이씨,11560,18-Dec,71.15
2909,(주)세보엠이씨,11560,19-Dec,-10.75
2910,(주)세아베스틸지주,1430,11-Dec,10.77
2911,(주)세아베스틸지주,1430,12-Dec,7.72
2912,(주)세아베스틸지주,1430,13-Dec,6.79
2913,(주)세아베스틸지주,1430,14-Dec,8.95
2914,(주)세아베스틸지주,1430,15-Dec,6.93
2915,(주)세아베스틸지주,1430,16-Dec,4.6
2916,(주)세아베스틸지주,1430,17-Dec,6.48
2917,(주)세아베스틸지주,1430,18-Dec,1.99
2918,(주)세아베스틸지주,1430,19-Dec,1.56
2919,(주)세아제강,306200,18-Dec,4.69
2920,(주)세아제강,306200,19-Dec,6.88
2921,(주)세아제강지주,3030,11-Dec,8.53
2922,(주)세아제강지주,3030,12-Dec,9.12
2923,(주)세아제강지주,3030,13-Dec,10.97
2924,(주)세아제강지주,3030,14-Dec,12.66
2925,(주)세아제강지주,3030,15-Dec,6.62
2926,(주)세아제강지주,3030,16-Dec,8.12
2927,(주)세아제강지주,3030,17-Dec,10.45
2928,(주)세아제강지주,3030,18-Dec,6.13
2929,(주)세아제강지주,3030,19-Dec,3.38
2930,(주)세아특수강,19440,11-Dec,5.4
2931,(주)세아특수강,19440,12-Dec,3.46
2932,(주)세아특수강,19440,13-Dec,7.13
2933,(주)세아특수강,19440,14-Dec,7.63
2934,(주)세아특수강,19440,15-Dec,6.65
2935,(주)세아특수강,19440,16-Dec,10.11
2936,(주)세아특수강,19440,17-Dec,8.1
2937,(주)세아특수강,19440,18-Dec,4.44
2938,(주)세아특수강,19440,19-Dec,4.64
2939,(주)세아홀딩스,58650,11-Dec,5.96
2940,(주)세아홀딩스,58650,12-Dec,3.96
2941,(주)세아홀딩스,58650,13-Dec,4.48
2942,(주)세아홀딩스,58650,14-Dec,5.97
2943,(주)세아홀딩스,58650,15-Dec,5.83
2944,(주)세아홀딩스,58650,16-Dec,5.37
2945,(주)세아홀딩스,58650,17-Dec,6.51
2946,(주)세아홀딩스,58650,18-Dec,2.64
2947,(주)세아홀딩스,58650,19-Dec,1.95
2948,(주)세우글로벌,13000,11-Dec,46.35
2949,(주)세우글로벌,13000,12-Dec,11111111.11
2950,(주)세우글로벌,13000,13-Dec,11111111.11
2951,(주)세우글로벌,13000,14-Dec,398.44
2952,(주)세우글로벌,13000,15-Dec,67.69
2953,(주)세우글로벌,13000,16-Dec,11111111.11
2954,(주)세우글로벌,13000,17-Dec,47.25
2955,(주)세우글로벌,13000,18-Dec,1.74
2956,(주)세우글로벌,13000,19-Dec,11.57
2957,(주)세운메디칼,100700,11-Dec,22.03
2958,(주)세운메디칼,100700,12-Dec,49.78
2959,(주)세운메디칼,100700,13-Dec,430.78
2960,(주)세운메디칼,100700,14-Dec,772.44
2961,(주)세운메디칼,100700,15-Dec,1261.71
2962,(주)세운메디칼,100700,16-Dec,283.79
2963,(주)세운메디칼,100700,17-Dec,237.7
2964,(주)세운메디칼,100700,18-Dec,1510.62
2965,(주)세운메디칼,100700,19-Dec,290.93
2966,(주)세원물산,24830,11-Dec,7.3
2967,(주)세원물산,24830,12-Dec,-0.86
2968,(주)세원물산,24830,13-Dec,-9.4
2969,(주)세원물산,24830,14-Dec,-3485.18
2970,(주)세원물산,24830,15-Dec,434.68
2971,(주)세원물산,24830,16-Dec,169.74
2972,(주)세원물산,24830,17-Dec,151.82
2973,(주)세원물산,24830,18-Dec,10.77
2974,(주)세원물산,24830,19-Dec,78.2
2975,(주)세원정공,21820,11-Jun,44.1
2976,(주)세원정공,21820,12-Jun,64.67
2977,(주)세원정공,21820,13-Jun,101.88
2978,(주)세원정공,21820,14-Jun,501.31
2979,(주)세원정공,21820,15-Jun,2210.66
2980,(주)세원정공,21820,16-Jun,327069.83
2981,(주)세원정공,21820,17-Jun,-3869.07
2982,(주)세원정공,21820,18-Jun,-239.36
2983,(주)세원정공,21820,19-Jun,-20.45
2984,(주)세이브존아이앤씨,67830,11-Dec,2.89
2985,(주)세이브존아이앤씨,67830,12-Dec,3.24
2986,(주)세이브존아이앤씨,67830,13-Dec,5.77
2987,(주)세이브존아이앤씨,67830,14-Dec,8.25
2988,(주)세이브존아이앤씨,67830,15-Dec,11.19
2989,(주)세이브존아이앤씨,67830,16-Dec,16.23
2990,(주)세이브존아이앤씨,67830,17-Dec,22.28
2991,(주)세이브존아이앤씨,67830,18-Dec,24.55
2992,(주)세이브존아이앤씨,67830,19-Dec,26.84
2993,(주)세종메디칼,258830,18-Dec,53.09
2994,(주)세종메디칼,258830,19-Dec,45.76
2995,(주)세중,39310,11-Dec,7.76
2996,(주)세중,39310,12-Dec,9.88
2997,(주)세중,39310,13-Dec,14.91
2998,(주)세중,39310,14-Dec,19.16
2999,(주)세중,39310,15-Dec,20.76
3000,(주)세중,39310,16-Dec,30.07
3001,(주)세중,39310,17-Dec,43.65
3002,(주)세중,39310,18-Dec,26.07
3003,(주)세중,39310,19-Dec,20.11
3004,(주)세진중공업,75580,15-Dec,3.91
3005,(주)세진중공업,75580,16-Dec,3.13
3006,(주)세진중공업,75580,17-Dec,1.46
3007,(주)세진중공업,75580,18-Dec,1.53
3008,(주)세진중공업,75580,19-Dec,1.51
3009,(주)세진티에스,67770,11-Dec,11111111.11
3010,(주)세진티에스,67770,12-Dec,11111111.11
3011,(주)세진티에스,67770,13-Dec,11111111.11
3012,(주)세진티에스,67770,14-Dec,11111111.11
3013,(주)세진티에스,67770,15-Dec,11111111.11
3014,(주)세진티에스,67770,16-Dec,-65749.58
3015,(주)세진티에스,67770,17-Dec,-26064.25
3016,(주)세진티에스,67770,18-Dec,11111111.11
3017,(주)세진티에스,67770,19-Dec,-6.7
3018,(주)세코닉스,53450,11-Dec,3.65
3019,(주)세코닉스,53450,12-Dec,8.41
3020,(주)세코닉스,53450,13-Dec,12.39
3021,(주)세코닉스,53450,14-Dec,10.93
3022,(주)세코닉스,53450,15-Dec,8.02
3023,(주)세코닉스,53450,16-Dec,6.62
3024,(주)세코닉스,53450,17-Dec,0.56
3025,(주)세코닉스,53450,18-Dec,1.76
3026,(주)세코닉스,53450,19-Dec,0.2
3027,(주)세토피아,222810,15-Dec,11111111.11
3028,(주)세토피아,222810,16-Dec,-37.02
3029,(주)세토피아,222810,17-Dec,-10.88
3030,(주)세토피아,222810,18-Dec,-3.02
3031,(주)세토피아,222810,19-Dec,-1.46
3032,(주)세화피앤씨,252500,16-Dec,11111111.11
3033,(주)세화피앤씨,252500,17-Dec,8.02
3034,(주)세화피앤씨,252500,18-Dec,76.3
3035,(주)세화피앤씨,252500,19-Dec,11.74
3036,(주)센트랄모텍,308170,19-Dec,2.92
3037,(주)센트럴인사이트,12600,11-Dec,-15.07
3038,(주)센트럴인사이트,12600,12-Dec,-5.87
3039,(주)센트럴인사이트,12600,13-Dec,-6.5
3040,(주)센트럴인사이트,12600,14-Dec,-3.23
3041,(주)센트럴인사이트,12600,15-Dec,-1.92
3042,(주)센트럴인사이트,12600,16-Dec,-1.85
3043,(주)센트럴인사이트,12600,17-Dec,-2.46
3044,(주)센트럴인사이트,12600,18-Dec,-2.23
3045,(주)센트럴인사이트,12600,19-Dec,-1.84
3046,(주)셀루메드,49180,11-Dec,-5.37
3047,(주)셀루메드,49180,12-Dec,1.01
3048,(주)셀루메드,49180,13-Dec,0.59
3049,(주)셀루메드,49180,14-Dec,-4.65
3050,(주)셀루메드,49180,15-Dec,-2.57
3051,(주)셀루메드,49180,16-Dec,-7.76
3052,(주)셀루메드,49180,17-Dec,-0.56
3053,(주)셀루메드,49180,18-Dec,-7.57
3054,(주)셀루메드,49180,19-Dec,-4.04
3055,(주)셀리드,299660,17-Dec,-1249.1
3056,(주)셀리드,299660,19-Dec,-627.75
3057,(주)셀리버리,268600,18-Dec,-2.29
3058,(주)셀리버리,268600,19-Dec,-2083.78
3059,(주)셀바스에이아이,108860,11-Dec,7.36
3060,(주)셀바스에이아이,108860,12-Dec,146.71
3061,(주)셀바스에이아이,108860,13-Dec,156.7
3062,(주)셀바스에이아이,108860,14-Dec,-2.47
3063,(주)셀바스에이아이,108860,15-Dec,-1.15
3064,(주)셀바스에이아이,108860,16-Dec,-13.49
3065,(주)셀바스에이아이,108860,17-Dec,0.5
3066,(주)셀바스에이아이,108860,18-Dec,-12.46
3067,(주)셀바스에이아이,108860,19-Dec,-3.95
3068,(주)셀바스헬스케어,208370,14-Dec,6.17
3069,(주)셀바스헬스케어,208370,15-Dec,11111111.11
3070,(주)셀바스헬스케어,208370,16-Dec,-13.61
3071,(주)셀바스헬스케어,208370,17-Dec,0.29
3072,(주)셀바스헬스케어,208370,18-Dec,-16.0
3073,(주)셀바스헬스케어,208370,19-Dec,-3.71
3074,(주)셀트리온,68270,18-Dec,21.91
3075,(주)셀트리온,68270,19-Dec,35.24
3076,(주)셀트리온제약,68760,11-Dec,9.86
3077,(주)셀트리온제약,68760,12-Dec,5.73
3078,(주)셀트리온제약,68760,13-Dec,5.19
3079,(주)셀트리온제약,68760,14-Dec,2.71
3080,(주)셀트리온제약,68760,15-Dec,0.95
3081,(주)셀트리온제약,68760,16-Dec,-1.77
3082,(주)셀트리온제약,68760,17-Dec,1.58
3083,(주)셀트리온제약,68760,18-Dec,0.6
3084,(주)셀트리온제약,68760,19-Dec,2.81
3085,(주)셀트리온헬스케어,91990,17-Dec,6.83
3086,(주)셀트리온헬스케어,91990,18-Dec,-56.39
3087,(주)셀트리온헬스케어,91990,19-Dec,12.1
3088,(주)셀피글로벌,68940,11-Dec,20.86
3089,(주)셀피글로벌,68940,12-Dec,27.17
3090,(주)셀피글로벌,68940,13-Dec,1.78
3091,(주)셀피글로벌,68940,14-Dec,-9.29
3092,(주)셀피글로벌,68940,15-Dec,0.59
3093,(주)셀피글로벌,68940,16-Dec,0.76
3094,(주)셀피글로벌,68940,17-Dec,-25.4
3095,(주)셀피글로벌,68940,18-Dec,-7.34
3096,(주)셀피글로벌,68940,19-Dec,-0.36
3097,(주)소프트센,32680,11-Sep,-11.65
3098,(주)소프트센,32680,12-Sep,1.8
3099,(주)소프트센,32680,13-Dec,1.13
3100,(주)소프트센,32680,14-Dec,4.09
3101,(주)소프트센,32680,15-Dec,-37.73
3102,(주)소프트센,32680,16-Dec,5.07
3103,(주)소프트센,32680,17-Dec,0.34
3104,(주)소프트센,32680,18-Dec,1.09
3105,(주)소프트센,32680,19-Dec,0.5
3106,(주)손오공,66910,11-Dec,1.07
3107,(주)손오공,66910,12-Dec,0.93
3108,(주)손오공,66910,13-Dec,-5.71
3109,(주)손오공,66910,14-Dec,-3.04
3110,(주)손오공,66910,15-Dec,11.6
3111,(주)손오공,66910,16-Dec,10.96
3112,(주)손오공,66910,17-Dec,-35.96
3113,(주)손오공,66910,18-Dec,3.44
3114,(주)손오공,66910,19-Dec,-4.2
3115,(주)솔고바이오메디칼,43100,11-Dec,-2.22
3116,(주)솔고바이오메디칼,43100,12-Dec,-4.55
3117,(주)솔고바이오메디칼,43100,13-Dec,-3.34
3118,(주)솔고바이오메디칼,43100,14-Dec,-0.59
3119,(주)솔고바이오메디칼,43100,15-Dec,-6.2
3120,(주)솔고바이오메디칼,43100,16-Dec,-14.58
3121,(주)솔고바이오메디칼,43100,17-Dec,-11.31
3122,(주)솔고바이오메디칼,43100,18-Dec,-22.21
3123,(주)솔고바이오메디칼,43100,19-Dec,-10.2
3124,(주)솔루에타,154040,13-Dec,20.51
3125,(주)솔루에타,154040,14-Dec,17.56
3126,(주)솔루에타,154040,15-Dec,182.05
3127,(주)솔루에타,154040,16-Dec,-0.05
3128,(주)솔루에타,154040,17-Dec,0.58
3129,(주)솔루에타,154040,18-Dec,1.3
3130,(주)솔루에타,154040,19-Dec,1.65
3131,(주)솔본,35610,11-Dec,0.01
3132,(주)솔본,35610,12-Dec,-5.31
3133,(주)솔본,35610,13-Dec,0.75
3134,(주)솔본,35610,14-Dec,-6.08
3135,(주)솔본,35610,15-Dec,11.12
3136,(주)솔본,35610,16-Dec,5.72
3137,(주)솔본,35610,17-Dec,29.91
3138,(주)솔본,35610,18-Dec,150.13
3139,(주)솔본,35610,19-Dec,2.2
3140,(주)쇼박스,86980,11-Dec,-268.21
3141,(주)쇼박스,86980,12-Dec,11111111.11
3142,(주)쇼박스,86980,13-Dec,162.67
3143,(주)쇼박스,86980,14-Dec,11111111.11
3144,(주)쇼박스,86980,15-Dec,11111111.11
3145,(주)쇼박스,86980,16-Dec,11111111.11
3146,(주)쇼박스,86980,17-Dec,826.22
3147,(주)쇼박스,86980,18-Dec,293.4
3148,(주)쇼박스,86980,19-Dec,14.47
3149,(주)수산아이앤티,50960,16-Dec,11111111.11
3150,(주)수산아이앤티,50960,17-Dec,11111111.11
3151,(주)수산아이앤티,50960,18-Dec,11111111.11
3152,(주)수산아이앤티,50960,19-Dec,1784.85
3153,(주)수산중공업,17550,11-Dec,19.08
3154,(주)수산중공업,17550,12-Dec,14.5
3155,(주)수산중공업,17550,13-Dec,5.82
3156,(주)수산중공업,17550,14-Dec,12.42
3157,(주)수산중공업,17550,15-Dec,8.08
3158,(주)수산중공업,17550,16-Dec,22.43
3159,(주)수산중공업,17550,17-Dec,50.89
3160,(주)수산중공업,17550,18-Dec,1.3
3161,(주)수산중공업,17550,19-Dec,2.69
3162,(주)수젠텍,253840,19-Dec,-16.26
3163,(주)슈프리마,236200,16-Dec,11111111.11
3164,(주)슈프리마,236200,17-Dec,11111111.11
3165,(주)슈프리마,236200,18-Dec,11111111.11
3166,(주)슈프리마,236200,19-Dec,4521.48
3167,(주)슈프리마아이디,317770,19-Dec,110.03
3168,(주)슈프리마에이치큐,94840,11-Dec,52.7
3169,(주)슈프리마에이치큐,94840,12-Dec,216.0
3170,(주)슈프리마에이치큐,94840,13-Dec,229.27
3171,(주)슈프리마에이치큐,94840,14-Dec,395.52
3172,(주)슈프리마에이치큐,94840,15-Dec,13.88
3173,(주)슈프리마에이치큐,94840,16-Dec,897.83
3174,(주)슈프리마에이치큐,94840,17-Dec,11111111.11
3175,(주)슈프리마에이치큐,94840,18-Dec,659702.58
3176,(주)슈프리마에이치큐,94840,19-Dec,392.82
3177,(주)슈피겐코리아,192440,14-Dec,989.51
3178,(주)슈피겐코리아,192440,15-Dec,2519.75
3179,(주)슈피겐코리아,192440,16-Dec,85365.74
3180,(주)슈피겐코리아,192440,17-Dec,327.88
3181,(주)슈피겐코리아,192440,18-Dec,218.73
3182,(주)슈피겐코리아,192440,19-Dec,69.41
3183,(주)스마트솔루션즈,136510,11-Dec,2095.51
3184,(주)스마트솔루션즈,136510,12-Dec,-5394.33
3185,(주)스마트솔루션즈,136510,13-Dec,9425.81
3186,(주)스마트솔루션즈,136510,14-Dec,11111111.11
3187,(주)스마트솔루션즈,136510,15-Dec,11111111.11
3188,(주)스마트솔루션즈,136510,16-Dec,1708.51
3189,(주)스마트솔루션즈,136510,17-Dec,21.88
3190,(주)스마트솔루션즈,136510,18-Dec,-3.68
3191,(주)스마트솔루션즈,136510,19-Dec,-30.14
3192,(주)스맥,99440,11-Dec,3.09
3193,(주)스맥,99440,12-Dec,2.82
3194,(주)스맥,99440,13-Dec,1.5
3195,(주)스맥,99440,14-Dec,1.96
3196,(주)스맥,99440,15-Dec,1.53
3197,(주)스맥,99440,16-Dec,1.29
3198,(주)스맥,99440,17-Dec,1.52
3199,(주)스맥,99440,18-Dec,-0.23
3200,(주)스맥,99440,19-Dec,-3.97
3201,(주)스카이문스테크놀로지,33790,11-Dec,-2052578.0
3202,(주)스카이문스테크놀로지,33790,12-Dec,11111111.11
3203,(주)스카이문스테크놀로지,33790,13-Dec,11111111.11
3204,(주)스카이문스테크놀로지,33790,14-Dec,745.68
3205,(주)스카이문스테크놀로지,33790,15-Dec,-9.89
3206,(주)스카이문스테크놀로지,33790,16-Dec,-115.37
3207,(주)스카이문스테크놀로지,33790,17-Dec,-8.45
3208,(주)스카이문스테크놀로지,33790,18-Dec,-5.76
3209,(주)스카이문스테크놀로지,33790,19-Dec,-39.7
3210,(주)스킨앤스킨,159910,12-Dec,83.42
3211,(주)스킨앤스킨,159910,13-Dec,-25.32
3212,(주)스킨앤스킨,159910,14-Dec,-12.45
3213,(주)스킨앤스킨,159910,15-Dec,-3.74
3214,(주)스킨앤스킨,159910,16-Dec,0.29
3215,(주)스킨앤스킨,159910,17-Dec,-4.57
3216,(주)스킨앤스킨,159910,18-Dec,-2.83
3217,(주)스킨앤스킨,159910,19-Dec,-19.61
3218,(주)스타플렉스,115570,11-Dec,-1.11
3219,(주)스타플렉스,115570,12-Dec,0.45
3220,(주)스타플렉스,115570,13-Dec,1.79
3221,(주)스타플렉스,115570,14-Dec,2.03
3222,(주)스타플렉스,115570,15-Dec,3.7
3223,(주)스타플렉스,115570,16-Dec,6.57
3224,(주)스타플렉스,115570,17-Dec,1.47
3225,(주)스타플렉스,115570,18-Dec,0.03
3226,(주)스타플렉스,115570,19-Dec,0.54
3227,(주)스튜디오산타클로스엔터테인먼트,204630,14-Dec,11111111.11
3228,(주)스튜디오산타클로스엔터테인먼트,204630,15-Dec,11.68
3229,(주)스튜디오산타클로스엔터테인먼트,204630,16-Dec,-1.08
3230,(주)스튜디오산타클로스엔터테인먼트,204630,17-Dec,-0.74
3231,(주)스튜디오산타클로스엔터테인먼트,204630,18-Dec,-2.36
3232,(주)스튜디오산타클로스엔터테인먼트,204630,19-Dec,-18.56
3233,(주)스페코,13810,11-Dec,-0.41
3234,(주)스페코,13810,12-Dec,1.12
3235,(주)스페코,13810,13-Dec,0.4
3236,(주)스페코,13810,14-Dec,4.09
3237,(주)스페코,13810,15-Dec,8.48
3238,(주)스페코,13810,16-Dec,4.99
3239,(주)스페코,13810,17-Dec,1.26
3240,(주)스페코,13810,18-Dec,-3.62
3241,(주)스페코,13810,19-Dec,7.29
3242,(주)승일,49830,11-Dec,27.91
3243,(주)승일,49830,12-Dec,68.11
3244,(주)승일,49830,13-Dec,191.35
3245,(주)승일,49830,14-Dec,11111111.11
3246,(주)승일,49830,15-Dec,189.04
3247,(주)승일,49830,16-Dec,21.41
3248,(주)승일,49830,17-Dec,15.17
3249,(주)승일,49830,18-Dec,11.35
3250,(주)승일,49830,19-Dec,-13.35
3251,(주)시공테크,20710,11-Dec,2775.91
3252,(주)시공테크,20710,12-Dec,319.62
3253,(주)시공테크,20710,13-Dec,11111111.11
3254,(주)시공테크,20710,14-Dec,11111111.11
3255,(주)시공테크,20710,15-Dec,11111111.11
3256,(주)시공테크,20710,16-Dec,-22700.81
3257,(주)시공테크,20710,17-Dec,13885.14
3258,(주)시공테크,20710,18-Dec,-493.44
3259,(주)시공테크,20710,19-Dec,72.76
