,회사명,거래소코드,회계년도,[제조]당기순이익(손실)(IFRS),[제조]자본(*)(IFRS),자기자본순이익률(개별)
6676,(주)지에스,78930,2018/12,421745000.0,5317754000.0,7.930885858954739
6677,(주)지에스,78930,2019/12,277528000.0,5414240000.0,5.125890244983599
6678,(주)지에스글로벌,1250,2011/12,18422073.0,241961810.0,7.613628365567276
6679,(주)지에스글로벌,1250,2012/12,15544789.0,254137443.0,6.116685843888026
6680,(주)지에스글로벌,1250,2013/12,11190077.0,264025876.0,4.238250117575597
6681,(주)지에스글로벌,1250,2014/12,7709346.0,269468066.0,2.860949764637417
6682,(주)지에스글로벌,1250,2015/12,-63648743.0,202546274.0,-31.424297146043774
6683,(주)지에스글로벌,1250,2016/12,4644272.0,361984059.0,1.2830045645739334
6684,(주)지에스글로벌,1250,2017/12,8202101.0,365074473.0,2.2466925536039875
6685,(주)지에스글로벌,1250,2018/12,13524382.0,375896471.0,3.597900763479102
6686,(주)지에스글로벌,1250,2019/12,-26385713.0,345499469.0,-7.636976426149008
6687,(주)지에스리테일,7070,2011/12,91351995.0,1425396463.0,6.408883238543576
6688,(주)지에스리테일,7070,2012/12,123167023.0,1519654582.0,8.104935454338662
6689,(주)지에스리테일,7070,2013/12,122905619.0,1613896514.0,7.615458484099557
6690,(주)지에스리테일,7070,2014/12,113615933.0,1683534192.0,6.748656103326709
6691,(주)지에스리테일,7070,2015/12,161577082.0,1793770156.0,9.007680357460469
6692,(주)지에스리테일,7070,2016/12,282290101.0,1982103995.0,14.241941982463944
6693,(주)지에스리테일,7070,2017/12,144814544.0,2050640898.0,7.061916308274078
6694,(주)지에스리테일,7070,2018/12,113597721.0,2103064752.0,5.401532258670084
6695,(주)지에스리테일,7070,2019/12,114283684.0,2180734736.0,5.24060455925163
6696,(주)지에스이,53050,2011/12,3939542.0,40411093.0,9.748664803498386
6697,(주)지에스이,53050,2012/12,3832996.0,42819402.0,8.951540238698335
6698,(주)지에스이,53050,2013/12,3925751.0,46752485.0,8.39688200530945
6699,(주)지에스이,53050,2014/12,3963334.0,47909030.0,8.272624179617079
6700,(주)지에스이,53050,2015/12,5182025.0,50820512.0,10.196719387636238
6701,(주)지에스이,53050,2016/12,5658455.0,55043889.0,10.279896829237483
6702,(주)지에스이,53050,2017/12,4943948.0,62689062.0,7.8864603206218025
6703,(주)지에스이,53050,2018/12,5802790.0,66367414.0,8.743432432066738
6704,(주)지에스이,53050,2019/12,4293621.0,69133372.0,6.210634424138895
6705,(주)지엔씨에너지,119850,2013/12,4188079.0,39761177.0,10.533086080424631
6706,(주)지엔씨에너지,119850,2014/12,4185914.0,50978401.0,8.211152013182994
6707,(주)지엔씨에너지,119850,2015/12,6387648.0,56689467.0,11.267786306757833
6708,(주)지엔씨에너지,119850,2016/12,6920905.0,60662575.0,11.408854635662927
6709,(주)지엔씨에너지,119850,2017/12,5719309.0,66129399.0,8.648663206511221
6710,(주)지엔씨에너지,119850,2018/12,6102783.0,72231283.0,8.448947251843775
6711,(주)지엔씨에너지,119850,2019/12,5515583.0,77145120.0,7.1496200926254305
6712,(주)지엔코,65060,2011/12,10400914.0,90215842.0,11.528921938122574
6713,(주)지엔코,65060,2012/12,8389619.0,104717011.0,8.011705949093601
6714,(주)지엔코,65060,2013/12,5210912.0,114225837.0,4.561938119131489
6715,(주)지엔코,65060,2014/12,-3052572.0,112115693.0,-2.72269823993328
6716,(주)지엔코,65060,2015/12,1068660.0,122031532.0,0.8757244807841961
6717,(주)지엔코,65060,2016/12,-186704.0,160290163.0,-0.11647876357827398
6718,(주)지엔코,65060,2017/12,-16220355.0,149952477.0,-10.816997041002532
6719,(주)지엔코,65060,2018/12,-38366123.0,115428501.0,-33.23799812664985
6720,(주)지엔코,65060,2019/12,-23480171.0,93296610.0,-25.167228477004684
6721,(주)지투알,35000,2011/12,2425544.0,98471678.0,2.4631894665184846
6722,(주)지투알,35000,2012/12,4387621.0,99658526.0,4.402654921867899
6723,(주)지투알,35000,2013/12,543221.0,96607043.0,0.5622995830645597
6724,(주)지투알,35000,2014/12,327282.0,93476022.0,0.3501240136213756
6725,(주)지투알,35000,2015/12,2991641.0,93343731.0,3.204972597463455
6726,(주)지투알,35000,2016/12,223067.0,90289437.0,0.24705769291705737
6727,(주)지투알,35000,2017/12,9811131.0,96570130.0,10.15959179096062
6728,(주)지투알,35000,2018/12,545154.0,92879525.0,0.586947446167495
6729,(주)지투알,35000,2019/12,-3211764.0,85504065.0,-3.7562705352078876
6730,(주)지티지웰니스,219750,2018/12,-6357369.0,20010578.0,-31.77004182487882
6731,(주)지티지웰니스,219750,2019/12,1250667.0,20635416.0,6.060779196309878
6732,(주)진도,88790,2011/12,7478466.0,77139226.0,9.694764113915273
6733,(주)진도,88790,2012/12,-5100036.0,68225342.0,-7.475280959383099
6734,(주)진도,88790,2013/12,973576.0,69325534.0,1.4043541301823943
6735,(주)진도,88790,2014/12,7672671.0,76980520.0,9.967029321184112
6736,(주)진도,88790,2015/12,3300999.0,90249728.0,3.65762764404121
6737,(주)진도,88790,2016/12,8120194.0,95605309.0,8.493455107184475
6738,(주)진도,88790,2017/12,9642813.0,102663121.0,9.392674707405398
6739,(주)진도,88790,2018/12,5625349.0,104891160.0,5.363034406331287
6740,(주)진도,88790,2019/12,-2728260.0,100272885.0,-2.720835248731499
6741,(주)진로발효,18120,2011/12,10073629.0,105872509.0,9.514867546966324
6742,(주)진로발효,18120,2012/12,15462127.0,49431230.0,31.280077392369154
6743,(주)진로발효,18120,2013/12,14116098.0,56001222.0,25.206767809459585
6744,(주)진로발효,18120,2014/12,16282262.0,64163764.0,25.376101688797437
6745,(주)진로발효,18120,2015/12,17576395.0,74301812.0,23.655405604374764
6746,(주)진로발효,18120,2016/12,17938490.0,83664824.0,21.440898507119314
6747,(주)진로발효,18120,2017/12,15854031.0,90298050.0,17.55744559267891
6748,(주)진로발효,18120,2018/12,14059263.0,100367258.0,14.007818167155667
6749,(주)진로발효,18120,2019/12,14127156.0,78361636.0,18.028153470404828
6750,(주)진매트릭스,109820,2011/12,-973755.0,14194131.0,-6.860264992622655
6751,(주)진매트릭스,109820,2012/12,-2064376.0,12709636.0,-16.242605217018017
6752,(주)진매트릭스,109820,2013/12,-1551181.0,11308717.0,-13.716684218024024
6753,(주)진매트릭스,109820,2014/12,-1115787.0,10381946.0,-10.747378189021596
6754,(주)진매트릭스,109820,2015/12,-1980580.0,8821831.0,-22.450894831243083
6755,(주)진매트릭스,109820,2016/12,-3753979.0,12603461.0,-29.78530262441404
6756,(주)진매트릭스,109820,2017/12,-1408079.0,11230802.0,-12.537653143560007
6757,(주)진매트릭스,109820,2018/12,-3165130.0,11067410.0,-28.598651355646894
6758,(주)진매트릭스,109820,2019/12,-1173032.0,15249368.0,-7.692331905164856
6759,(주)진바이오텍,86060,2011/12,859876.0,20888971.0,4.116411478574029
6760,(주)진바이오텍,86060,2012/12,518948.0,20980696.0,2.4734546461185083
6761,(주)진바이오텍,86060,2013/12,-1645083.0,21814417.0,-7.541265026702296
6762,(주)진바이오텍,86060,2014/12,1212943.0,23326756.0,5.199792890190132
6763,(주)진바이오텍,86060,2015/12,-127550.0,25929965.0,-0.49190193662043125
6764,(주)진바이오텍,86060,2016/12,1890134.0,35268677.0,5.3592427070627
6765,(주)진바이오텍,86060,2017/12,1093531.0,35383095.0,3.090546488372484
6766,(주)진바이오텍,86060,2018/12,-373997.0,38754442.0,-0.9650429233376654
6767,(주)진바이오텍,86060,2019/12,-1678335.0,35347065.0,-4.748159429927209
6768,(주)진성티이씨,36890,2011/12,13982480.0,43009927.0,32.50989010048773
6769,(주)진성티이씨,36890,2012/12,6068544.0,59388609.0,10.218363592250494
6770,(주)진성티이씨,36890,2013/12,3739185.0,57034518.0,6.556003506508111
6771,(주)진성티이씨,36890,2014/12,10193098.0,66581496.0,15.30920542848722
6772,(주)진성티이씨,36890,2015/12,15569476.0,83304889.0,18.689750609955198
6773,(주)진성티이씨,36890,2016/12,6118318.0,92943848.0,6.5828111614229705
6774,(주)진성티이씨,36890,2017/12,8389162.0,97876467.0,8.57117370205036
6775,(주)진성티이씨,36890,2018/12,18889220.0,112521883.0,16.78715241549948
6776,(주)진성티이씨,36890,2019/12,19068211.0,127652132.0,14.93763613756173
6777,(주)진양홀딩스,100250,2011/12,8418492.0,170651444.0,4.933150170121033
6778,(주)진양홀딩스,100250,2012/12,8515241.0,172701273.0,4.930618548480532
6779,(주)진양홀딩스,100250,2013/12,13870661.0,180591632.0,7.680677585326877
6780,(주)진양홀딩스,100250,2014/12,10357245.0,183765153.0,5.63613113308811
6781,(주)진양홀딩스,100250,2015/12,10893645.0,183472453.0,5.937482614896962
6782,(주)진양홀딩스,100250,2016/12,5962323.0,182156037.0,3.273195386875923
6783,(주)진양홀딩스,100250,2017/12,10374870.0,186553458.0,5.561338884428505
6784,(주)진양홀딩스,100250,2018/12,31506350.0,209507689.0,15.038278618977083
6785,(주)진양홀딩스,100250,2019/12,10614832.0,211736946.0,5.013216729781302
6786,(주)진에어,272450,2017/12,74084557.0,231800284.0,31.960511748121927
6787,(주)진에어,272450,2018/12,44468970.0,266193647.0,16.70549635619215
6788,(주)진에어,272450,2019/12,-56651756.0,191747541.0,-29.544971322474485
6789,(주)차바이오텍,85660,2011/12,-6503253.0,258647468.0,-2.5143308188116498
6790,(주)차바이오텍,85660,2012/12,3537527.0,268469321.0,1.3176652687254347
6791,(주)차바이오텍,85660,2013/12,6476338.0,310001725.0,2.0891296653268623
6792,(주)차바이오텍,85660,2014/12,-1995737.0,223405537.0,-0.8933247701913495
6793,(주)차바이오텍,85660,2015/12,-19592357.0,212091092.0,-9.23770857853851
6794,(주)차바이오텍,85660,2016/12,4130633.0,219009516.0,1.8860518371265658
6795,(주)차바이오텍,85660,2017/12,-45034262.0,168667889.0,-26.69996184039512
6796,(주)차바이오텍,85660,2018/12,-13311033.0,197392368.0,-6.743438530510967
6797,(주)차바이오텍,85660,2019/12,43798228.0,239279404.0,18.30421978149026
6798,(주)창해에탄올,4650,2014/12,6801979.0,90419601.0,7.522681945920111
6799,(주)창해에탄올,4650,2015/12,10053153.0,104289443.0,9.639665061783868
6800,(주)창해에탄올,4650,2016/12,11462574.0,112190284.0,10.217082612964951
6801,(주)창해에탄올,4650,2017/12,7346679.0,101554738.0,7.234206049549358
6802,(주)창해에탄올,4650,2018/12,13160623.0,108052245.0,12.179870024912486
6803,(주)창해에탄올,4650,2019/12,13347284.0,113017030.0,11.80997589478329
6804,(주)천보,278280,2019/12,15648792.0,201908608.0,7.750433304953496
6805,(주)천일고속,650,2011/12,2691347.0,41103555.0,6.547723183554317
6806,(주)천일고속,650,2012/12,1821997.0,41176384.0,4.424859161989552
6807,(주)천일고속,650,2013/12,5882776.0,44576478.0,13.197040824983974
6808,(주)천일고속,650,2014/12,4809292.0,46258643.0,10.396526331306347
6809,(주)천일고속,650,2015/12,4627904.0,49181600.0,9.409828065780697
6810,(주)천일고속,650,2016/12,2499166.0,38855135.0,6.432009565788409
6811,(주)천일고속,650,2017/12,27103912.0,47138780.0,57.498119382809655
6812,(주)천일고속,650,2018/12,-207254.0,61883654.0,-0.33490911832711107
6813,(주)천일고속,650,2019/12,722509.0,51003767.0,1.416579681261582
6814,(주)체리부로,66360,2017/12,20596387.0,105652727.0,19.494420622006285
6815,(주)체리부로,66360,2018/12,-8747908.0,95596674.0,-9.15084974609054
6816,(주)체리부로,66360,2019/12,-19616675.0,90873535.0,-21.586785415577815
6817,(주)체시스,33250,2011/06,5086327.0,30435505.0,16.71182061871489
6818,(주)체시스,33250,2012/06,8157850.0,38209012.0,21.35059132123071
6819,(주)체시스,33250,2013/06,1312165.0,38747913.0,3.3864146438028806
6820,(주)체시스,33250,2014/06,-4829317.0,34072157.0,-14.173792988803143
6821,(주)체시스,33250,2015/06,-4094265.0,26642465.0,-15.367440662866594
6822,(주)체시스,33250,2016/06,427679.0,36264010.0,1.1793483401311657
6823,(주)체시스,33250,2017/06,-4109926.0,31896509.0,-12.885190664595928
6824,(주)체시스,33250,2018/06,-4903549.0,27652389.0,-17.73282228888072
6825,(주)체시스,33250,2019/06,-3754648.0,25873435.0,-14.511594614321602
6826,(주)초록뱀미디어,47820,2011/12,868593.0,24143184.0,3.597673778239026
6827,(주)초록뱀미디어,47820,2012/12,1556919.0,25928616.0,6.004635958972897
6828,(주)초록뱀미디어,47820,2013/12,-2530727.0,23438863.0,-10.797140629219088
6829,(주)초록뱀미디어,47820,2014/12,-1924197.0,21514666.0,-8.943652669300095
6830,(주)초록뱀미디어,47820,2015/12,-721034.0,63775707.0,-1.130577823308176
6831,(주)초록뱀미디어,47820,2016/12,2536113.0,67978632.0,3.730750274586285
6832,(주)초록뱀미디어,47820,2017/12,-10691827.0,81785835.0,-13.072956949085377
6833,(주)초록뱀미디어,47820,2018/12,-15786152.0,91638448.0,-17.226559751426606
6834,(주)초록뱀미디어,47820,2019/12,5915643.0,104682184.0,5.6510504213400825
6835,(주)초록뱀이앤엠,131100,2011/12,4481073.0,43643822.0,10.267370717440832
6836,(주)초록뱀이앤엠,131100,2012/12,909688.0,45855883.0,1.9837978040898263
6837,(주)초록뱀이앤엠,131100,2013/12,-14650.0,46292549.0,-0.03164656152332419
6838,(주)초록뱀이앤엠,131100,2014/12,-1759571.0,50716234.0,-3.469443334455788
6839,(주)초록뱀이앤엠,131100,2015/12,-11709325.0,34533150.0,-33.907491786877245
6840,(주)초록뱀이앤엠,131100,2016/12,-35415028.0,11677046.0,-303.2875609122376
6841,(주)초록뱀이앤엠,131100,2017/12,-9070398.0,5474316.0,-165.69006977310042
6842,(주)초록뱀이앤엠,131100,2018/12,-12985408.0,31340019.0,-41.43395063034263
6843,(주)초록뱀컴퍼니,52300,2011/12,-2658444.0,19132129.0,-13.895181241983053
6844,(주)초록뱀컴퍼니,52300,2012/12,-7130681.0,19998993.0,-35.65520023933205
6845,(주)초록뱀컴퍼니,52300,2013/12,-1256709.0,24166497.0,-5.20021168148615
6846,(주)초록뱀컴퍼니,52300,2014/12,-5554857.0,31476801.0,-17.64746360343289
6847,(주)초록뱀컴퍼니,52300,2015/12,3672018.0,44161108.0,8.315049522761068
6848,(주)초록뱀컴퍼니,52300,2016/12,3806907.0,66826822.0,5.696675206251765
6849,(주)초록뱀컴퍼니,52300,2017/12,5126874.0,79467621.0,6.451525710075051
6850,(주)초록뱀컴퍼니,52300,2018/12,-1771664.0,85759746.0,-2.0658456707649298
6851,(주)초록뱀컴퍼니,52300,2019/12,-12956106.0,87532803.0,-14.801429356717847
6852,(주)초록뱀헬스케어,118000,2011/12,-12527851.0,16554120.0,-75.6781453801229
6853,(주)초록뱀헬스케어,118000,2012/12,-6406159.0,22404395.0,-28.59331394576823
6854,(주)초록뱀헬스케어,118000,2013/12,-4205018.0,15701259.0,-26.781406510140364
6855,(주)초록뱀헬스케어,118000,2014/12,-7963290.0,9048085.0,-88.01077797125026
6856,(주)초록뱀헬스케어,118000,2015/12,-6864242.0,8006993.0,-85.7280879351337
6857,(주)초록뱀헬스케어,118000,2016/12,-6816006.0,17062532.0,-39.9472129927727
6858,(주)초록뱀헬스케어,118000,2017/12,-6537566.0,18471648.0,-35.3924349359624
6859,(주)초록뱀헬스케어,118000,2018/12,-11855535.0,18522159.0,-64.00730605973094
6860,(주)초록뱀헬스케어,118000,2019/12,-5035102.0,35500039.0,-14.183370333762168
6861,(주)칩스앤미디어,94360,2013/12,707842.0,13412872.0,5.2773335941772945
6862,(주)칩스앤미디어,94360,2014/12,2506591.0,15892804.0,15.771861277594565
6863,(주)칩스앤미디어,94360,2015/12,2926492.0,25639877.0,11.413830105347229
6864,(주)칩스앤미디어,94360,2016/12,3472628.0,29379125.0,11.820052503265499
6865,(주)칩스앤미디어,94360,2017/12,-2274626.0,26749519.0,-8.50342766911061
6866,(주)칩스앤미디어,94360,2018/12,2674543.0,28803552.0,9.285462431855626
6867,(주)칩스앤미디어,94360,2019/12,4510078.0,32341004.0,13.945386482126528
6868,(주)카나리아바이오,16790,2018/12,-549836.0,56825989.0,-0.9675784085341655
6869,(주)카나리아바이오,16790,2019/12,3244667.0,59455607.0,5.4572935400356775
6870,(주)카스,16920,2011/12,2118770.0,48126781.0,4.402476035120653
6871,(주)카스,16920,2012/12,660369.0,47873134.0,1.3794146002641066
6872,(주)카스,16920,2013/12,-1534622.0,45320379.0,-3.386163209270602
6873,(주)카스,16920,2014/12,-4924991.0,42797932.0,-11.507544336488033
6874,(주)카스,16920,2015/12,-917481.0,40508959.0,-2.264884170437458
6875,(주)카스,16920,2016/12,-1201449.0,40303763.0,-2.9809846787755276
6876,(주)카스,16920,2017/12,2074938.0,47139472.0,4.401699705079428
6877,(주)카스,16920,2018/12,2005107.0,50182337.0,3.995642929104717
6878,(주)카스,16920,2019/12,1045906.0,49354929.0,2.1191520709106886
6879,(주)카이노스메드,284620,2018/12,,,
6880,(주)카이노스메드,284620,2019/12,,,
6881,(주)카카오,35720,2017/12,217553835.0,3557709586.0,6.1149970153859545
6882,(주)카카오,35720,2018/12,90230380.0,4751343250.0,1.8990499160421634
6883,(주)카카오,35720,2019/12,-259705693.0,4858310828.0,-5.345596488047512
6884,(주)카프로,6380,2011/12,156956267.0,513071571.0,30.59149558687983
6885,(주)카프로,6380,2012/12,-19241495.0,457006430.0,-4.2103335395084045
6886,(주)카프로,6380,2013/12,-89163165.0,358743164.0,-24.854317502758043
6887,(주)카프로,6380,2014/12,-79209119.0,281485897.0,-28.1396403316078
6888,(주)카프로,6380,2015/12,-6053912.0,260215782.0,-2.3264968609782475
6889,(주)카프로,6380,2016/12,-7623258.0,251937057.0,-3.0258581610723505
6890,(주)카프로,6380,2017/12,12348741.0,263589090.0,4.684845264270991
6891,(주)카프로,6380,2018/12,10043082.0,269691606.0,3.723913453947098
6892,(주)카프로,6380,2019/12,-82819230.0,184515146.0,-44.8847868564676
6893,(주)캐리소프트,317530,2019/12,-1868074.0,18425328.0,-10.138620056044592
6894,(주)캐스텍코리아,71850,2014/12,6118149.0,93080028.0,6.572998667340324
6895,(주)캐스텍코리아,71850,2015/12,9399578.0,99470742.0,9.44959071482547
6896,(주)캐스텍코리아,71850,2016/12,7260023.0,104823049.0,6.925979609694428
6897,(주)캐스텍코리아,71850,2017/12,3436728.0,107244077.0,3.2045853683835612
6898,(주)캐스텍코리아,71850,2018/12,3537225.0,127969911.0,2.7641067906970727
6899,(주)캐스텍코리아,71850,2019/12,-3534504.0,123842910.0,-2.854022083298915
6900,(주)캠시스,50110,2011/12,3320265.0,86108901.0,3.855890577444485
6901,(주)캠시스,50110,2012/12,-1310772.0,85743369.0,-1.5287152992553863
6902,(주)캠시스,50110,2013/12,7474422.0,98528005.0,7.586088848546158
6903,(주)캠시스,50110,2014/12,-1831334.0,96150794.0,-1.904647818092901
6904,(주)캠시스,50110,2015/12,9994421.0,109463070.0,9.130404436857106
6905,(주)캠시스,50110,2016/12,-24828684.0,105049478.0,-23.635228344494962
6906,(주)캠시스,50110,2017/12,-53577688.0,65837782.0,-81.37833075846935
6907,(주)캠시스,50110,2018/12,18904534.0,77530870.0,24.383234703802497
6908,(주)캠시스,50110,2019/12,7603813.0,105945547.0,7.177095418649356
6909,(주)컴투스,78340,2011/12,5111499.0,71564182.0,7.142538148483274
6910,(주)컴투스,78340,2012/12,20526746.0,92973704.0,22.078012509859775
6911,(주)컴투스,78340,2013/12,19823680.0,110025605.0,18.01733332891012
6912,(주)컴투스,78340,2014/12,77918777.0,211396546.0,36.859058709502285
6913,(주)컴투스,78340,2015/12,123347541.0,507189579.0,24.319809812180704
6914,(주)컴투스,78340,2016/12,148678551.0,629945641.0,23.60180646126576
6915,(주)컴투스,78340,2017/12,140401885.0,754790206.0,18.60144499543228
6916,(주)컴투스,78340,2018/12,130287258.0,837386728.0,15.558791851308158
6917,(주)컴투스,78340,2019/12,115989038.0,917417660.0,12.642991633712391
6918,(주)컴투스홀딩스,63080,2011/12,15535199.0,68088118.0,22.81631429436778
6919,(주)컴투스홀딩스,63080,2012/12,20470290.0,88772169.0,23.059355460831423
6920,(주)컴투스홀딩스,63080,2013/12,12141594.0,162714646.0,7.461893749871784
6921,(주)컴투스홀딩스,63080,2014/12,14130507.0,176972167.0,7.984592854084224
6922,(주)컴투스홀딩스,63080,2015/12,-2603171.0,174435566.0,-1.4923395840043308
6923,(주)컴투스홀딩스,63080,2016/12,-8606961.0,162843036.0,-5.2854338824780935
6924,(주)컴투스홀딩스,63080,2017/12,-20964845.0,141932588.0,-14.770987618431928
6925,(주)컴투스홀딩스,63080,2018/12,-31723277.0,105386662.0,-30.101795044993455
6926,(주)컴투스홀딩스,63080,2019/12,-7770868.0,96469581.0,-8.055252152489395
6927,(주)케스피온,79190,2011/12,-3769205.0,32268592.0,-11.680723472533291
6928,(주)케스피온,79190,2012/12,-4145796.0,29278849.0,-14.159695963458127
6929,(주)케스피온,79190,2013/12,3472165.0,37803014.0,9.184889331840049
6930,(주)케스피온,79190,2014/12,-10691466.0,37529468.0,-28.488189600769186
6931,(주)케스피온,79190,2015/12,-9304767.0,41812344.0,-22.253636390248772
6932,(주)케스피온,79190,2016/12,4608761.0,44659875.0,10.319690773876998
6933,(주)케스피온,79190,2017/12,132754.0,56360769.0,0.2355432730167326
6934,(주)케스피온,79190,2018/12,-14362187.0,37565085.0,-38.23280847095115
6935,(주)케스피온,79190,2019/12,637281.0,37990083.0,1.6774930446980072
6936,(주)케어랩스,263700,2018/12,3238943.0,59322678.0,5.459873203971001
6937,(주)케어랩스,263700,2019/12,3080193.0,64208876.0,4.797145179741193
6938,(주)케어젠,214370,2015/12,12810954.0,241116903.0,5.3131712628210055
6939,(주)케어젠,214370,2016/12,11617763.0,215094143.0,5.401245630384273
6940,(주)케어젠,214370,2017/12,18020462.0,206998274.0,8.705609786871943
6941,(주)케어젠,214370,2018/12,16277823.0,206274723.0,7.891331891401935
6942,(주)케어젠,214370,2019/12,29038380.0,219511465.0,13.228639333257606
6943,(주)케이비지,318000,2019/12,-1404532.0,25685219.0,-5.468250046846009
6944,(주)케이사인,192250,2014/12,1104676.0,39071454.0,2.827322474356854
6945,(주)케이사인,192250,2015/12,7859865.0,47458078.0,16.56170104486743
6946,(주)케이사인,192250,2016/12,5595614.0,52639986.0,10.629968632590442
6947,(주)케이사인,192250,2017/12,-3749459.0,47194428.0,-7.944706947184528
6948,(주)케이사인,192250,2018/12,-48787.0,51524785.0,-0.09468646982224187
6949,(주)케이사인,192250,2019/12,2289252.0,54267794.0,4.21843570792651
6950,(주)케이씨,29460,2011/12,12988675.0,181901522.0,7.140498252675423
6951,(주)케이씨,29460,2012/12,10216657.0,188806033.0,5.411192024780267
6952,(주)케이씨,29460,2013/12,21037936.0,206229054.0,10.201247395529439
6953,(주)케이씨,29460,2014/12,23903544.0,226925319.0,10.533661076400206
6954,(주)케이씨,29460,2015/12,36789100.0,259724179.0,14.164680447406477
6955,(주)케이씨,29460,2016/12,40799777.0,286420432.0,14.24471596355947
6956,(주)케이씨,29460,2017/12,46456483.0,155906996.0,29.797561489799985
6957,(주)케이씨,29460,2018/12,194163826.0,307264710.0,63.19105959158148
6958,(주)케이씨,29460,2019/12,43560742.0,386851586.0,11.26032400446201
6959,(주)케이씨씨,2380,2011/12,291706686.0,4942667362.0,5.901806952308517
6960,(주)케이씨씨,2380,2012/12,406591685.0,4868991193.0,8.350635047041047
6961,(주)케이씨씨,2380,2013/12,223319252.0,4990082252.0,4.475261944038994
6962,(주)케이씨씨,2380,2014/12,288310825.0,6082813898.0,4.73976073959447
6963,(주)케이씨씨,2380,2015/12,157017136.0,5715980617.0,2.746985102311448
6964,(주)케이씨씨,2380,2016/12,132305136.0,5808678038.0,2.277715086538938
6965,(주)케이씨씨,2380,2017/12,-27029661.0,5709339009.0,-0.47342890231936474
6966,(주)케이씨씨,2380,2018/12,-21929627.0,5594551148.0,-0.3919818841559727
6967,(주)케이씨씨,2380,2019/12,-119231068.0,4439218648.0,-2.685857072025888
6968,(주)케이씨씨건설,21320,2011/12,33216489.0,419961281.0,7.909417011231566
6969,(주)케이씨씨건설,21320,2012/12,6745468.0,421166108.0,1.6016170038069635
6970,(주)케이씨씨건설,21320,2013/12,-140168729.0,279747006.0,-50.10553321167627
6971,(주)케이씨씨건설,21320,2014/12,1701748.0,386256574.0,0.4405745078658519
6972,(주)케이씨씨건설,21320,2015/12,-85383677.0,299014758.0,-28.55500429848349
6973,(주)케이씨씨건설,21320,2016/12,16648963.0,310183794.0,5.367450950709565
6974,(주)케이씨씨건설,21320,2017/12,22483323.0,338272336.0,6.6465154277351255
6975,(주)케이씨씨건설,21320,2018/12,24108568.0,353698500.0,6.816135211203893
6976,(주)케이씨씨건설,21320,2019/12,28228638.0,377535721.0,7.47707738097715
6977,(주)케이씨아이,36670,2011/12,1453099.0,32174766.0,4.516269053829327
6978,(주)케이씨아이,36670,2012/12,1881512.0,33459028.0,5.62333131733534
6979,(주)케이씨아이,36670,2013/12,2291430.0,37593451.0,6.095290373847296
6980,(주)케이씨아이,36670,2014/12,3306976.0,40338922.0,8.197978121477814
6981,(주)케이씨아이,36670,2015/12,5458343.0,44167483.0,12.358284034433204
6982,(주)케이씨아이,36670,2016/12,6729408.0,46974946.0,14.325525781338843
6983,(주)케이씨아이,36670,2017/12,3976336.0,48982901.0,8.117804210902085
6984,(주)케이씨아이,36670,2018/12,8875571.0,55522536.0,15.98552883103178
6985,(주)케이씨아이,36670,2019/12,11414879.0,65087965.0,17.537618513653022
6986,(주)케이씨에스,115500,2011/12,1085363.0,15836972.0,6.853349238730737
6987,(주)케이씨에스,115500,2012/12,1776283.0,17076855.0,10.401698673438405
6988,(주)케이씨에스,115500,2013/12,1404832.0,17346206.0,8.098785405869156
6989,(주)케이씨에스,115500,2014/12,2391000.0,18176444.0,13.15438817405649
6990,(주)케이씨에스,115500,2015/12,969563.0,17565518.0,5.519694893142348
6991,(주)케이씨에스,115500,2016/12,1034907.0,17710043.0,5.84361652876845
6992,(주)케이씨에스,115500,2017/12,1226395.0,18198543.0,6.738973554091665
6993,(주)케이씨에스,115500,2018/12,2674408.0,19430413.0,13.764030646183384
6994,(주)케이씨에스,115500,2019/12,2828867.0,20692597.0,13.670913322286227
6995,(주)케이씨텍,281820,2017/12,11168578.0,204956984.0,5.449230263848925
6996,(주)케이씨텍,281820,2018/12,54373196.0,256969602.0,21.15938833885885
6997,(주)케이씨텍,281820,2019/12,36867140.0,288481411.0,12.779728119119607
6998,(주)케이씨티,89150,2011/12,1838948.0,35725940.0,5.147374708685062
6999,(주)케이씨티,89150,2012/12,4191870.0,37564117.0,11.159240080100911
7000,(주)케이씨티,89150,2013/12,2425852.0,39142582.0,6.197475680066276
7001,(주)케이씨티,89150,2014/12,2269017.0,39392640.0,5.760002376078374
7002,(주)케이씨티,89150,2015/12,1204274.0,38461191.0,3.131140686724964
7003,(주)케이씨티,89150,2016/12,1550522.0,39071327.0,3.9684395669489287
7004,(주)케이씨티,89150,2017/12,2033472.0,40419434.0,5.030926459781698
7005,(주)케이씨티,89150,2018/12,1237495.0,39133159.0,3.162267068702529
7006,(주)케이씨티,89150,2019/12,859703.0,36892432.0,2.3302963599688953
7007,(주)케이씨티시,9070,2011/12,2169512.0,143014105.0,1.516991628203386
7008,(주)케이씨티시,9070,2012/12,4559156.0,146631027.0,3.1092710003320105
7009,(주)케이씨티시,9070,2013/12,-21836843.0,123614474.0,-17.66528003832302
7010,(주)케이씨티시,9070,2014/12,6423136.0,128546278.0,4.996749886449455
7011,(주)케이씨티시,9070,2015/12,11132479.0,138124440.0,8.059745979784607
7012,(주)케이씨티시,9070,2016/12,13917237.0,150876724.0,9.22424389331253
